# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:54:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2038.8068,0.96129637,0.46343624,2,7,0,2039.8234,0.67685976,-0.71397053
-2039.0715,0.87645201,0.46343624,2,3,0,2039.593,0.67986862,-0.67762738
-2039.2435,0.90698946,0.46343624,2,3,0,2040.2842,0.69115273,-0.69957253
-2038.8197,0.89058494,0.46343624,2,3,0,2040.413,0.62088002,-0.71041204
-2038.7027,0.92513075,0.46343624,2,7,0,2039.9145,0.61406741,-0.56805471
-2038.9871,0.93268149,0.46343624,2,3,0,2039.7205,0.53920907,-0.57938412
-2038.9191,0.99621995,0.46343624,2,7,0,2039.8608,0.6680078,-0.65662328
-2038.1685,0.99928839,0.46343624,2,7,0,2038.9599,0.61533941,-0.65025006
-2038.1822,0.99524189,0.46343624,2,7,0,2038.2867,0.60864973,-0.60417297
-2039.1498,0.83146081,0.46343624,2,3,0,2039.7028,0.61752727,-0.55148269
-2039.3386,0.98348894,0.46343624,2,7,0,2041.5887,0.65597039,-0.76540991
-2040.0421,0.92467984,0.46343624,3,7,0,2040.9031,0.69969853,-0.81419831
-2039.4974,0.97992754,0.46343624,2,3,0,2040.2196,0.70415214,-0.72593931
-2038.8638,1,0.46343624,3,7,0,2039.8627,0.54849102,-0.50339454
-2038.8073,0.983298,0.46343624,3,7,0,2039.177,0.53539145,-0.53406718
-2038.9167,0.98488782,0.46343624,2,3,0,2039.102,0.53029033,-0.51876229
-2038.3948,0.99315467,0.46343624,4,15,0,2039.5324,0.56617664,-0.55093276
-2040.5786,0.79063838,0.46343624,2,7,0,2043.8414,0.53829334,-0.4219479
-2039.1207,0.96019886,0.46343624,2,7,0,2041.647,0.57960483,-0.66894173
-2040.4667,0.8904227,0.46343624,2,5,0,2041.3113,0.59173083,-0.73302514
-2038.4276,1,0.46343624,2,3,0,2040.3041,0.63391018,-0.69564083
-2038.1729,0.99930327,0.46343624,2,7,0,2038.5935,0.6185137,-0.62263986
-2038.2637,0.99262341,0.46343624,2,5,0,2038.3408,0.63009315,-0.6310503
-2038.2802,0.99483209,0.46343624,2,7,0,2038.9701,0.57286856,-0.57111971
-2038.1206,0.99742904,0.46343624,2,5,0,2038.4489,0.60254393,-0.61655375
-2039.7515,0.78751135,0.46343624,2,3,0,2040.2929,0.59544047,-0.71638316
-2039.9669,0.98704747,0.46343624,3,7,0,2041.1473,0.72212714,-0.77818056
-2038.824,0.9984934,0.46343624,4,15,0,2040.2947,0.67519723,-0.72914328
-2038.3377,0.92451999,0.46343624,2,3,0,2039.3214,0.64301508,-0.68398282
-2038.7279,0.89791829,0.46343624,2,3,0,2038.882,0.65922513,-0.64995279
-2038.3425,0.99989916,0.46343624,3,15,0,2038.7583,0.5801233,-0.55831713
-2038.2379,0.99269627,0.46343624,3,11,0,2038.7346,0.60128562,-0.64477965
-2038.8121,0.92763323,0.46343624,2,7,0,2039.1804,0.57069454,-0.63810003
-2038.5982,0.99220838,0.46343624,3,7,0,2039.8674,0.54775334,-0.55692295
-2038.3069,1,0.46343624,3,7,0,2038.8085,0.64110402,-0.65511179
-2039.252,0.70299161,0.46343624,2,3,0,2040.0817,0.59367196,-0.69565713
-2039.4487,0.99420464,0.46343624,3,11,0,2040.1809,0.5421003,-0.46682707
-2038.467,0.98683402,0.46343624,2,7,0,2039.8757,0.58568197,-0.64175946
-2038.2667,0.95166303,0.46343624,1,3,0,2038.8971,0.61532767,-0.60261564
-2039.178,0.84446479,0.46343624,1,3,0,2039.2036,0.63549757,-0.57743538
-2042.0713,0.97040273,0.46343624,3,7,0,2042.4714,0.44014951,-0.44163985
-2039.3619,0.8654383,0.46343624,2,3,0,2043.7647,0.58884787,-0.50746184
-2039.5831,0.7505171,0.46343624,1,3,0,2042.1212,0.53905323,-0.61443289
-2038.412,0.98284399,0.46343624,1,3,0,2039.8058,0.56465327,-0.54897998
-2040.0647,0.75298585,0.46343624,2,3,0,2040.7417,0.61341433,-0.51367983
-2038.4014,0.99131384,0.46343624,2,7,0,2041.2052,0.62622338,-0.60741914
-2039.2165,0.98988905,0.46343624,3,7,0,2039.2889,0.66369157,-0.7637347
-2038.5554,1,0.46343624,2,3,0,2039.1825,0.66050419,-0.70596049
-2038.3282,0.98803271,0.46343624,2,7,0,2039.4005,0.56810383,-0.56449508
-2039.7074,0.970824,0.46343624,3,7,0,2039.7735,0.50090655,-0.46757607
-2039.975,0.99276894,0.46343624,2,3,0,2040.0338,0.50007268,-0.44086671
-2039.3336,0.99919498,0.46343624,2,3,0,2039.9975,0.51293405,-0.49237903
-2039.2128,0.90522379,0.46343624,1,3,0,2040.0939,0.55294437,-0.48354875
-2039.5592,0.91667108,0.46343624,3,7,0,2040.3539,0.5057886,-0.51358586
-2039.4158,1,0.46343624,2,3,0,2039.5982,0.50916225,-0.49713134
-2040.3344,0.85387346,0.46343624,2,3,0,2040.9912,0.48451225,-0.50229495
-2039.6404,0.85669539,0.46343624,2,3,0,2041.0047,0.52696948,-0.4530185
-2038.4785,0.99844109,0.46343624,2,7,0,2040.1557,0.56041085,-0.58679399
-2038.7328,0.94223046,0.46343624,2,3,0,2039.1842,0.54295979,-0.56336571
-2039.0762,0.98102183,0.46343624,2,3,0,2039.1188,0.53027103,-0.55991683
-2038.5201,0.9320246,0.46343624,2,3,0,2039.8107,0.56210182,-0.59720944
-2038.5192,0.89033936,0.46343624,2,7,0,2039.6693,0.59707159,-0.66344065
-2039.639,0.83324907,0.46343624,2,7,0,2041.6326,0.66416023,-0.78371274
-2038.4661,1,0.46343624,2,3,0,2039.7125,0.65396483,-0.66803304
-2038.3075,0.99430443,0.46343624,3,7,0,2038.8096,0.63774379,-0.64342629
-2038.511,0.91861112,0.46343624,2,3,0,2039.0824,0.63722504,-0.70489885
-2038.2702,0.96408275,0.46343624,3,9,0,2038.8861,0.58841209,-0.62746204
-2038.295,0.96220296,0.46343624,4,15,0,2038.9253,0.61769905,-0.67046953
-2038.6275,0.8731626,0.46343624,2,3,0,2039.1614,0.59330237,-0.66485762
-2039.3296,0.77658265,0.46343624,2,3,0,2041.4362,0.69149264,-0.69194215
-2038.2899,1,0.46343624,3,7,0,2039.3333,0.58006926,-0.61264099
-2038.9633,0.91864681,0.46343624,2,7,0,2039.244,0.64573131,-0.60542548
-2038.3042,1,0.46343624,2,3,0,2038.9553,0.6212105,-0.60814439
-2038.3042,0.67392895,0.46343624,1,3,0,2039.9205,0.6212105,-0.60814439
-2038.7068,0.98506894,0.46343624,4,15,0,2038.9622,0.66213846,-0.72712665
-2038.6105,0.99880701,0.46343624,3,9,0,2038.7713,0.55179991,-0.52807404
-2041.0461,0.55942632,0.46343624,2,3,0,2041.7716,0.4994423,-0.58461036
-2038.4802,0.82191338,0.46343624,3,9,0,2043.7784,0.60412268,-0.67046492
-2038.2702,0.99884216,0.46343624,4,15,0,2038.68,0.58766946,-0.57115244
-2039.196,0.97574505,0.46343624,3,7,0,2039.9961,0.53121639,-0.48023403
-2038.3342,0.99839043,0.46343624,3,7,0,2039.272,0.57135907,-0.55886405
-2038.1341,0.98165308,0.46343624,2,7,0,2038.5704,0.61057842,-0.63713556
-2039.2302,0.88494196,0.46343624,2,7,0,2039.747,0.68150739,-0.66936918
-2038.7945,0.99309185,0.46343624,2,3,0,2039.5064,0.59153955,-0.67167303
-2038.3748,1,0.46343624,1,1,0,2038.714,0.59661656,-0.65181628
-2039.5924,0.89587751,0.46343624,2,5,0,2040.0919,0.59499593,-0.50594852
-2038.6879,0.9997935,0.46343624,4,15,0,2039.6846,0.61577918,-0.69766412
-2039.5592,0.8030098,0.46343624,1,1,0,2039.5925,0.59899594,-0.7146049
-2038.7364,1,0.46343624,2,3,0,2039.382,0.61308769,-0.6972702
-2038.5536,0.92055546,0.46343624,4,15,0,2040.202,0.60112734,-0.5601713
-2038.559,0.99808212,0.46343624,2,7,0,2038.8526,0.61020742,-0.68340646
-2038.4234,1,0.46343624,2,3,0,2038.5595,0.61473613,-0.67905564
-2039.1247,0.99500601,0.46343624,4,15,0,2039.4918,0.68625388,-0.75444971
-2038.8115,0.9929352,0.46343624,3,11,0,2039.6029,0.53520046,-0.52926256
-2038.8244,0.91261553,0.46343624,2,3,0,2039.3616,0.5410674,-0.56901611
-2038.4778,0.89219828,0.46343624,2,7,0,2040.7417,0.60571114,-0.57087953
-2038.4821,0.99987275,0.46343624,2,3,0,2038.495,0.57366171,-0.6203817
-2038.3258,1,0.46343624,1,1,0,2038.4614,0.57701213,-0.61059196
-2038.809,0.9419944,0.46343624,2,7,0,2039.0345,0.57774408,-0.65044651
-2038.9031,0.77238591,0.46343624,2,3,0,2041.2297,0.61666984,-0.56134863
-2038.3461,1,0.46343624,2,3,0,2038.8111,0.59223271,-0.64238826
-2039.2499,0.95393168,0.46343624,3,7,0,2039.2716,0.52737897,-0.5663483
-2038.9165,1,0.46343624,3,7,0,2039.2424,0.59585777,-0.53420052
-2039.7628,0.99571899,0.46343624,4,15,0,2040.5283,0.52967084,-0.44765445
-2040.0744,0.99678501,0.46343624,2,3,0,2040.2224,0.48766897,-0.48231395
-2038.2851,0.99541611,0.46343624,2,7,0,2041.286,0.59545263,-0.5756296
-2038.2851,0.57565388,0.46343624,1,3,0,2040.5099,0.59545263,-0.5756296
-2038.2543,0.99629833,0.46343624,2,7,0,2038.9113,0.62773091,-0.67213359
-2040.184,0.61589264,0.46343624,2,7,0,2042.1502,0.64256769,-0.55238653
-2040.8785,0.82025407,0.46343624,2,3,0,2043.2185,0.50293784,-0.58664863
-2038.1285,0.98163276,0.46343624,2,7,0,2042.0298,0.61079985,-0.63482978
-2039.1345,0.85947895,0.46343624,2,5,0,2039.4604,0.66809402,-0.64186422
-2038.1669,0.96594727,0.46343624,2,7,0,2039.8675,0.61633221,-0.65054497
-2038.2079,0.90775739,0.46343624,2,7,0,2038.8778,0.58955577,-0.58170516
-2038.3367,0.97809705,0.46343624,3,7,0,2038.5814,0.5992422,-0.6522965
-2038.1647,0.98974541,0.46343624,2,3,0,2038.4422,0.61609498,-0.64989013
-2038.4426,0.91571382,0.46343624,1,3,0,2038.6711,0.62932136,-0.60939678
-2038.4123,0.91559657,0.46343624,2,7,0,2040.1867,0.57025753,-0.60542695
-2040.2226,0.94937668,0.46343624,2,7,0,2041.6626,0.73023249,-0.78035114
-2041.2451,0.90214058,0.46343624,2,3,0,2041.8578,0.75745233,-0.80861494
-2040.6944,1,0.46343624,1,1,0,2041.1739,0.74299374,-0.8091066
-2038.4514,0.87932722,0.46343624,2,5,0,2041.7594,0.62431837,-0.6906926
-2038.8243,0.99040055,0.46343624,2,5,0,2039.196,0.67363723,-0.73213538
-2039.0411,0.92905081,0.46343624,2,3,0,2039.2486,0.68439216,-0.6977117
-2040.3245,0.93156606,0.46343624,2,3,0,2040.6508,0.71898841,-0.70817955
-2039.4063,1,0.46343624,2,3,0,2040.1229,0.70198805,-0.73005801
-2039.4063,0.4820928,0.46343624,2,3,0,2043.0952,0.70198805,-0.73005801
-2040.8918,0.97801753,0.46343624,3,11,0,2041.1309,0.49284669,-0.39397577
-2041.4653,0.9652397,0.46343624,2,3,0,2042.309,0.45091967,-0.41739778
-2038.4431,0.99543677,0.46343624,3,7,0,2041.5266,0.55776131,-0.55531872
-2038.2856,0.99436831,0.46343624,2,5,0,2038.542,0.58987835,-0.57078671
-2038.2047,0.98356894,0.46343624,3,7,0,2038.6361,0.58817828,-0.61662797
-2038.382,0.92878162,0.46343624,1,3,0,2038.6661,0.6121484,-0.58679093
-2039.731,0.68159611,0.46343624,2,7,0,2042.9549,0.60490759,-0.72833254
-2039.1844,1,0.46343624,1,1,0,2039.7374,0.61702051,-0.72294804
-2039.5399,0.97326712,0.46343624,2,7,0,2040.7651,0.57368926,-0.48541363
-2039.6551,0.81014763,0.46343624,2,3,0,2041.8694,0.58122023,-0.48866578
-2039.6531,1,0.46343624,2,3,0,2040.0329,0.52278036,-0.58018286
-2038.8207,1,0.46343624,2,3,0,2039.4721,0.5371202,-0.55263085
-2041.5377,0.67745252,0.46343624,3,11,0,2045.2447,0.70828888,-0.6325414
-2038.5156,0.99535072,0.46343624,2,7,0,2042.8156,0.63658017,-0.61702644
-2038.5039,0.99962233,0.46343624,2,7,0,2038.5895,0.57788983,-0.63062844
-2038.3453,0.99648408,0.46343624,3,15,0,2039.2746,0.64605115,-0.67961232
-2040.4437,0.60731229,0.46343624,2,7,0,2041.9253,0.57868124,-0.71353931
-2038.8262,1,0.46343624,1,1,0,2040.0496,0.5974606,-0.6818482
-2039.5971,0.98082619,0.46343624,3,7,0,2040.2834,0.50895634,-0.46317235
-2038.903,0.97814713,0.46343624,1,3,0,2040.3716,0.54434128,-0.5004692
-2039.1632,0.97825955,0.46343624,2,3,0,2039.1772,0.55177719,-0.48550308
-2038.7689,0.9509732,0.46343624,3,7,0,2039.8194,0.67073836,-0.68112522
-2039.5671,0.83837026,0.46343624,1,3,0,2040.1106,0.6698927,-0.62339795
-2039.2557,0.76867346,0.46343624,4,15,0,2045.6986,0.65203055,-0.60263308
-2038.5641,1,0.46343624,2,3,0,2039.153,0.63433135,-0.60901475
-2038.6275,0.9970914,0.46343624,2,7,0,2039.4899,0.55018982,-0.57469056
-2038.4073,0.9163756,0.46343624,2,7,0,2040.0043,0.60481955,-0.57500513
-2038.4112,0.79932538,0.46343624,2,3,0,2040.0977,0.58543448,-0.63671468
-2038.2209,1,0.46343624,2,3,0,2038.3765,0.60360746,-0.5919643
-2038.241,0.99846979,0.46343624,2,3,0,2038.2736,0.58197756,-0.6088653
-2039.1396,0.82599085,0.46343624,2,3,0,2039.4273,0.57510404,-0.66244486
-2039.7399,0.68418396,0.46343624,1,3,0,2042.5233,0.63514273,-0.55523394
-2038.1342,1,0.46343624,2,3,0,2039.6005,0.59816769,-0.61901699
-2038.2808,0.98847201,0.46343624,2,7,0,2038.6212,0.6346154,-0.67724697
-2038.8253,0.92504638,0.46343624,2,3,0,2038.871,0.67014656,-0.67167205
-2038.8848,0.98333673,0.46343624,2,7,0,2039.1243,0.66425823,-0.64968356
-2039.0384,0.9993537,0.46343624,4,15,0,2039.2704,0.55905596,-0.49596626
-2039.1122,0.97880302,0.46343624,1,1,0,2039.1965,0.56182389,-0.49387891
-2039.4208,0.74095621,0.46343624,2,3,0,2041.2963,0.60492543,-0.52411698
-2038.379,0.9343108,0.46343624,2,3,0,2039.9693,0.58798761,-0.55974125
-2038.9857,0.8540512,0.46343624,2,3,0,2039.656,0.60640526,-0.54371882
-2038.4132,0.91515504,0.46343624,2,3,0,2039.9204,0.62071849,-0.5971454
-2038.9457,0.87706877,0.46343624,1,1,0,2038.9554,0.62930355,-0.57819569
-2040.0569,0.76054279,0.46343624,1,1,0,2040.0989,0.64234981,-0.55602397
-2040.638,0.99418741,0.46343624,2,7,0,2040.8201,0.50666027,-0.58619939
-2040.5566,0.99110609,0.46343624,4,15,0,2043.7342,0.70174052,-0.65154059
-2039.535,1,0.46343624,1,1,0,2040.4985,0.6822198,-0.65221258
-2040.7009,0.76391998,0.46343624,1,1,0,2040.7881,0.699212,-0.64049341
-2038.3819,0.94888554,0.46343624,2,3,0,2041.0844,0.64905855,-0.66906467
-2039.723,0.88651034,0.46343624,2,3,0,2039.8455,0.64333158,-0.77069879
-2038.6459,1,0.46343624,2,3,0,2039.913,0.64693497,-0.62791019
-2039.8042,0.9811725,0.46343624,3,7,0,2039.8854,0.67211614,-0.79517059
-2039.8,0.95696955,0.46343624,2,3,0,2040.5564,0.71201756,-0.72465619
-2038.8084,0.99145745,0.46343624,2,3,0,2039.8525,0.67526455,-0.72566579
-2039.2761,0.98187149,0.46343624,1,3,0,2039.5973,0.69280694,-0.76311329
-2038.295,0.97088852,0.46343624,2,7,0,2040.5159,0.6300595,-0.62629253
