# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep0/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-271.2943,0.99462505,0.33431052,4,15,0,274.96634,4.9515958,0.48018074,0.47512058,0.51825293
-267.66436,0.95043269,0.33431052,4,15,0,273.36463,5.0963315,1.5545611,0.65202719,0.27516605
-267.32022,0.95452127,0.33431052,4,15,0,268.5991,5.0894343,1.4360645,0.42162262,0.3395497
-271.08426,0.93170163,0.33431052,3,15,0,272.57004,5.3525388,2.1401145,0.7559817,0.088057323
-268.47573,1,0.33431052,3,7,0,271.69349,5.1393332,2.2577936,0.7004866,0.096074238
-267.45661,0.98287944,0.33431052,3,7,0,269.53762,4.991619,1.3935146,0.6284976,0.29934981
-268.77949,0.98192142,0.33431052,3,7,0,269.35086,5.2838576,1.7653133,0.65570776,0.19490021
-268.31175,1,0.33431052,2,3,0,268.8567,5.2519133,1.7595584,0.65673908,0.19088648
-270.05473,0.88750968,0.33431052,3,7,0,270.84588,5.2460521,2.5687644,0.67547711,0.15092063
-267.46494,0.99694759,0.33431052,3,15,0,271.90953,5.0841942,0.82745768,0.53508607,0.38945551
-267.95504,0.98083348,0.33431052,3,7,0,268.36582,4.9380155,1.0160306,0.56424164,0.38885255
-268.9314,0.84851085,0.33431052,3,7,0,269.67973,4.9644187,1.3204245,0.51471596,0.42665462
-268.47778,0.90568217,0.33431052,2,7,0,272.42826,5.1160574,1.1180144,0.72722847,0.23358516
-267.8066,0.82132084,0.33431052,3,7,0,271.04215,5.1013829,1.2341749,0.69796647,0.21502365
-269.37055,0.96995187,0.33431052,3,7,0,270.68072,4.8747145,0.6458218,0.48252835,0.45101298
-266.90457,0.99102439,0.33431052,3,7,0,272.48083,5.0581089,1.1227034,0.46920511,0.40450155
-267.43956,0.99238263,0.33431052,4,15,0,267.74079,5.1516187,1.6163829,0.64339101,0.18081529
-269.57125,0.76718701,0.33431052,2,7,0,271.1868,5.1398592,1.6258756,0.7056577,0.096914322
-268.55296,0.99478619,0.33431052,4,15,0,270.25942,5.0587497,1.3398074,0.74435679,0.23020149
-267.95536,0.91084214,0.33431052,4,15,0,271.89671,5.0962604,1.166432,0.4440872,0.45314064
-267.64327,0.90259233,0.33431052,4,15,0,269.57451,5.0461605,1.3223403,0.70177856,0.21654451
-270.39686,0.72842385,0.33431052,2,7,0,270.6714,5.0944416,1.9045064,0.61414131,0.32685361
-270.96663,0.9277381,0.33431052,2,3,0,274.78378,5.1796833,1.5604757,0.42455123,0.20184447
-268.45512,0.96736363,0.33431052,3,7,0,272.09643,5.2068921,1.5034376,0.70528435,0.15393092
-268.7027,0.97743564,0.33431052,3,7,0,269.52265,5.181905,1.7229184,0.71259471,0.23104745
-268.51704,0.98423996,0.33431052,3,7,0,269.16249,5.1992595,1.2832599,0.72769714,0.19151462
-270.25624,0.97780446,0.33431052,4,15,0,271.66286,4.864887,0.62580851,0.52113378,0.45673977
-267.82238,0.98275548,0.33431052,3,7,0,270.95042,5.0465879,0.87984517,0.37585609,0.47564654
-271.00635,0.9725289,0.33431052,3,15,0,272.03356,5.1867807,2.6874247,0.75247693,0.031062974
-269.06718,0.99800623,0.33431052,3,7,0,271.85176,5.2553281,2.3511062,0.56937532,0.1395987
-270.15544,0.94386212,0.33431052,4,15,0,271.08981,4.8842434,0.75769025,0.52929614,0.45895813
-272.28998,0.83595366,0.33431052,4,15,0,273.71134,5.2670955,0.84394783,0.74607846,0.24381655
-271.0851,1,0.33431052,3,7,0,273.22591,5.2594983,1.3198429,0.69273744,0.29902005
-267.65938,0.96974593,0.33431052,3,7,0,272.54518,5.1569705,1.0342476,0.61849276,0.31107186
-268.47449,0.77266702,0.33431052,2,3,0,269.87503,5.1582729,1.2012322,0.56807144,0.38521433
-267.49346,0.97813754,0.33431052,4,15,0,269.00766,5.042565,1.9513762,0.43766583,0.25903937
-266.78035,0.95659845,0.33431052,3,15,0,268.14915,5.0492297,1.1702471,0.49193101,0.38124842
-266.91203,0.95541904,0.33431052,2,7,0,267.23602,5.0735476,1.051963,0.54950619,0.34577793
-268.17626,0.67186745,0.33431052,3,7,0,270.18106,5.2119476,1.1024607,0.64048988,0.29240038
-269.21736,0.88680218,0.33431052,4,15,0,270.74995,5.081051,1.8110783,0.68536323,0.089517542
-266.90022,1,0.33431052,3,15,0,269.46346,5.0767368,1.0773092,0.5396994,0.36524401
-268.52505,0.81773993,0.33431052,4,15,0,270.08032,5.1543803,1.8390978,0.62897049,0.27233662
-267.43798,0.97619035,0.33431052,3,7,0,269.42165,5.1789287,1.7871834,0.5734475,0.22635536
-267.75027,0.99515373,0.33431052,3,7,0,267.96961,5.1729372,1.9806943,0.55027474,0.17656731
-267.45151,0.95717686,0.33431052,4,15,0,269.40299,4.9710182,1.5354943,0.39416155,0.3728958
-267.28094,0.9623151,0.33431052,3,15,0,268.58176,5.1186971,1.4961038,0.67667394,0.22798164
-268.55794,0.88314774,0.33431052,3,15,0,269.21085,5.1523708,1.2924218,0.60751193,0.1945754
-268.02987,0.99432149,0.33431052,3,11,0,269.54094,4.9097236,1.3724539,0.59618942,0.3311592
-267.98038,0.99038269,0.33431052,4,15,0,268.93187,5.189591,1.186222,0.42402513,0.40176329
-273.34596,0.44681333,0.33431052,3,9,0,274.63817,4.8899238,3.2350913,0.73163336,0.014813847
-271.09114,0.99929276,0.33431052,3,7,0,274.18739,4.9031585,2.895898,0.58621894,0.034941381
-267.70714,0.98917386,0.33431052,3,15,0,273.19651,4.9069079,1.0282874,0.54515385,0.35750132
-268.38166,0.85446415,0.33431052,3,7,0,271.51331,4.9198423,1.194372,0.64161906,0.25141151
-267.6915,0.99098588,0.33431052,4,15,0,269.21704,5.1177509,1.6961288,0.5402664,0.18618698
-268.7386,0.8879472,0.33431052,4,15,0,269.25246,5.1946336,0.94032634,0.48039021,0.45842733
-268.54004,0.97649224,0.33431052,4,15,0,270.35661,4.883995,2.3418102,0.53273088,0.15570992
-268.46656,0.9358009,0.33431052,2,3,0,268.93679,4.8873085,2.1907257,0.52600097,0.15888831
-267.37632,0.97998211,0.33431052,3,15,0,270.1407,5.1229625,1.1321114,0.42824219,0.41992689
-266.88607,0.9857499,0.33431052,3,7,0,268.66639,5.1179702,1.3534239,0.58842478,0.28402249
-267.04959,0.99867286,0.33431052,4,15,0,267.2569,5.0893347,1.7878253,0.63161303,0.19828115
-266.81687,0.96667588,0.33431052,3,7,0,267.35252,5.102588,1.5509635,0.5488926,0.26013653
-268.34777,0.769288,0.33431052,3,11,0,270.17636,5.2370825,1.0353486,0.55320618,0.36685857
-269.26634,0.91554117,0.33431052,2,3,0,269.4979,5.2476688,0.89952463,0.53972262,0.33083873
-272.26525,0.39953464,0.33431052,1,1,0,272.29737,5.2591065,0.82806891,0.54019711,0.2797549
-270.15052,1,0.33431052,2,7,0,272.10375,5.1214342,1.4380445,0.50906836,0.43339611
-268.39382,0.99298609,0.33431052,3,11,0,271.34459,4.9551849,2.2300411,0.68286308,0.13656927
-268.28099,0.89088494,0.33431052,3,15,0,273.96419,4.9134736,1.1186668,0.63691912,0.29567045
-270.73099,0.71306275,0.33431052,3,15,0,276.47885,4.9651795,1.5500834,0.69094499,0.30113435
-268.56902,0.95355844,0.33431052,3,15,0,271.7608,4.9734703,1.1250328,0.66412252,0.23214538
-268.99935,0.94776453,0.33431052,2,7,0,269.64367,5.0585606,1.9110398,0.61586622,0.29609893
-267.12071,0.9403896,0.33431052,2,7,0,269.98575,5.0551009,1.7062473,0.66086077,0.20018897
-268.76671,0.94679393,0.33431052,3,7,0,269.61512,5.2469355,1.9298782,0.68549855,0.12321431
-267.94271,0.9780925,0.33431052,3,15,0,270.29255,5.1474853,1.6750248,0.74462051,0.17238409
-267.08591,0.95443672,0.33431052,3,11,0,268.55345,5.017722,1.3256084,0.53356003,0.3623588
-267.22156,0.88995174,0.33431052,4,15,0,270.89736,5.1259093,1.1240943,0.56281029,0.30000777
-267.77308,0.76106085,0.33431052,2,3,0,269.22187,5.121295,1.4308134,0.53226329,0.36551119
-268.03335,0.98195131,0.33431052,3,7,0,269.7637,5.048201,0.84104679,0.5800966,0.38962155
-269.22287,0.92227873,0.33431052,3,15,0,270.07562,5.1187063,0.53921522,0.48563579,0.46713152
-268.79974,0.99859025,0.33431052,3,7,0,269.9448,4.9829022,0.66863024,0.49956218,0.47457899
-269.78632,0.97777128,0.33431052,3,7,0,270.54181,5.1251402,0.51079981,0.43803853,0.48287789
-267.95394,0.99023963,0.33431052,4,15,0,271.31337,5.0164498,1.4120064,0.70912694,0.24353502
-269.10988,0.98819251,0.33431052,3,7,0,269.64318,4.9352948,1.1769286,0.66935746,0.31120475
-269.00711,0.93942837,0.33431052,3,7,0,270.35311,5.0620829,1.4086621,0.65773965,0.32058537
-267.59043,0.94229383,0.33431052,4,15,0,270.2251,4.9995863,1.7741949,0.63503958,0.16091428
-268.80772,0.92636292,0.33431052,2,3,0,268.98957,4.97862,1.7306598,0.66487939,0.12388042
-266.66113,0.85475418,0.33431052,2,7,0,271.13124,5.04921,1.3672322,0.53954884,0.29553611
-266.66905,0.93962649,0.33431052,3,7,0,268.65965,5.0622813,1.3307415,0.52153266,0.32951353
-266.99001,0.94322579,0.33431052,2,7,0,267.56223,5.0805234,1.2972205,0.54677691,0.34923994
-268.33018,0.91258874,0.33431052,2,7,0,269.70309,4.8499453,1.3864743,0.58562212,0.27036296
-269.2031,0.63132889,0.33431052,2,3,0,270.30637,4.8521919,1.6838882,0.57316664,0.33228926
-270.10732,0.9920718,0.33431052,2,3,0,270.62268,4.811799,1.2426989,0.65969378,0.25128898
-269.51334,0.99445515,0.33431052,4,15,0,270.53775,5.2781058,2.1902247,0.53441236,0.23072488
-268.19505,0.94052017,0.33431052,3,7,0,270.29694,5.2118143,2.1246044,0.62838149,0.16372184
-267.81939,0.97603679,0.33431052,3,15,0,269.93013,4.9459154,0.77809475,0.44510569,0.46390944
-267.8064,0.66187869,0.33431052,4,15,0,272.17031,5.1461529,1.5964937,0.6164562,0.28969949
-269.78235,0.9673367,0.33431052,3,7,0,270.53183,5.2383238,2.6220457,0.67345772,0.12485988
-269.21363,1,0.33431052,4,15,0,270.5435,4.9030226,0.80575964,0.51643963,0.4600931
-267.79712,0.97531174,0.33431052,3,7,0,271.98433,5.1021852,0.84606934,0.46106716,0.46805695
-267.93307,0.93805186,0.33431052,3,7,0,270.92198,5.1332315,1.0817086,0.53331044,0.40928658
-271.06545,0.74929957,0.33431052,2,7,0,272.17278,4.9734145,0.8895791,0.73362913,0.22732655
-267.7599,1,0.33431052,2,3,0,270.90035,5.041791,1.0215667,0.63835376,0.32086225
-269.15888,0.92286846,0.33431052,3,7,0,270.12876,4.9902505,0.95320385,0.69476912,0.27508741
-270.13867,0.97282369,0.33431052,3,15,0,271.26096,5.2171285,2.8407553,0.48080619,0.089996662
-269.12791,0.97212176,0.33431052,3,7,0,271.85214,5.2102798,2.0864187,0.42411383,0.28967445
-266.89802,1,0.33431052,3,7,0,269.06957,5.0692781,1.7986007,0.56474512,0.23390116
-268.18409,0.87752224,0.33431052,3,15,0,269.89652,4.9890459,1.0642558,0.67088178,0.27077833
-268.45777,0.98185085,0.33431052,2,7,0,270.31399,5.053507,0.82275827,0.62479126,0.34832189
-268.41273,0.93674744,0.33431052,3,7,0,269.39831,5.0704762,0.72281777,0.53802466,0.4355774
-268.22886,0.97647472,0.33431052,3,7,0,269.11036,5.026935,0.65037274,0.49203819,0.43641311
-267.49795,0.89378375,0.33431052,4,15,0,270.76926,5.0593114,0.98436723,0.50807648,0.33750504
-266.94955,0.97365965,0.33431052,2,7,0,268.54779,5.051412,1.0817345,0.57277802,0.32492538
-269.73825,0.94674911,0.33431052,3,7,0,270.55783,4.7733408,0.89827642,0.38418367,0.46758407
-268.45972,0.9807959,0.33431052,4,15,0,271.12213,5.2213919,2.1858923,0.65256296,0.14863215
-274.6578,0.9330516,0.33431052,3,7,0,276.13503,5.2148807,4.132067,0.313062,0.095797695
-267.8007,1,0.33431052,4,15,0,274.60316,4.9815836,2.036644,0.65892954,0.19052948
-267.74901,0.9929458,0.33431052,3,15,0,268.71399,5.0574482,1.6679652,0.39602635,0.36875243
-267.71698,0.99154794,0.33431052,3,7,0,269.6112,5.2111944,1.179798,0.54910144,0.33012854
-270.51357,0.74167803,0.33431052,3,15,0,271.86608,5.1783735,1.0356238,0.77168959,0.21748207
-269.74082,0.95975479,0.33431052,4,15,0,272.23303,4.8580867,1.3532573,0.67832882,0.29191874
-268.39317,0.9898361,0.33431052,3,7,0,270.12328,4.9492062,1.3071124,0.62737242,0.33373989
-267.01141,0.99968095,0.33431052,3,7,0,268.54954,5.1342769,1.5662914,0.54551431,0.25303214
-267.36759,0.88008661,0.33431052,3,15,0,268.42537,5.1501443,1.3583601,0.66045774,0.24592336
-267.39446,0.92968182,0.33431052,4,15,0,269.83195,5.1817731,1.3897826,0.59801235,0.2847294
-267.89534,0.98560593,0.33431052,3,7,0,268.1215,5.2161993,1.1796277,0.60134235,0.28536642
-268.58986,0.97329872,0.33431052,3,15,0,270.0769,5.0725708,1.1965633,0.74334563,0.22699208
-270.0306,0.98801959,0.33431052,4,15,0,270.71679,5.0847632,1.2220432,0.66239612,0.33217937
-270.71804,0.99923812,0.33431052,3,7,0,271.04847,5.0218061,0.94287514,0.66723985,0.3303999
-268.86943,0.97384943,0.33431052,4,15,0,273.39272,5.1032839,0.7557567,0.52384679,0.45625415
-267.40837,0.99411697,0.33431052,3,15,0,269.74,5.0719067,2.0313819,0.51594188,0.25008434
-267.77022,1,0.33431052,4,15,0,267.96121,5.0222814,0.75654483,0.52854957,0.41698586
-267.65143,0.97432122,0.33431052,4,15,0,270.86192,5.151618,1.9893684,0.6664434,0.16116293
-270.03481,0.92176378,0.33431052,3,7,0,271.14626,5.1313568,2.9000425,0.49468118,0.058329293
-272.35001,0.97297186,0.33431052,2,3,0,272.69954,5.2249153,3.4647803,0.44561214,0.033691436
-271.36979,0.60743423,0.33431052,4,15,0,277.40253,4.9036992,1.7470739,0.74443337,0.085897183
-272.20283,0.73152601,0.33431052,3,15,0,275.57679,5.2226675,1.3020994,0.81095018,0.088147934
-272.24699,0.96805263,0.33431052,3,11,0,276.44377,4.738261,1.1649164,0.62395774,0.25248188
-267.82975,0.97668388,0.33431052,3,11,0,274.01671,5.0629137,2.1677823,0.68255489,0.1498915
-267.70695,0.90602525,0.33431052,4,15,0,270.96932,5.0821189,0.86381656,0.48230041,0.45653008
-270.02707,0.95245199,0.33431052,4,15,0,272.79063,5.3436738,1.5472274,0.60679104,0.19794204
-275.64996,0.74060662,0.33431052,3,7,0,277.54034,5.5236518,1.214904,0.60678484,0.24884856
-272.58252,0.96800886,0.33431052,2,3,0,276.76405,5.4318423,1.0715167,0.61554856,0.30226052
-270.19333,0.90786132,0.33431052,3,15,0,273.37275,4.7881869,1.6784865,0.66670942,0.18983332
-269.58166,1,0.33431052,3,15,0,271.76895,4.8142524,2.5536528,0.49470354,0.20230011
-269.15568,0.75747794,0.33431052,3,7,0,273.12941,5.2203606,1.7061419,0.55242939,0.33071763
-267.99831,0.92891982,0.33431052,2,7,0,275.96255,4.8794848,1.6058498,0.60323159,0.22982614
-267.94669,0.98697435,0.33431052,3,7,0,269.3678,4.869893,1.8660624,0.46008435,0.26718813
-268.75039,0.72546095,0.33431052,3,11,0,270.92685,5.182042,1.2921895,0.70421404,0.16936218
-267.01813,0.99512306,0.33431052,3,7,0,269.03933,5.0339764,1.6200564,0.45136714,0.32335992
-267.70238,0.59483397,0.33431052,2,3,0,269.17456,5.0088815,1.6038075,0.44504924,0.38224213
-268.3585,0.92229215,0.33431052,3,7,0,269.43448,4.9216775,2.3202717,0.61084728,0.17412591
-268.00526,0.97097847,0.33431052,4,15,0,269.79435,5.1410144,1.9663577,0.54252673,0.15027058
-268.32892,0.97860539,0.33431052,3,7,0,270.17755,5.046841,2.1275189,0.48149533,0.14604048
-267.87441,0.99712357,0.33431052,4,15,0,269.57507,5.0921537,1.59435,0.40235396,0.3859849
-268.17228,1,0.33431052,3,7,0,268.69023,4.8921991,1.8702865,0.6228438,0.23553025
-269.76678,0.96935781,0.33431052,3,15,0,272.23556,4.9599098,1.6374594,0.80678441,0.12753934
-269.21332,0.98497039,0.33431052,4,15,0,271.00713,5.0765011,1.6090912,0.82553597,0.13605348
-269.88247,0.99755667,0.33431052,3,7,0,270.39327,5.0627367,1.6887558,0.85010523,0.12393272
-268.54768,0.98070175,0.33431052,3,11,0,272.70401,4.9971161,1.1268093,0.61689393,0.36141984
-267.64453,0.95135104,0.33431052,3,7,0,269.451,4.9612159,0.99624033,0.5864832,0.35442659
-267.9762,0.87452348,0.33431052,3,7,0,269.17542,5.1270932,1.7232074,0.51637435,0.33172231
-266.87775,0.99588405,0.33431052,2,7,0,268.48756,5.0928318,1.5143428,0.61514697,0.25361503
-267.12803,0.94016009,0.33431052,4,15,0,267.79925,4.9610366,1.2211786,0.49541031,0.32396298
-267.83294,0.99594795,0.33431052,3,7,0,268.40193,4.8717324,1.4753054,0.55327277,0.31903356
-267.25395,0.98509074,0.33431052,2,7,0,269.05293,5.1077704,1.4667617,0.48833605,0.27205231
-267.57655,0.99503747,0.33431052,3,11,0,268.23629,5.1662363,1.0701201,0.57114411,0.35646403
-268.54868,0.96133848,0.33431052,4,15,0,270.14137,5.0212804,0.955331,0.3487451,0.53267902
-269.21993,0.99781376,0.33431052,4,15,0,270.08583,4.9943867,0.59602988,0.42496603,0.46417577
-269.21993,0.78659566,0.33431052,1,1,0,269.84875,4.9943867,0.59602988,0.42496603,0.46417577
-267.54787,0.52234315,0.33431052,3,15,0,272.96746,5.0311187,1.1658548,0.40905258,0.45693701
-268.57149,0.98575049,0.33431052,3,7,0,269.34296,4.8477776,1.1606215,0.53319708,0.39667213
-270.93946,0.88217954,0.33431052,3,7,0,272.85977,4.7749277,0.68728512,0.33158278,0.56717394
-271.25787,0.81822575,0.33431052,3,7,0,272.81009,4.7763048,0.86739157,0.34281281,0.5778894
-271.07164,1,0.33431052,2,3,0,271.79627,4.7438039,0.75098905,0.42221869,0.45716333
-269.15787,1,0.33431052,3,7,0,271.74336,4.8773282,0.88719882,0.50346102,0.46310911
-268.15559,0.99475486,0.33431052,4,15,0,271.04787,4.988488,2.2696839,0.50971171,0.13785655
-270.44375,0.98036713,0.33431052,3,7,0,271.10044,5.2173296,2.8699063,0.41390461,0.13573385
-270.26498,0.7377999,0.33431052,3,7,0,273.0137,5.1613969,1.8262232,0.68646329,0.069291584
-267.24505,0.9956955,0.33431052,2,7,0,270.59941,5.0844225,2.0439025,0.59194788,0.18645091
-267.82346,0.82196941,0.33431052,3,11,0,269.89102,5.0482195,0.84980176,0.39442428,0.49927507
-266.8437,0.98444798,0.33431052,3,15,0,269.13172,4.9713103,1.504811,0.53623197,0.29535561
-267.64195,0.86346373,0.33431052,3,7,0,268.0114,4.9697061,1.3514065,0.50400323,0.26615568
-268.18864,0.96231605,0.33431052,4,15,0,270.99274,5.2337821,1.0982015,0.56698062,0.31210018
-269.8888,0.57927584,0.33431052,3,15,0,272.88084,5.1588554,0.96291241,0.52259147,0.4593206
-268.73935,0.93234975,0.33431052,3,15,0,271.55135,5.1225336,0.96302545,0.65821534,0.24731906
-268.28183,0.9997454,0.33431052,2,7,0,269.35577,5.1634724,0.97100883,0.64858971,0.27842439
-266.97687,0.98300906,0.33431052,3,11,0,268.82009,5.0255809,1.3006015,0.57621853,0.33053376
-267.18147,0.9918718,0.33431052,3,7,0,267.66404,4.9171294,1.5354985,0.49418638,0.30983617
-267.72989,0.9919799,0.33431052,4,15,0,268.30803,5.1615329,0.8703434,0.48933876,0.41343245
-268.55445,0.96914566,0.33431052,3,15,0,268.78919,4.9320991,2.1718383,0.60083667,0.11971426
-269.32474,0.9634591,0.33431052,4,15,0,270.47445,5.2623866,1.1459398,0.707507,0.24129811
-269.79157,0.9659513,0.33431052,3,15,0,271.35659,5.2102496,1.6405606,0.77122431,0.20793995
-268.82185,0.99628514,0.33431052,3,7,0,270.62459,5.073994,1.6436932,0.80899725,0.14285486
-269.63836,0.88534101,0.33431052,2,7,0,270.83012,5.0628947,1.9987262,0.81314471,0.15538437
-268.1367,0.98586973,0.33431052,2,3,0,269.89352,5.0381398,1.6809074,0.7615407,0.16494088
-267.25279,0.95889102,0.33431052,3,11,0,269.64736,4.9537533,1.2430252,0.44389726,0.41617019
-267.22261,0.93725269,0.33431052,4,15,0,268.02729,5.082328,1.021932,0.59159504,0.34109302
-268.09268,0.97673327,0.33431052,3,15,0,269.04241,5.192098,2.1837696,0.58410652,0.1506779
-271.15733,0.65354954,0.33431052,4,15,0,272.86629,4.9660462,0.97009941,0.66696022,0.33099308
-270.04023,0.98672391,0.33431052,4,15,0,272.50683,5.0583232,0.49475647,0.46962899,0.51311577
-269.16141,0.96494781,0.33431052,3,15,0,272.2404,4.9239907,1.7114995,0.6714305,0.27774625
-268.17285,1,0.33431052,3,7,0,269.33546,4.958071,1.5597297,0.72014441,0.20409305
-268.58267,0.97543327,0.33431052,3,15,0,269.75732,5.2322815,0.90041938,0.46640627,0.41906252
-269.24247,0.96592231,0.33431052,3,7,0,270.8979,5.2012594,0.77382004,0.39562244,0.46570982
-268.63597,0.69745904,0.33431052,2,3,0,270.63307,5.1134536,1.0405431,0.43250611,0.48946824
-268.67804,1,0.33431052,3,7,0,269.11892,5.0462538,0.83423626,0.61311191,0.30055539
-269.2913,0.92117451,0.33431052,4,15,0,271.37344,5.0801106,0.8039684,0.67439287,0.29377566
-269.99867,0.88769901,0.33431052,4,15,0,270.86105,4.9400824,1.9698697,0.45403456,0.38528519
-267.7265,1,0.33431052,3,15,0,270.77775,4.9723499,1.1742991,0.59295404,0.35594679
-268.61433,0.99894913,0.33431052,3,7,0,269.107,5.0354083,0.84945856,0.62741522,0.35241329
-266.73832,0.99224114,0.33431052,3,7,0,268.60028,5.0181671,1.1491078,0.52387735,0.35213558
-267.73585,0.73404728,0.33431052,3,7,0,269.38273,4.9471539,1.2409094,0.49350025,0.29545898
-267.33976,0.98339232,0.33431052,3,15,0,268.53472,5.1409062,1.6402325,0.5392515,0.21928887
-266.83267,0.93168329,0.33431052,3,7,0,269.80101,5.0517962,1.0873073,0.54539678,0.35372739
-268.8656,0.91850886,0.33431052,3,7,0,270.3319,5.0553779,1.2926986,0.74258747,0.23947954
-270.00068,0.99588534,0.33431052,3,7,0,270.44701,5.0814335,1.380796,0.72266851,0.27125653
-270.37259,0.99266323,0.33431052,3,7,0,271.02518,5.1641463,0.96303649,0.69140675,0.30384914
-270.53033,0.95881978,0.33431052,3,15,0,273.20247,4.795306,1.3284535,0.68440637,0.23758505
-268.5969,0.98612296,0.33431052,3,15,0,273.00111,4.900695,2.2394038,0.59926964,0.2139421
-269.09339,0.79367584,0.33431052,3,15,0,271.49821,4.9228817,2.0624135,0.60858619,0.10950813
-267.8027,0.98859427,0.33431052,4,15,0,272.98596,5.1444161,1.6109206,0.57576872,0.31120342
-267.04966,0.9870549,0.33431052,3,11,0,268.49112,4.9708581,1.6478193,0.49035325,0.31466947
-269.6918,0.96389564,0.33431052,3,11,0,270.68739,5.3028707,0.92550413,0.48597467,0.41638899
-268.72741,0.95497475,0.33431052,3,7,0,272.25356,4.9852672,0.94723678,0.53822675,0.43891029
-268.91612,0.95287323,0.33431052,3,7,0,273.08639,4.9015455,0.96208843,0.31245968,0.51136731
