# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-272.31304,0.76879225,0.30796447,3,15,0,274.01293,5.013958,0.41440157,0.34307905,0.63208218
-270.97185,0.99252481,0.30796447,4,15,0,274.89163,5.2028503,0.49541528,0.5433095,0.41081801
-268.27396,0.99596547,0.30796447,3,7,0,271.61298,5.005147,0.82959652,0.39167839,0.52437037
-267.41118,1,0.30796447,3,7,0,268.27122,4.9969391,0.91759007,0.44695513,0.40550677
-267.67431,0.76141807,0.30796447,2,3,0,268.88341,5.0150123,0.91478951,0.49998292,0.44564549
-267.18029,0.98661269,0.30796447,4,19,0,268.13127,5.0718906,1.028058,0.44033415,0.43871214
-268.33509,0.75885102,0.30796447,2,7,0,269.43024,5.0407816,0.89334478,0.55655015,0.31081532
-269.48321,0.7943987,0.30796447,3,7,0,270.57282,4.9149742,1.1319888,0.58625707,0.39537142
-268.29475,0.97524018,0.30796447,4,15,0,270.68989,4.9498662,2.1941688,0.6724063,0.16209888
-267.42424,0.9952457,0.30796447,3,15,0,269.49311,4.944957,1.0937129,0.5775969,0.33919234
-267.3596,0.98332673,0.30796447,4,15,0,268.84821,5.1274935,1.5925273,0.66244067,0.18046184
-267.21844,0.98967336,0.30796447,4,15,0,268.42356,4.9587787,1.1005645,0.52790238,0.38602237
-266.88147,0.91585738,0.30796447,4,15,0,268.32904,5.1062849,1.1410969,0.54443833,0.33522326
-268.97076,0.9168868,0.30796447,4,15,0,272.23727,4.8981414,1.9348246,0.72432463,0.16885515
-266.90651,1,0.30796447,3,7,0,269.19197,4.9818905,1.4829076,0.46285502,0.32293108
-266.93116,0.97285213,0.30796447,4,15,0,267.21873,4.9857613,1.3670165,0.58538821,0.27379793
-268.1896,0.88446299,0.30796447,3,15,0,268.61716,4.9272785,1.2822904,0.549626,0.38645145
-267.56374,0.98973755,0.30796447,2,3,0,268.51084,4.9692753,1.1521292,0.5930095,0.27841502
-267.9446,0.96706332,0.30796447,4,15,0,269.32191,5.0197459,2.1138842,0.6494138,0.20402766
-271.36083,0.92754404,0.30796447,3,15,0,271.85889,4.9348013,2.6096582,0.54523507,0.03393511
-271.9011,0.93823223,0.30796447,2,7,0,276.50047,4.9856048,3.4887456,0.53013637,0.016280334
-275.42304,0.97410873,0.30796447,3,7,0,276.19376,4.8736205,3.0312666,0.76973172,0.0032990388
-276.00447,0.99668888,0.30796447,4,15,0,277.49209,5.2636029,3.8826399,0.38996949,0.0043497919
-274.47235,0.91785109,0.30796447,3,7,0,278.72036,5.2008123,2.6467039,0.67414591,0.0020319784
-268.74212,0.99394212,0.30796447,4,15,0,277.06565,5.1243917,0.64302571,0.5213625,0.40386687
-268.7542,1,0.30796447,3,7,0,269.33293,5.1279578,0.83129469,0.52348675,0.45105878
-267.86008,0.98605706,0.30796447,3,15,0,271.28356,4.9596101,0.95494186,0.55770304,0.39779021
-267.70787,0.98242826,0.30796447,3,7,0,268.47391,5.0294786,0.86837962,0.56279969,0.39562242
-268.1526,0.97527356,0.30796447,4,15,0,269.58098,4.9830273,1.3419743,0.37212987,0.35404023
-267.43977,1,0.30796447,3,9,0,269.02188,5.0316178,1.3299541,0.67400108,0.2603988
-270.99364,0.72552425,0.30796447,3,7,0,272.04885,4.9452877,1.7552456,0.70258222,0.2842345
-270.42629,0.90435637,0.30796447,3,15,0,275.25656,4.9175611,1.2227314,0.71037868,0.28184436
-271.26073,0.99589342,0.30796447,4,15,0,272.25249,4.9879124,1.1037618,0.62822257,0.37007601
-270.99401,0.93094946,0.30796447,4,15,0,273.6319,4.9014358,0.54113575,0.39985308,0.47907426
-270.99401,0.026727417,0.30796447,2,3,0,277.52085,4.9014358,0.54113575,0.39985308,0.47907426
-268.78792,1,0.30796447,3,7,0,271.51239,5.0172083,0.65006581,0.41744015,0.53278274
-269.05785,0.9943851,0.30796447,3,7,0,270.87845,4.9608427,0.57027748,0.45709696,0.50126781
-270.64567,0.97662197,0.30796447,3,7,0,271.66671,5.0821759,0.40391943,0.43564807,0.52607563
-270.47935,0.99625833,0.30796447,2,3,0,270.92321,5.0981995,0.42436405,0.42180517,0.53195097
-270.09571,0.86009622,0.30796447,4,15,0,273.62922,4.8936684,1.9326103,0.78893554,0.15726159
-268.69109,0.89629369,0.30796447,4,15,0,272.34968,5.2380455,1.2083838,0.48985093,0.30624627
-269.39215,0.89057016,0.30796447,3,7,0,271.95796,4.9457282,2.4241249,0.68052168,0.18259264
-269.63919,0.95535066,0.30796447,3,15,0,270.79898,4.8880658,1.5505198,0.68121414,0.15508404
-272.17965,1,0.30796447,4,15,0,272.9335,5.3571728,1.2240282,0.77799752,0.20414049
-268.5414,0.98256541,0.30796447,3,15,0,273.85938,4.8553697,1.5712082,0.35573816,0.39456791
-267.62648,0.98616003,0.30796447,3,7,0,269.17286,4.8738033,1.2823796,0.52374536,0.34137919
-268.10586,0.88656342,0.30796447,4,15,0,269.26304,5.1789606,1.713434,0.71389649,0.20540229
-269.06402,0.96368063,0.30796447,4,15,0,269.97755,4.9227291,0.85157236,0.39214933,0.42221641
-268.47398,1,0.30796447,4,15,0,269.70742,5.1863284,2.1595675,0.71747839,0.11899982
-268.06119,0.99513796,0.30796447,3,7,0,268.98453,5.1949292,1.5881882,0.72315938,0.16702523
-267.25417,0.98506144,0.30796447,3,7,0,268.61119,5.1755731,1.5144186,0.58370521,0.25827191
-267.70473,0.9880284,0.30796447,4,15,0,268.41197,5.1108508,0.92429138,0.60805161,0.34078658
-269.27384,0.88768047,0.30796447,3,7,0,271.68355,5.077516,1.957419,0.81520495,0.14440193
-269.70512,0.90678099,0.30796447,2,7,0,275.40578,4.9187989,1.3010239,0.67746764,0.18025099
-270.02473,0.94036095,0.30796447,3,11,0,272.07105,4.9303876,1.3152948,0.74316707,0.16386896
-268.62091,0.93561711,0.30796447,4,15,0,270.76839,5.049786,1.850742,0.39298565,0.23589279
-267.4058,0.71708881,0.30796447,2,3,0,269.90628,5.0636245,2.0293211,0.473137,0.22689541
-267.92144,0.7858533,0.30796447,4,15,0,269.71178,5.1083232,0.91814919,0.61283984,0.30394385
-267.90671,0.99654112,0.30796447,4,15,0,268.53936,5.0357585,2.330058,0.55450144,0.12960109
-267.15355,0.94760796,0.30796447,4,15,0,268.57558,5.023731,1.3344508,0.51862267,0.37303312
-267.90643,0.97358784,0.30796447,3,7,0,268.51007,5.1870722,1.3475937,0.49925398,0.37479629
-267.93974,0.99906226,0.30796447,4,15,0,268.23645,4.8982751,1.1259201,0.57148035,0.31064986
-270.44481,0.89475516,0.30796447,3,15,0,271.78266,4.9467235,0.47563964,0.50134733,0.475983
-267.56086,0.95384227,0.30796447,3,15,0,272.40773,4.9136049,1.6990566,0.51422751,0.31355304
-268.28526,0.95951306,0.30796447,2,7,0,270.67769,4.8353406,1.7592603,0.52057212,0.24511486
-268.07029,0.97576124,0.30796447,4,15,0,269.74032,5.0207602,1.2055541,0.34662982,0.41772382
-268.07029,0.19338085,0.30796447,3,7,0,270.19394,5.0207602,1.2055541,0.34662982,0.41772382
-269.67203,0.96888741,0.30796447,3,7,0,270.29076,4.8458332,1.353881,0.69490214,0.25811432
-268.10791,0.99180047,0.30796447,3,7,0,270.4776,5.0442263,1.2740395,0.6502941,0.31743312
-269.18497,0.99037079,0.30796447,4,15,0,270.00538,4.992902,0.86862017,0.60656282,0.38261631
-269.70636,0.98152975,0.30796447,3,7,0,270.8376,4.9770517,1.0362659,0.61250187,0.38004087
-270.36847,0.93693705,0.30796447,3,15,0,271.70573,5.0039972,0.56654896,0.44884629,0.53925381
-272.45166,0.91073867,0.30796447,3,7,0,274.29319,4.8919613,0.39847558,0.38936669,0.59623209
-267.59638,0.99580444,0.30796447,3,15,0,272.62357,5.1397594,1.1325551,0.58404279,0.35591193
-268.64102,0.99091238,0.30796447,3,15,0,269.41962,4.864904,1.0635196,0.37381081,0.49979115
-267.592,0.99182911,0.30796447,3,7,0,269.68787,4.9165298,1.310531,0.46216302,0.31920241
-267.58693,0.95332653,0.30796447,3,15,0,269.17059,5.1305245,1.6032874,0.42937584,0.34063257
-267.27,0.74312955,0.30796447,2,5,0,269.11411,5.0901527,1.6805815,0.52040812,0.31289223
-269.27123,0.95544866,0.30796447,3,7,0,269.81205,4.8259138,1.7224585,0.58659087,0.30899782
-270.15658,0.98281743,0.30796447,3,15,0,270.87695,5.3198582,1.1398015,0.52776136,0.3977397
-268.32043,1,0.30796447,3,7,0,270.9266,5.2449639,1.5142896,0.60365415,0.20486478
-269.18032,0.90258235,0.30796447,3,7,0,269.89202,5.2994644,1.3879926,0.60128892,0.2284877
-268.90613,0.98163092,0.30796447,4,15,0,272.7296,4.9495782,1.8716861,0.70839651,0.22789575
-267.48982,0.99225552,0.30796447,4,15,0,269.36804,5.1574912,1.4269585,0.6763847,0.20980268
-268.47096,0.98423381,0.30796447,3,15,0,269.50674,4.886177,1.9595711,0.38393547,0.28291407
-270.86745,0.58525828,0.30796447,4,15,0,272.12478,4.8704296,1.5281557,0.379524,0.25479705
-267.98077,1,0.30796447,2,3,0,269.97923,4.863115,1.6533149,0.42393183,0.31563078
-268.37432,0.98656649,0.30796447,4,15,0,269.68642,5.2608647,1.2609671,0.5370105,0.31390132
-267.13364,0.98454019,0.30796447,4,15,0,268.90135,5.0218463,1.9177349,0.59514085,0.18649114
-269.23466,0.73153879,0.30796447,4,15,0,271.39467,5.1662715,1.8040408,0.80444048,0.16033419
-272.49385,0.87044669,0.30796447,3,7,0,273.54122,5.1966458,2.7956932,0.84074152,0.11302746
-271.43838,0.61004698,0.30796447,3,15,0,274.37912,5.1886963,1.0312103,0.81108689,0.17516504
-270.28719,0.99688135,0.30796447,3,7,0,271.84891,5.0807278,1.5830755,0.627787,0.34959358
-269.11757,0.9890349,0.30796447,3,7,0,271.08522,5.1408362,0.79752024,0.65548975,0.30051154
-268.00583,0.99423221,0.30796447,4,15,0,269.8982,5.0323839,1.6397045,0.42135376,0.39333292
-267.89428,0.98235928,0.30796447,3,11,0,268.94808,5.0470848,1.1101518,0.61785598,0.34900321
-270.64133,0.82584644,0.30796447,2,3,0,270.91528,5.0452366,1.3786961,0.59001273,0.39689643
-268.26512,0.95766468,0.30796447,2,7,0,271.53289,5.0849185,1.1311833,0.56197803,0.40069626
-269.78566,0.97496313,0.30796447,3,15,0,270.56996,4.9975695,0.51003413,0.51888101,0.45470952
-268.35546,0.90557774,0.30796447,3,15,0,273.63272,4.9510999,0.81845522,0.35911868,0.52644183
-274.32525,0.14353797,0.30796447,4,15,0,277.44408,5.2515453,3.0764834,0.90175109,0.023937971
-267.64687,0.6603714,0.30796447,3,15,0,277.87935,4.9370796,1.2497917,0.5254881,0.28554968
-267.86958,0.9923445,0.30796447,3,15,0,268.09958,4.9323298,1.3489544,0.56100095,0.36151727
-268.54927,0.90145674,0.30796447,4,15,0,270.26104,5.2307923,1.8526639,0.71060337,0.13025842
-267.03182,0.97378496,0.30796447,3,7,0,268.93116,5.0197885,1.1724565,0.54686912,0.29958884
-268.63652,0.98439174,0.30796447,3,7,0,268.93121,4.9499166,1.6938652,0.3309496,0.35153143
-269.90835,0.83395415,0.30796447,4,15,0,271.44925,5.1190307,1.3862313,0.69457623,0.29693763
-267.64327,0.95613254,0.30796447,3,11,0,271.90836,5.0370923,1.9524761,0.65162449,0.13775103
-268.31143,0.96524678,0.30796447,3,15,0,269.75093,4.9623733,0.80345323,0.56545962,0.39982449
-266.82021,0.96434088,0.30796447,3,7,0,269.11766,5.05628,1.6516518,0.50587003,0.2710432
-269.7678,0.88967919,0.30796447,3,7,0,270.06385,4.9461818,3.0177765,0.41563599,0.171754
-268.73329,0.89321867,0.30796447,4,15,0,272.02603,5.2431709,1.4657557,0.71827107,0.22123949
-269.63229,0.97855256,0.30796447,4,15,0,271.61986,4.8543096,0.731885,0.40380284,0.54000574
-268.57936,0.97631105,0.30796447,3,15,0,271.32492,4.826668,1.1780963,0.54105165,0.32687337
-267.46992,0.9809127,0.30796447,3,15,0,269.66448,5.1944966,1.5350482,0.56513898,0.27433202
-267.71646,0.99565792,0.30796447,3,15,0,268.51763,5.1891301,1.968002,0.57330075,0.1928687
-267.55347,0.91649555,0.30796447,3,7,0,269.8413,5.0621663,2.1019014,0.54571925,0.15515425
-268.89066,0.79652692,0.30796447,4,15,0,270.11959,5.1158751,1.182172,0.75168107,0.18131037
-266.83827,0.99506018,0.30796447,2,7,0,271.12242,5.0230895,1.3961683,0.57166838,0.31114902
-267.28756,0.98190394,0.30796447,4,15,0,267.45827,5.1139673,1.4644803,0.65827259,0.20021001
-267.93747,0.90453157,0.30796447,3,15,0,271.69936,4.9602358,2.0419156,0.51392329,0.28160402
-267.00395,0.97819605,0.30796447,3,15,0,268.58896,4.9499826,1.5503423,0.55006573,0.28336421
-266.75853,0.98686804,0.30796447,4,15,0,267.20393,5.0433884,1.1687081,0.48901001,0.38002301
-271.23107,0.52700931,0.30796447,3,7,0,273.65039,5.0707394,1.5100711,0.41206797,0.49172752
-267.04631,1,0.30796447,2,3,0,270.46518,5.063663,1.2603053,0.47199596,0.32345217
-267.36651,0.98880433,0.30796447,3,15,0,268.6667,5.0727501,1.521625,0.68761117,0.23116473
-268.32546,0.73156794,0.30796447,3,7,0,271.04715,5.1909153,1.7549069,0.72390315,0.19839718
-268.64101,0.97829201,0.30796447,3,15,0,269.59879,4.9543987,1.4601346,0.7419973,0.18845524
-269.60986,0.97312986,0.30796447,3,7,0,270.73252,4.8930192,2.3645844,0.70061691,0.16564903
-268.79578,1,0.30796447,4,15,0,271.91054,5.1845928,0.7962594,0.39612534,0.47814287
-268.57491,0.79104677,0.30796447,3,7,0,269.99885,5.1477945,0.77672641,0.38608783,0.49109233
-267.34104,0.9930972,0.30796447,3,7,0,269.30738,5.1147709,1.1465669,0.420102,0.4098612
-267.51775,0.9429553,0.30796447,4,15,0,269.65708,5.1186629,1.5695295,0.69658938,0.22182638
-268.12316,0.96808738,0.30796447,3,7,0,268.6727,5.1238386,1.8290464,0.7139807,0.20836882
-269.22762,0.97822896,0.30796447,3,7,0,270.56971,5.3044514,1.2409251,0.52717346,0.34968351
-269.34285,0.90550684,0.30796447,3,15,0,271.8674,5.146769,0.94596309,0.39550656,0.5250204
-270.80598,0.92748592,0.30796447,3,7,0,271.68326,5.1994765,0.65500263,0.49436397,0.37114352
-271.83954,0.52693549,0.30796447,2,3,0,275.1414,5.2859508,1.2194125,0.49981771,0.45884382
-269.39806,0.96002144,0.30796447,3,7,0,272.13581,5.2163137,0.96920984,0.7023986,0.25149957
-270.05489,0.99708146,0.30796447,4,15,0,271.53263,4.7491939,2.1096351,0.39449582,0.26029181
-269.4369,0.84148444,0.30796447,3,7,0,271.07528,4.7953299,2.2726803,0.49174916,0.24877697
-267.44833,0.91792589,0.30796447,4,15,0,273.142,5.0439457,0.9165875,0.54052173,0.40676158
-267.81569,0.99210705,0.30796447,4,15,0,268.52845,5.0335287,2.3865436,0.58198273,0.15746971
-268.51334,0.91536874,0.30796447,4,15,0,268.98204,5.008137,1.8733257,0.63918517,0.1150361
-267.7127,0.99607977,0.30796447,4,15,0,269.15415,5.0920773,0.90205843,0.60837807,0.33030489
-269.2644,0.91564128,0.30796447,3,7,0,270.03285,4.9626671,1.0951839,0.3461938,0.39531624
-271.01917,0.90566459,0.30796447,3,11,0,272.36571,4.7844958,2.0509495,0.58016656,0.1209069
-269.22042,0.98620115,0.30796447,3,7,0,271.782,4.7600129,1.7571395,0.4915099,0.29030716
-268.05967,0.9980871,0.30796447,3,7,0,269.73174,4.8318836,1.2460901,0.45445958,0.38209732
-270.73684,0.83803821,0.30796447,4,15,0,272.55941,5.1619348,1.5961649,0.87305966,0.087866183
-269.99072,0.98727212,0.30796447,2,3,0,270.91916,5.1640518,1.7883458,0.86130279,0.10141155
-268.98208,0.94258349,0.30796447,3,15,0,273.55469,5.1757025,0.92515043,0.5232077,0.44412639
-267.61939,0.99554079,0.30796447,4,15,0,269.06637,5.0034721,0.90295975,0.56531288,0.34202113
-268.83419,0.86045868,0.30796447,2,3,0,269.12406,4.9896094,1.2088165,0.49187065,0.4517378
-270.5282,0.98527036,0.30796447,3,11,0,272.43232,5.291746,2.3917086,0.59850874,0.21388299
-270.85639,0.51720492,0.30796447,3,15,0,277.50071,4.9457849,3.3364555,0.59705792,0.049641535
-269.86244,0.90086451,0.30796447,4,15,0,274.51719,5.1173444,2.9356096,0.54655743,0.1720217
-268.08644,0.99371647,0.30796447,2,3,0,270.24604,5.0869154,2.4437218,0.52468523,0.13408323
-267.38906,0.99725947,0.30796447,4,15,0,268.85084,5.0392976,0.86509624,0.53352565,0.40632939
-266.97032,0.99294038,0.30796447,4,15,0,267.76861,5.1008743,1.318998,0.58054406,0.26079685
-268.23552,0.88266541,0.30796447,3,15,0,268.60013,5.078713,1.041788,0.47193977,0.46517876
-270.21879,0.83506357,0.30796447,2,7,0,271.71086,5.0194316,1.2012355,0.47568249,0.48511109
-269.72775,0.97610822,0.30796447,4,15,0,271.35599,4.9778031,1.3771048,0.54213754,0.41909932
-267.43426,1,0.30796447,2,3,0,269.58377,4.9734854,1.2043801,0.57560084,0.35662667
-267.53752,0.96720454,0.30796447,4,15,0,269.81104,4.9309648,1.9162581,0.45908256,0.2754623
-268.07145,0.98330473,0.30796447,4,15,0,269.30933,5.2197435,1.0499308,0.55972168,0.35812815
-267.26544,0.99933621,0.30796447,4,15,0,269.0137,4.9635245,0.94842275,0.44793828,0.44193656
-268.05749,0.74779422,0.30796447,3,7,0,269.48382,4.9363239,1.1389577,0.39036698,0.38437687
-268.05496,0.99895018,0.30796447,4,15,0,271.22843,5.2399303,1.3994125,0.56763547,0.26025783
-266.82715,0.99681832,0.30796447,3,11,0,269.0814,5.0510674,1.2523822,0.47833201,0.38036704
-268.38573,0.83437656,0.30796447,3,15,0,269.64938,5.1387058,0.76326894,0.55773677,0.40932376
-269.76476,0.97754563,0.30796447,3,15,0,272.8207,5.1317754,0.63822914,0.58667439,0.40090109
-270.22046,0.99816989,0.30796447,4,15,0,270.95581,4.9208182,2.6590973,0.49986169,0.065163615
-267.0438,1,0.30796447,3,15,0,270.22424,5.0835431,1.3277045,0.58115195,0.25052859
-267.53392,0.99930669,0.30796447,2,7,0,267.90941,5.0589685,1.3997468,0.6834496,0.25701385
-267.98578,0.9906978,0.30796447,3,15,0,269.24399,4.85211,1.1559297,0.45428439,0.37611423
-268.45924,0.83638969,0.30796447,4,15,0,269.75194,5.2360968,0.99867594,0.59592423,0.32079138
-266.95272,0.98655706,0.30796447,3,15,0,270.26701,5.1066172,1.157253,0.48319466,0.3582594
-269.17229,0.57541788,0.30796447,4,15,0,270.45145,4.9668659,1.1497748,0.73220997,0.23420629
-267.43857,0.8240295,0.30796447,3,7,0,271.23368,5.0406652,1.1199038,0.62303782,0.2680196
-267.13911,0.99939652,0.30796447,3,11,0,267.76804,5.0693832,1.551389,0.46095083,0.35039747
-266.7362,0.99641665,0.30796447,3,7,0,267.37082,5.0768883,1.3333085,0.53384779,0.29612127
-269.55421,0.63377837,0.30796447,3,11,0,270.05747,5.0460438,1.1428901,0.51507956,0.24029679
-269.4276,1,0.30796447,2,3,0,270.61914,4.9481116,1.4656577,0.40341291,0.46939601
-267.56201,0.88098325,0.30796447,2,3,0,271.51055,4.9625605,1.4062937,0.50029874,0.38448739
-267.05717,0.96969205,0.30796447,1,3,0,268.01392,4.9308685,1.3136907,0.51841657,0.32868869
-267.69132,0.98164489,0.30796447,3,15,0,268.38105,5.0440316,0.96353865,0.60019392,0.36070624
-270.46722,0.97682479,0.30796447,4,15,0,271.99713,5.0860986,2.6476143,0.49778614,0.046638103
-271.05477,0.92912568,0.30796447,1,1,0,271.10893,5.0941446,2.592675,0.4864397,0.040918824
-269.98248,0.99716607,0.30796447,4,31,0,273.05574,4.9935669,1.1739718,0.55092035,0.43309508
-272.02062,0.88260512,0.30796447,3,11,0,276.23071,5.0787259,2.7278197,0.66529967,0.22929378
-267.88575,1,0.30796447,2,3,0,272.02557,5.0864119,2.1516318,0.67556181,0.17168216
-267.89706,0.99424363,0.30796447,4,15,0,269.00408,4.9475999,0.87796152,0.51265485,0.43583653
-268.13868,0.9938195,0.30796447,4,15,0,269.21347,5.2030406,1.0210175,0.46346869,0.4283731
-267.75987,0.97488922,0.30796447,3,7,0,269.5624,5.1513612,1.1282842,0.43503195,0.43513714
-266.90465,0.99776063,0.30796447,3,7,0,268.02371,5.0389233,1.1668374,0.49087222,0.39471526
-267.01293,0.99689746,0.30796447,4,15,0,267.18572,5.062778,1.5698955,0.59399358,0.21042125
-267.58399,0.96744123,0.30796447,2,7,0,268.81168,5.1449283,1.6633458,0.69111148,0.21192882
-268.62105,0.91322477,0.30796447,4,15,0,269.10986,4.9967808,1.3551104,0.42636671,0.45939348
-272.48644,0.99959164,0.30796447,4,15,0,274.5889,5.0347457,0.39515814,0.50175843,0.49499022
-270.22913,1,0.30796447,4,15,0,273.73331,5.1017274,2.5225109,0.79271124,0.048597634
-269.90813,0.75758126,0.30796447,3,15,0,273.88939,5.1040331,1.3458187,0.62372294,0.36238312
-272.86742,0.97563499,0.30796447,3,7,0,273.52613,5.3450219,0.84034493,0.65016793,0.24995962
-267.05549,0.92915928,0.30796447,4,15,0,273.7668,5.023519,1.3574698,0.45414294,0.39010026
-267.36188,0.97836209,0.30796447,4,15,0,267.76173,5.1724555,1.4824335,0.49959116,0.30254774
-266.68055,0.98332281,0.30796447,4,15,0,269.69561,5.0668861,1.2686872,0.54526645,0.31725975
-266.98569,0.89767496,0.30796447,3,15,0,267.92096,5.0427227,1.6467917,0.63882106,0.22150122
-268.46795,0.87166371,0.30796447,3,7,0,268.76612,5.0557742,1.1579335,0.73298508,0.22302988
-268.61433,0.84793179,0.30796447,3,7,0,271.83396,4.9419477,1.6686159,0.64855292,0.28779006
-268.74993,0.97411181,0.30796447,3,15,0,270.7734,5.1382513,0.64174215,0.45258598,0.4923064
-269.22105,0.9970043,0.30796447,3,7,0,269.55134,5.1346661,0.5718426,0.4326971,0.51098888
-269.00379,0.94761085,0.30796447,3,7,0,270.62943,5.1243233,0.57013068,0.48399251,0.47006747
-268.71816,0.99070463,0.30796447,4,15,0,270.88958,4.9605061,2.6617687,0.59825203,0.12936178
-269.06954,0.97995069,0.30796447,3,15,0,270.28059,4.9209471,2.075104,0.7156977,0.11619938
-267.25974,1,0.30796447,3,7,0,269.35741,5.1091054,1.9251407,0.63287227,0.18999959
-266.86845,0.99847316,0.30796447,3,15,0,267.57817,4.9867944,1.3233147,0.54075677,0.33809041
-267.42629,0.99216368,0.30796447,2,7,0,268.33802,4.9489539,1.4257888,0.4248933,0.32837619
-269.95211,0.88205037,0.30796447,3,7,0,271.33132,5.1413919,2.2769519,0.34253961,0.22763655
-269.22718,1,0.30796447,4,15,0,271.29168,4.8984552,2.2109313,0.66031642,0.10675111
-269.26759,0.98357547,0.30796447,3,15,0,271.3171,5.1876852,0.79274474,0.58352294,0.39808325
-267.79871,0.98443359,0.30796447,4,15,0,271.0073,4.9518975,1.3468081,0.66613672,0.23857406
-268.41756,0.99735029,0.30796447,3,7,0,268.92555,4.9592213,1.6579491,0.7291278,0.20962301
-269.09268,0.903916,0.30796447,3,11,0,270.052,5.0807005,1.1360714,0.54654671,0.23448947
-269.89378,0.97908316,0.30796447,3,7,0,270.71286,5.1926059,1.3349451,0.57152436,0.17549873
-268.98981,0.99514312,0.30796447,3,15,0,271.23097,5.1080005,1.127482,0.6441912,0.34243976
