# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep0/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-267.06073,0.96613241,0.31937994,3,11,0,268.34684,5.0321937,1.6096669,0.56126589,0.21558918
-269.71825,0.71496443,0.31937994,2,7,0,270.62474,5.0120612,1.5771441,0.57970707,0.13411149
-267.76243,0.79103894,0.31937994,3,11,0,273.21372,5.1814651,1.3697917,0.5922481,0.31943587
-267.48893,0.99534063,0.31937994,3,7,0,268.05477,5.1138937,1.1434076,0.64648134,0.25833969
-268.67255,0.95940231,0.31937994,4,15,0,269.96379,5.0289115,2.4632,0.44684864,0.25003642
-268.04072,1,0.31937994,4,15,0,269.13151,5.0294925,2.3401351,0.63265316,0.16993169
-267.76435,0.98333059,0.31937994,2,3,0,268.44045,5.0391759,2.0487607,0.59913485,0.13153903
-268.42259,0.96368823,0.31937994,3,15,0,272.34058,5.2573766,1.7442222,0.66871882,0.17707559
-268.07087,0.93497782,0.31937994,4,15,0,270.10979,4.9217686,1.7900662,0.60274624,0.27656966
-268.04305,0.98659767,0.31937994,4,15,0,269.34633,5.1013523,1.0215841,0.45948079,0.34377892
-269.9335,0.78487066,0.31937994,2,7,0,270.93274,5.0203451,1.1421543,0.40801064,0.5219643
-269.03791,1,0.31937994,3,11,0,272.7831,5.088083,1.6463273,0.54694879,0.14569911
-268.23626,1,0.31937994,3,15,0,270.05305,5.0122642,1.5667246,0.7097711,0.2451767
-269.69422,0.98795844,0.31937994,3,15,0,270.89867,5.0815949,1.0744612,0.64895983,0.34517327
-267.6887,0.97513412,0.31937994,3,15,0,270.11495,5.0172901,1.0441292,0.50081209,0.32156855
-269.40138,0.91147323,0.31937994,3,15,0,270.70186,4.8646283,1.9385974,0.54622377,0.32044183
-267.25161,0.9729352,0.31937994,3,11,0,271.42967,4.9381439,1.5559721,0.58626471,0.27648416
-268.08622,0.95400913,0.31937994,2,7,0,270.23972,5.1926287,1.8134281,0.69441597,0.13801878
-269.6031,0.98100344,0.31937994,4,15,0,271.05207,4.9606464,1.1318619,0.66101728,0.32964533
-270.10134,0.89507617,0.31937994,4,15,0,274.1211,5.1544485,0.90081613,0.73628683,0.24296363
-269.15856,0.98353494,0.31937994,3,11,0,270.7034,5.1282603,0.93330466,0.67877555,0.30726045
-269.57789,0.98021845,0.31937994,4,15,0,270.2691,4.9829321,3.06945,0.4409019,0.11361718
-267.47525,0.74617708,0.31937994,2,5,0,271.55038,5.0488938,2.0117885,0.53403908,0.16810272
-269.15064,0.66743112,0.31937994,4,15,0,273.44919,5.1934513,1.7176231,0.8097102,0.14607768
-270.73618,0.89593593,0.31937994,2,3,0,270.79774,5.2351448,2.1092616,0.79579412,0.16978226
-270.46607,0.95578224,0.31937994,3,15,0,273.32729,5.0228854,1.2844875,0.80542565,0.18548209
-271.11796,0.98975175,0.31937994,3,15,0,271.87016,5.1500937,1.5085964,0.73536975,0.26115235
-270.62213,0.99534361,0.31937994,3,7,0,272.49462,5.0592603,1.1648488,0.62943007,0.3672572
-271.06568,0.97260966,0.31937994,4,15,0,271.45526,5.099018,0.83462764,0.70288422,0.29370207
-269.54042,0.88960812,0.31937994,2,7,0,274.55729,5.1021692,0.56189204,0.55518759,0.42149503
-271.24621,0.86853645,0.31937994,4,15,0,277.49499,5.3246529,1.420781,0.44811782,0.43011375
-270.30095,0.96083407,0.31937994,3,7,0,273.10084,5.3148514,1.4631349,0.51280684,0.22703278
-269.19121,0.99851837,0.31937994,3,15,0,271.47107,5.1828094,2.1445066,0.43264314,0.30274296
-267.45355,0.97951649,0.31937994,2,7,0,272.01183,5.0804223,1.6181056,0.64624333,0.1683526
-269.44971,0.83850698,0.31937994,3,7,0,270.41235,5.2464151,1.5493237,0.79799103,0.13965842
-271.66317,0.77729222,0.31937994,3,15,0,273.47632,5.058682,2.4071946,0.79705513,0.17834931
-269.37245,0.98227291,0.31937994,3,11,0,274.74055,5.0535369,0.65074317,0.47873537,0.39736637
-268.79932,0.9170571,0.31937994,4,15,0,271.8706,5.102443,0.8809346,0.67259934,0.3014342
-272.1608,0.74753896,0.31937994,3,7,0,274.94353,4.9172954,1.0627027,0.39859732,0.56400916
-269.61737,0.91838218,0.31937994,2,3,0,273.54707,5.0205223,0.82098997,0.46019435,0.35292275
-268.29576,0.98174594,0.31937994,3,15,0,270.93179,5.0240427,1.4158357,0.46791917,0.24684584
-267.03165,0.94340968,0.31937994,2,3,0,268.74298,5.0065963,1.7061759,0.47627164,0.30813848
-268.03809,0.82412977,0.31937994,2,7,0,269.5432,5.0410099,1.200079,0.59467741,0.23048886
-268.52014,0.93582038,0.31937994,3,11,0,269.16916,5.0718411,1.3594206,0.72413249,0.25229959
-267.6733,0.89683808,0.31937994,3,15,0,270.2043,5.1386904,1.5074166,0.70380438,0.22486059
-267.47266,0.98525271,0.31937994,3,11,0,268.63682,5.0400477,1.4350567,0.47767193,0.26561432
-267.88419,0.94878929,0.31937994,3,15,0,268.91642,5.1603714,1.2172981,0.4501427,0.33346745
-268.52586,0.80545887,0.31937994,4,15,0,272.41328,5.0661304,1.0062851,0.61478363,0.36775413
-269.31086,0.90487992,0.31937994,3,7,0,270.06077,4.9966779,0.87769956,0.68107509,0.29106184
-270.94089,0.94063543,0.31937994,3,15,0,272.63928,4.8726507,1.7903212,0.38330204,0.20481461
-269.83952,0.98123976,0.31937994,4,15,0,272.03603,5.2213997,2.0983039,0.73223994,0.19763827
-269.08833,0.96451416,0.31937994,3,7,0,271.43261,5.0975107,1.9818512,0.74788734,0.2010842
-267.74746,0.96815949,0.31937994,3,7,0,270.56364,5.2137777,1.7000948,0.56560641,0.22426163
-269.17059,0.6882171,0.31937994,4,15,0,273.19096,5.1863382,1.1660316,0.71035672,0.27187854
-269.34928,0.97946888,0.31937994,3,15,0,271.7646,4.7878112,1.1689717,0.36206574,0.42363493
-268.83075,0.98398948,0.31937994,3,7,0,270.08667,4.8310628,1.0100142,0.35401462,0.48771077
-269.88511,0.6373192,0.31937994,4,15,0,272.63477,5.3029574,1.1098586,0.67565466,0.27779758
-267.83787,0.99491411,0.31937994,3,15,0,271.37949,4.9742301,2.179423,0.44981226,0.20941082
-268.41679,0.8731017,0.31937994,2,3,0,268.61277,4.9674651,2.0551211,0.46420206,0.16729988
-267.38092,0.96517964,0.31937994,4,15,0,269.7726,5.1555012,1.3050118,0.64871596,0.25957934
-267.14396,0.9217854,0.31937994,3,7,0,268.49399,5.1387053,1.1973296,0.57852738,0.32669477
-266.96901,0.97392181,0.31937994,4,15,0,267.68153,5.1320616,1.3704507,0.50936,0.31478425
-266.89551,0.98008588,0.31937994,3,15,0,267.28024,5.1211864,1.244969,0.56182708,0.30904645
-267.27458,0.97362757,0.31937994,4,15,0,267.50745,5.0239342,1.7477375,0.64398003,0.23278618
-267.66206,0.89244048,0.31937994,3,11,0,268.91716,5.0515335,1.3085181,0.59045259,0.35033392
-268.17297,0.98348855,0.31937994,3,7,0,268.49742,5.0409699,0.94048763,0.44214648,0.36859697
-270.02018,0.87472771,0.31937994,4,15,0,272.90694,5.2963327,1.2183177,0.6806971,0.28697693
-267.35366,0.99730124,0.31937994,3,11,0,270.56218,5.0933707,1.3765281,0.62594679,0.21191992
-268.1224,0.98462262,0.31937994,3,15,0,269.1117,5.0292945,0.81684658,0.41254399,0.51203953
-268.23008,0.99498513,0.31937994,3,7,0,268.71586,5.0678641,0.78630903,0.41262061,0.51338882
-268.70367,1,0.31937994,3,7,0,269.01876,5.0464458,0.64629863,0.56091407,0.39462848
-269.10045,0.99501097,0.31937994,3,15,0,270.67766,5.0996775,1.8293701,0.70873752,0.24702514
-270.42315,0.93232938,0.31937994,3,7,0,271.55738,5.1321467,0.94434429,0.45547831,0.31094149
-271.46005,0.93227427,0.31937994,2,3,0,272.59088,5.0749187,1.5110545,0.41777637,0.49258335
-270.08881,0.99485323,0.31937994,3,15,0,272.8744,5.0786616,1.2779714,0.45188483,0.48467591
-268.11026,1,0.31937994,2,3,0,270.39881,5.0275103,0.78406803,0.57253884,0.35447896
-267.5868,0.96297757,0.31937994,3,15,0,269.00952,5.1618636,1.3082324,0.51812378,0.36900959
-267.73031,0.94335176,0.31937994,2,7,0,269.51049,5.0478842,1.0210824,0.62807383,0.33316584
-271.42796,0.92807058,0.31937994,2,7,0,272.46938,5.3264283,0.76755616,0.59515248,0.38374897
-270.09282,0.9937026,0.31937994,4,15,0,273.02193,4.7660623,1.885295,0.36320911,0.38290184
-268.19636,0.94477883,0.31937994,3,7,0,272.22313,4.8592294,1.4527272,0.52721004,0.26473623
-268.24384,1,0.31937994,4,15,0,269.23667,4.9972017,2.1753198,0.4502029,0.17090469
-268.35157,0.99762281,0.31937994,4,15,0,269.95295,5.0904726,2.6184513,0.5670219,0.12185725
-266.89547,0.99898683,0.31937994,3,15,0,268.58015,5.0829093,1.3670176,0.61427011,0.2789566
-267.88652,0.95168292,0.31937994,3,7,0,269.27806,4.8681456,1.145366,0.4106026,0.40949369
-271.42573,0.89649255,0.31937994,3,15,0,272.54984,5.148152,2.3972285,0.63437408,0.024577482
-268.27012,0.97198221,0.31937994,4,15,0,274.28614,5.0043601,0.98611909,0.62479031,0.27427735
-266.90969,0.97206607,0.31937994,2,7,0,268.60978,5.0127746,1.052442,0.50262616,0.39607119
-268.75961,0.95538642,0.31937994,3,7,0,269.21447,5.2019778,0.83298042,0.40828008,0.46888979
-268.92309,0.96759537,0.31937994,3,7,0,271.72139,5.2008049,0.71288638,0.54183681,0.41366067
-267.87035,0.99978019,0.31937994,4,15,0,269.77329,5.0079903,0.74761823,0.40819672,0.4899555
-269.17117,0.93454204,0.31937994,3,7,0,271.83954,4.934773,0.70677103,0.33111062,0.54650657
-267.87343,0.86143814,0.31937994,3,7,0,271.28589,5.0489495,1.0079051,0.42397105,0.48328252
-268.88722,0.94455221,0.31937994,3,15,0,272.0133,5.2368381,1.6982416,0.76421935,0.13508677
-272.02891,0.85829706,0.31937994,3,15,0,272.9322,5.3641761,1.6899403,0.72954236,0.23888945
-269.05362,0.98548614,0.31937994,3,7,0,274.63686,5.1509383,0.72248716,0.60545783,0.36965735
-269.00582,0.95349888,0.31937994,3,7,0,270.36169,5.1569816,0.8198357,0.57012213,0.41180856
-268.41439,0.94208286,0.31937994,3,15,0,270.87743,5.1980264,0.92328662,0.50032109,0.4357228
-266.75823,0.98827377,0.31937994,3,7,0,268.9058,5.0539511,1.111574,0.52731875,0.3535883
-269.58989,0.89851199,0.31937994,3,7,0,270.39403,5.0422902,1.7085458,0.29435996,0.43528066
-268.06701,0.52703775,0.31937994,3,7,0,272.38044,4.9322976,1.5008727,0.40133093,0.30993605
-268.04224,0.8239492,0.31937994,2,3,0,268.92185,4.9347109,1.6001752,0.36577991,0.39592824
-268.1305,0.9999963,0.31937994,4,15,0,268.62317,5.1575335,1.6673896,0.75411553,0.14635805
-269.75644,0.97271245,0.31937994,3,7,0,270.04497,5.3046309,1.6583637,0.76548584,0.15057474
-268.59548,0.94180207,0.31937994,3,7,0,271.18115,5.0364587,1.8536938,0.75142091,0.19493541
-267.21336,0.98402417,0.31937994,4,15,0,269.24828,5.0473194,1.9365834,0.47767814,0.25063798
-266.81469,0.9853003,0.31937994,3,15,0,268.75324,5.0174117,1.073026,0.48315821,0.38309725
-267.82885,0.82684989,0.31937994,2,7,0,269.09304,4.9198523,1.0374445,0.37495974,0.47293484
-268.44204,0.78949584,0.31937994,3,11,0,269.63179,5.2008196,1.4575562,0.74925618,0.16936572
-267.31225,1,0.31937994,3,7,0,268.86827,5.0702297,1.832287,0.64754063,0.16038503
-268.93397,0.75358835,0.31937994,2,3,0,270.01579,5.1412007,2.2648571,0.7206822,0.16895151
-267.19615,0.98532759,0.31937994,3,7,0,269.72801,5.1664289,1.5759299,0.5884791,0.24593955
-267.46926,0.92720786,0.31937994,3,15,0,268.71509,5.0242572,1.4065688,0.67602234,0.25634318
-269.66207,0.62346861,0.31937994,2,3,0,272.85616,5.02643,0.87069753,0.66550761,0.25326987
-268.48835,0.99321775,0.31937994,3,7,0,270.59842,5.1198587,0.93464795,0.44845397,0.48783439
-267.81064,0.97686975,0.31937994,4,15,0,269.45588,5.1360325,1.9749441,0.5910877,0.24371221
-268.08555,0.94012894,0.31937994,2,3,0,269.08749,5.1898704,1.985191,0.56658942,0.2428055
-268.85328,0.88938932,0.31937994,3,15,0,270.45443,5.0028167,1.1561602,0.45279317,0.29461466
-266.69983,0.73541422,0.31937994,2,3,0,270.5348,5.0348469,1.5017078,0.50485084,0.30184395
-267.8102,0.83908443,0.31937994,2,7,0,268.58285,5.1379815,1.40028,0.48980221,0.26115084
-271.67503,0.58095207,0.31937994,3,15,0,272.65724,4.9213468,2.9235781,0.59926338,0.21760014
-267.9156,0.81850228,0.31937994,2,7,0,274.41662,4.9374366,1.9234206,0.63408878,0.16201324
-267.74358,0.9258859,0.31937994,3,15,0,272.82421,5.137733,1.7708401,0.43520129,0.30730609
-267.1256,0.96021496,0.31937994,2,7,0,270.61443,4.9996708,1.6185388,0.61983623,0.20781564
-268.34238,0.91447483,0.31937994,4,15,0,268.42201,5.0244514,0.99787908,0.67885446,0.27741968
-269.03915,0.89217926,0.31937994,4,15,0,271.11805,5.0039768,2.2539596,0.73713402,0.16628313
-269.46577,0.80505454,0.31937994,3,7,0,271.69774,5.0779218,1.6207305,0.6189492,0.1162231
-268.37316,1,0.31937994,3,7,0,269.65703,5.1004061,1.2661779,0.5672473,0.21630616
-267.50322,1,0.31937994,1,1,0,268.25083,5.1065806,1.2913865,0.5727936,0.2391644
-267.60331,0.96304261,0.31937994,3,11,0,269.05846,4.9895235,1.6518843,0.60871021,0.28925305
-268.23159,0.99333106,0.31937994,3,15,0,269.84057,5.0941061,2.0639125,0.71000222,0.10359742
-267.5314,0.98217508,0.31937994,3,7,0,268.71287,5.0249112,2.0194104,0.66429045,0.16380773
-267.48523,0.95626675,0.31937994,4,15,0,269.60614,5.1091532,1.075922,0.64027527,0.2933593
-269.43457,0.96719491,0.31937994,3,7,0,269.69797,4.9557572,0.87419253,0.55620764,0.43235526
-269.45596,0.95962931,0.31937994,3,7,0,270.31762,4.970498,1.0236998,0.52209767,0.45745745
-267.8923,0.97798075,0.31937994,4,15,0,270.12026,5.1088099,1.8527756,0.44892857,0.3251514
-267.53401,1,0.31937994,4,15,0,269.2159,5.006228,1.1111429,0.49574768,0.42790076
-266.94192,0.99446603,0.31937994,3,7,0,267.81597,4.9616857,1.2211561,0.46046361,0.38639948
-269.22052,0.81061146,0.31937994,4,15,0,273.2676,5.2689197,1.5770085,0.75953279,0.17322855
-269.49571,0.77976263,0.31937994,3,15,0,272.39235,5.125317,1.6068629,0.77611478,0.20856273
-269.96323,0.91275251,0.31937994,2,7,0,271.62167,5.1255391,1.721454,0.71295308,0.26684072
-272.1832,0.93685743,0.31937994,4,15,0,274.74782,4.6792342,1.3232748,0.269944,0.50827155
-268.74856,0.92394153,0.31937994,3,7,0,273.6386,4.8233136,1.8407069,0.58136269,0.20992483
-268.73765,0.91835683,0.31937994,3,15,0,272.86454,4.9038781,2.0339542,0.59555021,0.1325673
-267.63122,1,0.31937994,4,15,0,268.93516,5.1999684,1.3697521,0.53423066,0.27939533
-267.36875,0.98593929,0.31937994,4,15,0,269.06381,4.9182233,1.4548751,0.43932382,0.3312854
-269.17248,0.93758096,0.31937994,3,7,0,269.80698,4.7878664,1.1447643,0.53675968,0.37455901
-272.78092,0.79049076,0.31937994,2,3,0,275.27396,4.7602198,0.98508129,0.47702202,0.31183163
-268.88683,0.66229574,0.31937994,2,3,0,275.28404,4.8187338,1.3701674,0.41973628,0.43619046
-267.49717,0.99405156,0.31937994,4,15,0,271.18633,5.089971,1.8324346,0.68292473,0.20140789
-267.14266,0.96724927,0.31937994,3,15,0,268.27851,4.9837912,1.5418434,0.63133762,0.2460411
-267.76829,0.98948564,0.31937994,3,7,0,268.05391,4.8844761,1.4820202,0.59160433,0.27863629
-269.16072,0.86900342,0.31937994,3,7,0,270.60469,4.8676207,1.7607821,0.71154241,0.17833419
-270.13473,0.89100143,0.31937994,4,15,0,276.24146,5.0439955,3.0071794,0.59768917,0.040444121
-268.0237,0.92961148,0.31937994,3,15,0,270.83376,5.0853697,2.4584234,0.59804278,0.13844335
-268.28537,0.98270601,0.31937994,3,15,0,269.50162,5.1949357,1.6062937,0.43173671,0.29499125
-270.0064,0.99504843,0.31937994,4,15,0,272.2984,4.8731693,0.79539033,0.55633986,0.42929308
-268.41581,0.99328236,0.31937994,3,7,0,270.37731,5.0201172,0.73631237,0.50602304,0.46493415
-268.40451,0.95117945,0.31937994,2,7,0,271.52071,5.0036493,0.98139355,0.54572841,0.42653049
-267.47106,0.98881168,0.31937994,3,15,0,269.18612,5.1875238,1.2398225,0.52195766,0.34678184
-267.31507,0.97452444,0.31937994,3,7,0,268.41529,5.001268,1.3023044,0.6507018,0.26730398
-269.87844,0.89373773,0.31937994,3,7,0,270.32083,4.8960996,1.2556237,0.73270594,0.20387877
-267.1208,0.97010671,0.31937994,2,7,0,270.91586,4.9879633,1.1595204,0.58921106,0.32627385
-268.9215,0.77459018,0.31937994,2,7,0,270.45088,5.0039168,1.0266957,0.60615455,0.24731225
-267.39258,1,0.31937994,3,15,0,269.95882,4.9208031,1.3507986,0.48649691,0.38095435
-268.29861,0.95746335,0.31937994,3,15,0,270.44019,5.1598689,1.8782405,0.45930625,0.20746483
-269.05393,0.66466578,0.31937994,3,7,0,271.13132,5.0251449,1.8356893,0.50651495,0.36360343
-266.79684,1,0.31937994,2,3,0,269.08185,4.987559,1.5311711,0.51231221,0.30655567
-267.09758,0.96845133,0.31937994,3,7,0,267.27098,5.0948817,1.3109374,0.48415482,0.30698175
-268.71432,0.95545041,0.31937994,3,7,0,269.22395,4.8647466,2.1260134,0.58603133,0.23310685
-269.54873,0.79409208,0.31937994,3,15,0,271.90675,4.8491044,1.7250137,0.52498201,0.36437686
-267.75615,0.99127139,0.31937994,3,15,0,270.5995,5.0073188,1.1735389,0.40035976,0.46773935
-268.52177,0.79683498,0.31937994,3,15,0,270.53584,5.0914446,1.8712787,0.7898376,0.12201986
-269.61381,0.93158977,0.31937994,3,15,0,271.3533,5.1329028,2.4295162,0.40947538,0.28536668
-270.10968,0.96685713,0.31937994,4,15,0,272.04144,5.139409,2.4457276,0.82834765,0.089855288
-268.81797,0.96999717,0.31937994,3,15,0,272.36864,5.0327247,0.81694075,0.32420676,0.54573801
-267.11252,0.99494097,0.31937994,3,7,0,269.03222,5.0718215,0.98942079,0.44084858,0.42596837
-267.82684,0.95553492,0.31937994,2,3,0,267.93869,5.0906095,0.86227395,0.40407492,0.44759555
-271.98287,0.95482887,0.31937994,3,7,0,272.8792,4.7791199,0.55207876,0.46852817,0.50998393
-269.30135,0.96839426,0.31937994,4,15,0,273.88555,5.3018785,1.2270829,0.64797203,0.25887625
-268.45292,0.96024298,0.31937994,3,15,0,271.15193,5.0224164,1.9900813,0.76117526,0.15153471
-270.33319,0.96239575,0.31937994,3,15,0,271.4062,5.1130287,2.7073856,0.7300224,0.038125355
-270.51837,0.93783401,0.31937994,3,15,0,272.51518,5.2333258,2.8195266,0.72339701,0.082761273
-271.33151,0.98332901,0.31937994,4,15,0,275.46726,4.7823771,1.42515,0.66543498,0.3115842
-270.41387,0.94068455,0.31937994,3,15,0,275.00632,5.073686,1.443002,0.25293915,0.48317864
-268.76076,0.91405923,0.31937994,4,15,0,270.94777,5.0446543,1.2180534,0.74558954,0.18618259
-268.3468,0.97137193,0.31937994,2,3,0,269.48592,5.0487789,1.1354822,0.71580368,0.22328452
-268.00084,0.99412118,0.31937994,4,15,0,269.88796,5.1247219,2.1946771,0.45715569,0.21469278
-267.12144,0.99293634,0.31937994,3,15,0,269.85437,4.9971396,0.91669769,0.47691192,0.41968308
-268.55332,0.94777911,0.31937994,2,7,0,269.21394,4.9722153,0.78745847,0.364541,0.47770432
-268.62965,0.97719082,0.31937994,3,7,0,269.48915,4.9464553,0.7494684,0.39695729,0.5329049
-267.29029,0.9992354,0.31937994,3,15,0,269.59358,4.9148411,1.3823776,0.55120747,0.29396
-267.72888,0.89842386,0.31937994,3,15,0,268.62225,4.9125723,1.4466661,0.48507697,0.27644214
-267.25019,0.95040695,0.31937994,2,7,0,269.35319,5.0386902,1.4001355,0.53282417,0.36015623
-267.84501,0.96521544,0.31937994,3,15,0,269.34685,5.0473266,1.7059437,0.56077387,0.32130555
-267.30825,0.99593439,0.31937994,2,7,0,269.34552,5.1756764,1.2706327,0.58412406,0.29638565
-268.87269,0.91502288,0.31937994,3,15,0,270.7554,4.8462648,0.87759255,0.48444988,0.45839948
-267.79218,0.98395079,0.31937994,3,7,0,269.96999,4.9971945,1.1257116,0.58967732,0.36759593
-267.95945,0.9945535,0.31937994,3,15,0,269.43546,4.9879177,1.7026729,0.71831493,0.16461701
-267.37908,0.91101174,0.31937994,4,15,0,269.56163,4.9858111,1.4124511,0.44446753,0.30493915
