# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-22.358703,0.94854788,0.17357777,4,15,0,27.769473,-6.5634303,-2.1361726,-2.5742667,8.157717,2.5003408,-7.961553,6.1899958,-2.8959943,-3.3560449,6.3088667
-20.829604,0.99807463,0.17357777,5,31,0,27.908332,14.643585,7.477096,4.8441182,-2.1703541,-3.8020614,9.7005094,7.9173493,13.712694,4.6302309,5.1865845
-18.948005,0.89601179,0.17357777,4,31,0,30.899486,12.205774,5.1327437,3.1307753,1.2850982,3.5168142,0.76727204,14.770148,15.105231,4.8773819,5.9986074
-20.107279,0.99370053,0.17357777,5,31,0,23.074292,12.678364,6.7923953,-2.2027784,8.8430461,-6.2165928,-3.2344014,12.816023,0.57198453,3.6420929,7.2694074
-15.677942,0.95893498,0.17357777,4,23,0,21.572735,2.4435965,5.1172371,-2.8254693,4.2869348,1.3224423,-1.8126519,6.6073002,-0.33039024,0.4843384,4.0766151
-16.628751,0.98638039,0.17357777,4,15,0,19.199993,6.0853704,4.0589695,-2.9700653,0.86965792,-0.95791144,4.1295076,9.9110922,-1.134673,1.2916933,4.6146394
-19.053557,0.88351092,0.17357777,4,15,0,23.547024,1.9450777,7.2874649,-1.0550104,-0.043293877,-4.9442303,2.0873338,3.8696451,-4.6627326,1.7899078,6.5900839
-12.195957,0.97105951,0.17357777,4,15,0,23.090346,0.55306,-0.57355604,1.8399704,0.42444663,1.2206155,0.64627302,2.3719792,3.6372385,2.1039065,2.7282163
-9.4628681,0.67886679,0.17357777,2,7,0,17.45147,1.0197435,0.93403652,1.9342071,0.81658589,2.0483518,1.2964814,2.8143278,2.8889091,1.1897397,2.0508482
-10.81973,0.90014326,0.17357777,3,7,0,14.282586,-0.3291399,1.8290303,4.4411429,1.2768814,1.0657527,3.5344602,0.83675454,0.99001793,1.8370952,1.3550066
-12.316624,0.85660143,0.17357777,2,7,0,15.730052,0.4747384,0.79645771,4.9807455,1.4386536,-0.7177265,3.8401947,1.5348087,-0.22640512,1.4816842,1.7412321
-16.888505,0.84051965,0.17357777,4,15,0,19.341043,3.5999309,6.9600654,-5.1144652,1.9395337,3.1358479,-1.9514182,0.81590804,-1.5361828,0.23835396,4.19182
-22.818956,0.86229987,0.17357777,5,31,0,27.907773,9.0169718,4.6019519,13.855155,6.4264831,-8.1257261,5.9963175,15.120135,0.73813274,0.31639114,8.5938313
-20.947208,0.99181665,0.17357777,4,31,0,26.65062,2.9873851,2.8001572,-5.4060239,7.1444228,-7.332212,3.4117473,-0.26090261,-1.6717876,2.3447223,3.6388442
-19.877993,1,0.17357777,5,31,0,25.205666,-0.85593229,-2.1828685,1.8004796,-6.7707645,4.3767718,-5.1828344,3.9848232,0.39279957,1.8386076,4.3228891
-22.259123,0.99405803,0.17357777,6,79,0,26.635337,5.4820101,2.8100086,-8.4520665,6.3501406,-12.788822,1.0995039,1.4558208,-6.1156289,-0.63593249,6.8604102
-26.498781,0.98439712,0.17357777,5,31,0,30.52189,-9.0961835,-10.206674,0.87095005,-3.9318589,7.2212332,-3.0466615,8.9151928,-12.343488,-2.5349568,8.3080764
-24.361352,0.99040264,0.17357777,5,31,0,30.729069,6.0982022,7.4128956,5.1063113,4.3698157,-3.7404615,6.5509954,-3.4125476,12.674925,5.2170071,12.103213
-15.713349,0.98703719,0.17357777,4,15,0,26.054329,6.456277,2.4784159,2.7973286,4.2823562,3.5858922,0.69559668,11.793056,3.024634,3.8479009,5.0591982
-15.904932,0.97818915,0.17357777,3,15,0,18.635189,7.6640866,3.8186938,3.2006208,3.8467815,3.4571875,0.52992021,11.406277,3.2992557,3.6688395,5.4005618
-17.710962,0.99109436,0.17357777,4,15,0,20.179949,9.0832994,5.6530212,5.8674562,11.057916,-0.55382396,5.5531719,7.2519997,-2.0288088,3.8706633,3.5603038
-20.807827,0.88989452,0.17357777,4,15,0,22.599433,1.8529915,4.200685,0.74447292,-5.2992757,6.5722304,1.623069,4.1807366,14.076345,1.6862346,4.3474406
-19.296605,0.9970297,0.17357777,4,31,0,24.094874,-0.64385766,-0.13117011,2.6000674,9.4788462,-2.3892612,-4.6840577,2.6347477,1.7524212,1.930463,2.9189631
-18.487481,0.96890422,0.17357777,4,15,0,23.450106,6.6076753,4.4633283,2.6824876,-3.7965986,9.4088144,2.9847946,5.0278661,0.34123447,1.21164,3.7829492
-20.567319,0.81444725,0.17357777,5,31,0,26.069626,6.6262663,0.50596563,3.2303838,-2.2619511,8.3280619,3.8986699,5.3622923,2.1193897,-0.15584477,3.2852042
-23.786997,0.99809765,0.17357777,5,31,0,29.082753,2.958003,8.7416807,-7.1623992,6.520435,-9.4451371,-9.5077557,8.3520801,1.5499603,2.4457435,5.3410753
-23.05991,0.99867864,0.17357777,5,31,0,29.104497,8.5189805,16.843548,0.52782162,10.152641,-2.3345013,-6.3983257,4.2497769,8.4572721,1.7058369,10.897932
-21.404779,0.98152755,0.17357777,5,31,0,27.144397,2.1429156,4.6485905,-2.1671224,8.2321805,4.2812469,11.769921,5.1895428,-3.2386178,3.5812865,8.8110491
-24.133969,0.98562084,0.17357777,4,15,0,27.008174,3.0286651,-3.0856664,10.590844,13.187842,2.4764822,12.528609,10.110389,-4.2503747,3.9036968,4.5423488
-18.145337,1,0.17357777,4,15,0,25.432077,6.7709647,6.1951791,-2.0092982,3.007246,-1.8700095,6.8224796,6.3502702,6.4729087,3.5832373,2.2996445
-14.887957,0.99038208,0.17357777,4,15,0,22.665516,6.5981625,6.9162182,-1.692338,2.8956782,0.20732527,2.5192478,5.0266967,4.9798609,4.3007254,2.4035753
-14.704459,0.97216852,0.17357777,3,7,0,17.136411,5.5111192,6.2863121,-1.2519146,3.7228086,0.78585586,4.1808692,6.5658274,4.4197448,1.7241156,3.4237231
-12.711903,0.97732045,0.17357777,4,15,0,16.546332,3.9717144,4.3305758,2.092883,0.7797597,0.8218448,2.9355865,7.6292446,2.6345618,3.9295019,2.9442556
-14.432597,0.96070179,0.17357777,3,15,0,16.466365,5.0393777,2.5521655,3.6731188,6.8098538,4.1533583,2.0172597,11.409677,2.5882064,4.1060552,3.6787446
-15.407832,0.97935473,0.17357777,3,15,0,16.9266,3.0957413,0.98902725,4.7023491,4.6478097,3.3853761,3.4386615,10.948089,0.005466039,3.5855117,4.2330922
-14.946233,0.86206253,0.17357777,3,15,0,18.663112,1.8568181,3.4089912,6.4628834,7.3059393,6.2848002,4.6583631,9.5860973,3.361534,3.7215357,3.7197233
-12.128667,0.91915183,0.17357777,3,15,0,16.793063,6.1838019,4.2552335,4.469816,9.1643037,6.7602706,5.3667453,9.3162093,6.7480428,7.2902151,2.3712084
-12.887911,0.89884911,0.17357777,4,15,0,18.282317,6.3451796,7.4843684,5.4768238,11.646131,4.5545232,5.6944143,7.1575335,9.5369193,6.8538046,2.5097575
-15.179857,0.89323461,0.17357777,4,15,0,19.368214,13.643387,8.5184672,8.4510602,4.3997996,8.957903,6.933967,6.1016585,11.244203,7.6751961,2.5454266
-8.7856956,0.98237537,0.17357777,5,47,0,18.908441,1.6434252,2.6653937,3.0705315,4.8250164,1.4000596,2.760565,4.7110158,1.6196689,2.5698401,1.2961674
-12.147945,0.81797734,0.17357777,3,7,0,15.320899,1.6425555,3.0097692,4.4593696,0.83748811,1.3731729,6.7835658,2.0344755,2.3457168,3.1224906,1.9320732
-12.636877,0.98455036,0.17357777,4,15,0,16.53858,5.202272,2.5655025,-0.21718003,4.5975753,3.5307355,-0.031670664,5.2360666,6.4117334,3.1460201,2.3248675
-17.546059,0.70840066,0.17357777,3,7,0,22.465931,7.1372537,1.8408196,-1.9271503,4.2448413,2.9118368,0.54109755,6.5088762,6.0519889,3.1943205,1.7818958
-22.877645,0.94025687,0.17357777,4,15,0,23.780491,-3.6411761,10.178123,13.636712,4.6245546,-5.3354806,5.7637101,2.3053079,4.8847742,1.1578214,5.5069794
-23.788484,0.97342822,0.17357777,5,31,0,29.931706,17.1743,-0.70146627,-11.248378,-4.3076828,-5.3019961,10.582699,15.204033,0.89240136,2.6223504,8.1674922
-25.683288,0.97296414,0.17357777,5,31,0,29.60743,24.468039,5.2250733,-8.0780752,1.597208,5.0961814,9.2113303,15.071906,-9.835835,7.028772,14.553254
-25.796582,0.99146227,0.17357777,5,31,0,30.776721,23.130895,4.2576071,-8.1109196,3.6667774,-2.8650448,16.983147,14.11848,-8.8522697,0.88856278,9.1935783
-24.0258,0.99750428,0.17357777,5,31,0,30.132669,6.4175121,0.51359477,-3.005082,7.6542836,0.00027968925,22.856707,8.6809475,1.5035279,3.2588328,6.7882124
