# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:53:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep0/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1480.3704,0.77216698,0.11326255,5,31,0,1485.7739,17.422071,0.70664067,18.11998
-1479.0339,0.9991274,0.11326255,5,31,0,1480.4405,21.824991,0.65926075,17.853431
-1480.5709,0.8124283,0.11326255,3,15,0,1481.834,21.254217,0.6359635,18.001346
-1478.9325,1,0.11326255,1,1,0,1480.1707,21.703106,0.63949808,18.012413
-1478.7707,0.98796262,0.11326255,4,31,0,1480.1976,26.716628,0.60378495,17.439175
-1478.0499,0.99381425,0.11326255,4,31,0,1480.37,28.158031,0.59062459,18.186811
-1478.3189,0.99792819,0.11326255,5,31,0,1478.4761,24.427687,0.61903116,17.751876
-1478.2158,0.99969156,0.11326255,4,31,0,1479.8292,28.567978,0.58625021,18.559294
-1478.1979,0.9961693,0.11326255,5,31,0,1478.6928,23.093249,0.6405979,17.939789
-1478.4167,0.97615561,0.11326255,5,31,0,1478.697,25.232695,0.60916617,17.774756
-1478.8702,0.93307325,0.11326255,5,31,0,1479.7213,31.365293,0.56097953,17.724846
-1478.5018,0.80048211,0.11326255,2,3,0,1480.2352,30.941736,0.55767114,17.820316
-1478.4194,0.99989923,0.11326255,4,15,0,1478.7306,30.704209,0.56130594,17.840555
-1481.3063,0.79724885,0.11326255,6,63,0,1482.6922,15.992381,0.72081488,17.677104
-1480.4492,1,0.11326255,1,1,0,1481.135,15.84798,0.71711594,17.678932
-1480.4324,1,0.11326255,4,15,0,1480.9295,13.852829,0.72591823,17.6822
-1482.1808,0.7243312,0.11326255,2,7,0,1483.0593,14.237004,0.73928113,17.669055
-1480.0923,0.99975033,0.11326255,5,31,0,1482.4809,15.855875,0.71725599,18.613168
-1480.5409,0.69795763,0.11326255,2,3,0,1482.5634,16.569818,0.71442379,18.604488
-1478.4795,0.9983649,0.11326255,5,31,0,1480.7135,29.434168,0.56677286,18.10183
-1478.6395,0.9852062,0.11326255,6,63,0,1479.6942,27.917971,0.59557035,17.65852
-1479.6282,0.89786696,0.11326255,4,31,0,1481.9143,32.885197,0.55175034,17.870514
-1478.6223,0.99730946,0.11326255,2,7,0,1479.6844,32.1956,0.54923315,17.911415
-1479.3037,0.9828335,0.11326255,4,15,0,1479.414,34.545087,0.52005641,17.868694
-1478.2227,0.99990072,0.11326255,4,31,0,1479.9752,29.243301,0.57532717,18.57633
-1478.6677,0.91475324,0.11326255,2,3,0,1478.8662,28.960498,0.57038012,18.567275
-1478.9416,0.93010296,0.11326255,4,31,0,1480.3185,23.177158,0.6280618,18.912285
-1478.117,0.99756123,0.11326255,4,31,0,1479.4661,21.935542,0.64799093,18.352441
-1478.0851,0.84783193,0.11326255,4,23,0,1479.198,24.009426,0.63103342,18.455633
-1479.1773,0.90207511,0.11326255,3,11,0,1479.675,22.617069,0.63229837,18.952035
-1479.4216,1,0.11326255,4,15,0,1480.0014,24.67399,0.61921268,19.331308
-1478.1439,0.98104812,0.11326255,5,31,0,1480.1112,22.093509,0.64944915,18.220853
-1478.2879,0.99996193,0.11326255,5,31,0,1478.6415,30.623907,0.56293482,17.978694
-1478.0687,0.9854538,0.11326255,4,15,0,1478.5572,28.397001,0.58814708,18.127326
-1481.5245,0.72749272,0.11326255,4,23,0,1484.1897,28.678963,0.56194581,17.515219
-1480.0965,1,0.11326255,1,1,0,1481.4118,29.201437,0.56283808,17.521896
-1480.6933,0.99916554,0.11326255,5,31,0,1481.8982,22.139977,0.64472549,19.721454
-1485.1748,0.74004527,0.11326255,5,31,0,1486.2368,17.94658,0.66659549,20.190067
-1482.6114,0.97335664,0.11326255,5,63,0,1486.4128,37.658886,0.50147813,17.036705
-1481.6217,0.99981742,0.11326255,4,15,0,1483.6343,37.992962,0.49752156,17.345077
-1478.4173,0.99978341,0.11326255,5,31,0,1482.6435,24.811395,0.61161411,17.955829
-1478.6202,0.97048534,0.11326255,3,11,0,1479.1041,25.231057,0.6093402,17.624976
-1483.4883,0.55169661,0.11326255,5,35,0,1485.3152,13.944816,0.74912762,18.65039
-1479.1872,0.99746502,0.11326255,5,31,0,1483.0679,17.460106,0.68659761,17.918741
-1479.2091,0.77220386,0.11326255,5,35,0,1481.0233,33.992126,0.53461905,18.666686
-1478.4063,0.96409903,0.11326255,4,23,0,1481.0821,30.790175,0.56565238,18.394373
-1478.0425,0.99823857,0.11326255,5,31,0,1478.5636,27.529016,0.59352831,17.905968
-1478.4623,0.96728189,0.11326255,5,31,0,1479.2855,19.931339,0.66835005,17.973698
-1478.7939,0.95366648,0.11326255,6,63,0,1479.4035,29.420601,0.57901911,17.563332
-1479.6821,0.99092327,0.11326255,4,15,0,1479.8833,27.894138,0.58415151,17.178512
-1479.1808,0.73655299,0.11326255,2,3,0,1481.4213,28.233968,0.5837783,17.299991
-1478.3127,0.97437469,0.11326255,4,31,0,1479.4239,27.249637,0.60117939,17.818775
-1479.8062,0.99982843,0.11326255,5,31,0,1480.9888,36.657335,0.49962718,18.595462
-1478.8233,0.99047981,0.11326255,3,15,0,1480.5003,33.818399,0.53156164,18.378643
-1479.5117,0.96179153,0.11326255,4,15,0,1479.6861,35.353687,0.52015019,18.699232
-1479.8755,0.98488723,0.11326255,4,15,0,1480.1204,36.975682,0.50318599,18.646023
-1480.4198,0.7988132,0.11326255,5,47,0,1482.7779,25.298163,0.60009226,17.391472
-1485.4684,0.21938931,0.11326255,1,1,0,1485.6035,24.373773,0.59399919,17.373545
-1479.045,1,0.11326255,2,3,0,1483.9789,25.573621,0.60572654,17.422412
-1479.4016,0.71061678,0.11326255,2,7,0,1481.3088,26.737764,0.61273728,17.608507
-1480.8725,0.97756005,0.11326255,4,31,0,1483.8979,22.849497,0.64745758,16.962029
-1481.237,0.98031813,0.11326255,3,7,0,1481.4724,22.081712,0.65633396,16.941424
-1479.2315,1,0.11326255,5,31,0,1482.6886,17.886944,0.67917569,18.345908
-1478.8691,0.90414154,0.11326255,2,7,0,1480.0743,19.373908,0.68055628,18.228627
-1478.2964,0.859666,0.11326255,4,19,0,1481.2215,21.185555,0.65124289,18.117785
-1478.6005,0.97422063,0.11326255,5,31,0,1478.9398,24.546804,0.62823323,18.823505
-1479.6913,0.99991249,0.11326255,5,31,0,1480.1136,21.97558,0.64764922,19.377043
-1478.4445,0.8857275,0.11326255,4,19,0,1480.6264,25.398174,0.60471612,18.199745
-1479.045,0.99924367,0.11326255,4,19,0,1479.9044,23.759536,0.63846925,18.937483
-1480.5517,0.98438857,0.11326255,4,15,0,1480.7515,23.825009,0.62040317,19.568953
-1480.9153,0.99793662,0.11326255,4,15,0,1481.5913,23.193546,0.63780298,19.805016
-1478.381,0.97285398,0.11326255,4,31,0,1481.5233,23.02498,0.64424777,18.42602
-1479.4229,0.85139487,0.11326255,5,31,0,1481.1314,27.001476,0.60640979,17.353019
-1478.7145,0.99479902,0.11326255,3,11,0,1479.6643,26.276128,0.60218325,17.467347
-1478.8137,0.97014038,0.11326255,5,63,0,1479.9271,33.877181,0.5306461,18.232824
-1480.3875,0.99634722,0.11326255,4,15,0,1480.6566,36.048404,0.50842272,17.427633
-1480.6164,0.74829786,0.11326255,5,47,0,1482.9892,28.848226,0.59564803,19.192181
-1478.7142,0.99008369,0.11326255,5,63,0,1481.4858,20.891341,0.66204657,18.775677
-1478.7031,0.64775222,0.11326255,2,3,0,1482.123,19.533019,0.67024417,18.678474
-1478.8158,0.98794964,0.11326255,5,31,0,1479.1488,18.039248,0.6826427,18.305307
-1478.7223,0.73651457,0.11326255,2,7,0,1481.078,20.151719,0.67279038,18.296388
-1479.273,1,0.11326255,5,31,0,1480.3102,28.191635,0.57922985,19.109534
-1478.657,0.99882178,0.11326255,5,31,0,1479.8842,20.117476,0.66161093,17.83172
-1478.4209,0.99252624,0.11326255,5,31,0,1479.0946,20.962677,0.6613047,18.50208
-1479.337,0.9991989,0.11326255,5,31,0,1480.4095,23.016145,0.63843195,19.267671
-1479.0979,0.98427138,0.11326255,3,7,0,1479.4671,23.080836,0.6412801,19.107812
-1478.9412,0.95964509,0.11326255,2,3,0,1479.4694,22.990875,0.63327659,19.041292
-1479.8332,0.83750451,0.11326255,5,31,0,1481.3271,20.306447,0.66035618,19.329437
-1478.7548,0.99232178,0.11326255,5,31,0,1480.6241,30.634455,0.56248815,17.593331
-1478.332,0.94818522,0.11326255,5,47,0,1479.7825,21.741248,0.64760597,17.840753
-1478.8826,0.90816136,0.11326255,5,63,0,1479.8025,34.017289,0.53058974,18.398689
-1479.3459,0.88267719,0.11326255,2,3,0,1479.4572,33.33853,0.52655333,18.412367
-1479.8,0.98393474,0.11326255,3,11,0,1480.3169,35.718566,0.52155963,18.415385
-1478.7439,0.95127713,0.11326255,4,19,0,1480.4797,27.301495,0.58420481,18.136496
-1477.9606,0.9114965,0.11326255,2,3,0,1479.2956,27.299389,0.59258349,18.170389
-1478.2411,0.98842128,0.11326255,4,23,0,1479.1927,29.291224,0.57243676,17.92565
-1478.7778,0.70599157,0.11326255,4,27,0,1480.7904,26.29466,0.61516622,17.825447
-1483.5725,0.9976367,0.11326255,4,31,0,1484.0593,24.268333,0.63468446,16.434162
-1482.2366,0.88348395,0.11326255,2,7,0,1484.1643,23.369804,0.63289174,16.542398
-1478.3572,0.8674954,0.11326255,4,31,0,1483.682,29.818031,0.57605934,18.427535
-1479.1971,0.90213476,0.11326255,2,7,0,1479.26,28.921607,0.56648857,18.473822
-1479.013,1,0.11326255,2,3,0,1479.4294,29.084112,0.5660525,18.449753
-1478.8989,0.88961727,0.11326255,2,7,0,1480.7139,31.488678,0.56305401,18.441682
-1481.4866,0.68529478,0.11326255,3,15,0,1484.1491,27.363116,0.61760469,18.61288
-1481.8419,0.99996203,0.11326255,2,7,0,1482.7878,24.198011,0.60239275,18.881512
-1481.2026,1,0.11326255,3,11,0,1483.4725,23.078961,0.62408453,19.623128
-1481.4001,0.9078295,0.11326255,5,31,0,1483.0866,20.301858,0.68013032,17.339519
-1484.4003,0.39377251,0.11326255,1,1,0,1484.7965,21.063942,0.682637,17.344777
-1484.3017,1,0.11326255,5,31,0,1485.9765,15.522071,0.73757122,18.740989
-1480.136,0.94326855,0.11326255,2,3,0,1484.9152,13.855681,0.72886327,18.678846
-1479.5466,0.9923125,0.11326255,4,15,0,1480.6074,15.453846,0.71493082,18.452822
-1478.2677,0.91579456,0.11326255,5,31,0,1482.3953,26.009856,0.61509765,18.033391
-1479.104,0.9997974,0.11326255,4,31,0,1481.1168,30.923424,0.56501462,17.533029
-1478.8116,0.95233531,0.11326255,5,63,0,1481.0577,18.790079,0.67741836,17.830181
-1480.4727,0.68246433,0.11326255,3,15,0,1482.7247,21.087591,0.63798174,18.031283
-1482.5625,0.942544,0.11326255,5,31,0,1483.7514,36.55063,0.52359301,17.656929
-1480.2226,0.99652171,0.11326255,5,31,0,1483.0515,31.942095,0.54361311,17.203909
-1480.327,0.89304178,0.11326255,2,7,0,1481.1032,32.182918,0.5478733,17.097077
-1483.5721,0.95561382,0.11326255,5,31,0,1485.2964,6.9880704,0.78996717,19.102142
-1481.1671,0.85015179,0.11326255,5,31,0,1486.4004,20.147354,0.64985444,17.350331
-1480.2462,1,0.11326255,4,31,0,1481.503,25.559564,0.62817891,17.568852
-1479.2517,1,0.11326255,4,23,0,1481.5522,20.740493,0.65919262,19.132099
-1484.2016,0.98297293,0.11326255,4,31,0,1486.2504,27.80251,0.58932217,20.629705
-1483.7649,0.99758536,0.11326255,3,7,0,1484.3579,28.262135,0.58821145,20.524642
-1479.1362,0.97381696,0.11326255,4,31,0,1485.4613,34.606423,0.52771607,18.446437
-1479.2045,0.99910359,0.11326255,4,15,0,1479.4364,35.042879,0.51570252,18.210756
-1478.4421,0.99940907,0.11326255,5,31,0,1479.4766,29.965978,0.57065105,18.705712
-1480.8889,0.57777616,0.11326255,2,3,0,1481.3663,30.933488,0.57907837,18.674567
-1479.527,0.9642508,0.11326255,4,19,0,1482.8482,30.197777,0.5565414,17.563825
-1478.9172,0.86994968,0.11326255,4,31,0,1481.1421,23.699828,0.61999891,17.818766
-1479.1145,0.97957355,0.11326255,4,19,0,1479.9291,21.052118,0.66480586,18.834913
-1480.7352,0.57847178,0.11326255,1,3,0,1482.4829,19.682988,0.65241282,18.811776
-1479.8171,0.86142887,0.11326255,3,15,0,1483.3237,19.767703,0.68327478,18.078318
-1478.6321,0.99615307,0.11326255,5,35,0,1480.0127,30.894948,0.55258199,18.259309
-1479.6113,0.99920087,0.11326255,5,63,0,1480.3742,18.90358,0.67091054,19.039021
-1479.4415,0.63935406,0.11326255,2,3,0,1483.2277,20.536386,0.66891536,19.044264
-1479.6305,0.99599198,0.11326255,5,31,0,1480.7295,16.264055,0.69651341,17.93754
-1479.3357,0.89915235,0.11326255,5,63,0,1481.9293,30.653511,0.55362989,17.585796
-1479.4057,0.99994778,0.11326255,4,15,0,1479.6418,30.22999,0.57446842,17.460857
-1478.2781,0.85186281,0.11326255,5,31,0,1481.7583,20.737537,0.65934715,18.061553
-1478.3091,0.87609101,0.11326255,4,31,0,1483.3961,28.906133,0.57377376,17.995147
-1478.7513,0.95287273,0.11326255,5,35,0,1480.9725,28.129496,0.59645312,17.826177
-1478.9545,0.95800143,0.11326255,5,39,0,1479.5245,22.828614,0.62825582,17.88196
-1481.5049,0.99102366,0.11326255,4,23,0,1482.959,19.309859,0.66177842,19.619223
-1479.4864,0.99221149,0.11326255,4,31,0,1482.3968,20.055878,0.65791584,18.990029
-1479.3741,0.95631103,0.11326255,5,31,0,1481.143,15.9063,0.70588539,18.003674
-1480.6058,0.99645692,0.11326255,3,15,0,1481.7145,12.839543,0.74032363,17.884767
-1480.0437,0.99058835,0.11326255,4,15,0,1481.3277,13.685145,0.72685857,18.098275
-1479.1887,0.98952466,0.11326255,4,31,0,1481.8458,17.129385,0.70019825,18.428729
-1479.6674,0.62775619,0.11326255,5,39,0,1483.3738,33.213603,0.54822114,18.698596
-1480.576,0.99643474,0.11326255,5,31,0,1481.3294,36.935994,0.48926135,18.348803
-1478.4613,0.99894415,0.11326255,5,31,0,1481.4463,26.155737,0.59969904,17.769168
-1479.0642,0.95485565,0.11326255,5,31,0,1479.8012,21.056191,0.64635418,18.638245
-1479.9698,0.66820074,0.11326255,2,3,0,1482.6478,21.074256,0.64048752,18.606169
-1478.3485,0.88599456,0.11326255,2,3,0,1481.1524,21.779774,0.64481526,18.506442
-1478.2844,0.99951823,0.11326255,5,31,0,1479.3497,28.104924,0.58331921,17.811403
-1478.136,0.99893214,0.11326255,4,31,0,1478.712,26.233918,0.60373654,18.631707
-1477.9082,0.98823108,0.11326255,4,27,0,1479.4495,25.713731,0.61228127,18.318433
-1478.66,0.81821286,0.11326255,4,31,0,1479.7998,29.242418,0.56695659,18.087435
-1478.1062,0.99503233,0.11326255,5,31,0,1478.8742,29.15172,0.57935405,18.046128
-1477.9761,1,0.11326255,5,31,0,1478.126,25.520795,0.6152475,18.411975
-1478.0146,0.99206417,0.11326255,4,31,0,1478.9424,27.117062,0.59488585,18.456358
-1477.9418,0.99990635,0.11326255,5,31,0,1478.041,27.207419,0.59792895,18.093762
-1479.1309,0.99811525,0.11326255,4,31,0,1481.3765,32.167703,0.54692531,18.966602
-1479.3141,0.74924277,0.11326255,5,63,0,1482.0895,30.772536,0.56071188,19.16544
-1479.3794,0.77384517,0.11326255,2,3,0,1481.0591,31.053338,0.55790698,19.178003
-1479.9571,0.9949893,0.11326255,4,15,0,1479.982,31.594452,0.5523879,19.385056
-1480.8693,0.97056029,0.11326255,3,7,0,1481.0475,32.752076,0.54644597,19.605029
-1478.2185,0.97549314,0.11326255,4,31,0,1481.8458,24.469495,0.62850652,18.509949
-1478.7976,0.97839381,0.11326255,5,31,0,1479.1724,19.67151,0.66355285,18.533743
-1479.4553,0.93329156,0.11326255,5,63,0,1480.1203,24.597992,0.60987407,18.954397
-1480.8686,0.9947569,0.11326255,5,35,0,1481.9549,36.940466,0.51089335,17.663827
-1480.0562,0.92958934,0.11326255,2,3,0,1481.1096,36.047801,0.50516924,17.64989
-1480.1117,0.84532826,0.11326255,2,3,0,1481.0754,36.425247,0.51193787,17.748828
-1478.0207,0.99099662,0.11326255,5,31,0,1480.9343,27.611197,0.58972895,18.006841
-1479.0652,0.93442164,0.11326255,4,23,0,1480.5404,18.68754,0.67399704,18.69596
-1479.0123,0.9899118,0.11326255,2,3,0,1479.2315,19.860035,0.67537493,18.706092
-1478.2286,0.96425087,0.11326255,5,31,0,1480.0519,25.936975,0.61443919,18.527514
-1478.9371,0.92435736,0.11326255,4,23,0,1479.287,20.614468,0.65064703,18.219532
-1478.3678,0.98351148,0.11326255,4,23,0,1479.381,24.932244,0.61104339,17.930909
-1478.2915,1,0.11326255,5,31,0,1478.5167,22.309896,0.64970777,18.371895
-1478.1023,0.99997957,0.11326255,5,35,0,1478.3476,29.494757,0.5741657,18.065455
-1478.3983,0.98453381,0.11326255,4,31,0,1479.2224,21.27377,0.6585504,18.505414
-1478.597,0.99637578,0.11326255,5,63,0,1479.4451,24.836027,0.6191278,18.963326
-1478.1283,0.99950902,0.11326255,5,31,0,1478.7552,22.585671,0.64187135,17.935352
-1478.6354,0.99828703,0.11326255,5,63,0,1479.2723,26.137361,0.60697545,18.99017
-1478.5966,0.94804916,0.11326255,4,31,0,1479.7667,23.906633,0.63561333,18.73286
-1478.721,0.92664585,0.11326255,3,7,0,1479.2634,22.598097,0.63399398,18.747388
-1478.877,0.86338554,0.11326255,5,31,0,1480.5074,17.610297,0.68849543,18.117472
-1480.3095,0.689099,0.11326255,5,31,0,1482.0624,18.735396,0.69300018,18.874709
-1483.2219,0.89846487,0.11326255,5,31,0,1485.6178,8.3551175,0.79037856,18.974539
-1484.4595,0.83771315,0.11326255,3,11,0,1485.5976,7.7924152,0.76946208,18.839044
-1479.4286,0.99517147,0.11326255,5,31,0,1484.5513,19.077422,0.68140508,18.989926
-1479.0964,0.99316968,0.11326255,5,31,0,1480.3349,17.676033,0.69564635,18.362602
-1479.5625,0.67005212,0.11326255,5,35,0,1483.7003,31.632231,0.5627627,18.921466
-1479.2027,0.98879098,0.11326255,3,15,0,1482.2224,31.51747,0.55276646,19.057733
-1479.1924,0.96679646,0.11326255,5,31,0,1480.9828,32.873351,0.53373374,17.806347
-1478.4778,0.96997977,0.11326255,5,31,0,1480.0659,29.015627,0.57684875,18.801238
-1478.9776,0.91019731,0.11326255,5,31,0,1479.5386,27.05645,0.59037666,17.502409
-1479.8648,0.81372008,0.11326255,4,23,0,1481.8286,33.6997,0.52062936,18.592021
-1478.2194,0.97950024,0.11326255,5,31,0,1480.3268,26.636783,0.60702656,17.880183
-1478.2927,0.9572571,0.11326255,4,19,0,1478.8134,27.383736,0.58735821,18.39632
-1478.862,0.96567242,0.11326255,4,27,0,1478.8896,28.673084,0.59181709,18.640273
-1479.1046,0.96071521,0.11326255,6,63,0,1481.0145,17.721883,0.69370707,17.923628
-1481.5099,0.99890657,0.11326255,5,31,0,1481.9126,10.415783,0.76495073,18.66357
-1480.8284,0.96754194,0.11326255,4,15,0,1482.0004,11.982383,0.75093226,18.339303
-1483.27,0.98647251,0.11326255,5,31,0,1484.1366,10.607443,0.76445745,17.211043
-1478.8835,0.91415196,0.11326255,4,23,0,1488.6594,20.502146,0.67123498,18.323816
-1478.5755,1,0.11326255,5,31,0,1479.0505,20.919463,0.6636721,18.533379
-1477.9426,0.93253063,0.11326255,5,35,0,1479.0604,24.583732,0.62010652,18.072001
-1478.7859,0.91738468,0.11326255,3,15,0,1479.0134,25.346878,0.6051601,17.733672
-1478.3644,0.88660756,0.11326255,2,3,0,1479.26,26.269071,0.61055537,17.739325
-1478.5385,0.99641497,0.11326255,4,19,0,1480.0056,26.238781,0.60420059,17.52581
-1477.9649,0.92693523,0.11326255,4,23,0,1479.6937,27.596867,0.59027035,18.300386
-1478.1766,0.93302924,0.11326255,2,3,0,1478.4519,27.188247,0.59007285,18.27606
-1478.9453,0.99926625,0.11326255,5,31,0,1479.0144,19.420829,0.67928267,17.89232
-1478.4418,0.97083658,0.11326255,5,31,0,1479.3728,29.065025,0.57043464,18.366047
-1478.5838,0.91174439,0.11326255,4,23,0,1479.6557,25.820554,0.59960856,18.345543
-1478.7489,0.98725732,0.11326255,4,27,0,1479.0055,27.181655,0.5852178,18.253285
-1478.5754,0.98632032,0.11326255,5,31,0,1479.5521,21.473162,0.65084946,17.666745
-1478.2923,0.86218878,0.11326255,4,23,0,1480.2968,23.345606,0.62923392,18.588797
-1478.2923,0.71995368,0.11326255,1,3,0,1479.9189,23.345606,0.62923392,18.588797
-1478.536,0.75706768,0.11326255,4,19,0,1481.2072,26.852229,0.58987509,18.248713
-1478.1601,0.97870361,0.11326255,4,23,0,1478.9667,25.475972,0.61917092,18.043974
-1478.0623,0.99692996,0.11326255,4,27,0,1478.6875,27.647518,0.59626322,18.29515
-1477.925,0.99445125,0.11326255,4,23,0,1478.2417,25.170564,0.61452636,18.344332
-1478.5747,0.99569788,0.11326255,5,31,0,1478.7907,18.967807,0.67874087,18.276592
-1479.3694,0.97624031,0.11326255,5,31,0,1480.0496,20.901178,0.66066654,19.174734
-1480.3265,0.97359781,0.11326255,4,15,0,1480.594,18.449252,0.67953249,19.41683
-1478.8588,0.92411461,0.11326255,4,15,0,1481.159,23.008412,0.62870475,18.780582
-1479.8075,0.99151725,0.11326255,5,31,0,1480.223,17.00073,0.70708307,18.365849
-1479.2587,0.98892729,0.11326255,2,7,0,1480.0156,15.997563,0.70563206,18.320653
-1478.9088,0.8812693,0.11326255,4,19,0,1480.7139,23.740706,0.64217105,18.249514
-1480.183,0.88800742,0.11326255,4,19,0,1481.2738,22.7859,0.62146099,18.426112
-1480.3268,0.9159294,0.11326255,4,23,0,1484.017,28.497181,0.60217076,18.114364
-1478.2723,1,0.11326255,2,3,0,1480.0942,27.218268,0.58913652,18.040989
-1478.4283,0.93736872,0.11326255,4,23,0,1479.7211,20.357835,0.65970796,18.041887
-1478.5863,0.99973815,0.11326255,5,63,0,1479.8965,31.228889,0.55640138,17.76526
-1480.4908,0.98845161,0.11326255,5,31,0,1480.7849,34.081212,0.52502488,19.386054
-1479.6392,0.98637724,0.11326255,5,63,0,1482.1393,25.457163,0.61851274,19.366856
-1480.4987,0.71510394,0.11326255,2,3,0,1481.8068,26.175543,0.62091284,19.264214
-1478.4904,0.98662642,0.11326255,5,47,0,1481.5663,29.998605,0.56968712,18.748489
-1478.4904,0.92890871,0.11326255,1,3,0,1478.8329,29.998605,0.56968712,18.748489
-1478.2724,0.95859533,0.11326255,5,35,0,1479.4805,20.988408,0.66008217,18.245381
-1478.4247,0.9541837,0.11326255,5,31,0,1481.0848,22.317806,0.64953059,18.587216
-1477.9502,0.96755373,0.11326255,4,31,0,1479.2219,26.904022,0.59682812,18.327116
-1478.7482,0.83033629,0.11326255,5,63,0,1482.8359,22.780819,0.64738536,17.73975
-1478.7825,0.99473364,0.11326255,5,31,0,1480.2075,24.537573,0.62502294,17.437866
-1478.3955,0.78198747,0.11326255,3,11,0,1480.2696,25.224419,0.61025661,17.726993
-1478.2944,0.99994459,0.11326255,5,63,0,1479.2213,30.312847,0.56762626,17.939639
-1478.2829,0.98822742,0.11326255,2,3,0,1478.38,30.218616,0.56777249,17.919108
-1478.2661,0.96608529,0.11326255,5,63,0,1478.8536,23.200821,0.6294255,18.016929
