# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:53:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1479.3795,0.99376923,0.09024262,5,31,0,1481.4721,20.737911,0.65394447,17.416488
-1480.4316,0.89003027,0.09024262,3,7,0,1480.6259,22.275309,0.65797506,17.360332
-1481.7806,0.98918405,0.09024262,6,63,0,1483.8025,26.426558,0.58903711,19.722081
-1480.1074,0.99607209,0.09024262,5,35,0,1482.7482,21.277179,0.64479468,17.271737
-1480.0413,0.99998388,0.09024262,6,63,0,1480.6355,23.594379,0.64215631,19.300167
-1479.2039,0.83414205,0.09024262,5,47,0,1482.6961,19.069528,0.67746645,18.964671
-1479.3795,0.9833277,0.09024262,5,63,0,1480.332,17.415567,0.69807836,18.699601
-1479.5174,1,0.09024262,3,11,0,1479.579,16.38395,0.69879515,18.748955
-1478.3287,0.99964205,0.09024262,5,63,0,1479.6614,20.888621,0.65412883,18.162264
-1478.9705,0.85039525,0.09024262,3,15,0,1480.698,20.063113,0.67546269,18.088366
-1478.7544,0.96247944,0.09024262,5,31,0,1479.7968,20.365507,0.66091706,17.67047
-1479.7613,0.90005666,0.09024262,5,63,0,1480.9118,22.285354,0.65501045,17.4236
-1479.283,0.9945728,0.09024262,6,63,0,1481.5771,28.507911,0.59490529,18.833747
-1478.903,0.95822215,0.09024262,5,47,0,1480.6661,29.017786,0.57182292,18.908211
-1479.1416,0.99951539,0.09024262,3,15,0,1479.595,30.655229,0.56139138,19.088424
-1479.1789,0.96909657,0.09024262,2,3,0,1479.3987,30.676791,0.56526627,19.082152
-1479.5652,0.99918628,0.09024262,6,63,0,1482.0753,34.755304,0.52336484,17.632101
-1479.6501,0.99544668,0.09024262,4,15,0,1479.8302,35.014434,0.51616804,17.677177
-1478.2402,0.91574166,0.09024262,5,31,0,1480.6442,27.535787,0.59486172,17.741206
-1478.1094,0.99797891,0.09024262,5,47,0,1478.9919,29.041657,0.57502856,18.306486
-1479.7035,0.92795245,0.09024262,5,35,0,1480.6319,24.481874,0.63396427,19.139768
-1479.1762,1,0.09024262,2,3,0,1479.7164,23.766927,0.62562619,19.176054
-1478.2311,0.99967737,0.09024262,6,63,0,1479.2667,25.113926,0.61776084,17.707279
-1478.2604,0.9815822,0.09024262,5,63,0,1478.6522,29.271488,0.58074478,18.00368
-1479.7266,0.89508217,0.09024262,6,63,0,1480.5048,20.11114,0.6524727,18.70416
-1479.7722,0.96745761,0.09024262,5,63,0,1480.9495,24.970276,0.60394047,18.92904
-1478.4711,0.99884006,0.09024262,3,7,0,1479.7468,26.086388,0.60706537,18.897222
-1479.9037,0.85589559,0.09024262,6,63,0,1480.6029,21.951688,0.63375488,17.644758
-1479.1963,0.99991559,0.09024262,5,31,0,1481.088,29.723494,0.58436294,18.166196
-1478.978,0.99916305,0.09024262,5,31,0,1480.2611,21.427542,0.6555735,17.475898
-1478.2447,0.99559043,0.09024262,4,31,0,1480.2747,21.55525,0.6553337,18.131312
-1478.7407,0.93196791,0.09024262,6,63,0,1479.9963,23.874027,0.6357973,18.844743
-1478.3297,0.83963484,0.09024262,3,15,0,1480.535,22.858446,0.641556,18.679388
-1478.884,0.86710887,0.09024262,4,19,0,1480.2062,24.865813,0.63119359,18.366909
-1479.3505,0.84921066,0.09024262,2,3,0,1481.0324,24.800929,0.63435099,18.430329
-1479.3698,1,0.09024262,5,39,0,1481.1844,31.50346,0.54320902,18.677064
-1478.1428,0.98208665,0.09024262,5,35,0,1479.759,22.784061,0.63499913,18.248887
-1478.1532,0.97548532,0.09024262,4,31,0,1478.7048,24.736025,0.62461387,17.887673
-1478.2905,0.99933976,0.09024262,5,63,0,1478.6397,29.339069,0.57902206,17.888819
-1478.3619,0.98525044,0.09024262,4,31,0,1480.8578,30.832032,0.56359686,17.996897
-1478.8218,0.94397359,0.09024262,5,63,0,1481.3273,24.123333,0.63623584,17.800825
-1479.0732,0.99611806,0.09024262,3,11,0,1479.3632,22.367563,0.63368562,17.71344
-1479.1348,0.99624344,0.09024262,2,3,0,1479.1475,23.253359,0.64574314,17.717068
-1478.5226,0.97354112,0.09024262,4,27,0,1480.1261,26.564216,0.61203277,18.08047
-1478.4077,0.99975383,0.09024262,4,23,0,1479.0171,25.779537,0.60270233,17.878088
-1477.9576,0.9969565,0.09024262,4,31,0,1478.4861,23.868012,0.62710018,18.138356
-1480.3544,0.98023446,0.09024262,5,31,0,1480.9733,30.253068,0.56034983,17.071635
-1480.2762,0.95270928,0.09024262,4,15,0,1481.2345,31.217669,0.54746906,17.267583
-1481.4793,0.99398453,0.09024262,5,63,0,1484.3951,24.690528,0.63038078,19.848015
-1479.9602,0.96723327,0.09024262,5,63,0,1483.4144,16.242824,0.69897725,18.988625
-1480.1097,0.95217557,0.09024262,2,3,0,1480.5129,16.149719,0.69720879,18.948786
-1481.5114,0.81136176,0.09024262,2,3,0,1482.3024,15.732999,0.69243699,18.96736
-1479.7679,0.99888768,0.09024262,2,3,0,1481.8129,16.322958,0.69974662,18.927369
-1480.7814,0.91762717,0.09024262,6,63,0,1482.6157,37.677849,0.50531924,18.400643
-1481.4685,0.88779177,0.09024262,2,7,0,1483.3256,34.824046,0.50259776,18.411003
-1481.9017,0.99234227,0.09024262,3,15,0,1482.5815,35.584699,0.4949291,18.742368
-1485.1035,0.9262497,0.09024262,5,31,0,1487.8414,32.369494,0.52046273,19.860626
-1478.6377,0.99259624,0.09024262,5,31,0,1485.4289,24.980146,0.61200639,18.857153
-1478.6808,0.91340291,0.09024262,1,3,0,1479.529,25.536652,0.61883895,18.874856
-1478.7055,0.97320296,0.09024262,6,63,0,1479.4758,30.962594,0.56493024,17.801995
-1479.6154,0.75010849,0.09024262,2,3,0,1481.1605,29.95503,0.55580428,17.819942
-1478.9362,0.93095009,0.09024262,2,3,0,1480.4778,30.63963,0.5716078,17.869863
-1479.0783,0.97777013,0.09024262,4,27,0,1484.8818,22.395383,0.64562859,19.120601
-1478.2998,0.98631261,0.09024262,5,31,0,1479.7218,20.771483,0.65941716,18.433779
-1478.241,0.99954546,0.09024262,5,63,0,1478.9775,27.929834,0.58920057,18.694423
-1478.4403,0.9379943,0.09024262,4,23,0,1479.6352,25.903683,0.61812442,18.19403
-1478.3145,1,0.09024262,2,3,0,1478.4657,25.063956,0.60915584,18.231455
-1478.722,0.93973613,0.09024262,4,31,0,1480.0819,27.737882,0.60188579,18.198249
-1478.8543,0.93661166,0.09024262,4,31,0,1480.2877,29.518929,0.56414109,17.871365
-1478.2147,0.98964091,0.09024262,3,11,0,1479.0875,29.063908,0.58225442,17.992325
-1478.2836,0.99865025,0.09024262,6,63,0,1478.4934,22.165424,0.64901997,18.540887
-1478.1601,0.88720033,0.09024262,3,7,0,1479.1257,22.553285,0.64357013,18.503276
-1478.2986,0.98731079,0.09024262,5,31,0,1478.6947,21.205038,0.65662725,18.495291
-1477.9762,0.99617873,0.09024262,5,47,0,1479.7687,24.501318,0.62028085,18.375
-1478.0239,0.99850361,0.09024262,4,31,0,1478.9491,25.905482,0.60716302,17.899574
-1478.3506,0.96628928,0.09024262,5,63,0,1479.2133,30.31176,0.56162161,18.005702
-1479.4122,0.99445479,0.09024262,4,31,0,1483.3467,28.910053,0.57991644,19.291809
-1479.1639,0.97415002,0.09024262,5,47,0,1484.2186,34.026699,0.53426363,17.900279
-1478.9859,0.99887422,0.09024262,5,31,0,1479.9691,32.631234,0.53623974,18.552212
-1479.4468,0.91367975,0.09024262,5,63,0,1482.1063,21.104393,0.66452149,19.025726
-1479.3814,0.9972272,0.09024262,3,11,0,1479.7546,20.453437,0.65691257,19.09203
-1478.062,0.97663754,0.09024262,4,19,0,1479.7985,22.355103,0.64433698,18.305643
-1479.0846,0.94452445,0.09024262,5,31,0,1479.5705,22.458723,0.64688771,17.405826
-1478.574,0.9927004,0.09024262,5,31,0,1479.2965,24.637112,0.62710433,18.819804
-1478.6598,0.99700017,0.09024262,6,63,0,1479.2539,31.265593,0.551238,17.877353
-1480.0524,0.75032658,0.09024262,4,23,0,1481.9079,27.502612,0.61063002,17.969179
-1478.2975,0.99995455,0.09024262,4,27,0,1480.3822,25.355463,0.60742245,17.945184
-1478.55,0.99252078,0.09024262,5,31,0,1478.6598,27.906406,0.59727869,17.848465
-1478.5683,0.98590649,0.09024262,5,35,0,1479.5028,23.095988,0.64325517,18.688219
-1478.8772,0.96174004,0.09024262,2,3,0,1479.0233,22.097109,0.63733962,18.706715
-1478.4227,0.99567883,0.09024262,5,63,0,1479.5232,28.738282,0.57996575,18.783795
-1478.1223,0.99891089,0.09024262,4,15,0,1478.4642,28.878421,0.57973979,18.501812
-1479.2901,0.96876188,0.09024262,5,31,0,1479.8769,24.308709,0.61786953,19.165444
-1480.1858,0.97821689,0.09024262,5,63,0,1481.164,30.143989,0.56243726,19.48467
-1480.1034,1,0.09024262,1,1,0,1480.1733,30.20974,0.563431,19.481594
-1480.5246,0.84163903,0.09024262,3,7,0,1481.5618,31.016036,0.56702399,19.485724
-1478.6105,0.98920274,0.09024262,5,31,0,1481.3297,19.493404,0.67323529,17.899607
-1479.748,0.9507273,0.09024262,5,31,0,1479.9728,15.385968,0.70630595,17.984162
-1479.455,1,0.09024262,2,7,0,1479.7846,15.697586,0.70695213,18.001336
-1480.1907,0.99868964,0.09024262,3,15,0,1480.7256,14.15931,0.72841586,17.874379
-1480.6466,0.98568807,0.09024262,4,15,0,1480.9967,13.068952,0.73663817,17.747185
-1481.7096,0.95925258,0.09024262,4,15,0,1481.8008,10.894829,0.75028782,17.761373
-1483.3008,0.85889862,0.09024262,2,3,0,1483.4487,10.228476,0.74761728,17.769862
-1481.3231,1,0.09024262,3,11,0,1483.8489,14.185305,0.71069848,17.776509
-1481.1399,1,0.09024262,2,3,0,1481.6417,14.247062,0.71128113,17.749098
-1478.4911,1,0.09024262,4,19,0,1481.2469,21.300004,0.6589182,17.878174
-1479.3217,0.93226854,0.09024262,3,11,0,1479.689,19.743371,0.66016932,17.727118
-1479.7974,0.96744405,0.09024262,2,3,0,1479.8596,19.541201,0.65916271,17.7309
-1479.8779,0.98294126,0.09024262,6,63,0,1480.9351,28.606214,0.59739653,18.848193
-1478.4657,0.93712612,0.09024262,1,3,0,1480.4973,27.712343,0.59019983,18.859937
-1479.1952,0.98546435,0.09024262,4,15,0,1479.2983,29.451337,0.57673466,19.162812
-1478.5879,0.99743495,0.09024262,5,63,0,1479.4763,28.695353,0.57971343,17.572651
-1479.4764,0.90742762,0.09024262,5,63,0,1481.0024,29.659897,0.56522502,19.163811
-1482.6983,0.69880106,0.09024262,4,31,0,1487.3742,32.196742,0.52219208,18.55592
-1479.6824,0.96487164,0.09024262,6,63,0,1484.424,31.645735,0.54898038,17.305016
-1478.7672,0.99997736,0.09024262,5,31,0,1480.8728,33.356221,0.53608299,18.007622
-1478.2786,0.85345055,0.09024262,4,31,0,1482.8497,22.913992,0.63490895,17.819255
-1478.8567,0.98630927,0.09024262,5,31,0,1479.1513,24.282463,0.61974395,19.008836
-1479.5013,0.95777509,0.09024262,6,63,0,1481.1415,22.948323,0.62801266,17.454432
-1478.3589,0.89677103,0.09024262,5,43,0,1481.2316,29.717017,0.57418079,17.813503
-1478.087,0.97262827,0.09024262,5,47,0,1479.1144,24.778835,0.61586723,17.960383
-1480.243,0.99636126,0.09024262,5,63,0,1481.2049,35.726383,0.50725676,17.541821
-1481.875,0.95911671,0.09024262,3,11,0,1482.7168,38.142165,0.49638494,17.290267
-1479.9112,0.99182497,0.09024262,5,31,0,1482.6929,31.187262,0.55232319,17.22327
-1479.5256,0.98510283,0.09024262,5,31,0,1480.4832,31.849429,0.54400784,17.477
-1478.2968,0.98075663,0.09024262,4,23,0,1480.2697,27.658251,0.584867,18.414318
-1477.9205,0.99987211,0.09024262,4,31,0,1478.6786,24.816885,0.61806217,18.309406
-1479.089,0.98111606,0.09024262,5,31,0,1479.2478,18.630072,0.6862009,18.668985
-1478.7613,0.99978678,0.09024262,5,31,0,1479.2107,18.678164,0.67500121,18.343397
-1480.8636,0.89170729,0.09024262,5,31,0,1481.159,20.64321,0.67586733,19.205967
-1479.6745,0.86773237,0.09024262,2,7,0,1482.2862,19.789492,0.66495254,19.222846
-1478.1549,0.93895069,0.09024262,5,63,0,1480.605,25.294637,0.62023636,17.960376
-1478.0668,0.99969914,0.09024262,5,35,0,1479.7287,24.7227,0.6154364,18.240491
-1478.1282,0.9495228,0.09024262,4,31,0,1481.6776,27.984061,0.58751958,18.578133
-1477.9153,0.99638719,0.09024262,4,31,0,1478.4621,24.620854,0.62181061,18.088519
-1479.5091,0.90218244,0.09024262,4,23,0,1480.0203,24.315632,0.63660282,18.957714
-1481.1632,0.96673325,0.09024262,5,31,0,1482.9347,19.907757,0.68337996,19.268229
-1479.6271,0.99693667,0.09024262,6,63,0,1482.1595,24.384645,0.61982792,19.377972
-1480.8073,0.97619802,0.09024262,3,15,0,1481.7156,24.48731,0.62929695,19.728609
-1482.5336,0.99654007,0.09024262,5,31,0,1483.5592,20.160412,0.67296898,20.084733
-1481.6801,0.99746737,0.09024262,4,15,0,1483.6246,16.301344,0.70064472,19.728913
-1480.4243,0.99508436,0.09024262,6,63,0,1483.3701,12.506856,0.73822854,18.279992
-1480.4243,0.62158754,0.09024262,2,3,0,1483.4281,12.506856,0.73822854,18.279992
-1481.0907,0.91447361,0.09024262,6,63,0,1482.0526,38.26348,0.4989223,17.931289
-1478.8284,0.95623623,0.09024262,5,63,0,1483.1234,22.51037,0.64454205,18.99923
-1480.0888,0.96917245,0.09024262,5,31,0,1480.974,14.232784,0.72449851,17.827274
-1478.3522,0.67071073,0.09024262,5,51,0,1485.7037,28.134326,0.58899455,17.686916
-1479.7532,0.87111537,0.09024262,5,31,0,1482.2211,20.55695,0.64858624,17.717123
-1478.531,1,0.09024262,2,3,0,1479.7773,21.09882,0.65458796,17.731364
-1480.3572,0.99863262,0.09024262,4,15,0,1481.1662,21.128709,0.65586611,17.003164
-1478.7772,0.9759692,0.09024262,4,15,0,1480.7683,20.849556,0.65705059,17.597532
-1478.6954,0.99938152,0.09024262,5,63,0,1479.763,25.792299,0.61095634,17.444509
-1479.7188,0.85538434,0.09024262,2,7,0,1480.2403,25.166005,0.60334486,17.523841
-1480.6346,0.99989284,0.09024262,6,63,0,1481.5899,21.16258,0.64313248,17.25065
-1480.5098,0.80006934,0.09024262,5,63,0,1485.7729,38.229041,0.48070047,18.163391
-1480.2295,0.99826896,0.09024262,3,7,0,1480.605,37.80727,0.48595571,18.25809
