# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:56:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2038.3331,0.82255111,0.41102643,2,7,0,2040.9249,0.59963539,-0.57518038
-2038.7238,0.97084883,0.41102643,2,5,0,2038.9087,0.59374149,-0.54171019
-2039.2042,0.98458202,0.41102643,2,3,0,2039.4384,0.52471862,-0.55358694
-2038.6421,0.99916767,0.41102643,2,3,0,2039.337,0.60292621,-0.55691618
-2038.8312,0.93070565,0.41102643,2,7,0,2041.4833,0.53430276,-0.53533177
-2042.2579,0.79602354,0.41102643,3,7,0,2043.63,0.4572446,-0.34614546
-2042.2579,0.31564854,0.41102643,1,3,0,2047.759,0.4572446,-0.34614546
-2043.1949,0.97839319,0.41102643,2,3,0,2044.1457,0.41712385,-0.35385031
-2041.1682,0.68655153,0.41102643,2,3,0,2046.3268,0.47653764,-0.38575443
-2038.2709,0.98657908,0.41102643,2,7,0,2042.8245,0.61580436,-0.66601138
-2038.2833,0.89425489,0.41102643,2,3,0,2039.0855,0.6230706,-0.61382839
-2039.0889,0.7620972,0.41102643,2,7,0,2040.3801,0.5665887,-0.6453365
-2039.104,0.99765599,0.41102643,2,3,0,2039.1808,0.64022227,-0.58863664
-2039.1358,0.98972917,0.41102643,2,7,0,2039.7995,0.6274977,-0.73230646
-2038.6946,0.99620131,0.41102643,1,3,0,2039.2837,0.65412391,-0.72650639
-2038.5008,0.97273758,0.41102643,3,7,0,2039.7297,0.64722497,-0.70725662
-2038.4434,0.99657156,0.41102643,3,9,0,2038.9755,0.56391611,-0.54436087
-2038.5604,0.9959652,0.41102643,2,3,0,2038.5716,0.54940693,-0.54894508
-2038.7454,0.99676039,0.41102643,2,3,0,2038.8018,0.53860657,-0.53565012
-2040.3448,0.79818643,0.41102643,2,3,0,2041.6149,0.49841129,-0.41867693
-2041.4631,0.82681717,0.41102643,2,3,0,2042.958,0.45344802,-0.39970703
-2040.2373,1,0.41102643,2,3,0,2041.4446,0.49777028,-0.42498231
-2038.9351,0.98065128,0.41102643,2,5,0,2040.8267,0.53315533,-0.55367729
-2038.4155,1,0.41102643,3,7,0,2039.053,0.61389142,-0.58656266
-2038.5571,0.78295955,0.41102643,2,3,0,2040.3249,0.58439762,-0.64621034
-2038.1846,1,0.41102643,2,3,0,2038.4877,0.60309964,-0.59673421
-2038.1759,0.97869364,0.41102643,2,7,0,2038.4657,0.60102717,-0.6352238
-2038.2849,0.98625407,0.41102643,3,11,0,2039.1132,0.57413125,-0.59508104
-2038.1841,0.98990904,0.41102643,2,7,0,2038.458,0.61856339,-0.62029938
-2038.502,0.9520137,0.41102643,2,7,0,2039.1742,0.5776063,-0.54169147
-2039.5066,0.82098076,0.41102643,2,3,0,2040.22,0.58902163,-0.50225046
-2038.5494,1,0.41102643,2,3,0,2039.5409,0.55190824,-0.53912516
-2038.5772,0.96522327,0.41102643,2,7,0,2038.8448,0.58429031,-0.54127397
-2038.1284,0.99968948,0.41102643,2,7,0,2038.916,0.607356,-0.63180028
-2038.4977,0.96386127,0.41102643,2,7,0,2038.819,0.63250649,-0.7008326
-2038.4223,1,0.41102643,1,1,0,2038.4938,0.63443457,-0.69541224
-2040.4407,0.77776795,0.41102643,2,7,0,2041.0237,0.65173597,-0.55938364
-2038.796,1,0.41102643,1,1,0,2040.0495,0.63215108,-0.5905876
-2038.1361,1,0.41102643,2,3,0,2038.7708,0.61562712,-0.6286304
-2038.9958,0.95730027,0.41102643,2,5,0,2040.0283,0.68547672,-0.73296334
-2038.9958,0.82971982,0.41102643,1,3,0,2040.133,0.68547672,-0.73296334
-2038.5058,0.99995435,0.41102643,2,3,0,2039.0206,0.6576901,-0.70001212
-2038.5981,0.97703213,0.41102643,3,7,0,2038.7232,0.63605644,-0.71087153
-2038.2099,0.9989767,0.41102643,3,7,0,2038.9633,0.62661607,-0.6634936
-2038.5878,0.9612546,0.41102643,3,7,0,2038.7075,0.63059042,-0.70602805
-2038.2239,0.99920817,0.41102643,2,7,0,2038.8654,0.61659582,-0.61010162
-2038.2164,0.93541653,0.41102643,2,3,0,2038.7625,0.58472997,-0.61076051
-2038.2164,0.951565,0.41102643,2,3,0,2038.5977,0.61410412,-0.60709095
-2039.111,0.83755162,0.41102643,2,3,0,2039.6699,0.63506251,-0.57970064
-2039.137,0.99388897,0.41102643,1,1,0,2039.3671,0.63590767,-0.57991275
-2039.554,0.96489813,0.41102643,2,7,0,2040.0316,0.62466929,-0.54606268
-2038.1201,0.9869387,0.41102643,2,3,0,2039.7779,0.60301529,-0.61768529
-2039.9271,0.85536363,0.41102643,2,5,0,2041.7757,0.49545346,-0.51014768
-2038.7679,1,0.41102643,2,3,0,2039.8494,0.54427739,-0.51371348
-2039.9363,0.92116105,0.41102643,2,3,0,2040.1191,0.52537699,-0.43862291
-2039.2576,1,0.41102643,2,3,0,2039.9763,0.53203001,-0.47563958
-2039.2316,0.99351096,0.41102643,2,3,0,2039.4559,0.52438881,-0.48110856
-2040.5779,0.84025936,0.41102643,2,3,0,2040.8553,0.48757353,-0.53189138
-2041.9594,0.71347038,0.41102643,1,1,0,2042.0884,0.47444686,-0.55580844
-2039.8571,1,0.41102643,2,3,0,2041.5816,0.54334652,-0.45002612
-2038.6559,0.8998509,0.41102643,2,3,0,2041.1265,0.57004355,-0.6268476
-2039.4471,0.97833335,0.41102643,2,7,0,2040.1567,0.55522331,-0.47412952
-2038.3493,1,0.41102643,3,7,0,2039.4869,0.56534185,-0.57477639
-2038.5409,0.98943936,0.41102643,4,15,0,2038.5465,0.57758833,-0.53863753
-2038.7789,0.84903534,0.41102643,2,7,0,2040.0733,0.56425122,-0.62359332
-2040.32,0.99059335,0.41102643,3,11,0,2040.6756,0.71044014,-0.82741289
-2038.3767,0.91797317,0.41102643,4,15,0,2041.694,0.64288864,-0.64639152
-2040.7243,0.88390636,0.41102643,2,7,0,2041.8532,0.6800368,-0.83271032
-2038.1592,0.98343923,0.41102643,2,7,0,2044.0531,0.59284029,-0.59428382
-2038.9711,0.89369154,0.41102643,2,3,0,2039.2079,0.59574584,-0.53151414
-2039.8579,0.80765974,0.41102643,1,1,0,2039.8976,0.60829162,-0.5134074
-2039.9137,1,0.41102643,2,3,0,2039.9991,0.53069861,-0.61107593
-2038.3091,0.99309988,0.41102643,2,5,0,2040.5604,0.63428846,-0.63400216
-2038.1793,0.9789529,0.41102643,2,5,0,2038.5161,0.61396357,-0.61283607
-2038.9637,0.88082343,0.41102643,2,3,0,2039.0813,0.62553997,-0.57148171
-2040.4535,0.88376111,0.41102643,2,7,0,2041.1236,0.60911979,-0.75570721
-2039.1702,0.99286072,0.41102643,2,7,0,2040.4479,0.64972524,-0.6023801
-2038.1572,1,0.41102643,2,7,0,2039.389,0.58939664,-0.59890791
-2039.7172,0.74850601,0.41102643,2,7,0,2040.8743,0.64754685,-0.57603214
-2039.9851,0.96667756,0.41102643,2,3,0,2040.5305,0.54338281,-0.63956729
-2038.7895,0.99098993,0.41102643,2,7,0,2040.7178,0.54000307,-0.5602538
-2040.3736,0.90881879,0.41102643,3,7,0,2040.4485,0.66581353,-0.81152345
-2038.41,0.99691584,0.41102643,2,7,0,2041.2518,0.63577686,-0.6250238
-2038.7727,0.98097072,0.41102643,2,3,0,2038.9169,0.63968015,-0.72485579
-2039.2075,0.95552258,0.41102643,2,3,0,2039.3516,0.67046261,-0.64296467
-2038.3653,1,0.41102643,2,3,0,2039.1999,0.64762555,-0.68284278
-2039.2697,0.81949331,0.41102643,2,3,0,2039.7066,0.63568244,-0.74606206
-2038.8301,1,0.41102643,2,3,0,2039.3624,0.64657364,-0.61460295
-2038.129,0.98875784,0.41102643,2,7,0,2039.722,0.59790388,-0.60874915
-2038.1516,0.99893616,0.41102643,2,3,0,2038.1551,0.59393161,-0.5969788
-2038.9757,0.90006616,0.41102643,2,7,0,2039.2151,0.54115147,-0.58382419
-2038.5735,1,0.41102643,2,3,0,2038.9393,0.56655754,-0.53030583
-2038.3482,0.95023828,0.41102643,3,7,0,2039.07,0.60863997,-0.58485643
-2038.3482,0.61534452,0.41102643,1,3,0,2040.9188,0.60863997,-0.58485643
-2038.9686,0.85392329,0.41102643,2,3,0,2039.8464,0.64322986,-0.60057499
-2038.5676,0.93652428,0.41102643,2,7,0,2041.5598,0.6557668,-0.71346415
-2038.7078,0.99034744,0.41102643,3,7,0,2038.8564,0.67096302,-0.71364825
-2038.1707,0.95962538,0.41102643,2,7,0,2039.3096,0.59139326,-0.61605796
-2038.3406,0.96107189,0.41102643,2,7,0,2038.8381,0.58853046,-0.56383047
-2041.9566,0.62035916,0.41102643,2,7,0,2042.4437,0.48874115,-0.59006415
-2040.377,1,0.41102643,1,1,0,2041.7112,0.50187317,-0.56289849
-2040.1786,0.74567246,0.41102643,2,3,0,2044.1077,0.58145115,-0.47201332
-2039.7435,0.97889603,0.41102643,2,7,0,2041.0279,0.55675869,-0.65536468
-2039.8367,0.99170604,0.41102643,2,3,0,2040.0985,0.65276259,-0.58063245
-2043.1909,0.80298481,0.41102643,2,3,0,2044.3491,0.62792421,-0.84059316
-2041.2119,1,0.41102643,1,1,0,2043.0189,0.65478412,-0.82600941
-2039.6323,0.89884604,0.41102643,4,15,0,2042.2388,0.51133974,-0.54569793
-2038.9161,0.99254339,0.41102643,2,3,0,2039.7777,0.5322027,-0.51003281
-2039.5674,0.97175222,0.41102643,2,3,0,2039.6116,0.5041035,-0.48293207
-2039.8754,0.929058,0.41102643,2,3,0,2040.6587,0.50770868,-0.44234971
-2039.1441,0.88414691,0.41102643,3,7,0,2040.7246,0.51990088,-0.50962183
-2038.783,0.97787935,0.41102643,1,3,0,2039.4981,0.55150262,-0.5099845
-2038.1858,0.99836194,0.41102643,3,7,0,2038.8196,0.58805561,-0.58632188
-2038.1717,0.98509941,0.41102643,2,3,0,2038.2933,0.58653441,-0.59474444
-2039.9786,0.70108438,0.41102643,2,3,0,2040.3218,0.59976356,-0.49894319
-2041.7517,0.90900249,0.41102643,2,3,0,2042.5418,0.45980564,-0.50483603
-2041.4217,1,0.41102643,1,1,0,2042.0918,0.46755487,-0.5135151
-2038.3112,0.99567342,0.41102643,2,7,0,2042.0136,0.57618085,-0.56157685
-2038.3915,0.98591975,0.41102643,3,7,0,2038.4484,0.58746536,-0.55818863
-2038.2646,0.9848478,0.41102643,2,7,0,2038.6691,0.60941827,-0.6584656
-2039.0574,0.98459893,0.41102643,2,7,0,2039.6261,0.54365981,-0.48910588
-2039.2138,1,0.41102643,2,3,0,2039.3806,0.52453774,-0.48270667
-2038.9485,0.86766645,0.41102643,2,7,0,2042.4769,0.59491831,-0.68424531
-2038.4768,1,0.41102643,2,3,0,2038.9248,0.59550628,-0.6581719
-2038.6409,0.95720799,0.41102643,2,7,0,2039.6319,0.65113306,-0.72135634
-2038.2242,0.9796602,0.41102643,2,7,0,2040.2913,0.57876656,-0.59222604
-2038.5099,0.94412884,0.41102643,3,11,0,2039.325,0.6587206,-0.69756762
-2038.7255,0.99699918,0.41102643,2,3,0,2038.7386,0.66947261,-0.72280162
-2038.9691,0.87708899,0.41102643,2,7,0,2040.4234,0.58619013,-0.672311
-2039.5165,0.95314567,0.41102643,2,3,0,2039.8613,0.61626956,-0.53554815
-2038.4755,1,0.41102643,2,7,0,2039.3422,0.58469135,-0.64072206
-2039.4112,0.9287012,0.41102643,2,7,0,2039.9348,0.67467439,-0.64125394
-2039.5069,0.88517006,0.41102643,2,3,0,2041.3633,0.70073986,-0.70864493
-2039.3193,1,0.41102643,2,3,0,2039.6426,0.65139716,-0.76136395
-2038.1427,0.99183197,0.41102643,2,7,0,2040.8181,0.5945518,-0.60084062
-2038.3065,0.99337672,0.41102643,3,7,0,2038.3706,0.63431103,-0.68163214
-2039.187,0.88791508,0.41102643,3,7,0,2039.6181,0.58991087,-0.51559883
-2038.3373,0.98831034,0.41102643,2,3,0,2039.2746,0.57289384,-0.55778641
-2038.2249,0.98603679,0.41102643,2,7,0,2038.8039,0.62544255,-0.66640906
-2038.1977,0.78988644,0.41102643,2,3,0,2039.8438,0.62049025,-0.62149284
-2041.304,0.67728495,0.41102643,2,7,0,2042.1736,0.51618475,-0.62917746
-2038.189,1,0.41102643,2,3,0,2041.3288,0.58356054,-0.59067557
-2038.9225,0.89631473,0.41102643,2,7,0,2039.6972,0.65608296,-0.62828547
-2039.1604,0.96752828,0.41102643,2,3,0,2039.3239,0.61396313,-0.71836393
-2038.3314,1,0.41102643,2,3,0,2038.9993,0.64384545,-0.65954221
-2038.6307,0.89390373,0.41102643,1,3,0,2039.0098,0.61756623,-0.69628536
-2038.8422,0.94768076,0.41102643,1,1,0,2038.9045,0.61109577,-0.70041426
-2041.6515,0.68661843,0.41102643,2,7,0,2048.1284,0.51178418,-0.63028999
-2042.0286,0.95353666,0.41102643,2,7,0,2043.8977,0.70717435,-0.61634971
-2039.8422,1,0.41102643,1,1,0,2041.5785,0.68296892,-0.63897788
-2039.0187,1,0.41102643,2,3,0,2039.7085,0.66738106,-0.64764027
-2038.422,1,0.41102643,2,3,0,2038.9222,0.64857991,-0.65648262
-2038.9982,0.87303409,0.41102643,2,3,0,2039.5713,0.66178707,-0.63598338
-2039.6581,0.8484179,0.41102643,1,1,0,2039.7516,0.66738211,-0.61439485
-2040.826,0.75644464,0.41102643,1,1,0,2040.9598,0.678046,-0.59392036
-2039.6403,1,0.41102643,1,1,0,2040.7258,0.66032641,-0.60158177
-2040.9749,0.73399134,0.41102643,1,1,0,2041.1104,0.67790065,-0.58927321
-2038.6938,1,0.41102643,2,3,0,2040.6899,0.5803946,-0.64827396
-2038.3512,0.99911447,0.41102643,2,7,0,2038.7963,0.63629444,-0.63293792
-2038.5536,0.9546806,0.41102643,1,1,0,2038.565,0.64293456,-0.62685103
-2038.7637,0.99324475,0.41102643,3,7,0,2039.4767,0.66346003,-0.65799638
-2039.2719,0.94646265,0.41102643,2,7,0,2039.747,0.58324362,-0.6810864
-2039.5712,0.99595609,0.41102643,2,7,0,2039.9703,0.58560434,-0.49622384
-2038.9058,0.98455741,0.41102643,4,15,0,2040.2403,0.53316354,-0.50952541
-2039.2787,0.99206559,0.41102643,2,3,0,2039.2867,0.51971344,-0.48165276
-2038.356,0.84649077,0.41102643,3,11,0,2041.6311,0.64684004,-0.68163494
-2038.793,0.89148675,0.41102643,2,7,0,2039.8676,0.61624965,-0.56626694
-2038.7236,0.99980037,0.41102643,3,7,0,2039.2206,0.67189038,-0.71452057
-2040.3036,0.81997862,0.41102643,3,7,0,2040.6602,0.72413256,-0.72756095
-2040.9885,0.84113464,0.41102643,3,7,0,2042.4364,0.68367377,-0.59965156
-2038.9473,0.78850394,0.41102643,2,3,0,2045.065,0.58087295,-0.66287104
-2039.6912,0.95168281,0.41102643,2,7,0,2040.3828,0.58877579,-0.49548766
-2039.343,0.92326382,0.41102643,4,15,0,2041.3276,0.58712063,-0.50633585
-2040.8948,0.97263911,0.41102643,2,7,0,2043.5318,0.69498704,-0.84674949
-2040.8735,0.6598326,0.41102643,3,7,0,2045.0113,0.68251972,-0.83895595
-2041.0727,0.99196931,0.41102643,2,3,0,2041.5162,0.75024907,-0.77639368
-2041.2353,0.96656286,0.41102643,2,3,0,2041.6454,0.74776036,-0.75035213
-2041.927,0.98364998,0.41102643,2,3,0,2042.4958,0.69836753,-0.87893257
-2043.4864,0.95411604,0.41102643,2,3,0,2044.0713,0.71732311,-0.92854849
-2040.6284,1,0.41102643,2,3,0,2043.2614,0.73734286,-0.82390978
-2040.9492,0.98310903,0.41102643,2,3,0,2041.5681,0.73829246,-0.84816392
-2040.8005,0.99902245,0.41102643,2,3,0,2041.2014,0.74232432,-0.82938705
-2038.4592,0.98757797,0.41102643,2,5,0,2042.0804,0.64579276,-0.70245703
-2038.446,0.99809952,0.41102643,2,3,0,2038.5164,0.65031683,-0.69882607
-2038.6794,0.98915581,0.41102643,2,3,0,2038.6984,0.65933257,-0.72507542
-2039.0953,0.99005772,0.41102643,2,3,0,2039.1774,0.68943596,-0.74171303
-2038.8763,0.98297479,0.41102643,2,3,0,2039.358,0.66844155,-0.74181069
-2038.9678,0.94634233,0.41102643,2,3,0,2039.3411,0.65030793,-0.74319929
-2038.5849,0.99269688,0.41102643,2,3,0,2039.2246,0.64978553,-0.63955852
-2040.2707,0.854876,0.41102643,2,3,0,2040.3076,0.58875111,-0.72322797
-2039.9527,0.98143651,0.41102643,2,7,0,2041.3323,0.61684469,-0.52174391
-2039.6689,0.83937975,0.41102643,2,3,0,2042.5064,0.607879,-0.73002618
-2039.3536,0.88923714,0.41102643,2,3,0,2041.5794,0.65884133,-0.76793111
-2039.0319,0.99669477,0.41102643,3,7,0,2039.5478,0.68107074,-0.74979374
-2039.8733,0.7957289,0.41102643,2,3,0,2040.238,0.70826855,-0.70385458
-2039.4951,0.89363163,0.41102643,4,15,0,2041.382,0.50886388,-0.52092552
-2040.1385,0.92904437,0.41102643,3,7,0,2040.7927,0.56190358,-0.45420109
-2041.5629,0.91071063,0.41102643,2,3,0,2041.6414,0.56921175,-0.42293549
-2040.8973,1,0.41102643,3,7,0,2041.7358,0.51027302,-0.60390967
-2040.8973,0.32468802,0.41102643,1,1,0,2044.4978,0.51027302,-0.60390967
-2039.0761,0.99200867,0.41102643,2,7,0,2042.4639,0.65987499,-0.62718681
-2039.058,0.99735176,0.41102643,2,3,0,2039.1547,0.60089314,-0.69746765
-2038.7229,0.93178164,0.41102643,2,3,0,2040.1029,0.64146001,-0.72296478
-2039.4055,0.90394341,0.41102643,3,11,0,2040.1846,0.55708872,-0.47717418
-2039.0708,1,0.41102643,2,3,0,2039.501,0.56512859,-0.49820094
-2038.6943,0.93587778,0.41102643,3,7,0,2039.7787,0.63501698,-0.7165324
-2038.5958,0.96273946,0.41102643,1,3,0,2039.1069,0.66473335,-0.69142612
-2038.6477,0.98825197,0.41102643,2,3,0,2038.8016,0.66807575,-0.70341244
-2039.758,0.91049693,0.41102643,3,7,0,2040.2821,0.50042674,-0.51391286
-2039.7087,0.93681763,0.41102643,2,3,0,2040.6601,0.54551265,-0.45716358
-2040.183,0.99422201,0.41102643,2,3,0,2040.3913,0.4871753,-0.49861264
-2039.5991,1,0.41102643,1,1,0,2040.0871,0.50264969,-0.49491648
-2040.6687,0.74304078,0.41102643,1,3,0,2041.5461,0.49853403,-0.56749425
-2038.1941,0.98304998,0.41102643,2,7,0,2041.1158,0.58261665,-0.59104164
-2038.2278,0.96148075,0.41102643,4,15,0,2039.8624,0.61478153,-0.60657964
-2038.2381,0.96766912,0.41102643,2,7,0,2038.7888,0.5818161,-0.60782126
-2039.3506,0.77451789,0.41102643,2,7,0,2040.9779,0.58599623,-0.50484824
-2038.1708,0.98885707,0.41102643,2,7,0,2039.5032,0.59043431,-0.59053656
-2038.8462,0.95700135,0.41102643,2,7,0,2040.7163,0.66720505,-0.73938879
-2039.0444,0.82071607,0.41102643,3,7,0,2040.1544,0.6233003,-0.72386164
-2040.6896,0.77689065,0.41102643,2,3,0,2040.7754,0.68299687,-0.60754213
-2040.5892,1,0.41102643,2,3,0,2040.6913,0.58728285,-0.73015106
-2038.1505,0.98109683,0.41102643,2,7,0,2041.0493,0.60295465,-0.63281033
-2039.0135,0.90010485,0.41102643,2,3,0,2039.1324,0.61791,-0.55795564
-2038.3818,0.86542946,0.41102643,2,7,0,2040.7595,0.60507818,-0.66421012
-2039.0836,0.95461874,0.41102643,3,9,0,2040.0107,0.58155621,-0.51146886
-2038.6703,1,0.41102643,1,1,0,2038.9962,0.5736405,-0.52682456
-2038.4677,0.93253224,0.41102643,2,7,0,2039.5771,0.61025974,-0.67726458
-2039.3595,0.89599752,0.41102643,2,5,0,2040.6116,0.66696023,-0.7725649
-2039.6053,0.90886662,0.41102643,2,3,0,2040.4665,0.70878513,-0.73531882
-2042.7221,0.52537522,0.41102643,1,3,0,2043.4385,0.73155727,-0.64887541
-2039.0229,0.93509202,0.41102643,2,3,0,2043.2813,0.67993585,-0.74990257
-2039.3163,0.91720574,0.41102643,2,3,0,2039.9778,0.69819015,-0.75577441
-2038.1237,0.9766106,0.41102643,2,7,0,2041.3284,0.60025706,-0.61602205
-2038.1488,0.99702925,0.41102643,2,7,0,2038.1942,0.61777523,-0.62817465
-2038.7603,0.9247328,0.41102643,2,5,0,2039.2642,0.66808207,-0.72977855
-2038.9705,0.96469395,0.41102643,2,3,0,2039.2865,0.68146223,-0.7411163
-2039.3317,0.99084279,0.41102643,4,15,0,2039.7127,0.51308751,-0.49193965
-2039.2569,0.88191379,0.41102643,1,3,0,2040.3151,0.55666919,-0.48357486
-2039.104,0.81468339,0.41102643,2,3,0,2040.3273,0.52817122,-0.5554489
-2038.6537,0.99712309,0.41102643,2,7,0,2039.7365,0.6477572,-0.629077
-2038.1409,0.99367792,0.41102643,4,15,0,2038.8095,0.61460447,-0.62371117
-2038.2276,0.99414378,0.41102643,2,7,0,2038.344,0.58263193,-0.60771762
-2038.2525,0.97970296,0.41102643,2,3,0,2038.4157,0.58188751,-0.61084663
