# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:56:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep2/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2039.1384,0.96053434,0.42531856,2,7,0,2039.4748,0.6836834,-0.75858572
-2039.1384,0.25414853,0.42531856,2,7,0,2048.6942,0.6836834,-0.75858572
-2039.8461,0.93066693,0.42531856,2,3,0,2039.9505,0.71462371,-0.73150226
-2041.1413,0.83483394,0.42531856,4,15,0,2042.4069,0.68902267,-0.60539496
-2039.9851,1,0.42531856,1,1,0,2041.064,0.67580154,-0.61801094
-2038.7097,0.83387366,0.42531856,2,3,0,2041.9336,0.6047382,-0.68550073
-2038.8448,0.99481726,0.42531856,3,15,0,2039.3707,0.53761634,-0.51094213
-2039.3106,0.97966057,0.42531856,2,3,0,2039.3285,0.51343616,-0.4969277
-2039.0564,0.9340736,0.42531856,2,3,0,2039.8963,0.52816702,-0.54971676
-2039.4103,0.99837901,0.42531856,3,11,0,2039.5843,0.6693425,-0.7761336
-2038.7849,0.88447464,0.42531856,3,7,0,2040.7565,0.60873127,-0.69459408
-2039.5438,0.72817492,0.42531856,2,7,0,2041.8665,0.55094369,-0.63670737
-2038.1532,0.99976375,0.42531856,2,7,0,2039.7752,0.59629064,-0.62194334
-2039.2959,0.85803991,0.42531856,2,7,0,2039.702,0.66516292,-0.62651737
-2039.1406,0.99777112,0.42531856,2,7,0,2039.6069,0.56430056,-0.64367949
-2039.4731,0.99532651,0.42531856,3,7,0,2039.7339,0.5312759,-0.5913301
-2038.5983,1,0.42531856,2,3,0,2039.3496,0.56451278,-0.52754243
-2038.9717,0.92856449,0.42531856,2,3,0,2039.0503,0.53992396,-0.5800999
-2038.1965,0.98143651,0.42531856,2,7,0,2040.2449,0.62590592,-0.66016472
-2038.5095,0.90693481,0.42531856,2,3,0,2038.7862,0.63541331,-0.61525573
-2038.6785,0.98294561,0.42531856,3,11,0,2040.9831,0.66970358,-0.69809957
-2039.4578,0.97984408,0.42531856,2,3,0,2039.5346,0.68269355,-0.78211658
-2040.0985,0.78226412,0.42531856,1,3,0,2041.4857,0.63222061,-0.77217602
-2038.7978,1,0.42531856,2,3,0,2040.1154,0.67465807,-0.72508062
-2038.7655,0.99319553,0.42531856,2,3,0,2038.8988,0.65929418,-0.7330551
-2038.7587,0.95793015,0.42531856,4,15,0,2039.4244,0.55972857,-0.51346283
-2038.6932,0.92564873,0.42531856,2,7,0,2040.6316,0.65109352,-0.72564508
-2038.4889,0.97103645,0.42531856,2,7,0,2039.5273,0.62557918,-0.59918677
-2038.8871,0.99505019,0.42531856,3,7,0,2039.1488,0.66708414,-0.74300606
-2039.1134,0.75544162,0.42531856,3,7,0,2040.7286,0.69000278,-0.74378321
-2040.9178,0.58141788,0.42531856,1,3,0,2042.0394,0.63492376,-0.79831235
-2042.0739,0.98997919,0.42531856,2,3,0,2042.097,0.75761412,-0.73793692
-2040.1739,1,0.42531856,2,3,0,2041.7832,0.72868617,-0.78341632
-2040.1739,0.45593892,0.42531856,2,3,0,2043.4973,0.72868617,-0.78341632
-2041.1708,0.77024779,0.42531856,3,9,0,2042.7807,0.58142887,-0.44527917
-2040.4467,1,0.42531856,2,7,0,2041.6715,0.57663655,-0.71055061
-2038.7339,0.99989656,0.42531856,2,7,0,2040.0401,0.64229226,-0.61235076
-2038.7201,0.875359,0.42531856,1,3,0,2040.078,0.59967308,-0.6793094
-2039.2384,0.96217321,0.42531856,2,7,0,2039.7891,0.60665624,-0.53331134
-2040.2911,0.99208698,0.42531856,3,7,0,2040.3973,0.49197323,-0.52831523
-2040.8078,0.90721646,0.42531856,3,7,0,2041.8426,0.53283209,-0.41128154
-2039.8952,0.9819186,0.42531856,3,9,0,2044.0625,0.6482994,-0.78123195
-2039.4246,0.96534208,0.42531856,2,7,0,2041.3147,0.64240598,-0.57853427
-2038.2016,0.88767353,0.42531856,2,3,0,2040.0528,0.5916765,-0.62346214
-2038.9471,0.80270262,0.42531856,2,7,0,2040.2613,0.64880477,-0.61211657
-2038.3258,0.99376103,0.42531856,2,3,0,2039.28,0.6448066,-0.67200989
-2039.2551,0.74074968,0.42531856,2,3,0,2039.8688,0.60314628,-0.70869974
-2039.7361,0.98424542,0.42531856,3,7,0,2041.1976,0.63289735,-0.76101093
-2038.3488,0.99901283,0.42531856,2,7,0,2039.7865,0.63439151,-0.62888505
-2040.7303,0.85353252,0.42531856,4,15,0,2042.0647,0.4898755,-0.40176282
-2040.1051,0.84275267,0.42531856,1,3,0,2043.4143,0.55170713,-0.44689885
-2040.0646,0.97809,0.42531856,3,11,0,2040.9085,0.71707885,-0.72014581
-2039.6879,0.97439095,0.42531856,2,3,0,2040.5583,0.64534422,-0.77124265
-2039.1612,1,0.42531856,1,1,0,2039.6072,0.65819343,-0.75812295
-2038.3521,0.99592297,0.42531856,3,11,0,2040.2588,0.61840549,-0.59875755
-2038.389,0.98401176,0.42531856,2,7,0,2039.0767,0.65035532,-0.67836783
-2038.6138,0.96557395,0.42531856,3,9,0,2038.8712,0.5537391,-0.52634122
-2038.8272,0.9776073,0.42531856,3,7,0,2039.5326,0.53438243,-0.52885393
-2039.0235,0.92359463,0.42531856,3,7,0,2039.6089,0.54025467,-0.49144902
-2038.2464,0.98300705,0.42531856,2,7,0,2039.6734,0.59373045,-0.57864527
-2039.6677,0.79685248,0.42531856,2,3,0,2040.3673,0.59321204,-0.50128847
-2039.6677,0.58608183,0.42531856,1,1,0,2041.3698,0.59321204,-0.50128847
-2038.4302,1,0.42531856,2,3,0,2039.4347,0.56726774,-0.59999426
-2038.1552,0.99807178,0.42531856,2,7,0,2038.8176,0.62190963,-0.63909369
-2038.4122,0.6772735,0.42531856,2,3,0,2041.0589,0.64147699,-0.69663852
-2038.1622,0.94541748,0.42531856,2,7,0,2041.3897,0.60292004,-0.60065383
-2038.6185,0.92112361,0.42531856,2,7,0,2039.3332,0.65864901,-0.65973667
-2038.6185,0.93183223,0.42531856,1,1,0,2038.9239,0.65864901,-0.65973667
-2038.2154,0.98042808,0.42531856,2,7,0,2038.8693,0.62828343,-0.63612279
-2039.2759,0.79933744,0.42531856,2,7,0,2040.6645,0.58728595,-0.50915984
-2038.9498,0.99843906,0.42531856,2,7,0,2039.6099,0.58999869,-0.67715086
-2038.3074,0.99907283,0.42531856,1,3,0,2038.8501,0.61018249,-0.66383577
-2039.2211,0.74130211,0.42531856,1,3,0,2040.0991,0.65371329,-0.60740413
-2039.5676,0.81272081,0.42531856,2,5,0,2041.9446,0.6949925,-0.68403802
-2038.5277,0.99775389,0.42531856,2,7,0,2040.0839,0.65569372,-0.66285569
-2038.5939,0.89737542,0.42531856,1,3,0,2039.4369,0.6140202,-0.69007826
-2039.8498,0.94000106,0.42531856,4,15,0,2039.8723,0.6971518,-0.67264038
-2038.3752,0.97299003,0.42531856,2,7,0,2040.3938,0.6438789,-0.69089017
-2038.1267,0.99683211,0.42531856,2,7,0,2038.4615,0.61165495,-0.62427493
-2038.6382,0.94146967,0.42531856,2,7,0,2038.9142,0.62782875,-0.70696127
-2038.4565,0.95571175,0.42531856,2,3,0,2039.0601,0.62654836,-0.69299863
-2038.3449,0.97432805,0.42531856,2,3,0,2038.6875,0.64474015,-0.65936915
-2038.528,0.96437196,0.42531856,3,7,0,2039.1632,0.65929256,-0.6780103
-2038.4511,0.97534944,0.42531856,2,7,0,2039.465,0.55969188,-0.57923137
-2038.2761,0.88993462,0.42531856,2,5,0,2039.4473,0.63394687,-0.63865134
-2038.6587,0.93179337,0.42531856,1,3,0,2038.7221,0.63900642,-0.61107416
-2038.5196,0.94163445,0.42531856,3,15,0,2040.0384,0.57820816,-0.54068739
-2038.3811,0.99816671,0.42531856,2,7,0,2038.9431,0.62013862,-0.68105249
-2038.6198,0.9959368,0.42531856,2,3,0,2038.7665,0.66603606,-0.691463
-2038.9478,0.9518477,0.42531856,2,3,0,2039.2151,0.68222026,-0.70354291
-2039.7444,0.67811251,0.42531856,1,3,0,2041.6584,0.61569673,-0.74218171
-2039.5953,0.97839204,0.42531856,2,7,0,2043.0173,0.57284935,-0.48258286
-2039.3641,0.76255762,0.42531856,2,3,0,2042.4117,0.54247093,-0.61118466
-2039.2135,0.99957404,0.42531856,2,7,0,2039.4071,0.62198728,-0.55520549
-2039.7955,0.99772156,0.42531856,3,7,0,2040.4012,0.67489661,-0.79624817
-2038.9688,1,0.42531856,2,3,0,2039.702,0.68410657,-0.73210702
-2038.5015,0.96736312,0.42531856,3,15,0,2039.4147,0.57772021,-0.63011333
-2038.4385,0.91252378,0.42531856,2,7,0,2039.3002,0.59750956,-0.56405003
-2038.9849,0.79205367,0.42531856,1,3,0,2039.9543,0.56282337,-0.6329896
-2039.0048,0.99965274,0.42531856,3,7,0,2039.2867,0.55455246,-0.6174698
-2038.2429,0.95294371,0.42531856,2,3,0,2039.4461,0.58756846,-0.62200097
-2038.411,0.75701345,0.42531856,2,7,0,2040.5138,0.65152163,-0.67255356
-2040.479,0.94844076,0.42531856,3,9,0,2041.8438,0.73123172,-0.82227067
-2041.6676,0.96091255,0.42531856,3,11,0,2043.3131,0.46650253,-0.36721558
-2038.2447,0.96177989,0.42531856,2,5,0,2043.4677,0.61031193,-0.65717817
-2038.6931,0.94930293,0.42531856,2,7,0,2039.1947,0.64104085,-0.72073609
-2038.8247,0.9657483,0.42531856,1,1,0,2038.868,0.63629571,-0.7252631
-2038.8399,0.96094926,0.42531856,3,9,0,2039.3897,0.53836033,-0.56115696
-2039.0257,0.98154437,0.42531856,3,15,0,2040.7006,0.68488154,-0.70255959
-2039.0177,0.86899707,0.42531856,3,7,0,2040.3937,0.62647595,-0.72594915
-2039.6094,0.96073711,0.42531856,2,3,0,2039.6825,0.62474707,-0.74790884
-2039.2623,0.99962322,0.42531856,3,7,0,2039.8778,0.59418171,-0.69679267
-2041.1191,0.63363226,0.42531856,1,1,0,2041.196,0.56983573,-0.71825274
-2041.6637,0.94343286,0.42531856,2,3,0,2042.4548,0.65104725,-0.52631749
-2038.4076,1,0.42531856,2,3,0,2041.8294,0.56022658,-0.56235586
-2038.2322,0.92648967,0.42531856,2,3,0,2038.9131,0.58882241,-0.57722055
-2039.0998,0.97128925,0.42531856,2,7,0,2039.9566,0.67979257,-0.75745239
-2038.6132,0.94661719,0.42531856,2,3,0,2039.5071,0.66604732,-0.69922095
-2038.9904,0.99556676,0.42531856,3,7,0,2039.2354,0.67650187,-0.74911201
-2040.9448,0.87023381,0.42531856,2,3,0,2041.0958,0.74538002,-0.76367247
-2041.981,0.97694958,0.42531856,2,3,0,2042.4191,0.77037997,-0.79468974
-2038.305,0.98458418,0.42531856,2,7,0,2043.8455,0.64220621,-0.67465391
-2039.0536,0.87228517,0.42531856,2,7,0,2039.568,0.58328978,-0.67174681
-2039.6959,0.93737548,0.42531856,2,7,0,2040.0651,0.61341011,-0.52544201
-2038.6402,1,0.42531856,1,1,0,2039.4546,0.60230236,-0.55627327
-2038.2259,0.99964683,0.42531856,3,7,0,2038.7375,0.62753852,-0.66700646
-2038.3295,0.97712965,0.42531856,2,7,0,2039.1309,0.5868176,-0.56366958
-2038.209,1,0.42531856,2,3,0,2038.3312,0.58735772,-0.58077056
-2038.4754,0.96383417,0.42531856,3,7,0,2038.6738,0.5592439,-0.58230714
-2038.2633,0.81849851,0.42531856,2,5,0,2039.8514,0.62789432,-0.62611449
-2038.6405,0.99268774,0.42531856,2,7,0,2038.9682,0.54552526,-0.55609707
-2038.9868,0.94685649,0.42531856,2,3,0,2039.3212,0.52830718,-0.53876353
-2038.9503,1,0.42531856,3,7,0,2039.1675,0.55640156,-0.49959518
-2038.5664,0.91540375,0.42531856,2,3,0,2039.6915,0.55325285,-0.57618841
-2039.4063,0.90999834,0.42531856,2,3,0,2039.4545,0.54010919,-0.60817206
-2038.4396,0.93441022,0.42531856,1,3,0,2039.9383,0.57848069,-0.54755687
-2038.4432,0.98149935,0.42531856,2,5,0,2038.9452,0.6018588,-0.56865789
-2038.6892,0.98656947,0.42531856,2,7,0,2040.0453,0.64468085,-0.72260453
-2041.1266,0.74991459,0.42531856,2,3,0,2041.4915,0.68547808,-0.59903102
-2038.7543,0.69708726,0.42531856,2,3,0,2042.9265,0.63280434,-0.71834019
-2039.2298,0.88872297,0.42531856,1,1,0,2039.26,0.62273791,-0.73124301
-2039.2564,0.99397021,0.42531856,2,7,0,2040.1494,0.59009526,-0.51296773
-2038.246,1,0.42531856,2,3,0,2039.3926,0.57814695,-0.57433859
-2038.2553,0.91936877,0.42531856,3,9,0,2038.7528,0.63453247,-0.67156258
-2038.6153,0.99213514,0.42531856,2,5,0,2038.6937,0.66456209,-0.71041896
-2040.1757,0.87107943,0.42531856,3,7,0,2040.7486,0.71810282,-0.81509992
-2038.4198,0.96653906,0.42531856,4,15,0,2043.7581,0.57813108,-0.54921101
-2038.3262,0.99598136,0.42531856,2,7,0,2038.8909,0.62525369,-0.68001672
-2038.9708,0.95471423,0.42531856,3,7,0,2039.3337,0.52756501,-0.51790392
-2040.522,0.72161176,0.42531856,2,3,0,2040.9642,0.50735925,-0.58319915
-2040.0763,1,0.42531856,2,3,0,2040.7484,0.51771106,-0.58877927
-2040.1048,1,0.42531856,2,3,0,2040.3644,0.58150312,-0.47429777
-2040.0083,0.9770128,0.42531856,2,7,0,2043.7499,0.50546349,-0.43508624
-2040.2357,0.76636652,0.42531856,1,3,0,2041.7694,0.49224659,-0.52532867
-2039.0581,1,0.42531856,3,7,0,2040.5771,0.62016775,-0.55919091
-2038.1504,0.97481605,0.42531856,1,3,0,2039.2319,0.59246875,-0.61148075
-2038.5211,0.92379393,0.42531856,1,3,0,2038.5589,0.57874512,-0.63358677
-2039.3614,0.96653206,0.42531856,2,7,0,2039.9923,0.56441026,-0.48444117
-2039.2323,1,0.42531856,2,3,0,2039.4723,0.55336908,-0.48281064
-2038.3198,1,0.42531856,3,7,0,2039.2954,0.64252387,-0.6797793
-2038.2551,0.87050976,0.42531856,2,3,0,2039.2299,0.6332506,-0.67232247
-2038.2507,0.98750442,0.42531856,2,7,0,2038.3608,0.61829811,-0.66584905
-2038.3995,0.87433377,0.42531856,2,3,0,2039.3185,0.65107001,-0.67585836
-2041.8369,0.40675439,0.42531856,2,3,0,2043.6765,0.61938935,-0.80257599
-2041.5937,0.98710524,0.42531856,2,3,0,2042.7489,0.68701828,-0.58902572
-2041.8181,0.99658286,0.42531856,3,7,0,2042.4878,0.50625889,-0.62372877
-2038.2123,0.98237404,0.42531856,2,7,0,2042.4482,0.58036959,-0.58449429
-2038.9348,0.96123534,0.42531856,4,15,0,2039.3047,0.52950859,-0.53226872
-2038.5914,0.8616276,0.42531856,2,3,0,2040.0293,0.56726326,-0.52906713
-2039.6064,0.97663206,0.42531856,2,5,0,2040.0275,0.50958781,-0.46143781
-2038.6163,0.94439338,0.42531856,3,7,0,2040.1129,0.61066021,-0.68751496
-2039.7573,0.98407788,0.42531856,2,7,0,2040.7424,0.53589007,-0.45018368
-2039.013,1,0.42531856,2,3,0,2039.7889,0.53346896,-0.56423059
-2038.6741,0.84122941,0.42531856,2,3,0,2040.5095,0.5891064,-0.5397106
-2038.4753,0.90517893,0.42531856,2,7,0,2039.9191,0.60620959,-0.67281598
-2038.5487,0.98993719,0.42531856,2,7,0,2039.0528,0.59937996,-0.55844518
-2038.5857,0.96880034,0.42531856,2,7,0,2039.2761,0.62228545,-0.6983708
-2038.5187,0.98952245,0.42531856,3,9,0,2039.5462,0.59788987,-0.55874087
-2039.945,0.84417282,0.42531856,2,7,0,2040.3458,0.57991549,-0.70028995
-2038.6531,0.99949519,0.42531856,2,7,0,2040.2763,0.6671069,-0.68714028
-2038.6578,0.95557775,0.42531856,2,3,0,2039.0785,0.66492218,-0.67577423
-2040.5236,0.57669892,0.42531856,2,7,0,2043.4877,0.62288839,-0.51338122
-2040.7431,0.97077244,0.42531856,2,3,0,2041.344,0.54298822,-0.66362619
-2038.3453,0.91284675,0.42531856,2,3,0,2041.4833,0.57365328,-0.60504117
-2038.636,0.95686121,0.42531856,2,3,0,2038.9815,0.57058505,-0.52727589
-2039.1463,0.95952297,0.42531856,2,3,0,2039.1672,0.58346027,-0.51058535
-2038.823,0.99958171,0.42531856,2,7,0,2039.3031,0.58766588,-0.66730501
-2038.2892,0.99915748,0.42531856,2,7,0,2038.8961,0.59524183,-0.57498674
-2039.01,0.98315859,0.42531856,3,11,0,2039.7079,0.6688434,-0.75249034
-2040.2249,0.94678019,0.42531856,2,7,0,2041.0727,0.68898179,-0.81997428
-2038.8623,0.90228798,0.42531856,3,7,0,2041.063,0.67072613,-0.66952433
-2039.6637,0.70051132,0.42531856,2,5,0,2041.6173,0.60564094,-0.72699516
-2039.8599,0.94541592,0.42531856,1,1,0,2040.1852,0.59876208,-0.72446931
-2041.4036,0.96564328,0.42531856,4,15,0,2041.6571,0.7371449,-0.70670332
-2039.9203,1,0.42531856,1,1,0,2041.1559,0.71237147,-0.71457105
-2039.675,0.91231623,0.42531856,1,3,0,2041.0322,0.68780894,-0.79463488
-2040.0799,0.9293936,0.42531856,1,1,0,2040.0906,0.68452042,-0.81236365
-2040.2523,0.96606382,0.42531856,1,3,0,2041.093,0.7274256,-0.80704348
-2040.0855,0.91028668,0.42531856,2,3,0,2041.3317,0.71297113,-0.81289136
-2038.6857,0.92295407,0.42531856,2,3,0,2040.6328,0.66959959,-0.71260659
-2038.6662,0.98929303,0.42531856,3,7,0,2038.829,0.64524433,-0.72123655
-2038.316,0.97512989,0.42531856,2,3,0,2038.9102,0.63620759,-0.63774868
-2038.7804,0.921368,0.42531856,1,3,0,2038.8356,0.64247686,-0.60978695
-2038.3714,1,0.42531856,1,1,0,2038.698,0.63054286,-0.61831739
-2038.4851,0.99752972,0.42531856,3,7,0,2038.7052,0.56233557,-0.59357235
-2038.5616,0.99544225,0.42531856,2,7,0,2039.113,0.65642883,-0.66023885
-2038.3747,0.96941735,0.42531856,2,7,0,2039.1673,0.57507911,-0.61238851
-2039.3303,0.79497283,0.42531856,2,3,0,2040.3302,0.56982487,-0.66184603
-2038.2571,1,0.42531856,2,3,0,2039.2975,0.58722697,-0.57267284
-2039.0411,0.75440378,0.42531856,2,3,0,2039.6925,0.56525137,-0.6405147
-2040.6907,0.88819892,0.42531856,2,3,0,2041.0016,0.56176651,-0.69413868
-2038.3215,0.9939171,0.42531856,1,3,0,2040.4304,0.58330273,-0.6237633
-2038.6234,0.9805367,0.42531856,4,15,0,2039.7875,0.65803156,-0.65730716
-2038.1237,0.99738864,0.42531856,2,5,0,2038.9353,0.60227223,-0.62175206
-2038.5167,0.95700839,0.42531856,2,7,0,2038.9438,0.63117834,-0.70135201
