# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:57:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep2/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2105.4864,0.99905274,0.61523937,3,7,0,2106.561,-2.7457225,2.9146792,1.0342864,0.97640162,0.62941476
-2107.5728,0.80930952,0.61523937,2,3,0,2108.0933,-2.7443315,2.8251027,1.0453099,0.94762401,0.63922642
-2108.501,0.93672721,0.61523937,3,7,0,2111.1984,-2.6979168,2.9043836,1.0145567,1.130975,0.62450682
-2108.724,1,0.61523937,2,3,0,2109.2154,-2.6960698,2.8832001,1.0082752,1.135434,0.62694307
-2107.3407,0.98863808,0.61523937,3,7,0,2110.5448,-2.7402674,2.9327403,1.0623624,0.95888605,0.60546917
-2107.6546,0.83607966,0.61523937,3,7,0,2113.3608,-2.6830031,2.8664356,0.96905515,1.0602814,0.62454668
-2106.206,0.97515221,0.61523937,3,7,0,2108.8971,-2.7601384,2.8552894,1.049293,0.98558043,0.60107656
-2107.5603,0.91764792,0.61523937,2,3,0,2108.1916,-2.74791,2.9282908,1.0420137,0.99273296,0.58946763
-2104.7721,0.98480675,0.61523937,2,7,0,2108.6756,-2.6989329,2.862708,1.0287214,1.0296913,0.62096466
-2109.037,0.73543805,0.61523937,2,3,0,2110.043,-2.7427037,2.8276747,1.0230799,1.1488906,0.60807443
-2109.2501,1,0.61523937,3,7,0,2110.5989,-2.7533387,2.8331171,0.99779349,1.1434688,0.60169681
-2109.2966,0.99649647,0.61523937,3,7,0,2111.4942,-2.7208525,2.891273,1.0774386,0.91401257,0.62310858
-2105.2926,0.99663273,0.61523937,3,7,0,2110.3306,-2.7570772,2.8666212,1.0042703,1.0307689,0.60518626
-2106.0125,0.86322312,0.61523937,3,7,0,2107.7843,-2.7341793,2.8282323,1.0582912,0.99839495,0.63895928
-2107.2353,0.80429972,0.61523937,3,15,0,2109.0661,-2.7419735,2.7633856,0.99124662,1.0268002,0.60657634
-2105.9474,0.85761948,0.61523937,3,7,0,2109.6929,-2.7445414,2.8500874,0.99030113,0.99893798,0.63698599
-2105.5779,0.99590406,0.61523937,3,7,0,2106.4976,-2.6921169,2.8868319,1.0547538,1.037719,0.61230812
-2106.1243,0.96058349,0.61523937,3,7,0,2106.9194,-2.7413928,2.9105671,1.013351,0.97696478,0.63981117
-2107.6339,0.78066257,0.61523937,2,3,0,2108.1864,-2.7190829,2.9802166,1.0117761,0.97610471,0.63304209
-2105.3024,0.97974591,0.61523937,3,7,0,2109.5545,-2.7513727,2.841297,1.0309502,1.0311354,0.60335421
-2107.3785,0.83273712,0.61523937,2,3,0,2108.5805,-2.7417873,2.8944032,0.95923728,1.0403289,0.61113724
-2105.5716,0.99290549,0.61523937,3,7,0,2108.8193,-2.7473508,2.8435163,1.0222916,1.0262609,0.6427454
-2107.3755,0.91504585,0.61523937,2,3,0,2107.8146,-2.7148094,2.8750306,1.0388994,1.0437564,0.65603303
-2105.395,0.98818088,0.61523937,2,3,0,2107.7905,-2.7171711,2.8786638,1.0271827,1.0298091,0.641771
-2106.4607,0.92602777,0.61523937,3,7,0,2108.1996,-2.7808513,2.8837253,1.0264361,0.96942461,0.60699045
-2108.3752,0.94438267,0.61523937,3,7,0,2109.8731,-2.685983,2.81592,1.0009319,1.077178,0.64757932
-2108.2115,0.99240782,0.61523937,3,7,0,2110.5928,-2.7745165,2.8974609,1.038325,0.94980874,0.59642
-2106.0023,0.89739609,0.61523937,3,7,0,2110.5889,-2.734046,2.846296,0.98721705,1.0036336,0.63680156
-2105.8888,0.97458859,0.61523937,3,7,0,2107.8778,-2.7859283,2.9086668,1.0040924,1.0467947,0.62336412
-2105.7536,0.92297782,0.61523937,3,7,0,2107.2839,-2.75512,2.8124671,0.99033019,1.0201889,0.62608848
-2106.2005,0.82923558,0.61523937,3,7,0,2110.2631,-2.7541222,2.8070802,1.058831,1.0296779,0.63475408
-2105.4945,0.99470674,0.61523937,3,7,0,2106.7507,-2.6912222,2.9264416,1.0284127,1.0343755,0.62128648
-2106.7352,0.93545541,0.61523937,2,7,0,2107.501,-2.7204557,2.7890516,1.0686123,1.0459772,0.62157836
-2105.4704,0.86170517,0.61523937,3,7,0,2112.3574,-2.7833317,2.8559548,0.99962839,1.0173639,0.62043208
-2109.3218,0.45236483,0.61523937,2,3,0,2110.3855,-2.8057583,2.7300531,1.0111397,1.0122613,0.61891971
-2105.1655,0.99967304,0.61523937,3,7,0,2109.6207,-2.7534436,2.8202801,1.0398688,1.043058,0.62335709
-2105.1162,0.9668068,0.61523937,3,7,0,2105.6698,-2.7168754,2.9205785,1.0261896,0.99788906,0.62927635
-2105.4535,0.9885303,0.61523937,3,7,0,2105.7244,-2.7549222,2.8298423,1.0541769,1.00854,0.63070137
-2105.176,0.92641841,0.61523937,3,7,0,2106.4843,-2.7253215,2.8405619,1.0389597,1.0382359,0.63539252
-2105.1704,0.85911143,0.61523937,3,7,0,2106.7015,-2.7463147,2.9150806,1.0149489,1.0002215,0.63061832
-2106.5439,0.84939713,0.61523937,3,7,0,2107.1334,-2.7462054,2.7677427,1.0190773,1.0661402,0.61614972
-2107.2036,0.97875032,0.61523937,3,7,0,2108.2672,-2.701285,2.9331942,0.97375441,1.0136217,0.62019759
-2105.5075,1,0.61523937,3,7,0,2107.7069,-2.723562,2.8575245,1.0668462,1.0274725,0.63224838
-2107.6577,0.75824567,0.61523937,2,3,0,2110.3417,-2.7036219,2.8962992,1.1088935,1.0063029,0.61757389
-2106.6721,0.98360419,0.61523937,3,7,0,2110.1316,-2.7894338,2.8992012,1.0218588,1.0649548,0.60245361
-2107.0808,0.97290752,0.61523937,3,7,0,2107.8591,-2.6722442,2.8607164,1.025523,0.9580759,0.63537193
-2105.3904,0.91037133,0.61523937,2,3,0,2109.2823,-2.7031854,2.8846653,1.0338242,1.0031414,0.63945001
-2105.4618,0.98102094,0.61523937,3,7,0,2105.91,-2.7392006,2.9106004,1.0216933,1.0385097,0.60350523
-2106.6286,0.94454778,0.61523937,3,7,0,2107.5625,-2.6915369,2.7783244,1.0291121,1.0088082,0.62866886
-2105.4226,0.99259902,0.61523937,3,7,0,2107.844,-2.7876704,2.8742407,1.0269833,1.0392108,0.61330559
-2105.0738,0.92750993,0.61523937,3,7,0,2107.5661,-2.7029797,2.869141,1.0337344,0.99074303,0.63126485
-2105.7993,0.86012138,0.61523937,3,7,0,2106.5592,-2.7889751,2.8284432,1.021149,1.0480946,0.6119338
-2105.8417,0.86101535,0.61523937,2,3,0,2108.022,-2.7408618,2.9366762,1.0572481,1.0260943,0.6114387
-2105.2735,0.75650715,0.61523937,3,7,0,2111.1571,-2.7279706,2.8357908,0.99963428,1.0150772,0.63249962
-2105.3477,0.98453685,0.61523937,3,7,0,2106.3242,-2.7283717,2.8843136,1.0349808,0.99809825,0.60269828
-2108.2844,0.54304817,0.61523937,2,7,0,2110.6551,-2.7842342,2.7404723,1.0147591,1.0268972,0.63381051
-2111.6235,0.90028202,0.61523937,2,3,0,2112.3818,-2.757479,3.0304244,0.98171395,0.99474463,0.60261409
-2109.1851,0.96444192,0.61523937,3,7,0,2115.6155,-2.6534357,2.8898991,1.0761771,1.0829608,0.63787922
-2109.2833,0.95406866,0.61523937,3,7,0,2112.4708,-2.7485249,2.8100174,1.0156853,0.92146591,0.6214337
-2106.8509,0.99982553,0.61523937,3,7,0,2111.5657,-2.7432053,2.9628745,1.0040155,1.0237583,0.60448486
-2106.9757,0.97929825,0.61523937,2,7,0,2109.4541,-2.7055503,2.7878405,0.99807544,1.0498846,0.60253882
-2107.4138,0.99317614,0.61523937,3,7,0,2108.8165,-2.8018161,2.8828436,1.0633055,0.99306462,0.64096061
-2105.5556,0.98596962,0.61523937,3,7,0,2108.634,-2.6941199,2.8168859,1.0160538,1.04447,0.61872751
-2108.5307,0.74840922,0.61523937,3,7,0,2110.3281,-2.7615799,2.9623432,1.0078618,1.0054922,0.59000807
-2105.1827,1,0.61523937,2,3,0,2109.1011,-2.752073,2.8233756,1.0498071,1.020797,0.62294107
-2105.9356,0.97242333,0.61523937,3,7,0,2106.9617,-2.6736563,2.8867983,1.0158843,0.9900387,0.61402785
-2105.1765,0.85866944,0.61523937,3,7,0,2107.7415,-2.7323688,2.8599575,1.027468,0.98463633,0.63463086
-2108.062,0.85332479,0.61523937,2,7,0,2108.5514,-2.6889779,2.8436345,1.0075711,0.98860571,0.65456317
-2105.3421,0.99866918,0.61523937,3,7,0,2108.7685,-2.7256308,2.8241384,0.99510799,1.0160174,0.62563212
-2104.7252,1,0.61523937,2,3,0,2105.6056,-2.7232228,2.8975364,1.0231181,1.0116729,0.61266351
-2105.0823,0.83755769,0.61523937,2,7,0,2107.8998,-2.725235,2.8340828,1.0320973,1.0077639,0.63464084
-2106.8844,0.80627175,0.61523937,2,3,0,2108.2901,-2.6936662,2.9006789,1.0405376,0.99569376,0.65076798
-2109.5764,0.83954178,0.61523937,3,7,0,2112.3131,-2.6137875,2.8421909,1.0204582,1.0476143,0.63685538
-2106.1251,1,0.61523937,3,7,0,2111.193,-2.7741722,2.8828211,1.0162094,1.0561347,0.60028861
-2106.345,0.88281791,0.61523937,2,3,0,2108.5139,-2.7808166,2.8852439,1.0424651,1.0727166,0.60849724
-2107.1795,0.92907282,0.61523937,2,3,0,2107.9249,-2.7779707,2.8521508,1.035725,1.0973359,0.60403761
-2107.3595,0.99630154,0.61523937,3,7,0,2107.8966,-2.6990476,2.8418046,1.0176635,0.94943211,0.63870457
-2107.0134,0.9079132,0.61523937,3,7,0,2109.2924,-2.7455824,2.8998048,1.0407232,1.0975585,0.60477161
-2107.7616,0.84305806,0.61523937,3,7,0,2110.5803,-2.6964869,2.914103,0.9924463,0.95012841,0.62920466
-2105.1692,1,0.61523937,2,3,0,2108.0272,-2.7278689,2.8595263,1.0063987,0.9879194,0.61314157
-2107.2593,0.80961458,0.61523937,3,7,0,2109.0495,-2.7461585,2.8689212,1.0270666,1.033233,0.58451668
-2107.8685,0.90543021,0.61523937,2,7,0,2109.1475,-2.7640188,2.8013903,1.0038835,1.0272347,0.58736645
-2109.9072,0.63326007,0.61523937,3,7,0,2115.1271,-2.7377753,2.8040281,1.0226055,0.978761,0.66410585
-2106.9458,1,0.61523937,2,3,0,2110.5278,-2.6981955,2.856392,1.0369239,0.99396418,0.65195129
-2107.2116,0.96636215,0.61523937,2,7,0,2108.3182,-2.7053038,2.9076324,1.0207654,0.99174396,0.65326235
-2106.1812,0.9777112,0.61523937,3,7,0,2108.1222,-2.7677098,2.8233502,1.0233267,0.98168552,0.63612826
-2107.9933,0.74978633,0.61523937,2,3,0,2111.9497,-2.8138041,2.9429937,1.0152122,1.0010631,0.6365642
-2109.3135,0.9681092,0.61523937,3,7,0,2111.3429,-2.8424199,2.925276,1.0256509,1.0098385,0.6008813
-2107.202,1,0.61523937,3,7,0,2110.3686,-2.7962816,2.923683,1.0717029,1.0267759,0.61278494
-2107.3899,0.85027956,0.61523937,3,7,0,2109.8683,-2.744433,2.7800109,0.99361397,1.0276209,0.6433551
-2106.5916,0.96167935,0.61523937,3,7,0,2108.5917,-2.711938,2.867592,0.99399121,1.0595977,0.64267207
-2105.885,0.96599799,0.61523937,3,7,0,2108.4408,-2.748977,2.8788095,0.99158256,1.047967,0.60336755
-2105.4123,0.92835731,0.61523937,3,7,0,2107.56,-2.7213159,2.9035107,1.0155449,1.0646321,0.61347548
-2105.4798,0.94820443,0.61523937,3,7,0,2106.8168,-2.7186747,2.9173534,1.0484599,0.9767413,0.62231948
-2104.5516,0.99940251,0.61523937,2,3,0,2105.553,-2.7202206,2.8700806,1.0310673,1.0003271,0.62393519
-2105.6559,0.8506151,0.61523937,2,3,0,2106.2645,-2.7289697,2.8162845,1.0401313,0.98224655,0.61524096
-2106.6551,0.9783311,0.61523937,3,7,0,2107.1466,-2.7022816,2.9293431,1.0476894,1.0223908,0.6464801
-2106.8203,0.97115162,0.61523937,3,7,0,2108.0974,-2.7262332,2.9308582,1.0020566,1.0082406,0.59608097
-2108.5186,0.93728155,0.61523937,3,7,0,2111.1502,-2.6699509,2.817571,1.0700064,0.9514666,0.63159872
-2106.6576,1,0.61523937,3,7,0,2109.6325,-2.6871522,2.8757034,1.0876293,1.0219475,0.61685671
-2106.3143,0.96076063,0.61523937,3,7,0,2108.5127,-2.6904902,2.8763688,1.0368681,1.0717479,0.63597316
-2105.5226,0.95686117,0.61523937,3,7,0,2107.5987,-2.7504696,2.9309623,1.0117093,0.99522358,0.61698088
-2105.7867,0.93507471,0.61523937,2,7,0,2107.1792,-2.7354127,2.8006995,1.0456779,1.0262525,0.63361995
-2105.0079,0.94200569,0.61523937,3,7,0,2106.8923,-2.7250553,2.82916,1.0024992,1.0203618,0.61709249
-2104.7776,0.97712074,0.61523937,3,7,0,2105.532,-2.7008786,2.8777844,1.0160991,1.0174894,0.6195031
-2105.6425,0.77771886,0.61523937,2,7,0,2107.1347,-2.7732515,2.8525085,1.0255621,0.99162702,0.63579774
-2106.2582,0.88366341,0.61523937,2,7,0,2107.6618,-2.7116873,2.8810056,1.0031594,1.0428244,0.59646829
-2105.0582,0.91907282,0.61523937,2,7,0,2107.775,-2.7171035,2.9261146,1.0425989,1.0160605,0.62110287
-2104.5481,0.99163626,0.61523937,3,7,0,2105.6406,-2.7250896,2.8740155,1.028725,1.0074614,0.62876531
-2104.7013,0.95512375,0.61523937,3,7,0,2105.2339,-2.7433893,2.8956442,1.0258785,1.0350985,0.61413483
-2104.7727,0.86773387,0.61523937,3,7,0,2106.2906,-2.7078409,2.8978011,1.0418817,1.0091517,0.62135547
-2105.6467,0.87664883,0.61523937,3,7,0,2106.84,-2.7431753,2.8050332,0.99378628,1.0412932,0.61740038
-2108.0586,0.81517315,0.61523937,3,7,0,2110.4257,-2.7492594,2.9700792,1.0597234,0.95907668,0.63524481
-2110.6012,0.5541453,0.61523937,1,1,0,2110.7918,-2.7401457,3.0125101,1.0616195,0.94243073,0.63454518
-2110.1377,0.95650661,0.61523937,3,7,0,2114.3215,-2.7366243,2.7452848,0.96990049,1.0791069,0.59486161
-2107.4693,0.98982179,0.61523937,3,7,0,2112.8155,-2.7420919,2.9564275,1.003723,1.0491198,0.59699067
-2107.6607,0.98568719,0.61523937,3,7,0,2109.2016,-2.7543444,2.8499035,1.0670128,0.96976255,0.64824406
-2106.7748,0.94059234,0.61523937,2,3,0,2108.8241,-2.748492,2.888514,1.0620351,0.95619407,0.63690458
-2106.4312,0.98539153,0.61523937,3,7,0,2108.0114,-2.7358737,2.8208238,0.99908605,1.0951266,0.61999403
-2105.6285,0.99033241,0.61523937,3,7,0,2107.8057,-2.7707885,2.8829414,0.99386656,1.0228016,0.60947424
-2105.7927,0.98009591,0.61523937,3,7,0,2106.7344,-2.7376721,2.842492,0.98847962,1.0093174,0.60625606
-2106.7939,0.84400528,0.61523937,3,7,0,2110.4544,-2.6881997,2.8779443,1.0824154,1.0163897,0.63833841
-2106.8968,0.72267101,0.61523937,3,7,0,2111.6718,-2.7780681,2.7976666,0.98824943,1.0158774,0.60679753
-2106.475,0.98190926,0.61523937,3,7,0,2108.9893,-2.729039,2.7844542,1.0615346,1.0285412,0.62768038
-2105.2259,1,0.61523937,3,7,0,2106.8284,-2.7177325,2.9135172,1.0351002,1.0346535,0.60881159
-2105.1286,0.92530825,0.61523937,2,7,0,2106.0919,-2.732462,2.8292561,1.029946,1.0409013,0.60813888
-2105.1994,0.98145908,0.61523937,3,7,0,2105.8365,-2.7555367,2.8607205,1.0317493,0.99090578,0.63448547
-2105.782,0.96360591,0.61523937,3,7,0,2106.3931,-2.7297178,2.8906637,1.0176922,1.0399584,0.59759433
-2105.2414,0.96276484,0.61523937,3,7,0,2107.2423,-2.756897,2.8446967,1.0300768,0.9851972,0.62935667
-2106.6437,0.92297177,0.61523937,3,7,0,2108.1357,-2.7642503,2.8630297,1.008839,1.0653623,0.59484261
-2105.3277,0.60345673,0.61523937,3,7,0,2110.671,-2.7161935,2.8544038,0.99812724,1.0191032,0.63400544
-2105.8181,0.93365421,0.61523937,3,7,0,2106.9353,-2.7513647,2.8881213,1.0497889,1.0223612,0.59976125
-2105.0406,0.91982358,0.61523937,2,7,0,2108.6266,-2.7566258,2.8862913,1.0129176,1.052394,0.61398639
-2105.0182,0.96028005,0.61523937,3,7,0,2106.2471,-2.7021376,2.8365436,1.0361781,1.0362138,0.62407591
-2105.4215,0.87915991,0.61523937,2,3,0,2106.0052,-2.708253,2.80351,1.0246025,1.0109583,0.62272071
-2105.6328,0.79209803,0.61523937,3,7,0,2108.745,-2.7457619,2.9428113,1.019947,1.0481014,0.61873237
-2110.6241,0.73893783,0.61523937,2,7,0,2112.5446,-2.7097672,2.7980765,1.0972189,1.1124416,0.61144673
-2109.7969,0.96834378,0.61523937,3,7,0,2111.8836,-2.7345104,2.917007,0.96694003,0.94067151,0.63193727
-2106.6397,1,0.61523937,2,7,0,2110.5202,-2.795946,2.8475247,1.0634652,1.0517088,0.61688431
-2107.4599,0.94950342,0.61523937,3,7,0,2108.7495,-2.6949198,2.7835119,1.0034934,0.97672276,0.62794376
-2106.31,1,0.61523937,2,7,0,2108.3025,-2.758503,2.9471423,1.0188284,1.0616654,0.61211853
-2105.8967,0.9099442,0.61523937,2,3,0,2107.8701,-2.7814235,2.814473,0.99782346,1.0414028,0.6221473
-2105.9663,0.82772805,0.61523937,3,7,0,2110.2419,-2.7073179,2.8428685,1.0685093,1.0468566,0.61469915
-2105.4466,0.73782723,0.61523937,2,3,0,2109.0831,-2.7357272,2.8750769,1.0508271,1.0619414,0.62981057
-2106.0629,0.98812694,0.61523937,3,7,0,2106.4699,-2.7495011,2.8531751,0.9799369,1.0001453,0.61158153
-2107.1497,0.78165459,0.61523937,3,7,0,2109.3162,-2.6826602,2.9117455,1.0827721,1.044127,0.63193389
-2105.4729,0.9990576,0.61523937,3,7,0,2107.5097,-2.7653797,2.8624705,1.0175323,1.0467807,0.60368587
-2105.5398,0.88470464,0.61523937,3,7,0,2109.0982,-2.7127794,2.8173335,1.0285105,1.0145274,0.63673336
-2106.33,0.68207871,0.61523937,2,3,0,2108.522,-2.7259805,2.8020786,1.0292269,0.96875161,0.62296383
-2105.8743,0.99747296,0.61523937,3,7,0,2107.2044,-2.7182029,2.9055574,1.0463614,0.96121891,0.62801931
-2106.5269,0.80382344,0.61523937,3,7,0,2109.1914,-2.7526807,2.951799,1.0544107,1.0559434,0.62746184
-2105.6254,0.97715855,0.61523937,3,7,0,2108.2778,-2.7015124,2.8587459,0.99255505,1.0062377,0.61297678
-2105.7186,0.94654593,0.61523937,3,7,0,2106.8346,-2.7193837,2.8499649,1.0592813,1.060228,0.61455189
-2109.9682,0.77054349,0.61523937,2,3,0,2110.9791,-2.6635594,2.8344247,1.0951914,1.0682818,0.64403401
-2108.2794,1,0.61523937,3,7,0,2111.9422,-2.8181257,2.9492747,1.0004801,1.046331,0.61276243
-2106.9281,0.88425143,0.61523937,3,7,0,2111.8365,-2.6561362,2.8455765,1.0647129,1.0030604,0.63170985
-2105.0973,0.94235134,0.61523937,3,7,0,2108.9835,-2.7280285,2.8618378,1.0564752,0.99794927,0.61402989
-2109.6292,0.76548111,0.61523937,2,7,0,2110.3846,-2.7479488,2.8737342,1.0281208,1.1497612,0.63918254
-2107.1912,1,0.61523937,2,3,0,2110.2051,-2.7335247,2.8938385,1.0369669,1.1039562,0.63707024
-2106.9451,0.90144349,0.61523937,3,7,0,2112.0345,-2.7276058,2.9320667,1.0083041,0.97027193,0.60251038
-2106.7225,0.99920091,0.61523937,3,7,0,2108.2544,-2.7466203,2.8233978,1.0120442,1.0134553,0.59145899
-2106.4016,0.98710487,0.61523937,3,7,0,2107.797,-2.7119212,2.8832214,1.0380018,1.0344609,0.64975419
-2105.9419,0.87635827,0.61523937,3,7,0,2110.4069,-2.7168771,2.873359,1.0315629,0.95392676,0.61997076
-2107.1395,0.84922332,0.61523937,3,7,0,2108.2381,-2.791945,2.8150146,1.0269828,1.0779286,0.63653248
-2107.0569,0.99835192,0.61523937,3,7,0,2108.7678,-2.7658612,2.9578634,0.9902702,1.0235691,0.61128065
-2107.1053,0.85179942,0.61523937,3,15,0,2109.8921,-2.7104131,2.961303,1.0745893,1.008896,0.63493684
-2106.633,1,0.61523937,3,7,0,2107.5608,-2.7315328,2.9141011,0.97711165,1.0389946,0.60683303
-2106.6368,0.99575084,0.61523937,2,3,0,2107.5359,-2.7730726,2.8080114,0.98102718,1.0490077,0.611326
-2105.6356,1,0.61523937,3,7,0,2107.7295,-2.6827141,2.8848166,1.0180596,1.0348596,0.6089949
-2107.1529,0.96537022,0.61523937,3,7,0,2108.073,-2.8139214,2.8750558,1.0339678,1.047045,0.63891992
-2105.8021,0.82871158,0.61523937,2,3,0,2109.5953,-2.7588892,2.921414,1.0429443,1.0419558,0.63624249
-2106.3685,0.86860499,0.61523937,3,7,0,2108.5968,-2.6822876,2.8133999,1.0175441,1.0011998,0.60741897
-2109.4375,0.80357261,0.61523937,3,7,0,2111.3604,-2.6575811,2.8763052,1.0599514,0.96930903,0.65687422
-2106.9092,0.93540842,0.61523937,2,7,0,2111.588,-2.7784512,2.8675813,1.012892,1.057564,0.59316858
-2106.5901,0.9788719,0.61523937,2,3,0,2107.8508,-2.7749445,2.8711178,1.0273387,1.0813342,0.60202694
-2108.0083,0.91312311,0.61523937,3,7,0,2110.4357,-2.6824,2.8261419,1.0315685,1.1056883,0.60580067
-2109.1324,0.87525213,0.61523937,2,3,0,2110.9316,-2.6746507,2.8631157,0.98109243,1.101829,0.60277801
-2105.8402,0.86393132,0.61523937,2,7,0,2114.3866,-2.6922509,2.8060886,1.0078219,1.0287756,0.62442165
-2106.3611,0.78121831,0.61523937,3,7,0,2110.376,-2.7831503,2.8892415,1.0376462,0.98234184,0.6041991
-2109.353,0.69502095,0.61523937,2,3,0,2112.1403,-2.8126912,2.9249957,1.0766133,1.0350354,0.59632354
-2106.3503,0.93537746,0.61523937,2,7,0,2110.9441,-2.728907,2.9375655,1.0701297,1.0017718,0.6096918
-2105.5179,0.99090261,0.61523937,2,7,0,2107.372,-2.784335,2.8387783,1.037119,1.024384,0.61183514
-2105.413,0.96392745,0.61523937,3,7,0,2107.2913,-2.7310688,2.8032497,1.0241111,1.0193243,0.6318169
-2105.1296,1,0.61523937,2,3,0,2105.5054,-2.7271624,2.8227002,1.0214358,1.0295773,0.63343149
-2107.5997,0.84791066,0.61523937,2,3,0,2108.6371,-2.6604748,2.8925032,1.0543275,1.0336963,0.59725192
-2107.5479,0.97961849,0.61523937,3,7,0,2110.2718,-2.7450865,2.8672022,1.0986391,1.0169143,0.60474466
-2107.5143,1,0.61523937,3,7,0,2109.5618,-2.7803004,2.8988241,0.96868379,0.99910704,0.62919913
-2108.4003,0.75177261,0.61523937,3,7,0,2115.4875,-2.718437,2.8393656,1.1003217,1.0701525,0.61119841
-2106.8059,1,0.61523937,2,3,0,2108.5376,-2.7177358,2.8303767,1.08315,1.0545556,0.61799341
-2105.8598,0.99531197,0.61523937,3,7,0,2107.7478,-2.7663783,2.8522293,0.98701806,1.006894,0.63047952
-2105.4679,0.87333261,0.61523937,2,3,0,2106.7687,-2.7110504,2.9396645,1.0156068,1.0265798,0.62384923
-2104.9942,0.92260938,0.61523937,2,3,0,2107.7385,-2.7014076,2.8709139,1.0277696,1.0045916,0.61052072
