# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:57:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2106.5187,0.99274098,0.61053301,2,7,0,2108.9061,-2.7098861,2.7960152,1.0585782,1.0599443,0.62162693
-2105.9513,0.98258066,0.61053301,3,7,0,2108.1974,-2.7925724,2.87796,1.0033666,0.99555638,0.62023594
-2104.9174,0.99998646,0.61053301,3,7,0,2106.4883,-2.7355738,2.8911367,1.0061878,1.0440015,0.62696409
-2105.8716,0.94163155,0.61053301,2,3,0,2106.1039,-2.7461116,2.8638062,0.99842932,1.0400683,0.64179738
-2105.467,0.86641277,0.61053301,2,7,0,2109.1171,-2.7247658,2.9258252,1.0346902,0.99607041,0.63569648
-2107.0952,0.9169346,0.61053301,2,7,0,2108.3541,-2.6909598,2.797372,1.0651004,1.0199199,0.63697583
-2110.7123,0.85238063,0.61053301,2,3,0,2112.2624,-2.5992632,2.8598515,1.0743498,1.0383524,0.60746004
-2108.2088,0.990734,0.61053301,3,7,0,2113.3572,-2.7051156,2.7576328,0.98456932,1.0332407,0.60421144
-2108.1396,0.93642926,0.61053301,3,7,0,2111.132,-2.6711403,2.9512441,1.0700003,0.95776771,0.63121796
-2106.6346,0.71235846,0.61053301,3,7,0,2115.4545,-2.6935891,2.8103595,1.0057589,0.98495856,0.63411711
-2105.2659,0.96650448,0.61053301,3,7,0,2108.0087,-2.7771329,2.8871212,1.0281863,1.0515094,0.61883565
-2105.1541,0.96982486,0.61053301,3,7,0,2105.9914,-2.6906797,2.8481271,1.0192095,1.0224178,0.62841267
-2105.4494,0.94957044,0.61053301,3,7,0,2106.8297,-2.7798864,2.899426,1.0373767,1.0419046,0.62730296
-2105.0726,0.86133682,0.61053301,3,7,0,2108.3177,-2.7391331,2.816589,1.0189203,1.0092581,0.61408799
-2105.5672,0.975861,0.61053301,2,7,0,2106.636,-2.7748033,2.9192646,1.010078,1.0070665,0.61792579
-2106.679,0.87545159,0.61053301,3,7,0,2109.4799,-2.6628666,2.847095,1.0388532,1.0330311,0.63912828
-2108.7089,0.80409281,0.61053301,2,3,0,2109.7954,-2.6625695,2.7746745,1.0541759,1.0055409,0.64079478
-2107.601,0.9993095,0.61053301,2,7,0,2110.1915,-2.6998712,2.7745438,1.0408563,1.0208328,0.64411471
-2105.3831,1,0.61053301,2,3,0,2107.7737,-2.6909495,2.8921869,1.0262272,1.0535886,0.62315789
-2104.6103,0.99631906,0.61053301,2,7,0,2105.8437,-2.7452703,2.8730595,1.0224286,1.0012727,0.62698435
-2104.6906,0.98867556,0.61053301,3,7,0,2104.9817,-2.7279477,2.8557845,1.0206372,1.0500904,0.62033144
-2104.6906,0.61646714,0.61053301,2,3,0,2111.1063,-2.7279477,2.8557845,1.0206372,1.0500904,0.62033144
-2105.2688,0.71243827,0.61053301,2,3,0,2107.7165,-2.7275057,2.8507205,0.99040852,1.0249072,0.61315604
-2107.5517,0.74896524,0.61053301,3,7,0,2108.9791,-2.7897888,2.9096476,1.0746822,1.0371042,0.60324892
-2107.6858,0.97795751,0.61053301,3,7,0,2110.4651,-2.7781305,2.8674962,0.99634085,0.9980458,0.65145374
-2107.9349,0.92566108,0.61053301,3,7,0,2110.4831,-2.7089809,2.8149334,1.0224141,0.9856398,0.58810312
-2106.2089,0.94535034,0.61053301,2,7,0,2109.8118,-2.6865727,2.8597155,1.0481575,1.0267694,0.60044087
-2105.8286,0.94464509,0.61053301,3,7,0,2108.0316,-2.7611947,2.8361517,1.0341618,0.98350279,0.63652263
-2107.0049,0.86553256,0.61053301,3,7,0,2109.8461,-2.7830859,2.790552,1.0309972,1.0801293,0.62819406
-2111.9734,0.83104786,0.61053301,2,3,0,2113.4646,-2.8128511,3.0284398,1.0653228,0.97587194,0.62423694
-2108.0145,0.986777,0.61053301,2,3,0,2112.2935,-2.8312333,2.9116027,1.0593517,1.0035866,0.62149136
-2105.9804,0.95765798,0.61053301,3,7,0,2110.3922,-2.7273295,2.8901051,1.0547346,1.074936,0.62847397
-2105.0685,0.85865092,0.61053301,3,7,0,2110.9737,-2.7578863,2.9068813,1.0150284,1.0087552,0.61286066
-2106.0553,0.63732248,0.61053301,2,7,0,2108.9415,-2.7247497,2.85718,1.0816838,1.0305132,0.62803926
-2105.8642,0.98488151,0.61053301,3,7,0,2107.4727,-2.7747439,2.851006,0.98392297,1.0292053,0.61586361
-2105.5269,0.98962216,0.61053301,3,7,0,2106.7396,-2.7309809,2.8768312,1.0744485,1.0198126,0.62648441
-2105.4011,0.9994619,0.61053301,3,7,0,2106.3099,-2.6829368,2.8474486,1.0209627,1.0071733,0.61472502
-2105.8833,0.74503375,0.61053301,3,7,0,2108.1846,-2.7739023,2.922367,1.0339631,1.0272695,0.63668345
-2107.5158,0.76938568,0.61053301,3,7,0,2112.1811,-2.6544274,2.8179613,1.0307917,1.0460248,0.60439907
-2105.7627,0.95425346,0.61053301,2,3,0,2108.7546,-2.6817028,2.8394779,1.050207,1.0083933,0.61267936
-2105.1308,0.99704794,0.61053301,3,7,0,2106.2406,-2.7594917,2.8971102,1.0087418,1.0355947,0.63074353
-2106.9691,0.80107218,0.61053301,3,7,0,2109.2609,-2.6754953,2.8714151,0.99959083,1.0071714,0.5991323
-2106.4395,0.87475616,0.61053301,3,7,0,2110.2252,-2.7714156,2.9375413,1.012279,0.99491821,0.63612275
-2108.0185,0.91362151,0.61053301,2,3,0,2108.403,-2.7541443,2.965571,1.0012234,0.99323867,0.64510849
-2109.8505,0.97858072,0.61053301,3,7,0,2112.1017,-2.8274453,2.8341764,1.0175451,1.0219607,0.58408217
-2111.6005,0.78466414,0.61053301,2,3,0,2116.1642,-2.7919195,2.8550965,0.94385143,0.98657514,0.59310417
-2113.6332,0.94178844,0.61053301,2,3,0,2114.1276,-2.8018536,2.8658461,0.93947736,0.98516617,0.58454028
-2111.3268,1,0.61053301,3,7,0,2116.2088,-2.6902985,2.825165,1.125718,0.99568179,0.65108842
-2108.8546,0.99849377,0.61053301,3,7,0,2114.2846,-2.6681028,2.9056345,1.0588218,1.0025256,0.58629254
-2107.2052,0.99930785,0.61053301,3,7,0,2111.4303,-2.764961,2.9231298,0.9784326,1.0702493,0.61183003
-2108.0772,0.88229997,0.61053301,3,7,0,2110.43,-2.7666656,2.9306738,0.97888859,0.98090856,0.60324264
-2109.4184,0.85731509,0.61053301,3,7,0,2114.4885,-2.736454,2.7954484,0.9542002,1.1006331,0.62647922
-2105.8508,0.8830506,0.61053301,2,3,0,2112.2653,-2.7133637,2.897022,1.006074,0.98840097,0.63886682
-2104.935,0.97133977,0.61053301,2,7,0,2107.2325,-2.7084241,2.8536525,1.0051391,1.0146935,0.62560384
-2104.694,0.97785765,0.61053301,3,7,0,2106.0262,-2.7497203,2.880336,1.0392653,1.03931,0.62273052
-2107.9094,0.7271453,0.61053301,2,3,0,2108.7168,-2.8068659,2.8087668,0.98012066,1.0029283,0.6255278
-2107.6216,0.99077633,0.61053301,3,7,0,2109.903,-2.6618664,2.9130437,1.0906894,1.0105912,0.6170325
-2106.9866,0.97954349,0.61053301,3,7,0,2109.4029,-2.7556861,2.7957096,0.99711962,1.0081996,0.64235476
-2108.6134,0.89577022,0.61053301,3,7,0,2109.0159,-2.6577959,2.9568427,1.0571142,1.043229,0.60152026
-2105.4477,0.95286911,0.61053301,3,7,0,2109.7607,-2.746388,2.851089,0.99755333,1.0398051,0.63565089
-2106.8313,0.91106379,0.61053301,3,7,0,2108.5656,-2.6668157,2.8419437,1.0115313,1.0645059,0.61031404
-2108.2606,0.94478525,0.61053301,2,3,0,2108.8325,-2.6571621,2.8144773,0.98935997,1.0669155,0.61241456
-2105.6583,0.92940614,0.61053301,2,7,0,2110.5472,-2.71382,2.9167384,1.0576405,1.047323,0.61603041
-2105.8269,0.97623647,0.61053301,2,3,0,2106.7594,-2.7080569,2.8559379,1.0580809,1.0659932,0.62220033
-2106.0524,0.94204541,0.61053301,3,7,0,2107.769,-2.7012953,2.8006362,1.0532879,1.0315106,0.62791014
-2104.9472,0.95058902,0.61053301,3,7,0,2107.6171,-2.7628437,2.8993318,1.0110388,1.0159247,0.6174846
-2105.8126,0.85866415,0.61053301,3,7,0,2108.2904,-2.6747205,2.8275545,1.0405865,1.023847,0.62462888
-2107.3291,0.8558764,0.61053301,2,3,0,2107.8379,-2.694547,2.7842628,1.0633676,1.0599578,0.62623663
-2108.1459,0.92502198,0.61053301,3,7,0,2110.8427,-2.7861219,2.9387685,0.98386804,0.97423097,0.61537652
-2107.656,0.99678845,0.61053301,2,3,0,2109.7171,-2.8313929,2.8719707,1.0173685,0.98817699,0.62406096
-2108.533,0.73603594,0.61053301,3,7,0,2112.6516,-2.7761431,2.9436952,1.0835731,1.0336859,0.59959291
-2106.1925,0.97628918,0.61053301,2,3,0,2109.3891,-2.7755599,2.8087223,1.0513264,1.0464445,0.61231017
-2109.1847,0.85343693,0.61053301,2,3,0,2109.5902,-2.8160941,2.7677503,1.0638755,1.0496296,0.60980367
-2107.5208,0.9847421,0.61053301,3,7,0,2111.0384,-2.6982241,2.9618737,1.0758926,1.0083194,0.63861345
-2105.3121,0.898952,0.61053301,2,3,0,2108.7573,-2.691454,2.9064479,1.049934,1.0199723,0.62696851
-2106.9131,0.8613427,0.61053301,2,7,0,2107.5068,-2.6704887,2.9570477,1.0314761,1.0392043,0.62576693
-2107.0578,0.98454491,0.61053301,3,7,0,2107.9551,-2.7133299,2.9923894,1.0341789,1.0119272,0.61958089
-2107.3333,0.99214407,0.61053301,3,7,0,2108.3481,-2.669249,2.9452152,1.0104561,1.0536421,0.63115416
-2105.4504,0.96679541,0.61053301,3,7,0,2108.9293,-2.7673458,2.8608217,1.0156039,0.99224645,0.6080606
-2105.0264,0.98924108,0.61053301,3,7,0,2106.5824,-2.759161,2.8943348,1.0222057,1.0520074,0.62577781
-2107.1923,0.71439247,0.61053301,3,7,0,2110.4656,-2.7553864,2.7549417,0.9928079,1.0471731,0.61595114
-2108.1736,0.91208807,0.61053301,2,7,0,2110.5163,-2.7012024,2.8486111,0.96016463,0.9894025,0.63151426
-2106.746,0.87995357,0.61053301,2,7,0,2112.1126,-2.6612597,2.8735092,0.9945739,1.0351647,0.61792566
-2107.877,0.90034545,0.61053301,2,3,0,2110.2142,-2.6726638,2.7877954,1.0258894,0.97246959,0.632085
-2109.0752,0.98895433,0.61053301,3,7,0,2110.3576,-2.6639637,2.803428,1.0377006,0.96693355,0.64774044
-2107.761,1,0.61053301,3,7,0,2109.9781,-2.8336174,2.8775814,0.9988406,1.0184289,0.62491208
-2106.9219,0.97628075,0.61053301,2,7,0,2109.0607,-2.7851095,2.9199849,1.0129106,0.96606944,0.62835264
-2105.5884,0.99978418,0.61053301,3,7,0,2108.2715,-2.7055769,2.8568834,1.0704263,1.0037084,0.62633881
-2106.4689,0.82097976,0.61053301,3,7,0,2107.8458,-2.7380951,2.9529909,0.99926299,1.0377284,0.6337589
-2107.2196,0.989016,0.61053301,2,3,0,2107.8706,-2.8048545,2.8299917,0.98645905,1.0244752,0.63321594
-2107.0429,0.99093311,0.61053301,3,7,0,2109.7511,-2.6691576,2.8824472,1.0023419,1.0769127,0.62372819
-2107.7852,0.81496794,0.61053301,2,3,0,2110.5053,-2.6936951,2.7813626,1.0369128,1.0952194,0.62711709
-2106.8785,0.98972005,0.61053301,3,7,0,2108.7355,-2.7553327,2.9647528,1.0229033,0.97432009,0.61851886
-2110.0774,0.84360237,0.61053301,2,3,0,2112.3148,-2.804213,2.8257693,0.9651053,1.0560916,0.64875051
-2107.6026,1,0.61053301,2,7,0,2110.8755,-2.7710582,2.9420552,0.98898032,1.0708883,0.63500588
-2107.2105,0.95995806,0.61053301,3,7,0,2111.009,-2.6724898,2.9047306,1.0303963,0.94790464,0.62031346
-2104.9273,1,0.61053301,2,3,0,2107.3988,-2.7348394,2.8572572,1.025236,0.98620155,0.61421743
-2105.6395,0.87595302,0.61053301,2,7,0,2106.8644,-2.6934375,2.8934704,1.0497132,0.98608149,0.63423971
-2105.6869,0.98241227,0.61053301,3,7,0,2106.3504,-2.7632831,2.878899,1.0014305,1.0698921,0.61279193
-2105.5195,0.88428916,0.61053301,3,7,0,2108.5856,-2.7605271,2.8490281,1.0214741,0.97403074,0.62558095
-2105.7967,0.94653292,0.61053301,3,15,0,2106.8815,-2.756491,2.9322569,1.033511,1.0454305,0.63414757
-2110.2782,0.71114198,0.61053301,2,3,0,2112.1291,-2.8254695,2.8980702,1.0282304,0.93706052,0.60515202
-2106.9454,1,0.61053301,3,7,0,2110.5591,-2.6553108,2.813713,1.0174578,1.0098404,0.61651486
-2106.8257,0.9932013,0.61053301,3,7,0,2107.9231,-2.8173643,2.9141038,1.0326836,1.0290211,0.62462511
-2107.9077,0.93149874,0.61053301,2,3,0,2108.1197,-2.813009,2.9584112,1.0374389,1.0386805,0.62980123
-2106.4351,0.98522732,0.61053301,3,7,0,2109.017,-2.6844138,2.7975525,1.0390764,0.99209375,0.62345047
-2105.6996,0.93767276,0.61053301,2,3,0,2107.2874,-2.6906186,2.8273953,1.0232453,0.98886599,0.61555937
-2105.3127,0.98940205,0.61053301,3,7,0,2106.7512,-2.7232341,2.8957626,0.99528877,0.99740796,0.61886393
-2107.139,0.6887348,0.61053301,3,7,0,2110.3653,-2.8131871,2.8145248,1.0536577,1.036067,0.6228333
-2105.0136,0.91567676,0.61053301,3,7,0,2109.3678,-2.6958471,2.8433803,1.0168569,1.0146166,0.62380341
-2107.1426,0.72778619,0.61053301,2,7,0,2110.2745,-2.7056957,2.8192074,1.0456468,0.96157235,0.63977753
-2108.8682,0.85871865,0.61053301,2,3,0,2109.9868,-2.6705586,2.9057402,1.0445541,0.94763514,0.65052787
-2108.1428,0.97561165,0.61053301,3,7,0,2110.4138,-2.7450633,2.8452379,1.0118951,1.125574,0.60061869
-2109.1342,0.92220986,0.61053301,2,7,0,2110.4101,-2.7641306,2.7732148,1.0132639,1.1364475,0.61163506
-2109.5671,0.96844935,0.61053301,3,7,0,2111.9288,-2.7921229,2.9173468,1.0604443,0.92433161,0.62804102
-2108.6275,1,0.61053301,3,7,0,2110.7678,-2.7296239,2.8914143,0.98688076,1.1346714,0.61808804
-2107.3946,0.98327783,0.61053301,3,7,0,2110.1212,-2.7801034,2.9262952,1.0487597,0.95239608,0.6168514
-2109.2415,0.69326915,0.61053301,3,7,0,2111.7123,-2.6704376,2.9367306,1.0216556,1.1024246,0.6410164
-2108.7761,0.97752202,0.61053301,3,7,0,2112.2428,-2.804096,2.7831891,0.96974306,1.0263845,0.62886869
-2106.0989,0.96844013,0.61053301,2,7,0,2110.9447,-2.774572,2.8838106,1.0615098,1.0422873,0.63475199
-2104.8319,0.95090117,0.61053301,3,7,0,2107.9643,-2.7322823,2.8832842,1.0168555,1.0234385,0.60797259
-2106.6859,0.90132718,0.61053301,2,7,0,2106.8597,-2.746863,2.8527858,0.97992949,0.98324455,0.60720325
-2106.487,0.84451341,0.61053301,3,7,0,2111.4021,-2.762943,2.9422145,1.0185435,0.97412352,0.61421239
-2106.5336,0.81340309,0.61053301,3,7,0,2109.7636,-2.6755701,2.8725943,1.0152759,1.0788008,0.62054824
-2107.1388,0.96992504,0.61053301,3,7,0,2108.0044,-2.6540916,2.8900773,1.028798,1.0658743,0.61317976
-2105.5351,1,0.61053301,3,7,0,2107.3642,-2.7630265,2.812832,1.0351289,1.0032579,0.61290704
-2105.5351,0.71986531,0.61053301,2,7,0,2110.996,-2.7630265,2.812832,1.0351289,1.0032579,0.61290704
-2107.2936,0.88701856,0.61053301,2,3,0,2108.3233,-2.6521309,2.8881588,0.99754286,1.0289654,0.61074444
-2106.9291,0.96418659,0.61053301,3,7,0,2108.823,-2.7699002,2.8043018,1.0572408,1.0050225,0.64021631
-2105.937,1,0.61053301,3,7,0,2107.5689,-2.75212,2.8377479,0.99330103,1.0276255,0.60137171
-2106.2692,0.9304492,0.61053301,3,7,0,2108.0359,-2.7421695,2.8497426,1.0309677,0.98177286,0.64591953
-2105.9708,0.97793849,0.61053301,3,7,0,2109.2551,-2.7385524,2.8239605,1.0410539,1.0377824,0.59921143
-2104.7701,0.96703784,0.61053301,2,7,0,2107.5997,-2.752685,2.8790138,1.0228671,1.0350609,0.61111056
-2105.0428,0.87888517,0.61053301,2,7,0,2106.052,-2.7215522,2.8483209,0.9979268,1.0311628,0.62722831
-2105.7169,0.94180262,0.61053301,3,7,0,2106.7398,-2.748089,2.8582735,1.0120585,1.0870932,0.62094798
-2105.218,0.94089077,0.61053301,3,7,0,2106.9047,-2.751454,2.8914574,1.007178,1.0084407,0.63498545
-2106.6558,0.84587003,0.61053301,3,7,0,2107.5873,-2.6882722,2.9181699,1.0379842,1.0297746,0.59752824
-2104.7262,0.95867514,0.61053301,2,3,0,2107.1208,-2.7146567,2.8945936,1.0403479,1.0095798,0.61606469
-2111.4612,0.447143,0.61053301,2,7,0,2113.5525,-2.6721451,2.9288129,0.95618385,1.0386183,0.59026466
-2108.2563,1,0.61053301,3,7,0,2113.0553,-2.6891016,2.8188596,1.0931796,1.0192266,0.6415286
-2107.1528,0.95976008,0.61053301,3,7,0,2111.9463,-2.7582901,2.9581327,1.0777886,1.0273241,0.61810773
-2109.5731,0.88857495,0.61053301,2,3,0,2110.1238,-2.7445358,2.9837346,1.099215,1.0429955,0.60852746
-2106.7661,0.99693004,0.61053301,3,7,0,2110.6137,-2.7670431,2.8346408,0.98739797,1.0066208,0.64176613
-2107.9154,0.96645099,0.61053301,2,3,0,2108.3532,-2.7574962,2.8484487,0.97186215,0.98455776,0.64256221
-2110.0857,0.86909161,0.61053301,2,7,0,2111.3767,-2.7483048,2.7773952,0.9699902,0.97372796,0.64479417
-2106.7994,1,0.61053301,3,7,0,2110.5094,-2.7024177,2.9681544,1.0605515,1.0117757,0.61393848
-2106.1014,0.99158111,0.61053301,2,3,0,2107.7335,-2.7229678,2.8530082,1.0611318,0.98187701,0.6049483
-2110.7486,0.78075344,0.61053301,2,7,0,2111.7681,-2.7147106,2.8730334,0.97152392,1.0194166,0.66565071
-2105.4276,0.99773031,0.61053301,3,7,0,2111.4987,-2.777465,2.8801052,1.0528504,1.0044989,0.61699851
-2106.0498,0.71054778,0.61053301,2,3,0,2107.9828,-2.724836,2.9576139,1.0397803,1.0265768,0.61069474
-2105.5005,0.99125967,0.61053301,2,7,0,2106.5617,-2.7408975,2.8240919,1.0539093,1.0426496,0.61260706
-2105.401,0.97509296,0.61053301,2,3,0,2106.3189,-2.7489096,2.8737058,1.0606824,1.0208324,0.60888145
-2107.5742,0.88818055,0.61053301,3,7,0,2109.1759,-2.7806968,2.941699,1.0173471,1.0155737,0.64814984
-2106.8518,0.91798682,0.61053301,3,7,0,2110.584,-2.6880301,2.8616385,1.0248337,1.0268771,0.59186096
-2105.2663,0.96357514,0.61053301,2,7,0,2108.7965,-2.7821022,2.8757345,1.0376648,1.0037603,0.61709092
-2105.6344,0.89078777,0.61053301,3,7,0,2107.1302,-2.6912505,2.8788718,1.0351966,0.98978271,0.63751119
-2105.6061,0.90941315,0.61053301,3,7,0,2107.7996,-2.7678074,2.9078691,1.0172765,1.0652076,0.62388505
-2107.1507,0.72139654,0.61053301,3,7,0,2110.4285,-2.6763709,2.888809,1.0474377,1.0897119,0.62386621
-2105.6265,0.92851359,0.61053301,2,3,0,2108.3757,-2.7283006,2.8289376,1.0391224,0.97521897,0.61461144
-2108.6479,0.82995161,0.61053301,2,3,0,2109.8725,-2.682672,2.8740825,1.0252354,1.0782394,0.58675854
-2111.3472,0.86575864,0.61053301,2,3,0,2112.4933,-2.6695859,2.9113092,0.99698464,1.1128456,0.58631252
-2112.2782,0.94876557,0.61053301,3,7,0,2116.9269,-2.7905359,2.9165811,1.0758251,0.93021558,0.65905652
-2106.8734,0.90537817,0.61053301,2,3,0,2113.7479,-2.7599096,2.967583,1.0158869,1.0053183,0.63598276
-2106.4788,1,0.61053301,2,3,0,2107.5852,-2.7858584,2.8430817,1.0120727,1.0030567,0.6421017
-2107.392,0.92208519,0.61053301,2,3,0,2107.753,-2.8027291,2.8118069,1.0182224,0.99345188,0.63886932
-2106.9191,0.97404432,0.61053301,3,7,0,2109.7063,-2.7221251,2.7655462,1.003601,1.0002085,0.61539372
-2105.0445,1,0.61053301,3,7,0,2107.3422,-2.738152,2.9107278,1.051781,1.0289876,0.6177902
-2104.7385,0.92635655,0.61053301,3,7,0,2106.3831,-2.7098025,2.8849638,1.0204022,1.0017581,0.62641779
-2105.8024,0.90566744,0.61053301,2,7,0,2106.2759,-2.7206549,2.8873405,1.0049043,1.0325794,0.64269797
-2105.4438,0.98238567,0.61053301,2,3,0,2106.4213,-2.7058971,2.8645103,1.0244941,1.0272676,0.640835
-2106.0048,0.96775289,0.61053301,2,7,0,2106.5709,-2.6763427,2.86308,1.0278841,0.99323247,0.63720533
-2105.2022,0.89481539,0.61053301,3,7,0,2107.3143,-2.7465817,2.84793,1.0153924,1.0704562,0.619165
-2106.6461,0.86070362,0.61053301,3,15,0,2107.3514,-2.7331263,2.9687968,1.0258565,0.98346887,0.63080628
-2106.1111,1,0.61053301,2,7,0,2107.1707,-2.738215,2.7787918,1.0260905,1.0404587,0.60922364
-2105.1185,0.99499297,0.61053301,3,7,0,2106.9885,-2.7314935,2.8695575,1.0379843,0.99053635,0.63589996
-2107.8516,0.90048347,0.61053301,3,7,0,2108.5106,-2.6667516,2.8327712,1.0199426,1.0731809,0.59865789
-2106.6669,0.99043704,0.61053301,3,7,0,2109.9452,-2.7536118,2.8596235,0.98263577,0.96998546,0.61817949
-2106.745,0.7065831,0.61053301,2,7,0,2110.6955,-2.7771777,2.7708982,1.0071073,1.0240842,0.61351408
-2106.1034,0.86952013,0.61053301,2,7,0,2109.6447,-2.7505344,2.8400126,1.0135094,1.0195018,0.64658913
-2108.0657,0.76520188,0.61053301,3,7,0,2109.2543,-2.6689812,2.949122,1.0001985,1.0559126,0.63612418
-2107.916,0.96866504,0.61053301,2,7,0,2109.8828,-2.7554845,2.7761782,0.97517266,1.0814921,0.62753995
-2109.1061,0.84276005,0.61053301,3,7,0,2112.4801,-2.6586065,2.8962533,1.0532162,1.094283,0.60043023
-2109.9754,0.85218816,0.61053301,3,7,0,2114.831,-2.7400291,2.7706754,0.97739596,0.95686039,0.63656835
-2108.7774,0.9316775,0.61053301,2,7,0,2113.6685,-2.6561898,2.9146752,1.0583035,1.0979161,0.62088619
-2107.3116,0.95807615,0.61053301,3,7,0,2111.8412,-2.731216,2.9743714,0.99825733,0.98558233,0.61871704
-2106.6019,0.96918894,0.61053301,2,7,0,2109.6704,-2.742194,2.8377824,1.0579733,1.0830161,0.63240771
-2110.7871,0.61675803,0.61053301,3,7,0,2113.1797,-2.8067611,2.7549795,0.99846583,0.95879406,0.61104066
-2106.5629,1,0.61053301,2,3,0,2110.6783,-2.760673,2.9715723,1.0229392,1.0110305,0.61492319
-2108.1925,0.89582515,0.61053301,3,7,0,2111.1746,-2.7138767,2.7847369,1.0524269,0.95454422,0.61105295
-2107.0193,1,0.61053301,3,7,0,2110.2859,-2.698784,2.9117524,1.0071158,1.094826,0.61316394
-2107.882,0.96267775,0.61053301,3,7,0,2111.3648,-2.6791199,2.7791863,1.0226648,0.96993613,0.62330559
