# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:56:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep2/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
-14.669943,0.82453017,0.10797498,5,63,0,21.372918,0.57599518,0.032952087,0.77963501,0.023780675,30.690118,5.2829113,0.20558317,0.31198508,45.630458,63.356669,67.700086,41.285219,19.693927,12.888425,12.186956,14.689397,20.273669,29.849549,44.439491,62.249679,68.45997,43.439786,20.585925,13.100023,12.12082,14.422756,19.772665,29.032657,5.9429673,9.9846705,23.015136,40.067132,36.511476,24.215128,14.848165,9.3197349,6.4330632,5.3047327,5.8244229,9.5028913,21.714457,39.441421,37.281127,25.017147,15.361311,9.6037143,6.5688899,5.3338497,27.30429,7.0263631,51.217643,56.99445,68.29205,37.778628,29.37484,16.679259,13.265358,13.850089,22.933015,31.457519,41.554086,71.017769,70.833403,45.251859,15.721545,14.012612,10.780855,15.748271,25.613427,20.573031,9.9768885,8.4442784,16.011116,35.027064,35.049986,18.011414,14.789363,7.7477936,8.0012512,6.1019218,6.7947293,5.0866873,15.916238,49.841747,31.340643,31.864031,14.115969,11.663245,6.6800387,5.8199802
-17.691968,0.84939497,0.10797498,5,31,0,21.902161,0.58558741,0.03170108,0.76765301,0.022822513,30.345923,6.047999,0.2091697,0.44208227,44.879014,62.459052,68.648441,44.880285,22.023544,14.102381,12.952642,15.274697,20.786637,30.331797,44.857935,62.441275,68.660507,44.921735,22.040742,14.106186,12.951251,15.269436,20.776367,30.315145,6.5589406,10.371976,22.543716,39.917562,38.434523,26.418907,16.56141,10.546387,7.3371986,6.0484448,6.5567806,10.361434,22.519785,39.904883,38.448323,26.434529,16.571316,10.55184,7.3401451,6.0490517,39.53516,7.8877297,47.750301,57.631146,45.036247,68.164652,21.404239,17.41347,22.011708,12.296807,20.690154,26.995542,45.54154,74.34756,47.824398,46.947973,15.254171,10.80357,9.6038415,23.618673,22.328807,26.805303,4.3806291,7.4888515,19.772856,32.703482,66.027534,30.857379,4.4395714,10.493116,9.9199974,8.1634686,4.660077,7.3249736,6.8290057,30.14296,59.797428,30.367312,34.573295,12.359698,7.0066567,4.9505498
-17.935069,0.9961587,0.10797498,4,15,0,18.851906,0.61095864,0.031428922,0.73489846,0.02245415,30.321187,5.8339272,0.210304,0.4358185,46.261228,65.687601,70.331073,41.0302,18.669236,11.949368,11.244677,13.656459,19.16221,28.858948,44.122936,63.608745,71.68052,44.929493,20.205399,12.309505,11.147754,13.230057,18.336234,27.47166,6.5375392,11.037334,25.885729,44.943616,40.467087,26.894563,16.617307,10.483698,7.2206735,5.8810948,6.3285738,10.157449,23.431348,43.765784,41.893285,28.374607,17.573896,11.022386,7.4870719,5.9508722,25.960183,6.1942551,51.206984,65.134884,69.728793,55.653827,17.640685,17.197679,9.6004076,21.775369,22.432568,21.815012,44.747734,70.568605,61.416611,32.921197,19.977665,10.878448,12.069149,15.095734,17.7182,31.862301,8.826172,14.14108,40.079642,30.239727,52.786065,13.764814,11.45628,4.3037511,3.601692,2.5877983,5.6093637,8.0785398,23.578114,42.718008,24.935656,27.041776,13.716257,14.099617,10.389081,8.0233357
-20.999242,0.90330303,0.10797498,3,7,0,21.490561,0.60785173,0.030742078,0.71814741,0.022560288,29.806575,5.8203827,0.20480289,0.44053893,45.510513,64.687405,69.565687,40.749516,18.312188,11.471007,10.583024,12.664947,17.603247,26.394265,40.456601,59.426268,71.655134,50.467093,22.555178,12.542947,10.48339,11.802561,15.861713,23.414245,6.5661115,11.115417,26.142214,45.945421,41.906107,28.099905,17.45415,11.008953,7.5081723,5.9624398,6.1131225,9.1506184,20.340231,42.068767,45.126177,31.923257,20.014955,12.486741,8.2731376,6.234546,27.008716,4.2078614,45.152836,48.316143,79.806781,40.578718,22.986253,9.2273442,13.492964,11.010735,22.569382,38.940454,35.658006,51.613741,56.349214,69.886728,21.854795,8.2075395,14.562496,13.85525,24.113224,24.551293,12.869762,8.4967603,17.022895,113.87817,100.22467,33.867677,24.321293,10.643703,9.5404903,8.9183695,3.8907009,8.1414934,23.684173,91.475891,92.913288,29.910992,21.572125,9.1860161,5.7030141,8.3593271
-15.937709,0.98470609,0.10797498,5,63,0,26.037579,0.4718145,0.022029216,0.92730272,0.025333401,36.578606,5.9450368,0.34779054,0.2470059,51.033597,66.749929,69.416469,44.665346,23.349004,16.277171,15.733574,18.686486,24.750751,34.430825,48.209495,64.270456,71.017558,49.957842,25.851661,16.892867,15.537235,17.940327,23.428161,32.414832,7.0790196,12.522771,29.339796,51.144785,46.155059,29.555131,17.382568,10.567425,7.1956269,5.9739293,6.6753615,10.989855,25.211551,48.743441,48.727297,32.341907,19.101543,11.472494,7.6134997,6.0599944,61.336249,7.256192,84.021675,62.520187,42.045418,36.420756,17.204913,19.918781,22.83598,22.573242,24.141918,19.062291,26.452855,170.69318,60.375289,47.466539,42.739412,18.878581,12.689972,11.823184,18.356153,43.601229,7.8895776,17.174689,22.263662,62.074909,49.043698,28.468441,12.474459,14.404382,6.5049878,6.3890716,5.9592293,14.885165,21.132212,42.126769,51.808733,41.75267,18.757094,11.101779,6.6000357,4.1860015
-16.922404,0.98127601,0.10797498,5,47,0,21.885697,0.51372207,0.026914602,0.78069041,0.022350234,41.880723,6.5535792,0.31297126,0.22219739,57.176759,68.35513,57.914456,32.795902,19.02299,14.889248,15.256856,18.583652,24.92549,34.91644,48.845439,63.851998,67.014942,45.756604,24.657032,16.30936,14.651569,16.465404,21.146473,29.109175,9.0570782,17.250242,34.145991,42.839038,34.151989,22.591421,14.406016,9.5821589,7.093901,6.2954742,7.3050954,11.848439,24.435519,40.809558,40.029207,28.463627,18.279918,11.792453,8.1789678,6.5250792,62.22918,4.1800664,85.644009,83.823812,81.62328,36.815459,25.104887,19.023189,13.813511,22.520512,41.638688,46.121339,41.292442,60.786812,72.504095,39.183117,32.60378,13.572718,8.1442787,17.817414,16.39668,26.09336,13.345039,18.554506,49.893616,38.775685,28.97079,21.291513,15.97227,11.694352,6.843646,5.6047818,6.1382277,11.157914,13.786224,28.651842,43.996053,24.461222,16.652465,12.275399,9.9923325,4.8576052
-16.715917,0.99841712,0.10797498,4,15,0,20.960531,0.51256502,0.023420232,0.80275477,0.021408463,42.357358,6.3592072,0.23956794,0.21756958,59.841203,76.000987,69.339503,38.17663,20.06251,14.765095,14.817573,18.06299,24.496727,34.925479,50.15686,68.5235,77.388135,54.921734,27.315076,16.587364,14.332835,15.979313,20.664933,28.859478,8.454696,16.475081,37.31,53.039677,42.903876,27.527259,16.819672,10.659542,7.4857593,6.2853319,6.9417335,11.078419,24.62745,48.027625,50.359331,35.280937,21.811515,13.445193,8.868053,6.7043634,61.37322,6.2703408,37.173137,59.419454,52.144809,35.52135,22.63783,12.01508,20.658496,15.718344,31.517775,40.130743,40.973668,70.809924,68.607491,38.623044,35.412449,13.327189,14.356255,10.866786,16.412716,24.557023,8.2144975,17.007378,31.147978,43.573319,42.0241,26.111854,13.599448,12.456437,5.8714075,6.3804539,7.1595645,13.041193,16.568,37.568263,54.137584,22.612916,22.057912,15.414934,9.0765598,6.5841301
-13.548106,1,0.10797498,5,31,0,18.434226,0.50689879,0.024132125,0.89467469,0.028534101,29.498769,5.2474963,0.23274199,0.2384892,42.963965,59.214871,65.043351,40.711726,19.000418,12.400409,11.84171,14.29431,19.503614,28.138781,41.055637,57.293449,65.863211,44.569892,20.647471,12.771935,11.723892,13.845485,18.686977,26.844973,5.9676661,10.485636,26.722639,52.177495,47.72138,29.855441,17.094592,10.081829,6.6258431,5.2948418,5.7461395,9.5309179,23.676496,50.133897,49.717484,31.911094,18.323201,10.718756,6.9201238,5.3672421,24.56315,5.8888665,34.273406,37.48745,95.260992,59.138007,22.185864,10.691163,8.7569163,14.419544,21.751478,39.155977,44.248596,59.270911,68.905157,38.594104,20.408645,10.400525,9.5507509,12.704715,19.046349,24.602646,4.4781397,7.719524,27.405344,66.025388,28.177024,30.973974,21.705857,6.7760288,3.9551751,5.1387923,7.7142878,7.1951236,23.593736,39.76404,26.689044,33.509812,16.168041,12.699263,8.7295207,7.6240223
-12.541468,0.99765803,0.10797498,5,31,0,17.009928,0.44242994,0.022426595,0.95835653,0.02992406,34.401478,5.5422589,0.22022143,0.19466512,46.695217,58.595377,57.133594,35.573782,19.724532,14.651423,14.594267,17.405605,22.804875,31.135198,42.610881,55.444048,60.169009,42.980843,23.205859,15.505794,14.25828,16.253872,20.822192,28.187652,7.1104236,13.329542,30.581919,47.996262,40.676269,25.627099,15.095336,9.2855346,6.4551502,5.5050337,6.3177109,10.538903,23.784881,44.861254,44.9462,30.04421,17.803116,10.707109,7.1043371,5.6294971,32.228845,4.7408007,43.071262,53.206832,70.067554,36.919898,14.670803,15.397278,12.557386,16.920571,21.366566,31.66156,29.680603,68.299452,47.715549,54.387665,24.253771,15.666177,9.9866015,8.4807505,20.657603,38.704161,7.6982053,13.121516,28.954175,48.559922,41.857435,24.857646,19.927764,9.2839068,5.8252819,3.3953708,5.6509666,9.2926851,26.185834,48.285223,54.29674,21.903183,16.984972,10.497837,4.516923,6.943622
-15.132592,0.79351778,0.10797498,4,15,0,20.697311,0.44000207,0.02101461,0.96905968,0.028999674,35.455214,5.5695874,0.17314029,0.19373032,48.425656,61.474837,61.044608,37.975858,20.519102,14.989813,14.859485,17.731029,23.287411,31.906176,43.908228,57.740219,63.981174,46.4358,24.529001,15.973218,14.519567,16.505402,21.16431,28.729068,7.0846813,13.359589,31.760555,52.049781,44.444622,27.687538,16.055487,9.7095661,6.6322466,5.5575104,6.2805378,10.418797,24.061705,47.916375,49.322145,32.81945,19.170791,11.330334,7.3735893,5.7235642,38.664993,7.608764,36.781737,68.518707,53.812834,41.161152,18.780505,13.862599,12.525694,18.394322,24.403822,35.176601,47.220792,72.145217,57.023641,49.821193,22.55276,15.91543,13.036571,14.608865,17.234625,32.675008,7.0160463,12.793713,44.857889,68.818278,47.384596,30.412477,16.95637,11.20534,8.8463661,5.823235,5.816768,12.778137,16.750025,40.437029,40.90217,32.385042,19.908835,14.41641,4.869138,4.5491321
-11.237629,0.87488985,0.10797498,5,31,0,17.379668,0.53956651,0.028022276,0.81100672,0.024932511,31.829661,5.8315455,0.28047788,0.22713337,46.003799,61.853594,64.296082,39.823016,20.001398,13.526361,12.888114,15.389367,20.830559,29.91895,43.393129,59.531986,65.907039,44.523393,22.108986,14.054023,12.748843,14.784416,19.707277,28.129195,6.7791007,11.619159,26.286269,44.204615,39.971573,26.496908,16.240156,10.20845,7.0780577,5.8709503,6.4478708,10.345207,22.986135,42.489886,41.906933,28.617985,17.60996,10.966477,7.4433667,5.9561504,42.982482,4.9366554,46.653911,71.472297,48.285691,45.490998,9.9109142,14.569531,9.219655,14.631126,15.739324,22.853598,57.552289,52.289922,61.464184,45.070378,38.225644,18.691663,18.144326,23.809004,15.890759,19.341552,5.9808146,9.5153681,26.367391,30.436541,36.592291,26.739211,16.93235,9.2576046,6.5036296,5.5351511,3.8537514,12.884501,14.406493,43.27906,51.840279,24.469306,14.951302,8.5284135,8.9772898,4.4135666
-12.897184,0.74855587,0.10797498,5,31,0,17.772852,0.56260767,0.027772338,0.77534912,0.024086904,31.947352,5.6425945,0.31468257,0.24805407,47.512903,65.314755,67.038399,38.039783,17.813963,11.872096,11.421437,13.89881,19.261418,28.418353,42.509322,60.558319,70.096496,47.353296,21.639975,12.787224,11.208387,12.90742,17.37211,25.307963,6.6984426,12.068052,29.195844,49.028155,42.4906,27.511013,16.656336,10.350463,7.0610825,5.7232747,6.1277159,9.7383099,22.619634,45.593778,46.377827,31.597949,19.263631,11.797655,7.777525,5.9400525,17.839669,4.9475768,30.923463,73.796422,53.447402,78.840281,24.479155,21.180002,8.0463468,14.885376,20.631291,39.230417,45.042683,67.768429,81.614765,43.825006,12.00819,9.7092301,19.218588,10.044409,17.956451,26.844999,4.479505,15.075556,44.712245,61.43922,35.194798,24.573105,16.159045,9.1578971,7.1523814,5.400868,6.1259394,10.913857,20.172276,82.866494,58.080206,54.1419,18.424473,17.226775,7.4080552,5.3562912
-14.156105,0.91122965,0.10797498,4,15,0,17.380053,0.53759034,0.029456031,0.84012881,0.024649998,31.647187,5.4603038,0.27213842,0.24015723,45.943646,62.83324,68.253861,44.252037,21.900554,14.421889,13.575324,16.166956,21.903306,31.51243,45.756228,62.661677,68.360289,44.600911,22.05375,14.457969,13.562385,16.119241,21.816813,31.37518,6.07494,10.0409,22.951641,41.478033,38.993004,25.799789,15.591052,9.650256,6.6127143,5.4639919,6.0547847,9.958145,22.7304,41.357963,39.126993,25.94335,15.681308,9.6988433,6.6349559,5.4676982,46.65711,9.1337007,48.178539,84.403842,62.018954,35.226035,18.841426,14.098224,12.03118,13.484022,21.81433,33.619261,57.144595,55.205583,72.65726,45.999361,19.144513,14.450278,17.382917,21.982681,22.106368,28.771385,6.2670535,10.484732,21.695712,39.875395,30.070692,24.136296,14.887587,8.5930855,7.4038216,5.3265127,4.3937754,9.1996028,15.60197,45.182997,41.798164,19.513485,16.98362,13.086677,8.8562536,8.2672161
-13.235135,0.95003501,0.10797498,5,31,0,17.270638,0.5593705,0.02802967,0.78515389,0.023318257,32.260884,6.8053381,0.21055369,0.28398106,46.326196,61.940885,64.773207,42.072256,22.05326,14.940353,14.034657,16.531584,22.166574,31.618396,45.460855,61.21827,65.335759,43.548781,22.747374,15.122726,13.986387,16.318129,21.76926,30.990693,7.696867,12.467152,26.133,42.755726,39.972327,27.569705,17.486957,11.323012,8.054598,6.8201711,7.577722,12.027728,25.110097,42.261167,40.549336,28.230044,17.92907,11.573641,8.1751677,6.840685,29.581059,5.5089413,56.263652,82.302415,68.240098,61.557627,24.132276,17.071075,8.0352423,12.876947,23.435531,29.984294,65.17574,90.208853,67.111069,45.705054,36.145624,16.72363,12.514613,19.83975,18.729861,38.493499,5.2799103,14.524013,31.37985,55.001031,35.949565,19.055073,12.094868,8.4765763,11.201065,6.9451174,6.7865567,12.454251,32.994815,28.978711,36.351535,24.711459,16.98914,8.3613961,6.7892759,5.5828322
-13.205047,0.95881941,0.10797498,5,31,0,16.49698,0.51964025,0.028584264,0.82349173,0.022833919,36.503113,5.3103512,0.22761891,0.25755892,52.222767,69.250912,70.615218,43.100266,21.824992,14.9559,14.333205,17.084718,22.972042,32.708308,47.088406,64.647286,73.525792,52.50959,26.227814,16.095584,14.111476,15.949938,20.852324,29.339748,6.3658497,11.259192,25.817986,42.735811,37.983497,24.925406,15.16645,9.4746028,6.5268175,5.3646277,5.8028616,9.1125492,20.155855,39.457521,41.270433,28.683513,17.605954,10.827199,7.190273,5.5525825,34.308108,6.756425,46.936115,42.964347,109.43575,33.230748,20.707191,15.001406,14.787579,16.330858,19.772674,24.51511,44.360233,56.438289,50.039194,46.227494,18.557781,17.918308,10.60617,13.408441,19.633073,31.662221,6.9037917,13.212509,23.788396,25.175573,35.786177,23.118712,16.147746,7.987818,4.8308819,5.8771944,5.8887685,7.6774546,16.375777,39.525329,34.176742,26.067757,16.57896,11.801315,8.1295607,7.0639495
