# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:55:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep1/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2108.3025,0.99443115,0.56051611,3,7,0,2109.7909,-2.7324226,2.770048,1.0079153,1.1085448,0.63512764
-2106.6965,1,0.56051611,3,7,0,2109.3077,-2.7784516,2.9084016,1.0406188,0.96199165,0.61174601
-2106.7151,0.82007396,0.56051611,3,7,0,2110.4171,-2.7412256,2.8427394,0.97162443,1.0115363,0.60542901
-2107.2277,0.98887558,0.56051611,3,7,0,2108.8977,-2.7274847,2.8756785,1.0844306,1.0285751,0.64571891
-2107.0445,0.89859967,0.56051611,3,7,0,2110.6625,-2.7810343,2.9215575,0.99326135,1.0483051,0.63909499
-2106.0283,0.99104948,0.56051611,3,7,0,2108.4341,-2.765211,2.8579947,1.0341184,1.0769611,0.63426736
-2106.0041,0.95540025,0.56051611,3,7,0,2107.6757,-2.7448241,2.9210073,1.0374788,1.0626909,0.6060473
-2105.2571,0.9944977,0.56051611,2,7,0,2106.2673,-2.7538901,2.8395021,1.04675,1.0526023,0.61614746
-2106.5614,0.92687756,0.56051611,2,7,0,2108.2314,-2.7416156,2.8813922,0.99442681,1.0387665,0.6471004
-2109.6131,0.90674783,0.56051611,3,7,0,2111.8231,-2.6676111,2.8025184,1.0033967,1.1132484,0.60251722
-2106.8326,0.99385607,0.56051611,2,3,0,2110.4167,-2.7037618,2.7723341,0.99952874,1.0391472,0.61152525
-2107.7441,0.97147397,0.56051611,3,7,0,2109.4823,-2.6549913,2.8998031,1.0639797,0.9961854,0.60047404
-2107.0338,0.99400709,0.56051611,3,7,0,2110.3928,-2.72824,2.8024663,0.99796062,1.0660535,0.64252277
-2106.4726,0.9839366,0.56051611,3,7,0,2109.2713,-2.7720061,2.868915,1.0279738,1.0331595,0.64843473
-2105.7331,0.96251571,0.56051611,3,7,0,2108.2409,-2.7159127,2.8876292,1.0117635,1.0728064,0.6094961
-2106.1631,0.82287098,0.56051611,3,7,0,2112.4531,-2.7211504,2.8928945,1.057992,0.99800427,0.64530299
-2105.2155,0.9657548,0.56051611,2,7,0,2108.3082,-2.7582311,2.8800902,1.0362873,1.0597573,0.61389115
-2104.8665,0.89262903,0.56051611,3,7,0,2106.8351,-2.6984042,2.8820842,1.0276871,1.0359826,0.62414285
-2105.7976,0.90741574,0.56051611,3,7,0,2108.0647,-2.7505463,2.9282098,1.0326308,0.9728285,0.62556672
-2105.0549,0.90963374,0.56051611,2,7,0,2107.1033,-2.7590397,2.8433595,1.0326055,0.99223517,0.62628011
-2105.6398,0.9334846,0.56051611,2,7,0,2107.5343,-2.7404908,2.8275983,1.0167863,0.97597055,0.61461943
-2106.2459,0.94132186,0.56051611,3,7,0,2107.8592,-2.7164916,2.8081496,1.0561786,1.0413231,0.63634783
-2105.3577,0.99872244,0.56051611,3,7,0,2108.0283,-2.744106,2.8465811,1.0459603,1.0498249,0.63403248
-2105.682,0.92650538,0.56051611,3,7,0,2107.5384,-2.7421322,2.9194988,1.0010832,0.98921469,0.61443458
-2106.1595,0.93652183,0.56051611,3,7,0,2107.7154,-2.6829358,2.9206025,1.0393185,1.0500599,0.63263301
-2106.4535,0.95577817,0.56051611,3,7,0,2108.5095,-2.7395566,2.9540984,1.0306318,1.0670735,0.61283655
-2105.6838,0.99151378,0.56051611,3,11,0,2107.343,-2.726467,2.8009393,1.047876,1.0341127,0.61325178
-2105.528,0.9970686,0.56051611,3,7,0,2106.3538,-2.7064882,2.8319052,1.0397801,1.0474477,0.60838872
-2107.1266,0.84082224,0.56051611,3,15,0,2108.6983,-2.6819261,2.9164803,1.0043459,1.0131325,0.64569954
-2106.3709,1,0.56051611,3,7,0,2108.3223,-2.7100778,2.8034859,1.0391863,0.99911708,0.60274741
-2105.7812,0.86508976,0.56051611,3,7,0,2111.928,-2.7352913,2.8537879,1.0119064,1.0125364,0.64493998
-2106.2662,0.93429656,0.56051611,3,7,0,2108.8624,-2.7798378,2.8478532,1.0298538,1.0259071,0.59705098
-2109.7756,0.83179429,0.56051611,2,3,0,2110.3772,-2.7847446,2.8932536,1.0609634,1.0802277,0.58430408
-2107.5602,0.98884713,0.56051611,3,7,0,2111.6374,-2.7947972,2.9252715,1.0509742,1.0595002,0.60218395
-2106.5401,0.99428195,0.56051611,3,7,0,2108.8388,-2.7571935,2.8970367,1.0170868,1.0590645,0.59488246
-2105.1919,0.99769691,0.56051611,3,7,0,2107.6634,-2.7416627,2.8568127,0.99626627,1.0001711,0.62793689
-2107.0823,0.8477237,0.56051611,3,7,0,2107.9135,-2.7086225,2.7889287,1.0747778,1.0404835,0.61910425
-2107.8234,0.95032619,0.56051611,3,7,0,2111.0813,-2.8090059,2.8710294,0.99029084,0.98023908,0.63347396
-2105.2416,1,0.56051611,3,7,0,2108.7249,-2.7266586,2.8882685,1.0457896,1.0566869,0.62938509
-2108.9023,0.84727918,0.56051611,3,7,0,2109.9785,-2.7927264,2.9292305,1.032293,0.93328883,0.62798489
-2108.5447,0.99168863,0.56051611,2,3,0,2110.5563,-2.8267135,2.8721422,1.0521958,0.96891227,0.63570239
-2105.8924,0.95149734,0.56051611,3,7,0,2110.6306,-2.715107,2.9173459,1.0428687,0.96854101,0.6327283
-2108.0841,0.86978582,0.56051611,2,7,0,2109.6613,-2.7148658,2.8731964,1.0461026,0.93455899,0.64433873
-2105.0461,0.96378323,0.56051611,3,7,0,2109.2034,-2.7195199,2.859412,0.99684291,1.0235061,0.61387631
-2105.2542,0.99578239,0.56051611,3,7,0,2105.6952,-2.7288004,2.8775017,1.0675548,1.0065184,0.62693051
-2105.7897,0.95609895,0.56051611,3,7,0,2106.1663,-2.7137424,2.8928706,0.98537482,1.0467537,0.61729488
-2104.7744,0.95025009,0.56051611,2,3,0,2106.6742,-2.7255759,2.8455596,1.0269841,1.0084885,0.61122098
-2106.7313,0.89093374,0.56051611,3,7,0,2107.6053,-2.7375085,2.8611182,1.0354289,1.0902502,0.64055501
-2107.1957,0.94141742,0.56051611,3,7,0,2108.8692,-2.7042883,2.9324304,1.0086666,0.99040584,0.59605661
-2106.1288,1,0.56051611,3,7,0,2108.8214,-2.7717304,2.8257292,1.0008067,1.0317685,0.63904025
-2107.4523,0.98314689,0.56051611,3,7,0,2108.6329,-2.7777484,2.962673,1.0361254,0.96828984,0.62576309
-2106.0474,0.94827111,0.56051611,3,7,0,2108.8149,-2.7685608,2.9318978,1.0109652,1.0114829,0.63574355
-2106.3571,0.9905876,0.56051611,3,7,0,2107.5499,-2.8051514,2.8728639,1.0505107,1.0346501,0.62932971
-2106.2071,0.7637599,0.56051611,3,7,0,2111.6331,-2.6632786,2.8840146,1.0054865,1.0222175,0.61918856
-2106.2289,0.97175179,0.56051611,3,7,0,2108.2287,-2.6997408,2.8443488,1.0757174,1.0075896,0.61112105
-2106.4211,0.98989699,0.56051611,3,7,0,2106.9974,-2.7654623,2.9197406,0.98680403,1.0214607,0.63439963
-2108.2449,0.89723526,0.56051611,3,7,0,2110.4656,-2.8455661,2.90377,1.031479,1.0141363,0.62161022
-2108.8122,0.97974948,0.56051611,2,3,0,2108.9249,-2.8561107,2.8875857,1.0259906,1.0121267,0.62170603
-2110.6034,0.98457141,0.56051611,3,7,0,2111.4132,-2.8584343,2.9558789,1.051526,1.0335568,0.61386523
-2108.4423,0.98267822,0.56051611,2,3,0,2111.4159,-2.840629,2.9037406,1.0456968,1.0415496,0.6095105
-2110.0087,0.93489028,0.56051611,3,7,0,2113.4814,-2.6294903,2.7931294,1.004243,1.0490724,0.63932388
-2108.667,0.97977479,0.56051611,3,7,0,2112.078,-2.8132547,2.9142315,1.0369136,0.98526624,0.59403748
-2105.1098,0.99113872,0.56051611,3,7,0,2109.8687,-2.7392212,2.8586193,1.0490608,1.00202,0.60909092
-2106.7384,0.91500615,0.56051611,2,7,0,2107.8656,-2.7620064,2.8903728,1.0064806,1.0402621,0.59174336
-2107.1067,0.99670405,0.56051611,3,7,0,2107.7301,-2.6927576,2.8702228,1.0598001,0.99847609,0.65067761
-2106.2399,0.99701263,0.56051611,3,7,0,2108.224,-2.7675734,2.8828611,0.99605654,1.0339441,0.59880155
-2106.214,0.84741987,0.56051611,3,7,0,2109.1503,-2.7787536,2.8305132,1.0491605,0.97954764,0.62713954
-2106.3793,0.98668608,0.56051611,3,15,0,2107.7313,-2.6862304,2.9184387,1.0480463,1.0647235,0.6281758
-2105.8651,1,0.56051611,3,7,0,2106.811,-2.7539395,2.8226841,1.0193528,0.98764915,0.60573133
-2104.8904,1,0.56051611,3,7,0,2106.1753,-2.7198787,2.8996121,1.0260965,1.0503947,0.62098377
-2107.4672,0.88619202,0.56051611,2,3,0,2107.8777,-2.7060575,2.8037331,1.0226106,1.1038115,0.60743284
-2105.5396,0.63125961,0.56051611,3,7,0,2113.5236,-2.7821726,2.8605814,1.0217046,1.0613866,0.61527515
-2107.9545,0.74886444,0.56051611,2,3,0,2109.5303,-2.7902872,2.9666202,1.0245326,1.059385,0.63714599
-2105.1,1,0.56051611,3,7,0,2108.4358,-2.769577,2.8864278,1.0500861,1.0126362,0.62231603
-2108.9466,0.51308081,0.56051611,3,7,0,2113.0594,-2.7610078,2.9289577,0.97386482,1.0197924,0.65160316
-2108.6289,0.99919527,0.56051611,3,7,0,2110.7282,-2.6728245,2.9079936,1.0784326,1.0317817,0.59277353
-2106.8309,0.99603559,0.56051611,3,7,0,2110.26,-2.7232622,2.839289,1.0070622,1.0000723,0.65062129
-2106.3381,0.83163387,0.56051611,2,7,0,2110.3727,-2.7467423,2.7905587,1.0287118,0.99779447,0.6053191
-2107.8885,0.96879704,0.56051611,3,7,0,2108.7402,-2.7397537,2.964908,1.0132422,1.0089977,0.65017127
-2108.2768,0.99149482,0.56051611,3,7,0,2111.0735,-2.6798295,2.9070165,1.0306879,1.0469347,0.58644043
-2109.397,0.943021,0.56051611,3,7,0,2113.1347,-2.695216,2.7810574,1.0501641,0.96254265,0.59535047
-2107.5286,1,0.56051611,3,7,0,2111.4618,-2.7262237,2.8032813,1.0364989,1.0535689,0.65128488
-2107.1805,1,0.56051611,3,7,0,2109.0137,-2.7268633,2.8625162,1.0543206,1.0434492,0.65310025
-2106.5144,0.94002787,0.56051611,3,7,0,2111.0525,-2.7517252,2.9013584,1.0861717,0.99376009,0.61558865
-2107.035,0.89351525,0.56051611,3,7,0,2109.4419,-2.7754328,2.8312567,0.99497774,1.1012405,0.62321081
-2105.6776,0.93925022,0.56051611,3,7,0,2109.6787,-2.7302619,2.8179169,1.0400204,0.97733043,0.62317873
-2106.6582,0.90071153,0.56051611,3,7,0,2107.2389,-2.7708838,2.7747606,1.0263479,1.0684236,0.61921836
-2107.3908,0.93425132,0.56051611,3,7,0,2110.0009,-2.7844918,2.8157408,1.0444045,0.95794238,0.62264801
-2105.483,0.86270299,0.56051611,2,7,0,2110.0967,-2.6861811,2.9020187,1.026072,1.0475274,0.61899582
-2105.2976,0.9651219,0.56051611,3,7,0,2107.664,-2.7567352,2.9181263,1.0266853,0.99149134,0.61520528
-2104.9099,0.95457296,0.56051611,3,7,0,2106.2921,-2.7063495,2.8407933,1.0314842,1.0246261,0.61323631
-2106.788,0.86453039,0.56051611,2,3,0,2107.6127,-2.6509587,2.8310128,1.0388284,0.99825988,0.61926028
-2109.0552,0.73090377,0.56051611,2,3,0,2110.3619,-2.6972058,2.7276022,1.0194436,0.99040311,0.62423343
-2107.591,0.99782021,0.56051611,3,7,0,2110.2171,-2.8330261,2.8413161,1.032459,1.0551101,0.6167687
-2106.6737,0.9695114,0.56051611,3,7,0,2110.6103,-2.6832883,2.7963411,1.0320324,0.98499997,0.61699696
-2106.5223,0.99118447,0.56051611,3,7,0,2108.0947,-2.703061,2.9290646,1.048899,1.0592167,0.6375843
-2107.5467,0.96407108,0.56051611,2,7,0,2108.9054,-2.7633414,2.8778749,1.0591386,1.0416328,0.65301455
-2105.1912,0.99048333,0.56051611,3,7,0,2108.8093,-2.7709935,2.8837173,1.0340018,1.01539,0.60877228
-2106.2568,0.96536675,0.56051611,3,7,0,2106.6866,-2.7585392,2.9088403,1.0219325,0.96708929,0.60770435
-2105.6668,0.99720384,0.56051611,3,7,0,2107.5265,-2.7583289,2.8517256,1.0065542,1.0445967,0.60131597
-2104.6621,0.96570692,0.56051611,2,7,0,2106.9938,-2.7232136,2.8555227,1.0342405,1.0171653,0.63077373
-2105.3208,0.96204231,0.56051611,3,7,0,2105.6066,-2.7204384,2.8563926,1.0254948,1.0639259,0.60909862
-2105.387,0.92775841,0.56051611,3,7,0,2107.2725,-2.7468349,2.9274622,1.0380532,0.99565033,0.63124525
-2108.6229,0.73030612,0.56051611,3,7,0,2109.5097,-2.7985253,2.7789328,1.075166,1.0552725,0.62732654
-2110.3094,0.90995976,0.56051611,3,7,0,2113.6869,-2.7423859,3.0280635,1.063171,0.96617853,0.63234713
-2108.9746,0.9942119,0.56051611,3,7,0,2113.8264,-2.8141999,2.7904582,1.0767034,1.0402107,0.60939225
-2107.1596,1,0.56051611,2,3,0,2109.1951,-2.7845195,2.8530915,1.0763005,1.0528947,0.60868436
-2107.032,1,0.56051611,2,3,0,2107.4377,-2.7754783,2.8808121,1.0796637,1.0488927,0.60816985
-2104.7762,0.86071079,0.56051611,3,7,0,2113.9341,-2.7230595,2.8383624,1.0090342,1.0146724,0.62365618
-2105.3543,0.95226066,0.56051611,2,7,0,2106.6367,-2.7713311,2.8621135,1.0249063,1.060292,0.61232149
-2106.246,0.93426106,0.56051611,2,3,0,2106.4272,-2.7823088,2.8243899,1.022406,1.0682638,0.60700202
-2105.8001,0.9494651,0.56051611,2,7,0,2108.4853,-2.6987739,2.9169695,1.0324639,1.0445892,0.63658761
-2106.6304,0.9914309,0.56051611,3,7,0,2107.1058,-2.7534479,2.8025433,0.99353582,1.0307686,0.59935373
-2107.2592,0.99602862,0.56051611,3,7,0,2108.3848,-2.6661656,2.8829448,1.0701187,1.0118587,0.64338594
-2105.5089,0.93380328,0.56051611,3,7,0,2109.0391,-2.6927758,2.8725049,1.0303933,1.0256579,0.60418577
-2105.089,1,0.56051611,2,3,0,2105.7257,-2.7130491,2.8557686,1.0442776,1.0311257,0.60880022
-2104.8502,0.97783778,0.56051611,3,7,0,2106.2793,-2.7309276,2.8861119,1.0497626,1.0348741,0.61611163
-2107.0955,0.94161786,0.56051611,3,7,0,2107.5304,-2.6843967,2.8296333,0.9854475,0.98095423,0.62070245
-2105.4075,0.99453231,0.56051611,3,7,0,2108.2849,-2.7268051,2.8890661,1.0691165,1.0006678,0.62839973
-2107.779,0.78608837,0.56051611,3,7,0,2110.2037,-2.6834608,2.9419465,0.98272983,1.0022646,0.63424992
-2106.3256,1,0.56051611,3,7,0,2109.1725,-2.7586938,2.8290666,0.97299957,1.0386014,0.61752179
-2104.9226,0.97930154,0.56051611,3,7,0,2107.1598,-2.7720156,2.8486146,1.0214997,1.0124845,0.61828583
-2110.5809,0.7167342,0.56051611,2,3,0,2111.5485,-2.8034415,2.9955423,1.0623569,1.0322409,0.59609969
-2106.0763,0.98885455,0.56051611,3,7,0,2110.8399,-2.7263766,2.8144761,0.99713854,1.0434766,0.63792131
-2105.5194,1,0.56051611,3,7,0,2106.9851,-2.7235686,2.9153016,1.0462897,1.0434751,0.63496601
-2105.9664,0.90828492,0.56051611,3,7,0,2107.3691,-2.7535503,2.9529745,1.0482505,1.0329171,0.6216359
-2105.3437,0.9913156,0.56051611,3,7,0,2107.0902,-2.6947971,2.8579249,1.0044442,0.99734905,0.62210031
-2106.9851,0.91303433,0.56051611,3,7,0,2108.3809,-2.7068252,2.8551373,1.0115533,0.95750282,0.60271817
-2107.197,0.96421981,0.56051611,3,7,0,2109.4594,-2.7727056,2.8957341,1.0419882,1.0857391,0.64053419
-2107.6706,0.9958636,0.56051611,3,7,0,2109.4303,-2.7884095,2.8909479,1.0401387,0.9468373,0.60996855
-2107.8278,0.96791821,0.56051611,2,3,0,2109.2641,-2.7644328,2.9125193,1.0591495,0.96091647,0.59791197
-2107.8278,0.62021481,0.56051611,2,3,0,2113.0992,-2.7644328,2.9125193,1.0591495,0.96091647,0.59791197
-2105.4693,0.99102287,0.56051611,3,7,0,2108.6155,-2.7763321,2.878331,1.0089933,1.050829,0.63003535
-2107.0583,0.81376204,0.56051611,3,11,0,2109.0984,-2.7705708,2.8706707,1.0334287,0.97309385,0.59532897
-2108.0895,0.8406465,0.56051611,3,7,0,2110.4403,-2.6847506,2.9092158,1.063908,1.0922154,0.63574416
-2107.2583,1,0.56051611,3,7,0,2109.95,-2.7236573,2.8227199,1.0603177,0.95716104,0.63735633
-2105.254,0.99546362,0.56051611,2,3,0,2107.5893,-2.7078516,2.9233374,1.0392001,1.017401,0.6315191
-2105.6997,0.90721235,0.56051611,3,7,0,2109.8517,-2.7516822,2.9168905,1.0284618,1.0373925,0.60259005
-2106.2647,0.8753125,0.56051611,3,7,0,2109.5832,-2.7272612,2.936397,1.0676705,1.0156762,0.60836243
-2105.3727,0.97409409,0.56051611,3,7,0,2107.7036,-2.7316382,2.8769595,0.99469359,1.0409949,0.63314998
-2106.5695,0.87702847,0.56051611,3,7,0,2109.1598,-2.7393539,2.8742154,0.99916893,1.0002118,0.64838154
-2105.293,0.97606664,0.56051611,2,7,0,2107.6032,-2.7252086,2.8081529,1.0211254,1.0358434,0.63023164
-2107.293,0.76676439,0.56051611,2,7,0,2112.0864,-2.7691723,2.8012777,0.99196004,0.99465705,0.63996809
-2110.2005,0.79148331,0.56051611,3,7,0,2112.6719,-2.8084215,2.782309,1.0927638,1.0323543,0.60394057
-2110.97,0.99306179,0.56051611,3,7,0,2114.1264,-2.6744716,2.9910556,1.0803356,1.0071494,0.65613896
-2108.3323,0.99030771,0.56051611,3,7,0,2112.5802,-2.7716213,2.8148567,0.97106763,1.055276,0.5939161
-2107.9504,0.98294151,0.56051611,3,7,0,2111.562,-2.6915835,2.8865308,1.1009633,1.0025043,0.64168785
-2108.2853,0.98747651,0.56051611,3,7,0,2108.9248,-2.7702364,2.8277334,0.95996007,1.0507136,0.60000902
-2107.9688,0.85714144,0.56051611,3,7,0,2113.1057,-2.7665573,2.8075906,1.0831319,0.99631759,0.64010418
-2109.5242,0.95522581,0.56051611,3,7,0,2112.4381,-2.8040677,2.8872898,1.0981545,1.0670866,0.63553294
-2109.2077,1,0.56051611,3,7,0,2111.4755,-2.6829484,2.8361276,0.96192312,0.9955888,0.59989137
-2108.0415,1,0.56051611,3,7,0,2111.9116,-2.7735741,2.913626,1.067191,1.013844,0.65297233
-2106.258,0.98540993,0.56051611,3,7,0,2109.3573,-2.7628297,2.8749256,0.99124119,0.98595536,0.60644238
-2105.8007,0.99396785,0.56051611,2,7,0,2107.1055,-2.7412838,2.8548145,0.99139851,0.9886403,0.60973076
-2106.121,0.92728905,0.56051611,3,7,0,2108.4998,-2.7368036,2.8642167,1.0545422,0.98847375,0.6443501
-2105.0383,0.95513428,0.56051611,2,7,0,2107.8558,-2.7157683,2.8340524,1.0384295,1.030475,0.61110331
-2107.4956,0.77873586,0.56051611,3,7,0,2108.3952,-2.8088321,2.7828085,1.0144581,1.0087774,0.62687928
-2106.5638,0.92537872,0.56051611,3,7,0,2110.6452,-2.7603211,2.8595135,1.0884414,1.0033793,0.61851519
-2106.1684,0.84653021,0.56051611,3,7,0,2110.7053,-2.7183931,2.7947586,0.99554917,1.0543124,0.62719742
-2107.577,0.90812407,0.56051611,3,7,0,2109.6571,-2.7661394,2.9597548,1.0303655,1.0836671,0.6087417
-2106.8368,1,0.56051611,3,7,0,2108.7916,-2.7882795,2.8866645,1.0211449,1.0368527,0.5942891
-2106.2676,0.99261238,0.56051611,3,7,0,2108.6756,-2.7114629,2.8520601,1.0258272,0.99539837,0.6479062
-2106.2636,0.99312872,0.56051611,3,7,0,2107.1165,-2.6888514,2.8455925,1.0289187,0.98748354,0.64194901
-2106.0534,0.96589564,0.56051611,3,7,0,2108.3751,-2.7835565,2.8724954,0.98755585,1.009885,0.61469657
-2107.9511,0.79860958,0.56051611,3,7,0,2112.4603,-2.8172389,2.8402747,1.0654197,1.0636848,0.62842543
-2106.196,0.97119437,0.56051611,3,7,0,2109.6881,-2.74769,2.9518889,1.0096457,1.0217056,0.60775098
-2107.4604,0.98853054,0.56051611,3,7,0,2108.0209,-2.8065903,2.8141725,1.0015574,1.0627914,0.63584914
-2106.357,1,0.56051611,3,7,0,2108.4336,-2.7529564,2.941706,1.0466317,1.0690612,0.62054951
-2105.7428,0.99759253,0.56051611,3,7,0,2107.2165,-2.7436731,2.803434,1.0413667,1.0191244,0.6349739
-2107.4169,0.95741568,0.56051611,2,3,0,2108.4522,-2.7439962,2.9116817,1.0668178,0.99575211,0.65176464
-2107.62,0.9163512,0.56051611,3,7,0,2112.2528,-2.6663255,2.8735877,0.9905199,1.0352341,0.59983835
-2108.5511,0.9806482,0.56051611,3,7,0,2110.4128,-2.7779844,2.9478035,1.0498697,1.037693,0.65320556
-2106.9109,0.97771841,0.56051611,3,7,0,2110.7933,-2.7553903,2.8266031,1.0236262,0.9894171,0.59305045
-2110.2389,0.76804067,0.56051611,3,7,0,2113.1808,-2.6539206,2.9577782,1.0971537,1.0613852,0.63537672
-2109.5406,1,0.56051611,3,7,0,2112.754,-2.7184321,2.8290127,1.0902547,1.0193948,0.65813704
-2105.1923,0.99557227,0.56051611,3,7,0,2110.2162,-2.7168279,2.8961488,1.0243257,1.0501377,0.63326017
-2106.9445,0.9045122,0.56051611,2,3,0,2107.646,-2.7030294,2.8062315,1.046426,1.0865068,0.62857113
-2105.3823,0.96302085,0.56051611,3,7,0,2110.4821,-2.7778595,2.8359803,1.002805,1.0203872,0.62365769
-2105.1286,0.93214507,0.56051611,3,7,0,2106.2046,-2.7754985,2.8361238,1.0236255,1.009293,0.62184482
-2106.0793,0.95498162,0.56051611,3,7,0,2106.6308,-2.7361719,2.9043722,0.99498034,1.0331506,0.60031417
-2105.1706,0.9967539,0.56051611,3,7,0,2106.8943,-2.7440841,2.8683376,1.0534902,1.0194836,0.63508594
-2107.2306,0.93915369,0.56051611,3,7,0,2108.1589,-2.6867767,2.8510532,1.0834575,1.0119647,0.64128786
-2105.0893,0.93904997,0.56051611,3,7,0,2109.8427,-2.7387727,2.8598928,1.0232515,1.0681553,0.62469741
-2105.8909,0.89377351,0.56051611,3,7,0,2107.8965,-2.7367178,2.8289638,1.0013615,1.0580434,0.60292317
-2104.5916,0.99464935,0.56051611,3,7,0,2106.4089,-2.7149221,2.8897998,1.01998,1.0114978,0.6234607
-2106.6505,0.73190441,0.56051611,3,7,0,2107.89,-2.6867345,2.9612927,1.039173,1.0452934,0.62312782
-2104.8806,0.77846999,0.56051611,2,3,0,2110.0461,-2.7303734,2.8315122,1.0253349,1.0214098,0.61043412
-2105.4121,0.8770037,0.56051611,3,7,0,2109.7861,-2.7498522,2.8629121,1.0265797,1.0279701,0.64201061
