# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:55:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep1/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2105.7775,0.82233487,0.59287491,3,7,0,2109.9635,-2.7537187,2.9292102,1.0094666,1.0048052,0.60785127
-2105.7792,0.97029364,0.59287491,3,7,0,2107.9137,-2.7614173,2.9357694,1.0440878,1.0214696,0.61039455
-2104.9415,0.96727127,0.59287491,3,7,0,2107.0367,-2.7090051,2.8727072,1.0050205,1.0051896,0.6177525
-2106.2345,0.9136025,0.59287491,2,7,0,2106.4937,-2.7060845,2.7872379,0.99807498,1.0305153,0.61644976
-2108.31,0.72307851,0.59287491,3,7,0,2111.1741,-2.8205074,2.7644119,1.0240556,1.0355263,0.62465859
-2105.9777,1,0.59287491,2,3,0,2108.3263,-2.7947168,2.8246928,1.0214964,1.0174019,0.63035957
-2104.6078,0.99669402,0.59287491,3,7,0,2106.6617,-2.7261297,2.8498546,1.0346252,1.0178849,0.61449714
-2105.8238,0.83208058,0.59287491,2,7,0,2108.0227,-2.7138348,2.8763005,1.0277028,0.95794072,0.61761848
-2105.8474,0.98719997,0.59287491,3,7,0,2106.9431,-2.7326258,2.8771607,1.0304671,1.0903026,0.62172715
-2105.2344,0.9874176,0.59287491,2,3,0,2106.327,-2.7224132,2.8814118,1.0376814,1.0606628,0.61172625
-2105.2527,0.96104771,0.59287491,2,3,0,2105.9786,-2.7027199,2.8919309,1.0279218,1.0351834,0.60711225
-2105.6284,0.9735206,0.59287491,3,7,0,2106.1251,-2.7460136,2.8211547,1.0065782,1.0026162,0.63549968
-2107.6528,0.84558075,0.59287491,3,7,0,2109.0811,-2.7715061,2.9567269,1.0600105,1.0240403,0.60006136
-2106.9617,1,0.59287491,2,3,0,2108.5269,-2.7952169,2.879232,1.047923,0.98112452,0.60336224
-2106.0245,1,0.59287491,3,7,0,2108.2722,-2.7324422,2.8237689,1.0159906,1.0538673,0.64190796
-2107.3197,0.83928139,0.59287491,3,7,0,2109.7276,-2.7753952,2.9412759,1.0185694,0.95906149,0.61539557
-2111.1826,0.58122143,0.59287491,2,3,0,2112.4392,-2.7349182,3.0401172,1.0359415,0.95215298,0.62165239
-2109.1819,1,0.59287491,3,7,0,2111.4597,-2.6459483,2.9387202,1.000168,1.0811527,0.61819685
-2112.4448,0.92034645,0.59287491,3,7,0,2114.3074,-2.7546911,2.7598173,0.99238416,0.94472863,0.65403578
-2110.796,1,0.59287491,2,7,0,2114.9758,-2.6887952,2.8079327,0.99776242,0.94732906,0.65487754
-2114.0779,0.953199,0.59287491,3,7,0,2116.5702,-2.8526479,2.972917,1.0654891,1.0731692,0.58784859
-2115.0229,0.92269599,0.59287491,3,7,0,2117.4063,-2.649462,2.7181859,0.97909952,0.9896687,0.65264811
-2110.3417,1,0.59287491,3,7,0,2118.7469,-2.8149304,2.9964245,1.0191078,1.0848147,0.61234478
-2106.5171,0.96657884,0.59287491,3,7,0,2112.2165,-2.7716334,2.8215731,1.0478969,1.0231,0.59879249
-2106.1915,0.99964881,0.59287491,3,7,0,2107.3762,-2.7527788,2.8071878,1.0064809,1.0209037,0.64089988
-2105.5401,0.99838974,0.59287491,3,7,0,2106.9289,-2.7593462,2.8144363,1.0444224,1.0196781,0.61068188
-2106.1628,0.94619525,0.59287491,2,3,0,2106.9191,-2.7047485,2.9260365,0.99711145,0.99112257,0.61334542
-2107.8968,0.96496353,0.59287491,3,7,0,2108.9236,-2.7191955,2.7657147,0.99948265,1.0964801,0.62862551
-2105.8448,0.98000123,0.59287491,2,7,0,2110.8181,-2.7750508,2.9222259,1.0055045,1.0132934,0.63059323
-2106.8895,0.97024848,0.59287491,3,7,0,2107.3669,-2.6701304,2.8339975,1.0698595,1.0144993,0.60966992
-2108.1579,0.90457469,0.59287491,3,7,0,2110.2912,-2.6334351,2.8259632,1.0106166,0.99646515,0.62568005
-2106.5769,0.9417863,0.59287491,3,7,0,2109.8863,-2.7532469,2.9647549,1.045828,1.0526479,0.61952347
-2108.8458,0.78496416,0.59287491,2,3,0,2113.7632,-2.8409208,2.9303371,1.0514952,1.0451732,0.61700801
-2108.853,0.77901104,0.59287491,3,7,0,2112.4045,-2.631645,2.9333718,0.99672735,1.0136751,0.62451227
-2108.6169,0.93734428,0.59287491,3,7,0,2114.1753,-2.7359534,2.864866,1.0453153,1.1363735,0.63214472
-2112.8029,0.59777956,0.59287491,2,3,0,2114.1504,-2.686518,2.9895148,1.0503884,1.151331,0.63556091
-2105.6203,0.99093449,0.59287491,3,7,0,2112.9832,-2.7157686,2.9227062,1.0015983,1.0052948,0.63126036
-2105.2887,0.98756901,0.59287491,3,7,0,2106.9279,-2.7038404,2.9147845,1.0429927,1.0099852,0.61113223
-2104.9328,0.96113081,0.59287491,3,7,0,2106.2862,-2.750826,2.872181,0.9979274,1.0136319,0.61825107
-2107.9785,0.80346867,0.59287491,3,7,0,2110.4008,-2.6287167,2.8426595,1.0274349,1.0211719,0.61039065
-2106.3681,0.97501872,0.59287491,3,7,0,2109.6289,-2.779772,2.831371,1.0704363,1.0118467,0.62726698
-2105.6419,0.99974151,0.59287491,3,7,0,2107.0214,-2.7450889,2.9271112,1.0284116,0.99166123,0.63598842
-2106.9277,0.8871758,0.59287491,3,7,0,2108.5543,-2.7185569,2.797058,1.0785725,1.0377248,0.62480343
-2107.7412,0.98864978,0.59287491,3,7,0,2108.857,-2.6517106,2.9110848,1.0186472,0.96674359,0.63452808
-2106.1273,1,0.59287491,3,7,0,2108.398,-2.7600241,2.8076102,1.036611,1.0347486,0.60144838
-2106.0767,0.92384942,0.59287491,3,7,0,2109.3045,-2.6826518,2.8530106,1.0382608,1.007461,0.6415868
-2105.4155,0.98741319,0.59287491,2,3,0,2106.3937,-2.7075866,2.8343403,1.0388962,1.0041126,0.63621347
-2105.498,0.99961189,0.59287491,3,7,0,2106.1436,-2.7808616,2.8953869,1.0050498,1.0324425,0.61399483
-2106.6712,0.93406201,0.59287491,2,3,0,2107.2092,-2.8053214,2.8951182,0.99153357,1.0222265,0.618349
-2105.7326,0.95572363,0.59287491,2,3,0,2107.5013,-2.799609,2.8567052,1.013741,1.0248167,0.61669356
-2105.834,0.98873048,0.59287491,3,7,0,2106.7539,-2.6678339,2.8540504,1.0376305,1.0380526,0.62240993
-2107.1794,0.95781573,0.59287491,3,7,0,2108.2176,-2.6696994,2.7870318,1.0100763,1.0492853,0.61737437
-2108.4176,0.7458518,0.59287491,3,7,0,2111.7852,-2.788809,2.995354,1.0556009,1.0096643,0.62291788
-2108.95,1,0.59287491,3,7,0,2109.8621,-2.820948,2.9712474,1.0577359,1.0053666,0.61742355
-2106.8722,0.92862235,0.59287491,3,7,0,2111.903,-2.6579522,2.9323701,1.0155034,1.0333301,0.62308659
-2105.2121,0.97951711,0.59287491,3,7,0,2107.7932,-2.7721439,2.860264,1.0178761,1.0192067,0.63414657
-2104.7874,1,0.59287491,2,3,0,2105.3125,-2.7629087,2.8660329,1.0204559,1.0296767,0.6290489
-2104.9458,0.97186752,0.59287491,3,7,0,2105.4862,-2.7359293,2.8499952,1.0393185,1.0277939,0.63467391
-2107.0448,0.92018669,0.59287491,3,7,0,2107.7025,-2.652017,2.8722327,1.0686778,1.0009576,0.63252967
-2107.1431,0.90402005,0.59287491,3,7,0,2111.7689,-2.7865714,2.9348403,0.99941127,1.0132206,0.60268037
-2106.3738,0.92071042,0.59287491,3,7,0,2111.1407,-2.6597293,2.8986214,1.0447969,0.99212064,0.63180307
-2107.1108,0.98364612,0.59287491,3,7,0,2108.1536,-2.7038375,2.7828203,1.0422573,1.0617891,0.60430709
-2108.2031,0.76843413,0.59287491,2,3,0,2109.7833,-2.6673516,2.8739984,1.0552104,1.0895413,0.60410402
-2106.2921,0.96772451,0.59287491,2,3,0,2109.786,-2.6669777,2.9088543,1.0416854,1.0455979,0.61497626
-2107.1465,0.9472308,0.59287491,3,7,0,2108.1961,-2.654379,2.9127387,1.0296961,1.0289637,0.60413443
-2105.8066,0.99611619,0.59287491,3,7,0,2108.6029,-2.7060679,2.9323778,1.0268387,1.0244463,0.6379567
-2105.9596,1,0.59287491,3,7,0,2106.5855,-2.7203437,2.7981371,1.0450583,1.0216195,0.60754304
-2105.9589,0.97427602,0.59287491,3,7,0,2107.4404,-2.7347161,2.8919118,1.0443991,0.97469644,0.60345415
-2105.9344,0.99840062,0.59287491,3,7,0,2106.4107,-2.7331217,2.887159,1.0055952,1.072283,0.63599681
-2105.3629,0.95348135,0.59287491,3,7,0,2107.1581,-2.7277167,2.8101153,1.0266632,1.0579036,0.6175762
-2107.9314,0.85504365,0.59287491,2,7,0,2109.3659,-2.7814036,2.9400195,1.0728016,1.0742653,0.62410366
-2107.6166,0.99700124,0.59287491,3,7,0,2109.2574,-2.7016987,2.7940231,0.97190523,1.0038777,0.62276088
-2108.0297,0.95567874,0.59287491,3,7,0,2111.4121,-2.750772,2.9186031,1.031067,1.1142137,0.6029705
-2106.0298,0.98600877,0.59287491,3,7,0,2109.0281,-2.7161855,2.8938065,1.0409764,1.0844355,0.61616573
-2106.0657,0.97012333,0.59287491,3,7,0,2107.8786,-2.7221661,2.8033379,0.98660656,1.024599,0.62623792
-2105.947,0.99746264,0.59287491,3,7,0,2107.0524,-2.7296975,2.923213,1.0496911,1.0498441,0.60625733
-2108.6966,0.93680352,0.59287491,3,7,0,2109.6081,-2.7539224,2.8473261,1.0910918,0.97383794,0.6488109
-2108.5435,0.94272502,0.59287491,3,7,0,2111.8177,-2.7614233,2.959095,0.98140494,1.0353176,0.59613209
-2106.1022,1,0.59287491,2,3,0,2109.1346,-2.7735014,2.8946261,0.99065686,1.0519276,0.60932223
-2105.2252,0.99390596,0.59287491,3,7,0,2107.0386,-2.720178,2.8294384,1.0186595,1.0614677,0.62506074
-2107.0445,0.86925691,0.59287491,2,7,0,2107.8765,-2.7448747,2.9163504,1.0403806,1.1039993,0.62645129
-2106.6932,0.69279869,0.59287491,2,3,0,2112.1338,-2.7289029,2.8533473,1.0068785,1.1094514,0.61805432
-2104.9776,0.91548014,0.59287491,2,7,0,2107.9155,-2.6998655,2.8602273,1.0274813,1.003448,0.6124879
-2106.267,0.92127653,0.59287491,2,3,0,2106.7581,-2.667544,2.8301707,1.0460702,1.0334431,0.61416446
-2106.7927,0.88990139,0.59287491,2,7,0,2109.679,-2.8053856,2.9196335,1.014797,1.0594096,0.61861293
-2108.0866,0.91323646,0.59287491,3,7,0,2109.2119,-2.6363699,2.8714349,1.0290619,0.961311,0.62738844
-2106.7809,1,0.59287491,3,7,0,2109.0646,-2.7858107,2.9033978,1.0177736,1.091745,0.61752964
-2106.7608,0.98417558,0.59287491,3,7,0,2108.4892,-2.6752827,2.8746677,1.037311,0.95380433,0.61714948
-2104.9181,0.90489057,0.59287491,2,3,0,2107.9048,-2.7085057,2.8336461,1.0220631,1.0402294,0.62173813
-2104.8367,0.99956151,0.59287491,2,3,0,2105.0723,-2.7062058,2.8552373,1.0111697,1.0350168,0.6216846
-2104.731,0.99251681,0.59287491,3,7,0,2105.3971,-2.7087097,2.861061,1.0443822,1.0162963,0.61880523
-2105.2192,0.94430987,0.59287491,3,7,0,2106.1295,-2.7782613,2.8741468,1.0370145,1.0124871,0.61217321
-2108.2104,0.75130028,0.59287491,2,3,0,2109.1158,-2.7595346,2.9696845,0.98684436,1.0793445,0.61332635
-2106.2775,0.98487871,0.59287491,3,7,0,2109.3608,-2.6821969,2.8378114,1.0546953,0.98011159,0.63130804
-2104.9497,0.92580824,0.59287491,3,7,0,2108.6829,-2.7502968,2.9001524,1.0335216,1.0419209,0.61302691
-2105.1867,0.95874545,0.59287491,3,7,0,2106.4377,-2.7136213,2.8685726,1.0344182,0.98931086,0.63567468
-2106.7768,0.86167718,0.59287491,3,7,0,2108.0202,-2.7154671,2.8345416,1.0016363,1.0755812,0.64173351
-2107.7279,0.97086677,0.59287491,3,7,0,2109.1676,-2.7190889,2.8978578,1.0733623,0.95663371,0.6001648
-2106.4837,1,0.59287491,3,7,0,2108.6334,-2.7371321,2.8709939,0.97908948,1.0651773,0.63384886
-2106.4891,1,0.59287491,3,7,0,2107.2656,-2.7221671,2.8927567,1.0860823,1.0134406,0.60879436
-2106.611,0.98112161,0.59287491,3,7,0,2108.6147,-2.7062136,2.8116889,0.98724192,1.0261252,0.63690825
-2106.6003,0.9896311,0.59287491,3,7,0,2108.2049,-2.736217,2.9082431,1.0574821,0.99365793,0.59660386
-2108.0261,0.76675473,0.59287491,2,7,0,2110.1434,-2.7687982,2.978488,1.064989,0.9907017,0.6093683
-2105.1153,1,0.59287491,2,3,0,2108.472,-2.7521036,2.8216242,1.0451006,1.0174401,0.62362555
-2105.7033,0.95435482,0.59287491,2,7,0,2107.0523,-2.7358527,2.8261407,1.0543737,1.0602727,0.62643409
-2106.7644,0.74802755,0.59287491,2,3,0,2113.0419,-2.7223961,2.9459022,1.0805984,0.98834738,0.62589158
-2107.0619,0.99936195,0.59287491,3,7,0,2107.4486,-2.7168417,2.9394719,1.086865,0.97975592,0.62166482
-2106.3537,0.95883564,0.59287491,3,7,0,2109.5993,-2.7106833,2.8100034,0.98557431,1.0594701,0.61699662
-2106.7885,0.91107139,0.59287491,3,7,0,2108.752,-2.7746857,2.9558373,1.0593826,0.99829683,0.62647442
-2108.1445,0.71128147,0.59287491,3,7,0,2111.293,-2.7057753,2.7604856,1.0026312,1.0265372,0.59666172
-2106.2082,1,0.59287491,3,7,0,2109.3477,-2.7593365,2.9524619,1.0562547,1.0302999,0.62346704
-2105.3883,0.75300532,0.59287491,2,5,0,2108.6991,-2.7472369,2.8051333,1.0097901,1.0063779,0.62013495
-2107.525,0.74600797,0.59287491,3,7,0,2111.4768,-2.7577635,2.7989752,1.0738529,1.0732664,0.62766271
-2105.7393,0.9971486,0.59287491,3,7,0,2108.5977,-2.7521016,2.9400607,1.04522,1.0022218,0.612671
-2105.4427,0.93586064,0.59287491,3,7,0,2107.3037,-2.6847194,2.8978819,1.017724,1.0418544,0.62300954
-2105.396,0.96076176,0.59287491,2,7,0,2106.3418,-2.7436845,2.834483,1.0535172,0.98796263,0.61922634
-2104.7684,0.94961482,0.59287491,3,7,0,2106.4168,-2.729264,2.8353013,1.0104163,1.0223439,0.62618005
-2105.7373,0.9542338,0.59287491,3,7,0,2106.1676,-2.7103108,2.9051919,1.062904,0.9775459,0.6276806
-2105.5952,0.97791803,0.59287491,2,3,0,2106.2131,-2.7268982,2.8283669,1.0593457,0.99179697,0.62780011
-2107.666,0.87525502,0.59287491,2,3,0,2108.2018,-2.7479757,2.7980807,1.0732333,0.97867128,0.63705393
-2105.6987,1,0.59287491,3,15,0,2108.7365,-2.7422131,2.8213488,1.0044084,1.0491887,0.60423137
-2106.2449,0.98001679,0.59287491,3,7,0,2107.7313,-2.771099,2.8812198,1.0643147,0.99074878,0.63734124
-2105.9513,0.87643227,0.59287491,3,7,0,2108.403,-2.753151,2.8987877,1.0055432,1.0138429,0.5987474
-2105.6014,0.93933841,0.59287491,3,7,0,2107.4756,-2.7141397,2.8706217,1.0357952,1.0010442,0.64335915
-2108.9405,0.76891907,0.59287491,3,7,0,2112.1371,-2.8463254,2.8687281,0.99318083,1.057093,0.62600748
-2105.2495,0.98775939,0.59287491,3,7,0,2110.3499,-2.7564727,2.8460459,1.0297432,1.0535293,0.63308753
-2106.7821,0.857031,0.59287491,2,3,0,2107.9746,-2.7830565,2.9357809,1.0070344,1.0689277,0.62700709
-2111.6351,0.66520527,0.59287491,3,7,0,2113.7991,-2.823132,2.7933294,1.0117834,0.92957248,0.61845962
-2107.7289,1,0.59287491,2,3,0,2113.1658,-2.7115547,2.9915599,1.0010243,1.0216955,0.61222153
-2108.6209,0.94581478,0.59287491,2,3,0,2110.692,-2.7471381,2.7637259,0.97824608,1.0662526,0.59739763
-2107.4537,0.97452769,0.59287491,2,7,0,2110.615,-2.7356305,2.9718525,1.0770563,0.99269656,0.6309201
-2106.5356,0.91399189,0.59287491,3,7,0,2109.8742,-2.7356042,2.8894145,0.96862161,1.0394905,0.62699787
-2107.1311,0.88110982,0.59287491,3,7,0,2108.7804,-2.7124416,2.8985261,1.0964905,1.0269205,0.6111192
-2105.0872,1,0.59287491,3,7,0,2107.7267,-2.7601383,2.8548302,1.018871,1.0018423,0.60908963
-2106.5819,0.92207288,0.59287491,3,7,0,2107.4752,-2.7241791,2.8817163,1.0450584,1.0108714,0.65220017
-2105.0403,1,0.59287491,3,7,0,2107.0438,-2.7540272,2.8744496,1.0485184,1.0401407,0.61354181
-2104.9328,0.96419298,0.59287491,3,7,0,2106.4275,-2.7138614,2.891785,1.042238,0.98887679,0.61795792
-2108.7887,0.65321196,0.59287491,2,3,0,2109.7962,-2.6780196,2.9318474,1.0164078,0.948492,0.59954311
-2107.8354,0.82846116,0.59287491,3,7,0,2113.8844,-2.6920994,2.7874465,1.0250198,0.95693608,0.61854308
-2104.9198,1,0.59287491,2,3,0,2107.6878,-2.6968748,2.8616558,1.0255995,0.99834465,0.62336162
-2105.1707,0.71854255,0.59287491,3,7,0,2108.7451,-2.748007,2.9269441,1.017449,1.0288526,0.62774039
-2105.121,0.93288356,0.59287491,3,7,0,2106.1931,-2.7480434,2.8407381,1.0500002,1.0332694,0.63003937
-2107.5163,0.7782349,0.59287491,2,3,0,2108.9595,-2.6471826,2.8844303,1.056748,1.0438128,0.6370802
-2108.1986,0.95207177,0.59287491,3,7,0,2110.2987,-2.7874169,2.9051703,0.98711471,1.0249003,0.59046638
-2106.9513,0.96210695,0.59287491,2,7,0,2110.0508,-2.7369731,2.921126,0.99914635,1.0227372,0.59292428
-2109.068,0.93367233,0.59287491,3,7,0,2110.7742,-2.7196019,2.7828979,1.0358902,1.031187,0.58156383
-2106.5251,1,0.59287491,3,7,0,2110.7998,-2.7439103,2.902674,1.049187,1.0411581,0.64789998
-2106.2722,0.95118413,0.59287491,3,7,0,2109.2826,-2.7173128,2.8886612,1.0434534,1.0797669,0.63585097
-2104.9494,0.96787223,0.59287491,2,3,0,2107.2538,-2.7618924,2.8590828,1.0401025,1.0451116,0.62449236
-2104.65,0.96481864,0.59287491,3,7,0,2106.5279,-2.7279302,2.8504138,1.0178596,0.99969934,0.62159071
-2104.7384,0.98169895,0.59287491,2,7,0,2105.1636,-2.7349795,2.8817041,1.0295096,1.0521066,0.61963639
-2106.4106,0.54976885,0.59287491,2,3,0,2111.7918,-2.7203789,2.8636155,1.0673122,0.96253133,0.61235846
-2105.744,1,0.59287491,3,7,0,2107.4522,-2.7147527,2.8767803,1.0512313,1.0618877,0.60864703
-2109.0602,0.83320733,0.59287491,3,7,0,2110.5174,-2.8114116,2.9657976,1.046714,0.96594029,0.62841921
-2106.5319,0.99683682,0.59287491,3,7,0,2110.7301,-2.7244457,2.8211834,1.0470346,1.0565179,0.59832936
-2104.83,0.88684474,0.59287491,2,3,0,2107.975,-2.7391043,2.886642,1.0198541,1.0281645,0.60824699
-2106.1027,0.86992623,0.59287491,2,3,0,2106.3424,-2.7692561,2.8038685,1.0368874,1.0594665,0.61013252
-2106.9548,0.98492177,0.59287491,2,3,0,2107.693,-2.7370505,2.905698,1.0123429,1.0842997,0.59793909
-2109.1748,0.89822279,0.59287491,2,7,0,2110.5981,-2.7575105,2.955653,0.99553184,1.0854734,0.59197518
-2108.8996,1,0.59287491,3,7,0,2109.9178,-2.7599051,2.9386605,1.0067021,1.1045331,0.59449056
-2109.2574,0.98316375,0.59287491,3,7,0,2113.005,-2.6669471,2.9337198,1.0399058,0.96839207,0.65571825
-2108.0751,1,0.59287491,3,7,0,2109.4181,-2.7331594,2.9045111,1.0194843,1.0807808,0.58692228
-2108.4857,1,0.59287491,3,7,0,2110.34,-2.7858151,2.8824041,1.0693148,0.96077609,0.64697348
-2107.8818,0.8765417,0.59287491,2,3,0,2109.6219,-2.7499337,2.9607886,1.0666539,0.97116598,0.64088068
-2105.066,0.56215544,0.59287491,2,7,0,2113.3285,-2.7376417,2.8271511,1.0092408,1.0068095,0.62893706
-2106.8128,0.82452185,0.59287491,2,7,0,2109.6977,-2.7382557,2.8637547,0.97886211,1.0434825,0.64277983
-2107.1269,0.97005952,0.59287491,3,7,0,2108.0862,-2.7314957,2.8809259,1.0840558,1.0245979,0.59902449
-2105.4492,0.99918773,0.59287491,2,3,0,2107.3917,-2.7302037,2.9129706,1.0562068,1.001434,0.6099921
-2105.6135,0.97222415,0.59287491,3,7,0,2106.6699,-2.7085921,2.8934295,0.99054194,1.0229221,0.62998533
-2111.3227,0.53634392,0.59287491,2,3,0,2112.8087,-2.6729951,2.9692899,0.95190691,1.0419681,0.63063406
-2108.0841,1,0.59287491,2,3,0,2112.0561,-2.7312257,2.7320571,1.0003632,1.0132288,0.62381765
-2108.0114,0.96807531,0.59287491,3,7,0,2111.1511,-2.8062445,2.796229,1.0682566,1.038912,0.63072484
-2108.5932,0.80277945,0.59287491,2,3,0,2112.4443,-2.7707435,2.9263729,1.1045376,1.0383838,0.63419264
-2109.579,0.96602672,0.59287491,3,7,0,2110.4723,-2.7000003,2.8097653,0.9511978,0.9875767,0.61108225
-2108.3856,0.95784609,0.59287491,2,3,0,2110.8108,-2.7302389,2.772841,0.97196185,0.98528034,0.61643264
