# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep1/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1479.789,0.8415579,0.11763902,5,63,0,1483.1974,14.751464,0.72081901,18.577362
-1479.22,0.91452341,0.11763902,5,31,0,1481.1059,19.651992,0.66334699,17.640425
-1479.0876,0.99610839,0.11763902,5,31,0,1479.6598,23.8248,0.62113088,18.986331
-1479.1642,0.86091932,0.11763902,2,7,0,1480.2709,24.590246,0.63109093,18.979486
-1479.1347,0.86336657,0.11763902,4,31,0,1481.1879,20.842519,0.66902781,18.604831
-1478.7994,0.99209843,0.11763902,5,39,0,1480.4397,29.273389,0.58587908,18.514702
-1479.0623,0.89244008,0.11763902,3,11,0,1480.8506,28.202397,0.57623669,18.805326
-1478.7906,0.99769802,0.11763902,5,31,0,1479.9167,33.053715,0.54095937,18.560914
-1479.606,0.57183468,0.11763902,3,15,0,1484.6986,34.739963,0.51909947,18.894834
-1478.2922,0.99315318,0.11763902,4,31,0,1479.9358,30.480769,0.56627952,18.454257
-1480.4332,0.9884039,0.11763902,5,31,0,1481.266,17.097179,0.69645756,17.242245
-1479.8816,0.99827492,0.11763902,4,15,0,1480.899,18.56535,0.68060855,17.298522
-1479.7558,0.73642896,0.11763902,5,63,0,1483.3073,25.284899,0.61810999,17.09226
-1479.8467,0.92103214,0.11763902,3,7,0,1480.2112,24.990425,0.61222505,17.117604
-1479.2812,0.91395686,0.11763902,2,7,0,1480.6462,25.535546,0.60947588,17.241015
-1479.0614,0.99633113,0.11763902,4,31,0,1480.8218,22.471796,0.64044056,19.119298
-1478.6842,0.98694172,0.11763902,5,47,0,1479.3838,21.01426,0.66032277,18.783856
-1478.4186,0.9997976,0.11763902,5,31,0,1479.1101,20.842668,0.65600434,18.562166
-1479.1956,0.95004994,0.11763902,6,63,0,1479.6674,33.53609,0.52953783,17.771089
-1479.0914,0.87796235,0.11763902,3,11,0,1480.0379,33.285388,0.54207915,17.840961
-1478.1788,0.99978028,0.11763902,5,63,0,1479.3513,23.865161,0.63494578,18.266687
-1478.0131,0.97420384,0.11763902,4,23,0,1478.9637,26.712353,0.60512252,18.109125
-1478.4423,0.98987133,0.11763902,4,23,0,1478.8592,30.603999,0.55707154,18.224805
-1478.5156,0.97366712,0.11763902,5,39,0,1479.032,25.839451,0.6180556,18.577978
-1478.0076,0.93234796,0.11763902,3,11,0,1479.4541,24.286386,0.62099878,18.251457
-1478.4203,0.88288466,0.11763902,4,19,0,1479.2396,26.502754,0.60889072,18.712334
-1478.2072,0.97753873,0.11763902,4,23,0,1479.0651,22.370408,0.63893065,18.343204
-1478.1639,0.96366869,0.11763902,4,23,0,1479.2818,26.954856,0.60389929,18.470487
-1478.1194,0.95890928,0.11763902,4,23,0,1479.0466,26.040836,0.60162443,18.247431
-1478.2505,0.98686933,0.11763902,4,19,0,1478.6081,29.482098,0.57817403,18.433009
-1478.4817,0.8326408,0.11763902,3,11,0,1479.8734,30.047816,0.56245896,18.514934
-1478.9265,0.79826378,0.11763902,2,7,0,1480.0931,29.080816,0.56697555,18.523882
-1478.9431,0.99950096,0.11763902,5,31,0,1479.2662,29.729921,0.56165883,17.863086
-1478.6307,0.94261109,0.11763902,2,7,0,1479.4543,30.531693,0.57096578,17.989118
-1477.9812,0.98651719,0.11763902,5,31,0,1478.9249,24.536301,0.62110868,17.97441
-1478.144,0.99888358,0.11763902,4,27,0,1478.4921,25.905266,0.61042191,18.651834
-1478.3149,0.99725199,0.11763902,5,63,0,1479.6932,24.563476,0.62311466,18.777619
-1479.0997,0.99899722,0.11763902,5,47,0,1479.8246,35.032716,0.51935296,18.250804
-1478.9092,0.99558326,0.11763902,5,47,0,1479.4053,17.341554,0.69351788,18.210442
-1479.0578,0.99504699,0.11763902,4,15,0,1479.1601,16.842225,0.69890402,18.373043
-1479.297,0.86260101,0.11763902,3,11,0,1480.1868,15.925851,0.70629141,18.394678
-1479.0401,0.74878969,0.11763902,5,31,0,1481.8173,21.410181,0.65178914,19.065823
-1477.9078,0.99786304,0.11763902,4,31,0,1479.0723,24.892324,0.62039986,18.157093
-1478.3766,0.85228506,0.11763902,4,27,0,1480.4893,26.892045,0.59918583,18.828106
-1478.8508,0.95743117,0.11763902,5,31,0,1479.2953,25.207936,0.6223498,18.960031
-1478.8667,0.92322761,0.11763902,5,63,0,1480.3299,21.743812,0.64275363,18.81975
-1480.4739,0.87446351,0.11763902,3,11,0,1480.7452,21.436,0.66972875,18.85308
-1479.1336,0.8988589,0.11763902,2,3,0,1481.677,20.333408,0.67026062,18.881804
-1478.886,0.93464532,0.11763902,4,31,0,1480.2698,26.349439,0.61682004,18.319844
-1479.0512,0.99930987,0.11763902,4,19,0,1480.152,25.859352,0.5971785,18.620763
-1481.2882,0.99707328,0.11763902,4,27,0,1482.8776,26.869833,0.60238332,19.926511
-1478.6383,0.94072527,0.11763902,5,31,0,1482.1748,31.428815,0.55930147,17.865472
-1478.258,0.99977344,0.11763902,5,31,0,1478.6765,23.806248,0.62514726,18.607841
-1479.8048,0.99056898,0.11763902,5,31,0,1480.3759,37.355629,0.49543818,18.315476
-1480.1326,0.86425366,0.11763902,5,31,0,1483.2689,30.306299,0.55271913,19.079711
-1479.6949,0.95956646,0.11763902,5,31,0,1481.7313,30.771324,0.54655505,18.220462
-1478.6005,0.99958299,0.11763902,3,11,0,1479.7705,31.573602,0.54744793,18.237041
-1478.7665,0.86724865,0.11763902,2,3,0,1479.6688,32.414876,0.55149268,18.189045
-1478.0055,0.99986062,0.11763902,4,19,0,1478.8164,28.285285,0.58364865,18.111114
-1480.1861,0.98802669,0.11763902,4,31,0,1480.4517,29.289139,0.57177763,17.040626
-1479.8115,0.98597405,0.11763902,4,15,0,1480.926,30.313682,0.55957593,17.246348
-1478.7841,0.92611464,0.11763902,4,31,0,1481.1758,23.257109,0.62407717,18.416583
-1478.5212,1,0.11763902,2,3,0,1478.8776,24.517885,0.63195328,18.36842
-1479.3279,0.99291388,0.11763902,4,31,0,1480.0165,31.926463,0.55925266,18.77828
-1480.7405,0.97269366,0.11763902,3,11,0,1483.0578,33.81499,0.52725281,19.493669
-1481.1712,0.94968287,0.11763902,5,31,0,1483.6556,39.455994,0.46779465,18.669152
-1478.9407,0.94135961,0.11763902,5,39,0,1482.0989,20.287823,0.67006418,17.712032
-1478.6231,0.95664628,0.11763902,5,63,0,1479.9853,28.443086,0.57473245,18.026634
-1478.5234,0.9544577,0.11763902,4,19,0,1479.3463,28.54035,0.57578853,18.59449
-1478.7625,0.99735944,0.11763902,5,31,0,1479.178,28.376925,0.58422204,17.459491
-1479.1459,0.90867131,0.11763902,5,31,0,1480.9073,19.381291,0.66923733,18.927757
-1479.3812,0.96029096,0.11763902,5,31,0,1480.3421,16.288251,0.70553041,17.909985
-1479.3523,0.77340179,0.11763902,5,31,0,1482.5663,33.47719,0.54294177,17.875359
-1481.3246,0.90330379,0.11763902,4,15,0,1482.3995,32.612228,0.55036242,16.956563
-1480.2442,0.99950879,0.11763902,5,31,0,1481.5773,27.626176,0.59221967,19.62061
-1480.8588,0.95562312,0.11763902,4,15,0,1481.9013,31.110607,0.56059909,19.706715
-1480.8588,0.8524715,0.11763902,1,3,0,1481.677,31.110607,0.56059909,19.706715
-1479.2683,0.99985795,0.11763902,3,11,0,1480.917,30.022634,0.57148953,19.164552
-1480.2865,0.74907698,0.11763902,4,27,0,1483.8198,25.362392,0.59590834,17.946815
-1480.0296,0.96613533,0.11763902,3,15,0,1481.7153,28.775358,0.59691324,17.803403
-1478.2687,0.99976057,0.11763902,5,39,0,1480.2342,21.557669,0.65468028,17.998592
-1478.3179,0.99942564,0.11763902,4,31,0,1478.762,25.607931,0.61055059,18.791414
-1478.7619,0.99859504,0.11763902,5,31,0,1478.9018,19.819418,0.66794733,17.706712
-1477.972,0.99251581,0.11763902,5,31,0,1479.2638,25.272833,0.61208556,18.058409
-1478.6742,0.87732902,0.11763902,4,27,0,1480.2771,18.887789,0.67560637,17.980754
-1478.519,0.71254211,0.11763902,2,7,0,1481.0809,20.740316,0.66552063,18.081747
-1479.4764,0.96620189,0.11763902,5,31,0,1480.7211,30.605514,0.56905578,17.379586
-1479.1986,0.99469613,0.11763902,5,63,0,1481.3758,19.164331,0.68323893,17.844494
-1479.2685,0.97652231,0.11763902,2,3,0,1479.4613,18.542588,0.67263376,17.895259
-1480.437,0.66045069,0.11763902,1,3,0,1482.1146,19.754762,0.68566246,17.907234
-1479.7175,1,0.11763902,2,3,0,1480.4806,18.345686,0.67208583,17.825878
-1479.3122,1,0.11763902,5,31,0,1480.2181,16.166492,0.70304285,17.991373
-1478.7945,0.99476562,0.11763902,5,31,0,1479.4301,18.740435,0.68263542,17.944774
-1481.1006,0.98780586,0.11763902,5,35,0,1483.6395,40.384195,0.46937357,18.689124
-1480.2834,0.82717307,0.11763902,5,31,0,1483.0849,31.754024,0.56715022,18.796396
-1479.0269,0.99833323,0.11763902,4,31,0,1480.4389,28.399767,0.59413439,18.828127
-1478.0193,0.99924317,0.11763902,4,29,0,1479.0957,24.073234,0.6307138,18.196004
-1478.5771,0.98552897,0.11763902,4,31,0,1479.6156,21.763709,0.65591351,18.609689
-1479.5373,0.81731719,0.11763902,4,23,0,1480.7451,23.62602,0.64473359,17.733489
-1480.2579,0.81851861,0.11763902,1,1,0,1480.5383,23.916282,0.64523147,17.718018
-1480.5772,0.96450285,0.11763902,2,3,0,1481.0597,21.886066,0.63038035,17.792131
-1480.8503,0.99848667,0.11763902,5,31,0,1482.9946,31.354758,0.53677853,17.970646
-1479.9987,0.99636912,0.11763902,5,63,0,1483.2225,28.56003,0.57095984,17.388472
-1479.2742,0.99702974,0.11763902,4,31,0,1480.9531,26.955953,0.58572069,18.706074
-1480.5629,0.99659411,0.11763902,4,31,0,1480.9452,32.895536,0.55288703,19.166986
-1478.5041,0.90792298,0.11763902,4,27,0,1483.7057,21.389822,0.65641721,18.686005
-1478.9086,0.98050258,0.11763902,5,63,0,1479.573,33.92895,0.52922433,18.009407
-1479.2716,0.96439633,0.11763902,3,11,0,1479.5318,34.781,0.52624853,17.951267
-1478.0468,0.96390533,0.11763902,4,19,0,1479.6342,29.221215,0.57682186,18.239125
-1478.5423,0.94532516,0.11763902,4,27,0,1478.7993,26.054691,0.61525939,18.675388
-1478.6697,0.98155802,0.11763902,5,31,0,1479.1171,20.033142,0.66159612,17.883162
-1478.399,0.93600236,0.11763902,3,15,0,1479.8697,21.894974,0.64158836,18.122429
-1478.4449,0.95491957,0.11763902,3,11,0,1478.9823,23.018922,0.6454355,18.24731
-1478.3313,0.84708224,0.11763902,3,15,0,1480.6334,22.377539,0.63804461,17.958586
-1479.5938,0.98367831,0.11763902,4,31,0,1481.9242,34.063701,0.52039557,18.691721
-1479.253,0.93630365,0.11763902,4,31,0,1480.7417,30.581133,0.57358147,17.756392
-1479.2923,0.99839247,0.11763902,5,31,0,1480.7354,26.543123,0.60267493,19.290835
-1479.2201,0.83790191,0.11763902,5,31,0,1481.2126,20.439588,0.65162719,18.605245
-1485.2346,0.64823002,0.11763902,4,31,0,1486.7945,35.531588,0.54361485,19.163826
-1479.5484,0.87078061,0.11763902,2,7,0,1487.6935,33.310722,0.54211655,18.97678
-1479.0968,0.98740993,0.11763902,5,63,0,1479.9963,21.164941,0.66202152,17.567439
-1479.6884,0.86966688,0.11763902,2,7,0,1480.2851,19.781465,0.66047803,17.478377
-1478.6362,0.99964849,0.11763902,5,31,0,1479.8523,19.471597,0.67471233,17.919076
-1479.2471,0.76697636,0.11763902,3,15,0,1484.0095,21.267431,0.66699871,18.252511
-1478.5803,0.95066706,0.11763902,5,31,0,1480.1899,21.66017,0.65196071,18.811255
-1478.8639,0.84945924,0.11763902,4,23,0,1481.0151,24.144524,0.61524504,17.904173
-1480.1525,0.88325751,0.11763902,2,7,0,1480.3307,25.220953,0.63291022,17.831482
-1478.9102,0.9981758,0.11763902,3,11,0,1480.9381,22.459985,0.63683313,17.538894
-1478.624,0.9732948,0.11763902,3,11,0,1479.281,23.869548,0.63620053,17.728752
-1478.2494,0.97935328,0.11763902,4,31,0,1479.4636,27.062134,0.5917836,17.914667
-1479.9772,0.99834993,0.11763902,4,31,0,1482.8047,17.16218,0.69899844,19.113689
-1479.8071,0.93271684,0.11763902,5,31,0,1481.1732,20.713717,0.66458869,19.311053
-1481.4146,0.89713414,0.11763902,4,15,0,1482.8763,18.827186,0.68576656,19.710963
-1481.7542,0.87084616,0.11763902,4,15,0,1483.1842,16.069587,0.68935228,19.180561
-1480.8188,1,0.11763902,2,3,0,1481.6951,16.195346,0.69349957,19.153828
-1481.8542,0.99949605,0.11763902,4,15,0,1482.0628,14.533507,0.73220728,19.326073
-1480.1229,0.99626918,0.11763902,3,11,0,1481.9824,15.383387,0.71185642,19.02241
-1479.4548,0.94630101,0.11763902,3,11,0,1480.5164,16.24039,0.70305342,18.720569
-1479.4298,0.99241131,0.11763902,2,5,0,1479.535,16.747599,0.70298018,18.700606
-1479.3081,0.9999913,0.11763902,4,15,0,1479.5176,16.515383,0.69908869,18.63032
-1479.6429,0.9999559,0.11763902,4,15,0,1479.7135,15.233719,0.71275982,18.632375
-1478.5326,0.99981744,0.11763902,5,63,0,1479.8247,30.598872,0.56070811,17.759774
-1478.2371,0.98219216,0.11763902,5,31,0,1478.8412,30.27996,0.56930844,18.283347
-1478.9458,0.99574351,0.11763902,5,47,0,1479.591,21.321784,0.65866067,18.933419
-1478.9709,0.97690931,0.11763902,2,3,0,1479.2508,21.20977,0.65118439,18.976757
-1478.1113,0.94406127,0.11763902,4,31,0,1480.263,24.243467,0.62106429,18.468197
-1478.0644,0.99767412,0.11763902,4,31,0,1478.8207,26.80858,0.60409604,18.436367
-1478.7469,0.96917623,0.11763902,4,23,0,1480.0282,32.284311,0.54469826,17.807153
-1478.226,0.99078982,0.11763902,5,31,0,1479.0216,22.935306,0.64177248,18.539009
-1479.496,0.8466365,0.11763902,4,31,0,1480.2754,24.778446,0.63485452,17.961533
-1481.6783,0.55082729,0.11763902,1,1,0,1481.868,25.061431,0.64048585,17.976461
-1478.6021,0.99937264,0.11763902,4,23,0,1481.7142,29.9811,0.57158316,18.805663
-1479.7022,0.99630971,0.11763902,5,31,0,1480.7906,15.280323,0.71794145,18.050406
-1479.8537,0.98886853,0.11763902,2,7,0,1480.0292,14.302254,0.72042321,18.075367
-1479.2552,0.98900789,0.11763902,3,15,0,1480.2415,16.089854,0.70316896,18.193028
-1481.8011,0.7496334,0.11763902,5,31,0,1482.7411,18.221104,0.66660836,19.271155
-1479.736,0.90996418,0.11763902,5,63,0,1483.6929,28.795409,0.56574866,18.713182
-1479.8573,0.98301286,0.11763902,4,31,0,1481.0742,25.303131,0.62894302,18.987613
-1479.4207,0.81929096,0.11763902,4,31,0,1484.8149,23.180726,0.62659043,19.094296
-1479.8324,0.96783103,0.11763902,2,3,0,1479.9579,23.187537,0.62333395,19.094704
-1479.1169,1,0.11763902,2,3,0,1479.6762,24.14537,0.63224545,19.102653
-1480.3477,0.99959701,0.11763902,5,47,0,1481.1371,13.8188,0.73270943,17.901693
-1479.7328,0.99983357,0.11763902,4,15,0,1480.9901,14.732798,0.71528345,18.095106
-1481.477,0.84815049,0.11763902,4,15,0,1483.0874,10.308703,0.75640067,18.427734
-1483.1812,0.99538923,0.11763902,4,15,0,1483.6865,8.6225516,0.77293582,19.27476
-1479.013,0.80319838,0.11763902,4,19,0,1485.2832,17.820515,0.68236592,18.164006
-1478.6458,0.99017317,0.11763902,2,5,0,1479.1065,18.520536,0.68166304,18.163876
-1479.6371,0.93011878,0.11763902,5,31,0,1480.0735,19.82415,0.67731567,19.015425
-1481.8574,0.8827191,0.11763902,5,31,0,1482.5146,14.076749,0.70798555,18.746534
-1479.8613,0.98766122,0.11763902,5,31,0,1482.445,23.335725,0.64893211,18.85525
-1478.9814,0.91945018,0.11763902,3,11,0,1481.5402,21.843883,0.6541187,18.966893
-1482.9639,0.94184884,0.11763902,5,31,0,1485.7305,33.892349,0.51973668,20.001016
-1478.6209,0.99499271,0.11763902,5,31,0,1485.4298,25.632028,0.62210378,18.314659
-1480.0268,0.89718422,0.11763902,2,3,0,1480.1657,23.79646,0.61184733,18.27575
-1478.6932,0.98959505,0.11763902,4,27,0,1481.3387,30.874435,0.56672649,18.601638
-1478.4387,0.99997798,0.11763902,4,23,0,1479.232,29.266527,0.56886656,18.407156
-1478.4387,0.4872922,0.11763902,1,3,0,1481.1827,29.266527,0.56886656,18.407156
-1478.2211,0.922577,0.11763902,4,23,0,1479.5368,24.743715,0.62488453,18.595308
-1479.0132,0.93094041,0.11763902,5,43,0,1479.8545,19.183895,0.68312124,18.409812
-1478.4428,0.99609725,0.11763902,4,31,0,1481.041,20.37404,0.66256758,18.555416
-1479.7902,0.77801774,0.11763902,3,15,0,1481.0193,22.348342,0.65987114,18.21434
-1479.7973,0.99789458,0.11763902,3,15,0,1480.658,22.115765,0.63021248,18.063395
-1478.2638,0.9982622,0.11763902,3,15,0,1480.3297,20.973563,0.65996857,18.232584
-1480.2578,0.69070957,0.11763902,2,7,0,1481.3597,19.591139,0.65417695,18.206519
-1479.831,1,0.11763902,4,27,0,1481.1916,27.36149,0.61138157,18.507494
-1478.8953,0.99432473,0.11763902,4,19,0,1480.1349,24.237174,0.61371596,18.513226
-1479.8688,0.99646074,0.11763902,4,31,0,1481.1187,32.504199,0.55552885,18.916808
-1478.9774,0.99613491,0.11763902,4,31,0,1481.7283,27.6669,0.59305137,19.1335
-1477.9829,0.9999513,0.11763902,4,23,0,1479.0632,25.035523,0.61617283,17.950499
-1477.945,0.99256301,0.11763902,5,31,0,1478.1643,27.756949,0.59214836,18.172692
-1479.6139,0.69983243,0.11763902,2,7,0,1480.5921,26.090949,0.59099535,18.257077
-1481.3821,0.9355096,0.11763902,4,19,0,1482.5704,25.517696,0.59730684,17.121624
-1479.7729,0.94528199,0.11763902,2,3,0,1481.8896,26.270143,0.60672802,17.070025
-1478.6842,0.95606164,0.11763902,5,31,0,1480.4527,21.713079,0.65671852,18.682146
-1478.0641,0.99380038,0.11763902,4,31,0,1479.1979,28.414289,0.58385541,18.468501
-1478.5237,0.89870421,0.11763902,2,7,0,1478.811,28.723625,0.58974722,18.437029
-1478.3149,1,0.11763902,2,7,0,1478.6302,28.352641,0.57884119,18.483856
-1478.8199,0.95946725,0.11763902,5,31,0,1479.0229,28.441427,0.59389929,18.638831
-1479.0854,0.9766262,0.11763902,4,19,0,1481.1974,34.809438,0.52097225,18.427926
-1479.7922,0.98724723,0.11763902,4,15,0,1479.9272,37.239017,0.50038075,18.208565
-1481.0465,0.99821279,0.11763902,3,15,0,1483.8125,39.652066,0.46968888,17.873515
-1483.6034,0.79484141,0.11763902,3,11,0,1484.2525,40.43543,0.45067386,17.576236
-1479.1758,0.99947949,0.11763902,4,23,0,1484.8983,33.070556,0.53845397,18.896947
-1480.207,0.86565815,0.11763902,5,31,0,1481.4307,38.205494,0.48725496,18.599501
-1478.4563,0.98985933,0.11763902,4,31,0,1483.3765,20.272123,0.66154887,18.502709
-1478.7435,0.90939069,0.11763902,2,3,0,1479.1947,20.318292,0.65625074,18.480353
-1481.8636,0.97308008,0.11763902,4,15,0,1481.8805,18.159466,0.67464107,19.7368
-1483.6885,0.7905341,0.11763902,5,31,0,1486.5666,13.628875,0.75177631,17.97624
-1488.346,0.28248834,0.11763902,1,1,0,1488.7329,14.156504,0.75895176,18.009968
-1481.3025,1,0.11763902,2,3,0,1487.6101,12.831185,0.74771723,17.919671
-1480.0794,0.5825061,0.11763902,2,7,0,1485.4471,13.861108,0.72251425,18.110707
-1479.643,0.99979638,0.11763902,5,35,0,1480.4491,36.481904,0.50115152,18.347044
-1478.2158,0.99751887,0.11763902,5,47,0,1480.0101,21.498593,0.65479209,18.086684
-1479.27,0.9632693,0.11763902,5,31,0,1479.691,33.853439,0.5367882,18.702422
-1479.5935,0.91536842,0.11763902,5,31,0,1481.4115,21.440134,0.64109476,17.617577
-1479.8009,0.89701164,0.11763902,5,47,0,1482.2667,31.723372,0.53877734,17.845875
-1480.1377,0.99967788,0.11763902,5,31,0,1481.2302,38.305615,0.48588467,18.25143
-1480.6613,0.89801076,0.11763902,5,47,0,1482.4741,13.948847,0.71625586,17.9675
-1480.6165,0.99852909,0.11763902,5,31,0,1481.5447,17.714015,0.7008568,17.491498
-1479.7973,1,0.11763902,5,31,0,1481.0999,23.375499,0.64421026,19.193505
-1479.7692,0.99351807,0.11763902,2,7,0,1480.2847,23.637188,0.64230332,19.147899
-1480.0066,0.83353914,0.11763902,2,3,0,1481.8139,21.796201,0.63730867,19.147924
-1479.5015,0.89263739,0.11763902,2,3,0,1481.1992,22.665591,0.64867994,19.161484
-1479.5015,0.55157535,0.11763902,2,7,0,1485.2537,22.665591,0.64867994,19.161484
-1481.0329,0.89203304,0.11763902,2,7,0,1481.898,21.02762,0.64198028,19.363755
-1480.573,0.96276229,0.11763902,5,31,0,1482.6388,17.402708,0.70543726,17.691015
-1481.837,0.7391599,0.11763902,5,59,0,1483.9418,19.188178,0.65533729,19.180156
-1481.4738,0.99579949,0.11763902,5,31,0,1483.2164,12.910178,0.7238485,17.923077
-1483.6485,0.54422289,0.11763902,1,1,0,1483.8722,12.506054,0.71884785,17.955281
-1479.5121,0.89417511,0.11763902,3,15,0,1484.8956,16.786465,0.69316552,17.785417
-1480.6663,0.75023913,0.11763902,3,15,0,1482.3081,19.056442,0.65800725,18.372649
-1481.1781,0.96716322,0.11763902,3,11,0,1481.7307,19.352864,0.65349516,17.976885
-1478.4237,0.83555003,0.11763902,2,3,0,1483.1314,20.746783,0.65461915,18.081288
-1478.6385,0.9874763,0.11763902,3,11,0,1478.7715,20.401769,0.66935634,18.033385
-1477.971,0.99999509,0.11763902,5,31,0,1478.794,27.69721,0.5894929,18.091595
-1479.026,0.95189977,0.11763902,5,31,0,1479.4214,17.923251,0.68728211,18.695042
-1478.2833,0.96947452,0.11763902,5,63,0,1479.7985,24.853441,0.61859001,18.76405
-1478.9543,0.99097364,0.11763902,5,31,0,1479.077,19.040601,0.67362036,17.706266
-1481.8136,0.8428715,0.11763902,5,31,0,1482.54,13.645233,0.74388842,17.861957
-1479.6678,0.99024888,0.11763902,4,19,0,1482.0729,20.592883,0.64643208,18.351848
-1481.5775,0.98971212,0.11763902,5,47,0,1483.0315,37.087492,0.48432543,18.868441
-1479.9814,0.99746333,0.11763902,5,39,0,1482.0261,18.663056,0.68957493,17.53627
-1480.4839,0.6279092,0.11763902,2,3,0,1481.8917,17.737491,0.67706759,17.545743
-1479.232,1,0.11763902,5,31,0,1480.8546,28.05516,0.58482979,19.217393
-1478.9941,0.98707581,0.11763902,2,7,0,1479.3826,28.299967,0.58770343,19.115979
-1478.9139,0.89762403,0.11763902,5,43,0,1480.2495,24.827256,0.61996031,19.123766
-1479.8776,0.75882437,0.11763902,3,11,0,1481.533,23.827221,0.61293876,18.645353
-1479.8203,0.99774065,0.11763902,4,23,0,1480.9412,20.990432,0.67057796,18.825928
-1481.0516,1,0.11763902,3,11,0,1481.3749,20.230389,0.67829807,19.384606
-1483.1852,0.98610354,0.11763902,5,63,0,1485.228,38.82713,0.46716579,17.404804
-1485.2636,0.98491969,0.11763902,4,15,0,1485.8907,42.791044,0.42642222,17.494623
-1483.9429,1,0.11763902,1,1,0,1484.9249,43.096987,0.43111377,17.486033
