# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1479.9018,0.97447253,0.10358491,5,31,0,1481.651,31.554034,0.56647688,18.880445
-1481.4046,0.93541198,0.10358491,3,11,0,1481.656,30.840177,0.57830791,19.264164
-1480.1461,0.99867589,0.10358491,6,63,0,1481.7846,17.552374,0.68420123,19.176112
-1481.5681,0.99882017,0.10358491,5,39,0,1482.7073,39.842297,0.4709349,17.539397
-1479.6809,0.99535486,0.10358491,5,31,0,1483.1035,35.186262,0.51634675,18.906828
-1477.9999,0.99999362,0.10358491,5,31,0,1480.1749,25.928874,0.60948902,18.508986
-1478.0891,0.98690587,0.10358491,5,47,0,1478.2065,28.298829,0.58968044,18.137644
-1478.5453,0.95475503,0.10358491,5,39,0,1479.1737,26.559547,0.61160576,17.939782
-1478.3639,0.99970542,0.10358491,5,43,0,1480.4252,22.398051,0.64459683,17.736806
-1478.4708,0.99949647,0.10358491,5,31,0,1478.6996,24.154952,0.62565246,18.874967
-1478.3706,0.98053334,0.10358491,4,15,0,1478.6746,24.193721,0.63036072,18.70884
-1477.9534,0.84631487,0.10358491,4,23,0,1480.947,26.149635,0.60345535,18.117364
-1478.3683,0.89081575,0.10358491,2,7,0,1479.0035,26.83035,0.60807766,18.077023
-1478.7761,1,0.10358491,5,31,0,1480.0494,22.415452,0.65002151,17.677403
-1478.5845,0.95481713,0.10358491,3,11,0,1479.2929,23.379258,0.64223124,17.916225
-1482.0907,0.69577601,0.10358491,2,7,0,1482.4101,21.197265,0.63185835,17.848844
-1482.7614,0.98916226,0.10358491,3,11,0,1483.6642,23.129584,0.6602571,17.562444
-1479.2182,1,0.10358491,2,3,0,1482.2725,22.440876,0.65131784,17.524505
-1478.1423,0.99421887,0.10358491,4,31,0,1479.8767,28.708849,0.58593771,18.315897
-1479.4014,0.97842096,0.10358491,6,63,0,1481.4599,34.941864,0.52737729,18.382091
-1480.0665,0.96754584,0.10358491,5,63,0,1482.1441,19.809224,0.68075387,19.016009
-1479.1745,0.99872004,0.10358491,4,21,0,1480.8186,24.624784,0.6328996,17.6988
-1480.7078,0.81963366,0.10358491,4,23,0,1482.0214,19.578383,0.65237934,18.431088
-1481.2479,0.99863458,0.10358491,3,15,0,1482.5006,20.207161,0.68502685,18.708175
-1478.796,0.89448468,0.10358491,3,15,0,1483.1188,20.628659,0.66895937,18.022405
-1478.9415,1,0.10358491,5,35,0,1479.118,32.256558,0.53882472,18.421421
-1479.5875,0.99990717,0.10358491,5,31,0,1482.3626,27.201491,0.59376355,19.38474
-1479.1564,0.7560025,0.10358491,4,23,0,1482.6104,29.01276,0.58964436,18.741885
-1477.9989,0.99348884,0.10358491,4,27,0,1479.5134,25.128217,0.61390658,18.437807
-1477.9551,0.99935567,0.10358491,5,31,0,1478.0411,24.140044,0.62386749,18.246206
-1478.4721,0.91626789,0.10358491,3,15,0,1479.4884,24.152428,0.61718938,18.085063
-1479.078,0.93740963,0.10358491,3,11,0,1479.3706,24.264259,0.61275553,17.895272
-1479.2234,0.99931356,0.10358491,5,31,0,1480.2522,33.815546,0.5237925,18.132948
-1478.7612,0.99803023,0.10358491,5,63,0,1480.0235,22.981721,0.63037714,18.809432
-1478.6117,0.94248306,0.10358491,4,31,0,1484.0665,27.189637,0.60613196,18.467788
-1479.1131,0.88226423,0.10358491,2,3,0,1480.0363,26.757843,0.58740581,18.469505
-1479.2672,0.99475318,0.10358491,2,7,0,1479.4008,28.655237,0.59566402,18.427651
-1481.7219,0.78592161,0.10358491,3,15,0,1483.2963,31.239345,0.5789168,18.003513
-1478.8234,0.99438117,0.10358491,4,27,0,1483.1029,26.370104,0.61260447,18.852838
-1479.143,0.9956642,0.10358491,5,35,0,1479.6803,17.854503,0.68459537,17.777959
-1478.4329,0.98698923,0.10358491,5,31,0,1482.5545,26.357606,0.60962665,17.688074
-1479.8296,0.73970517,0.10358491,2,3,0,1481.3231,25.164891,0.60158018,17.647859
-1480.7161,0.98477422,0.10358491,4,31,0,1481.555,23.629924,0.64523638,17.254033
-1479.5054,0.92779875,0.10358491,1,3,0,1481.4372,22.755507,0.63594534,17.227531
-1479.5054,0.46965651,0.10358491,2,3,0,1485.869,22.755507,0.63594534,17.227531
-1478.9374,0.94343697,0.10358491,3,9,0,1480.3226,23.31795,0.63886678,17.446257
-1478.0385,0.63346277,0.10358491,3,11,0,1482.5205,25.007987,0.61824486,17.870495
-1478.5591,0.92346477,0.10358491,5,31,0,1479.4681,31.947412,0.54613734,18.04131
-1478.0724,0.99729255,0.10358491,5,31,0,1478.7103,26.522469,0.60671125,18.474947
-1479.58,0.64088893,0.10358491,2,3,0,1480.8954,25.496269,0.59730105,18.506227
-1480.3307,0.87218557,0.10358491,2,3,0,1480.979,26.824414,0.61896831,18.462131
-1480.6024,0.98699689,0.10358491,4,27,0,1486.9789,24.299968,0.61220665,19.436572
-1478.306,0.92039665,0.10358491,5,43,0,1481.8276,29.228848,0.5740297,18.631269
-1479.3956,0.95868095,0.10358491,5,31,0,1479.9985,35.50004,0.51048239,18.120313
-1479.0594,0.99979111,0.10358491,5,31,0,1480.4111,29.771603,0.56821663,17.417845
-1478.4591,0.99990638,0.10358491,3,15,0,1479.3633,29.616596,0.57297314,17.692594
-1478.7931,0.92839908,0.10358491,2,3,0,1478.8799,29.016059,0.57101606,17.692483
-1477.9898,0.98023874,0.10358491,5,31,0,1479.0938,23.742635,0.63041291,18.406091
-1478.2204,0.96157343,0.10358491,4,23,0,1478.9823,23.858504,0.62241567,18.264406
-1478.921,0.92899136,0.10358491,2,7,0,1478.962,24.852343,0.6316665,18.241679
-1479.3393,0.99683085,0.10358491,5,31,0,1480.4424,30.880827,0.56537675,19.097076
-1479.807,0.99606424,0.10358491,5,63,0,1482.3688,15.638668,0.71696378,18.509595
-1479.7608,0.99488296,0.10358491,5,63,0,1481.7607,24.885478,0.6231415,17.111927
-1478.8642,0.92801055,0.10358491,5,31,0,1481.1698,20.11808,0.66142291,17.682157
-1478.3007,1,0.10358491,5,63,0,1478.9979,27.518628,0.58976991,18.701198
-1479.0405,0.91443121,0.10358491,4,23,0,1480.8771,33.778645,0.52586649,18.312167
-1481.976,0.96999026,0.10358491,5,31,0,1482.4583,41.414461,0.45723264,19.066095
-1480.8366,0.9910199,0.10358491,5,31,0,1484.0767,33.748043,0.53409407,17.063964
-1481.2928,0.83485014,0.10358491,2,7,0,1482.6656,32.131426,0.53515185,17.179058
-1478.7134,0.94378161,0.10358491,4,19,0,1483.6355,31.612508,0.55013381,17.764722
-1479.0987,0.98665066,0.10358491,5,31,0,1479.6267,29.934908,0.57421566,19.045751
-1479.2538,0.88250907,0.10358491,3,7,0,1480.3453,30.808334,0.56394647,19.111115
-1479.982,0.93171731,0.10358491,5,31,0,1480.9238,33.172837,0.54873617,18.931114
-1479.0996,0.9857466,0.10358491,5,31,0,1480.5597,30.25683,0.57484129,17.658784
-1477.9014,0.9982848,0.10358491,4,31,0,1481.7162,26.270678,0.60693844,18.265703
-1478.5021,0.99980985,0.10358491,4,31,0,1478.7929,31.270363,0.5571538,17.845438
-1479.1954,0.82866215,0.10358491,2,7,0,1480.0609,30.361404,0.55414802,17.885644
-1479.3228,0.90469066,0.10358491,4,19,0,1482.0811,33.478181,0.53046882,17.660764
-1479.6547,0.92696523,0.10358491,2,7,0,1480.4158,34.186667,0.53323367,17.605648
-1478.5304,0.94539903,0.10358491,5,31,0,1480.4593,21.267208,0.64904826,18.594252
-1478.5477,0.99836656,0.10358491,5,31,0,1479.0894,24.26861,0.63142521,18.751299
-1479.1721,0.88775979,0.10358491,2,7,0,1479.8671,24.818902,0.63097235,18.817147
-1479.1831,0.9758421,0.10358491,5,39,0,1480.1734,19.840458,0.67884706,18.451458
-1479.0102,0.95696726,0.10358491,3,7,0,1479.6383,18.61675,0.67338666,18.499423
-1478.9032,0.99727052,0.10358491,3,11,0,1479.2159,20.035816,0.67512079,18.411849
-1479.2696,0.9104545,0.10358491,4,27,0,1483.8122,29.490434,0.5750763,17.30077
-1480.2391,0.96801148,0.10358491,4,15,0,1480.5726,29.379824,0.57914256,17.030958
-1479.8198,0.99171756,0.10358491,3,7,0,1480.2982,29.200829,0.57759497,17.107869
-1478.0934,0.98128061,0.10358491,4,31,0,1481.9925,27.742528,0.59468541,18.443555
-1478.1836,0.99618945,0.10358491,5,31,0,1478.419,25.797601,0.61487993,17.880652
-1479.9022,0.83024196,0.10358491,4,21,0,1481.4926,25.058868,0.6032574,19.025221
-1479.4386,0.99172102,0.10358491,4,27,0,1480.8179,23.217315,0.62076505,18.500017
-1481.2744,0.90844763,0.10358491,4,27,0,1482.3183,21.64091,0.63036561,17.777474
-1481.5725,0.9078858,0.10358491,2,7,0,1483.1292,23.516838,0.65484877,17.921929
-1478.7539,1,0.10358491,2,3,0,1481.2565,21.379178,0.64445775,17.985547
-1480.8282,0.99629541,0.10358491,4,15,0,1481.4698,22.914087,0.64344448,16.882718
-1481.5058,0.67719144,0.10358491,5,31,0,1485.5213,34.80215,0.54097854,18.576928
-1479.07,0.99677566,0.10358491,5,35,0,1481.6492,21.680651,0.63879347,18.019197
-1478.6855,0.99987128,0.10358491,5,39,0,1479.6193,29.77544,0.57734637,18.72988
-1480.1964,0.89277602,0.10358491,4,23,0,1481.7561,33.692027,0.51821972,18.190356
-1480.3583,0.9925301,0.10358491,3,15,0,1482.0436,36.733227,0.49458208,17.829359
-1479.1528,0.99995733,0.10358491,5,31,0,1481.4501,31.19522,0.55180244,18.964904
-1480.9048,0.90560084,0.10358491,4,31,0,1483.3835,27.995726,0.59137051,16.816904
-1478.2158,0.93238004,0.10358491,5,31,0,1482.436,22.276303,0.64932393,18.242243
-1479.3404,0.82084958,0.10358491,1,3,0,1479.4187,22.725026,0.65414853,18.235181
-1478.8378,1,0.10358491,5,31,0,1479.7218,25.231959,0.62333468,18.88783
-1478.5291,0.99607318,0.10358491,5,63,0,1480.3103,19.563307,0.66967159,18.481694
-1478.8454,0.98083132,0.10358491,5,47,0,1480.3349,22.494021,0.64782001,18.92195
-1481.8695,0.72946095,0.10358491,4,23,0,1483.1689,30.377139,0.58711347,17.741729
-1481.5565,1,0.10358491,1,1,0,1482.4914,30.273413,0.58708207,17.731966
-1479.7831,0.98974423,0.10358491,3,11,0,1484.8543,28.160458,0.58301751,17.121744
-1479.3947,0.84650935,0.10358491,2,5,0,1480.7935,28.671859,0.58529777,17.252584
-1478.2675,1,0.10358491,4,15,0,1479.4746,29.215669,0.5801103,17.89358
-1479.925,0.82662632,0.10358491,2,7,0,1480.3774,28.971726,0.56326939,17.837216
-1478.9697,1,0.10358491,1,1,0,1479.7358,29.246087,0.56609237,17.827982
-1478.3147,0.99402637,0.10358491,5,31,0,1479.4368,26.548519,0.60906839,17.877899
-1478.3193,0.99952295,0.10358491,5,47,0,1478.7137,21.421124,0.65639961,18.469423
-1479.403,0.99864994,0.10358491,5,47,0,1479.6817,35.988391,0.50997392,18.096788
-1479.5247,0.89526899,0.10358491,5,31,0,1480.5626,35.188441,0.51121393,18.494583
-1481.2027,0.82208075,0.10358491,5,39,0,1483.5033,18.851213,0.69405713,17.50124
-1478.471,0.94507823,0.10358491,5,39,0,1482.3744,26.99066,0.60618498,17.87712
-1478.2044,0.99785531,0.10358491,3,15,0,1479.6745,25.830593,0.60279736,18.310086
-1478.2001,0.99997069,0.10358491,4,31,0,1478.5805,23.702455,0.62433423,18.288888
-1479.9273,0.84742048,0.10358491,4,23,0,1480.2251,24.505992,0.63909805,17.87893
-1479.0856,1,0.10358491,4,19,0,1480.2322,23.77879,0.642749,18.379158
-1480.1682,0.86184575,0.10358491,4,23,0,1481.5374,23.708749,0.61629964,19.12395
-1479.87,0.96602234,0.10358491,5,31,0,1481.9355,29.527827,0.57782352,19.406839
-1480.2516,0.97894458,0.10358491,2,3,0,1480.3353,29.742099,0.5793863,19.442872
-1479.3681,0.98890238,0.10358491,5,31,0,1481.0458,19.946803,0.67301271,17.490322
-1480.1659,0.9520278,0.10358491,5,31,0,1481.0496,21.692966,0.64535346,17.081277
-1479.0386,0.93192069,0.10358491,5,31,0,1481.8363,18.708471,0.68739983,18.185412
-1480.0372,0.99988499,0.10358491,4,19,0,1480.6413,14.589197,0.72117117,17.776992
-1479.8835,0.83331825,0.10358491,5,35,0,1481.9301,32.747198,0.53041828,18.850686
-1478.9298,0.99938798,0.10358491,5,63,0,1480.5488,20.005499,0.65800728,18.011193
-1478.718,0.95672718,0.10358491,5,51,0,1479.8286,22.885401,0.64445481,17.629955
-1478.3833,0.99992053,0.10358491,4,31,0,1480.6452,20.048314,0.66822622,18.165227
-1479.7602,0.84857195,0.10358491,5,31,0,1480.8138,20.115635,0.65890571,19.202938
-1481.3825,0.97142822,0.10358491,5,43,0,1483.5201,11.899455,0.75402517,18.840304
-1480.829,0.92436465,0.10358491,5,31,0,1482.6856,14.371863,0.72603388,19.181507
-1478.4401,0.97559875,0.10358491,5,31,0,1481.9191,29.414412,0.58088488,17.932515
-1479.8872,0.7766121,0.10358491,3,7,0,1480.8401,27.634594,0.60885922,18.048935
-1478.2816,1,0.10358491,2,3,0,1479.7209,25.968941,0.60072886,18.10062
-1477.8771,0.97019218,0.10358491,3,11,0,1478.594,25.764611,0.61015298,18.197308
-1478.0733,0.99855976,0.10358491,5,63,0,1478.6023,28.812104,0.57935611,18.002999
-1478.2535,0.9454378,0.10358491,3,11,0,1478.6408,28.570919,0.58910204,18.14829
-1478.1828,0.98150449,0.10358491,3,15,0,1478.67,29.749445,0.57469548,18.288056
-1478.6626,0.94708752,0.10358491,2,3,0,1478.7775,30.095766,0.57678035,18.259358
-1480.1428,0.9081511,0.10358491,5,39,0,1480.6024,25.450712,0.62966649,18.913875
-1479.7498,0.97439319,0.10358491,3,11,0,1480.8261,24.100347,0.61423107,19.065201
-1479.5793,0.89963034,0.10358491,5,47,0,1481.5122,31.949891,0.56187465,17.89039
-1478.5652,0.99998025,0.10358491,5,35,0,1480.662,19.046489,0.67489789,18.093758
-1478.3124,0.99523944,0.10358491,5,47,0,1479.0465,29.381536,0.5778058,18.607774
-1478.3631,0.92433253,0.10358491,3,15,0,1479.3573,27.763318,0.59879464,18.210654
-1479.0639,0.94038123,0.10358491,3,15,0,1479.4547,27.694284,0.60448458,18.237145
-1479.0005,1,0.10358491,4,23,0,1479.6031,25.269202,0.62791975,18.409303
-1478.5884,0.91904271,0.10358491,2,3,0,1480.2671,24.007803,0.6186662,18.563768
-1478.877,0.98546853,0.10358491,4,25,0,1479.4633,24.97197,0.62878437,17.830966
-1478.7417,0.85916146,0.10358491,4,31,0,1482.0195,26.494079,0.61329783,17.873924
-1478.2664,1,0.10358491,2,3,0,1478.798,25.298717,0.60856041,17.91782
-1479.6972,0.89608949,0.10358491,3,11,0,1481.8048,26.05576,0.60257455,17.141309
-1478.0449,0.99973783,0.10358491,4,31,0,1480.306,24.626986,0.62594104,18.111193
-1481.4184,0.92981519,0.10358491,4,31,0,1481.857,23.149157,0.6258211,16.874455
-1481.7991,0.96950218,0.10358491,2,3,0,1482.0037,22.903435,0.6261706,16.873892
-1481.7313,0.99776281,0.10358491,3,7,0,1482.2353,24.039855,0.6147945,16.880591
-1481.5905,0.8404328,0.10358491,5,31,0,1483.9559,32.374255,0.54973549,19.855267
-1480.1146,0.66625985,0.10358491,4,23,0,1487.4295,34.611004,0.53459651,17.777261
-1479.5262,0.99852353,0.10358491,3,11,0,1480.4334,32.42866,0.53352115,17.969974
-1479.3014,1,0.10358491,2,3,0,1479.7656,33.092235,0.54750699,17.936506
-1479.1099,0.99976142,0.10358491,3,11,0,1479.3679,32.66504,0.55177601,18.12292
-1478.6901,1,0.10358491,5,31,0,1479.1236,31.724078,0.5452273,18.246851
-1478.917,0.95238539,0.10358491,1,1,0,1478.9371,31.654172,0.54365391,18.243495
-1478.3268,0.92994384,0.10358491,5,31,0,1479.9717,24.464476,0.63013185,18.480268
-1480.1788,0.94431983,0.10358491,5,31,0,1480.5682,28.788032,0.56974066,17.267187
-1478.6005,0.99718375,0.10358491,4,15,0,1480.9556,25.091562,0.61964556,17.516399
-1478.3328,0.99727302,0.10358491,5,31,0,1478.9658,22.022747,0.64560979,17.79371
-1478.2774,0.99916234,0.10358491,4,31,0,1480.3048,27.62923,0.59308872,18.731582
-1478.0364,0.99892913,0.10358491,5,63,0,1478.7216,22.638259,0.64243862,18.212406
-1479.426,0.87067067,0.10358491,4,19,0,1479.6928,21.681289,0.66421762,18.333769
-1480.3579,0.92127899,0.10358491,3,15,0,1482.1116,21.148102,0.67179173,17.752691
-1480.0893,0.99981229,0.10358491,5,31,0,1481.9854,28.587575,0.59529049,19.18483
-1480.9437,0.89995637,0.10358491,2,3,0,1481.3141,26.832009,0.58218652,19.188929
-1480.5866,0.9058395,0.10358491,4,23,0,1483.9666,35.139778,0.53345477,18.312356
-1479.2035,0.99604227,0.10358491,3,7,0,1480.9209,34.997153,0.52404111,18.328454
-1479.2623,0.94855994,0.10358491,5,31,0,1480.2684,32.948737,0.54779011,17.819807
-1478.9301,1,0.10358491,2,7,0,1479.5504,32.925684,0.53891111,17.757255
-1478.4868,0.98625225,0.10358491,5,31,0,1479.3792,28.417408,0.58660453,18.830125
-1481.8216,0.95787741,0.10358491,4,15,0,1482.4185,23.942213,0.62457922,20.056296
-1481.8366,0.9937562,0.10358491,3,7,0,1482.0841,24.41855,0.62565589,20.076456
-1482.2656,0.94473631,0.10358491,2,3,0,1482.4473,24.400042,0.63253769,20.081952
-1486.3276,0.60038338,0.10358491,3,7,0,1488.0348,23.829557,0.65667859,20.176139
-1484.2809,0.98358943,0.10358491,3,7,0,1486.7657,20.334703,0.64416069,20.103094
-1478.3153,0.95678712,0.10358491,4,23,0,1486.2287,20.351063,0.66298859,18.315726
-1478.3397,0.95096536,0.10358491,4,27,0,1479.5599,24.722214,0.61235803,18.191879
-1478.1559,0.87281896,0.10358491,4,23,0,1480.0448,26.287809,0.60526832,18.671965
-1478.1544,0.88791275,0.10358491,3,15,0,1479.2404,27.090902,0.60323468,18.343788
-1478.3325,0.99968903,0.10358491,4,31,0,1479.2143,25.768823,0.60403014,18.606805
-1478.7971,0.74861869,0.10358491,4,27,0,1481.9271,20.258466,0.65573307,18.297962
-1478.277,1,0.10358491,2,7,0,1478.788,21.034077,0.65989666,18.240989
-1482.1508,0.95582258,0.10358491,4,31,0,1483.2516,10.044816,0.75798332,17.762899
-1482.6192,0.9855844,0.10358491,2,7,0,1484.3957,9.1307837,0.77357113,17.618238
-1482.8131,0.99238241,0.10358491,3,7,0,1482.9024,8.7054388,0.77687893,17.629721
-1481.7432,0.93105617,0.10358491,5,31,0,1484.572,10.37459,0.75315651,18.619999
-1481.1381,0.94840423,0.10358491,3,15,0,1484.2586,13.524354,0.74296331,18.34666
-1481.7129,0.99893414,0.10358491,2,7,0,1482.1836,10.9736,0.74474489,18.443771
-1480.3021,0.99974278,0.10358491,5,37,0,1483.2111,37.016506,0.50886156,17.98307
-1479.198,0.96522302,0.10358491,5,35,0,1481.6477,23.908138,0.63878179,18.90999
-1479.2764,0.88316417,0.10358491,5,39,0,1481.4016,32.577675,0.53319877,18.186598
-1479.2883,0.979071,0.10358491,5,31,0,1480.2726,26.719377,0.61259326,17.641633
-1478.3472,0.99355757,0.10358491,4,19,0,1479.6017,27.177149,0.58850783,18.11454
-1478.2373,0.98928798,0.10358491,3,15,0,1478.7727,28.885428,0.5740586,18.270649
-1478.2527,0.9984212,0.10358491,4,23,0,1481.5696,28.961709,0.57408342,18.445595
-1477.9721,0.99677451,0.10358491,4,21,0,1478.7134,28.280973,0.58670721,18.215692
-1479.1242,0.99390341,0.10358491,5,31,0,1479.1995,32.77312,0.54368405,17.618487
-1478.0141,0.98261645,0.10358491,5,31,0,1479.4562,25.73965,0.61500924,18.270591
-1477.9374,1,0.10358491,4,31,0,1478.132,24.802117,0.61997151,18.019087
-1478.95,0.96322825,0.10358491,5,31,0,1479.7227,32.902124,0.5358498,17.851987
-1479.9834,0.65454043,0.10358491,3,11,0,1482.9874,30.487626,0.54803955,18.063471
-1478.4827,0.96541664,0.10358491,4,27,0,1481.9697,24.515023,0.61472787,17.863554
-1478.0127,0.94112663,0.10358491,4,23,0,1479.1732,26.486181,0.60393085,18.518635
-1479.2247,0.89600044,0.10358491,5,39,0,1480.0464,18.185348,0.69320039,18.324514
-1478.4785,0.98275799,0.10358491,4,19,0,1479.9286,21.457897,0.64717246,18.561127
-1480.5383,0.69943452,0.10358491,1,3,0,1480.7576,20.88123,0.6397325,18.555645
