# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep1/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1480.2007,0.99985984,0.094408566,5,31,0,1482.4178,36.896021,0.50883309,18.691172
-1478.5234,0.99806507,0.094408566,5,31,0,1480.3431,31.401469,0.55891513,17.949564
-1478.9308,0.99871125,0.094408566,6,63,0,1479.7861,18.757394,0.68131842,18.726119
-1479.4976,0.88508374,0.094408566,3,15,0,1480.2812,20.060914,0.67752764,18.731184
-1478.96,0.93535905,0.094408566,3,13,0,1481.012,20.189735,0.65585811,18.514461
-1478.2885,0.98228688,0.094408566,5,39,0,1479.2858,28.165021,0.58002077,18.344642
-1479.1176,0.8661171,0.094408566,4,19,0,1481.1628,27.590408,0.60034616,17.478416
-1481.4711,0.99598953,0.094408566,5,31,0,1482.5135,39.087817,0.48716244,17.597154
-1480.8375,0.99596452,0.094408566,2,3,0,1481.4556,38.297595,0.48523909,17.596438
-1481.3378,0.92933467,0.094408566,2,7,0,1481.881,39.074429,0.4851568,17.569404
-1481.2574,1,0.094408566,2,3,0,1481.4015,38.51006,0.47838346,17.595148
-1478.7926,0.99146103,0.094408566,4,15,0,1481.5706,31.632901,0.55517071,17.691046
-1478.3699,0.99958306,0.094408566,5,31,0,1479.1351,30.653455,0.56202021,18.565174
-1478.1424,0.9409642,0.094408566,5,39,0,1479.4467,22.639165,0.64261661,17.935418
-1478.5156,0.88468339,0.094408566,2,3,0,1478.7434,22.160595,0.63836005,17.951796
-1478.4562,0.99722635,0.094408566,5,63,0,1478.8639,23.853174,0.63670003,17.912416
-1478.2451,0.70703959,0.094408566,4,19,0,1481.2899,26.350532,0.59738116,18.331248
-1477.9104,0.98073366,0.094408566,4,27,0,1478.6547,25.304782,0.61352331,18.324871
-1478.2191,0.99986444,0.094408566,6,63,0,1478.3605,28.225858,0.58649828,18.659269
-1478.2133,0.98791573,0.094408566,4,15,0,1478.3019,28.154431,0.58660769,18.65798
-1479.2391,0.86037201,0.094408566,5,43,0,1480.793,20.255928,0.67028798,18.974016
-1479.2622,0.98774818,0.094408566,2,3,0,1479.3861,19.622974,0.66482318,18.952552
-1478.467,0.94585588,0.094408566,5,47,0,1483.4428,22.204494,0.63804598,17.999797
-1479.2216,0.99968608,0.094408566,4,23,0,1480.0196,20.750345,0.65280119,17.527953
-1480.3202,0.9493036,0.094408566,5,31,0,1481.5882,38.334832,0.48562119,18.67277
-1478.4611,0.95029108,0.094408566,5,63,0,1481.6163,30.667011,0.56234894,17.795048
-1479.5281,0.78806891,0.094408566,6,63,0,1481.1599,20.616257,0.65695433,19.212709
-1480.1177,0.95698983,0.094408566,6,63,0,1480.8639,25.468112,0.60495715,17.115788
-1479.0644,0.99751202,0.094408566,5,63,0,1481.3405,31.906689,0.5459111,17.615132
-1482.0334,0.98371534,0.094408566,6,63,0,1482.9278,41.903112,0.44460573,18.58005
-1479.1214,0.99070297,0.094408566,5,31,0,1483.8023,33.057871,0.53596341,17.68088
-1478.6564,0.99990693,0.094408566,5,31,0,1479.5294,28.697179,0.5789299,17.549714
-1479.2898,0.974957,0.094408566,5,31,0,1480.5417,19.82801,0.67219975,17.473076
-1478.7984,0.90717767,0.094408566,4,19,0,1480.354,23.591791,0.62099827,17.958567
-1478.8489,0.99587162,0.094408566,4,27,0,1479.6326,30.655634,0.57147159,18.51169
-1479.4579,0.99897478,0.094408566,5,31,0,1479.8156,22.219998,0.65356475,17.431028
-1481.6838,0.9981068,0.094408566,4,15,0,1482.2503,24.362836,0.61605206,16.733154
-1481.8423,0.98732293,0.094408566,3,7,0,1482.4387,24.159927,0.61868318,16.687149
-1482.5427,0.92884769,0.094408566,2,7,0,1482.7243,23.775872,0.61860073,16.66559
-1482.4296,1,0.094408566,1,1,0,1482.7692,23.766718,0.61944645,16.662356
-1480.1082,0.97238849,0.094408566,3,11,0,1483.2263,23.962328,0.62366966,17.026017
-1484.2289,0.80448354,0.094408566,3,11,0,1484.7189,24.40037,0.60973704,16.458805
-1484.249,0.96854639,0.094408566,6,63,0,1486.1305,27.468709,0.57639566,16.602142
-1479.2737,0.9241743,0.094408566,5,31,0,1486.2517,17.192287,0.68977833,18.658596
-1478.5977,0.96602917,0.094408566,5,31,0,1479.9862,22.960995,0.63663286,18.904866
-1479.0529,0.9994097,0.094408566,5,31,0,1479.5588,18.678273,0.68115684,18.825375
-1479.0385,0.97515409,0.094408566,5,63,0,1480.7199,30.143654,0.57276589,18.98162
-1479.1852,0.99882279,0.094408566,5,63,0,1480.3989,18.017778,0.69255362,17.906724
-1478.1002,0.99978784,0.094408566,4,23,0,1479.3937,25.064093,0.61150158,18.23455
-1478.1458,0.921007,0.094408566,4,19,0,1479.0155,25.357709,0.60877021,17.997863
-1477.9578,1,0.094408566,4,27,0,1478.415,23.811979,0.631121,18.266802
-1479.2697,0.96301914,0.094408566,5,63,0,1480.6509,31.919866,0.54295064,18.884976
-1481.0487,0.72777642,0.094408566,4,27,0,1484.5027,26.322494,0.62550764,17.827667
-1478.3469,1,0.094408566,1,3,0,1480.6445,25.607516,0.61774882,17.796533
-1478.4972,0.89558014,0.094408566,4,23,0,1481.6872,26.08476,0.60034238,18.710772
-1477.904,0.98272309,0.094408566,4,27,0,1478.9442,26.795877,0.60015409,18.303598
-1479.1684,0.9085516,0.094408566,4,19,0,1479.8031,28.689177,0.57325168,17.524921
-1481.0142,0.87350546,0.094408566,5,31,0,1482.2175,35.357921,0.53104843,17.76161
-1479.6336,1,0.094408566,2,7,0,1481.0171,34.944039,0.525372,17.718886
-1478.5149,0.9338724,0.094408566,3,15,0,1481.6975,31.055812,0.55282094,18.104815
-1478.1451,0.99892484,0.094408566,5,35,0,1481.5263,24.402955,0.62163786,18.616993
-1477.9373,0.99831479,0.094408566,5,31,0,1478.2049,26.544154,0.60447283,18.360602
-1478.0936,0.92630719,0.094408566,4,27,0,1479.5464,28.018062,0.58971672,17.894505
-1478.8035,0.87384195,0.094408566,2,7,0,1479.1678,28.457701,0.59422959,17.934961
-1478.6192,0.99573343,0.094408566,4,31,0,1479.3363,26.420814,0.61427524,18.119438
-1480.25,0.93360204,0.094408566,4,31,0,1482.1165,19.719253,0.65957,19.252107
-1481.1245,0.99975208,0.094408566,5,31,0,1482.4533,12.313854,0.74978585,18.764367
-1479.8713,0.77848288,0.094408566,5,35,0,1483.7743,27.174878,0.61137814,17.667091
-1478.5174,0.99972978,0.094408566,5,39,0,1480.4637,20.204404,0.66995328,18.301222
-1479.7789,0.77492518,0.094408566,5,39,0,1481.2462,31.971562,0.53564414,18.490625
-1479.7164,0.93677058,0.094408566,3,11,0,1480.8138,32.174153,0.56108277,18.478717
-1480.1577,0.99599486,0.094408566,5,31,0,1480.9964,29.229558,0.58761291,19.280807
-1478.2639,0.92255017,0.094408566,4,31,0,1482.1454,21.882013,0.64542881,18.511098
-1479.2727,0.90173174,0.094408566,5,31,0,1480.1857,28.314614,0.59603566,18.905237
-1484.8034,0.97637329,0.094408566,5,43,0,1486.0337,43.346162,0.44923964,19.661339
-1479.2001,0.92214941,0.094408566,5,31,0,1487.8586,16.528819,0.69880685,18.02981
-1481.9096,0.75038519,0.094408566,5,63,0,1483.7507,25.146115,0.59946897,19.639577
-1481.2571,1,0.094408566,1,1,0,1481.8544,25.35087,0.60124905,19.64069
-1480.6488,1,0.094408566,1,1,0,1481.1511,25.520588,0.60449491,19.63905
-1482.676,0.79682407,0.094408566,2,3,0,1483.0962,25.229007,0.5949607,19.629147
-1479.7256,0.957769,0.094408566,6,63,0,1483.8311,34.081939,0.52275163,17.594498
-1479.9026,0.9273577,0.094408566,2,7,0,1480.579,34.337259,0.52080641,17.516301
-1479.0073,0.99954065,0.094408566,5,31,0,1480.4919,29.577002,0.5765265,17.442072
-1479.47,0.94972193,0.094408566,5,31,0,1481.8473,18.949577,0.67658361,17.425275
-1481.6272,0.69003233,0.094408566,6,63,0,1483.255,17.575724,0.70994161,17.917861
-1478.8394,0.98884856,0.094408566,5,31,0,1481.9965,20.719039,0.65410394,17.698843
-1478.3123,0.98434917,0.094408566,5,31,0,1479.2118,21.667873,0.65261359,18.567081
-1479.5019,0.8243079,0.094408566,3,15,0,1480.5277,22.558866,0.65617876,18.504221
-1478.4494,1,0.094408566,2,7,0,1479.5144,20.984926,0.65243189,18.497871
-1479.4379,0.90479588,0.094408566,4,23,0,1480.3762,23.918236,0.61555894,17.703544
-1481.0627,0.88358473,0.094408566,2,3,0,1481.2189,23.572931,0.61186888,17.722865
-1480.8822,0.94682441,0.094408566,4,31,0,1482.8252,27.598404,0.57230471,17.865766
-1478.2507,1,0.094408566,2,3,0,1480.5785,28.919076,0.58255632,17.857969
-1478.2769,0.97791345,0.094408566,5,35,0,1478.5558,27.362051,0.60134264,18.449989
-1478.0848,0.99971277,0.094408566,4,23,0,1478.3229,26.657582,0.59617165,18.181759
-1478.1044,0.92416786,0.094408566,3,15,0,1479.0773,26.546938,0.60797853,18.059969
-1478.3488,0.98663638,0.094408566,5,31,0,1478.5155,29.384211,0.56885342,18.045417
-1479.3586,0.9282286,0.094408566,4,23,0,1480.8345,32.938422,0.53288907,17.710623
-1478.188,0.86693542,0.094408566,5,31,0,1481.7312,23.145887,0.64095361,18.03929
-1478.6377,0.93857307,0.094408566,4,31,0,1480.0221,25.198637,0.62161182,17.593423
-1478.5176,0.95371132,0.094408566,2,3,0,1479.0791,24.341616,0.61955392,17.632556
-1478.8736,0.98496502,0.094408566,3,11,0,1479.3195,24.098995,0.62725783,17.385933
-1479.7421,0.83568355,0.094408566,2,3,0,1480.1444,24.617921,0.63273433,17.396194
-1481.0439,0.96467844,0.094408566,6,63,0,1483.0436,33.971717,0.541107,19.364316
-1481.1183,0.80195229,0.094408566,3,11,0,1483.4525,33.18034,0.55121677,19.317145
-1480.5563,0.97094439,0.094408566,5,31,0,1483.0308,38.952514,0.48668706,18.43031
-1479.0345,0.91619785,0.094408566,5,43,0,1482.0534,26.156074,0.59333518,18.267623
-1478.2494,0.9857909,0.094408566,4,19,0,1479.7161,26.498762,0.601486,17.702363
-1481.9828,0.69003651,0.094408566,5,31,0,1483.0138,23.825607,0.64904805,17.306457
-1482.1183,0.9865924,0.094408566,2,7,0,1483.0571,23.116502,0.61569956,17.354276
-1480.0576,1,0.094408566,2,3,0,1481.6416,23.632071,0.61897761,17.360217
-1478.8743,0.99814227,0.094408566,5,31,0,1480.4022,20.349424,0.65628993,18.67629
-1478.6209,0.99598653,0.094408566,5,31,0,1479.2812,24.902599,0.627257,18.668916
-1478.9753,0.78700621,0.094408566,4,19,0,1481.3096,27.554174,0.5802526,18.238432
-1479.0393,0.9771298,0.094408566,4,27,0,1479.7277,26.876974,0.61189512,18.541373
-1480.3154,0.91021716,0.094408566,5,31,0,1481.7672,18.917048,0.66456016,19.024449
-1480.9927,0.94606296,0.094408566,5,63,0,1483.5427,35.458704,0.53186626,18.395541
-1479.9867,1,0.094408566,3,11,0,1481.1006,34.398849,0.51333319,18.234822
-1480.1494,0.99904525,0.094408566,3,13,0,1481.5872,38.085772,0.49382098,18.22775
-1479.1538,0.95555559,0.094408566,5,63,0,1481.6717,19.771994,0.66170028,18.812322
-1479.739,0.99998841,0.094408566,3,15,0,1480.6274,17.80111,0.68641809,19.116851
-1479.2409,0.91866413,0.094408566,3,11,0,1480.872,19.151313,0.66946431,18.891411
-1479.0884,0.91612129,0.094408566,2,3,0,1479.9699,19.79073,0.67373827,18.885711
-1478.7947,0.81802576,0.094408566,5,31,0,1480.8671,23.600741,0.63625862,18.966456
-1478.7151,0.96799957,0.094408566,6,63,0,1479.5419,26.59316,0.59390209,17.706708
-1478.6444,0.96698127,0.094408566,3,15,0,1479.8439,27.083888,0.60748774,18.011389
-1478.2942,0.91112789,0.094408566,4,19,0,1479.9855,23.921642,0.63572548,18.180129
-1478.1929,0.99963481,0.094408566,4,31,0,1478.7553,29.349788,0.57223705,17.978878
-1478.078,0.9531261,0.094408566,4,31,0,1480.8531,23.563071,0.62986669,17.931401
-1478.6398,0.9935317,0.094408566,4,15,0,1478.7705,20.423019,0.66426092,17.732531
-1479.2494,0.85556028,0.094408566,6,63,0,1480.4672,31.442209,0.5476361,17.594476
-1478.9823,0.99998403,0.094408566,2,7,0,1479.2156,31.765848,0.55492365,17.614845
-1478.9411,0.99836186,0.094408566,5,47,0,1480.074,26.798353,0.59553629,19.073207
-1479.5433,0.99459612,0.094408566,5,31,0,1480.6734,15.577233,0.70882428,17.921336
-1478.6145,0.96279925,0.094408566,5,31,0,1479.9977,20.677884,0.66613973,18.529815
-1478.7165,0.97138436,0.094408566,5,31,0,1479.1537,23.006363,0.64688081,17.943601
-1477.9476,0.99930664,0.094408566,4,21,0,1479.4273,25.402508,0.61347211,18.433122
-1479.0965,0.8094738,0.094408566,3,15,0,1479.9004,25.640931,0.62503721,18.22889
-1478.8113,0.99503334,0.094408566,4,27,0,1479.6285,23.460775,0.62186197,18.04894
-1479.1749,0.99890771,0.094408566,5,31,0,1480.2008,25.637633,0.6008133,17.620082
-1479.0469,0.95303399,0.094408566,4,23,0,1480.6323,25.46523,0.6017769,18.721479
-1478.5036,0.99950462,0.094408566,4,23,0,1481.7957,25.917489,0.60493246,18.859519
-1480.2941,0.87477309,0.094408566,6,63,0,1482.4124,26.154442,0.59212494,17.40584
-1478.9019,1,0.094408566,2,3,0,1480.109,26.962776,0.60210843,17.400382
-1480.7012,0.99907013,0.094408566,5,31,0,1481.8852,37.882088,0.48869433,17.598225
-1478.1059,0.99123868,0.094408566,4,17,0,1481.0612,29.450656,0.57660934,18.238821
-1480.2615,0.73154063,0.094408566,3,15,0,1481.1021,27.722431,0.57257435,18.154092
-1477.9902,0.984799,0.094408566,2,3,0,1480.4014,28.395537,0.58344523,18.131535
-1479.368,0.8194187,0.094408566,3,15,0,1480.2007,27.984313,0.57495434,17.895394
-1477.9661,0.99986852,0.094408566,5,33,0,1479.7848,25.09846,0.62032683,18.188241
-1478.0795,0.99981076,0.094408566,4,19,0,1478.1602,23.957377,0.62475886,18.464432
-1478.2052,0.99779226,0.094408566,5,31,0,1478.6168,27.88287,0.58547449,18.557043
-1478.5314,0.9207449,0.094408566,2,3,0,1478.9614,27.343903,0.5865231,18.573221
-1478.1326,0.99873398,0.094408566,4,27,0,1479.5422,27.16788,0.59083998,18.13993
-1478.5569,0.96642857,0.094408566,3,11,0,1478.683,26.540041,0.59324002,18.001317
-1479.8825,0.90119853,0.094408566,4,19,0,1480.6832,27.196524,0.60824617,17.393158
-1479.1373,0.99864671,0.094408566,2,7,0,1480.0557,25.804422,0.60143794,17.479509
-1480.151,0.68219944,0.094408566,2,3,0,1482.3332,25.509629,0.59875718,17.436156
-1478.6916,0.99983836,0.094408566,4,31,0,1480.7146,28.085926,0.58014803,17.705961
-1478.816,0.99845477,0.094408566,6,63,0,1478.9892,27.448264,0.60092512,17.581788
-1477.8934,0.97235347,0.094408566,4,23,0,1479.7678,25.694274,0.61252408,18.232069
-1477.9266,0.85465841,0.094408566,4,27,0,1479.5761,24.056194,0.62611421,18.223982
-1478.0381,0.99613853,0.094408566,4,31,0,1478.3804,23.496048,0.63527533,18.050153
-1478.7592,0.99353041,0.094408566,4,31,0,1479.7103,32.301478,0.54968092,18.633248
-1478.5861,0.98967346,0.094408566,5,63,0,1479.5841,19.247015,0.67035433,18.206716
-1478.439,0.99612841,0.094408566,4,23,0,1479.3915,20.830446,0.6641475,18.234874
-1478.8837,0.98334857,0.094408566,5,31,0,1480.5224,21.403322,0.65058559,17.514394
-1479.509,0.90889235,0.094408566,3,15,0,1480.9879,21.239256,0.65651812,17.262227
-1479.8723,0.97597323,0.094408566,6,63,0,1481.8156,15.82945,0.70690476,18.944382
-1478.2656,0.99071945,0.094408566,4,31,0,1481.7984,23.893393,0.63304823,18.614422
-1479.2103,0.99889796,0.094408566,5,31,0,1480.3409,28.117355,0.58955692,17.284245
-1479.0314,0.88472942,0.094408566,4,27,0,1483.182,29.351966,0.58330933,18.889555
-1480.3701,0.80503915,0.094408566,4,27,0,1482.1713,22.15729,0.66408763,18.161202
-1478.4564,0.999289,0.094408566,4,31,0,1481.7821,27.805633,0.58191122,18.042765
-1481.3171,0.99767784,0.094408566,5,39,0,1482.1718,18.415968,0.68684875,16.939203
-1481.3058,0.9990226,0.094408566,5,47,0,1482.2481,28.377875,0.58480186,19.925867
-1480.9128,0.99901425,0.094408566,5,31,0,1484.1516,16.278665,0.70305316,19.475536
-1479.3447,0.99990705,0.094408566,5,31,0,1481.1316,20.866965,0.65954952,19.177871
-1479.0822,0.89757985,0.094408566,6,63,0,1480.7411,29.777367,0.56669927,17.441991
-1478.9706,0.95255018,0.094408566,4,15,0,1479.7167,28.159516,0.58681686,17.362381
-1480.5945,0.9970539,0.094408566,4,15,0,1480.8554,32.657057,0.54290624,17.050613
-1481.0325,0.77553604,0.094408566,6,63,0,1484.5443,27.196781,0.60534693,19.72762
-1481.1227,0.96825222,0.094408566,2,3,0,1481.4171,26.115029,0.59562839,19.681789
-1481.111,0.90752218,0.094408566,2,3,0,1482.4426,25.641635,0.60001099,19.667924
-1478.4665,0.99897641,0.094408566,5,31,0,1481.4237,30.636675,0.55795595,18.511157
