# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = logmesquite_logvash_model
# start_datetime = 2026-08-20 13:56:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/logmesquite_logvash.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/logmesquite_logvash/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/logmesquite_logvash__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma
25.255218,0.99664813,0.085380044,5,31,0,-22.685433,5.6719392,1.1454455,-0.34471079,-0.48069671,-0.33699942,-0.62383192,0.31859807
23.696875,0.87683814,0.085380044,5,31,0,-20.158516,5.720149,0.96205562,-0.23346275,-0.82555153,-0.053728631,-0.56815585,0.28528913
24.977223,0.9983712,0.085380044,4,15,0,-22.215691,5.7188379,0.9169025,-0.22323962,-0.60142616,-0.067297133,-0.58832951,0.29195782
24.993093,0.87618309,0.085380044,6,63,0,-22.880102,5.7038932,0.90921461,-0.18198309,-0.63284667,-0.038680382,-0.62654295,0.27720575
28.546556,0.99932142,0.085380044,5,31,0,-21.823902,5.3889855,0.74844843,-0.01995747,-0.317319,0.32598386,-0.52397318,0.3209051
28.996917,0.99849932,0.085380044,5,31,0,-25.115692,5.4198967,0.69400032,0.16724156,-0.34504338,0.0040738595,-0.6142977,0.30225339
26.738171,0.73507409,0.085380044,5,63,0,-22.928455,5.3968987,0.84517898,-0.090411794,-0.35557897,0.067076219,-0.43069189,0.29418541
28.36478,0.98977758,0.085380044,4,31,0,-24.159528,5.4243757,0.54691118,0.34596872,-0.44160302,-0.044386445,-0.56827068,0.33092261
28.247601,0.99659747,0.085380044,5,31,0,-26.450019,5.3185938,0.47506749,0.29942033,-0.1216094,0.42680185,-0.58946102,0.35808596
26.653859,0.96193693,0.085380044,4,31,0,-23.745348,5.3097923,0.54999169,0.23047678,-0.40320489,0.4150107,-0.47825137,0.25879653
26.830826,0.74017161,0.085380044,5,63,0,-22.720684,5.1879402,0.27712754,0.67305614,-0.14520281,0.28199295,-0.54340383,0.39140907
27.68437,0.92170603,0.085380044,5,63,0,-24.68357,5.1954607,0.47551478,0.29608879,-0.098069714,0.30247718,-0.4385391,0.29760501
25.351676,0.80638004,0.085380044,4,31,0,-21.730635,5.2571095,0.26104602,0.43945821,-0.045526705,0.46015243,-0.50065031,0.32290517
24.200421,0.78183125,0.085380044,3,15,0,-20.411911,5.1442787,0.28865549,0.50132708,0.0075619198,0.2965649,-0.53244137,0.34319907
28.342114,0.97983196,0.085380044,2,3,0,-24.024432,5.1403872,0.33356551,0.58316933,0.0074677345,0.28477403,-0.52242969,0.34354401
24.177375,0.99555491,0.085380044,5,31,0,-21.420164,5.2769712,0.15958061,0.72183154,-0.40607069,0.092442518,-0.32903865,0.29757245
26.205775,0.9294395,0.085380044,5,31,0,-21.444887,5.3622732,0.35132767,0.33330569,-0.41519427,0.95594703,-0.70999405,0.33384831
23.717778,0.97229584,0.085380044,5,31,0,-21.980623,5.378176,0.03323949,0.88972289,-0.65896087,0.27721392,-0.65918677,0.32534791
25.89382,0.99819677,0.085380044,5,47,0,-18.524231,5.342506,0.85045855,-0.059038977,-0.020016803,0.067705745,-0.59101618,0.38887778
24.576428,0.81385321,0.085380044,6,63,0,-22.723376,5.3861197,0.82531229,-0.1261515,-0.33729523,0.19983035,-0.61039909,0.39163372
24.039593,0.92225886,0.085380044,6,63,0,-19.102624,5.0174979,-0.31240348,1.1200451,-0.37257182,1.0474639,-0.4416622,0.29949544
26.410734,1,0.085380044,5,31,0,-23.547306,5.1442114,-0.26389697,1.0880416,-0.24356833,0.88659074,-0.46431227,0.30270663
25.870473,0.98238435,0.085380044,5,63,0,-21.74417,5.0533617,0.03010474,0.78602084,-0.27415436,0.75966009,-0.43440881,0.27710974
24.563765,0.99821569,0.085380044,5,31,0,-21.557108,5.2878773,0.099927257,0.72381616,-0.16127787,0.745996,-0.73807252,0.40507231
22.241233,0.99796983,0.085380044,4,15,0,-21.361238,5.0982049,0.31231799,0.56457795,-0.2303247,0.802021,-0.8289903,0.38806207
26.285772,0.99728304,0.085380044,5,31,0,-21.209532,5.349192,0.3143805,0.42408505,-0.18635402,0.76367069,-0.71411675,0.34225124
25.806033,0.95135863,0.085380044,5,31,0,-23.085812,5.3862768,0.16512183,0.69509426,-0.74924313,0.53355404,-0.58371188,0.32982653
26.483769,0.93779571,0.085380044,5,63,0,-22.173685,5.359197,0.43598578,0.36004274,-0.062907022,0.31604005,-0.68005336,0.33939481
28.136257,0.6853604,0.085380044,5,51,0,-22.12012,5.2627047,0.34071395,0.43924489,-0.36234242,0.75910605,-0.65049871,0.34065993
26.918858,0.97931334,0.085380044,4,31,0,-21.450934,5.3526225,0.14530187,0.65407535,-0.36103912,0.66695121,-0.74443274,0.35807424
27.614311,0.81392171,0.085380044,5,63,0,-22.390216,5.0751579,-0.071191882,0.94437852,-0.1812024,0.6099993,-0.46982929,0.35447142
25.642156,0.92808814,0.085380044,5,31,0,-24.688972,5.0769733,-0.028225114,0.83246022,-0.12057517,0.75637445,-0.25239335,0.368015
25.972907,0.98784855,0.085380044,5,31,0,-21.148909,5.0996376,0.085543457,0.85344441,-0.15633703,0.36779448,-0.61279127,0.31664966
25.890379,0.81278687,0.085380044,5,31,0,-21.741282,5.2876194,0.55665454,0.21856533,-0.29950328,0.62809215,-0.49421542,0.30532655
25.792853,0.94713607,0.085380044,2,7,0,-20.635215,5.236679,0.56792731,0.11478167,-0.33312902,0.67913697,-0.49698225,0.30043404
25.858117,0.93174288,0.085380044,4,15,0,-23.556635,5.3434564,0.5709616,0.11036421,-0.11916105,0.61763196,-0.49150875,0.31981349
18.786592,0.81673056,0.085380044,5,63,0,-17.413362,5.3143022,0.48855178,0.59599046,-0.63302265,0.11831611,-0.76395628,0.46671196
19.519772,0.97691438,0.085380044,5,47,0,-14.866616,5.2010407,0.48398123,0.64218787,-0.36351152,0.0028020726,-0.71737183,0.47343156
19.738375,0.99847863,0.085380044,4,15,0,-18.251705,5.1821007,0.42340266,0.63558796,-0.36470412,-0.028040692,-0.7129977,0.48224164
21.379171,0.97930791,0.085380044,5,63,0,-15.145332,5.2901861,0.4732396,0.5158455,-0.28944385,0.11152958,-0.76041462,0.49177844
26.462333,0.95907956,0.085380044,5,31,0,-17.288159,5.4049853,0.31818289,0.50680832,-0.29568759,0.21835753,-0.68070714,0.37416925
26.588638,0.95799523,0.085380044,5,31,0,-23.111071,5.2433895,0.14654399,0.60578409,-0.36161387,0.78510253,-0.37809325,0.28676034
29.075159,0.99851057,0.085380044,5,31,0,-24.635972,5.240061,0.33762812,0.44309765,-0.30337981,0.65474195,-0.6012409,0.33806244
27.979692,0.86877113,0.085380044,6,63,0,-26.411813,5.3352757,0.50141684,0.2952883,-0.45700011,0.50136252,-0.52269713,0.29137797
25.457685,0.97260758,0.085380044,5,63,0,-23.548825,5.2804633,0.14218349,0.61909472,-0.33635059,0.68364527,-0.355137,0.40387251
28.531277,0.91962602,0.085380044,5,31,0,-22.966014,5.2854303,0.36366696,0.50015111,-0.10758285,0.31874765,-0.61743656,0.31054014
25.973605,0.69413486,0.085380044,5,31,0,-24.837821,5.3155458,0.45254377,0.34554121,-0.24375869,0.38581654,-0.35463231,0.32675957
26.898112,0.99396514,0.085380044,6,63,0,-22.805105,5.1763318,0.1501435,0.58373274,-0.26389852,0.60895981,-0.46361838,0.30341282
24.688618,0.96973468,0.085380044,5,31,0,-23.327593,5.2318835,0.035058316,0.82402708,-0.24657097,0.59438861,-0.3775606,0.30993754
25.382761,0.9489078,0.085380044,5,31,0,-22.447355,5.1816244,0.15202345,0.83258966,-0.32473667,0.461376,-0.53724075,0.341752
25.435016,0.99754679,0.085380044,4,23,0,-20.917114,5.2672149,0.3171049,0.38816348,-0.31394116,0.97833532,-0.51071471,0.37801071
25.971186,0.96292673,0.085380044,5,63,0,-21.205026,5.0645303,0.25477894,0.55147424,0.028665386,0.55953873,-0.55428884,0.29402684
26.904616,0.98380928,0.085380044,6,63,0,-24.942435,5.45275,0.12151492,0.57060381,-0.66301308,0.57673275,-0.48208939,0.36052514
25.486956,0.99409961,0.085380044,5,31,0,-20.199672,5.4990719,0.1745815,0.58069743,-0.72267718,0.45114793,-0.4185413,0.37682086
23.673069,0.98278024,0.085380044,6,63,0,-21.157528,5.0246377,0.19440042,0.73046713,0.31752504,0.2301923,-0.52678306,0.32405338
25.200969,0.93415718,0.085380044,6,63,0,-19.83336,5.2942663,0.071830959,0.6061667,-0.57765934,0.6665927,-0.3621361,0.38599116
25.352734,0.98336666,0.085380044,5,63,0,-22.81265,5.2927286,0.2569391,0.41017433,-0.34745476,0.42538132,-0.24781716,0.34857338
25.295645,0.99450015,0.085380044,6,63,0,-23.430601,5.1907039,0.27960267,0.47668761,-0.42067085,0.7091103,-0.29717446,0.37796719
21.928457,0.83911354,0.085380044,5,31,0,-19.930658,5.2276706,0.32922986,0.23828091,-0.2084741,0.59438808,-0.18748341,0.34538507
23.443039,0.99928248,0.085380044,5,47,0,-17.977454,5.1178496,0.1275019,0.45780495,-0.3068989,1.0765717,-0.38175582,0.35851544
26.617534,0.9873445,0.085380044,5,31,0,-21.718971,5.1955688,-0.020153618,0.87801862,-0.50051789,0.56937993,-0.50293949,0.33033933
28.381003,0.94779064,0.085380044,5,31,0,-24.353341,5.1555208,0.037565469,0.78383054,-0.20012478,0.57267309,-0.51322818,0.33553003
26.384136,0.99946514,0.085380044,5,31,0,-23.472533,5.0838111,0.4590084,0.51947806,0.013674606,0.029683834,-0.53760779,0.35721778
26.374658,0.83087557,0.085380044,6,63,0,-19.619607,5.0235189,-0.0049867809,0.73393613,-0.17534184,0.91783853,-0.33856472,0.36947508
28.069153,0.92239399,0.085380044,6,63,0,-24.537868,5.3167586,0.21931851,0.668021,-0.26286864,0.3966444,-0.62161895,0.30879623
26.815941,0.9190942,0.085380044,5,63,0,-25.315036,5.2745942,0.40028681,0.46394427,-0.35664285,0.32859092,-0.71384353,0.31234484
25.512,0.70223467,0.085380044,5,47,0,-22.265996,5.2825198,0.35994515,0.40597219,-0.14947318,0.7852108,-0.56424841,0.32384032
23.971077,0.97789671,0.085380044,5,63,0,-18.443693,5.3887943,0.67567326,0.35840195,-0.45982475,-0.29789634,-0.54507849,0.36446896
26.039855,0.71053114,0.085380044,5,63,0,-17.331424,5.3563891,0.25296785,0.58948985,-0.33072413,0.55324401,-0.53350823,0.34945905
26.424551,0.92762797,0.085380044,5,47,0,-21.735678,5.248642,0.2104327,0.51167943,-0.35996538,0.55799174,-0.52438962,0.36124446
26.532119,0.97128348,0.085380044,5,31,0,-23.142319,5.0398806,0.5214485,0.35303046,0.10263744,0.4135821,-0.54145031,0.30637193
22.702854,0.93039631,0.085380044,4,15,0,-21.482092,5.1128996,0.53777981,0.34709365,0.24952092,0.18146828,-0.5740184,0.26923109
29.190834,1,0.085380044,5,31,0,-21.067399,5.3469254,0.52153475,0.20519193,-0.42331405,0.43239445,-0.48605644,0.31569885
27.784072,0.99537456,0.085380044,5,31,0,-26.782544,5.450769,0.55635484,0.16556495,-0.38323451,0.16103178,-0.40302928,0.3147477
28.504951,0.91915088,0.085380044,5,63,0,-25.244356,5.3359724,0.19584125,0.47940729,-0.4299164,0.78839137,-0.52666891,0.34829069
29.501262,0.97484153,0.085380044,6,95,0,-25.791839,5.4174756,0.48831443,0.29552945,-0.41658099,0.19497206,-0.52973115,0.31180544
28.332929,0.76518297,0.085380044,6,63,0,-23.15967,5.3509482,0.60251074,0.24486285,-0.21142054,0.028802862,-0.58745242,0.35506205
27.874581,0.96207723,0.085380044,6,63,0,-25.237244,5.4399207,0.28469552,0.35052434,-0.48945904,0.610275,-0.4794523,0.33288266
24.177593,0.99081576,0.085380044,4,15,0,-23.142331,5.3475029,0.56653384,0.069233409,-0.58099231,0.78174006,-0.41129825,0.32158943
21.960019,0.8205689,0.085380044,5,63,0,-18.545768,5.588974,0.41288106,0.11250633,-0.48967968,0.50656484,-0.42477137,0.3079067
26.447941,0.846029,0.085380044,5,63,0,-17.936453,5.5608117,0.76545912,0.11810174,-0.53678851,-0.16191808,-0.59999232,0.37510416
26.328,0.98300238,0.085380044,4,31,0,-22.711766,5.5301694,0.71989814,0.18253166,-0.55101052,-0.25205492,-0.59826716,0.37530393
28.159549,0.9892944,0.085380044,4,31,0,-22.624994,5.4679808,0.84888759,0.021332013,-0.3247092,-0.11663935,-0.64053674,0.32362707
27.455488,0.96023012,0.085380044,5,63,0,-25.420521,5.3542175,0.71417542,0.056234219,-0.07580482,0.071356131,-0.49910855,0.33280351
26.757598,0.94828101,0.085380044,5,63,0,-24.823397,5.1544991,0.52975455,0.39550763,-0.2026356,0.21167678,-0.53030238,0.38417835
25.983191,0.95661551,0.085380044,4,31,0,-23.31934,5.1047056,0.60941125,0.26442928,-0.014332441,0.28869349,-0.46230433,0.39808421
27.354558,0.93470072,0.085380044,5,31,0,-24.181712,5.3086966,0.41328357,0.45526826,-0.20674789,0.030876149,-0.39006769,0.34158461
28.327347,0.99531082,0.085380044,4,15,0,-26.975666,5.2221655,0.46915833,0.40423913,-0.27635353,0.14961357,-0.42045615,0.33380332
25.724456,0.98267925,0.085380044,5,31,0,-23.055537,5.2124854,0.55383105,0.30342473,-0.3029862,0.55091761,-0.74161665,0.33955897
25.974734,0.99833503,0.085380044,5,31,0,-23.361677,5.3690178,0.52990702,0.31051493,-0.14100563,0.36172555,-0.80589535,0.3182188
23.93693,0.88357182,0.085380044,6,63,0,-19.916049,5.6562075,0.78022453,-0.10806488,-0.60313584,-0.043179106,-0.45113717,0.28681697
26.550557,0.99439649,0.085380044,4,31,0,-17.982514,5.6512664,0.5986629,0.1248342,-0.55517958,0.084567798,-0.56940525,0.32057479
26.726369,0.75888917,0.085380044,4,15,0,-23.870887,5.4649001,0.61896296,0.17866894,-0.7153448,0.13238142,-0.5204282,0.32475658
28.134232,0.82336959,0.085380044,5,63,0,-23.830793,5.3094843,0.43996727,0.33034703,-0.38072617,0.65124451,-0.53546857,0.34776419
25.483509,0.94895825,0.085380044,5,31,0,-23.131128,5.4828374,0.56191217,0.1301516,-0.47870455,0.68069124,-0.61056897,0.2905998
20.523266,0.44197629,0.085380044,6,95,0,-15.729045,4.9024327,0.03722304,1.0462699,0.13571915,0.54525549,-0.44226442,0.38733587
21.519872,0.98867144,0.085380044,6,63,0,-16.553476,5.0707555,-0.23786617,0.96494972,-0.31917517,0.74412222,-0.35861013,0.3689124
22.332718,1,0.085380044,5,31,0,-19.778325,5.1199421,-0.22338932,1.0522093,-0.41060856,1.074741,-0.33415881,0.35802445
26.456931,0.9753358,0.085380044,6,127,0,-21.800718,5.5491195,0.87219404,-0.077820432,-0.45217161,-0.031612878,-0.4955029,0.32386924
24.237357,0.98682338,0.085380044,5,31,0,-22.465924,5.5731704,0.55364625,0.34699131,-0.57541771,0.17865765,-0.80686631,0.40145665
26.509255,0.97598246,0.085380044,6,63,0,-20.891374,5.1569883,0.13296869,0.53420982,-0.32823178,0.84711004,-0.39498434,0.32310683
27.092966,0.99969226,0.085380044,5,63,0,-22.915415,5.1850898,0.51278935,0.23597057,0.038536885,0.39338671,-0.48901034,0.35516585
26.89244,0.84891557,0.085380044,5,31,0,-23.74535,5.230423,0.55720151,0.18262274,-0.25647309,0.34740832,-0.36036123,0.37062106
26.924398,0.93916724,0.085380044,5,31,0,-25.051211,5.3183115,0.49299351,0.29177795,-0.19521489,0.16486069,-0.31842736,0.33663741
26.178469,0.99471178,0.085380044,5,31,0,-23.519912,5.0544409,0.35504975,0.55633083,-0.16993044,0.57319566,-0.5864014,0.3086407
25.778992,0.98801505,0.085380044,5,63,0,-21.943657,5.2873874,0.45180272,0.22090647,-0.030246308,0.59053105,-0.48059756,0.29319841
28.29736,0.87615654,0.085380044,5,31,0,-23.450887,5.2114591,0.49339072,0.27065371,-0.2524326,0.55716084,-0.44276033,0.34341418
29.317645,0.99842097,0.085380044,5,31,0,-27.080079,5.3434535,0.37563941,0.45825721,-0.24978424,0.22600493,-0.5441444,0.30898828
27.520105,0.69248119,0.085380044,4,23,0,-25.713516,5.2842825,0.54567553,0.27718422,-0.40885054,0.44784049,-0.47615522,0.32615807
27.301289,1,0.085380044,4,15,0,-26.08986,5.352389,0.46782193,0.1458675,-0.30722176,0.6693022,-0.49345993,0.3311284
28.151589,0.72161402,0.085380044,5,63,0,-23.685967,5.3244651,0.58911407,0.22370705,-0.31471859,0.20350054,-0.60848921,0.36254066
28.030791,0.99400204,0.085380044,5,47,0,-22.793703,5.3866946,0.57599051,0.26290456,-0.28732734,0.090151376,-0.50151941,0.37251181
29.425614,0.84428446,0.085380044,5,31,0,-26.286098,5.2902669,0.54743623,0.29217473,-0.30568243,0.21220936,-0.48130663,0.31726988
27.05669,0.87157676,0.085380044,3,7,0,-26.115567,5.2217449,0.51490555,0.32851745,-0.36614876,0.22595981,-0.50237766,0.31436291
26.847624,0.99131589,0.085380044,5,31,0,-25.46619,5.1070791,0.5501379,0.33109089,-0.16106901,0.33969603,-0.5372139,0.35137034
24.294561,0.9769111,0.085380044,5,47,0,-22.353085,5.4610278,0.16104842,0.60469583,-0.28119895,0.59970132,-0.74889449,0.3482063
22.49511,0.99758161,0.085380044,6,63,0,-21.549131,5.0361941,0.36470788,0.52647223,-0.2674835,0.24581142,-0.24311186,0.32898666
24.237622,0.87629245,0.085380044,4,15,0,-18.197452,5.09278,0.33047312,0.47324486,-0.1918653,0.26879689,-0.19066357,0.360026
27.283746,0.96692217,0.085380044,5,31,0,-22.41091,5.2466523,0.42839719,0.26214028,-0.096249698,0.71534381,-0.48244488,0.35827044
29.51589,0.95600548,0.085380044,4,31,0,-25.390358,5.3086116,0.33533752,0.43838959,-0.24374913,0.51443717,-0.50564197,0.32846772
28.271541,0.96761747,0.085380044,5,31,0,-27.651156,5.1763276,0.24108299,0.64659292,-0.21989445,0.4697549,-0.58567523,0.36926084
28.58455,0.85831922,0.085380044,5,47,0,-25.13595,5.1793978,0.16601379,0.65491493,-0.34513566,0.62736035,-0.51766511,0.35370523
27.31529,0.95761881,0.085380044,5,31,0,-23.505547,5.2604724,0.064245238,0.76919564,-0.16379128,0.56800093,-0.64418163,0.34608139
26.101918,0.88988064,0.085380044,5,47,0,-23.131399,5.3804364,0.44137979,0.22246638,-0.4388106,0.31324661,-0.30877543,0.33701744
26.730043,0.87073146,0.085380044,6,63,0,-21.906206,5.5490483,0.66930966,-0.0054760371,-0.69401961,0.25952797,-0.43790762,0.34343083
27.925601,0.99992309,0.085380044,5,31,0,-25.449929,5.5836322,0.60058057,0.1994861,-0.56103167,0.14043562,-0.72734558,0.32834596
29.464909,0.79585513,0.085380044,5,63,0,-22.13849,5.3200768,0.28166382,0.45981114,-0.28293637,0.62600248,-0.51873076,0.31660804
28.367106,0.98261853,0.085380044,6,63,0,-27.149338,5.5523706,0.46619526,0.30278756,-0.57733305,0.20405953,-0.62670747,0.32920965
