# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = logmesquite_logvash_model
# start_datetime = 2026-08-20 13:54:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/logmesquite_logvash.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/logmesquite_logvash/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/logmesquite_logvash__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma
27.069996,0.94621453,0.076108144,6,63,0,-25.123691,5.1519659,0.3505239,0.42103794,-0.0010503549,0.58936044,-0.38522745,0.29396998
28.006207,0.99898684,0.076108144,6,63,0,-25.200653,5.2088738,0.018060934,0.85038041,-0.15419435,0.54509515,-0.54467657,0.33327461
28.403248,0.91908247,0.076108144,5,31,0,-26.539727,5.1898969,0.12641668,0.76537437,-0.15383021,0.49113271,-0.50538838,0.32901649
28.316246,0.97798822,0.076108144,5,31,0,-27.381068,5.0882645,0.18017448,0.58242651,-0.10092557,0.83706313,-0.48001666,0.30258517
26.629557,0.87536817,0.076108144,5,63,0,-22.791504,5.5012964,0.58390105,0.27140085,-0.52643925,0.050400264,-0.59089631,0.266214
24.703886,0.99838759,0.076108144,6,63,0,-22.9905,4.9339043,0.2107506,0.68730375,0.11685768,0.66330217,-0.43074405,0.41867752
22.867001,0.99470973,0.076108144,6,95,0,-19.652034,5.2658947,0.5497972,0.359821,0.18580558,-0.16077038,-0.42492254,0.36671502
26.600006,0.99158235,0.076108144,5,31,0,-20.682632,5.0958514,0.49172077,0.29711047,0.17098695,0.36923102,-0.42467915,0.33451485
28.31424,0.98283535,0.076108144,5,31,0,-25.725135,5.1781127,0.2542862,0.63985266,-0.061811354,0.21873987,-0.48627046,0.33249071
28.60624,0.79686889,0.076108144,5,31,0,-25.375931,5.1415802,0.27725627,0.61891946,-0.004481552,0.30135809,-0.50015397,0.33208323
29.487473,0.93796805,0.076108144,6,63,0,-27.48405,5.3481613,0.56317116,0.22041021,-0.32889667,0.39972789,-0.53515515,0.32263609
29.531488,0.83284473,0.076108144,4,23,0,-27.137787,5.4268915,0.52048312,0.25702612,-0.34143483,0.22359345,-0.56683833,0.31901263
25.763322,0.93839434,0.076108144,5,31,0,-24.767157,5.4223018,0.93357414,-0.19507788,-0.39855943,0.2568643,-0.51076096,0.3024393
27.701826,1,0.076108144,6,63,0,-24.229221,5.0819384,-0.036470218,0.82962557,-0.13028453,0.97897488,-0.465748,0.33751554
26.797567,0.91556823,0.076108144,5,63,0,-24.943687,5.1355357,0.14426409,0.64355164,-0.19726642,0.50785551,-0.41670954,0.27907052
22.587299,0.47089426,0.076108144,6,63,0,-16.827932,5.3956278,0.80882429,0.10430971,-0.2932172,0.30669054,-0.74910591,0.40084159
26.214159,0.92375652,0.076108144,5,35,0,-21.424861,5.4031896,0.75030018,0.11736853,-0.20636317,0.1767168,-0.63170209,0.36491377
25.759521,0.98704584,0.076108144,4,15,0,-22.544015,5.3013724,0.77316553,0.1771847,-0.33374894,0.085208421,-0.66151001,0.37936642
26.549664,0.99926099,0.076108144,5,31,0,-24.279475,5.3818649,0.81814327,-0.076195841,-0.14804481,0.18829789,-0.65499752,0.36105788
26.842948,0.93923374,0.076108144,4,31,0,-23.771256,5.3980594,0.79075905,0.12413567,-0.46172514,0.022335009,-0.62778753,0.35686447
26.114145,0.99636421,0.076108144,6,63,0,-24.437868,5.4538078,0.41046171,0.29025152,-0.77847182,0.57414247,-0.60574176,0.33367742
25.834802,0.99571421,0.076108144,6,63,0,-24.135983,5.0545484,0.21772433,0.7114922,0.21588495,0.40949614,-0.4910186,0.31908751
26.926384,0.96419215,0.076108144,5,31,0,-23.74179,5.0509302,0.32294565,0.64780102,0.0026768878,0.37336568,-0.58136835,0.36533887
24.425878,0.86341361,0.076108144,5,47,0,-21.200408,5.3313788,0.59612381,0.22011784,-0.55692248,0.54490083,-0.55878688,0.29674123
25.34177,0.92901761,0.076108144,5,63,0,-19.648253,5.1414856,-0.13196273,1.0522243,-0.40435511,0.67933959,-0.43360634,0.36883084
28.172768,0.95731924,0.076108144,5,47,0,-23.081162,5.2976674,0.066131597,0.63681549,-0.31640321,0.82709547,-0.53336558,0.3520858
27.770426,0.93657237,0.076108144,5,63,0,-25.531728,5.484523,0.3250377,0.42235307,-0.67029845,0.38796105,-0.61358593,0.32670624
27.461219,0.99130399,0.076108144,5,63,0,-22.963693,5.3860353,0.25350574,0.45719343,-0.35911281,0.73079079,-0.59380939,0.37810034
28.356308,0.90807217,0.076108144,5,31,0,-25.957409,5.3539238,0.3920192,0.42756082,-0.46868552,0.56053521,-0.64218505,0.35209876
28.386884,0.99741437,0.076108144,5,31,0,-26.895337,5.5099365,0.47943958,0.22389728,-0.61153825,0.40823788,-0.60279255,0.34881273
27.127814,0.87058862,0.076108144,6,63,0,-24.861915,5.3596593,0.63047545,0.18726247,-0.11787205,0.057657415,-0.63588061,0.36180707
26.686612,0.90456572,0.076108144,5,63,0,-24.288194,5.4603875,0.95686742,-0.19498299,-0.44884842,0.11631582,-0.6277081,0.37075251
25.858943,0.88644833,0.076108144,5,63,0,-22.596579,5.3893329,0.62030628,0.10064984,-0.23195918,0.11333397,-0.39873589,0.39906179
27.404415,0.93719568,0.076108144,5,31,0,-23.456688,5.2108263,0.48045767,0.24822549,-0.28727172,0.49171331,-0.45544744,0.31369642
29.292623,0.99818297,0.076108144,5,47,0,-26.335336,5.2488479,0.41947114,0.31390442,-0.26429528,0.58988736,-0.46497908,0.32500414
29.124466,0.99105702,0.076108144,5,47,0,-27.277172,5.3229658,0.52612534,0.20810264,-0.25522455,0.39779569,-0.44179337,0.32912517
26.761148,0.81041617,0.076108144,5,31,0,-25.681923,5.3037955,0.51245765,0.3777242,-0.25823372,-0.10639156,-0.49036094,0.37018021
28.677618,0.99012533,0.076108144,4,31,0,-21.722635,5.3015556,0.61091962,0.16301683,-0.15672953,0.24239883,-0.54346128,0.34184657
27.80085,0.99532588,0.076108144,5,63,0,-26.861364,5.3897725,0.71861639,-0.043092075,-0.3270816,0.36001723,-0.50661487,0.33932463
26.14581,0.99889951,0.076108144,5,63,0,-24.390265,5.405816,0.31154807,0.51877152,-0.59484441,0.20170265,-0.36780708,0.35924798
26.772214,0.99707656,0.076108144,5,63,0,-23.119279,5.2090678,0.19547803,0.73120191,-0.21312992,0.2146462,-0.41887088,0.37752745
28.623711,0.98300447,0.076108144,5,63,0,-25.189711,5.3318781,0.3693631,0.33197884,-0.42485106,0.58407204,-0.4131932,0.34656108
28.217593,0.96116962,0.076108144,5,63,0,-26.547774,5.3618257,0.4846881,0.40226026,-0.18458476,0.03916686,-0.59126823,0.33191626
28.283329,0.98064564,0.076108144,6,63,0,-27.204624,5.2676429,0.19474114,0.45954686,-0.28930935,0.8141978,-0.42624845,0.31697652
27.757322,0.99496291,0.076108144,6,95,0,-26.231426,5.4811288,0.21606304,0.5983357,-0.56910798,0.39762878,-0.60908974,0.33246566
29.462473,0.99930545,0.076108144,4,31,0,-26.274916,5.3510234,0.33614908,0.4483278,-0.45376723,0.57701436,-0.60556065,0.33155792
25.923515,0.99960613,0.076108144,6,63,0,-24.455083,5.2188981,-0.19237885,0.84959737,-0.50125756,1.1185249,-0.36695045,0.3595556
27.619393,0.92846497,0.076108144,6,63,0,-22.825995,5.4279356,0.65078614,0.13129357,-0.15860864,0.19975851,-0.66303566,0.32270089
24.939388,0.72503572,0.076108144,5,31,0,-21.694869,5.1478888,0.50196725,0.48481702,-0.2198337,0.15325773,-0.68712189,0.30888753
25.250608,0.7568075,0.076108144,4,15,0,-22.51669,5.3827941,0.36031241,0.31649751,-0.13175876,0.46692673,-0.60984337,0.34152628
27.516257,0.99624742,0.076108144,5,63,0,-19.931974,5.4829331,0.56689684,0.11955171,-0.45425154,0.55473769,-0.58307846,0.3696109
26.290906,0.93117784,0.076108144,5,63,0,-21.949831,5.4583078,0.74997939,0.16543199,-0.56687242,0.061054514,-0.6969813,0.36545348
29.119902,0.99675941,0.076108144,5,31,0,-26.298398,5.4936144,0.57713414,0.19495911,-0.42564862,0.25050279,-0.5890366,0.32559112
27.701626,0.9356662,0.076108144,4,15,0,-26.669765,5.4541955,0.64417617,0.25332721,-0.53146719,-0.036735959,-0.58575428,0.30246372
28.178499,0.92320721,0.076108144,5,31,0,-23.786011,5.3406288,0.7110319,0.17301278,-0.3174212,0.17138075,-0.60469468,0.33788771
27.659152,0.97150232,0.076108144,5,63,0,-25.928527,5.3849852,0.4685676,0.34414227,-0.36227034,0.54888272,-0.67950793,0.30289065
27.525498,0.95109158,0.076108144,5,31,0,-25.192571,5.2047023,0.29246853,0.49617286,-0.21845677,0.2870923,-0.34874388,0.31005127
28.551374,0.97958011,0.076108144,5,31,0,-25.410873,5.2209552,0.32245723,0.50044415,-0.23314304,0.31305275,-0.35392635,0.31300994
28.195348,0.99599959,0.076108144,5,63,0,-26.345591,5.2751786,0.53441964,0.17734056,-0.22485946,0.55441337,-0.47350524,0.35803282
27.542633,0.94749843,0.076108144,4,31,0,-21.453414,5.3836446,0.46061289,0.38554755,-0.15305287,0.21968187,-0.64592691,0.30791339
24.737715,0.99786907,0.076108144,5,31,0,-22.755991,5.1340723,0.5011028,0.52922455,-0.17579695,-0.13632616,-0.54962978,0.33723797
25.681092,0.99940522,0.076108144,5,31,0,-22.148209,5.147265,0.70074837,0.14890425,-0.016646564,0.3995509,-0.60506637,0.3895399
23.80105,0.9393303,0.076108144,5,63,0,-21.040239,5.3302832,0.55817349,0.40920891,-0.54521806,0.022569848,-0.56121947,0.28292978
24.680439,0.97272858,0.076108144,4,15,0,-22.262863,5.3475463,0.54489484,0.41230465,-0.536849,0.03400742,-0.57022848,0.2817633
25.463315,0.89875954,0.076108144,5,63,0,-22.229456,5.1468794,0.61404886,0.15244596,-0.16757723,0.47267952,-0.52655071,0.30294566
24.774523,0.97973065,0.076108144,5,31,0,-22.671965,5.1801028,0.50625787,0.46236116,-0.28999043,-0.050635211,-0.5438323,0.31119729
27.916882,0.87460613,0.076108144,5,63,0,-20.64812,5.4065241,0.54149412,0.2920599,-0.24492724,0.32354334,-0.66796914,0.30863867
29.427178,0.98283829,0.076108144,5,47,0,-26.795965,5.2476062,0.36850865,0.47643911,-0.22421021,0.48875299,-0.55661898,0.32654415
28.417965,0.91269742,0.076108144,6,63,0,-26.58254,5.4628184,0.5830866,0.19971212,-0.37184336,0.13599453,-0.60987532,0.28286708
28.365864,0.98800507,0.076108144,5,63,0,-26.886015,5.453578,0.81401219,0.027929462,-0.46120466,-0.038384789,-0.56462833,0.31843102
27.565553,0.98650569,0.076108144,6,63,0,-25.354987,5.4277335,0.71134114,-0.010399506,-0.35574943,0.33262523,-0.44928069,0.29968655
27.109599,0.98383566,0.076108144,5,63,0,-24.85359,5.2673188,0.39781979,0.54431108,-0.25854011,-0.024459135,-0.44751448,0.35890395
27.319307,0.94892058,0.076108144,6,63,0,-24.329435,5.1397561,0.42387256,0.34652193,-0.19537019,0.63782402,-0.47618982,0.28478854
27.343381,0.83089668,0.076108144,6,63,0,-24.627673,5.3004061,0.35916648,0.53126816,-0.33133227,0.23310981,-0.70460427,0.31220734
27.201168,0.97774736,0.076108144,5,31,0,-25.726056,5.286658,0.41603647,0.55737466,-0.29648107,0.19304145,-0.71818049,0.31971155
26.317556,0.99977845,0.076108144,6,63,0,-23.868322,5.4692529,0.70403266,-0.058112073,-0.37011107,0.2366906,-0.36790934,0.34209768
24.924172,0.88700864,0.076108144,5,31,0,-21.402723,5.5094227,0.63112446,0.056868986,-0.31034781,0.3211785,-0.42065278,0.32773978
27.207504,0.9652247,0.076108144,5,63,0,-20.766005,5.3284663,0.53126199,0.31465263,-0.46525099,0.38429438,-0.55693627,0.27774606
25.832367,0.81048724,0.076108144,5,63,0,-23.872417,5.4623134,0.5394535,0.28423504,-0.33740351,0.39251978,-0.68498821,0.29206543
27.076968,0.99745733,0.076108144,5,63,0,-22.605473,5.3310355,0.030376133,0.6772295,-0.42542969,0.65367106,-0.37883671,0.29447104
26.524554,0.97960653,0.076108144,5,31,0,-23.230794,5.1675469,0.17926739,0.74037369,-0.43976201,0.44336539,-0.49238832,0.3070908
28.482131,0.96896051,0.076108144,5,63,0,-24.549022,5.4379256,0.54625755,0.19404711,-0.54394987,0.51771703,-0.65457723,0.34517723
26.676996,0.82099661,0.076108144,4,15,0,-25.71681,5.5254485,0.45921697,0.2744943,-0.43487424,0.51624256,-0.62932595,0.3563253
26.462801,0.99848631,0.076108144,4,31,0,-20.708189,5.4690566,0.66487963,0.0063258557,-0.44002432,0.67005277,-0.63596359,0.33626862
27.406897,0.99990145,0.076108144,5,31,0,-25.274647,5.5226919,0.5728187,0.28404911,-0.58823067,-0.081152359,-0.53041533,0.32556999
26.410835,0.98433731,0.076108144,5,31,0,-23.741545,5.4661532,0.72223717,0.045614624,-0.29063382,0.1745752,-0.68787206,0.40177256
27.357548,0.9994968,0.076108144,5,31,0,-25.000966,5.4435127,0.71665613,0.094133134,-0.33436158,0.21313646,-0.6783397,0.38757415
27.185955,0.93813706,0.076108144,6,63,0,-24.602612,5.5080368,0.88177285,-0.16639613,-0.46211331,0.2286816,-0.52418491,0.31605889
27.978172,0.66753974,0.076108144,5,31,0,-24.425685,5.4969501,0.80879204,-0.11641197,-0.51059525,0.26804974,-0.55574213,0.3183719
26.490619,0.96843945,0.076108144,4,31,0,-22.913061,5.4594957,0.89469465,-0.031758251,-0.4905802,-0.08036137,-0.57699974,0.28829356
26.172277,0.98560311,0.076108144,4,31,0,-22.531918,5.5420736,0.71281007,0.15822591,-0.29653179,-0.043789601,-0.73682578,0.33771671
28.50677,0.90276044,0.076108144,5,31,0,-24.247407,5.5009955,0.7621725,0.046380354,-0.38346414,0.077901165,-0.63190933,0.34493981
25.390784,0.80255391,0.076108144,4,19,0,-23.851656,5.4858754,0.82265765,-0.021845297,-0.33864532,-0.027123352,-0.78653725,0.339755
22.616419,0.99919199,0.076108144,5,31,0,-20.862979,5.4201755,0.71080844,0.20926853,-0.26881307,-0.027128145,-0.94051763,0.3773382
27.319876,0.99112125,0.076108144,6,63,0,-18.225921,5.3541754,0.2668184,0.53753157,-0.31651799,0.27768939,-0.42437293,0.37842169
28.144205,0.98880471,0.076108144,5,63,0,-24.375831,5.3377291,0.52108446,0.28761978,-0.46155183,0.39833005,-0.65508568,0.35246774
29.378324,0.93619791,0.076108144,5,63,0,-26.806934,5.3368641,0.43623844,0.34645381,-0.39516732,0.43029974,-0.4850035,0.28783536
29.433395,0.99903695,0.076108144,5,31,0,-27.645244,5.2064635,0.23309205,0.57370576,-0.21926949,0.50114412,-0.50216712,0.28683215
29.866414,0.84734789,0.076108144,5,63,0,-28.138984,5.2696496,0.42832915,0.38705843,-0.23787149,0.38118013,-0.58093968,0.31214728
26.499817,0.74593662,0.076108144,5,31,0,-25.059057,5.3069875,0.31851262,0.44257873,-0.27995081,0.29642679,-0.49831581,0.27599352
28.056763,0.9805655,0.076108144,6,63,0,-25.716046,5.3164649,0.28786781,0.49036776,-0.38142184,0.36601334,-0.52687161,0.28208185
26.814392,0.98878748,0.076108144,5,63,0,-24.88409,5.3679811,0.18141419,0.61475897,-0.26105907,0.35945014,-0.57399901,0.28911935
26.462416,0.88844067,0.076108144,5,31,0,-24.202495,5.3590224,0.30441843,0.32524296,-0.24131428,0.59361507,-0.44446832,0.30391701
26.641768,0.99845391,0.076108144,6,63,0,-23.893275,5.2805789,0.72742659,0.19572485,-0.28950232,0.12438662,-0.68771394,0.3710016
25.199954,0.91713352,0.076108144,6,63,0,-23.087258,5.1559305,0.60209211,0.19414483,-0.16782515,0.17178215,-0.339797,0.30619144
25.963737,0.92680518,0.076108144,6,63,0,-21.961255,5.1842018,0.28500318,0.53950235,-0.1242875,0.58638571,-0.6949769,0.40099646
25.729717,0.99304052,0.076108144,5,63,0,-20.984974,5.1500146,0.1594665,0.61743953,-0.28041299,0.73644562,-0.35222864,0.4154428
28.88469,0.9948176,0.076108144,5,31,0,-24.292379,5.271398,0.29366334,0.60480647,-0.32454116,0.21794566,-0.49495174,0.32727326
26.085383,0.98488745,0.076108144,5,31,0,-24.467042,5.1554033,0.30562469,0.68413838,-0.16722564,-0.027626833,-0.45988521,0.31801963
24.036499,0.82229865,0.076108144,6,63,0,-18.967171,5.0758577,-0.41341765,1.3398378,-0.33056206,0.73685759,-0.49885681,0.33847356
24.571122,0.97588214,0.076108144,5,31,0,-19.582227,5.1697749,-0.023588604,0.62250487,-0.24218239,1.3481822,-0.52377664,0.32969338
24.86697,0.82542216,0.076108144,5,31,0,-21.975884,5.2846784,-0.13298441,1.0228144,-0.46888339,0.64864847,-0.49539548,0.37569268
28.788659,0.9827703,0.076108144,6,63,0,-23.397701,5.2259099,0.25602402,0.47243355,-0.21147997,0.78927185,-0.50144464,0.34234774
25.464199,0.72176047,0.076108144,4,27,0,-23.868776,5.088352,0.19669759,0.6354971,-0.13891815,0.49142708,-0.57042508,0.37690535
26.861618,0.98767972,0.076108144,6,63,0,-21.948686,5.1208226,0.25274824,0.69424649,0.024595997,0.3944633,-0.54226586,0.36573476
27.30653,0.98736967,0.076108144,5,31,0,-26.49841,5.1007444,0.20964672,0.649902,0.017223756,0.40222273,-0.53534243,0.3641153
28.264524,0.86235831,0.076108144,6,63,0,-23.579112,5.2846844,0.517407,0.23179651,-0.16170707,0.32698535,-0.44532599,0.28220594
24.944079,0.50547214,0.076108144,5,63,0,-22.184748,5.5698335,0.27179563,0.48886949,-0.72551014,0.50204833,-0.65840024,0.41880656
23.161744,0.9947367,0.076108144,5,31,0,-22.37636,5.5793607,0.24669147,0.48593538,-0.99569599,0.64614664,-0.6239157,0.42239921
21.419887,0.99264988,0.076108144,5,63,0,-18.126492,5.8306348,0.45157327,0.23134751,-1.0418039,0.07312535,-0.56959712,0.42257047
26.280092,0.96297143,0.076108144,5,63,0,-19.420365,5.2954691,0.38159934,0.30902631,-0.24847582,0.78398748,-0.70896038,0.32882337
23.560707,0.92477258,0.076108144,6,63,0,-19.741641,5.1391488,0.0074168408,0.78956535,-0.21411269,0.69599725,-0.19104648,0.38128743
28.901858,0.98694641,0.076108144,6,63,0,-23.234395,5.266937,0.39792,0.45605855,-0.19928133,0.45926463,-0.6749602,0.33156982
26.952072,0.71277215,0.076108144,6,63,0,-24.230449,5.3380893,0.54769024,0.2450795,-0.31889083,0.38976593,-0.40755422,0.33449133
26.961339,0.74443255,0.076108144,6,63,0,-21.525904,5.3479389,0.22201463,0.61565117,-0.45336307,0.47049084,-0.43942534,0.35135775
26.527938,0.93765597,0.076108144,6,63,0,-23.940257,5.2732087,0.0076246548,0.64566136,-0.41417651,0.91377901,-0.54029516,0.33474473
23.501236,0.7992211,0.076108144,5,63,0,-19.489634,5.1391956,0.34021221,0.43552938,-0.1882496,0.80636221,-0.3182383,0.33417985
26.819301,0.99939879,0.076108144,5,31,0,-20.307192,5.3166723,0.014128469,0.79371005,-0.51667429,0.43335137,-0.46227771,0.3567386
27.345684,0.82292482,0.076108144,5,31,0,-24.213928,5.3269512,0.21739379,0.50624173,-0.39125337,0.44308308,-0.48816694,0.35666952
27.240456,0.96698402,0.076108144,5,63,0,-23.825434,5.0777641,0.24152126,0.60583525,-0.056090294,0.43390953,-0.32464609,0.37033569
29.330264,0.99560315,0.076108144,5,31,0,-25.960451,5.1222875,0.17565928,0.63447567,-0.12294676,0.63004105,-0.47548448,0.30031598
24.68633,0.94733493,0.076108144,5,63,0,-21.828938,5.1321504,-0.050830515,0.83394577,0.1161906,0.79989635,-0.48152223,0.31886596
24.305914,0.95178918,0.076108144,5,31,0,-22.896423,4.8966885,-0.12732552,0.98861183,-0.1557496,0.94854243,-0.49807209,0.3492235
24.458032,0.99937551,0.076108144,6,63,0,-20.325688,5.2734202,0.83737942,0.058785801,-0.38144776,-0.03572264,-0.40740564,0.36797261
24.150354,0.92317611,0.076108144,4,15,0,-18.358584,5.3798089,0.78722276,0.038671176,-0.16644115,-0.25451588,-0.29901105,0.36414511
25.455587,0.7631357,0.076108144,5,31,0,-20.263171,5.2961681,0.50746682,0.22603912,-0.29135897,0.57228119,-0.73682675,0.36646085
28.825733,0.9652607,0.076108144,5,63,0,-24.13285,5.3344389,0.29208261,0.45104074,-0.3116914,0.58851963,-0.5034032,0.35882636
28.725464,0.99488588,0.076108144,6,63,0,-26.040783,5.1489044,0.28700124,0.58413669,-0.21099518,0.36506524,-0.42113015,0.29881027
26.18802,0.38458466,0.076108144,5,63,0,-18.875225,5.328489,-0.021020834,0.85268446,-0.50511639,0.4520547,-0.58284581,0.31876062
28.468132,0.99907185,0.076108144,5,31,0,-25.39118,5.3464383,0.4428564,0.23754096,-0.35111967,0.49904695,-0.49383279,0.34263515
27.048191,0.94538895,0.076108144,6,79,0,-24.683375,5.0512034,-0.067758213,0.98237185,-0.22951396,0.65031958,-0.41099531,0.32599937
25.145316,0.95284673,0.076108144,5,63,0,-22.385268,5.0558018,0.53320347,0.40382189,0.23190193,0.3416448,-0.56244211,0.37036092
24.8596,0.99116564,0.076108144,5,63,0,-23.136884,5.063303,0.43390947,0.59933652,0.13366243,0.029089829,-0.60386921,0.39198534
24.905205,0.90331946,0.076108144,6,63,0,-19.785908,5.1665414,-0.15726481,0.89904479,-0.34011648,0.99872681,-0.28750497,0.32366901
23.920548,0.43194733,0.076108144,2,3,0,-17.601628,5.1331964,-0.15404499,0.92164138,-0.34654135,1.0166569,-0.27412579,0.32693867
25.65121,0.9740095,0.076108144,5,31,0,-17.444605,5.1457335,-0.16545633,0.8118714,-0.35076126,1.0585141,-0.38604794,0.35359142
28.712081,0.99261368,0.076108144,5,63,0,-24.348317,5.1758345,0.36342522,0.47497786,-0.066897164,0.29889826,-0.51596806,0.31061403
24.973651,0.98515619,0.076108144,5,31,0,-23.451087,5.1536049,0.12723623,0.79929181,-0.078644594,0.25301114,-0.58295237,0.27800915
27.937631,0.99923536,0.076108144,5,31,0,-23.274501,5.1706661,0.14554877,0.64787501,-0.11874184,0.60946725,-0.54726227,0.27875803
24.931045,0.73510007,0.076108144,4,15,0,-22.846266,5.1388163,0.077233053,0.61490894,-0.24948837,1.011453,-0.53157085,0.26931804
25.959511,0.60153697,0.076108144,5,31,0,-19.965876,5.1104995,-0.036545343,0.87575597,-0.20033137,0.46053481,-0.38279628,0.29400347
23.068056,0.96672026,0.076108144,5,31,0,-20.802946,5.061893,0.22182535,0.54140483,-0.03173265,0.71084291,-0.22491195,0.28226986
24.890552,0.54386462,0.076108144,2,7,0,-20.5287,5.0600969,0.22038934,0.52143862,-0.049549319,0.66623827,-0.24569937,0.2825778
27.430099,0.99630834,0.076108144,5,63,0,-19.569965,5.2972942,0.67896221,0.27037426,-0.11792387,-0.095228562,-0.65874471,0.31536765
27.914281,0.99068041,0.076108144,5,31,0,-25.707201,5.2741398,0.670232,0.059719283,-0.17237929,0.35687911,-0.43176351,0.3388964
23.787162,0.99302533,0.076108144,5,31,0,-22.761338,5.3446828,0.45891158,0.56418782,-0.35829429,-0.15145468,-0.73310767,0.41183473
28.840622,0.94793653,0.076108144,6,63,0,-20.411765,5.3703488,0.23058176,0.54730491,-0.42344082,0.5177119,-0.50761756,0.28521603
28.208147,0.91513255,0.076108144,5,31,0,-26.66906,5.3389025,0.16102851,0.62250533,-0.35840073,0.46403825,-0.57112645,0.28811872
28.350885,0.99838733,0.076108144,6,63,0,-26.862202,5.2347178,0.27261579,0.45212544,-0.27812043,0.66102873,-0.46212078,0.37160307
28.52125,0.91946501,0.076108144,5,31,0,-26.064465,5.3617788,0.35042434,0.31845013,-0.486495,0.64482901,-0.50396986,0.3333226
