# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:56:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep2/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-10.038178,0.9884973,0.14071005,4,31,0,16.834181,8.2867026,8.0210481,7.5444238,6.9312839,8.2186402,8.4188005,10.837285,8.9731093,8.0966831,2.1512179
-6.6991909,0.51127836,0.14071005,3,15,0,12.26589,8.6625731,7.8942461,8.5572664,10.005222,8.2991576,8.0466233,7.9429302,8.6496662,7.9242447,1.0264237
-5.576742,0.92465077,0.14071005,3,7,0,9.5048218,7.3736324,9.6690623,8.1348211,8.9123052,8.7295116,8.0753232,8.5807122,9.1010645,8.3653387,0.91808445
-7.1757734,0.83498157,0.14071005,3,7,0,10.051054,9.8372202,7.3481697,8.6559705,7.151666,8.3580644,8.3758089,9.3277855,9.4260211,8.74669,0.89308947
-14.236662,0.42191814,0.14071005,4,15,0,17.281248,9.3941319,7.8052804,6.021709,8.0049809,5.5576832,3.3554935,9.2873954,1.2472794,5.699795,2.3260522
-13.741495,0.99705489,0.14071005,3,15,0,16.515363,8.7193372,3.7725785,5.2209667,9.9722198,3.1018046,6.7999854,9.3307401,6.7606877,6.826992,3.5333675
-13.863872,0.99113905,0.14071005,4,15,0,17.391625,6.8835851,11.1303,8.6406796,5.4745145,10.496193,7.8141937,5.9935063,6.042223,8.0749022,1.6745104
-10.927836,0.98448665,0.14071005,3,7,0,16.539874,8.189352,5.3146326,7.0036085,10.586136,7.7388712,6.8668206,8.8447983,8.5820156,8.3639588,1.9523186
-13.853996,0.64072731,0.14071005,3,15,0,16.06662,10.10553,5.6273466,6.5095891,9.4323145,4.0333215,11.132126,10.090895,6.9705676,7.3762696,3.2533682
-11.00294,0.97659468,0.14071005,5,31,0,18.561925,3.8989698,6.7091993,5.6560721,3.79442,5.1051226,8.9219455,6.2859746,6.4561201,6.3100232,1.5970382
-10.286277,1,0.14071005,3,15,0,12.649176,5.074873,5.9709491,5.2242621,5.3600089,4.9478767,8.16747,7.7597666,8.5326846,5.7731852,1.9526741
-14.111587,0.92793037,0.14071005,4,31,0,18.392918,3.9740092,8.6095541,7.1906401,4.7353531,4.9172712,9.1397168,8.3108214,10.533927,6.6978637,1.7741145
-12.79115,0.99569449,0.14071005,4,15,0,19.150264,5.675061,8.2551044,9.3891459,8.5735418,2.4276677,8.8200659,6.9393258,7.3509899,7.1610258,2.2476998
-12.161474,0.99614163,0.14071005,3,7,0,16.381926,10.227181,6.7443751,5.7991179,5.7324468,8.9661272,7.1913304,5.4281022,6.0028332,7.0002368,1.183011
-11.350658,0.52058538,0.14071005,3,7,0,20.070533,9.7991378,6.2488343,6.0572254,6.1799137,7.6402575,7.9524075,4.950321,8.8495601,7.2067882,1.1806125
-13.488617,0.99958593,0.14071005,4,31,0,16.868782,7.6817253,10.883068,10.191882,11.082544,8.1851323,9.1232759,14.109851,8.0706547,9.9731178,2.5434233
-15.302235,0.98741047,0.14071005,4,15,0,19.293877,14.44901,15.341817,13.916086,12.352614,11.049841,11.8201,8.4985514,12.026338,12.334003,2.0608631
-17.136233,0.84253762,0.14071005,4,15,0,21.555357,13.283674,16.449191,13.669399,11.752562,12.475555,11.19242,10.744604,11.130464,14.018897,2.2736324
-19.188464,0.99135704,0.14071005,5,31,0,23.468894,15.564039,2.981705,4.2693898,10.799124,9.5347156,10.803177,15.742868,13.861566,10.621929,4.0931057
-20.751682,0.9794588,0.14071005,5,31,0,25.691868,7.1947744,12.419179,9.1209395,5.2704384,17.598032,11.230391,8.0447074,12.741624,8.6361278,3.2660416
-18.950182,0.99980311,0.14071005,5,31,0,25.150389,14.123724,2.608565,5.1156219,10.838704,-4.7390439,2.9421466,11.991004,4.0223222,4.3269843,5.5122645
-21.98069,0.95742612,0.14071005,5,31,0,24.615432,1.3577912,9.3100064,1.6106075,15.515323,-4.0812833,0.97366631,14.287165,-2.0399958,4.3837566,5.3870074
-23.196185,0.99974035,0.14071005,5,31,0,26.659758,12.289498,10.592796,-11.345066,1.1493793,-9.3476579,0.82921483,13.87158,3.223513,0.65403628,12.279724
-24.648082,0.97358543,0.14071005,5,31,0,30.540092,-5.3708588,1.3818024,-1.0749021,0.73640864,14.09773,1.2158584,0.87564113,9.3610024,2.641996,9.5119047
-27.852237,0.99980542,0.14071005,5,31,0,29.37271,14.546489,9.9125563,1.412145,18.078052,-13.899591,18.254081,21.165334,-3.772705,2.445028,13.754975
-22.205829,0.98239198,0.14071005,5,31,0,30.351204,12.302035,-0.86337343,0.12966151,10.202224,-6.53789,15.857211,12.143088,5.8367191,5.0370304,8.4172434
-22.68109,0.99438313,0.14071005,5,31,0,26.292076,6.2613694,12.843022,11.535606,2.1362585,16.711376,-2.139142,8.7497214,12.226601,5.9927881,6.4998713
-16.45711,0.98904033,0.14071005,5,31,0,27.046911,5.9370256,0.70245273,-0.56831976,5.9684132,-4.7100547,6.428874,5.6001082,2.0016067,2.1172328,3.5610584
-18.263522,0.95995006,0.14071005,4,31,0,22.876308,2.0993954,10.9157,0.66919079,2.5001269,-4.501878,-2.0008142,8.3839561,5.6803401,2.3318679,4.3428732
-16.27578,0.99983389,0.14071005,5,31,0,19.976591,2.6116414,12.49042,5.0318875,8.888224,3.2797617,7.1378804,10.344748,9.3798609,7.5156905,4.0009391
-18.55855,0.9923075,0.14071005,5,31,0,21.544062,14.54032,-1.8129419,6.676425,2.8095574,7.5073265,3.6414916,4.7256129,6.9016178,5.3678523,5.7925233
-14.573987,0.99113903,0.14071005,4,31,0,21.809133,2.0252293,3.2660766,-0.44367357,5.3015088,0.14544043,2.9865936,5.9835704,3.5207585,0.83934429,2.4845998
-15.652278,0.94194475,0.14071005,5,39,0,17.593866,7.0152958,7.0583228,4.9425928,8.9315755,4.2711457,10.314488,9.6989542,7.31028,5.1813173,2.2494169
-14.451339,0.98060456,0.14071005,4,31,0,18.745665,5.6081768,7.3496418,5.5972026,8.3920779,5.2974834,10.320796,7.9792521,7.9706198,5.1580972,3.4707969
-14.392914,0.88847555,0.14071005,5,39,0,21.223003,4.1181635,4.5177594,5.4064124,3.6679284,6.7603264,4.4490286,9.6520398,4.789472,6.9534964,3.5367906
-10.809295,0.95615638,0.14071005,4,15,0,18.690936,7.3559782,6.4756928,5.5906422,6.7678055,4.6205409,6.5623739,3.8417465,6.133133,7.0238621,1.4263923
-16.979331,0.840575,0.14071005,4,15,0,25.273221,7.1335767,1.3719122,4.3739835,6.3940411,-0.39702741,7.1586147,9.3790071,10.239407,4.1337707,5.7025733
-19.396433,0.97696605,0.14071005,5,31,0,22.942162,13.595905,5.4999805,10.681556,10.093565,7.4202631,0.25330829,13.39337,2.5012551,4.2732825,5.0437257
-14.854032,0.99586876,0.14071005,4,31,0,21.033346,12.253677,6.3947783,7.1961151,11.739219,5.6742772,8.3595165,12.475552,5.353693,8.73154,3.4434734
-14.621621,0.88132507,0.14071005,4,15,0,20.873292,7.627606,9.4887936,6.4423023,8.0969281,9.4142916,5.8847032,10.976206,10.974136,7.1549827,3.9427988
-12.965845,0.97820765,0.14071005,3,7,0,18.897421,7.6732011,9.4569862,7.7746292,7.0143252,4.9453972,6.740551,10.696426,9.6435517,9.239924,2.2439806
-13.256186,0.97500433,0.14071005,4,15,0,15.379565,7.2091941,9.0204818,6.7541887,7.0267231,4.9886962,6.9112227,12.206317,9.212025,8.8563761,2.0682261
-15.32835,0.99992729,0.14071005,4,15,0,17.365363,12.027909,7.3412076,9.5232505,9.6652491,11.214406,11.137231,5.340394,7.60082,10.145826,2.6621851
-15.07276,0.98337306,0.14071005,4,15,0,20.16207,11.283312,8.0865894,7.1750209,7.9795834,12.660562,9.7237596,6.0129492,7.6300939,9.8283265,2.2743431
-18.390362,0.97085603,0.14071005,5,31,0,22.413862,1.7140928,5.7835375,6.589397,5.9895918,-5.4848666,0.92861657,11.304676,7.0227009,4.9696803,4.2958642
-26.691039,0.92034663,0.14071005,5,31,0,28.490242,-2.0547832,4.1396893,18.662244,6.6692392,12.011345,11.13692,12.684681,-9.6154833,4.0804096,10.559094
-22.954963,0.99481146,0.14071005,5,31,0,33.574485,7.2013845,5.7048444,-12.700401,1.1423665,-7.6243277,-4.0735012,1.9608089,11.904266,-1.0404704,6.2474275
-23.662381,0.99954343,0.14071005,5,63,0,30.011059,24.161519,1.1789341,17.287136,1.0346625,7.268493,3.673149,5.6236131,4.3614303,8.6707211,8.2358198
-30.162091,0.99181486,0.14071005,5,31,0,33.533177,28.957826,1.8902219,-4.0666441,34.367909,-1.7960151,10.262174,24.745314,11.323779,4.8672324,14.917043
-28.367982,0.98332389,0.14071005,6,63,0,34.737506,4.8735775,5.1451481,16.719826,-1.6484231,-3.3960811,-7.3608482,12.953946,-12.877651,-6.6736215,11.545713
-30.548572,0.98572278,0.14071005,6,63,0,37.360936,21.305333,-7.0165469,-13.955659,9.5271251,-5.2876402,15.52698,26.947018,6.1526697,11.612253,14.579625
-31.192817,0.99902369,0.14071005,4,15,0,33.227181,17.801252,-7.0289518,-18.969887,7.9997522,-7.0605335,16.378228,23.511283,6.036245,11.317303,14.839111
-23.711694,0.9931657,0.14071005,5,31,0,32.752168,20.452233,3.4645051,-1.6808807,5.9994594,0.094103158,7.0736306,16.790471,19.39425,0.45765959,10.358545
-19.155375,0.98267503,0.14071005,5,31,0,25.702466,6.7536025,5.1789899,11.637832,8.2207631,7.0574547,2.5423694,10.680114,2.2483596,9.7234405,4.9877082
-15.488286,0.96918264,0.14071005,4,31,0,21.485223,5.2253303,5.4664273,2.1783853,3.8512602,3.8133898,6.5197481,3.8134893,6.6389565,6.793602,1.8665347
-10.914351,1,0.14071005,4,15,0,16.37759,3.9411215,2.5433625,5.5689117,3.2435681,3.1223401,0.57196708,5.6261651,2.8000408,2.6343787,2.1444997
-10.423283,0.97809838,0.14071005,3,7,0,20.428497,1.7156943,2.0544858,-0.028850138,2.0041854,1.8396278,4.8559301,0.89524973,2.6634491,1.4384568,1.2825262
-12.068049,0.85522422,0.14071005,3,15,0,14.917533,3.7380929,4.8762811,0.24331429,4.1825746,2.2009424,0.35785715,5.7069382,1.3163118,2.2571147,2.765889
-10.702141,0.97838365,0.14071005,4,15,0,15.015005,4.9381392,2.9111708,2.0008065,1.5547168,2.6533231,3.3234027,5.7128523,0.27285311,3.1993461,1.4841263
-9.5865219,0.98594797,0.14071005,3,7,0,12.59451,0.81157383,2.5242788,3.2758183,3.6716818,2.4795728,2.1882205,0.70936912,4.6215605,2.5839664,1.1208741
-10.259035,0.91843902,0.14071005,3,7,0,12.505622,4.0156967,2.1334062,1.3479271,0.94585527,1.7523796,2.5276849,4.2781262,0.029858635,2.4267699,1.0783618
-14.288367,0.44488543,0.14071005,4,15,0,22.457464,-0.27709498,2.9334394,4.0036828,1.7954617,-0.51904066,0.35379117,2.6910214,6.2449405,2.3397736,1.583884
-13.653532,0.9634352,0.14071005,3,7,0,17.711341,4.211609,3.8410734,3.1734557,1.8190719,-0.9073441,1.3290191,4.2716393,2.5621626,2.2269832,4.0263208
-14.2038,0.97393626,0.14071005,3,15,0,17.423376,4.0063227,6.6428988,1.9442471,1.6301479,0.93023062,1.3389897,2.6090378,-0.1459612,2.2921893,1.2926798
-15.22651,0.65231794,0.14071005,4,15,0,21.304662,1.8415227,3.4199104,0.60835762,1.6174014,3.4541366,-0.58210857,-0.79148852,2.388141,0.77876444,4.3126779
-12.891744,0.99034992,0.14071005,4,15,0,19.847352,2.8303534,0.22322979,-3.5479364,-1.7397107,1.3580435,1.7925948,-0.37841317,-0.37244167,-0.18322269,1.6988111
-15.906941,0.91266446,0.14071005,4,15,0,20.99351,2.9294639,1.5247952,-1.0706593,0.20395083,4.7613203,0.26609715,3.229534,-5.8300278,0.50549832,3.6420132
-15.412245,0.93405796,0.14071005,5,31,0,23.198738,4.3925262,5.3986535,5.9855068,10.136092,2.3203221,4.9085131,9.5752086,9.1221367,8.0309002,3.3138359
-15.701638,0.9946833,0.14071005,4,15,0,18.461646,0.52921651,5.9085884,6.1970152,5.7954125,5.3547146,7.6789829,10.360025,7.9476793,4.2372329,3.2940914
-13.039971,0.98475552,0.14071005,3,15,0,18.805409,2.6400278,5.865947,6.505881,4.5535581,5.5675379,6.2416379,8.0274183,7.4838943,4.4129928,3.0390033
-14.860662,0.97783902,0.14071005,3,15,0,16.812705,3.4954636,5.9299519,6.2292934,6.9552945,3.9559155,6.1741776,6.5209682,10.051166,5.2033965,4.4099015
-14.068606,0.97063335,0.14071005,4,15,0,21.385498,4.0023352,5.8780631,6.9212074,6.3006432,4.3773917,2.6363115,7.3735289,11.608089,5.2726017,2.5285285
-13.693643,0.99950195,0.14071005,4,15,0,17.393105,3.0013748,8.1643897,1.3922776,2.6615447,2.8668087,3.3186517,8.7428568,3.2945862,4.8004398,3.0806629
-15.857157,0.94084139,0.14071005,4,15,0,18.278535,4.7977713,10.018033,0.23945861,2.2588951,3.1320244,4.8972853,10.220683,6.282808,3.4314673,4.1363186
-14.500078,0.99337893,0.14071005,4,15,0,17.877685,3.7893395,8.7777345,-0.66932871,5.964888,2.1794197,2.1269647,7.5229097,2.044219,3.9794025,3.5063225
-16.709171,0.95910892,0.14071005,4,15,0,22.627737,6.8267862,0.76707934,7.326608,0.69224238,4.5307429,4.1826378,-1.3688101,4.9780728,4.0827793,4.1587086
-12.636784,0.99126438,0.14071005,4,15,0,20.47418,2.9920406,2.1641384,2.9324527,3.9375521,1.7275105,0.98446474,8.9616978,2.3911014,3.017873,2.7419099
-13.853059,0.97692765,0.14071005,4,15,0,18.661765,1.572909,1.5726298,2.3259211,-0.45914111,3.0341241,3.7306272,-2.4757013,2.0358314,0.82736864,2.7825889
-14.417787,0.97608551,0.14071005,4,15,0,19.930745,1.624312,2.4213284,1.2167391,4.231404,0.35452,-0.39645676,6.4280954,1.5430722,1.5908608,4.2894662
-15.991999,0.97966512,0.14071005,4,15,0,21.367479,-1.7024875,2.8946129,1.7914636,-1.1603739,3.457256,-1.1308384,-0.23436561,4.2932581,-0.55144159,2.2564139
-17.056265,0.9914709,0.14071005,5,63,0,20.599196,9.5731443,5.0695601,4.0745273,8.3205839,-1.3388439,6.0607834,9.0197783,-0.50776012,6.1661063,5.1154218
-18.214071,0.99528975,0.14071005,4,31,0,22.565102,1.9246059,10.970813,3.5743435,3.5236214,9.5220259,6.2523766,6.6673436,12.130012,5.3603868,5.3367628
-15.172484,0.92004633,0.14071005,3,15,0,23.906426,6.4483398,7.3759429,5.8386699,3.2436791,7.1119486,7.4268107,7.8957286,3.9175316,6.0189006,4.7513375
-14.634062,0.98635839,0.14071005,4,15,0,19.227444,9.5951417,7.9117472,12.553786,8.7206121,5.6649191,11.540195,9.6959646,13.003716,9.8025939,3.0234905
-17.073411,0.99390619,0.14071005,4,23,0,20.290239,18.043552,12.457057,14.160968,12.101546,8.5613881,14.133951,15.478624,10.661247,12.646379,2.5981795
-21.650765,0.9646133,0.14071005,4,15,0,25.943459,8.1785436,10.473032,9.4846611,18.956541,16.233803,11.370737,13.014578,16.904253,13.605156,4.3539771
-20.260397,0.97771789,0.14071005,5,31,0,27.380519,17.142346,16.951167,14.001863,10.960827,7.6211808,15.158524,13.227854,8.5466396,14.111276,3.0936228
-17.039724,0.95493401,0.14071005,5,31,0,28.569615,4.2267327,-1.4959931,1.9161688,6.5890634,7.6354838,3.651844,8.6365612,11.059616,5.5655866,3.7589955
-22.699438,0.82628353,0.14071005,5,31,0,26.568789,13.695531,20.80869,6.0879736,3.889218,-2.8741331,5.7463621,9.8475587,-1.770697,7.8420894,8.0738186
-27.195963,0.95243171,0.14071005,6,63,0,31.95629,18.731304,-14.401246,-7.8420674,2.268037,1.1561913,-7.3031425,11.772697,14.168402,4.1122086,15.068591
-27.183698,0.98780708,0.14071005,6,63,0,34.945469,15.359306,24.755714,12.367458,10.593008,-2.2386073,12.70913,12.027617,4.8608416,14.385519,9.0460075
-27.283904,0.94231994,0.14071005,5,31,0,41.553783,18.241385,22.783032,9.5409647,21.240714,-2.8420221,16.14285,7.6171847,4.1206181,5.231508,12.518158
-27.884282,0.99103737,0.14071005,5,63,0,35.458959,9.0750867,-1.3622673,-15.196169,-4.7410004,1.6252354,-11.502634,29.012967,6.8255602,3.9684218,13.751642
-24.914825,0.99890206,0.14071005,6,63,0,34.145303,14.589441,2.9570442,2.3848026,8.6213482,-14.48269,15.02824,4.0116213,8.0336125,2.0411489,10.718768
-22.592035,0.99672414,0.14071005,5,31,0,29.486498,7.4269607,3.7289944,-7.9921458,-2.3466546,0.94807802,-10.9313,15.986723,-0.54951302,-0.40173792,9.8180177
-27.883962,0.98618323,0.14071005,5,31,0,29.815719,15.385681,-3.5294008,-18.476833,9.6993448,5.6745107,-4.1331721,25.117328,-9.065119,2.5890718,9.6382986
-29.846421,0.96147919,0.14071005,5,31,0,32.831917,12.897934,-8.8820888,-22.648609,9.1287871,12.396549,-2.0081759,22.028587,-5.5621549,-3.5807663,12.814428
-23.735252,0.9994416,0.14071005,6,63,0,37.470292,19.03737,15.372213,11.229614,2.747566,-1.5991921,10.241689,11.572303,16.087421,2.5066475,11.035741
-19.097655,0.9976952,0.14071005,5,31,0,25.724871,5.5721812,0.6009538,4.5913987,10.547631,8.9487011,0.75119172,9.5200584,1.5995249,2.8237043,3.2903844
-20.676703,0.98292263,0.14071005,5,31,0,25.527877,4.0047343,12.832586,-2.7161025,-2.8434172,7.3463,7.7784256,4.901859,11.370406,3.7922162,6.5000093
-21.904057,0.99006534,0.14071005,5,31,0,25.833368,4.5399839,9.1146267,-2.7530536,-5.7451051,8.1947887,7.7699306,-0.1621528,8.8579688,4.3940134,4.3738276
-19.208167,0.99915314,0.14071005,5,31,0,26.952159,0.52424623,10.376453,10.797163,3.7537432,10.288301,3.4911286,12.709647,5.9070658,5.1844777,3.8933726
-19.625975,0.99837642,0.14071005,5,31,0,23.140563,14.663667,2.9535823,1.6949741,7.9295665,0.076622391,9.9144326,4.3013802,11.132546,4.9748321,7.7940163
-21.853362,0.99347702,0.14071005,5,31,0,25.935587,-3.1133905,5.26231,0.62776043,-0.51174044,0.86158889,-0.08546363,9.9092881,-11.709464,2.8476315,6.5376572
-20.151841,0.99477791,0.14071005,5,31,0,25.870891,10.176007,-0.57644908,1.3324004,4.3080867,0.044946331,2.3645026,-0.073925401,13.565317,5.8679313,6.3408078
-19.784414,0.98251985,0.14071005,5,31,0,24.301023,1.3154287,8.5257367,1.4619009,5.888322,-0.76827597,6.7082398,9.6889013,-3.4186762,-0.2676748,6.036323
-17.448287,0.99296269,0.14071005,5,31,0,22.52027,-1.5755947,-1.8831244,-4.8911981,5.6167254,4.4551568,-0.72421832,4.3809514,-2.6577891,0.64884196,3.7700249
-23.632513,0.89244558,0.14071005,5,31,0,28.852591,15.098392,10.240065,14.176694,-1.8245461,-10.134467,1.7058681,2.927176,5.7720703,4.0136418,6.2205955
-28.630655,0.88558768,0.14071005,5,31,0,32.279368,23.587963,8.6802225,20.947255,-0.12577058,3.8133067,4.1757751,0.42061982,13.048122,-3.0043879,12.783485
-27.375294,0.99763134,0.14071005,5,63,0,34.430466,24.403557,10.284788,3.4980934,14.926028,-5.9227658,7.5762346,-9.078749,13.372463,3.8227867,12.353657
-26.992744,0.98619985,0.14071005,5,63,0,33.87071,32.750658,10.131042,-11.575813,0.72591433,-2.9660446,10.392015,24.983587,18.885031,4.9504133,12.221119
-27.062593,0.96235295,0.14071005,6,63,0,31.973474,17.971584,18.251076,-18.498909,8.5995235,0.2023838,8.3745821,25.751914,15.071377,8.0254851,11.325901
