# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:56:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-14.426627,0.80183127,0.10891834,4,15,0,18.646914,2.0711698,4.5171925,-1.7019741,2.7795298,-0.264329,3.3318867,2.7107434,5.2258862,3.0505284,1.6342875
-21.510996,0.58917407,0.10891834,5,31,0,24.830076,10.715098,-1.6938639,5.3896845,2.4128711,-2.8535595,-1.8094996,6.2686766,-8.6501355,3.7139753,8.4012371
-19.662763,0.99837276,0.10891834,5,63,0,27.54122,10.347541,14.926111,9.1425658,14.241968,6.6054109,11.550089,12.173227,20.045184,10.903624,5.1912
-18.260842,0.99897459,0.10891834,5,31,0,22.044806,9.2984811,11.244655,8.6381131,18.519859,6.8083758,11.970866,9.6215756,13.274208,9.7534972,3.7850232
-19.566827,0.99174073,0.10891834,5,31,0,23.821755,12.961528,11.832619,10.032053,-2.7244543,6.5641938,4.3976991,14.900775,4.1104492,6.9732317,5.8822134
-15.562151,0.99959801,0.10891834,5,31,0,21.878345,7.8364215,-0.81743191,3.262077,5.2474684,6.2800917,7.3693595,7.5207525,9.8170109,6.0378524,3.695876
-15.966803,0.98398742,0.10891834,4,15,0,17.627626,7.9127746,1.9406194,5.8565637,6.2553603,4.8279664,8.1662455,6.9226634,11.645661,4.3236359,3.9918889
-22.467097,0.95092219,0.10891834,5,31,0,25.923828,3.8345716,6.4832617,12.62267,10.866678,5.9558255,11.842783,5.173993,0.56444382,10.676873,5.9346009
-16.796204,0.99634164,0.10891834,4,15,0,24.736935,7.7952958,6.3899915,9.865816,14.043231,2.5001682,5.6503952,12.750241,7.3572978,7.0787353,3.1721072
-21.537808,0.96090179,0.10891834,5,31,0,24.987341,13.609207,-4.7709464,6.484344,-1.7689468,5.1860059,10.816691,5.056931,-0.41560438,4.791595,4.9039536
-20.674516,0.9909054,0.10891834,5,31,0,26.699745,13.424382,11.207355,7.1636245,2.725499,6.7353931,15.426653,6.5639005,2.132726,4.6371221,4.6632503
-25.521735,0.99318608,0.10891834,5,31,0,30.271452,3.4271055,-0.10157538,2.5334153,1.8629749,9.9704002,17.507549,0.86716519,-0.28871939,8.1730384,7.9956495
-18.962933,0.99915173,0.10891834,5,31,0,28.878302,11.330023,9.2107553,14.473748,9.8965031,2.4202378,2.1239442,16.369574,11.257597,7.0765248,5.4276865
-20.78874,0.98661121,0.10891834,5,63,0,25.765903,8.1236728,3.8166841,7.2185531,10.769881,-2.7780753,5.1946404,14.38159,-4.2782257,6.8536893,7.7007235
-20.006098,0.99989599,0.10891834,5,63,0,24.146944,8.8288447,0.96558222,-1.4015845,2.7100626,7.7169743,3.7439687,10.116072,-5.168243,0.51406244,7.4062932
-19.051671,0.99599295,0.10891834,5,31,0,22.617334,8.7077113,4.1532569,4.1663758,2.6714217,-5.9198574,-0.089685593,4.149231,-0.7840197,4.7748445,3.9850869
-15.470637,0.9866305,0.10891834,5,31,0,22.995208,8.8831221,2.3239892,4.7331965,7.6055924,-0.64019118,3.9464696,7.1047851,0.038739142,4.326069,4.3639795
-14.01035,0.99696053,0.10891834,4,31,0,17.348575,6.0586554,3.25382,7.4750062,7.4467796,0.83247915,3.839889,9.9099828,5.6911089,4.4521532,2.7431489
-12.884953,0.9834853,0.10891834,4,31,0,17.265389,7.248353,4.2403936,5.6373682,5.9929855,8.7984249,6.9040285,2.6976767,5.6516013,6.6744427,1.7197508
-13.466546,0.98952841,0.10891834,4,15,0,19.004809,5.407569,8.3995241,6.5724116,6.4648507,3.659247,5.3221551,9.8767822,6.5785385,7.5251704,1.4881627
-16.331607,1,0.10891834,4,15,0,19.109548,6.0472152,3.4418379,5.1635847,3.9528012,9.8548919,5.8182776,0.11190364,3.032217,5.1130898,3.9303008
-21.282086,0.99556114,0.10891834,5,63,0,22.383594,18.308661,13.54074,5.0504513,15.015178,6.7752897,11.080383,6.4777008,17.360076,9.5221287,7.3923557
-15.748586,0.99160248,0.10891834,4,15,0,23.823657,12.54312,14.615634,7.824885,12.958542,7.9335671,9.7043216,8.0112891,12.599649,10.281221,3.3357527
-19.008081,0.98829607,0.10891834,4,15,0,20.864156,12.153647,15.25029,8.8847628,15.644451,4.8463963,14.058059,7.6913484,7.3485828,9.4293918,3.6985498
-13.58154,0.98417001,0.10891834,5,31,0,23.318184,7.7014457,7.2436751,1.7804125,3.2056566,4.2505499,0.95938434,7.9675011,6.1578444,4.6987066,3.5523682
-16.409085,0.98768597,0.10891834,5,31,0,18.919815,12.362444,10.433469,8.5975962,10.444219,3.1338041,6.8778875,6.7379055,3.0102771,8.6693025,4.0324188
-14.794321,0.97347282,0.10891834,4,31,0,20.692674,8.1576418,7.5610591,8.8562384,6.9508352,3.8802303,7.0848714,13.606447,5.0767107,6.0998659,3.6736778
-14.665039,0.97539744,0.10891834,5,47,0,18.418413,4.8984201,5.2309938,7.2004333,11.105557,5.9880581,7.9611424,8.9227463,9.6079482,9.0125595,2.4261826
-14.314569,0.99817298,0.10891834,5,63,0,18.277959,-0.53282481,-0.39221915,2.1100856,6.0281634,1.0418271,1.6290907,3.2996107,2.1494891,3.3880609,2.8834637
-11.608916,0.98990162,0.10891834,4,31,0,17.665252,4.8991362,6.4934373,2.6186886,0.21452318,2.2280703,1.651359,2.3585726,3.9926472,2.7126042,2.1829233
-12.116989,0.9855347,0.10891834,4,15,0,14.949024,3.7065087,6.3301853,3.3711648,3.6623227,2.9392416,2.3803249,0.12350011,0.32037255,2.9590239,2.1971777
-14.265661,0.97268856,0.10891834,5,63,0,21.533972,12.869659,9.3023554,11.590898,7.7638401,7.52337,6.8657047,7.0749693,6.1180701,8.0963865,3.3615904
-17.831334,0.9796336,0.10891834,5,31,0,21.730893,8.6524893,13.721818,11.309051,13.581888,5.4694541,10.994896,13.902175,14.334942,9.2606429,4.4898413
-18.129092,0.99295581,0.10891834,5,31,0,23.371308,14.270539,10.057873,7.0902882,9.8214708,14.933083,8.5970463,14.866338,10.094079,9.6339424,5.0896142
-18.88673,0.99111192,0.10891834,5,47,0,23.725452,3.9181788,8.8679436,9.4366095,7.3983766,-1.4586677,9.3761805,2.6321836,7.7987154,4.2221858,2.9825387
-13.078962,1,0.10891834,4,15,0,19.874609,4.4030578,3.9367165,0.88211619,5.3063127,3.7905992,5.7861303,6.2652197,3.0938019,5.5596756,3.0602464
-16.365477,0.9587675,0.10891834,4,15,0,18.371563,12.142879,3.3171868,6.8927139,9.4740231,2.4658527,3.7438519,8.107859,6.0253108,4.0015666,3.3913128
-18.564822,0.9993376,0.10891834,5,31,0,20.85883,5.3875359,6.3214247,4.3097778,-4.42503,6.2534269,6.5898253,12.78406,3.4255606,6.1616973,4.9821075
-22.883287,0.99441705,0.10891834,5,63,0,27.020027,6.3705158,-4.2142649,-10.798267,-5.1730148,-3.9797132,5.0312907,12.942304,-0.46700502,-3.1830561,8.1832083
-21.782184,0.99330644,0.10891834,5,31,0,28.174969,7.8445517,-0.96629798,-6.3534614,-5.8776711,-4.3917838,0.70113923,16.03619,0.49470992,-0.55065978,5.8114055
-16.018177,0.99288829,0.10891834,6,63,0,27.753227,6.2961579,11.100583,8.4284647,5.5019142,2.1614949,5.9347209,1.4802314,8.7734949,6.6824778,3.2002822
-10.089061,0.98214543,0.10891834,4,15,0,19.571656,6.1753199,5.4594842,6.8087519,3.5500218,6.9037025,4.3876701,5.4792169,4.0391687,4.6877697,2.0947881
-7.847645,0.97603396,0.10891834,4,23,0,13.126148,5.3882598,3.055501,2.8161917,3.3025128,3.2200329,4.2046265,2.5313506,2.9967121,3.9500905,0.81591861
-3.6066715,0.63180596,0.10891834,2,7,0,9.3283998,3.2678312,3.5143127,3.3785842,3.4531783,3.3189351,3.3499322,2.9775425,3.6348082,2.7856231,0.68698191
-7.1080189,0.38007466,0.10891834,1,3,0,10.068946,2.6627495,2.8794774,2.2804911,3.4333828,2.8229405,3.6087967,2.7962569,3.7575359,3.7883437,0.7429667
-9.1075155,0.98376548,0.10891834,4,31,0,13.636844,2.8959716,2.76171,2.3491473,1.7348845,2.0655617,3.2584937,3.1993098,5.0036817,2.363362,0.77725873
-6.2973299,0.77310047,0.10891834,3,7,0,12.720346,2.7233158,2.3350079,2.7677616,2.1405783,1.4858374,4.0027447,2.9417613,2.4420026,3.1411966,0.86592042
-5.5306829,0.861776,0.10891834,3,7,0,12.680742,2.8909362,3.9839071,2.7042123,3.2545267,3.9770701,1.4836736,2.7787772,3.2666383,3.2429603,0.74993005
-10.479628,0.54643936,0.10891834,4,23,0,12.506849,1.6612176,-0.0041561596,0.81790648,0.28962257,-0.37593746,4.0938481,2.2530476,0.74012838,1.7723076,1.6966786
-9.0358868,1,0.10891834,4,15,0,13.12002,0.62473422,2.55028,1.3266873,1.2589435,2.9034571,-1.0815281,1.0195878,0.90791028,1.0551004,1.5100198
-9.6707096,0.96559805,0.10891834,3,15,0,13.456623,0.044847368,3.2169975,1.6495052,1.7707776,1.8768861,2.537469,1.3991105,-0.98006433,1.2145705,1.1403345
-8.8986272,0.96732954,0.10891834,3,7,0,12.984599,2.3606572,-1.1384586,0.39881972,0.31870332,0.062253807,0.098808194,1.1176666,2.6318161,0.62699526,1.3632049
-10.77611,0.93375686,0.10891834,4,31,0,14.975456,6.6110066,6.3169384,4.2379965,3.9919385,2.6207034,3.7557379,2.5612278,7.0306437,4.765609,1.5436497
-11.646562,1,0.10891834,4,15,0,14.545949,2.9836876,5.2685847,5.9720368,3.4655832,5.8465563,6.6944037,8.2584777,2.9787659,4.9205217,2.3197686
-13.523777,0.94194071,0.10891834,4,15,0,16.565932,6.6597709,2.1151404,3.7870737,3.2417919,3.2140451,1.5012592,2.2391751,7.3547621,2.450173,2.0223385
-13.90159,0.99223992,0.10891834,4,31,0,16.253322,3.3359833,-0.48786559,3.5636046,2.5610885,1.2655846,3.4176319,0.24460724,3.4610818,3.5966778,3.0828718
-15.733251,0.9832573,0.10891834,4,15,0,17.367508,6.590758,0.40816657,3.6219254,4.2839447,5.3024585,2.0843353,-0.30122844,0.55199231,1.0745658,2.482808
-15.239142,0.97115337,0.10891834,4,15,0,19.333196,7.519908,1.1954472,1.9298128,3.0242922,5.9275735,1.4878294,1.8026858,0.95811203,1.0220878,2.7007964
-13.957779,0.99831433,0.10891834,4,15,0,18.872454,-0.8884333,5.676783,2.3031923,1.8674804,-0.63189099,-0.93469094,3.2521428,-1.212195,1.8783419,2.5238099
-11.503563,0.9469618,0.10891834,4,15,0,21.058414,5.0408573,0.32531514,0.045703052,1.7102146,3.0336612,1.6155847,2.2502003,-0.21075532,1.1790884,2.3167599
-14.021947,0.96994195,0.10891834,4,15,0,16.892873,-1.8870228,0.060816457,-0.52747315,2.5724808,1.9732785,4.1515738,1.0760464,4.0013289,2.4480697,2.4392839
-10.852292,0.98315914,0.10891834,4,31,0,16.534402,7.8585227,6.3430164,5.782525,4.3858306,3.786775,2.4945817,5.9713361,3.5098354,5.5274141,1.5418203
-15.835075,0.91540752,0.10891834,4,15,0,19.44434,4.1803379,3.6483494,2.8219003,4.7259865,6.2375996,8.8692278,6.8729439,10.912893,5.6992861,4.5616346
-13.640158,0.99287598,0.10891834,4,15,0,19.110459,0.098283129,5.183207,7.8851733,7.1479689,4.5996205,4.2361561,5.3778799,4.3844183,4.2986753,1.960547
-14.612737,0.99781377,0.10891834,4,31,0,18.71087,14.214683,10.450308,6.9333551,7.6185881,9.3640679,9.7376857,10.373031,10.302313,9.6614425,1.4400893
-11.137216,1,0.10891834,3,7,0,16.976915,13.533056,10.263357,8.7626889,8.8739246,8.7037525,9.8933287,9.2367588,9.2108812,9.3238887,1.515125
-4.1221305,0.93505398,0.10891834,3,7,0,15.047432,8.6495995,7.6215946,8.2448276,8.5616501,8.868544,8.6802954,8.7263193,8.1903981,8.8032152,0.80224717
-9.0366549,0.75372062,0.10891834,2,7,0,11.314723,6.9340345,9.037008,9.6000296,8.0521538,9.4283768,9.6513966,7.944706,7.2226992,8.1325939,0.92869474
-7.7264185,0.95093669,0.10891834,5,47,0,12.238403,6.2133101,3.580174,3.3452876,5.5550038,3.6045764,4.7291966,5.6166637,4.8521227,5.0337146,1.4959402
-8.9418553,0.98888752,0.10891834,3,7,0,9.9145839,7.1755351,3.9233162,4.2816695,5.0143787,4.0354309,3.2110422,3.9814233,6.0108499,4.1846073,1.6656351
-8.0391865,0.96922361,0.10891834,3,15,0,14.693348,5.4757101,5.3580081,4.7082137,5.3984118,5.486996,4.3008314,2.5908519,4.1947346,5.0793567,1.4550242
-12.622485,0.70004394,0.10891834,4,15,0,17.255427,5.5071896,9.0798095,3.1764465,5.269744,3.6382099,2.717288,6.5790126,3.241571,3.9486676,1.9039666
-12.647953,0.99314934,0.10891834,4,15,0,16.570583,7.572345,3.9653412,5.4765141,1.6532117,2.438904,7.0544988,4.3248737,5.9490199,5.6757013,2.2939209
-13.096807,0.98104813,0.10891834,5,63,0,19.667119,0.28195867,0.88475551,2.3641927,4.9421007,4.7105023,1.9368537,6.4507869,1.4718866,3.6864187,2.3077168
-12.893121,0.99592745,0.10891834,4,31,0,16.527872,2.2069696,5.1824615,-0.37168326,0.39540965,2.1609375,-0.094312716,4.2996448,0.37411398,0.64278232,2.6664287
-15.700553,0.98022422,0.10891834,5,31,0,18.475577,4.1867581,-1.1978341,3.0507589,-3.1660066,-0.88421611,2.1385454,2.7440963,3.8505787,0.1191747,4.06421
-15.841714,0.98228085,0.10891834,5,47,0,20.213244,1.1492194,6.2881735,3.9354629,5.6335937,2.7129613,-0.76647484,1.9953518,6.8826289,1.3769304,3.4431906
-13.194836,0.98553834,0.10891834,4,15,0,17.899539,1.0732186,1.3291294,-0.29888692,3.9359635,3.9336448,3.7569091,2.5733339,0.94095905,3.5465798,1.7850811
-13.21663,1,0.10891834,4,31,0,15.765461,1.4307157,0.52453248,1.2673974,3.2177551,3.1670046,-0.13609336,2.8829534,4.2411717,0.32063777,2.1786525
-9.7101314,1,0.10891834,3,7,0,13.957554,2.0152627,0.45088032,0.58203753,0.50875955,1.581439,-0.37292996,1.6106968,1.4792476,2.044366,1.6287769
-11.12266,1,0.10891834,3,15,0,13.070098,2.0269867,3.6390605,-0.0002439465,-0.19976888,3.4245907,0.55634449,2.3298891,0.41981014,0.68871146,1.972838
-9.2833643,0.99354886,0.10891834,4,15,0,13.982984,1.9088269,-0.028197992,-0.9305362,1.3405231,-1.564101,0.037016266,-0.097420872,1.2986171,0.11417487,1.6605268
-8.4644384,0.97054665,0.10891834,3,15,0,12.384958,-0.86172398,2.5338808,0.052540762,0.099710862,-0.049070968,-0.70031355,0.095813069,0.54782283,0.51744009,1.3291864
-9.2461652,0.9015411,0.10891834,3,15,0,11.071638,-0.42596132,1.0632796,-1.1241159,-0.024344162,0.97620567,0.069308387,1.3195855,2.052536,-0.15776107,1.5470161
-11.239045,0.87660675,0.10891834,4,31,0,16.781635,2.1017291,0.37562166,3.3403918,2.2633395,0.84924933,2.0010553,3.9662858,0.70411204,2.9151222,1.1910724
-13.472846,0.96834293,0.10891834,4,15,0,15.842676,0.96958486,2.673528,-2.1339718,0.19556624,2.2588726,-0.54623381,-1.5494469,1.919306,1.5381845,2.6641302
-11.442647,0.98402504,0.10891834,4,15,0,16.157016,-0.039598617,-0.58741746,-0.49688216,-0.3674168,-0.31513887,3.2921956,-0.16578103,-1.5138722,-0.63863946,2.0000757
-15.963372,0.9395194,0.10891834,4,31,0,20.500165,-4.3608687,-4.7307439,-1.7124681,-4.1010319,-5.6710756,-7.1064169,-1.7894951,-2.5858936,-3.2337559,2.812877
-15.194347,0.99635368,0.10891834,4,15,0,18.228793,-4.1577593,-7.1929688,-4.6669862,-2.021333,-5.5833344,-5.8696284,-3.5783279,-3.1557812,-5.0020704,2.2171511
-11.907777,0.99086528,0.10891834,4,15,0,18.247515,-1.2136164,0.041447273,-2.3497671,-3.3855906,-1.5171383,0.29628367,-1.6525366,-3.2245879,-2.0858912,1.0689557
-15.196939,0.86795316,0.10891834,3,7,0,18.686186,-2.8169817,-2.884268,0.52738218,0.70160379,-0.88202502,-2.8473866,-0.37016531,0.2142228,-1.6651245,0.99793993
-17.935894,1,0.10891834,4,31,0,21.579267,-7.9583139,-4.9604995,-2.839188,-1.1172377,-4.4247429,-6.9477298,-2.837326,-1.3605622,-4.7739011,3.0955314
-19.479574,0.98405348,0.10891834,4,15,0,22.717441,-6.1196667,-6.1302812,-2.4273904,-3.3004587,-3.3833162,-6.8876191,-1.8639073,0.67911531,-5.1152161,4.3055245
-23.614083,0.98549057,0.10891834,5,31,0,27.154205,0.52077764,-1.5136501,-9.1694448,-4.0548509,-6.2698908,0.87374504,0.14720715,-9.3058369,-6.8178339,8.0737936
-25.704751,0.99052776,0.10891834,5,31,0,30.07669,-6.9355165,-2.5555417,-4.5234484,-0.059039995,-6.3267793,-9.2843961,-2.0689321,4.551949,-3.9056031,11.141937
-25.755367,0.9869419,0.10891834,5,31,0,34.246184,7.4027268,-5.4105633,3.7144351,-7.6723319,-6.7295552,-6.1052874,-4.7448858,-5.2577025,-3.282057,3.1117988
-21.397952,0.99991901,0.10891834,5,31,0,31.690035,-2.4914771,4.9422659,-6.6680813,-1.2498345,1.5906422,0.35852172,6.054659,1.464792,5.2004796,6.1592371
-19.422346,0.98313015,0.10891834,4,31,0,24.759731,-2.7917128,5.2571318,-0.91597452,-4.3762624,2.2412257,-2.6986576,9.5388786,6.6853918,-0.32617509,5.2521849
-20.48397,0.99919304,0.10891834,5,31,0,23.270642,11.586294,-1.1773786,1.8609069,8.6205033,-1.5399749,6.110643,-1.5087805,-3.4298205,0.17015408,5.5505535
-18.626867,0.97435828,0.10891834,4,31,0,24.428512,5.30736,-0.54547166,6.9388728,7.1083807,1.7183887,4.7700306,0.82235107,-1.0524367,3.0803751,6.3987124
-19.300397,0.99628863,0.10891834,5,31,0,25.457478,-5.9760464,2.7547628,8.344257,0.39892753,-3.5405796,2.8605449,0.82150445,3.0979085,0.67434421,3.8033352
-18.306941,0.99940402,0.10891834,5,31,0,21.800939,-5.8080414,4.981707,4.8869309,-0.38820737,0.31298628,3.0052276,7.8597891,0.52367355,2.0502784,5.1581768
-17.821611,1,0.10891834,5,31,0,21.341782,12.2867,0.19378433,3.3428847,6.7585692,5.8374156,-2.3993059,1.6758907,7.1419325,4.3036583,4.3283365
-15.67556,0.99839901,0.10891834,5,31,0,20.783017,-0.053117296,7.0340781,3.0645065,0.8070388,0.55114574,7.6273647,7.355219,3.3318028,4.6421364,3.3358852
-11.081514,0.99958383,0.10891834,4,15,0,17.642934,4.3087616,2.6596948,1.0451308,4.5173503,4.2831699,5.8086245,6.2684904,5.0274993,3.309692,2.0563349
-7.8877634,0.93777204,0.10891834,4,15,0,14.254803,5.1035726,4.9029431,6.1965211,4.6127573,5.374849,3.0110303,3.2451462,3.8810192,4.2998203,1.3895279
-9.874189,0.94778587,0.10891834,3,7,0,12.589483,4.0937665,6.2250055,5.9029924,3.7164597,6.2689425,3.4617379,4.2285954,2.3706213,4.854089,1.2806026
-8.9070123,0.92100237,0.10891834,4,15,0,13.585065,5.2496138,4.6493964,5.9343616,4.2286943,6.9566162,4.9652401,4.9385976,3.4015546,4.3417026,1.5965783
-8.9993427,0.96814396,0.10891834,3,15,0,11.105572,5.2036,4.7147382,5.5485142,3.689225,6.7739201,5.4231748,3.5580605,4.8594176,4.5390957,1.7924148
-10.080892,0.97461812,0.10891834,4,15,0,13.427955,2.4583213,5.4150993,1.7472381,5.6310401,1.6726717,2.9087871,5.1275789,3.928774,3.1758488,1.5943015
-9.1447527,0.93067496,0.10891834,3,7,0,13.223576,2.7964424,5.0580096,1.6943658,5.0966466,2.1596963,3.168661,4.8517753,3.2175151,3.2237817,1.8497377
-3.5826428,0.99852698,0.10891834,4,15,0,9.6889078,3.0899987,1.9367,3.6540683,1.9928527,3.2902737,3.1437644,2.5689704,2.687537,2.80613,0.70136054
-5.2207059,0.93260693,0.10891834,3,7,0,6.7885003,3.2075171,4.4113986,2.3786201,4.3786429,2.5667917,2.7933909,3.824642,3.9481809,3.3614813,0.96710893
-7.544849,0.78263285,0.10891834,3,7,0,12.493848,3.9554316,2.5058197,3.8940169,2.2076134,4.4867082,4.3132523,3.1764168,2.4103995,3.2573486,1.4999213
-3.979709,0.82852885,0.10891834,5,63,0,11.705335,7.8575282,7.1225749,7.9909121,6.5946814,7.4202314,7.873353,7.1890174,6.5645393,7.4368628,0.84615317
-4.6085452,0.81429324,0.10891834,3,7,0,7.5542823,7.7817145,8.5683145,7.0523778,8.6418127,7.6980862,7.2058762,6.9505108,7.0608105,7.5417697,0.82091574
-4.5465618,0.8452869,0.10891834,3,7,0,7.0841475,8.4307561,6.9466374,8.5192646,8.1136042,7.9963387,9.0047614,8.582144,9.0677092,8.2799021,0.73673186
-3.5451618,0.38905126,0.10891834,3,7,0,9.6396593,9.1075597,9.1888284,8.9241114,8.8607824,8.7982132,8.7964191,9.3442113,8.3166414,9.3007122,0.71292671
-9.700378,0.55278232,0.10891834,4,15,0,11.257114,10.169654,11.603782,11.479111,9.8742081,10.973051,11.917639,12.655346,9.8207682,10.521972,1.1999315
-8.5038252,0.76924252,0.10891834,3,15,0,16.523449,10.793262,11.659033,10.059957,10.879083,11.113509,10.851871,9.9801685,12.262134,11.450686,0.81514618
-13.285772,0.66198535,0.10891834,5,31,0,15.15233,13.178396,12.750471,11.150965,11.257568,11.000938,12.074795,11.065246,14.205954,12.814522,2.2654547
-17.758738,0.91837787,0.10891834,3,15,0,20.982603,9.4694811,12.776957,13.50283,14.368335,12.964181,8.6423546,9.2203732,8.7361792,8.8381813,3.0504802
-13.865477,0.99397066,0.10891834,5,63,0,21.601723,7.7362869,4.3135082,2.8971032,2.5400708,2.6665696,7.5536231,8.579152,9.7467868,5.4048295,2.8883873
-14.991746,0.99532388,0.10891834,5,39,0,18.552498,13.387927,5.4585967,7.4858458,4.6410847,3.0099303,9.3804829,9.9910823,7.0644007,6.6794833,3.6380146
-12.705105,0.98924627,0.10891834,4,31,0,17.77471,3.7127529,5.5493458,7.3948632,6.8185156,3.9787123,1.3747266,6.0247745,7.2759386,4.1528583,2.2092845
-12.335103,0.98834717,0.10891834,4,15,0,16.524409,7.2082512,2.8400324,4.4288309,4.1936428,5.5366402,9.8875645,6.9184436,5.229867,5.7574832,2.2002081
-13.111974,0.97696859,0.10891834,4,15,0,16.997203,4.8806038,8.0579178,9.1903799,8.1022733,5.7934182,4.137038,8.0942583,10.750751,6.4841707,2.3047323
-13.431776,0.99845071,0.10891834,4,31,0,18.086032,5.9306863,3.6241043,9.8167928,5.7837098,0.96806843,4.2598965,6.9839602,5.0965954,5.7043932,2.7954146
-16.80761,0.97683344,0.10891834,4,31,0,20.634692,5.6201985,7.1475784,-2.3102416,5.405629,9.8039228,6.3719061,4.0550746,5.3211213,5.4246769,4.4932462
-18.041445,0.99109947,0.10891834,5,31,0,22.142005,10.526035,14.080755,7.4731106,9.3334904,2.8120067,4.6374133,14.010732,8.7540479,5.5385522,4.977214
-19.527781,0.99257065,0.10891834,5,31,0,23.088866,4.3271765,5.593311,6.6779241,9.3754415,6.8667611,-0.78290673,4.861086,-3.6531815,6.5921933,5.2257713
-20.543304,0.98447938,0.10891834,5,31,0,26.412509,10.191604,4.1614553,0.68339003,1.004283,-1.2440908,9.5237974,7.7300721,11.359575,3.2855088,9.6864791
