# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:56:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep2/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-17.978263,0.84756064,0.19623976,3,15,0,20.530575,9.2503865,-0.12206479,2.6725794,1.249502,2.0182023,11.283307,2.7349355,2.0112022,3.3526104,5.4257208
-16.375488,0.98692749,0.19623976,4,15,0,21.254249,7.1084035,7.4600685,4.1060798,4.4493894,5.9173108,-0.40507411,10.340127,7.9870019,7.8078269,3.3248858
-22.036241,0.6738326,0.19623976,4,15,0,23.753943,13.032045,11.499046,3.4918192,5.0349472,9.7223464,9.0882351,5.6866936,4.3502932,0.90099764,8.465695
-18.042292,0.95472911,0.19623976,4,15,0,25.633375,1.54264,6.5988626,7.4444151,9.2554634,0.31283721,7.9442938,6.6901366,6.1676253,8.1429557,4.6015609
-13.135957,0.99580593,0.19623976,3,7,0,18.956981,6.0875289,7.9268512,6.0808443,8.1482712,2.1734553,6.891447,9.0112836,3.9883831,5.2167657,3.1445569
-14.050635,0.90654071,0.19623976,3,7,0,17.571317,7.8753972,8.0946724,6.9410925,8.2003906,5.2680492,5.1943421,5.36962,8.4321081,4.4938006,3.0040993
-12.907131,0.96569225,0.19623976,3,7,0,16.911209,4.8753591,4.1152049,6.9764277,3.8131,5.1377364,3.8507332,8.2114829,7.4136237,6.4355049,3.1834321
-16.682544,0.81818182,0.19623976,3,11,0,17.755819,10.292659,4.1952819,2.1792494,0.37812938,1.6538536,3.0112815,12.91967,6.3588341,3.574681,3.85601
-20.112077,0.87278922,0.19623976,4,15,0,23.861498,9.6874258,4.1536398,-1.0150775,0.76755107,9.5813152,-0.2537491,6.8432654,11.792727,6.8429888,7.2517748
-19.565081,0.99623474,0.19623976,4,31,0,24.511764,3.2238634,6.0723731,2.8968055,1.2168948,-6.0628411,10.582328,3.3190826,-3.519702,2.4212816,4.3747259
-17.730858,0.99757989,0.19623976,4,15,0,22.478677,3.2463605,4.1366433,-4.5087241,6.3205016,-2.9878533,8.3742284,7.5414297,3.2382686,3.349825,5.2526533
-16.193448,0.97545693,0.19623976,4,15,0,19.402918,1.5930627,3.9424369,0.37089122,5.7215136,0.87507564,9.5704688,6.7709691,7.2019625,2.7316175,3.7797432
-14.11922,0.84991942,0.19623976,4,15,0,21.225087,2.2258143,-0.63074832,2.7879799,1.9550585,3.8032486,4.5390847,4.8629403,2.0183994,4.5140418,2.5411791
-12.134299,0.97548604,0.19623976,4,23,0,17.469401,8.7089452,8.0465605,7.2979271,4.9435654,7.696417,8.5793107,8.157488,8.6668801,6.6888352,2.9283618
-13.902067,0.95023637,0.19623976,3,7,0,14.997616,10.791556,5.345023,5.5744317,4.5928056,10.05531,8.2298192,8.7182609,10.032379,8.4742707,2.2150263
-15.489258,0.98573016,0.19623976,4,15,0,18.480308,12.736904,7.5282063,7.1195705,4.4872771,7.5773413,11.974791,11.516116,10.655198,9.9531923,2.7301077
-17.955634,0.90255908,0.19623976,4,15,0,21.866035,8.9882302,17.06908,10.2065,11.747522,6.9352778,9.6226791,6.8175295,8.5912152,8.7635557,4.6716643
-15.439303,0.98270061,0.19623976,3,7,0,21.515413,9.7469026,5.6767009,8.2837883,7.2716189,11.609079,9.9601857,11.960208,9.8511277,9.6423978,1.3564781
-9.7964708,0.96054674,0.19623976,3,7,0,19.09512,8.3447879,9.0534086,10.301419,9.6768671,10.913432,7.1618746,10.390127,10.138566,9.0689153,1.4081882
-10.646295,0.35296447,0.19623976,2,3,0,13.686826,9.5993911,9.0648436,8.5302189,9.5251135,8.4521718,9.9341671,10.027653,10.132242,7.994222,1.7075542
-10.683894,0.83196318,0.19623976,2,3,0,14.034761,8.2095787,7.7688863,11.380578,7.9744985,8.8535416,10.628504,8.1012173,10.2878,9.4118197,1.5601573
-13.28371,0.30962017,0.19623976,3,7,0,18.274244,11.754937,10.68777,8.9816255,10.572153,7.4145463,8.5320829,13.055153,7.7244525,8.5831632,2.7442483
-14.96395,0.98430122,0.19623976,3,7,0,16.880749,9.4909727,9.2502979,9.6950724,6.2427042,9.107635,9.1990753,14.986928,6.1761518,9.7271947,2.3861049
-20.502304,0.85142873,0.19623976,4,31,0,23.06801,5.3103385,8.8992303,0.020975063,8.6350929,7.1123238,15.617318,9.4708676,0.11468115,3.6273691,5.9059319
-23.587393,0.90746364,0.19623976,5,31,0,28.361321,15.692204,1.1499959,-11.633108,1.0580327,1.0935628,12.251097,9.9433693,-3.7995562,5.1530165,6.7596295
-15.761218,0.94523958,0.19623976,5,31,0,26.980556,-0.19441581,6.6908668,7.3196037,0.65421529,4.5744364,0.24837582,1.5784598,4.0847123,3.1692457,2.3165604
-15.263791,0.82207256,0.19623976,4,15,0,21.903912,1.731008,8.1636347,6.0724072,2.6564194,5.4953803,-0.4342715,6.0932926,2.2454122,3.2423136,2.2014115
-17.206709,0.69194619,0.19623976,4,31,0,19.773304,6.01323,-2.8466861,-0.54156804,1.306201,0.74173281,3.29462,-0.75557369,3.6627707,-0.049572444,2.1264961
-13.904214,0.88193999,0.19623976,4,15,0,19.302435,11.724303,6.096125,6.1539106,5.9085916,6.299697,3.5984201,5.2659037,8.9362175,6.7713327,1.771257
-14.064883,0.8453155,0.19623976,4,31,0,21.724971,-3.2479351,0.83387284,0.79420923,1.9211498,1.8628259,4.1537941,2.7563948,-1.7099761,0.84714065,2.6835556
-13.709277,0.95778201,0.19623976,3,15,0,17.836279,-0.18982646,3.7700016,1.8707476,1.1576755,2.0733216,5.0624258,2.9129026,-2.4398062,1.4274566,1.9069415
-10.161464,0.99987327,0.19623976,4,23,0,17.512285,0.2284314,3.4703709,4.0104827,3.231583,3.2449337,4.8625199,2.3162006,3.8034252,3.1824739,1.8941538
-10.875868,0.74348876,0.19623976,3,7,0,15.12216,6.7787446,2.6540495,1.8583389,2.4225822,2.0385033,1.4643427,5.6678675,2.3391656,3.3528986,2.0900517
-13.208726,0.39094329,0.19623976,4,23,0,16.474739,-1.022998,-1.5155244,-0.28696721,1.1547346,-2.8806594,2.9732814,-0.38288858,0.59114535,0.8369277,2.0747673
-13.524978,0.90291445,0.19623976,3,7,0,17.518677,-0.40949631,-1.3795958,-2.0014463,-0.78521632,2.2421688,0.2815941,-2.6089025,-0.31526893,-1.753231,1.5439781
-12.759468,0.77106312,0.19623976,4,31,0,18.421918,5.2759196,6.5816907,3.8837164,2.599466,5.0657987,1.7913446,9.7507139,3.5154302,4.8150143,2.7599591
-18.521267,0.90694462,0.19623976,4,15,0,19.906177,12.514676,0.051149164,0.37525167,1.651102,3.7918828,4.3420419,6.5299133,-5.8071111,1.942572,5.1735898
-19.58987,0.99257371,0.19623976,4,31,0,24.889418,12.859863,-6.4558973,2.4754007,1.5957126,1.335061,2.1448312,1.6038457,-1.9739684,0.99771642,5.2703648
-23.798901,0.95640112,0.19623976,5,31,0,26.887769,-12.791008,3.2849493,-1.4473089,6.06357,-5.0022976,-6.5326035,7.468533,0.36782053,1.7754393,7.7315298
-19.128869,0.93954636,0.19623976,4,15,0,27.52166,5.7182781,-0.46117173,-2.5596327,-2.5766132,-6.4201789,3.9867956,7.3137711,-3.1807947,-0.38434134,6.5662825
-14.485273,0.99442915,0.19623976,4,31,0,21.653486,5.8325841,7.9028139,3.8965229,10.460334,6.7344956,4.6058148,1.5588491,6.1868635,5.4546654,2.3908488
-11.681659,0.74744486,0.19623976,2,7,0,15.608758,7.3497489,7.3464331,4.3870773,8.4105549,6.2193999,5.0700897,3.065505,5.2062426,5.044797,2.1624872
-16.545966,0.84963747,0.19623976,4,15,0,17.996221,9.4721542,4.6594525,10.941906,3.2480534,5.5225195,6.8517172,12.739624,8.7426723,8.9009433,2.628754
-15.664927,0.98535422,0.19623976,4,31,0,21.690476,1.525841,5.1547143,-3.0843926,6.4064469,1.9358987,1.8722475,-0.50403756,1.2845423,0.96951005,3.7376234
-14.972288,0.9861817,0.19623976,4,15,0,19.679105,5.441266,-1.3735032,-1.7406924,0.18694894,3.4791271,3.6152424,3.0091635,0.79426751,0.96115045,3.9350419
-16.954936,0.95225927,0.19623976,4,15,0,20.109255,-3.0524849,5.4567886,5.8764138,3.1435929,-2.3188562,-1.5038952,1.6698291,4.0451462,1.749288,2.8548852
-17.957223,0.99709014,0.19623976,4,31,0,22.196327,10.674456,-2.4648537,2.3611161,11.372245,3.6541868,7.1234983,6.2991457,3.2601495,4.4004842,3.725036
-20.101092,0.80453646,0.19623976,5,31,0,24.955566,-0.47148678,12.511099,6.4994258,-4.8486596,3.7194485,0.57612696,4.7707331,6.6652724,2.0500601,4.9709052
-19.202838,0.95999115,0.19623976,4,15,0,24.325165,1.1058107,9.7325435,6.0687494,-3.3962246,5.2151634,2.5678187,4.5692662,6.1135808,6.1348447,3.5660953
-15.365557,0.95992753,0.19623976,4,15,0,22.680821,7.9391637,4.091607,5.0511326,2.7065845,-1.6057365,6.0125449,5.226787,2.6853172,1.8326177,3.7111402
-15.272445,0.9971881,0.19623976,3,7,0,17.204982,9.0893918,4.1563856,3.5646148,-0.28114265,-1.8069683,6.4034031,5.4396661,3.9060548,4.2105624,3.2106525
-16.424696,0.8637529,0.19623976,3,15,0,19.294948,8.2337252,7.8583575,8.0581274,0.63304283,1.4594433,6.1768132,7.3361611,0.87160642,3.13534,4.7127489
-17.724668,0.73063457,0.19623976,3,15,0,23.57461,8.2015331,6.6170772,12.191292,0.90028599,2.2078734,5.0605144,8.6337432,5.1146636,2.932341,4.408202
-16.64309,0.98951992,0.19623976,4,15,0,21.654991,6.2040399,13.169098,2.9038911,1.975218,2.9784682,5.5675417,9.38795,9.1312105,5.2118624,4.7588456
-17.232296,0.97085265,0.19623976,4,15,0,22.243582,11.549297,13.454469,7.424401,0.7200185,7.995512,4.3979277,8.7138992,5.9497693,6.9386047,4.7915719
-12.777245,0.96925637,0.19623976,4,15,0,19.745203,4.4356004,2.057749,4.1378095,8.1238015,4.4190531,7.8079276,6.9940444,6.3463035,4.9161181,1.7006648
-16.980677,0.83957193,0.19623976,4,31,0,20.3812,11.694831,14.976756,11.779221,4.4822194,9.1024682,5.3117251,8.5324918,8.4448762,8.0263283,3.9739347
-16.727479,0.9535332,0.19623976,4,15,0,20.772156,13.626302,9.9470704,7.3226676,5.966277,3.31965,1.5257379,10.315888,9.2315844,8.9022303,4.1170187
-15.599795,0.91688943,0.19623976,3,15,0,19.906927,13.46533,11.129681,7.0827387,6.1410474,4.094271,4.2677669,10.153002,8.0896266,8.1241745,2.4265605
-18.927765,0.95416243,0.19623976,3,11,0,20.461478,14.265383,11.8287,8.2849486,3.0516989,2.6830705,6.3309406,14.459528,8.3908711,7.0768286,7.5834686
-20.936456,0.98943332,0.19623976,4,15,0,21.980374,13.237784,13.844777,8.0979839,-0.12324776,3.97403,7.5015676,15.323919,3.3026377,8.4549492,3.5862455
-21.169887,0.99802545,0.19623976,4,31,0,25.92673,12.268389,2.4817191,1.4245599,-3.7800297,8.855325,0.77527455,9.9976878,10.571561,4.8463958,9.4138881
-20.621485,0.99386308,0.19623976,4,15,0,23.736459,8.3740786,4.6750487,3.4079692,-1.5613742,4.5954944,-7.0420049,11.947534,6.5745699,3.326814,9.1276241
-19.971477,0.97946575,0.19623976,3,15,0,25.243335,7.8918647,5.9176676,1.9766945,4.2433837,7.2083173,-2.5530617,8.2238739,7.8845606,0.68898637,4.0934991
-20.244329,0.9867619,0.19623976,4,15,0,24.695903,6.56475,2.3461878,6.1170299,4.6666161,-1.1797158,12.798989,5.9090617,2.3221596,0.38947137,6.3850348
-23.355762,0.98184386,0.19623976,4,31,0,28.900387,14.137721,-3.1938095,-2.2605013,1.3982253,2.9624937,12.889519,9.9896535,-11.00147,3.4742003,7.2075814
-20.410901,0.99456261,0.19623976,4,15,0,25.509123,8.6391512,-1.0055961,-1.064926,-3.319941,2.0042559,9.9074846,3.8770815,-5.0479285,2.3420499,6.9101629
-21.754595,0.99235406,0.19623976,4,15,0,25.730027,6.0512885,-2.3980935,7.3150743,-9.605126,3.4971666,5.9047315,4.5915959,2.2654998,0.71429756,7.6747582
-18.725591,0.98722252,0.19623976,4,15,0,26.783167,6.4991266,-1.5814519,-4.2588576,0.03775296,5.4824217,-1.2608157,7.0257168,-5.0748838,1.854049,3.9121749
-18.056002,0.98544925,0.19623976,4,31,0,23.049603,-0.19709478,5.5906985,0.33067257,11.183921,7.4393303,5.5464129,5.9197289,9.9212521,3.8863462,4.0677942
-14.83289,0.99652534,0.19623976,4,15,0,20.650038,10.340432,6.2863194,10.706384,3.2950611,4.6628331,5.8580811,8.0639784,7.2449542,7.9423553,2.0172085
-12.781193,0.91520751,0.19623976,2,3,0,16.659766,7.8242906,7.2556764,10.194809,5.7118248,5.5702015,6.8756036,8.3457004,9.5775837,6.6932646,3.1577355
-9.8200699,0.83031884,0.19623976,3,7,0,16.665857,7.8687187,7.1920863,5.8443893,8.9333531,8.8987854,8.309834,7.9584013,6.5738331,6.7421528,1.6153035
-10.130483,0.73999497,0.19623976,3,7,0,17.178726,7.7028384,7.2646612,5.1083943,8.4030079,6.2655537,7.4356069,9.7837413,7.9807409,6.5948108,1.5353789
-10.992207,0.24756148,0.19623976,3,7,0,15.782289,7.9609218,8.1428965,4.7456495,8.6902821,6.1834902,8.2213718,10.051117,6.9304088,8.1680172,2.1036657
-8.4527718,0.98325469,0.19623976,3,7,0,12.716039,6.9556001,5.9614101,4.8930156,5.7657471,7.2074267,7.537642,8.0883205,5.2853294,6.843548,0.99506665
-4.488673,0.33333333,0.19623976,2,3,0,11.620177,6.8101336,7.1624283,7.2636658,6.9771599,6.5434499,7.3593844,7.5186427,5.4880812,7.1213767,0.82060035
-4.488673,0.0031792741,0.19623976,2,7,0,9.1646383,6.8101336,7.1624283,7.2636658,6.9771599,6.5434499,7.3593844,7.5186427,5.4880812,7.1213767,0.82060035
-4.488673,0.10307048,0.19623976,2,3,0,9.1412564,6.8101336,7.1624283,7.2636658,6.9771599,6.5434499,7.3593844,7.5186427,5.4880812,7.1213767,0.82060035
-7.7594264,0.27965642,0.19623976,2,3,0,9.5734354,7.3298593,5.6932997,7.3233013,7.2007487,6.0247056,7.7733803,7.9166231,4.8511951,6.9089915,0.93355566
-7.7594264,0.077026657,0.19623976,2,3,0,11.136016,7.3298593,5.6932997,7.3233013,7.2007487,6.0247056,7.7733803,7.9166231,4.8511951,6.9089915,0.93355566
-10.300822,0.15111022,0.19623976,3,11,0,13.211295,6.1187551,6.8619832,4.2676426,3.9802902,5.6046104,2.7990093,6.6534883,2.8104359,4.4482866,2.0678302
-8.9775719,0.86031872,0.19623976,3,7,0,12.748797,6.4649777,5.2803739,5.4539838,2.9816905,6.1168169,3.7431277,4.2165132,2.9750814,4.8166977,1.383649
-8.9775719,0.11606265,0.19623976,3,7,0,20.265447,6.4649777,5.2803739,5.4539838,2.9816905,6.1168169,3.7431277,4.2165132,2.9750814,4.8166977,1.383649
-9.2348472,0.1990535,0.19623976,3,7,0,15.583903,4.8258027,3.2949041,4.3013333,3.3153257,2.7714773,6.3067301,6.7628914,3.6852712,4.3470007,1.7256791
-10.908032,0.85572494,0.19623976,3,7,0,12.130758,5.9815917,2.3993274,4.9026647,3.0549928,3.3581692,7.5581998,5.6366531,4.3616522,4.6580207,2.2541061
-9.9240501,0.93698263,0.19623976,3,7,0,14.117765,1.9522184,6.2162318,4.3109765,4.4711538,2.9483675,1.7546479,4.7478326,2.6154801,3.2476123,1.6867201
-9.1231795,0.96908298,0.19623976,3,7,0,12.837298,5.6438209,1.2123338,3.0264319,3.0659603,4.6713228,4.4724215,3.4905842,3.9191237,3.3672019,1.629556
-13.845166,0.53334599,0.19623976,3,7,0,18.853746,4.4635003,0.024025309,4.1562599,-0.042840939,6.9444214,4.3445778,3.7400666,3.1770005,2.5827348,2.8611278
-15.842229,0.88881791,0.19623976,3,11,0,17.789852,3.5211188,-1.4688587,2.5218709,-1.4142611,6.7549731,2.5676135,3.6398794,2.2481916,2.7425149,1.8866392
-15.622437,1,0.19623976,3,15,0,19.030896,4.3547822,-2.3329289,2.6375218,3.3526319,5.7653806,3.0634081,0.78053375,2.8309765,1.9056591,4.1126211
-13.282166,0.58211053,0.19623976,2,7,1,20.348526,2.7139618,-1.6764734,2.1978697,2.3881859,4.4120936,3.3290405,0.68809878,2.4298289,1.5032121,2.9433606
-9.4786711,0.86297019,0.19623976,3,7,0,15.151782,0.77868211,1.659678,-1.4782783,2.5300036,2.0917309,-0.51750637,1.2397301,0.59587683,1.1763374,1.3000903
-9.4786711,0.033782078,0.19623976,2,3,0,18.6017,0.77868211,1.659678,-1.4782783,2.5300036,2.0917309,-0.51750637,1.2397301,0.59587683,1.1763374,1.3000903
-15.479541,0.11212261,0.19623976,4,31,0,22.175558,7.8588952,5.1739629,10.587438,4.770163,2.9063482,8.5238683,7.5782116,5.4636524,7.2876246,4.4168111
-10.445541,0.79609296,0.19623976,5,31,0,18.755154,2.9982441,5.1552115,3.5649028,1.7244906,4.3370649,3.119471,5.5196613,4.2458973,2.6632401,1.8610602
-16.976166,0.36849824,0.19623976,4,31,0,22.633772,7.8629939,6.9679162,5.6938942,7.9623908,5.9418783,2.2615903,7.0037895,15.165452,8.5997315,4.1060849
-18.645088,0.96477087,0.19623976,4,15,0,22.646372,11.077507,14.473244,9.0897869,7.4706141,-2.7204907,7.9564576,6.7745892,5.286393,5.6141484,5.0180208
-23.736158,0.89991639,0.19623976,5,31,0,29.597977,-0.50668189,-7.1074349,-5.3111599,-5.8683299,9.5896355,-1.8183111,4.0688994,2.3806752,-4.0383775,6.0915304
-21.75456,0.98326838,0.19623976,5,31,0,28.599842,8.0376304,9.2537789,3.7737937,9.8788193,-11.950142,0.99018775,4.9129931,3.5616039,2.0873121,8.7862049
-23.125747,0.98866172,0.19623976,5,31,0,27.554499,4.1631196,3.7728102,-5.3381981,-3.7477583,5.6898291,-8.8439041,15.793026,8.4433334,5.1741391,9.1422591
-23.141835,1,0.19623976,5,31,0,29.084989,18.06835,6.3104169,7.0202289,12.831392,-5.8176387,13.334088,6.6157291,0.95941771,9.5190862,6.7197254
-24.28875,0.98149932,0.19623976,5,31,0,28.973359,5.6168199,10.069648,8.6017809,4.4836811,18.023935,2.0300181,15.674711,14.935546,12.332746,6.8807302
-26.378448,0.983002,0.19623976,5,31,0,32.135858,12.354775,8.682028,14.463379,19.015363,0.72873072,11.015408,10.445873,19.647746,6.0087553,16.514588
-26.306228,0.98988753,0.19623976,4,31,0,34.309367,9.5548134,12.946478,-3.491055,2.3266719,5.240579,-6.6115649,5.2938709,-13.125773,6.1331972,6.5426366
-25.611882,0.99868718,0.19623976,4,15,0,28.590573,1.3419594,12.722053,-2.8561332,8.0091225,7.4627027,-0.69006865,6.2974625,-7.3768999,-3.0533066,5.9562805
-29.056885,0.93420781,0.19623976,4,31,0,31.784119,8.7110771,9.0135168,-12.550609,7.5341578,11.743517,-10.076465,8.0880853,-16.78679,6.0238003,9.1056812
-27.756374,0.91827649,0.19623976,5,31,0,36.431822,-9.2325251,2.0101247,3.3197127,13.780913,-0.61743236,-9.6733154,-0.3511709,11.192937,-3.9653956,7.3536748
-29.272123,0.96231013,0.19623976,4,15,0,31.484461,-8.5639438,-0.066149583,3.4097258,15.017033,-0.28280997,-6.5501587,-3.6834539,13.192947,-3.0362928,15.157718
-28.895732,0.9922188,0.19623976,5,31,0,36.167892,-10.888513,1.7040888,9.0107862,3.2584638,8.1736909,-4.725656,18.945601,18.134275,6.4213224,16.391107
-21.26426,0.99397968,0.19623976,4,15,0,32.775964,17.033405,1.8650807,5.6407619,14.161304,0.6318475,1.6227046,1.4916229,9.2691087,4.7879042,8.7911475
-17.23434,0.98107074,0.19623976,4,31,0,25.648216,3.1529977,-3.9973193,1.1637847,8.157519,0.076584672,2.4147576,2.2830114,5.7288719,3.1432804,4.5959767
-11.1863,0.72034011,0.19623976,3,11,0,19.08105,1.6769328,2.6478147,4.0528853,2.4569049,3.1482543,6.6623303,5.1140121,4.4128835,2.9153693,1.907991
-13.00945,0.90505919,0.19623976,4,23,0,16.54596,6.8267012,7.591356,8.3809343,6.793266,9.9646613,10.928983,11.473988,8.6384532,7.6281514,2.1952268
-14.491294,0.77639459,0.19623976,3,15,0,17.762413,10.400754,8.5533668,7.5681704,9.0937679,5.0027884,4.6571945,5.6366524,6.3719169,4.8971777,2.8506813
-19.722983,0.91742292,0.19623976,3,7,0,22.969896,7.1533722,6.2613188,9.0953505,1.7698286,9.2432339,4.1857937,3.8248223,8.1507225,7.9502478,1.8703478
-19.561789,1,0.19623976,4,15,0,23.888202,12.404209,3.060989,5.1949793,10.643919,4.4659124,3.2345967,5.7819867,0.079195468,1.2045103,7.1047234
-14.906199,0.98547057,0.19623976,4,15,0,23.062805,3.9996461,4.8470021,-0.072842848,-2.7540464,3.1567302,0.58938243,4.9811298,1.7241586,3.129458,3.7561343
-17.691418,0.93132093,0.19623976,4,15,0,21.429627,0.50959397,-5.23653,0.33527488,5.9299295,0.38240932,1.6929401,-2.9150014,-1.1706465,-1.0678212,3.0870732
-15.250131,1,0.19623976,4,15,0,19.955005,1.4422518,4.5296358,-4.7082621,1.0008403,-0.87067577,-0.80276173,5.7561961,1.6988416,0.42883853,2.7036725
-21.508877,0.8606672,0.19623976,4,15,0,23.132118,6.7784791,-9.0924148,10.372704,2.8703033,-1.2412797,6.0786562,2.0985961,1.995364,1.912965,6.6063677
-23.654174,0.55617182,0.19623976,3,15,0,25.914936,4.3188451,-9.4119736,6.9518959,2.2238882,-1.6749345,3.5108631,-1.0413445,-0.39728903,1.9078529,9.6747709
-16.784646,0.90074747,0.19623976,3,15,0,35.053979,7.2132451,6.0231518,1.1181548,1.059835,-2.9906877,4.4784322,8.8905799,-0.27622874,1.1281121,4.1632598
-16.38168,0.89129354,0.19623976,4,15,0,22.263815,1.1909461,3.9407718,-1.6238222,7.4318376,4.1678272,0.83144378,-1.0534387,5.75799,2.3443266,4.0331452
-20.254461,0.92616678,0.19623976,4,15,0,22.428144,-0.99104237,2.6055401,1.4178051,9.0096923,0.53546164,-1.8619099,-2.2225496,6.24449,4.5357804,3.8399859
-19.059471,0.99522122,0.19623976,4,31,0,24.680562,0.27745049,1.3616267,0.54570881,8.7098653,0.12765044,-0.80948241,-3.0733487,6.5756731,3.3942184,3.4135258
-15.806813,0.97695271,0.19623976,3,7,0,22.749374,4.5733265,5.7861103,0.84753862,-2.2326774,1.1478884,1.4752164,6.6171481,-3.1185568,2.3945839,4.0083718
-13.095083,0.99726506,0.19623976,4,31,0,18.396192,7.8033805,6.4593068,6.7963927,0.76221835,4.8199275,6.1448408,4.289323,2.2536407,5.1451555,2.2828614
-9.3458771,0.99528663,0.19623976,3,7,0,13.933144,5.0702058,4.9431112,4.0213602,6.3568221,2.5931693,4.2972334,5.0997404,6.4244127,4.0997642,1.8485245
-5.5237657,0.80052537,0.19623976,3,7,0,10.6162,5.1378348,5.0712483,5.3092842,6.2009423,4.5794692,4.5617124,4.9196517,4.600463,5.4636374,1.1655969
-3.6497489,0.75038277,0.19623976,2,7,0,7.5460874,6.3552965,5.7116892,5.7978013,5.276686,6.1812487,6.1866629,6.5224894,5.8686858,5.6202957,0.89646819
