# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep1/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-267.38751,1,0.3227663,3,7,0,268.41095,4.990894,0.92252202,0.55211379,0.38188947
-267.57049,0.96980224,0.3227663,4,15,0,271.43832,5.0342614,0.81434866,0.54314515,0.38126916
-269.81094,0.92442127,0.3227663,3,15,0,271.97831,5.3458861,1.6400933,0.57447144,0.24203589
-268.69279,0.95692708,0.3227663,4,15,0,271.98409,4.9762712,2.2680735,0.62423109,0.09486143
-270.03491,0.99520136,0.3227663,3,7,0,270.7376,4.8645901,2.7114997,0.63825031,0.092582301
-267.89677,1,0.3227663,3,7,0,270.52012,5.2299414,1.4314649,0.57851832,0.28780306
-268.39165,0.99388168,0.3227663,4,15,0,269.81495,4.9131632,1.4623423,0.62529527,0.31355547
-268.03526,0.96374547,0.3227663,4,15,0,269.4482,5.0210876,1.2400947,0.34904771,0.40982869
-268.71216,0.57106172,0.3227663,3,15,0,272.50208,5.1116536,1.2647505,0.38833819,0.47743249
-267.96277,0.98938463,0.3227663,3,7,0,269.63096,5.1468203,1.0256031,0.59375018,0.27998155
-267.29271,0.91788899,0.3227663,3,15,0,269.06276,5.0220984,2.0994876,0.55811927,0.2028247
-268.088,0.86800854,0.3227663,3,7,0,268.24434,5.0411914,1.8855639,0.56126208,0.14000365
-268.50301,0.99340642,0.3227663,4,15,0,268.89809,5.016419,2.3567213,0.45393274,0.26474433
-270.19508,0.70630022,0.3227663,2,7,0,272.33426,5.0558266,2.3188626,0.50149524,0.31717681
-268.95362,0.95884146,0.3227663,3,7,0,271.4403,4.9182818,2.1600205,0.38272976,0.32736339
-272.13322,0.58147697,0.3227663,3,11,0,275.21493,5.0352373,0.71501901,0.69850617,0.24247967
-269.16934,0.94694528,0.3227663,2,7,0,274.3741,4.9832461,0.89354171,0.67473999,0.29316338
-267.54852,0.85840223,0.3227663,3,7,0,271.1059,5.0532988,2.0415679,0.45273179,0.23010336
-269.24388,0.87026656,0.3227663,3,7,0,270.14604,4.8861038,2.4844984,0.42060124,0.15892881
-268.71982,0.99915162,0.3227663,3,7,0,269.84687,4.8562282,2.2759714,0.4333607,0.22484371
-269.31016,0.73214188,0.3227663,4,15,0,271.66392,5.1413091,0.62600803,0.57910801,0.37856762
-270.19053,0.92296313,0.3227663,4,15,0,271.51412,4.8910871,2.35274,0.55598907,0.07830816
-269.96874,0.99329553,0.3227663,4,15,0,270.91166,5.1425193,0.93135884,0.49506845,0.48412039
-269.80453,0.94818938,0.3227663,3,15,0,270.72528,4.9607776,1.7963767,0.57788346,0.34964275
-269.95228,1,0.3227663,2,7,0,272.2617,4.9022344,1.6661192,0.61400405,0.33907106
-267.73609,0.9752567,0.3227663,3,15,0,271.0853,5.1095691,1.951732,0.71259677,0.14980508
-268.57125,0.91194034,0.3227663,3,7,0,269.23129,5.0249491,1.9593284,0.74730114,0.10692772
-268.87503,0.98001493,0.3227663,3,7,0,269.84442,5.0062299,2.3532537,0.73765212,0.1033145
-267.71264,0.8606931,0.3227663,3,7,0,270.89719,5.0731847,1.2704442,0.66731683,0.28899284
-268.22065,0.91604978,0.3227663,3,15,0,269.16608,4.9638322,1.1286967,0.6413748,0.25058142
-269.29274,0.96463144,0.3227663,2,7,0,270.00324,4.9314691,1.3405458,0.49236825,0.44159684
-269.68871,0.95458353,0.3227663,3,7,0,270.76746,4.9100801,1.2136001,0.44606515,0.48689012
-269.27781,0.94311917,0.3227663,3,7,0,270.99646,5.0282558,1.6879651,0.60969504,0.3356097
-267.83811,0.98356554,0.3227663,2,3,0,269.5198,5.0121762,1.1719687,0.6709752,0.24141342
-268.41334,0.92270262,0.3227663,3,7,0,269.34004,5.2316122,1.5712711,0.48417401,0.26065495
-268.46135,0.70875274,0.3227663,4,15,0,270.51383,5.137113,1.0599462,0.54043435,0.27551505
-267.3394,0.93811893,0.3227663,3,15,0,270.21945,5.0655281,1.0300328,0.43854549,0.45151546
-269.00605,0.98113746,0.3227663,3,15,0,270.01833,5.1244087,2.0309494,0.80682128,0.129045
-267.56439,0.99265006,0.3227663,4,15,0,269.6539,5.0213065,0.95728169,0.38071401,0.46371641
-267.25223,0.99442869,0.3227663,3,15,0,268.28272,5.1528638,1.0611159,0.51921081,0.36158099
-269.10454,0.95522421,0.3227663,3,7,0,269.27607,5.271483,0.89887096,0.53398123,0.38768408
-270.40262,0.9519385,0.3227663,3,15,0,271.95101,4.7373307,1.8061012,0.38083747,0.39441424
-269.63158,0.66101337,0.3227663,2,3,0,271.65776,4.7428077,1.8163875,0.42268205,0.30241449
-268.28407,0.97814839,0.3227663,3,15,0,271.01135,4.8572186,1.8072783,0.60277428,0.21945997
-268.58384,0.70223073,0.3227663,3,7,0,270.54685,5.0986789,1.874905,0.65106588,0.26600254
-269.11179,0.99418139,0.3227663,4,15,0,271.39496,4.9444551,0.61149418,0.40563518,0.48877467
-267.93262,1,0.3227663,3,15,0,270.58225,5.1943976,2.059979,0.55072866,0.18385356
-268.82188,0.98041819,0.3227663,3,15,0,269.96495,4.7965447,1.8543411,0.53293759,0.2549149
-268.30614,0.9002708,0.3227663,3,7,0,269.56362,4.8372225,1.4943381,0.53271341,0.26945176
-268.72777,0.96935805,0.3227663,4,15,0,270.33016,5.2078339,0.86771113,0.4577804,0.39603706
-267.24191,1,0.3227663,4,15,0,269.31374,4.9963054,1.906732,0.52775822,0.20100958
-267.31949,0.99545095,0.3227663,4,15,0,267.71758,4.9322166,1.6750827,0.57624302,0.26663972
-268.50408,0.99613468,0.3227663,4,15,0,268.60079,5.251974,1.1999296,0.60046829,0.32215958
-267.56205,0.97959866,0.3227663,4,15,0,270.51785,5.1877467,1.598807,0.63518566,0.24037907
-270.5407,0.76426279,0.3227663,4,15,0,271.91757,5.2029918,1.726697,0.69136083,0.076338327
-268.87194,0.97943868,0.3227663,4,15,0,272.39955,4.9071287,0.77830184,0.39283793,0.53483799
-267.35847,0.96980536,0.3227663,2,7,0,270.18717,5.0168669,0.85334381,0.50355166,0.39280876
-268.85088,0.84286955,0.3227663,4,15,0,270.62114,4.929503,1.7105401,0.71943024,0.14483767
-268.76476,0.99726723,0.3227663,3,7,0,269.82413,4.9437691,2.0246552,0.73789197,0.13474511
-269.06577,0.71494969,0.3227663,4,15,0,272.10988,5.0911347,2.536836,0.61946039,0.19204219
-270.18854,0.86018774,0.3227663,3,7,0,271.67079,5.0794659,2.377867,0.75162157,0.042551889
-272.93006,0.82715224,0.3227663,2,3,0,274.34793,5.0913724,3.6735541,0.71185325,0.022572495
-268.44532,0.52374011,0.3227663,5,31,0,279.89883,5.0857962,0.97204686,0.38758814,0.40457749
-268.44532,0.27051091,0.3227663,2,7,0,271.61575,5.0857962,0.97204686,0.38758814,0.40457749
-269.55537,0.57721057,0.3227663,3,15,0,270.48929,5.1387983,1.1337207,0.43016868,0.49572486
-268.64308,1,0.3227663,2,3,0,269.84594,5.1039515,1.1209843,0.43308135,0.48145016
-268.47829,0.95094445,0.3227663,3,11,0,270.94551,5.1852436,1.8602196,0.67581639,0.23029418
-270.93037,0.95165333,0.3227663,4,15,0,272.90879,4.9865713,0.54266921,0.33991702,0.61575384
-267.32741,1,0.3227663,3,7,0,271.41873,4.9902839,1.465715,0.64174429,0.27025994
-267.03021,0.83792438,0.3227663,2,7,0,270.16184,5.107437,1.4912381,0.61163575,0.21985329
-268.42882,0.98675704,0.3227663,4,15,0,268.85458,4.8889257,0.96605456,0.37083793,0.50807019
-267.66482,0.98165879,0.3227663,3,7,0,270.55582,4.9072582,1.142563,0.43268098,0.4426356
-268.64414,0.80616159,0.3227663,4,15,0,269.8214,5.1170909,1.0160901,0.6151716,0.36676922
-267.06692,0.93933861,0.3227663,3,7,0,270.29475,5.091075,1.4839555,0.49152682,0.34655153
-267.87819,0.98978515,0.3227663,3,7,0,268.28339,5.1844937,1.1030247,0.43438158,0.41383674
-270.59636,0.9554567,0.3227663,3,15,0,272.03365,5.114883,0.47355366,0.36554839,0.5557116
-267.03615,0.93049235,0.3227663,3,7,0,271.28386,5.0144405,0.93703531,0.4779039,0.40949606
-267.48839,0.87440795,0.3227663,4,15,0,268.52568,5.0961089,1.5312367,0.67585905,0.17512911
-267.83453,0.95302964,0.3227663,4,15,0,268.48392,4.9373924,1.423383,0.59229646,0.22409469
-267.52623,0.99831032,0.3227663,4,15,0,268.49642,5.017271,1.1060334,0.6223708,0.32841165
-268.19329,0.98875896,0.3227663,4,15,0,269.18439,4.8857473,1.6695227,0.63853131,0.20655047
-268.23719,0.81618119,0.3227663,2,7,0,274.4109,5.1717732,1.8428326,0.58155584,0.27995483
-266.8842,1,0.3227663,2,7,0,268.61178,5.0984797,1.4916727,0.61321691,0.2576321
-267.79169,0.96909851,0.3227663,3,15,0,268.24923,5.0137321,0.78092154,0.4179884,0.49415699
-267.86481,0.97650086,0.3227663,4,15,0,268.51567,5.1075032,2.1878134,0.6590792,0.12338145
-268.80554,0.86845733,0.3227663,3,7,0,269.59707,5.1391085,2.5099882,0.55114453,0.20198677
-267.26107,0.9934116,0.3227663,4,15,0,269.16256,4.9519957,1.1300358,0.56558674,0.32164994
-268.19285,0.98602876,0.3227663,3,15,0,268.92552,5.1020185,2.0039716,0.68334813,0.10510163
-270.37667,0.89592949,0.3227663,3,7,0,270.78923,5.1592786,2.9988285,0.65085659,0.12712899
-269.02838,0.8464615,0.3227663,2,7,0,274.31948,5.1136314,2.5076215,0.58716003,0.071699102
-267.25413,1,0.3227663,4,15,0,269.34204,5.1365304,1.5904792,0.65644412,0.22862391
-269.21269,0.87584431,0.3227663,3,15,0,270.26922,5.1245653,2.3760023,0.70606188,0.17502148
-273.81734,0.92483405,0.3227663,3,15,0,276.0648,5.2079285,3.1638968,0.61048596,0.0032082872
-269.82556,0.96671966,0.3227663,4,15,0,274.92001,4.9621797,0.66041119,0.60123434,0.37738735
-273.85298,0.80933442,0.3227663,4,15,0,275.58249,5.211647,2.2675165,0.63319899,0.010885525
-272.23857,0.98449688,0.3227663,2,3,0,274.3433,5.1806817,3.5739082,0.60506297,0.023384851
-273.58415,1,0.3227663,3,7,0,274.0062,5.1735008,2.3937967,0.68850292,0.0062964669
-267.37909,0.98170876,0.3227663,3,15,0,274.55376,4.9283719,1.6599838,0.59502889,0.25136295
-267.15893,0.96743405,0.3227663,3,15,0,267.87867,5.0336865,1.4584895,0.63873663,0.2138939
-268.19098,0.90300049,0.3227663,2,3,0,268.42502,5.061095,2.0101352,0.6255402,0.24992149
-269.22201,0.91402342,0.3227663,2,3,0,270.8006,5.1743747,1.8174933,0.5896378,0.1125741
-268.54337,0.7113972,0.3227663,3,15,0,272.75891,5.0663829,0.95323677,0.52536205,0.4460013
-268.16706,0.80173935,0.3227663,4,15,0,274.80094,4.9950882,1.9374126,0.59121387,0.27870885
-267.79253,0.95610667,0.3227663,2,7,0,269.42802,4.9104047,1.7418045,0.59332188,0.26921447
-267.59137,1,0.3227663,2,3,0,267.92258,4.9126993,1.607331,0.61228024,0.24583471
-267.03258,0.98663596,0.3227663,2,7,0,269.04596,5.1422976,1.2585871,0.57407843,0.30091045
-267.75573,0.99377885,0.3227663,4,15,0,268.16497,5.0874857,1.5489268,0.73112593,0.20355814
-268.17535,0.97685132,0.3227663,4,15,0,269.05102,5.0496582,2.2076199,0.60622605,0.10547136
-272.73949,0.96988449,0.3227663,4,15,0,276.67449,4.8728535,1.3342175,0.76108875,0.23672838
-273.24106,0.97642049,0.3227663,4,23,0,276.30326,5.2487933,2.2568883,0.80720656,0.01490911
-271.05802,1,0.3227663,3,7,0,273.55521,5.1717238,2.5331808,0.81383412,0.035123383
-266.7978,0.98755776,0.3227663,3,7,0,271.60654,4.9937713,1.4684328,0.54771886,0.30493648
-270.78953,0.94133115,0.3227663,3,7,0,271.64124,5.2357482,0.70416908,0.65202372,0.32946639
-270.65143,0.98431924,0.3227663,4,15,0,272.96416,4.9636434,3.3281272,0.55558806,0.046613319
-271.73633,0.93086065,0.3227663,3,7,0,274.67953,4.7049669,2.606401,0.48996319,0.12527551
-268.80328,0.99972717,0.3227663,3,7,0,272.93793,4.8991294,2.4206844,0.62409326,0.15565188
-270.37596,0.97796564,0.3227663,4,15,0,271.90068,5.1977588,2.1862695,0.72455379,0.047577179
-271.09809,0.95615923,0.3227663,3,7,0,271.91322,5.2702949,2.9412905,0.69653872,0.085988962
-270.9772,1,0.3227663,4,15,0,272.95512,4.9605018,1.2040234,0.65106686,0.34603534
-272.00406,0.98847169,0.3227663,3,7,0,272.63368,4.867338,0.98909006,0.63529326,0.36253261
-270.14005,0.8775549,0.3227663,4,15,0,275.26402,5.2516369,2.3102067,0.71968881,0.17381104
-270.27749,0.99152783,0.3227663,4,15,0,271.80782,5.029835,1.0676649,0.77476007,0.18173356
-268.15188,0.97826855,0.3227663,4,15,0,270.44794,5.0488006,2.2893517,0.46743794,0.25449992
-267.96321,1,0.3227663,3,15,0,269.14178,5.185659,1.3720164,0.66396374,0.27235269
-268.76593,0.98729566,0.3227663,3,15,0,270.57224,5.0609528,0.66074692,0.55760501,0.41862768
-267.92717,0.99475453,0.3227663,3,7,0,269.15756,5.0801869,0.8847104,0.54385885,0.41994466
-270.45075,0.90616791,0.3227663,2,7,0,272.19568,5.2372567,0.80472155,0.44444978,0.51385002
-268.85499,1,0.3227663,3,7,0,272.48966,5.1268757,1.1946011,0.38409614,0.48970724
-269.14863,0.94368474,0.3227663,3,15,0,271.46882,4.875798,1.604427,0.56904361,0.35104481
-268.51719,0.99789111,0.3227663,3,7,0,271.47713,4.8630949,0.88628394,0.51632639,0.42046627
-267.19933,0.93899802,0.3227663,3,7,0,269.03219,4.9477399,1.0448124,0.49327661,0.37098422
-267.3807,0.95894365,0.3227663,2,3,0,267.44983,4.9582393,1.1265708,0.48966428,0.41821757
-267.58848,0.96680922,0.3227663,4,15,0,268.36921,5.1503199,1.3047442,0.52595181,0.3707066
-267.05028,0.9539919,0.3227663,3,15,0,268.29829,5.0625272,1.0389502,0.56102843,0.36367119
-267.31556,0.98896898,0.3227663,4,15,0,267.74438,5.0924959,1.7732002,0.45472939,0.29777758
-267.39195,0.77730704,0.3227663,4,15,0,268.54545,4.9575129,1.3647074,0.63157511,0.25610116
-268.37041,0.9484865,0.3227663,4,15,0,269.74296,5.0196369,2.3595357,0.40512145,0.22667029
-268.59788,0.99907947,0.3227663,2,3,0,268.72657,5.0016174,2.3916221,0.39088737,0.21585371
-271.64855,0.65361714,0.3227663,2,7,0,273.09668,4.930379,2.7468903,0.29389377,0.15537308
-270.32328,0.95672608,0.3227663,2,3,0,272.36759,4.9170329,3.1528996,0.4118848,0.17248624
-268.11099,0.99743986,0.3227663,4,15,0,272.208,5.0847362,1.853208,0.59859765,0.12941439
-268.00013,0.99991504,0.3227663,4,15,0,269.24572,5.0778267,2.144028,0.66212838,0.11051517
-268.73576,0.98377497,0.3227663,3,15,0,270.47697,4.8018653,1.239675,0.53481561,0.35137355
-269.26107,0.98559112,0.3227663,3,7,0,270.46568,4.7542071,1.440955,0.47636069,0.32995166
-270.22161,0.92400627,0.3227663,4,15,0,272.59558,5.2837168,1.7287307,0.820732,0.11137253
-270.54344,0.66046583,0.3227663,3,15,0,273.82761,5.0952589,1.937456,0.76195769,0.22204973
-271.92339,0.99481128,0.3227663,3,7,0,273.0257,5.0326034,1.6302282,0.89449482,0.07844413
-269.00784,0.9983689,0.3227663,4,15,0,272.30317,5.0519551,2.0430089,0.79433937,0.14585245
-267.26214,0.98421632,0.3227663,4,15,0,270.09673,5.1007835,0.99116646,0.43695495,0.42945874
-267.45192,0.98177519,0.3227663,3,11,0,269.30626,5.0472007,2.0844021,0.64109031,0.16631064
-266.88088,0.90865505,0.3227663,2,7,0,268.21294,5.1012882,1.59391,0.59399614,0.22743079
-266.74722,0.99999665,0.3227663,4,15,0,266.95901,4.9942274,1.5091911,0.51682159,0.29919186
-268.77069,0.86395997,0.3227663,4,15,0,269.3114,5.1548827,2.6708163,0.58272323,0.12503672
-267.2401,0.98648174,0.3227663,3,7,0,268.97741,5.0840314,1.9583001,0.52289943,0.24687571
-268.29835,0.95748294,0.3227663,3,15,0,268.70237,5.087773,1.2711826,0.70610072,0.26735225
-268.66963,0.94070192,0.3227663,4,15,0,270.36379,5.0625541,2.0688686,0.55512757,0.10744206
-268.55527,1,0.3227663,2,3,0,268.94748,5.0633492,2.0431978,0.5713414,0.10797594
-268.04653,0.99773761,0.3227663,4,15,0,269.41176,5.1790529,1.534058,0.61795117,0.17441659
-267.69333,0.9231262,0.3227663,3,15,0,269.34419,5.063746,1.5948476,0.54115378,0.34218921
-268.80103,0.97044666,0.3227663,2,7,0,270.68593,5.1437908,2.2883329,0.5238257,0.10709297
-268.02218,0.93988616,0.3227663,3,15,0,269.67081,5.0682236,2.4540376,0.6058199,0.14389716
-268.78091,0.98555818,0.3227663,3,11,0,269.49013,5.0206755,0.57928009,0.45249932,0.50322529
-267.52803,0.98632453,0.3227663,3,7,0,270.35215,5.137566,0.95438231,0.58368176,0.34741769
-267.54882,0.98545681,0.3227663,4,15,0,268.85624,4.9147224,1.1899366,0.49514843,0.32731189
-268.58634,0.88112484,0.3227663,3,7,0,269.04461,4.9971116,1.0242766,0.41142563,0.36311527
-268.39651,1,0.3227663,4,15,0,270.82301,5.2413927,1.6594747,0.69409328,0.1619851
-269.45706,0.95102749,0.3227663,4,15,0,270.12918,4.8056208,1.5812946,0.36837304,0.4328708
