# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep1/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-266.78113,0.89466999,0.31153287,3,11,0,267.39118,5.0762427,1.2810529,0.53441091,0.34283209
-267.72916,0.99122896,0.31153287,3,7,0,267.86496,5.1406675,0.87443047,0.44445803,0.44910598
-267.49142,0.49747769,0.31153287,2,3,0,271.92153,5.101449,0.92815539,0.42688903,0.45688412
-267.29421,0.99105721,0.31153287,3,7,0,267.94954,5.1068339,0.90054409,0.4754025,0.41132602
-267.41348,0.99009521,0.31153287,3,15,0,269.17281,5.0132969,2.0649888,0.62273931,0.17153173
-268.1434,0.98925764,0.31153287,3,15,0,268.7107,5.1981181,0.87898095,0.49779915,0.41995737
-268.55915,0.96904867,0.31153287,4,15,0,269.75073,4.9834854,0.66970508,0.45062156,0.5057258
-270.57245,0.91977603,0.31153287,3,15,0,272.77372,5.160522,2.4680016,0.83345057,0.10661795
-268.27632,0.93076665,0.31153287,3,7,0,272.00571,5.0504336,1.6000571,0.73067256,0.22713639
-268.02167,0.9844658,0.31153287,4,15,0,269.49791,5.1181654,1.4380856,0.38703882,0.34589348
-269.03423,0.98184441,0.31153287,3,7,0,269.81558,5.0415683,1.4277963,0.29859007,0.4248114
-268.99415,0.9945492,0.31153287,4,15,0,270.28619,5.0246776,1.0053804,0.68474577,0.30037785
-268.92114,0.92648011,0.31153287,3,11,0,271.04827,4.9883343,1.0217315,0.61006987,0.37560565
-269.38675,0.90488338,0.31153287,3,15,0,271.64353,5.2335965,0.74813947,0.58694825,0.36291198
-268.04476,0.89130469,0.31153287,3,15,0,271.40579,4.9939945,2.1813707,0.62253082,0.21017848
-268.50685,0.95004728,0.31153287,3,7,0,269.70393,4.8307365,1.632301,0.38883953,0.34444013
-267.10295,0.50169572,0.31153287,3,15,0,271.10635,5.029013,1.0592106,0.42402164,0.43725036
-267.73799,0.77707057,0.31153287,3,7,0,269.35253,4.9976426,1.0748303,0.47165325,0.45121007
-268.64176,0.3430767,0.31153287,3,7,0,271.47947,5.0594817,1.0854584,0.31253171,0.4995167
-267.54048,0.38564913,0.31153287,2,3,0,271.55581,5.0591332,1.1447855,0.41843288,0.45443571
-267.32613,0.73218059,0.31153287,2,3,0,268.80667,5.0925325,1.2319621,0.42207724,0.41964622
-269.49379,0.96776068,0.31153287,2,7,0,271.85662,4.8310499,0.71869426,0.47591526,0.44617556
-269.43567,0.99580297,0.31153287,3,15,0,270.39181,4.8087441,0.93242894,0.51841412,0.43023772
-267.64393,0.94157207,0.31153287,3,7,0,270.15436,4.9471241,0.96626868,0.49722538,0.43479571
-267.42373,0.99186697,0.31153287,3,7,0,268.86454,5.0558954,0.84859049,0.43313407,0.46236727
-267.29112,0.87350156,0.31153287,2,7,0,268.47447,5.0619244,0.96021892,0.52916151,0.34392526
-267.04877,0.82418792,0.31153287,3,11,0,268.78025,5.0507309,1.5287476,0.46961122,0.28359899
-268.18949,0.58693113,0.31153287,4,15,0,270.01825,4.9196205,0.87412748,0.52256559,0.43054018
-270.72318,0.77418491,0.31153287,3,15,0,272.09353,4.9740354,0.81956263,0.58086885,0.27842
-271.26522,0.98057651,0.31153287,2,3,0,272.34088,4.9852321,0.81275957,0.60841217,0.25873145
-267.84943,1,0.31153287,2,3,0,270.75308,5.0031123,1.2933432,0.54872136,0.38522524
-268.14223,0.94111413,0.31153287,2,7,0,270.04473,5.0977481,1.2497341,0.64798773,0.1985969
-268.13942,0.96429147,0.31153287,3,7,0,269.14767,4.9381912,1.6573278,0.62659959,0.28755149
-268.17451,0.97694437,0.31153287,3,15,0,268.8247,4.9058152,1.5009604,0.59879532,0.21160408
-267.40014,0.89865752,0.31153287,3,15,0,269.95227,5.0095114,0.86332972,0.52959435,0.37945019
-268.0179,0.69552885,0.31153287,4,15,0,271.03612,4.9783149,2.3530305,0.61340758,0.15055668
-267.33029,0.99854713,0.31153287,4,15,0,268.76554,5.1371516,1.8511487,0.55327311,0.24992494
-268.21121,0.95484608,0.31153287,4,15,0,269.81967,4.9998656,1.2815741,0.66281406,0.30510351
-268.59847,0.96122081,0.31153287,3,7,0,269.63471,4.9733355,1.0308555,0.63464682,0.34421453
-268.88383,0.9890121,0.31153287,4,15,0,270.59991,5.2281998,1.4120905,0.73802078,0.1583024
-268.43052,0.97786293,0.31153287,4,15,0,271.1381,5.1518755,1.5307247,0.75318278,0.13874354
-267.26414,1,0.31153287,2,7,0,268.8223,5.0834168,1.5459373,0.60320382,0.29387562
-267.62571,0.95584612,0.31153287,4,15,0,268.89563,5.1103349,1.4767575,0.68363608,0.17572821
-268.65142,0.97039814,0.31153287,4,15,0,269.33914,4.8706713,1.5431035,0.39335615,0.42537342
-268.7974,1,0.31153287,4,15,0,270.10121,5.2194194,1.4825305,0.73332799,0.14632756
-270.66481,0.80008118,0.31153287,3,15,0,273.78269,5.1702978,1.8978439,0.51277829,0.37254116
-270.02759,0.97644944,0.31153287,2,3,0,271.66411,5.1083445,1.1460181,0.57558644,0.1994812
-271.92198,0.96608682,0.31153287,3,15,0,273.09475,5.0370355,1.8578268,0.50728966,0.083461168
-268.67032,1,0.31153287,2,3,0,271.69195,5.0170726,2.2526448,0.5521832,0.26291304
-266.82734,0.97064305,0.31153287,2,7,0,269.6179,5.0361613,1.69593,0.55340574,0.23312474
-268.18566,0.89601797,0.31153287,3,7,0,268.62388,5.2362227,1.2726675,0.57018266,0.26708126
-268.60365,0.9333159,0.31153287,2,3,0,269.20454,5.2750188,1.3312035,0.54963088,0.28478267
-268.63154,0.97546482,0.31153287,3,15,0,270.11085,5.2595291,1.3718035,0.47425858,0.35799077
-269.66307,0.99151879,0.31153287,3,15,0,270.04167,4.8291634,1.2112724,0.59028804,0.37275018
-270.49026,0.95100381,0.31153287,4,15,0,271.49692,5.2902401,1.8937013,0.51316579,0.14099102
-270.99292,0.87518578,0.31153287,3,15,0,272.44777,4.8956883,0.64832826,0.60911937,0.36346282
-270.49861,0.96260549,0.31153287,3,15,0,273.24734,4.9197215,1.596589,0.52479498,0.41413182
-270.7515,0.96156954,0.31153287,4,15,0,272.24458,5.1346046,1.1756285,0.68006413,0.31725307
-268.60897,0.98989735,0.31153287,3,7,0,271.06048,5.0793509,1.0214269,0.68709838,0.23249498
-269.84077,0.88052812,0.31153287,3,11,0,272.13693,5.0536502,1.1682452,0.71698556,0.16133006
-268.6208,0.92244391,0.31153287,3,15,0,271.44372,5.048006,1.2636939,0.75463794,0.18645528
-267.95725,0.94490471,0.31153287,3,11,0,270.07204,5.0030721,2.0033392,0.59779037,0.25569661
-268.30225,0.90023273,0.31153287,2,3,0,269.004,5.0228524,1.6683692,0.55875357,0.16033948
-267.13054,0.96216218,0.31153287,3,7,0,268.93774,5.0178994,1.5691515,0.52746572,0.32973793
-268.10511,0.88908824,0.31153287,2,7,0,268.93209,5.0662301,1.6203941,0.52189819,0.36118447
-268.12714,0.91886843,0.31153287,3,11,0,270.8138,5.1651016,1.0603442,0.41569063,0.4591001
-268.03405,0.98504187,0.31153287,2,3,0,268.34015,5.1775818,0.98421902,0.42584102,0.41870547
-267.53804,0.79106866,0.31153287,3,7,0,270.33934,5.1009425,0.98727208,0.58707568,0.36427621
-270.14906,0.75509954,0.31153287,2,7,0,272.05551,5.0972561,1.4588723,0.67342786,0.31680474
-270.17768,0.94694416,0.31153287,4,15,0,272.22728,5.079759,2.9896986,0.67355403,0.12206381
-268.46173,1,0.31153287,3,15,0,271.25577,4.9569786,1.5603383,0.64691598,0.16281622
-268.3278,0.99853436,0.31153287,2,3,0,268.80901,4.949174,1.8248758,0.62546349,0.27494591
-271.95804,0.80277748,0.31153287,3,15,0,273.30221,5.1966925,0.66468793,0.68250668,0.26705613
-269.46199,1,0.31153287,3,7,0,272.64264,5.1656791,0.7422957,0.62091087,0.31205747
-272.12357,0.85421029,0.31153287,4,15,0,273.20736,5.146994,1.2588148,0.65343903,0.34538263
-269.47031,0.86690095,0.31153287,4,15,0,273.52626,4.9281595,0.56399696,0.4852153,0.48062915
-269.5738,0.89625753,0.31153287,2,7,0,271.00326,4.9380572,0.67711109,0.4491566,0.52610431
-267.39651,0.99365956,0.31153287,4,15,0,269.86748,5.0919001,0.89864074,0.56275378,0.3545876
-267.61256,0.996342,0.31153287,3,7,0,267.67569,5.1027908,0.98631838,0.5559027,0.39454322
-269.48849,0.90313402,0.31153287,3,7,0,270.11194,5.2357461,0.8058639,0.58397907,0.32556036
-269.80046,0.97368078,0.31153287,4,15,0,271.51995,4.8009957,0.90949471,0.48448124,0.46853277
-272.114,0.86880884,0.31153287,2,3,0,273.36959,4.7818499,0.63152435,0.5483694,0.4299904
-272.77947,0.98669596,0.31153287,3,7,0,273.1177,4.7804204,0.63934895,0.5756754,0.40853151
-277.07586,0.90586595,0.31153287,4,15,0,280.31051,4.9174995,1.2981068,0.53086174,0.4690062
-275.7072,1,0.31153287,2,3,0,276.92186,4.9259395,1.1982527,0.55712435,0.44275453
-268.27945,0.97024022,0.31153287,4,15,0,275.8544,5.2237088,1.5569187,0.64523458,0.17207065
-268.86144,0.78700362,0.31153287,3,15,0,271.85744,5.2348402,1.7344301,0.45989363,0.23821785
-266.7833,0.98285095,0.31153287,3,7,0,269.4031,5.0975815,1.3475503,0.50557477,0.32435272
-267.0419,0.9570285,0.31153287,2,7,0,267.64763,5.0203376,1.2889275,0.62642792,0.27737542
-267.85804,0.99545078,0.31153287,4,15,0,268.95678,5.1674527,2.0237154,0.666523,0.13980578
-267.13506,0.93002542,0.31153287,3,11,0,268.75606,4.9445971,1.064985,0.47574479,0.38476096
-267.85342,0.84616587,0.31153287,3,7,0,268.40096,5.0073932,1.3316857,0.46671954,0.27848041
-268.36285,0.81339327,0.31153287,3,11,0,269.32804,4.971385,1.6297846,0.63709664,0.29812361
-268.39255,0.96806333,0.31153287,4,15,0,269.21489,4.9249145,1.6235991,0.63875592,0.17094619
-270.86458,0.96537858,0.31153287,3,15,0,271.48888,5.2748881,1.7359042,0.38242742,0.2602038
-271.7523,0.99983782,0.31153287,3,15,0,272.85477,5.2303737,1.7005664,0.30145097,0.46804452
-269.43103,0.83692284,0.31153287,3,7,0,274.52968,5.1649984,1.5932611,0.7777468,0.10097784
-269.49005,0.9963528,0.31153287,3,7,0,270.64593,5.1631347,1.8953129,0.82855506,0.089041172
-267.52638,0.72001214,0.31153287,3,15,0,272.97263,4.9930514,2.0137378,0.62187874,0.15823296
-267.48376,0.88194543,0.31153287,4,15,0,269.61118,5.1053264,0.91106473,0.58116474,0.35174449
-268.29251,0.98371661,0.31153287,3,7,0,268.80264,5.0780625,0.81521523,0.59334509,0.38134338
-267.47042,0.98358945,0.31153287,4,15,0,270.49514,4.9837242,2.1025251,0.59296232,0.18706282
-267.18334,0.96634017,0.31153287,3,7,0,268.14014,5.0078507,1.6960624,0.51462371,0.22430284
-267.91443,0.73381155,0.31153287,2,7,0,270.29614,5.0703578,1.3745371,0.55187995,0.37438141
-267.1122,1,0.31153287,2,7,0,270.08712,5.0570994,1.2195335,0.50953173,0.30034542
-271.60755,0.64201888,0.31153287,3,11,0,273.63084,4.8709599,0.56187847,0.36551921,0.60624091
-267.43497,0.91252176,0.31153287,3,7,0,274.06326,5.0194558,1.6561663,0.64153319,0.26019666
-268.55212,0.90166812,0.31153287,3,11,0,269.07333,5.0621359,1.1170661,0.50334753,0.44816118
-269.73009,0.98396147,0.31153287,4,15,0,271.38141,5.1254929,2.030513,0.67985488,0.063570746
-268.85119,1,0.31153287,3,7,0,270.10037,5.0614094,2.4936634,0.67489402,0.16154022
-267.06855,0.96364601,0.31153287,3,15,0,269.77893,4.9578878,1.0853125,0.52575466,0.36841707
-267.58518,0.7943313,0.31153287,2,7,0,269.57427,5.0074206,1.3170519,0.65769943,0.22070919
-270.9632,0.88465873,0.31153287,3,15,0,272.54438,5.2324153,1.1286478,0.62189797,0.37089082
-275.23756,0.99362496,0.31153287,3,15,0,276.44241,4.9023302,0.58526966,0.4538386,0.54599259
-273.30329,0.98947843,0.31153287,4,15,0,277.15931,5.2222772,1.3327444,0.66712971,0.33202776
-270.93599,0.98334719,0.31153287,4,15,0,274.31222,4.96809,0.71738774,0.49791354,0.4980185
-269.06966,0.9034101,0.31153287,4,15,0,274.50024,5.1097397,2.4291955,0.59153774,0.2221121
-268.72928,0.99490621,0.31153287,3,15,0,271.64869,5.1259141,1.2346832,0.6731297,0.17877291
-268.26195,1,0.31153287,3,11,0,268.99212,5.0776422,0.94230112,0.52715079,0.31189849
-272.22675,0.96146256,0.31153287,3,7,0,274.66192,5.4460134,1.7493199,0.57490081,0.23407301
-270.76833,0.998602,0.31153287,4,15,0,273.85068,4.7890463,0.72130374,0.32234918,0.54028952
-275.90822,0.20918166,0.31153287,3,7,0,277.4376,4.7045156,0.46620283,0.51717839,0.47164384
-269.02272,0.9722948,0.31153287,3,7,0,278.07793,5.1452548,0.72805066,0.39117944,0.5302117
-268.85825,0.99969667,0.31153287,3,15,0,270.42538,4.9309027,0.64399386,0.50095401,0.45696979
-269.31254,0.92817824,0.31153287,4,15,0,270.87475,4.9421602,1.0508178,0.58171591,0.40287909
-268.55923,0.99516742,0.31153287,4,15,0,270.02894,5.1165602,0.70870366,0.5731947,0.39562412
-267.10979,0.98590969,0.31153287,4,15,0,272.4811,4.9905497,1.8632231,0.54982682,0.20948282
-267.34672,0.82873139,0.31153287,3,15,0,268.2721,5.1340204,1.2929543,0.57848324,0.24982041
-268.52342,0.99902832,0.31153287,4,15,0,268.69749,4.943564,1.8865767,0.69021712,0.13259855
-268.87473,0.94233463,0.31153287,4,15,0,269.74362,5.1374735,1.6466619,0.42510508,0.2354818
-267.95461,0.9613204,0.31153287,3,7,0,269.62166,5.0689844,1.1975917,0.71142846,0.22988503
-267.17924,0.99067825,0.31153287,4,15,0,268.04679,5.0597663,1.4808033,0.65936463,0.25164419
-267.47427,0.98967292,0.31153287,3,15,0,268.7785,5.1509864,1.0869477,0.46695126,0.3665757
-267.33416,0.74765188,0.31153287,3,7,0,268.90244,5.1445951,1.1855813,0.59479894,0.3270167
-267.84937,0.9573172,0.31153287,2,3,0,268.02599,5.1452348,1.1456195,0.56730386,0.37559609
-271.57699,0.76978627,0.31153287,3,7,0,272.27214,4.9499839,0.81762885,0.718307,0.26816619
-269.86322,0.94011155,0.31153287,3,7,0,273.13697,5.0634542,2.4117043,0.32032623,0.26160994
-268.29206,0.89331292,0.31153287,2,3,0,270.03271,5.0412674,2.1949901,0.39211599,0.24803913
-268.28018,0.72808986,0.31153287,3,15,0,270.58589,5.0497046,2.2872549,0.55358237,0.10914797
-268.19651,0.96249547,0.31153287,2,3,0,268.88523,5.0559355,2.575474,0.55837532,0.15153056
-267.60839,0.97883941,0.31153287,4,15,0,268.86779,4.9531109,1.0010034,0.51486095,0.42058889
-268.0682,0.88775161,0.31153287,3,11,0,269.87081,5.1618061,1.1016815,0.51744472,0.41397176
-267.40476,0.98588389,0.31153287,3,15,0,268.64933,4.9082477,1.1584548,0.51063904,0.38174098
-267.96551,0.65446115,0.31153287,3,7,0,270.63531,4.8864444,1.1595041,0.42261937,0.37379253
-267.86916,1,0.31153287,4,15,0,269.52192,5.0883667,1.6718536,0.75006779,0.16445315
-268.7942,0.95925727,0.31153287,4,15,0,271.20703,5.156352,0.77268705,0.3940323,0.4633022
-268.69361,0.85498807,0.31153287,3,7,0,269.92675,5.1171858,0.68869237,0.39181603,0.52020204
-267.72516,0.99816941,0.31153287,2,3,0,268.76355,5.0925246,0.75220734,0.47095836,0.43584057
-268.37711,0.76158403,0.31153287,3,15,0,272.01308,4.8683839,1.2780199,0.53904284,0.38331538
-268.04525,0.95790245,0.31153287,4,15,0,270.09165,5.1179202,2.4206991,0.55173482,0.1373696
-268.36821,0.81025526,0.31153287,3,7,0,269.8813,5.1478102,2.2251819,0.51887489,0.24536491
-268.2163,1,0.31153287,4,15,0,268.97617,4.9688643,0.92790044,0.59864866,0.31061995
-270.47977,0.95238833,0.31153287,3,15,0,272.04334,4.9792515,0.68553123,0.47102157,0.52069814
-273.36837,0.8093295,0.31153287,2,3,0,276.50479,5.061355,0.437098,0.57380405,0.35841967
-271.89565,1,0.31153287,3,7,0,274.17163,5.0614254,0.51414068,0.59804966,0.3426919
-266.95168,0.94350188,0.31153287,3,7,0,271.39674,5.0835014,1.0555421,0.47610706,0.40239749
-267.38623,0.99730147,0.31153287,3,15,0,267.58347,4.9394013,1.8792483,0.54089141,0.2139589
-268.71044,0.94256018,0.31153287,4,15,0,269.58813,5.1811732,2.0731202,0.6514654,0.09570457
-269.39091,0.96793837,0.31153287,3,15,0,270.7985,5.0350178,2.198924,0.81224716,0.10899456
-267.82159,1,0.31153287,4,15,0,269.96781,5.2167301,1.3967006,0.57336638,0.30593179
-268.2146,0.99040743,0.31153287,3,7,0,268.9553,5.2029526,1.5996776,0.45757744,0.34541678
-269.24875,0.96456422,0.31153287,3,7,0,270.75649,5.2318095,1.4242166,0.38062778,0.36010674
-266.94635,1,0.31153287,3,7,0,269.40985,5.0665971,1.64326,0.52726523,0.2362332
-268.99355,0.81712959,0.31153287,2,7,0,270.26985,5.1084974,2.5885814,0.61060567,0.17942362
-268.34568,0.99482072,0.31153287,3,15,0,269.44079,4.9886934,1.9499027,0.55626572,0.30067335
-267.14001,1,0.31153287,2,7,0,268.45406,5.0173491,1.3485559,0.58323162,0.24539856
-267.01061,1,0.31153287,3,7,0,267.3037,5.0287049,1.1868452,0.57688343,0.28745592
-267.46871,0.96344169,0.31153287,2,7,0,268.09256,4.9599256,1.4700064,0.51490655,0.36279908
-267.20595,0.99002509,0.31153287,2,7,0,268.55477,4.9101593,1.3297367,0.49727092,0.35016806
-267.56251,0.94669773,0.31153287,4,15,0,268.38982,4.920889,1.8629515,0.55112534,0.20837381
-268.10095,0.8179002,0.31153287,3,15,0,269.63821,5.0931296,0.97682768,0.66723714,0.28509143
-270.24444,0.8175278,0.31153287,3,15,0,274.24773,4.8509914,2.0685844,0.61281169,0.10441262
-271.87187,0.96665673,0.31153287,4,15,0,273.72805,5.3635595,1.2380469,0.77284376,0.1959736
-267.92244,0.94202977,0.31153287,3,15,0,273.39379,4.9846911,1.0457986,0.49463894,0.44567897
-269.12977,0.94113227,0.31153287,3,15,0,273.06673,5.1359242,0.56187399,0.4804279,0.46210411
-267.38243,1,0.31153287,4,15,0,270.21934,4.8938541,1.3276676,0.52044894,0.33567088
-268.52921,0.94822741,0.31153287,4,15,0,269.21558,5.0083446,1.748374,0.75479226,0.19422027
-269.66997,0.93373854,0.31153287,3,7,0,270.12323,4.9768502,1.6579562,0.80244378,0.1171947
-268.96844,0.99576495,0.31153287,3,15,0,270.33015,5.0593444,2.4238595,0.73682119,0.13380495
-269.41679,0.96594201,0.31153287,3,15,0,273.28742,5.2414397,1.6053369,0.78738866,0.1209864
-269.09486,1,0.31153287,2,3,0,269.39294,5.2382813,1.6718286,0.78149349,0.13187293
-267.62703,0.9999831,0.31153287,3,7,0,269.79787,4.9816511,1.4247938,0.68317239,0.22435155
-266.87081,0.98984812,0.31153287,3,15,0,267.99848,5.0420781,1.0802118,0.54222206,0.36412741
-268.0122,0.93454824,0.31153287,4,15,0,270.30449,4.9883693,1.7385151,0.70461734,0.15072787
-268.6092,0.58124987,0.31153287,3,7,0,272.24614,4.9147236,1.6902164,0.71225829,0.21261396
-271.17776,0.9788846,0.31153287,3,15,0,271.9281,4.9353502,2.5213849,0.82582816,0.063761742
-269.83494,0.99389322,0.31153287,3,7,0,272.05466,4.9842163,2.169106,0.81847426,0.12219799
-270.39056,0.97800292,0.31153287,4,15,0,271.52359,5.1643172,0.61217755,0.35738024,0.51034511
-268.80792,1,0.31153287,3,7,0,271.15945,5.1664252,0.93506577,0.3807184,0.50680451
-271.13858,0.87839359,0.31153287,3,15,0,273.35424,5.0511472,0.50802279,0.57872946,0.41409813
-268.79457,0.99192207,0.31153287,4,15,0,272.80087,4.935874,2.24357,0.37062368,0.23960315
-267.99988,0.98860406,0.31153287,3,7,0,270.12045,4.9997981,2.1182016,0.6251538,0.12243931
-268.52277,0.94436664,0.31153287,4,15,0,269.8772,5.0879064,0.81175473,0.59977057,0.37978823
-268.16675,0.98820315,0.31153287,4,15,0,269.79688,4.9245417,1.4221856,0.34641674,0.43300574
-268.74224,0.96407652,0.31153287,4,15,0,271.41999,5.2046345,1.8977156,0.7659993,0.11601207
-267.68027,0.99713346,0.31153287,4,15,0,269.79326,5.0951778,2.2308394,0.52498499,0.16265406
-268.03872,0.86215309,0.31153287,4,15,0,269.01097,5.0663013,0.66817302,0.47273746,0.45574743
-267.77036,0.95437919,0.31153287,3,15,0,269.90097,5.0872251,1.977223,0.43779238,0.29119768
-268.03784,0.77186575,0.31153287,4,15,0,270.26125,5.1130103,1.5138777,0.75735234,0.18099941
-267.57434,0.9769527,0.31153287,4,15,0,268.69162,5.1349257,1.7343513,0.49525092,0.22252673
-268.00297,0.91479449,0.31153287,3,7,0,269.19998,5.0126034,1.7558068,0.3727892,0.31168224
-269.27152,0.95550548,0.31153287,3,7,0,270.07867,5.0160069,2.4885666,0.36864671,0.18305696
-271.34709,0.99551433,0.31153287,4,15,0,272.85495,5.2254935,0.6936568,0.65392177,0.338279
-270.28086,0.99728429,0.31153287,3,7,0,272.65833,5.1601932,0.76269863,0.65582925,0.3363489
-267.71916,0.99537113,0.31153287,3,7,0,271.06914,5.1113033,0.88533428,0.48046889,0.45149822
-267.61509,0.9838089,0.31153287,4,15,0,268.52932,4.9852983,1.9651207,0.57805986,0.25343986
-267.58741,0.90543568,0.31153287,2,3,0,268.81698,5.0145039,1.7977055,0.65317257,0.15439276
-269.72892,0.82467377,0.31153287,3,15,0,270.79746,5.0167097,2.5057609,0.77293786,0.12299753
-272.01576,0.83421104,0.31153287,2,3,0,272.45775,5.0090999,1.6565968,0.82904252,0.061621746
-268.6234,0.80579223,0.31153287,2,7,0,274.26952,5.1328761,2.2643295,0.61346756,0.21922069
-267.89867,0.99303395,0.31153287,3,15,0,269.25748,5.1442589,1.4046601,0.52080436,0.23709414
-267.2628,1,0.31153287,4,15,0,268.94143,4.983666,1.0609763,0.56551188,0.36503622
-267.27539,0.99318482,0.31153287,3,15,0,268.64396,5.07595,1.2035422,0.6477823,0.28428009
-269.55244,0.8308544,0.31153287,2,7,0,270.5917,5.0259819,1.2161267,0.51258576,0.45152233
-269.5424,0.98044474,0.31153287,3,7,0,269.92928,5.0655256,1.0243784,0.65538577,0.21012147
-268.83888,0.91861285,0.31153287,3,11,0,272.95837,5.123976,1.4477347,0.76587704,0.21130439
-269.95773,0.98850668,0.31153287,3,15,0,270.73076,5.1669683,1.0889203,0.71539993,0.27747393
-266.92805,0.97221151,0.31153287,3,15,0,271.074,5.026802,1.5467533,0.6189851,0.22626728
-267.12256,0.98309934,0.31153287,3,7,0,268.28425,4.9456125,1.7022204,0.54078952,0.24903544
-268.47571,0.98994134,0.31153287,3,15,0,269.12176,5.2468878,1.9756662,0.64997691,0.14870282
-270.23905,0.96989267,0.31153287,4,15,0,271.18965,4.9953852,1.7973005,0.8354088,0.14572979
-269.48942,0.97369272,0.31153287,4,15,0,272.44885,5.0561773,2.8786396,0.396178,0.16831139
-267.19084,0.99799572,0.31153287,4,15,0,270.70576,4.9215164,1.2646397,0.44847424,0.38587169
-267.02802,0.98893794,0.31153287,3,15,0,267.76446,5.1466284,1.3422531,0.52899336,0.31449972
-269.39155,0.70383231,0.31153287,3,15,0,270.41035,5.0988335,0.84301914,0.58207052,0.40931442
