# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2106.779,0.96862889,0.56750452,2,7,0,2113.2249,-2.7278143,2.9005264,1.0665641,0.95180354,0.61399788
-2110.8994,0.7559395,0.56750452,2,3,0,2111.451,-2.7430954,2.8292506,1.0676168,0.92437619,0.59240482
-2105.553,1,0.56750452,2,3,0,2111.6109,-2.7032344,2.9182935,1.028088,1.0460469,0.6100562
-2106.6296,0.74982534,0.56750452,2,7,0,2112.1939,-2.7151344,2.9606199,1.0349756,1.0271931,0.64053795
-2106.1296,0.97587241,0.56750452,2,7,0,2108.285,-2.7411626,2.9067004,1.0489671,1.0789352,0.62873349
-2107.5702,0.77561335,0.56750452,2,7,0,2110.0223,-2.6972243,2.9809637,1.0435394,1.0211218,0.60406215
-2109.5615,0.95588844,0.56750452,2,7,0,2110.9444,-2.7169656,2.758549,1.0908123,0.98705914,0.61140274
-2107.8956,1,0.56750452,3,7,0,2110.4192,-2.7476201,2.9451068,0.97262707,1.0758897,0.62268246
-2105.4769,0.8713398,0.56750452,2,7,0,2111.0251,-2.7594921,2.8283647,0.99922563,1.0515319,0.62817576
-2104.8007,0.98042414,0.56750452,2,3,0,2105.9929,-2.729286,2.8990386,1.0216213,1.0250958,0.63223467
-2106.6178,0.91641807,0.56750452,2,7,0,2107.0729,-2.7212894,2.849185,1.0837404,0.9823072,0.632656
-2106.9584,0.9875187,0.56750452,2,3,0,2107.156,-2.7173864,2.8408435,1.081722,0.97671667,0.63613869
-2107.4527,0.97607022,0.56750452,3,7,0,2109.7955,-2.7906412,2.8453663,0.96915073,1.0643365,0.6227677
-2106.0769,0.77728831,0.56750452,3,15,0,2111.9461,-2.6929887,2.789248,1.0350613,1.0242083,0.62069962
-2105.7605,0.95949037,0.56750452,3,7,0,2107.3894,-2.684202,2.8800365,1.0458351,1.0210233,0.60573807
-2105.2201,0.98795731,0.56750452,2,3,0,2106.036,-2.7041158,2.8427246,1.0463474,1.0290809,0.61125737
-2105.5406,0.95554115,0.56750452,3,7,0,2106.5623,-2.7792387,2.8559395,1.0010128,1.0136648,0.6302374
-2108.8424,0.80190891,0.56750452,3,7,0,2110.535,-2.8436063,2.8547799,1.0296997,1.0802916,0.62848686
-2106.0054,1,0.56750452,3,7,0,2109.9408,-2.7285905,2.9172872,1.0280841,1.0047052,0.59805324
-2108.8169,0.80207059,0.56750452,2,7,0,2110.5575,-2.847917,2.8193851,1.0438495,1.0143763,0.61275071
-2105.7396,1,0.56750452,3,7,0,2108.8295,-2.7621861,2.9317658,1.0547294,1.0305862,0.625373
-2107.8199,0.92421269,0.56750452,3,7,0,2109.0358,-2.7801847,2.8632651,1.0545167,0.95012105,0.6402481
-2109.0645,0.95429477,0.56750452,3,7,0,2110.6768,-2.7250468,2.765796,0.98011111,1.1130298,0.62825457
-2105.8416,1,0.56750452,2,3,0,2109.494,-2.695447,2.8820582,1.0322494,1.075994,0.62095658
-2106.1857,0.98416332,0.56750452,3,7,0,2107.3589,-2.716704,2.8880198,1.0752429,1.0560644,0.61811139
-2104.6254,1,0.56750452,2,3,0,2106.3579,-2.7499162,2.8435683,1.0268794,1.0331744,0.62426144
-2104.6254,0.53497948,0.56750452,2,7,0,2111.1893,-2.7499162,2.8435683,1.0268794,1.0331744,0.62426144
-2106.0825,0.93613049,0.56750452,2,3,0,2106.1935,-2.7027289,2.8781102,1.0178395,1.0228148,0.59589927
-2107.4679,0.8643372,0.56750452,2,7,0,2109.3118,-2.7358137,2.8779045,1.0414417,1.0058596,0.65839454
-2105.7693,0.9867543,0.56750452,2,7,0,2108.0821,-2.7357877,2.8758765,1.0066087,1.0314533,0.59750734
-2105.011,0.95053348,0.56750452,3,7,0,2107.8344,-2.7164237,2.8944442,1.0381774,0.98932795,0.61327816
-2105.366,0.96296644,0.56750452,3,7,0,2106.1081,-2.7337108,2.8571219,1.0337737,1.0754362,0.6240333
-2108.4582,0.81343466,0.56750452,2,3,0,2108.996,-2.79764,2.8047832,1.0249815,1.1177956,0.61158614
-2108.3964,0.95562772,0.56750452,3,7,0,2112.1782,-2.6771617,2.9091198,1.0587421,0.93085348,0.63307688
-2108.4556,0.98924023,0.56750452,2,3,0,2109.9571,-2.6652878,2.8614244,1.0758967,0.94978518,0.63841966
-2111.6643,0.65035293,0.56750452,3,7,0,2113.6531,-2.7076256,2.7683275,1.0944061,0.93403021,0.62040654
-2111.1191,1,0.56750452,3,7,0,2113.1334,-2.8192133,2.7860865,0.98744377,1.1142913,0.59360434
-2108.2902,1,0.56750452,2,3,0,2111.8178,-2.7326063,2.9374526,0.99530719,1.0940465,0.59762238
-2110.9213,0.71311099,0.56750452,3,7,0,2117.282,-2.6596078,3.0124588,1.0464436,0.9467059,0.62691195
-2108.8918,1,0.56750452,1,1,0,2110.8551,-2.676554,2.980844,1.0428099,0.94890761,0.62863397
-2108.1382,1,0.56750452,2,7,0,2110.5773,-2.7970016,2.7905594,1.0236371,0.96598329,0.62951705
-2106.3263,0.98389959,0.56750452,3,7,0,2109.9967,-2.751197,2.8182797,1.0489128,1.0824119,0.61571866
-2105.6726,0.98632531,0.56750452,3,7,0,2107.448,-2.7126832,2.8705249,1.0061423,0.97076954,0.62626251
-2106.1472,0.9521588,0.56750452,3,7,0,2107.9559,-2.7481126,2.8780159,1.0122103,1.052985,0.59566239
-2108.5752,0.91200537,0.56750452,2,7,0,2109.8262,-2.6757758,2.8399818,1.0291177,0.98580291,0.65715482
-2106.5648,0.96696227,0.56750452,3,7,0,2111.087,-2.807452,2.871916,1.0226028,1.0612019,0.6101483
-2108.315,0.77233807,0.56750452,2,3,0,2109.8913,-2.822392,2.8182598,1.0457708,1.0166048,0.59868897
-2106.0086,0.99570864,0.56750452,3,7,0,2109.6787,-2.7713639,2.8993114,1.0514474,0.97356722,0.62893774
-2105.3904,0.92109887,0.56750452,3,7,0,2107.3357,-2.7334649,2.8237686,1.0361415,1.0587419,0.61160933
-2108.754,0.7911099,0.56750452,2,7,0,2111.1737,-2.743001,2.9971179,1.0728221,0.98268064,0.61017401
-2107.3403,0.96784594,0.56750452,3,7,0,2111.3479,-2.7248934,2.7795682,1.0402789,0.98702301,0.60169862
-2108.1775,0.96918634,0.56750452,3,7,0,2110.6881,-2.6545589,2.8456126,1.0198422,0.94888825,0.62849544
-2104.5311,0.96944965,0.56750452,2,3,0,2108.7214,-2.7225648,2.8512878,1.0195361,1.0115755,0.62040637
-2105.2502,0.71873115,0.56750452,3,15,0,2108.062,-2.735672,2.901167,1.0371187,1.023753,0.60408216
-2108.5779,0.60188664,0.56750452,2,7,0,2112.1751,-2.7207918,2.8474645,0.95079161,0.98526552,0.62071585
-2105.2595,0.98799476,0.56750452,2,3,0,2109.1953,-2.7216857,2.9123022,1.0012684,1.0345785,0.61467719
-2106.3196,0.93180736,0.56750452,3,7,0,2107.3789,-2.7062916,2.9337218,1.0350067,0.99013038,0.60238376
-2105.8061,0.97013109,0.56750452,3,7,0,2109.1217,-2.7215399,2.8393575,1.0480576,1.0280728,0.64239581
-2107.6291,0.59225944,0.56750452,2,3,0,2112.0773,-2.7174852,2.816327,1.0103804,1.0756199,0.64917548
-2105.4161,0.97832042,0.56750452,2,3,0,2109.035,-2.7383344,2.8457328,1.0075838,1.0572399,0.63479151
-2104.6635,0.93820773,0.56750452,3,7,0,2108.0971,-2.7200554,2.8861692,1.0399581,0.99827597,0.61955542
-2106.813,0.86678441,0.56750452,2,7,0,2108.1179,-2.7421635,2.8165746,0.9880839,1.0484908,0.59699366
-2105.0348,0.97123859,0.56750452,3,7,0,2108.0389,-2.7288137,2.8819437,0.99507885,1.0085394,0.61997687
-2105.3027,0.88721846,0.56750452,2,7,0,2108.7951,-2.7294403,2.8746458,1.0041035,1.0667347,0.62582232
-2108.5775,0.82691024,0.56750452,2,3,0,2108.8066,-2.7036547,2.8687443,0.98627483,1.1210244,0.6330216
-2109.2551,0.915873,0.56750452,3,7,0,2113.4522,-2.8506454,2.858126,1.0095383,1.0420128,0.60123016
-2107.1929,0.96345108,0.56750452,3,7,0,2112.7855,-2.7545912,2.9823037,1.0203699,1.0335576,0.63514946
-2112.1385,0.79113613,0.56750452,2,3,0,2113.3057,-2.8831152,2.827476,1.0159597,1.0871141,0.62999185
-2105.6636,1,0.56750452,3,7,0,2113.4956,-2.702001,2.8542806,1.0387037,0.9735375,0.61211427
-2105.8076,0.97344467,0.56750452,3,7,0,2106.8447,-2.7197574,2.8540595,1.0490997,1.0581356,0.63756632
-2105.3553,0.97592509,0.56750452,3,7,0,2107.3296,-2.7579603,2.8875179,1.0015892,0.9879405,0.62056379
-2104.4565,0.95979092,0.56750452,3,7,0,2107.07,-2.7474903,2.8688693,1.0202752,1.024412,0.61898884
-2105.4712,0.90671765,0.56750452,3,7,0,2107.0564,-2.6816937,2.8588256,1.0522788,1.0087533,0.62661617
-2106.3103,0.91507501,0.56750452,3,7,0,2107.8622,-2.7463112,2.8592604,1.0150109,1.1009338,0.61321333
-2104.7895,0.97702438,0.56750452,2,7,0,2107.2206,-2.7147559,2.8907929,1.0153074,1.0283976,0.6292555
-2105.0379,0.96401349,0.56750452,3,7,0,2105.5759,-2.7287287,2.9171021,1.0278049,1.0354447,0.61207207
-2106.0789,0.93855169,0.56750452,2,3,0,2106.6677,-2.7586003,2.8085226,0.99776331,1.0733002,0.61689444
-2106.8316,0.75935315,0.56750452,3,7,0,2109.6705,-2.7281712,2.9580041,0.99703688,1.0002905,0.60842234
-2107.4228,0.79620045,0.56750452,3,7,0,2114.0539,-2.6935393,2.8356567,1.0310891,1.0459349,0.65256005
-2108.6501,0.95520995,0.56750452,3,7,0,2110.5338,-2.7012598,2.8942513,1.047771,1.0652431,0.65827652
-2108.383,1,0.56750452,3,7,0,2109.6167,-2.7456761,2.8993885,0.99344939,0.9727052,0.58830966
-2106.8402,0.98309807,0.56750452,3,7,0,2111.4349,-2.703481,2.841806,1.0742177,1.0482167,0.60440717
-2105.6019,0.95910741,0.56750452,3,7,0,2108.8467,-2.7091194,2.9114866,1.0214098,0.97113089,0.62320572
-2105.9753,0.94215737,0.56750452,3,7,0,2106.9581,-2.7460369,2.7987213,1.0366966,1.0711394,0.62098453
-2106.172,0.95603611,0.56750452,3,7,0,2107.1828,-2.7372558,2.9590746,1.0202788,1.0420139,0.63184371
-2105.8656,0.99244134,0.56750452,3,7,0,2106.8661,-2.7525123,2.7954976,1.0059111,1.0575814,0.61334295
-2107.3109,0.85745901,0.56750452,3,7,0,2109.54,-2.6493262,2.926539,1.0482259,1.0334655,0.61112187
-2107.7699,0.98669758,0.56750452,3,7,0,2108.6152,-2.801572,2.7814976,0.99039956,1.0443165,0.63123098
-2108.9358,0.98137332,0.56750452,3,7,0,2111.1295,-2.8057284,2.9085529,0.96990752,1.0312234,0.64071512
-2109.4065,0.99372322,0.56750452,3,7,0,2110.9094,-2.6597296,2.7971463,1.0825636,1.0428494,0.60107415
-2108.896,0.96699044,0.56750452,3,7,0,2113.085,-2.8049817,2.8739876,0.99239318,1.0073059,0.65316112
-2107.7504,1,0.56750452,3,7,0,2110.9251,-2.8150664,2.9463956,1.0299627,0.98929341,0.62367406
-2107.1489,1,0.56750452,3,7,0,2107.9425,-2.8048683,2.9489116,1.0254793,1.0022203,0.62467777
-2107.9139,0.90898749,0.56750452,3,7,0,2110.3379,-2.8211275,2.8980855,1.037318,0.97688079,0.60739728
-2107.871,0.99023451,0.56750452,3,7,0,2109.9591,-2.6477784,2.8314637,1.0121859,1.0602303,0.63426193
-2107.1835,0.79345823,0.56750452,3,7,0,2112.3069,-2.721285,2.9134742,1.0997971,1.0237921,0.6171906
-2105.2703,0.91292029,0.56750452,3,7,0,2111.7766,-2.7412991,2.8691289,0.99462874,1.042839,0.63108434
-2105.4508,0.94683391,0.56750452,3,7,0,2107.3384,-2.7033774,2.8681514,1.0629265,0.99874961,0.61388655
-2107.7472,0.83952406,0.56750452,3,7,0,2110.1787,-2.6790738,2.8269959,1.0785129,1.0211804,0.60086501
-2107.6879,0.95243098,0.56750452,3,7,0,2111.3025,-2.7148179,2.864415,1.0255753,1.0629702,0.65566154
-2105.2495,1,0.56750452,3,7,0,2108.1706,-2.7469093,2.8746713,1.0258151,1.0712002,0.62610436
-2105.7208,0.88698381,0.56750452,3,7,0,2107.9709,-2.7395583,2.8925881,0.98540731,1.0029594,0.62894976
-2106.4162,0.98922272,0.56750452,3,7,0,2106.945,-2.7562771,2.8599236,1.0486493,1.0822237,0.60624473
-2106.0399,0.98504735,0.56750452,3,7,0,2107.2167,-2.7150619,2.8718321,1.0029851,0.9625644,0.61935787
-2105.5864,0.99636924,0.56750452,3,7,0,2107.1612,-2.7776144,2.8951625,1.0572309,1.0220474,0.6265939
-2105.8417,0.96480373,0.56750452,3,7,0,2106.6086,-2.6969218,2.8539594,0.99644361,1.0147923,0.60642151
-2106.9815,0.93705382,0.56750452,3,7,0,2108.3155,-2.7564387,2.861076,0.99451046,1.0409654,0.64971226
-2106.4426,0.99573429,0.56750452,3,7,0,2107.9224,-2.7248371,2.8836383,1.0807596,0.99458462,0.60631858
-2104.7835,0.98612489,0.56750452,2,7,0,2107.2874,-2.7234664,2.8886613,1.0125957,0.99537576,0.62219828
-2105.0729,0.98381535,0.56750452,3,7,0,2105.6264,-2.7436651,2.8553819,1.0116809,1.0656117,0.62181303
-2106.8694,0.85533234,0.56750452,3,7,0,2108.5945,-2.7905505,2.9488024,1.0116104,1.0400258,0.61119443
-2105.1128,0.99275123,0.56750452,2,7,0,2107.7096,-2.763572,2.8556582,1.0408111,1.0009662,0.61194073
-2106.7259,0.91795556,0.56750452,2,7,0,2107.7679,-2.6628754,2.8636666,1.0163331,0.99562811,0.60468138
-2104.6772,1,0.56750452,2,3,0,2106.8797,-2.7148421,2.8550706,1.0158182,1.0257973,0.6147832
-2105.2786,0.97006871,0.56750452,3,7,0,2105.5039,-2.7534572,2.904456,1.0592359,1.014994,0.62768946
-2105.4489,0.9620567,0.56750452,3,7,0,2106.4177,-2.7149155,2.8307165,0.99912876,1.049868,0.61296963
-2108.1754,0.83179226,0.56750452,2,3,0,2108.4069,-2.6960365,2.870018,0.95482288,1.0510716,0.62013446
-2107.9389,0.93078966,0.56750452,3,7,0,2111.5674,-2.7004509,2.7547275,1.0475865,1.0495438,0.63602307
-2110.5287,0.86097749,0.56750452,2,3,0,2111.6538,-2.6000736,2.922586,1.0335931,1.0164492,0.64199058
-2108.3687,0.98732693,0.56750452,3,7,0,2113.284,-2.6171238,2.9023473,1.0481205,0.99818916,0.61827495
-2109.8283,0.92649157,0.56750452,2,3,0,2111.9427,-2.6747648,2.7768334,1.0312576,0.93822337,0.62480914
-2106.2794,0.95050244,0.56750452,2,3,0,2110.9212,-2.6878416,2.8128941,1.0593339,0.99574362,0.62000473
-2107.0549,0.99726059,0.56750452,2,3,0,2107.5018,-2.6654119,2.8186221,1.0698734,1.0035212,0.61964395
-2106.0263,0.97565787,0.56750452,2,7,0,2108.5743,-2.68825,2.8618746,1.070299,1.003489,0.61245649
-2106.0331,0.98631338,0.56750452,3,7,0,2107.0249,-2.7731422,2.8637855,0.97918911,1.0286615,0.62406278
-2105.0728,0.70700333,0.56750452,2,3,0,2109.3538,-2.7791745,2.8808254,1.0165554,1.0131822,0.61964821
-2106.1797,0.70121866,0.56750452,3,15,0,2109.1598,-2.6752257,2.8714174,1.0089187,1.0376797,0.60630295
-2104.8327,0.99308704,0.56750452,2,7,0,2107.2243,-2.7413713,2.8544373,1.0508233,1.0317312,0.62440582
-2107.6579,0.83998027,0.56750452,2,7,0,2109.4207,-2.7006264,2.8600694,0.98122428,1.1005074,0.61315641
-2109.1961,0.94730369,0.56750452,2,3,0,2109.8071,-2.6856689,2.8631999,0.97693676,1.1211355,0.62265785
-2107.2012,0.93321878,0.56750452,3,7,0,2112.1926,-2.8047228,2.9204448,1.0574346,1.0186969,0.60717738
-2105.0179,0.97444917,0.56750452,2,7,0,2108.8414,-2.7413845,2.8930182,0.99611165,1.0285185,0.62284659
-2107.7054,0.60637142,0.56750452,2,3,0,2108.6449,-2.7029263,2.9898955,1.0015151,1.042569,0.62197993
-2107.1453,0.9704414,0.56750452,2,7,0,2110.4526,-2.6793899,2.9580968,1.0155291,1.0357006,0.6356953
-2105.8705,0.97453412,0.56750452,3,7,0,2108.6717,-2.7248702,2.9420174,1.0378534,1.0510259,0.63132883
-2105.299,0.98770181,0.56750452,2,7,0,2107.1233,-2.71068,2.9194382,1.0160187,1.0364535,0.63060302
-2104.7943,0.98658391,0.56750452,3,7,0,2105.7357,-2.7234992,2.9088853,1.0416229,1.023171,0.62613493
-2105.0284,0.94724831,0.56750452,3,7,0,2106.7441,-2.7165649,2.8594599,0.99708731,1.0098411,0.62007213
-2107.0896,0.91053984,0.56750452,3,7,0,2107.8965,-2.7381165,2.8737976,0.9688442,1.0637348,0.63408562
-2108.0594,0.89055403,0.56750452,3,7,0,2111.8117,-2.8062412,2.9029687,0.98302302,1.0413628,0.63982729
-2107.2864,1,0.56750452,3,7,0,2108.5034,-2.802226,2.8912531,1.0014996,1.0472286,0.64184819
-2107.4657,0.9973996,0.56750452,3,7,0,2108.8198,-2.6542295,2.8500368,1.0420219,1.0059921,0.59883032
-2107.4535,0.96926659,0.56750452,3,7,0,2110.9351,-2.7824996,2.8688218,0.96156172,1.0208279,0.62275846
-2110.712,0.7751669,0.56750452,3,7,0,2112.3727,-2.680229,2.9952578,1.1173929,1.0024966,0.62133838
-2108.1934,0.95620212,0.56750452,3,7,0,2113.7364,-2.7379602,2.8449382,0.96448951,0.9857332,0.64132743
-2106.9642,0.99284858,0.56750452,3,7,0,2109.5797,-2.6915133,2.8753261,0.97032507,1.0096532,0.62260392
-2109.7111,0.89654432,0.56750452,3,7,0,2111.9745,-2.8175832,2.8633661,1.0395016,1.0697177,0.58512935
-2106.4278,0.98508086,0.56750452,3,7,0,2111.6305,-2.7598048,2.9433018,1.0239581,1.0356622,0.64087816
-2109.3796,0.94007286,0.56750452,3,7,0,2110.884,-2.8040029,2.9077596,1.0847582,0.98549893,0.64837964
-2112.5476,0.9559534,0.56750452,3,7,0,2115.4247,-2.5942906,2.8341701,0.98996689,0.98224067,0.60730547
-2109.5027,1,0.56750452,3,7,0,2115.0549,-2.6599407,2.7847508,1.0974662,1.0249834,0.61977228
-2106.2987,0.95661173,0.56750452,2,7,0,2112.0296,-2.6802705,2.9292715,1.0121475,1.0305983,0.63345509
-2105.7955,0.9342861,0.56750452,2,7,0,2107.6716,-2.7708003,2.8337201,1.0562314,1.0263789,0.60969507
-2105.3572,1,0.56750452,3,7,0,2106.6137,-2.7582402,2.8441221,1.0005518,1.0105304,0.632946
-2107.6831,0.8331237,0.56750452,3,7,0,2108.3316,-2.7437573,2.9767003,1.0734655,0.99312677,0.61181457
-2108.9778,0.94383586,0.56750452,3,7,0,2110.6108,-2.802651,2.8131412,1.0874732,1.0493412,0.60523326
-2108.7012,0.91822842,0.56750452,3,7,0,2115.189,-2.7101336,2.7955738,0.97030309,0.98159345,0.63732452
-2105.9697,1,0.56750452,3,7,0,2109.8299,-2.7799721,2.9100889,1.0500554,1.0346933,0.60922718
-2105.5937,0.9918062,0.56750452,3,7,0,2106.6659,-2.7237356,2.8223759,0.99770112,1.0101281,0.63255009
-2105.3137,1,0.56750452,3,7,0,2106.096,-2.7056448,2.8569961,0.99659777,1.0060143,0.61591723
-2107.8071,0.73478044,0.56750452,2,3,0,2108.444,-2.6748208,2.9207004,0.99709781,1.0148524,0.59608469
-2107.1869,1,0.56750452,3,7,0,2109.26,-2.7077419,2.7511896,1.0081786,1.0281292,0.62411282
-2112.8519,0.90876856,0.56750452,3,7,0,2114.2921,-2.6553375,2.8240025,1.0217063,1.1689807,0.60289092
-2111.5301,1,0.56750452,2,3,0,2113.7791,-2.667197,2.8662762,1.0251598,1.1629507,0.60667912
-2110.0908,1,0.56750452,3,7,0,2112.4831,-2.7615885,2.9724575,1.0568701,0.92689888,0.61195916
-2108.4017,0.95761362,0.56750452,3,7,0,2114.981,-2.7023603,2.7670216,0.98943195,1.0214096,0.64350531
-2109.6195,0.78787511,0.56750452,3,7,0,2114.8048,-2.6702253,2.9658935,1.0719383,1.0577053,0.59743447
-2107.603,0.99484066,0.56750452,3,7,0,2112.3851,-2.6961537,2.9442944,0.98734274,0.98797831,0.63637616
-2106.5844,0.9727599,0.56750452,2,7,0,2110.2365,-2.7531479,2.804604,1.0394103,1.078427,0.63445832
-2105.948,0.97351786,0.56750452,2,7,0,2107.9222,-2.7626172,2.7902796,1.0201488,1.0504193,0.62894675
-2106.4681,0.98533482,0.56750452,2,7,0,2107.3746,-2.6825206,2.9288664,1.0742974,1.0134284,0.62246105
