# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep0/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2106.3999,1,0.61633198,3,7,0,2108.2311,-2.7197238,2.8346624,1.0709239,1.016691,0.64064039
-2105.3626,0.88449075,0.61633198,3,7,0,2108.1622,-2.6771928,2.8658141,1.0396134,1.0227426,0.61847035
-2106.1209,0.87069219,0.61633198,3,7,0,2106.7189,-2.7330762,2.9638792,1.0098386,1.0227875,0.62428448
-2107.8974,0.9127209,0.61633198,2,3,0,2109.4934,-2.7723637,2.8697109,1.0037641,0.98638231,0.58764487
-2108.4268,0.88894151,0.61633198,3,7,0,2112.2257,-2.7125511,2.8560926,1.0661084,1.0763066,0.65194084
-2108.2858,0.78015304,0.61633198,3,7,0,2111.5262,-2.6662389,2.978679,1.0260927,1.0187323,0.64024826
-2108.6949,0.86712351,0.61633198,2,3,0,2111.1244,-2.7920991,2.7364186,1.003402,1.0283082,0.63121428
-2108.1507,0.95357525,0.61633198,3,7,0,2112.1507,-2.7591141,2.7576237,1.0711595,1.0061738,0.6156816
-2106.2981,1,0.61633198,2,3,0,2108.4212,-2.7657182,2.803095,1.0602882,1.0016513,0.61783253
-2105.9086,0.98770296,0.61633198,2,7,0,2107.5399,-2.6971259,2.8811867,1.0658851,1.041527,0.63253625
-2105.1459,0.87818546,0.61633198,2,3,0,2108.3485,-2.6948333,2.8908053,1.015651,1.0292344,0.62963467
-2109.3424,0.6293276,0.61633198,3,7,0,2112.2289,-2.6892081,2.8124392,1.0108834,0.9350968,0.60404117
-2107.6591,1,0.61633198,3,7,0,2110.6389,-2.7227436,2.8156548,1.0224228,0.95584651,0.59948524
-2104.99,1,0.61633198,2,3,0,2107.91,-2.7288754,2.9004441,1.0042867,0.999425,0.62099039
-2104.8178,0.97318304,0.61633198,3,7,0,2105.5459,-2.743925,2.8504184,1.0408288,1.0090514,0.61222246
-2105.8451,0.73276264,0.61633198,3,7,0,2107.7165,-2.6939076,2.8902274,1.0032478,1.0118175,0.63766741
-2105.8084,0.9437766,0.61633198,2,7,0,2107.7379,-2.7682789,2.8158527,1.0238648,1.064126,0.61048228
-2106.075,0.97465935,0.61633198,3,15,0,2106.8899,-2.7293456,2.9372495,1.0224526,1.0196855,0.60099063
-2105.4108,0.98481435,0.61633198,3,7,0,2108.1273,-2.7118308,2.8239738,1.0562375,1.018278,0.62659893
-2106.8728,0.89243691,0.61633198,2,3,0,2107.0813,-2.656378,2.9230881,1.0524239,1.0411695,0.62248254
-2106.4123,0.98513969,0.61633198,3,7,0,2109.0195,-2.7809692,2.9304578,0.99204256,1.0218095,0.61720454
-2105.6774,1,0.61633198,2,3,0,2106.7363,-2.7839624,2.9200322,1.013217,1.0271806,0.62144682
-2106.0552,0.83987815,0.61633198,2,7,0,2108.7025,-2.6942794,2.9180696,0.99868718,1.0256402,0.6093079
-2106.7946,0.97163612,0.61633198,2,7,0,2107.4059,-2.7067518,2.9278471,0.98125524,1.0233122,0.60863387
-2108.945,0.97949056,0.61633198,3,7,0,2109.9216,-2.6779093,2.7603863,1.0803733,1.0170957,0.62775504
-2105.0965,0.9178238,0.61633198,3,7,0,2110.9416,-2.7128187,2.8440058,1.0095844,1.0136659,0.60945925
-2105.8147,0.90977972,0.61633198,3,7,0,2106.3277,-2.681133,2.914095,1.0312441,0.99439566,0.61173672
-2105.6288,0.99901424,0.61633198,3,7,0,2106.8291,-2.7082571,2.8027597,1.0210262,1.0443737,0.62879557
-2106.7934,0.92211362,0.61633198,3,7,0,2107.9396,-2.65108,2.8679134,1.0269972,0.98069096,0.61715835
-2106.606,0.38256668,0.61633198,3,7,0,2115.0137,-2.750357,2.8861484,1.0436185,1.0720143,0.64343271
-2106.199,0.92577955,0.61633198,3,7,0,2111.3421,-2.727103,2.9009008,1.0517176,0.98839083,0.64537507
-2107.0899,0.88042753,0.61633198,3,7,0,2109.0024,-2.7001805,2.7755925,1.0349466,1.0537129,0.60477846
-2107.3648,0.90458804,0.61633198,3,7,0,2111.2426,-2.7478694,2.7752757,1.0566009,1.0785656,0.61583895
-2106.4953,0.94505668,0.61633198,2,3,0,2109.4711,-2.6699144,2.8849626,1.0225054,1.052026,0.63693085
-2106.4224,0.97648858,0.61633198,3,7,0,2108.2284,-2.7663287,2.947789,1.0559087,1.0439701,0.6166962
-2105.6122,0.96765752,0.61633198,3,7,0,2107.5253,-2.7418837,2.9046413,1.0379278,1.0331189,0.60109228
-2105.7077,0.97588512,0.61633198,3,7,0,2107.1675,-2.7470157,2.8509363,1.016056,0.99877581,0.64264916
-2104.8961,1,0.61633198,3,7,0,2106.3241,-2.7297871,2.8369688,1.0044631,1.0408894,0.61808046
-2106.238,0.93075592,0.61633198,3,7,0,2106.6758,-2.7005928,2.817015,1.0390099,1.073113,0.6122715
-2106.0295,0.89442565,0.61633198,3,7,0,2109.7085,-2.7984571,2.8403835,1.0025828,1.0322999,0.62641382
-2110.5698,0.67347744,0.61633198,2,3,0,2111.6292,-2.7275199,3.0329763,1.0434304,1.0259516,0.59518926
-2105.5377,1,0.61633198,2,3,0,2110.7078,-2.7471308,2.8807188,1.0543293,1.0412931,0.60599208
-2105.617,0.90021977,0.61633198,3,7,0,2107.0514,-2.7725136,2.8801796,1.0123324,0.9949447,0.63541513
-2105.8045,0.99553506,0.61633198,3,7,0,2106.3451,-2.764665,2.8693718,1.0257714,0.98384946,0.63933469
-2107.4494,0.93786047,0.61633198,3,7,0,2108.1466,-2.7565905,2.9032922,0.98808452,0.95728021,0.63306235
-2108.7594,0.86771943,0.61633198,3,7,0,2111.2371,-2.7956789,2.8304601,1.0633891,1.1105629,0.62687652
-2105.4108,1,0.61633198,3,7,0,2108.6996,-2.7074955,2.8027745,1.0222422,1.0305325,0.61839709
-2106.7553,0.94124901,0.61633198,2,3,0,2107.108,-2.6763413,2.8263587,1.020227,1.0681582,0.63395395
-2108.757,0.72916014,0.61633198,2,3,0,2110.2138,-2.6461166,2.8863428,0.98629257,1.0705714,0.62785448
-2107.9011,1,0.61633198,3,7,0,2110.5885,-2.7327118,2.7695601,1.0199483,1.0424186,0.64895764
-2109.8575,0.95599604,0.61633198,2,7,0,2112.7048,-2.6045437,2.8549571,1.0089444,1.0396343,0.62569057
-2108.963,0.92185846,0.61633198,2,3,0,2112.141,-2.61906,2.8521445,1.020295,0.97318659,0.62532551
-2109.7421,0.94070354,0.61633198,3,7,0,2112.0858,-2.8407569,2.9584109,1.0032172,1.0230182,0.6113529
-2104.7322,0.99988785,0.61633198,2,7,0,2109.832,-2.7524156,2.8499944,1.031365,0.99885492,0.62067755
-2105.6077,0.7884569,0.61633198,2,3,0,2107.1945,-2.7529773,2.9170317,1.0482104,0.99895662,0.60806736
-2105.598,0.87157724,0.61633198,3,7,0,2107.9452,-2.6903662,2.8652432,1.031684,1.0592162,0.62965433
-2107.5626,0.88172094,0.61633198,2,3,0,2108.0761,-2.7012899,2.8112092,1.0196611,1.0267091,0.65306317
-2105.2042,1,0.61633198,2,7,0,2107.8758,-2.7258672,2.8788967,1.0092834,1.0408449,0.63638579
-2105.3883,0.61217369,0.61633198,2,3,0,2109.7019,-2.7361892,2.8047415,1.001747,1.0375086,0.62131477
-2107.2356,0.79543148,0.61633198,2,3,0,2109.0597,-2.7057295,2.846349,0.98268621,1.0925408,0.61153758
-2107.0893,1,0.61633198,3,7,0,2108.4677,-2.7467249,2.9229302,1.0933068,1.0008076,0.63177081
-2106.3595,0.94276621,0.61633198,2,3,0,2108.3997,-2.7477796,2.9441296,1.061255,1.0408923,0.63255936
-2107.9474,0.70346527,0.61633198,2,7,0,2111.4508,-2.7075876,2.987647,1.027243,0.97764408,0.60794129
-2106.4411,1,0.61633198,3,7,0,2109.2298,-2.7968158,2.8505791,1.0036731,1.0278018,0.60290036
-2105.5679,0.86203247,0.61633198,2,7,0,2108.6066,-2.6884685,2.9105457,1.0309455,1.0496338,0.61875644
-2105.7478,0.97657262,0.61633198,3,7,0,2106.6496,-2.7923464,2.8912247,1.0158632,1.0026128,0.62784229
-2106.1355,0.77627269,0.61633198,3,7,0,2110.3349,-2.6731917,2.8825322,1.018811,1.0558783,0.61217339
-2107.3367,0.66945517,0.61633198,3,7,0,2112.0643,-2.7228732,2.9879973,1.0383142,0.99831433,0.60876194
-2107.4036,0.92652338,0.61633198,3,7,0,2109.9587,-2.7746917,2.8887335,1.0203529,0.94065229,0.62763062
-2105.915,0.93982574,0.61633198,3,7,0,2109.0978,-2.7742691,2.9010526,1.019892,1.0555372,0.6050548
-2105.1839,0.96875666,0.61633198,3,7,0,2107.0504,-2.756968,2.8514179,1.0438865,1.0101596,0.63487855
-2105.7039,0.9787536,0.61633198,3,7,0,2106.3697,-2.7406861,2.8158448,0.9953302,1.0459366,0.63167719
