# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep0/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2105.2041,0.9637629,0.60623147,3,15,0,2106.0537,-2.7399039,2.9031509,1.0335626,1.0293792,0.60507509
-2108.6153,0.69344858,0.60623147,3,7,0,2109.8293,-2.7497221,2.9684902,1.0468205,0.98364744,0.59218349
-2107.4179,0.93544324,0.60623147,2,3,0,2111.9972,-2.7828944,2.8172219,1.0353634,0.95386108,0.62246703
-2106.7437,0.84587,0.60623147,3,7,0,2109.2796,-2.7058699,2.8982496,1.016673,1.1016271,0.6188764
-2105.5779,0.84533248,0.60623147,2,3,0,2109.4605,-2.7656891,2.8168856,1.0047002,1.056273,0.62471826
-2110.0509,0.70367721,0.60623147,2,3,0,2111.0249,-2.7700694,2.85949,0.98443066,1.0654733,0.66235008
-2106.4914,0.9452268,0.60623147,2,7,0,2111.6316,-2.7356498,2.8874337,1.07671,1.0331047,0.6031767
-2105.4374,0.9425592,0.60623147,2,7,0,2108.181,-2.6956351,2.8772309,1.0092173,0.99246124,0.6311208
-2106.1303,0.93132923,0.60623147,3,7,0,2107.2754,-2.6938483,2.8112793,1.0214929,1.005656,0.6372935
-2107.4372,0.9130401,0.60623147,2,7,0,2108.6046,-2.7144648,2.8766436,0.98824613,1.0085743,0.6515014
-2106.1,0.98979871,0.60623147,3,7,0,2109.3887,-2.7513129,2.8787897,1.0544122,1.0500202,0.64162862
-2104.9344,0.96090798,0.60623147,2,3,0,2106.7329,-2.7476099,2.8226825,1.0348822,1.010506,0.62358412
-2105.2207,0.82717744,0.60623147,3,7,0,2107.5797,-2.7498937,2.8299239,1.0177591,1.06443,0.62346605
-2109.0528,0.66510679,0.60623147,3,7,0,2111.3743,-2.8397391,2.8095444,1.0307938,0.97965064,0.62619236
-2107.1303,0.91772899,0.60623147,2,3,0,2110.7955,-2.7961748,2.9123948,1.0553861,0.97938621,0.63565097
-2105.5661,0.98895936,0.60623147,3,7,0,2108.6872,-2.7241041,2.8816195,1.0102503,1.0130533,0.64252945
-2108.7219,0.62627482,0.60623147,3,7,0,2111.136,-2.7436347,3.0002929,1.0467761,1.0419427,0.59933315
-2106.2273,1,0.60623147,2,3,0,2108.4258,-2.7589775,2.9354894,1.0383043,1.0516342,0.60574371
-2105.9455,0.99502138,0.60623147,2,7,0,2107.4791,-2.7029099,2.812358,1.0510128,0.98889375,0.62644575
-2107.7706,0.70676072,0.60623147,3,7,0,2111.671,-2.8038277,2.8357951,0.97966237,1.0100411,0.63625217
-2107.7984,0.90943825,0.60623147,3,7,0,2111.9511,-2.6857597,2.8979966,1.0663055,1.0615726,0.64656042
-2105.8844,0.99461282,0.60623147,3,7,0,2108.8411,-2.7049136,2.8054518,1.0021804,1.0063336,0.62716872
-2106.3222,0.98701721,0.60623147,3,7,0,2107.1891,-2.6735725,2.8742164,1.0147815,1.0417454,0.60428006
-2105.251,0.82513505,0.60623147,2,7,0,2108.5426,-2.7739936,2.8540523,1.0107712,0.99942734,0.62644745
-2105.9701,0.78423584,0.60623147,2,3,0,2108.787,-2.7769764,2.9252634,1.0142894,1.056103,0.62631697
-2113.5963,0.44800278,0.60623147,2,3,0,2115.3813,-2.7394944,2.9966777,1.0090516,1.0742035,0.67070252
-2109.1189,1,0.60623147,3,7,0,2115.6465,-2.7244197,2.7677938,1.0504226,0.94485719,0.61938865
-2108.1431,0.92294832,0.60623147,3,7,0,2115.0528,-2.8224404,2.8082595,1.0139786,1.0818691,0.62879966
-2109.7201,0.97412871,0.60623147,3,7,0,2111.2668,-2.6083544,2.9126273,1.0469729,0.98840624,0.60581105
-2107.391,0.9912066,0.60623147,3,7,0,2111.3714,-2.7137812,2.7926334,1.0523337,0.9894876,0.64400997
-2106.622,0.97437019,0.60623147,3,7,0,2109.9873,-2.7809147,2.8469185,1.0072461,1.064153,0.59870895
-2105.7312,0.79522287,0.60623147,3,7,0,2109.3964,-2.7371878,2.7956051,1.0425526,1.0150094,0.63036603
-2107.5942,0.8603008,0.60623147,2,3,0,2108.0331,-2.6858991,2.9738177,1.0070316,1.0509041,0.62940223
-2109.252,0.88148242,0.60623147,2,7,0,2110.9306,-2.8422925,2.771532,1.028143,1.0269337,0.61958633
-2109.37,0.98669071,0.60623147,2,7,0,2111.5615,-2.6466638,2.9712595,1.0078076,1.0460794,0.63737974
-2108.3051,1,0.60623147,2,3,0,2110.1356,-2.7713307,2.7243478,1.0204463,1.0444087,0.6147472
-2108.4291,0.94448632,0.60623147,2,3,0,2110.1415,-2.7060772,2.9508523,0.99842696,1.1058533,0.62957886
-2110.629,0.89921498,0.60623147,3,7,0,2113.5977,-2.7791073,2.8061044,1.0942104,1.0175454,0.58656738
-2108.3131,0.99736851,0.60623147,3,7,0,2111.4143,-2.7154347,2.952682,0.98013048,1.010445,0.64497141
-2105.9959,0.98468916,0.60623147,2,7,0,2109.222,-2.7525344,2.7946462,1.050339,1.0178987,0.62987061
-2105.6987,0.98149688,0.60623147,2,3,0,2107.012,-2.7141925,2.8649432,1.0529421,1.0349596,0.64060342
-2106.4866,0.8981506,0.60623147,3,7,0,2107.8174,-2.7155921,2.9161633,1.0021813,1.0696391,0.6370357
-2106.8388,0.96586292,0.60623147,3,7,0,2108.8473,-2.7326781,2.8234774,0.97776553,1.026995,0.60017599
-2105.4797,0.74236226,0.60623147,2,7,0,2112.7737,-2.6908333,2.9157667,1.0212173,0.99129421,0.62289373
-2105.8484,0.88079649,0.60623147,3,7,0,2111.6864,-2.7135504,2.908393,1.0272,1.0673094,0.63447043
-2105.2559,0.99027479,0.60623147,3,7,0,2106.3966,-2.7433791,2.8253076,1.0418062,1.0195908,0.60837716
-2106.2398,0.83511864,0.60623147,2,3,0,2108.6573,-2.7555016,2.8691138,1.0750564,1.0535904,0.61487637
-2106.2309,0.99784866,0.60623147,3,7,0,2106.8977,-2.6911577,2.8843982,0.99495352,0.9774861,0.62318092
-2105.3593,1,0.60623147,3,7,0,2107.0992,-2.7712645,2.9157334,1.0235355,1.0086104,0.61337474
-2104.7378,0.99674576,0.60623147,3,7,0,2105.8035,-2.7382508,2.8437414,1.014431,1.0419113,0.62665147
-2108.4367,0.72866315,0.60623147,2,3,0,2109.722,-2.8012546,2.8837466,0.99344145,0.95137852,0.62774134
-2107.2818,0.99529224,0.60623147,3,7,0,2110.6561,-2.6602664,2.7929678,1.044385,1.021402,0.62959556
-2107.5398,0.98739643,0.60623147,3,7,0,2108.5465,-2.6490032,2.8719065,1.0558028,1.0499846,0.63706792
-2105.3547,0.99784408,0.60623147,3,7,0,2108.1316,-2.7681322,2.8539859,1.0256928,0.9806254,0.62234541
-2108.4296,0.87030989,0.60623147,2,7,0,2109.779,-2.6999402,2.9032784,1.0974931,0.95788328,0.64053668
-2107.6125,0.71581631,0.60623147,3,7,0,2112.4657,-2.6970959,2.9389321,0.99367198,0.97732145,0.63950303
-2108.4789,0.99825204,0.60623147,3,7,0,2110.0335,-2.7977492,2.9083101,1.0848798,1.0480479,0.60345309
-2110.3169,0.84998739,0.60623147,3,7,0,2114.0612,-2.7101222,2.799449,0.95355853,0.97177593,0.63631287
-2106.949,0.94543523,0.60623147,3,7,0,2113.6031,-2.80253,2.84089,1.0574176,1.06419,0.62399305
-2106.5427,1,0.60623147,3,7,0,2107.9971,-2.7918393,2.9134222,1.0439536,1.0435848,0.60568351
-2108.9037,0.90120399,0.60623147,3,7,0,2110.7564,-2.6640405,2.8449688,1.0339735,0.95474591,0.65000791
-2107.6718,1,0.60623147,3,7,0,2110.783,-2.7979066,2.8542495,1.0278122,1.0799104,0.59633488
-2105.5838,0.99106788,0.60623147,3,7,0,2108.8004,-2.7031756,2.8779028,1.0246259,1.066343,0.63161524
-2106.0324,0.90598076,0.60623147,3,7,0,2108.8529,-2.7461758,2.9026399,0.99804548,0.99187563,0.60390102
-2106.3101,0.94630992,0.60623147,3,7,0,2108.8988,-2.6991827,2.8907011,1.084842,1.0278605,0.62375679
-2106.1557,0.95333677,0.60623147,2,3,0,2107.168,-2.6813611,2.927513,1.0621976,1.0274318,0.62213237
-2106.8923,0.84832434,0.60623147,2,3,0,2108.8736,-2.726861,2.804893,1.0515115,0.96900437,0.63553921
-2106.408,0.92686892,0.60623147,2,3,0,2109.1146,-2.6752319,2.9109057,1.0040715,0.98470423,0.62457792
-2105.3273,0.98238905,0.60623147,3,7,0,2108.4956,-2.7156515,2.9093141,1.0532672,1.0461773,0.62026133
-2108.851,0.79134367,0.60623147,2,7,0,2111.0877,-2.7956037,2.9331596,0.98129695,1.0678381,0.64123012
-2107.5931,0.96837429,0.60623147,3,7,0,2111.5713,-2.6421992,2.8759208,1.0754293,0.99686107,0.62941395
-2108.4422,0.6288841,0.60623147,2,3,0,2110.6283,-2.6281997,2.9506361,1.0406381,1.0029186,0.6240493
-2105.4494,0.99671851,0.60623147,3,7,0,2109.0658,-2.7669807,2.8112461,1.0064441,1.0315903,0.62540242
-2105.8909,0.92901693,0.60623147,2,3,0,2107.113,-2.7233764,2.9255002,0.98873692,1.0110842,0.62483057
-2105.2944,0.83107945,0.60623147,3,7,0,2110.7417,-2.7598751,2.8940084,1.039015,1.0358489,0.60686596
-2107.0422,0.93520756,0.60623147,3,7,0,2107.9784,-2.7968203,2.8846496,0.97868853,1.0230017,0.61034456
-2106.7299,0.91676465,0.60623147,3,7,0,2109.4647,-2.6673288,2.8933677,1.0714549,1.0203645,0.63480599
-2105.6765,0.97823938,0.60623147,3,7,0,2108.7431,-2.7195183,2.9036564,0.99059488,1.0124418,0.61053412
-2105.2374,0.74249608,0.60623147,2,3,0,2108.5193,-2.7682089,2.8293823,1.0389236,1.0096439,0.61511512
-2106.9608,0.91251719,0.60623147,2,3,0,2107.2432,-2.6995303,2.945366,1.0163925,0.98188332,0.60324168
-2107.6156,0.88659848,0.60623147,3,15,0,2109.3196,-2.7894394,2.7883199,1.0552439,1.0293497,0.63929988
-2110.0159,0.92297085,0.60623147,2,7,0,2111.774,-2.7271526,3.0072326,1.0992891,0.97873993,0.623738
-2106.7926,0.99671331,0.60623147,2,7,0,2110.247,-2.7735994,2.7833254,1.0572131,1.0092988,0.62091671
-2106.7115,0.92323124,0.60623147,2,7,0,2109.5267,-2.6746904,2.8525039,1.0642795,1.0053657,0.60418616
-2104.8229,0.65961503,0.60623147,3,7,0,2109.3325,-2.7322274,2.8611118,1.0253543,0.98750707,0.62740649
-2105.5384,0.92681096,0.60623147,3,7,0,2106.4599,-2.7577338,2.8531092,1.0390524,1.0490598,0.60399744
-2104.6863,0.79674418,0.60623147,3,7,0,2108.0779,-2.7213305,2.8581979,1.0189437,1.0239119,0.63107337
-2105.8782,0.94623363,0.60623147,3,7,0,2106.5279,-2.6883036,2.8492852,1.0584084,0.98769037,0.61420268
-2105.4365,0.9772116,0.60623147,3,7,0,2107.2186,-2.758161,2.8994148,1.0161927,0.97827606,0.62632796
-2106.5209,0.79406612,0.60623147,2,3,0,2108.8899,-2.7749652,2.8905258,1.0456212,0.95610408,0.62284977
-2107.4178,0.79615228,0.60623147,3,7,0,2111.2249,-2.7311101,2.918322,1.0562932,1.1034983,0.61704447
-2105.1955,0.99250431,0.60623147,2,3,0,2107.7438,-2.7774004,2.847655,1.0209991,1.002821,0.62582882
-2105.4109,0.93329915,0.60623147,2,7,0,2106.9325,-2.7117791,2.8402751,0.99732303,0.99736746,0.61775467
-2105.7073,0.95955673,0.60623147,3,7,0,2107.4783,-2.7667223,2.8865662,1.0506098,1.0154972,0.6392208
-2106.435,0.93825189,0.60623147,3,7,0,2107.5953,-2.6838234,2.7937024,1.0169777,1.0333715,0.61106211
-2105.2434,0.99971442,0.60623147,3,7,0,2107.3962,-2.7783736,2.9078923,1.0289296,1.0217608,0.61819047
-2105.8421,0.87835227,0.60623147,3,7,0,2107.181,-2.6675164,2.8983912,1.0195725,1.0130133,0.62620238
-2108.7458,0.37770221,0.60623147,2,3,0,2115.9378,-2.7631341,2.7564002,1.0600445,1.0368146,0.64441374
-2106.5317,0.99382891,0.60623147,3,7,0,2110.0317,-2.7681798,2.8920168,1.0144774,0.97570481,0.60087243
-2107.2719,0.89014321,0.60623147,2,7,0,2108.5399,-2.8120638,2.8453215,1.0216741,0.98059866,0.60823835
-2107.3079,0.99814915,0.60623147,3,7,0,2109.0729,-2.6599469,2.8218931,1.0435182,1.0499718,0.63720133
-2107.2941,0.94725802,0.60623147,2,7,0,2110.002,-2.7880595,2.8998034,1.0016439,1.0230144,0.59343941
-2105.9563,1,0.60623147,3,7,0,2108.1049,-2.7775754,2.9122097,1.0510556,1.043876,0.61191369
-2105.865,0.99817136,0.60623147,3,7,0,2106.7599,-2.7817132,2.8804605,1.0141084,1.055158,0.60613755
-2108.1857,0.85009168,0.60623147,2,3,0,2108.8327,-2.8130211,2.8504895,0.99112225,1.0627894,0.59762493
-2106.1746,0.99980812,0.60623147,3,7,0,2108.7771,-2.6858474,2.8024581,1.0514423,1.0197248,0.62145288
-2104.557,0.89728986,0.60623147,3,7,0,2109.9327,-2.728101,2.8859372,1.0188289,1.002775,0.62260982
-2106.8805,0.66922612,0.60623147,2,7,0,2109.176,-2.6873089,2.9567379,1.0503763,0.99825189,0.63770068
-2106.9406,0.98886802,0.60623147,3,7,0,2108.3495,-2.7765597,2.8116479,1.0653141,0.98244621,0.62720991
-2105.4873,1,0.60623147,3,7,0,2107.5749,-2.7076229,2.8109773,1.0081787,1.0426996,0.61637007
-2105.4728,0.78991752,0.60623147,3,7,0,2111.8434,-2.7249415,2.8834215,1.0695375,0.99255649,0.62736368
-2105.6608,0.90316659,0.60623147,2,3,0,2107.2212,-2.7189429,2.8765393,1.0652882,0.97722484,0.61711863
-2105.7508,0.97794272,0.60623147,3,7,0,2106.6521,-2.7370694,2.8300329,0.99328124,1.0657143,0.62767673
-2107.2121,0.85233412,0.60623147,3,7,0,2109.0755,-2.6872789,2.8668198,1.0580419,1.0917997,0.61499567
-2107.6264,0.90711947,0.60623147,3,7,0,2112.7162,-2.7331806,2.9140256,0.98669524,0.95985981,0.63760807
-2108.1398,0.98563777,0.60623147,3,7,0,2109.7535,-2.7293958,2.9290602,1.0726847,1.0879894,0.60476375
-2107.4811,0.97420916,0.60623147,3,7,0,2111.2796,-2.7342218,2.8578975,0.97152411,0.97732411,0.63661465
-2105.9166,0.99603371,0.60623147,3,7,0,2109.266,-2.7292785,2.8542379,1.0340743,1.0609178,0.64189461
-2107.3225,0.92871626,0.60623147,2,7,0,2108.0432,-2.7053967,2.8626558,1.0098266,1.0976254,0.64040211
-2111.591,0.92246831,0.60623147,3,7,0,2112.9873,-2.6288142,2.8702649,1.0831316,0.92974445,0.60343098
-2111.591,0.43005182,0.60623147,2,7,0,2121.0236,-2.6288142,2.8702649,1.0831316,0.92974445,0.60343098
-2109.0391,0.90124827,0.60623147,3,7,0,2116.3209,-2.8049319,2.8416995,1.0006584,1.1025177,0.64394202
-2109.9494,0.96880496,0.60623147,3,7,0,2113.7111,-2.7414697,2.9480302,1.0221808,0.91477315,0.63545645
-2104.7672,1,0.60623147,2,3,0,2109.9258,-2.7448828,2.8645288,1.0065822,1.0014464,0.62056245
-2108.0966,0.76265849,0.60623147,2,3,0,2108.9116,-2.7222471,2.8948304,1.1055731,0.97045743,0.63644185
-2109.8622,0.88601634,0.60623147,3,7,0,2111.9479,-2.7333133,2.9764825,1.1027816,0.98896259,0.64571403
-2106.0798,1,0.60623147,3,7,0,2110.4966,-2.744769,2.7935717,0.99466683,1.0233478,0.63073113
-2105.5028,0.99353191,0.60623147,3,7,0,2106.9694,-2.7365209,2.864759,1.0710532,1.0174088,0.61404923
-2106.5999,0.76325584,0.60623147,3,7,0,2108.6212,-2.7862148,2.7973028,0.99454556,1.0315197,0.62917122
-2104.6738,0.92362086,0.60623147,2,7,0,2107.7814,-2.739759,2.8368772,1.0369352,1.0132829,0.62259606
-2106.4428,0.87102853,0.60623147,2,5,0,2106.8933,-2.7256751,2.8483851,1.0653497,1.061796,0.60480411
-2106.6598,0.91916561,0.60623147,2,7,0,2109.1163,-2.692478,2.8775247,0.98081085,1.0408847,0.63383986
-2106.2192,0.97018546,0.60623147,3,7,0,2109.0699,-2.7597339,2.9035123,1.0737841,1.0161753,0.60875431
-2106.0715,0.70383609,0.60623147,3,7,0,2109.8431,-2.7094778,2.8460338,1.0407582,0.95959382,0.62909392
-2107.6489,0.90002072,0.60623147,3,7,0,2109.5047,-2.6833864,2.8339152,0.97310388,1.0313578,0.63611281
-2108.8494,0.77331189,0.60623147,3,7,0,2112.0351,-2.7813726,2.8514844,1.1088256,1.023151,0.60703752
-2106.9457,0.9836821,0.60623147,2,3,0,2109.9858,-2.7276332,2.8852332,1.0820219,1.0349075,0.60105425
-2107.9514,0.82161115,0.60623147,3,7,0,2109.6573,-2.6933427,2.9345395,0.98464738,1.0299975,0.64474054
-2107.3982,0.98987115,0.60623147,2,7,0,2109.1239,-2.7506707,2.7626737,0.99951217,1.0544292,0.63735964
-2106.4596,0.80907973,0.60623147,2,3,0,2110.6143,-2.7568031,2.7738261,1.0408436,1.0539458,0.62373023
-2107.5628,0.71491161,0.60623147,2,3,0,2111.5205,-2.7259538,2.8744558,1.0435877,1.1175165,0.60941524
-2106.7985,0.93981914,0.60623147,3,7,0,2111.3955,-2.6862667,2.9195855,1.0199967,0.9577984,0.63028963
-2107.0382,0.99253785,0.60623147,3,7,0,2107.9135,-2.6809186,2.9359549,1.0430404,0.95889179,0.63064233
-2108.4582,0.8405337,0.60623147,3,15,0,2111.0679,-2.7486751,2.9900402,1.0048139,1.0832425,0.61156839
-2104.5295,0.94717557,0.60623147,3,7,0,2109.9573,-2.7293188,2.8705718,1.0149685,1.0098836,0.62560054
-2104.7354,0.88694492,0.60623147,3,7,0,2106.5102,-2.7431217,2.8725439,1.0229401,1.0363529,0.63194492
-2105.3868,0.95497773,0.60623147,2,7,0,2105.6949,-2.7015523,2.8582511,1.032939,0.98542812,0.60983147
-2105.8495,0.92288783,0.60623147,3,7,0,2106.5774,-2.7845639,2.8382778,1.0266275,1.0538218,0.63290654
-2106.5755,0.90514877,0.60623147,3,7,0,2108.1872,-2.6923103,2.8912648,0.99652692,1.0729187,0.6099707
-2107.8871,0.65910636,0.60623147,2,7,0,2112.4549,-2.7429317,3.004089,1.0387753,1.0454895,0.63029164
-2107.4538,0.80674031,0.60623147,3,7,0,2110.951,-2.6555694,2.9503171,1.010202,1.0114184,0.62313044
-2105.1255,0.99399233,0.60623147,3,7,0,2108.0793,-2.7684572,2.9035009,1.0439525,1.0290494,0.61995389
-2106.8377,0.85298921,0.60623147,2,3,0,2107.6326,-2.7959695,2.8880775,1.0019652,0.99419942,0.63826944
-2109.7487,0.68143863,0.60623147,2,3,0,2111.3323,-2.7720705,2.9821361,1.0180605,0.9550384,0.64405299
-2107.6162,1,0.60623147,2,3,0,2111.0264,-2.8079482,2.8725836,0.99057874,0.98716757,0.6345903
-2105.7905,1,0.60623147,2,3,0,2108.2468,-2.7608371,2.925874,1.0420496,1.0429374,0.6086953
-2106.7523,0.9672723,0.60623147,3,7,0,2107.7033,-2.6896161,2.8213558,1.0160009,0.97101584,0.63498478
-2105.7831,0.89260471,0.60623147,2,3,0,2107.9711,-2.7123971,2.8172527,1.0140152,0.98133582,0.62708002
-2106.0808,0.83273689,0.60623147,3,7,0,2107.8749,-2.7994791,2.8256783,1.0355206,1.0428643,0.61791526
-2107.1044,0.85471525,0.60623147,3,7,0,2109.6999,-2.7305443,2.9151801,0.97882187,1.0824317,0.62512947
-2108.2912,0.87908352,0.60623147,2,3,0,2109.4804,-2.7604059,2.8219574,0.96526327,1.0986403,0.62820013
-2106.2766,0.98992325,0.60623147,2,3,0,2109.2387,-2.7723977,2.8158896,0.98626444,1.0608577,0.61985943
-2107.9348,0.79858875,0.60623147,2,7,0,2110.5165,-2.7885551,2.8217852,1.0757016,1.0793098,0.61827144
-2106.2678,0.98625882,0.60623147,3,7,0,2109.3026,-2.7281943,2.9530302,1.0352029,0.97762015,0.61379917
-2105.2239,0.67561904,0.60623147,2,7,0,2110.1761,-2.7086805,2.8167066,1.0193905,1.0050628,0.6240989
-2105.2657,0.96681189,0.60623147,3,7,0,2106.4776,-2.741937,2.8471552,0.99954599,1.0630703,0.62200233
-2107.6272,0.77940438,0.60623147,2,7,0,2109.6492,-2.7441657,2.9906386,1.0530911,0.98142648,0.62079318
-2106.3307,0.92655685,0.60623147,2,3,0,2109.1421,-2.7635205,2.9059172,1.0622903,0.98536532,0.63835422
-2105.7734,0.69817814,0.60623147,2,7,0,2115.1601,-2.6923561,2.8908857,1.0296785,0.97251328,0.61264805
-2106.4801,0.8797133,0.60623147,3,7,0,2109.3013,-2.7277727,2.9008021,0.99993921,0.95646844,0.62388772
-2106.6411,0.91467667,0.60623147,2,7,0,2109.6103,-2.8020147,2.9381427,1.0200931,1.0302629,0.62297704
-2105.0972,0.90706993,0.60623147,3,7,0,2108.0021,-2.744089,2.8375326,1.0150246,1.0340528,0.60638268
-2107.9625,0.76241136,0.60623147,3,7,0,2109.9406,-2.7313173,2.9135015,1.0991188,1.0121303,0.60161665
-2109.245,0.67338262,0.60623147,2,3,0,2112.3872,-2.7360373,2.994929,1.0965793,1.0374099,0.62498658
-2108.1351,1,0.60623147,3,7,0,2111.1443,-2.7301045,2.771945,1.0342922,0.97050052,0.60169648
-2106.7564,0.81612275,0.60623147,3,7,0,2111.4227,-2.7503974,2.8595298,1.0922026,1.0113039,0.61313537
-2109.5273,0.75324805,0.60623147,3,7,0,2113.1409,-2.7747495,2.9587344,0.97885413,1.082898,0.64180069
-2114.3578,0.82004979,0.60623147,2,3,0,2114.7669,-2.7808091,2.9958701,0.95778617,1.1178865,0.64700255
-2111.9459,1,0.60623147,3,7,0,2118.2796,-2.8606325,2.9436986,1.0079632,1.1032859,0.6147701
-2111.5925,1,0.60623147,3,7,0,2115.3681,-2.5795835,2.8391266,1.045737,1.016125,0.63563936
-2107.7268,0.8190235,0.60623147,3,7,0,2115.8953,-2.7688832,2.8080529,0.98143901,1.0803338,0.60019581
-2106.0791,0.94822868,0.60623147,2,3,0,2109.6441,-2.7127079,2.9119088,1.0379478,1.0655595,0.60554903
-2108.1045,0.916668,0.60623147,2,7,0,2109.9834,-2.748275,2.8488027,1.1098792,1.0148162,0.63420802
-2107.2793,0.9452923,0.60623147,2,3,0,2109.5974,-2.7218944,2.8582355,1.0973431,1.0419554,0.63237773
-2107.5639,0.95382631,0.60623147,3,7,0,2109.74,-2.7229438,2.9419673,0.99066556,0.96035696,0.61600724
-2107.3389,0.97824713,0.60623147,3,7,0,2110.7748,-2.7732553,2.8280649,1.0648104,0.96870493,0.63691067
