# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:54:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2108.2014,0.95977624,0.52947872,3,7,0,2115.5769,-2.7277032,2.8267199,1.0114929,0.93692325,0.63810461
-2107.7176,1,0.52947872,3,7,0,2109.914,-2.7545692,2.8654646,1.0433886,1.1132693,0.60331192
-2107.4006,1,0.52947872,3,7,0,2110.3374,-2.6847657,2.8332402,0.98921749,0.98424,0.60357405
-2107.681,0.96144472,0.52947872,3,7,0,2108.9292,-2.7548073,2.9554674,1.061568,1.0650742,0.63893343
-2105.4784,1,0.52947872,2,3,0,2107.937,-2.7577755,2.8794774,1.0672988,1.0278208,0.62590347
-2105.0897,0.86144917,0.52947872,3,7,0,2107.8033,-2.7163052,2.8569125,1.0006784,1.0344974,0.61152178
-2105.4546,0.95683011,0.52947872,3,7,0,2106.6671,-2.7540348,2.8862763,1.0322989,1.0685137,0.61153955
-2108.6641,0.72524619,0.52947872,2,3,0,2110.2568,-2.7487236,2.9299398,1.0668012,1.1143956,0.62741003
-2110.8648,0.60276068,0.52947872,2,3,0,2115.6436,-2.8017241,2.7909896,1.0802384,1.1059543,0.6386678
-2109.9419,1,0.52947872,3,7,0,2111.9203,-2.7423522,2.8066434,0.97592766,0.94112896,0.60475668
-2108.0035,1,0.52947872,3,7,0,2111.3142,-2.7409473,2.8722384,0.97577998,0.95017811,0.61518838
-2105.5703,0.98071737,0.52947872,3,7,0,2109.1696,-2.7625794,2.8494937,1.0276805,1.0624741,0.6065139
-2105.4803,0.98763486,0.52947872,3,7,0,2106.9839,-2.7227597,2.8801828,1.0342883,0.99647108,0.64217198
-2105.0492,0.99631176,0.52947872,3,7,0,2105.8826,-2.705244,2.8878454,1.020405,1.0215591,0.63453201
-2108.6701,0.83743316,0.52947872,3,7,0,2109.3644,-2.7025499,2.8322296,1.1045988,0.98606667,0.6043933
-2107.3656,0.91947695,0.52947872,2,7,0,2110.5476,-2.6933688,2.906171,1.0932495,1.0163034,0.60745296
-2110.4266,0.70340629,0.52947872,3,7,0,2114.089,-2.8253129,2.7656701,0.9718736,1.0373255,0.6348192
-2106.2793,1,0.52947872,3,7,0,2111.5035,-2.7186066,2.8812448,1.0708655,1.0464996,0.6053252
-2109.0312,0.81798082,0.52947872,2,7,0,2111.8097,-2.7463158,2.839362,1.076178,1.0498405,0.58461303
-2105.5945,1,0.52947872,3,7,0,2109.9132,-2.7429588,2.9285765,1.0272073,1.0613731,0.62631766
-2106.3719,0.86043255,0.52947872,3,7,0,2110.7914,-2.6967104,2.9197854,0.99029789,0.99581597,0.6285748
-2106.4001,0.99874963,0.52947872,3,7,0,2107.7762,-2.6908408,2.9141432,1.0630941,1.0549225,0.61366539
-2109.2546,0.94750777,0.52947872,3,7,0,2110.5631,-2.6918827,2.7466519,0.98407055,1.0495545,0.63854136
-2105.2717,0.89722941,0.52947872,2,3,0,2113.2392,-2.7031054,2.8206599,1.0179178,1.0223656,0.62929068
-2105.2652,0.99609665,0.52947872,3,7,0,2105.8838,-2.7640297,2.9251723,1.0240987,1.0303498,0.61698258
-2106.8083,0.88613679,0.52947872,2,3,0,2107.2045,-2.8100464,2.8172336,1.015283,1.0481232,0.63021502
-2106.0436,0.99354506,0.52947872,3,7,0,2108.5446,-2.6868988,2.918377,1.0582357,0.98284531,0.62914977
-2105.8462,0.99409999,0.52947872,3,7,0,2107.4051,-2.765109,2.8281184,0.9895164,1.0107876,0.62896744
-2105.2764,1,0.52947872,3,7,0,2106.6375,-2.7364749,2.9131325,1.0193657,1.0588597,0.61487644
-2105.2737,0.98716489,0.52947872,3,7,0,2106.2847,-2.7304941,2.8066533,1.0175273,1.0098738,0.62754301
-2106.2369,0.85408763,0.52947872,3,7,0,2109.1754,-2.7933575,2.9154208,1.0112187,1.0022922,0.62996166
-2106.8402,0.91428766,0.52947872,3,7,0,2108.9386,-2.7027813,2.8658679,1.0852523,1.0417437,0.63533912
-2109.1567,0.91505204,0.52947872,3,7,0,2112.5064,-2.666799,2.8538025,1.0829107,1.0437717,0.65159232
-2108.4747,0.9814374,0.52947872,3,7,0,2111.2357,-2.6874692,2.8923622,1.0718507,1.0938977,0.63895343
-2110.7225,0.9205984,0.52947872,3,7,0,2111.7043,-2.6618784,2.9567367,1.0892191,1.0930238,0.63438033
-2109.8727,0.98618623,0.52947872,3,7,0,2115.178,-2.644476,2.9283205,1.1093718,1.037492,0.63083979
-2111.0668,0.96934469,0.52947872,3,7,0,2114.5909,-2.6108211,2.8879862,1.0792278,0.95707981,0.64520911
-2110.4827,0.99826752,0.52947872,3,7,0,2111.6562,-2.8081892,2.9448852,0.9702646,1.0713991,0.59721467
-2110.5565,0.99719995,0.52947872,3,7,0,2112.424,-2.6238295,2.8623267,1.0875651,0.97331031,0.64761492
-2111.6502,0.96361714,0.52947872,3,7,0,2112.6162,-2.8204668,2.9613365,0.97123937,1.0691616,0.59548178
-2108.8655,0.94119914,0.52947872,3,7,0,2115.2976,-2.7556101,2.9609539,0.9714433,0.98519334,0.60747738
-2108.3691,1,0.52947872,3,7,0,2111.5697,-2.7351416,2.7917556,1.0561611,1.0975492,0.64048626
-2107.3357,0.98947544,0.52947872,3,7,0,2110.5586,-2.7291579,2.9494785,1.0563599,0.96747496,0.60387572
-2107.654,0.99908651,0.52947872,3,7,0,2109.8308,-2.8204208,2.8454037,1.0186078,0.97659929,0.61229883
-2110.1103,0.95317657,0.52947872,3,7,0,2112.9981,-2.6732939,2.9160258,0.99570587,1.0493565,0.58090474
-2106.5719,1,0.52947872,3,7,0,2111.0315,-2.7048656,2.8553224,1.0562002,1.0058435,0.64826607
-2108.4195,0.89646119,0.52947872,3,7,0,2109.963,-2.7405285,2.937915,1.0014122,1.0176058,0.58449398
-2105.4621,1,0.52947872,2,3,0,2108.7531,-2.7446806,2.8603678,1.0269099,0.9880393,0.60378044
-2107.8458,0.66519927,0.52947872,2,3,0,2109.998,-2.7170493,2.9650639,1.0148154,0.99958675,0.59447803
-2104.9951,0.98009793,0.52947872,2,7,0,2109.6206,-2.7299464,2.8954065,1.0029563,1.0295519,0.62981391
-2104.9495,0.99966854,0.52947872,3,7,0,2105.3945,-2.7716619,2.8601382,1.0331347,1.0058938,0.61727971
-2105.0731,0.96937841,0.52947872,3,7,0,2106.2489,-2.7255064,2.8116244,1.0148826,1.0356268,0.6222903
-2107.3849,0.88393657,0.52947872,3,7,0,2108.6092,-2.7569125,2.831497,1.0173364,1.1222564,0.62388673
-2105.5753,0.9731042,0.52947872,3,7,0,2109.3106,-2.7110362,2.8804033,1.0263184,1.0273535,0.59947356
-2104.6497,0.94575743,0.52947872,2,3,0,2106.7588,-2.7332231,2.8547005,1.0249395,1.0129972,0.6113199
-2105.9199,0.75033415,0.52947872,2,7,0,2109.9692,-2.7133208,2.9092959,1.0562311,1.0633297,0.61546132
-2107.0018,0.98600381,0.52947872,3,7,0,2108.3314,-2.6696556,2.7853882,1.0154679,1.0178816,0.62394625
-2108.1766,0.97031961,0.52947872,3,15,0,2109.2986,-2.8331572,2.8861279,1.0703217,1.0228458,0.62206765
-2109.346,0.96121701,0.52947872,2,3,0,2109.7573,-2.852038,2.8681871,1.0701224,1.0325423,0.61596987
-2107.3302,1,0.52947872,2,3,0,2109.5206,-2.823071,2.9142482,1.0432633,1.0293235,0.61339124
-2104.7079,0.99433502,0.52947872,3,7,0,2108.0418,-2.7124822,2.8522154,1.0249359,0.99998814,0.62355692
-2106.8416,0.71881258,0.52947872,3,7,0,2109.548,-2.7595489,2.7693953,1.0444304,1.0110051,0.61122633
-2106.397,0.99028301,0.52947872,2,7,0,2108.2159,-2.7153182,2.8882494,1.0461039,0.98394283,0.59669197
-2107.5136,0.95913207,0.52947872,2,3,0,2107.9096,-2.7261398,2.8963828,1.0439865,0.97645984,0.5889066
-2108.0847,0.83059089,0.52947872,3,7,0,2112.2877,-2.7443578,2.7431638,0.99638002,1.0674237,0.63374619
-2105.8256,0.9268489,0.52947872,2,7,0,2109.6732,-2.7650576,2.7895933,1.007691,1.0318728,0.61953866
-2104.7482,0.99786249,0.52947872,2,7,0,2106.4313,-2.7312652,2.8956909,1.035304,1.0119326,0.63197697
-2105.0843,0.95722238,0.52947872,3,7,0,2105.6864,-2.7420923,2.8705171,1.0011266,1.0080876,0.60961398
-2106.5404,0.88331764,0.52947872,3,7,0,2107.9017,-2.7889274,2.8369474,1.0351991,1.0618851,0.63777751
-2106.5876,0.99818742,0.52947872,3,7,0,2107.5831,-2.734705,2.9325062,1.0282037,0.99844549,0.59602965
-2106.9024,0.91293076,0.52947872,3,7,0,2108.3291,-2.7224939,2.9083267,1.0178011,1.0682163,0.64702029
-2105.1963,0.98874815,0.52947872,3,7,0,2108.4544,-2.7340002,2.8808207,1.0593916,1.0441387,0.61846504
-2105.9103,0.89772704,0.52947872,3,7,0,2108.2418,-2.7312751,2.9122927,1.0110481,0.96642967,0.62776228
-2106.7591,0.97574959,0.52947872,3,7,0,2106.9768,-2.7235811,2.7830663,1.0375168,1.0831569,0.61700241
-2107.3725,0.9439937,0.52947872,3,7,0,2108.7853,-2.7576466,2.750676,1.0251145,1.0752774,0.61996781
-2107.0297,0.97142078,0.52947872,3,7,0,2108.8557,-2.7891042,2.7990699,1.0375908,0.97771916,0.62092597
-2105.6271,0.9610756,0.52947872,3,7,0,2108.5119,-2.7500903,2.8483511,1.0204509,1.0826242,0.61479219
-2105.6101,0.84451727,0.52947872,4,23,0,2108.6747,-2.729246,2.8488497,1.0552628,0.9720799,0.62320734
-2106.8311,0.95276075,0.52947872,2,3,0,2107.2654,-2.7258095,2.8595968,1.0642136,0.94649524,0.62396941
-2105.226,1,0.52947872,3,7,0,2107.4241,-2.7371605,2.9092591,1.0481467,1.0172787,0.60859712
-2105.961,0.9260824,0.52947872,3,7,0,2109.0842,-2.7274076,2.9009684,0.99890274,1.0440496,0.64023581
-2109.4017,0.92758376,0.52947872,3,7,0,2110.7311,-2.69163,2.8034499,1.0110719,0.98685222,0.65886849
-2106.7857,0.96400438,0.52947872,2,3,0,2110.5721,-2.6795749,2.8578086,1.0143224,0.98795089,0.64421943
-2107.229,0.83598869,0.52947872,3,7,0,2109.8509,-2.649645,2.929731,1.0293109,1.007624,0.6348221
-2109.1564,0.90948781,0.52947872,2,3,0,2110.4158,-2.6803875,2.7536062,0.99836523,1.008943,0.64151088
-2109.2922,0.95610509,0.52947872,3,7,0,2112.9835,-2.7280592,3.0002559,1.0818906,0.9705018,0.63369381
-2109.5601,0.99231958,0.52947872,3,7,0,2112.3501,-2.7731252,2.7498273,0.98928827,1.0737646,0.64589913
-2108.0222,0.99066941,0.52947872,3,7,0,2113.6042,-2.7198416,2.8287518,1.0707306,0.955058,0.60195121
-2106.8876,1,0.52947872,3,7,0,2109.9554,-2.7766495,2.9433091,0.98809162,1.0458778,0.61783131
-2107.9363,0.97158112,0.52947872,3,7,0,2110.152,-2.7831187,2.8685398,0.99747453,0.99275602,0.58946069
-2107.959,0.93407016,0.52947872,3,7,0,2111.0497,-2.7145468,2.8947067,1.0014679,1.0790041,0.6509738
-2107.2987,0.99425472,0.52947872,3,7,0,2109.5565,-2.7055282,2.8458584,1.0819395,0.96392889,0.61124744
-2109.1904,0.90098979,0.52947872,3,7,0,2112.0624,-2.703773,2.861819,1.0076918,1.1377392,0.60135971
-2104.8473,0.99617061,0.52947872,2,7,0,2109.7033,-2.7307006,2.8686348,1.0502295,1.0407615,0.61934215
-2105.2369,0.97514507,0.52947872,3,7,0,2106.0551,-2.7666703,2.8947113,1.0366355,1.0134282,0.63466371
-2106.4264,0.92485378,0.52947872,3,7,0,2107.1606,-2.7428493,2.8474707,1.0054285,1.0247387,0.59197759
-2106.597,0.99755875,0.52947872,3,7,0,2108.5079,-2.7988144,2.9152999,1.0125718,1.0495826,0.63239587
-2107.5653,0.75551065,0.52947872,2,3,0,2110.3754,-2.8107937,2.8259936,0.97783232,1.0402934,0.61937054
-2106.8008,0.99608317,0.52947872,3,7,0,2109.2915,-2.798219,2.8916173,0.98378636,1.0093096,0.62312082
-2106.8808,0.78509556,0.52947872,2,7,0,2110.0654,-2.7029681,2.9819972,1.0210807,1.028454,0.61734489
-2107.9765,0.96624273,0.52947872,3,7,0,2109.5368,-2.8383006,2.8298041,1.0236563,1.0016703,0.61763978
-2105.8216,0.99510053,0.52947872,3,7,0,2109.3633,-2.6965172,2.9232448,1.0321643,0.99451357,0.6370692
-2106.3637,0.92103431,0.52947872,3,7,0,2109.9705,-2.8029614,2.8691964,1.0134242,1.0441774,0.60611348
-2106.6806,0.98827104,0.52947872,3,7,0,2108.0618,-2.6850649,2.8237506,1.0611759,0.97677084,0.63011162
-2106.6719,0.91389691,0.52947872,3,7,0,2110.1989,-2.6835845,2.8339148,1.077762,1.0080466,0.61383903
-2106.5363,0.96364173,0.52947872,3,7,0,2110.04,-2.7574705,2.9003839,1.0199404,0.99347825,0.64844713
-2105.3939,0.90443767,0.52947872,3,7,0,2108.6582,-2.6873355,2.8717045,1.0087496,1.0238493,0.61236801
-2104.4826,0.96643695,0.52947872,3,7,0,2107.2081,-2.728584,2.8682032,1.035473,1.0143927,0.61654614
-2105.1518,0.96582508,0.52947872,2,7,0,2105.6667,-2.7075488,2.8459,1.0413102,1.0012379,0.63309669
-2105.0765,0.99736374,0.52947872,3,7,0,2105.669,-2.7667843,2.8978519,1.0118107,1.042739,0.61971273
-2106.526,0.85604397,0.52947872,2,3,0,2108.6244,-2.7761535,2.9349175,1.0110788,1.0399352,0.60366911
-2107.2196,0.91973538,0.52947872,3,7,0,2110.0969,-2.7102854,2.8377343,0.99824722,0.99996577,0.65038468
-2106.0997,0.94407415,0.52947872,3,7,0,2109.7516,-2.7397631,2.8703057,0.99015034,0.97268084,0.61585978
-2109.0416,0.83156785,0.52947872,2,3,0,2109.8766,-2.7259234,2.943803,1.0003326,0.92792363,0.62497701
-2108.7241,1,0.52947872,3,7,0,2109.9283,-2.7506999,2.8391773,1.0629163,1.1258351,0.60923597
-2108.2106,0.9799114,0.52947872,2,3,0,2109.8126,-2.7322013,2.8856564,1.0635614,1.1182994,0.61162926
-2106.3002,0.86582327,0.52947872,3,7,0,2111.3529,-2.6808194,2.8577886,1.0230392,0.96353871,0.62541954
-2105.9464,0.99259451,0.52947872,3,7,0,2107.3999,-2.6791026,2.8902773,1.0510859,1.0058718,0.6374171
-2105.625,0.92119117,0.52947872,3,7,0,2107.3876,-2.7085793,2.9159469,1.0164354,1.0275996,0.60443434
-2106.9851,0.89205746,0.52947872,3,7,0,2108.0996,-2.7776462,2.816656,1.0550392,0.97024608,0.62950885
-2106.1201,0.9888551,0.52947872,3,7,0,2109.1807,-2.7617789,2.8117098,1.0110764,1.0832299,0.61654731
-2105.4391,0.99170574,0.52947872,3,7,0,2107.2378,-2.7248228,2.9322171,1.0186977,0.9885187,0.61875389
-2105.2315,0.97513625,0.52947872,2,7,0,2108.0196,-2.7671588,2.9186725,1.0188346,1.0132946,0.6167073
-2105.7423,0.82587552,0.52947872,3,7,0,2110.3455,-2.6918741,2.9321547,1.0360877,1.0389488,0.62784707
-2106.6412,0.95083508,0.52947872,3,7,0,2109.6284,-2.6831954,2.8416615,1.0243124,1.0006064,0.59734233
-2106.1103,0.96195309,0.52947872,3,7,0,2108.2675,-2.7418646,2.8482717,1.0285391,1.0853953,0.63501901
-2106.0194,0.98483754,0.52947872,3,7,0,2107.0042,-2.6925956,2.9092405,1.0291699,0.9653561,0.61775388
-2107.3876,0.87489988,0.52947872,3,7,0,2108.9595,-2.7022653,2.876831,1.0103236,1.1156138,0.61629523
-2105.3923,1,0.52947872,3,7,0,2107.9247,-2.7399809,2.8684184,1.0206591,0.96757351,0.62171668
-2105.8382,0.99706717,0.52947872,3,7,0,2106.8922,-2.6710834,2.8606204,1.0518218,1.0101709,0.61482528
-2105.6063,0.92477308,0.52947872,3,7,0,2108.8087,-2.7896599,2.8478862,1.0074004,1.0414975,0.62529451
-2107.9915,0.78415944,0.52947872,3,7,0,2109.5829,-2.7096333,2.9836644,1.025885,1.0485002,0.60003657
-2108.6809,0.98891853,0.52947872,3,7,0,2109.1914,-2.7791408,2.7554703,1.0039508,1.0200277,0.64501128
-2111.4561,0.75275574,0.52947872,3,7,0,2116.3669,-2.8410941,2.7456216,1.0486448,1.0253093,0.59863874
-2105.5172,0.97458737,0.52947872,3,7,0,2116.0924,-2.7350118,2.8792879,1.0097436,1.0450648,0.64019874
-2105.7385,0.96248073,0.52947872,3,7,0,2107.8008,-2.7212049,2.8702664,1.0419327,0.98933358,0.64305918
-2107.7556,0.92921441,0.52947872,3,7,0,2109.2408,-2.8027623,2.9063225,0.98642799,1.0819825,0.62130264
-2111.3087,0.64656495,0.52947872,3,15,0,2115.4813,-2.8389235,2.7510148,0.97587723,1.0814585,0.61555224
-2109.0984,0.9825783,0.52947872,3,7,0,2113.4752,-2.7309103,3.0220155,1.0359182,1.0235769,0.64090573
-2110.5272,0.9909155,0.52947872,3,7,0,2112.5363,-2.6932711,2.6999113,1.0575047,1.0317045,0.62468186
-2106.0745,0.97810715,0.52947872,3,7,0,2112.0197,-2.8005167,2.8909189,1.0088929,1.0033271,0.62349463
-2105.3038,1,0.52947872,3,7,0,2106.9473,-2.7594659,2.877932,1.023528,0.99152151,0.63573289
-2105.5771,0.93174235,0.52947872,3,7,0,2107.3218,-2.6952231,2.8819163,1.0267083,1.0679224,0.62254979
-2105.0747,1,0.52947872,3,7,0,2105.7424,-2.7446439,2.9256993,1.0320534,1.0003036,0.61952788
-2105.1656,0.89890081,0.52947872,3,7,0,2108.6407,-2.7096279,2.9046331,1.0270092,1.0216576,0.60737943
-2107.8775,0.88786958,0.52947872,2,7,0,2108.8412,-2.7915051,2.877345,1.0642692,1.0748157,0.600889
-2110.2522,0.94118944,0.52947872,3,7,0,2113.2551,-2.8156799,2.9340242,1.0458382,1.0938256,0.59391336
-2107.2828,0.9478014,0.52947872,2,3,0,2112.1511,-2.7885809,2.9167143,1.0070054,1.094093,0.6160319
-2104.9489,0.90883489,0.52947872,3,7,0,2108.6787,-2.7475306,2.8311356,1.039468,1.004589,0.61673371
-2106.2509,0.98319395,0.52947872,3,7,0,2106.5572,-2.6943397,2.9109291,1.0751332,0.9939409,0.6319469
-2113.6165,0.79691164,0.52947872,3,7,0,2114.6725,-2.640316,2.7279639,1.0004541,1.1197187,0.60089322
-2106.98,0.90382794,0.52947872,3,7,0,2118.7698,-2.7719968,2.9270283,1.0476766,1.0618404,0.60168212
-2106.6451,0.96465031,0.52947872,2,3,0,2107.8133,-2.7675898,2.9484339,1.0362426,1.0547077,0.60704938
-2106.0683,0.98403926,0.52947872,3,7,0,2108.166,-2.6673873,2.8810436,1.0253992,1.0058548,0.63556335
-2105.8439,0.88099692,0.52947872,3,7,0,2108.9252,-2.7692492,2.807497,1.0324769,1.0267058,0.60660401
-2105.106,0.96626772,0.52947872,3,7,0,2106.717,-2.7349748,2.8689141,1.0295712,1.035011,0.6036144
-2108.9394,0.72887186,0.52947872,2,7,0,2111.101,-2.8007322,2.7950297,1.080595,1.0627859,0.63301818
-2109.6722,1,0.52947872,2,3,0,2110.4471,-2.7922341,2.8190618,1.0939933,1.0820273,0.63485748
-2107.0547,0.99826999,0.52947872,3,7,0,2111.0445,-2.7192693,2.927417,1.0000271,0.9832748,0.64459539
-2106.5053,1,0.52947872,3,7,0,2108.0497,-2.7615688,2.8885278,1.0254259,0.99536152,0.64901495
-2106.7034,0.86269792,0.52947872,3,7,0,2109.2987,-2.6851996,2.919351,1.0236044,1.0718043,0.60841811
-2107.5848,0.96221825,0.52947872,3,15,0,2109.2138,-2.6980863,2.7539915,1.0403294,0.99908448,0.61884821
-2106.5582,0.99134879,0.52947872,3,15,0,2109.0361,-2.7083285,2.9311621,0.98485906,0.99787904,0.62582075
-2105.9747,0.99422024,0.52947872,2,7,0,2107.5415,-2.7806509,2.8372092,0.99310374,0.99948778,0.61933885
-2107.7869,0.90398719,0.52947872,3,7,0,2110.0233,-2.705303,2.7833053,1.0821335,1.0395375,0.62977752
-2106.679,0.98739749,0.52947872,3,7,0,2109.5598,-2.7124731,2.9650268,1.0377566,0.98802035,0.63587836
