# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-162.76003,1,0.11308587,4,15,0,164.31551,0.99887268,0.99806642,0.99716078,0.99840565,0.99748541,0.99045993
-163.25929,0.8690943,0.11308587,4,31,0,165.27993,0.99860556,0.99853467,0.99739522,0.99826036,0.99746228,1.0479029
-163.25929,0.49855175,0.11308587,2,3,0,169.65694,0.99860556,0.99853467,0.99739522,0.99826036,0.99746228,1.0479029
-163.10483,0.65331427,0.11308587,3,7,0,167.97737,0.99915931,0.99821017,0.99707889,0.99765366,0.99814384,1.0225985
-162.19498,0.95828268,0.11308587,4,17,0,164.57019,1.0003873,0.99940865,0.99895142,0.99948152,0.99922865,0.95718648
-162.56917,0.90082793,0.11308587,2,3,0,162.90224,1.0003853,0.99904889,0.99885632,0.9996745,0.99936076,0.95846317
-162.93682,0.79769487,0.11308587,5,31,0,165.36293,1.0006119,0.99943274,0.9991451,1.0001034,0.99908808,1.0027799
-162.97026,0.97041596,0.11308587,4,23,0,164.92514,0.99923291,0.99809429,0.99712214,0.99828458,0.99743636,1.0268462
-164.1247,0.86765306,0.11308587,2,7,0,165.71893,0.99915237,0.99747523,0.99826764,0.99804924,0.99853271,1.0326159
-163.81475,1,0.11308587,3,15,0,165.57004,0.99975124,0.999552,0.99772145,0.99920198,0.99835612,1.0781357
-165.21895,0.8885821,0.11308587,3,7,0,166.83807,0.99941536,0.99988541,0.9985768,0.99856983,0.99909242,1.0833606
-163.55835,1,0.11308587,3,7,0,166.13962,1.0001359,0.99836448,0.99864867,0.99890299,0.9989073,1.1301539
-163.81307,0.95478046,0.11308587,2,7,0,164.57085,0.99961418,0.99849978,0.99819635,0.99874372,0.99918738,1.1383547
-163.8354,0.98528588,0.11308587,4,31,0,165.15135,1.000753,0.99929425,0.99986715,0.99967328,0.99915563,1.0456632
-162.26646,0.7294016,0.11308587,3,11,0,167.67048,1.0000924,0.99914076,0.99811605,0.9992241,0.99893801,1.0661367
-164.96784,0.53203712,0.11308587,2,3,0,169.07959,0.99936003,0.99972567,0.99856663,0.9983819,0.99856933,1.0673085
-163.47361,1,0.11308587,3,7,0,166.27439,0.99947186,0.9990967,0.99869345,0.99859968,0.99814681,1.0716961
-162.27798,0.93899103,0.11308587,2,7,0,164.6086,0.99952117,0.99868443,0.99835086,0.99914921,0.99841289,1.0682368
-162.71018,0.87721052,0.11308587,4,23,0,164.25526,1.0000027,0.99908207,0.99848021,0.99953082,0.99952329,1.0050705
-163.36742,0.96498795,0.11308587,3,15,0,165.65518,0.99922629,0.99799892,0.99772339,0.99800198,0.99860609,0.94637397
-163.36742,0.4179023,0.11308587,2,3,0,171.32069,0.99922629,0.99799892,0.99772339,0.99800198,0.99860609,0.94637397
-163.03107,0.85565403,0.11308587,3,15,0,166.70931,1.0002126,0.99925921,0.99836455,0.99947467,0.99858461,0.94422305
-162.54406,0.99676586,0.11308587,4,23,0,164.69027,1.0003427,0.99927063,0.99911975,0.9989732,0.99911679,1.011429
-163.99245,0.8797718,0.11308587,3,15,0,165.41269,0.99864836,0.99872529,0.99722048,0.99832212,0.99734544,1.0313062
-163.01995,0.94129806,0.11308587,2,7,0,165.66096,0.99876086,0.99741578,0.99743709,0.99819326,0.99808505,1.0430189
-162.00941,0.93352061,0.11308587,4,23,0,165.10206,0.99930656,0.99880075,0.9978347,0.99837849,0.99837865,1.0121126
-163.68661,0.85270441,0.11308587,2,3,0,164.05629,0.99881773,0.99911747,0.99755388,0.99891713,0.99830865,1.0156735
-162.16092,0.99927308,0.11308587,3,15,0,164.88777,0.99885091,0.99851466,0.99766037,0.99838902,0.99808559,1.0354488
-163.66533,0.7383927,0.11308587,2,7,0,167.08442,0.99880529,0.99755219,0.99825661,0.99810453,0.99787256,1.0379352
-164.0981,0.98442068,0.11308587,3,7,0,164.80112,0.99961374,0.99910157,0.99702035,0.9985341,0.99835671,1.0488899
-169.26267,0.958126,0.11308587,4,15,0,172.81475,1.000829,1.000342,1.0008905,0.99999253,1.0001569,0.88852122
-164.99195,0.99957895,0.11308587,4,15,0,170.63312,0.99839968,0.99659773,0.99619934,0.9972789,0.99694055,0.957414
-166.02952,0.89550595,0.11308587,3,7,0,167.61132,0.99705429,0.99673625,0.99594813,0.99669628,0.99690655,0.97964035
-164.28017,0.99602898,0.11308587,3,7,0,166.3337,0.99785257,0.99671063,0.99609772,0.99720725,0.99675985,0.98056684
-162.42799,0.84962478,0.11308587,4,15,0,167.58936,0.99989623,0.99868494,0.99852776,0.99872905,0.99914192,1.0547813
-164.46119,0.81141489,0.11308587,2,3,0,165.08139,0.99977652,0.99828576,0.99795663,0.99969988,0.99831008,1.0560186
-162.40296,1,0.11308587,3,7,0,165.14179,0.99922993,0.99890983,0.99780715,0.99885008,0.99839903,1.0716265
-162.65503,0.91049892,0.11308587,4,31,0,164.31637,0.99954089,0.99836383,0.99756468,0.99865353,0.99784812,0.97108334
-162.58563,0.82534012,0.11308587,3,7,0,166.81883,1.0003799,0.99933404,0.99910321,0.99945149,0.99967031,0.97123738
-163.45533,0.85155853,0.11308587,4,23,0,164.78925,0.99965379,0.99872191,0.99820553,0.99821034,0.99913848,1.0439567
-162.37127,0.90867457,0.11308587,4,31,0,166.17069,0.99891873,0.99800373,0.99749338,0.99844111,0.99797946,0.95681542
-164.06194,0.78184922,0.11308587,2,7,0,165.082,1.0000751,0.99814761,0.9977646,0.99843399,0.99791081,0.96523934
-161.97186,0.98617978,0.11308587,4,19,0,166.60114,0.99896787,0.99808504,0.99766781,0.9980742,0.99786696,0.99688706
-162.20913,0.98207789,0.11308587,4,31,0,162.67557,0.99868726,0.99781978,0.99754826,0.998015,0.99792572,1.0240413
-163.15705,0.82504654,0.11308587,3,15,0,164.61013,0.99938566,0.99908318,0.99881273,0.99943439,0.9984738,1.0138263
-166.47863,0.71935591,0.11308587,3,7,0,169.23482,1.0015119,0.99977742,0.99861719,1.0005547,0.99920532,1.0225082
-166.37471,0.91487723,0.11308587,3,7,0,169.87988,0.99963829,0.999821,0.99961891,0.99901054,0.99993424,1.0486412
-165.81112,1,0.11308587,3,15,0,167.37735,0.9990774,0.99944745,0.99838724,0.99841742,0.99930177,1.1087231
-165.62987,0.87079132,0.11308587,3,15,0,170.35043,0.9997037,0.99933745,0.99738142,0.9993557,0.99943711,1.0833967
-163.95706,0.97709752,0.11308587,2,3,0,166.83264,0.9998319,0.99960155,0.99757239,0.99918593,0.99872387,1.0738756
-163.06375,0.98642048,0.11308587,4,19,0,165.8706,0.99929236,0.99906711,0.99765608,0.99914161,0.99836878,1.076382
-162.70849,0.90089315,0.11308587,3,15,0,165.44878,0.99968261,0.99912958,0.99866276,0.9985075,0.99876471,1.0478072
-161.88194,1,0.11308587,2,3,0,162.77369,0.9998624,0.99873536,0.9982749,0.99883119,0.99890469,1.0475603
-161.92171,0.9549048,0.11308587,4,23,0,162.6762,0.99965972,0.99843461,0.99792701,0.99890713,0.99835176,0.98533876
-162.05505,0.96935826,0.11308587,4,23,0,162.51731,0.99980444,0.99909744,0.99813823,0.99884388,0.9989837,1.0310998
-162.93421,0.91680105,0.11308587,2,7,0,163.50649,1.0002284,0.99841394,0.99818268,0.99852896,0.9989085,1.0309114
-163.35263,0.96790332,0.11308587,3,11,0,165.05927,0.99848443,0.99844668,0.99753414,0.99842628,0.99751453,1.0330006
-165.38224,0.74083116,0.11308587,3,15,0,170.2047,0.99846821,0.99675229,0.99588096,0.99653567,0.99681198,1.0489341
-164.31565,0.89257426,0.11308587,3,15,0,169.87913,0.99937495,0.99835292,0.99861421,0.99939568,0.99808497,1.0897835
-163.85637,0.98701007,0.11308587,4,23,0,165.83769,1.0001417,0.99963982,0.99841434,0.99883945,0.99946726,0.97114426
-164.01213,0.89500739,0.11308587,3,7,0,165.99769,0.99997813,0.99897874,0.99906052,1.0000057,0.99872187,0.97846553
-163.58142,0.94430744,0.11308587,4,19,0,166.2131,1.0001676,0.99927156,0.99865508,0.99872111,0.99938893,0.94716612
-162.98241,0.8403235,0.11308587,3,11,0,166.24472,1.0003575,0.99931109,0.99862603,0.998755,0.99898059,0.96922963
-165.48444,0.80147744,0.11308587,3,15,0,168.08609,1.0015276,1.0003492,0.99886344,1.0006063,0.99999411,0.9802037
-167.65444,0.82199868,0.11308587,3,7,0,168.84587,1.0001852,1.0001917,1.0008276,1.0000549,0.99986891,0.98857786
-163.49002,1,0.11308587,2,3,0,168.34996,1.0005235,1.0000322,0.99977247,1.0003906,0.99972931,0.97589625
-163.33141,0.98659856,0.11308587,3,7,0,164.20524,1.0008,0.99972076,0.99923762,1.0001147,1.0001686,0.98727135
-163.72174,0.89507349,0.11308587,3,7,0,165.38773,1.0008443,0.99954187,0.99997637,0.99992102,0.99932956,1.0047522
-163.05059,0.80927974,0.11308587,3,7,0,165.95502,1.0005796,0.99978094,0.99856209,1.0001055,0.9993785,1.0169074
-162.83238,0.99181185,0.11308587,4,27,0,164.1095,0.99934459,0.99820875,0.99853338,0.99853827,0.9984396,1.0856154
-162.78106,0.96924809,0.11308587,3,15,0,163.77787,0.99909563,0.99866164,0.99746042,0.99822424,0.99819545,1.0944188
-163.04495,0.929068,0.11308587,3,7,0,164.32164,0.99925375,0.99790714,0.99757531,0.9983761,0.99779159,1.1158111
-164.05923,0.91386825,0.11308587,5,31,0,166.00996,1.0004988,0.99906007,0.99959634,1.0001475,0.99947353,1.0995635
-165.97656,0.69758123,0.11308587,4,15,0,170.29507,0.99999381,0.99981356,0.99950014,0.99974545,1.0004376,1.110017
-165.21912,0.89960929,0.11308587,3,7,0,170.21624,1.0011992,0.99958615,0.99951843,0.99993415,0.99894914,1.1310018
-164.70918,0.99541101,0.11308587,3,7,0,166.78307,1.0009286,0.99973713,0.99921113,0.99904875,0.99950729,1.135298
-164.52439,0.99424735,0.11308587,4,31,0,166.71145,0.99862313,0.99722517,0.99689812,0.99669905,0.99725681,1.0575069
-163.06431,0.99550663,0.11308587,2,7,0,165.49024,0.9988031,0.99756383,0.99725001,0.99844627,0.99794664,1.0636262
-164.66669,0.89778575,0.11308587,4,23,0,166.95401,0.99869395,0.9991818,0.99750977,0.99817531,0.99782717,1.0911578
-164.12042,0.99582438,0.11308587,5,31,0,165.64963,0.99887552,0.99880931,0.99790581,0.99808844,0.99777302,1.1267087
-166.25702,0.81234161,0.11308587,3,7,0,168.19805,1.0005186,0.99857982,0.99745755,0.99938163,0.99940402,1.1165726
-164.96827,0.88276243,0.11308587,3,11,0,169.55993,1.0005876,0.99895454,0.99788701,0.99949299,0.99841239,1.1244745
-164.83418,0.98830902,0.11308587,3,15,0,167.78464,0.99884368,0.99858124,0.9987535,0.99847279,0.99905953,1.0564095
-163.7379,0.99716201,0.11308587,3,15,0,165.70213,1.0006832,0.99908187,0.99858431,0.99933013,0.99848407,1.0692561
-164.2411,0.95330772,0.11308587,4,31,0,166.08505,0.99888796,0.99865565,0.99824974,0.9983659,0.99890264,1.118152
-163.04464,1,0.11308587,2,3,0,164.42442,0.99953341,0.99816664,0.99826123,0.99874122,0.99837746,1.123104
-165.43434,0.82506579,0.11308587,3,7,0,166.10666,0.99854806,0.99906279,0.99801854,0.9979615,0.99839323,1.1176748
-165.62887,0.90827623,0.11308587,3,15,0,169.3428,0.99911474,0.99914307,0.99748628,0.99773649,0.99765142,1.111948
-168.4675,0.89176504,0.11308587,4,23,0,171.00838,0.99934763,0.99725882,0.99891,0.99933712,0.99842469,1.144986
-167.04705,1,0.11308587,3,15,0,171.42525,0.99807164,0.99762442,0.99580148,0.9974693,0.99657524,1.2099013
-165.65317,0.79388883,0.11308587,3,7,0,171.55967,0.9982589,0.99756553,0.9979592,0.99754288,0.99784999,1.172133
-165.49641,0.88245376,0.11308587,3,7,0,168.17143,0.99905847,0.99781263,0.99635576,0.99807359,0.99734764,1.1725794
-165.10653,0.99270413,0.11308587,2,3,0,166.15148,0.99858821,0.99827916,0.99657764,0.99816659,0.99741922,1.1705857
-163.80873,0.96383201,0.11308587,5,31,0,167.74046,1.0009059,0.99964026,0.99980629,1.0004023,0.99961829,1.1015389
-163.29609,0.99438798,0.11308587,4,15,0,164.45596,1.0008972,0.99948808,0.99965604,1.0001334,0.99983552,1.0857365
-163.47434,0.97984625,0.11308587,4,31,0,164.93058,1.0013192,0.99978886,0.99970367,0.99976007,0.99984176,1.0298567
-165.60665,0.77918183,0.11308587,3,7,0,166.78749,1.0014627,0.99985367,1.0001547,1.0008611,0.99949961,1.0230741
-166.85903,0.67139199,0.11308587,4,31,0,174.50548,1.0011447,0.99900067,1.0003534,1.000157,1.0003718,1.133274
-162.91508,0.95720503,0.11308587,3,7,0,168.39312,0.99975986,0.99918275,0.9987183,0.99981605,0.99908217,1.0691607
-163.08249,0.94818285,0.11308587,3,11,0,164.88211,1.000269,0.99914179,0.99892227,0.99995235,0.99944926,1.0906861
-166.40248,0.81628025,0.11308587,3,7,0,167.22148,1.001463,1.0003928,0.99851295,0.99960422,0.99951925,1.0993149
-165.78306,0.90900155,0.11308587,2,3,0,169.10476,1.0012004,0.99975002,0.99886543,0.99910804,1.0001517,1.0951689
-166.76822,0.99207791,0.11308587,3,15,0,170.35055,0.99920268,0.99872231,0.99902198,0.99967798,0.99815834,1.1765476
-164.81205,0.97790585,0.11308587,3,15,0,169.11469,0.9998379,0.99749209,0.99745357,0.99790214,0.9981869,1.1173693
-165.0701,0.97143442,0.11308587,3,15,0,167.70372,0.99771853,0.99736434,0.99746843,0.99788684,0.99729383,1.0924665
-164.93315,0.91058253,0.11308587,3,7,0,167.60095,0.99944165,0.99789976,0.99662881,0.99747382,0.99808092,1.088508
-163.87974,0.89121505,0.11308587,4,23,0,167.76106,0.9997949,0.99814825,0.99808168,0.99789107,0.99783448,1.0366381
-161.99646,1,0.11308587,2,3,0,163.96327,0.99942349,0.99814551,0.99782506,0.99825121,0.99831997,1.0451631
-164.69203,0.65967199,0.11308587,2,7,0,166.61319,0.99919063,0.99867141,0.99769361,0.99738455,0.99821172,1.0446667
-167.26062,0.84919138,0.11308587,4,19,0,170.64808,1.0001131,0.99807303,0.99849407,1.0002074,0.99876673,1.0085747
-165.38394,0.99181848,0.11308587,2,7,0,168.13712,0.99986578,1.000051,0.9985107,0.99849776,0.99900768,1.0354034
-164.28641,0.91638091,0.11308587,4,23,0,168.36524,1.000416,0.99851528,0.99893231,0.99992922,0.99934944,1.0789416
-166.01469,0.83493299,0.11308587,3,11,0,169.03764,0.99944946,0.99990231,0.99849755,0.99857757,0.99806122,1.0761872
-164.93312,1,0.11308587,3,7,0,167.18745,1.0005034,0.99813625,0.99852749,0.99944349,0.99944949,1.0484735
-164.69824,0.9110713,0.11308587,3,7,0,167.55086,0.99925654,0.9995829,0.9984665,0.99854706,0.99808786,1.0415232
-163.76689,0.9485745,0.11308587,3,15,0,167.52929,0.99904624,0.99908517,0.99890937,0.99899383,0.9985399,1.0518308
-162.97235,0.97843412,0.11308587,4,27,0,168.13309,1.0001367,0.9990462,0.99809849,0.9993165,0.99848706,0.94735137
-166.67085,0.53346855,0.11308587,4,23,0,170.76314,0.99903102,0.99983045,0.99872785,0.99913928,0.99795789,1.038521
-162.29073,1,0.11308587,2,3,0,167.22202,0.99962415,0.9982108,0.99837282,0.99841743,0.99858602,1.0312758
-162.8033,0.89668164,0.11308587,3,15,0,166.13534,1.0000433,0.99957919,0.99814687,0.99922437,0.99874681,0.97303492
-162.32258,0.80490573,0.11308587,2,3,0,164.86499,0.99988474,0.9988838,0.99893751,0.99937429,0.99901896,0.96972492
-164.27505,0.85776923,0.11308587,2,7,0,165.18637,1.0004553,0.99986305,0.99818631,0.99966321,0.9996096,0.96036321
-163.13671,0.98300928,0.11308587,4,23,0,165.87323,0.99923759,0.99778264,0.99831935,0.99854175,0.99835512,1.0703631
-165.49588,0.67626008,0.11308587,3,15,0,169.02288,0.99942872,0.99948353,0.99904838,0.99820707,0.99877138,1.0423497
-162.8093,1,0.11308587,2,3,0,165.66381,0.99957048,0.99919557,0.99898297,0.99883781,0.99895801,1.0434126
-163.12944,0.78108456,0.11308587,3,15,0,169.01789,0.99947879,0.99776645,0.9974062,0.99848065,0.99805312,1.0941845
-162.08697,0.94592481,0.11308587,3,7,0,164.06191,0.99934537,0.9983462,0.99791121,0.99836906,0.99816698,1.0749888
-163.05524,0.91147214,0.11308587,2,3,0,163.4104,0.99889168,0.99878914,0.99745934,0.99862864,0.99805593,1.0874882
-164.0913,0.8303008,0.11308587,4,31,0,168.79313,0.9995272,0.99956352,0.99892846,0.99889967,0.99878936,1.1255098
-165.68548,0.78625542,0.11308587,4,23,0,169.16079,0.99955931,0.99866302,0.99918492,0.99866049,0.99785099,0.98916049
-162.44796,1,0.11308587,2,3,0,165.76555,1.0000256,0.99897953,0.99806048,0.99895698,0.99919753,0.99421055
-169.52377,0.49569545,0.11308587,2,3,0,170.1117,0.99982881,0.99965134,0.9985121,0.99922516,0.99729732,0.99552523
-162.84904,0.94854867,0.11308587,2,3,0,171.14328,1.0001935,0.99845451,0.9986583,0.99924362,0.99856265,0.99648946
-163.36876,0.89962031,0.11308587,2,3,0,164.04598,0.99984977,0.99908549,0.99834688,0.99846842,0.99929653,1.0006574
-161.87858,0.92130429,0.11308587,2,3,0,164.39169,0.99952017,0.99884509,0.99841871,0.99908463,0.99885477,0.99855805
-163.58696,0.82300461,0.11308587,2,7,0,164.47491,1.0003225,0.99952985,0.99854896,0.99874043,0.99944912,1.0035084
-164.55565,0.9175087,0.11308587,2,3,0,165.94367,0.99943332,0.99988319,0.99862999,0.99987219,0.99880337,1.0095882
-163.81257,1,0.11308587,3,7,0,165.57317,0.99915466,0.99910763,0.99898443,0.9993684,0.99875075,1.0079683
-164.15603,0.99769095,0.11308587,3,11,0,166.45956,0.9994742,0.99761475,0.99661868,0.99787353,0.99785051,1.0169095
-162.25878,0.97265124,0.11308587,3,7,0,164.90891,0.99884287,0.998352,0.99796173,0.99840535,0.99796512,1.0263224
-166.63439,0.61494769,0.11308587,3,15,0,168.96319,0.99903666,0.99807426,0.99883022,0.99898639,0.99947416,1.0289149
-164.03991,0.99993679,0.11308587,3,15,0,167.62359,1.000645,1.00037,0.99863576,1.0001191,0.99938,1.0030086
-164.0466,0.90531014,0.11308587,2,7,0,168.27259,1.0012736,1.0001738,1.000086,1.0005734,1.0004611,0.96633755
-166.78468,0.72821468,0.11308587,5,31,0,167.99002,1.0014638,1.0012566,0.99994901,1.0000239,0.99998671,0.9857407
-163.60221,0.88817015,0.11308587,5,31,0,169.7015,0.99903398,0.99865134,0.99799556,0.99917195,0.99898238,1.0510789
-163.63039,0.99467389,0.11308587,3,15,0,164.92201,0.9983908,0.99734564,0.99707606,0.99803111,0.9980509,1.0068995
-165.47017,0.74783682,0.11308587,3,7,0,167.86705,0.99817635,0.9974306,0.99822586,0.9981817,0.99789222,1.0144134
-166.38099,0.95367038,0.11308587,4,15,0,169.3282,1.0010893,1.0007939,0.99909289,1.0006887,1.0005396,1.1576335
-164.36369,0.88413318,0.11308587,3,15,0,170.80784,0.99984632,0.99901605,0.99905571,0.99910066,0.99830243,1.1439038
-165.81581,0.97431611,0.11308587,4,31,0,168.64738,0.99758083,0.99750706,0.99668395,0.99713016,0.99622131,1.031869
-163.97852,0.99814474,0.11308587,3,15,0,168.91377,1.0001145,0.99831559,0.99798026,0.99890112,0.9993932,1.0247034
-164.57786,0.98817321,0.11308587,3,15,0,166.25823,0.99912127,0.99848642,0.99874642,0.99859297,0.99765725,1.0454752
-163.43631,0.99916229,0.11308587,3,15,0,166.37467,0.9988515,0.99756802,0.99700615,0.9979782,0.99834732,1.0247052
-164.74674,0.78612025,0.11308587,2,3,0,167.17593,0.99935024,0.99869167,0.99706233,0.99825978,0.99724312,1.0455339
-167.96235,0.83967366,0.11308587,2,7,0,170.3568,0.99800734,0.99913401,0.99653772,0.99847995,0.9974084,1.0607026
-166.14783,0.88474911,0.11308587,3,7,0,171.82388,0.99977183,0.99702114,0.99704625,0.99763221,0.99753203,1.0780637
