# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep2/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-163.6066,0.78492426,0.11322397,3,7,0,166.30581,0.99959747,0.99883611,0.99795107,0.9989718,0.99768245,1.0345115
-164.21149,0.88901276,0.11322397,3,7,0,166.79279,0.99910979,0.99740314,0.99707903,0.99864697,0.99819438,1.0219534
-165.85951,0.93998737,0.11322397,5,31,0,167.84833,1.000219,1.0000891,0.99974533,1.0007549,0.99933403,0.96738071
-164.71498,1,0.11322397,2,7,0,167.91823,1.0009319,1.0002334,1.0001001,1.0000948,1.0004671,0.94953038
-166.70481,0.53666094,0.11322397,2,3,0,170.19963,1.0017229,1.0008652,0.99934912,1.0000362,1.000172,0.95265236
-169.27476,0.98622756,0.11322397,5,31,0,170.93294,0.99750058,0.99710087,0.99560127,0.99792407,0.99673103,1.2549984
-165.25379,0.98884095,0.11322397,5,31,0,170.40427,1.0015484,1.0000803,1.0008081,1.0007856,1.0001252,1.03727
-164.03564,0.99981271,0.11322397,3,7,0,166.4583,1.0012909,0.99999982,0.99938769,1.000027,1.000464,1.0431342
-164.45705,0.98606037,0.11322397,3,7,0,164.98839,1.0015829,1.0000865,0.99942527,1.0000194,1.0004406,1.0489467
-165.06487,0.93625863,0.11322397,3,7,0,166.15884,1.0000485,1.0001502,0.9999843,1.0000858,0.99916898,1.0324765
-163.75607,1,0.11322397,2,3,0,165.99181,1.0003014,1.0002728,0.99954899,0.99958742,0.9992982,1.0343335
-166.94611,0.74472922,0.11322397,2,3,0,168.33922,1.0006973,0.99939703,0.99896888,1.0011638,0.99958059,1.0496319
-166.44934,0.96821674,0.11322397,4,19,0,169.84491,0.99943221,0.99775271,0.99692716,0.99865282,0.99697102,1.1110535
-164.56095,0.99173523,0.11322397,2,7,0,167.81309,0.9989807,0.99735281,0.99770893,0.99777445,0.99842573,1.1222432
-164.17486,0.95462765,0.11322397,3,15,0,167.95077,0.99796816,0.99784139,0.99649075,0.99761572,0.99754094,1.103004
-163.73055,0.86140617,0.11322397,4,31,0,166.91722,0.99942259,0.9977208,0.9975098,0.99777095,0.99745232,1.0784214
-164.42695,0.81073836,0.11322397,3,7,0,168.28532,0.99835021,0.99692712,0.99681278,0.99801597,0.99746651,1.10522
-163.52619,0.97559868,0.11322397,2,7,0,165.91735,0.99928945,0.99792573,0.99793032,0.99775374,0.99787653,1.1092055
-166.89975,0.72806262,0.11322397,2,7,0,168.51879,0.9991245,0.99729259,0.99749693,0.99809966,0.99662168,1.1176387
-165.16751,0.98596865,0.11322397,4,15,0,169.82337,0.99999773,0.99926602,0.9977364,1.0000117,0.99855571,0.98699551
-163.27566,0.91197943,0.11322397,2,3,0,167.46654,0.99922073,0.99867714,0.99870674,0.99827396,0.99860656,0.99646703
-164.6302,0.56381532,0.11322397,2,7,0,169.04879,0.99964303,0.99776346,0.9984667,0.99889719,0.99787846,0.99424053
-163.89725,0.8510077,0.11322397,4,19,0,170.08586,1.0002477,0.99913833,0.99905709,1.000098,0.99967135,1.1104094
-164.09283,0.98440793,0.11322397,3,7,0,165.40399,1.000972,0.99973628,0.99885909,1.0000338,1.0000373,1.1182398
-166.4605,0.7976943,0.11322397,3,15,0,168.27359,1.0005792,0.99941282,0.99952676,0.99971185,0.99825745,1.1290176
-166.41997,0.99759612,0.11322397,4,19,0,169.19266,1.0001312,0.99891772,0.9981312,0.99888116,0.99775076,0.90751247
-163.72559,1,0.11322397,2,3,0,167.25893,0.99985619,0.9990077,0.99849104,0.99850963,0.99846445,0.91215301
-163.83498,0.81224591,0.11322397,2,7,0,166.57272,0.99948183,0.99888377,0.99778458,0.99936572,0.99878894,0.92350784
-163.85307,0.833783,0.11322397,3,15,0,166.55749,0.99948351,0.99793377,0.9983003,0.99853621,0.99777743,0.95572619
-162.08709,1,0.11322397,3,11,0,164.27902,0.99907311,0.99835217,0.99753303,0.99819436,0.99796185,0.96653435
-165.27025,0.66190108,0.11322397,2,3,0,165.91116,0.99849098,0.9982237,0.99756302,0.99832989,0.99884333,0.9688856
-168.456,1,0.11322397,4,23,0,170.76216,1.0006599,0.99955695,0.99896999,0.99973958,1.0004271,1.2836059
-168.271,0.88816199,0.11322397,3,7,0,172.08916,1.0007862,0.99870517,0.9996198,0.99944659,0.99869756,1.2576354
-167.35979,0.94075413,0.11322397,3,7,0,172.25975,0.99907846,0.99824718,0.99814993,0.99821011,0.99905532,1.2598099
-165.95777,0.97637076,0.11322397,4,23,0,169.23866,0.99861963,0.99744511,0.99799287,0.99750033,0.99851311,1.1402104
-166.15741,0.97256428,0.11322397,4,23,0,169.549,1.001219,1.000778,0.99913374,1.0008652,1.0004613,0.95955239
-163.00337,0.523352,0.11322397,5,31,0,175.68349,0.99980195,0.99836041,0.99757597,0.99887935,0.99873959,1.0839476
-163.8345,0.95278893,0.11322397,4,23,0,168.07888,0.99931784,0.99791192,0.99748412,0.99860087,0.99858054,0.92452491
-163.61301,0.93490573,0.11322397,3,15,0,166.00339,0.99866936,0.99811884,0.99809752,0.99874376,0.99847087,0.98695698
-162.71803,0.99545434,0.11322397,3,15,0,165.47178,0.9999908,0.99872211,0.99758444,0.99855321,0.99839417,1.0407735
-164.12107,0.71054516,0.11322397,3,7,0,167.56817,0.99970641,0.99873843,0.99841981,0.99786679,0.99818144,1.0485126
-165.54309,0.88966837,0.11322397,3,7,0,167.68972,1.0005892,0.99988556,0.9981878,0.99976494,0.99834901,1.0511817
-162.97821,0.99790808,0.11322397,4,23,0,166.67236,0.99998661,0.99956636,0.99812996,0.99964587,0.99881702,0.98969359
-163.10604,0.84824157,0.11322397,3,15,0,165.58869,0.99987702,0.99888905,0.99907069,0.99875316,0.99914717,0.96612373
-167.86733,0.64748399,0.11322397,3,15,0,170.92921,0.99891818,0.99973162,0.99674782,0.99859023,0.99852631,1.055449
-168.19503,0.97089373,0.11322397,3,7,0,172.24817,0.99862141,0.9960581,0.99754678,0.99728117,0.99679501,1.0583441
-165.50557,0.93782249,0.11322397,4,15,0,171.15372,0.99861361,0.99658796,0.99739689,0.99708654,0.99733266,1.111589
-164.57348,0.9474867,0.11322397,4,15,0,167.95578,1.0010146,0.99963757,0.99910517,0.99996957,1.0000229,1.1631903
-163.19728,0.90556438,0.11322397,4,15,0,166.76421,0.99993205,0.99970244,0.99921314,0.99928013,0.99883532,1.0609295
-162.91946,0.8916047,0.11322397,4,23,0,166.21462,1.0006723,0.99920704,0.99920751,0.99953029,0.99978565,0.98377386
-163.02328,0.63406379,0.11322397,3,7,0,168.00682,1.0008034,0.99907104,0.99931989,0.99940132,0.99923321,1.0028773
-166.94787,0.62267293,0.11322397,2,3,0,168.7988,1.000524,0.99975095,0.99906675,0.99823165,0.99928126,0.99819595
-166.74155,1,0.11322397,2,7,0,167.79787,1.0003215,0.99921188,0.9987286,1.0009122,0.99942563,1.0154144
-164.77625,0.86191247,0.11322397,3,7,0,169.4333,1.0008533,0.99956231,0.99913658,0.99873924,0.99946716,0.99139575
-163.63952,0.86974778,0.11322397,2,7,0,168.06317,1.0006616,0.99898076,0.99802715,0.99887385,0.99890754,0.99750121
-163.34956,0.86848554,0.11322397,3,15,0,166.69495,0.99929009,0.99922223,0.99891341,0.99899655,0.99845566,1.0393241
-164.61332,0.79060217,0.11322397,3,15,0,168.01173,1.0001075,0.99802538,0.9973308,0.99856118,0.99787142,0.99196386
-162.29516,0.99451511,0.11322397,3,15,0,166.0282,0.99980461,0.99828012,0.99829207,0.99893473,0.99878829,0.98057214
-163.12095,0.87713032,0.11322397,4,23,0,164.1897,0.99999456,0.99958169,0.99818198,0.9987789,0.99861769,1.0468733
-162.85789,0.99645001,0.11322397,4,31,0,163.89585,0.99898534,0.99865563,0.997235,0.99796732,0.99786337,1.0235189
-163.65748,0.99939797,0.11322397,4,23,0,165.08677,0.99892044,0.99851844,0.9973638,0.99798914,0.99815664,1.1386551
-164.37851,0.85414417,0.11322397,2,7,0,166.89468,0.99848242,0.99846771,0.99782489,0.99847333,0.99785879,1.1502299
-163.34288,0.93650786,0.11322397,4,27,0,166.5655,0.99945782,0.99965911,0.99872518,0.99952978,0.99879446,1.0111105
-162.58724,0.8406184,0.11322397,3,7,0,166.31823,1.0003325,0.99923575,0.99827364,0.99904498,0.99911399,0.96304957
-164.51841,0.81586478,0.11322397,3,7,0,165.61694,0.999923,0.9980071,0.9984941,0.99815285,0.99871768,0.94422037
-163.15792,0.90299613,0.11322397,4,19,0,167.27351,1.0011577,0.999585,0.99955678,0.99994652,0.99966941,0.9813389
-165.06007,0.77029712,0.11322397,4,31,0,168.76006,1.0000812,1.0003224,0.9988372,0.9993793,0.99978213,1.1178528
-164.16849,0.97788647,0.11322397,3,7,0,167.34915,1.0006399,0.99868391,0.99930087,0.99949352,0.99976347,1.0829942
-162.46604,0.99046986,0.11322397,3,7,0,164.72008,1.0000615,0.99920114,0.99887278,0.99967493,0.99937474,1.0697494
-163.42749,0.912863,0.11322397,2,3,0,163.80365,0.99964872,0.99927397,0.99874905,0.99984737,0.99935833,1.0672145
-163.02901,0.99216665,0.11322397,3,11,0,164.42854,1.0000703,0.99871953,0.99799092,0.99836458,0.99835243,1.0733201
-163.13386,0.9953495,0.11322397,3,7,0,163.73657,0.99946935,0.99872952,0.99831681,0.99854555,0.99782856,1.0656478
-167.57608,0.82605172,0.11322397,3,15,0,170.79835,1.0017603,1.0006582,0.99999518,1.0002516,1.0014506,1.0407919
-165.13169,1,0.11322397,2,3,0,167.76813,1.0020179,1.0002872,1.000182,1.0009744,1.0001229,1.0424872
-165.4926,0.8041603,0.11322397,4,27,0,170.21406,1.0006398,1.0004169,1.0000611,1.0002795,1.0007518,1.0020087
-165.05718,0.98499111,0.11322397,3,7,0,167.28302,1.0012435,1.0001041,1.0002681,1.0006023,1.0008903,1.0029713
-164.21699,0.96515003,0.11322397,5,31,0,167.11974,0.99805456,0.99734007,0.99670941,0.99822598,0.99745832,1.0434922
-165.8971,0.85656553,0.11322397,2,3,0,167.26389,0.99756454,0.99830497,0.99703972,0.99736994,0.9973964,1.0460945
-163.34762,0.93446683,0.11322397,3,15,0,167.71041,0.99961847,0.99787049,0.99809815,0.99828844,0.99773708,1.0282144
-163.06163,0.9927096,0.11322397,4,23,0,164.38236,0.99870533,0.99791994,0.997989,0.99851411,0.99835996,1.0161401
-163.04874,0.98038071,0.11322397,4,15,0,165.17716,0.99873266,0.99767805,0.99734047,0.99748136,0.99758423,0.95499067
-161.91209,0.84880338,0.11322397,4,15,0,165.05083,0.99948478,0.99860159,0.99825957,0.99875823,0.99818371,1.0141236
-162.32306,0.8126861,0.11322397,2,7,0,163.71455,0.999478,0.99831085,0.99806681,0.99855216,0.99888545,1.01224
-166.2898,0.79021428,0.11322397,4,27,0,169.73682,0.99874184,0.99788671,0.99785943,0.99819601,0.99831859,1.2501812
-166.75998,0.97326063,0.11322397,5,31,0,169.35971,1.0009022,0.99996013,0.99920972,1.0004237,0.99990353,0.85300493
-167.20821,0.68691968,0.11322397,2,3,0,170.96981,1.0004414,0.99924917,0.99966191,0.99942276,0.99946501,0.84285461
-163.62897,0.82293232,0.11322397,4,31,0,173.64412,0.99983212,0.99985729,0.99879116,0.99994365,0.99943052,0.97501854
-164.85351,0.91247669,0.11322397,2,7,0,166.3914,1.0012895,1.0002151,0.99934122,1.0001451,0.9991716,0.97351898
-164.1434,0.91460708,0.11322397,2,3,0,167.19965,1.0003721,0.99931047,0.99934121,1.0000469,1.0001531,0.99095266
-163.53644,0.97606511,0.11322397,3,15,0,166.47514,0.99980156,0.99925855,0.99866763,0.99878413,0.99812651,0.99701268
-167.63571,0.39758764,0.11322397,2,3,0,171.15328,0.99982795,0.99967513,0.99866224,0.99787798,0.99913979,0.99509141
-165.53493,0.97612564,0.11322397,2,7,0,170.84624,1.0002199,0.99855133,0.99989022,0.99932789,0.99900007,0.9878441
-161.99872,1,0.11322397,2,3,0,165.92809,1.0001332,0.99934487,0.99867854,0.99932752,0.99875857,1.0009262
-162.14526,0.9887781,0.11322397,3,15,0,162.66045,0.99964253,0.99895306,0.99831536,0.99892967,0.99834847,0.96286634
-162.01639,0.99692821,0.11322397,5,31,0,162.39773,0.99983946,0.99931207,0.99853006,0.99921163,0.99904521,1.0524484
-161.96791,0.99132395,0.11322397,4,31,0,164.19814,0.9997204,0.99896579,0.99849655,0.99909261,0.998806,0.95468036
-162.37852,0.95418922,0.11322397,3,15,0,162.80808,0.99957158,0.9992186,0.99829599,0.99907449,0.99865313,0.95016622
-164.20068,0.75408738,0.11322397,4,23,0,165.2232,0.99929876,0.99852379,0.99768274,0.99858906,0.99726816,1.0167511
-166.44186,0.8200828,0.11322397,2,3,0,168.30332,0.99852503,0.9980329,0.99873786,0.99867813,0.99891471,1.0168233
-165.69598,0.9832857,0.11322397,3,15,0,169.81535,0.99945735,0.99793478,0.99700812,0.99882012,0.99876375,0.94394081
-165.31347,1,0.11322397,3,7,0,166.51473,0.99943238,0.99919775,0.99891232,0.99836046,0.9983735,0.93027004
-164.06982,0.91935432,0.11322397,2,3,0,167.38974,0.99938227,0.99864814,0.99906112,0.99881025,0.99891645,0.93866029
-165.20794,0.93458716,0.11322397,2,3,0,165.45071,0.99931963,0.99847297,0.99923314,0.99898006,0.99902789,0.93939976
-166.42987,0.90818426,0.11322397,3,7,0,168.83438,0.99986354,1.0005634,0.99865543,0.99950379,0.99924699,0.94240208
-165.02661,0.97149408,0.11322397,3,15,0,170.02728,1.0003799,0.99839443,0.99852081,0.99942611,0.9989148,0.89869099
-164.14353,0.76419471,0.11322397,4,31,0,169.08402,0.99864692,0.99900976,0.9976963,0.99794804,0.99805869,1.0277318
-164.38504,0.9753393,0.11322397,3,7,0,164.77923,0.99871039,0.99907587,0.99758727,0.99788738,0.99803894,1.0292734
-164.26139,0.8785021,0.11322397,4,23,0,168.33515,0.99977569,0.99792137,0.99704848,0.99835928,0.99771693,1.0936036
-164.66271,0.99249319,0.11322397,5,31,0,166.04267,1.0010048,0.99925281,0.99876261,1.0000024,1.0000169,0.96246888
-163.43679,0.9698801,0.11322397,5,31,0,166.78949,0.99983678,0.99815608,0.99710399,0.9983751,0.99813342,1.0086017
-163.60796,0.93179736,0.11322397,3,11,0,166.05285,0.99926924,0.99880897,0.99915281,0.99908429,0.9986482,1.0237203
-164.31441,0.84029125,0.11322397,3,15,0,167.5727,1.0008952,0.99963893,0.99844736,0.99963351,1.0000292,1.0437381
-163.66088,0.96283856,0.11322397,3,7,0,166.26916,1.0000796,0.9998075,0.99971226,0.99990797,0.99919599,1.0587086
-164.48225,0.637901,0.11322397,2,3,0,170.48,1.0003071,1.0002993,0.99863517,0.99994618,0.99998363,1.0475776
-165.72329,0.99026208,0.11322397,4,31,0,166.91728,0.99922982,0.99852685,0.99687104,0.99846085,0.99737175,1.180648
-166.59968,0.98121004,0.11322397,3,7,0,167.02591,0.99932602,0.99864645,0.99646287,0.99840795,0.99749639,1.1803726
-164.99153,0.85039732,0.11322397,4,27,0,174.60543,0.99835856,0.99703311,0.99666973,0.99828225,0.99765483,1.0991423
-166.62393,0.73176198,0.11322397,4,31,0,170.90846,0.99850156,0.99803719,0.99621157,0.99730605,0.99633778,1.0760615
-164.30992,0.88383144,0.11322397,4,23,0,170.66609,1.0002753,1.0002097,0.99881101,0.99961853,0.99867762,1.0104508
-164.49606,0.93718563,0.11322397,3,15,0,167.21326,0.9994118,0.99980483,0.99793749,0.99909982,0.99913656,1.0079947
-165.78315,0.84976541,0.11322397,3,15,0,168.76502,0.99967341,0.99923709,0.99966023,0.99846414,0.99914898,1.0726961
-163.6792,0.96694315,0.11322397,3,15,0,168.13814,0.99961225,0.99882037,0.99911387,0.99845332,0.99854348,1.0534367
-164.81076,0.95715177,0.11322397,3,15,0,166.41402,1.0005698,0.99959389,0.99793649,1.000063,0.99899892,0.99522975
-165.59452,0.96529479,0.11322397,3,7,0,166.89753,1.0004089,0.99966662,1.000308,0.99955072,1.0001911,1.0030098
-166.01461,0.52882613,0.11322397,2,3,0,173.92104,1.0007285,1.0002255,0.99969824,1.0010265,0.99920952,1.0106804
-164.44356,0.95768778,0.11322397,3,7,0,168.70379,1.00065,0.99947713,0.99851517,0.99925868,1.0000468,1.0046969
-164.23358,0.92069532,0.11322397,2,7,0,168.33688,0.99977285,0.99982483,0.99768418,0.9992549,0.99884637,1.0189114
-162.60643,0.82952898,0.11322397,3,7,0,167.13807,0.99953756,0.99851819,0.99880263,0.99854835,0.99866229,1.0071297
-164.77684,0.73610238,0.11322397,2,7,0,166.26649,0.99872653,0.99856523,0.99777549,0.9991657,0.99890203,1.0131543
-163.73091,0.93109252,0.11322397,4,23,0,168.49462,0.99858188,0.99890892,0.99777881,0.99817509,0.99827969,1.0400805
-162.49132,0.87257962,0.11322397,3,7,0,166.02483,0.99961951,0.99818074,0.99743365,0.99829356,0.99790625,1.0239391
-166.81542,0.77273409,0.11322397,3,11,0,169.27538,0.9968822,0.9964632,0.9961258,0.99693573,0.99701032,1.0166589
-164.80721,0.88145951,0.11322397,3,15,0,173.53757,0.99892316,0.99739126,0.99670768,0.99799001,0.99708777,0.9316369
-164.98071,0.67178025,0.11322397,2,7,0,169.15564,0.99889292,0.99829416,0.99709064,0.99845543,0.99711914,0.94158007
-163.57934,0.93896413,0.11322397,2,3,0,166.16395,0.99886763,0.99769789,0.99697229,0.9984129,0.99774922,0.93842703
-163.50473,0.8950598,0.11322397,4,23,0,166.35369,0.99827296,0.99729677,0.99701887,0.99728628,0.99704241,0.96672699
-163.31509,0.90673229,0.11322397,4,15,0,165.1398,0.99870382,0.99791995,0.9980121,0.99782637,0.9975309,1.0101754
-164.16491,0.93045127,0.11322397,3,7,0,166.01081,0.99816039,0.99763067,0.99612575,0.99790476,0.99735138,1.0076196
-163.37707,0.98795288,0.11322397,4,19,0,165.28485,0.9995653,0.99925023,0.99759635,0.99863728,0.99843964,0.95424113
-162.61039,0.84639335,0.11322397,3,15,0,165.33996,1.0002968,0.99975685,0.99890945,0.99924915,0.99915974,0.97437199
-164.21425,0.82859846,0.11322397,3,7,0,165.3563,1.0011577,0.99922663,0.99850582,0.99959658,0.99961423,0.99961091
-164.483,0.89121748,0.11322397,3,15,0,167.58935,0.99948277,0.99924902,0.9994375,0.99978929,0.99884984,1.0232296
-161.93114,1,0.11322397,2,3,0,164.42644,0.9999427,0.99934674,0.99859418,0.99951023,0.99903452,1.0228784
-163.60223,0.83349407,0.11322397,3,7,0,164.23187,1.0008711,1.0000097,0.99926911,0.99938291,0.99918263,1.0200256
-163.42103,0.6845152,0.11322397,2,7,0,167.09031,1.0000747,0.99995066,0.998952,1.0001171,0.99970666,1.0188459
-163.22361,0.8396532,0.11322397,3,15,0,167.33972,1.0005591,0.9989141,0.9979602,0.99909455,0.99879568,1.0462305
-162.45937,0.97408587,0.11322397,4,19,0,164.55055,0.99983673,0.99931184,0.9981937,0.99950522,0.99860529,1.0100838
-162.53846,0.9785677,0.11322397,5,31,0,164.1385,1.0003283,0.99953299,0.99887743,0.99957727,0.99933982,0.93748342
-163.0745,0.84413576,0.11322397,5,31,0,164.25521,0.99902744,0.99835023,0.99723066,0.99774153,0.99799609,1.0877197
-162.61494,0.97211407,0.11322397,5,31,0,164.75313,0.99985118,0.99933783,0.9979588,0.99926299,0.99885895,0.96948494
-162.98428,0.89236378,0.11322397,2,3,0,163.91975,0.99968814,0.9988755,0.99810024,0.99959728,0.99890417,0.96908223
-163.64606,0.73301931,0.11322397,2,3,0,166.33248,0.99920977,0.9994194,0.9985716,0.99894073,0.99896457,0.97138419
-168.32713,0.94987756,0.11322397,5,31,0,170.54192,1.0015977,1.001748,1.000622,1.0019961,1.0009291,1.1765924
-168.21334,0.99392306,0.11322397,4,15,0,169.42484,1.0017396,1.002071,1.0006291,1.0016603,1.0009826,1.1687415
-167.36352,0.98665061,0.11322397,4,15,0,170.56412,1.0014297,1.0008203,1.0002675,1.0006411,1.000887,1.2392026
-166.06789,0.83076794,0.11322397,5,31,0,172.28547,1.000274,1.0003523,0.99957502,0.99897718,0.99986851,1.0754599
-164.44998,0.98820916,0.11322397,3,15,0,167.04988,1.0002857,0.99969347,0.99870332,0.99855587,0.9994177,1.0193744
-162.51841,0.82816226,0.11322397,2,3,0,166.75812,1.0005561,0.99880591,0.99879098,0.99921911,0.99919089,1.0170831
