# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep2/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-162.27009,0.9712048,0.10323106,5,31,0,163.48814,0.99992753,0.99851977,0.99817617,0.99867223,0.99895979,0.98609326
-163.28389,0.89716998,0.10323106,4,19,0,165.90737,0.99861555,0.99844063,0.99818263,0.99835315,0.99839857,1.004117
-162.30598,0.9859927,0.10323106,3,7,0,164.17357,1.0000066,0.99873298,0.99791872,0.99864252,0.99832847,1.0224409
-162.65585,0.79538433,0.10323106,3,15,0,166.57434,1.0002154,0.99921661,0.9985893,0.99897247,0.99945642,1.0546128
-165.11771,0.80022409,0.10323106,2,3,0,166.12956,1.0000857,0.99949199,0.99816515,0.99975291,0.99804436,1.0601819
-170.82262,0.77044331,0.10323106,3,7,0,173.11406,1.0008115,0.99792119,0.99982466,0.99905757,1.0002924,1.0390988
-164.77932,0.92893952,0.10323106,2,3,0,173.25577,1.0009922,0.99850685,0.99925779,0.99953713,0.99951746,1.0344912
-164.45112,0.8688544,0.10323106,3,7,0,168.49077,0.99964686,1.0002285,0.99902714,0.99946215,0.99914134,1.0519491
-162.66249,0.99636715,0.10323106,4,31,0,165.78129,0.99943921,0.99942897,0.99817731,0.99895308,0.99877796,0.99419195
-163.30781,0.95037467,0.10323106,3,15,0,166.05049,0.99982357,0.99887623,0.99906293,0.99942005,0.99924833,0.93699821
-163.45749,0.77444534,0.10323106,2,7,0,165.61819,1.0003659,0.99900062,0.99885248,0.99953886,0.99862983,0.93798138
-164.32478,0.795284,0.10323106,3,15,0,167.34485,1.0008809,0.99925581,0.99880924,0.99997016,0.9988712,0.95451634
-165.8614,0.96712562,0.10323106,2,7,0,166.50275,1.0001976,1.0005532,0.99937527,0.99987047,1.0001352,0.94854402
-171.89649,0.64131459,0.10323106,3,7,0,176.06192,1.0024732,1.0006177,0.99907446,1.0012632,0.99994442,0.94000139
-167.90939,0.97668846,0.10323106,5,31,0,176.64183,1.000345,0.99885221,0.99758333,0.99961711,0.99849995,0.87299927
-165.61696,0.85580028,0.10323106,2,3,0,170.23602,1.0000859,0.99914147,0.99780666,0.99862986,0.99861453,0.87187756
-166.16755,0.96102093,0.10323106,3,7,0,167.76802,0.99952919,0.99816909,0.9986702,0.99807843,0.99865127,0.88195016
-163.97776,0.79075801,0.10323106,2,3,0,170.04077,0.99945999,0.9987687,0.9982639,0.99883468,0.99812242,0.88966387
-165.05472,0.48877726,0.10323106,5,31,0,172.38885,1.0004937,0.9995039,0.99929162,1.0006187,0.99930624,1.1429373
-163.77722,0.99474085,0.10323106,3,15,0,166.67962,1.0002964,0.99929945,0.99864164,0.99848817,0.99902294,1.0907478
-163.80865,0.82112618,0.10323106,3,7,0,167.98363,0.99957025,0.99859377,0.99890118,0.99970929,0.99872359,1.059497
-165.0963,0.88029483,0.10323106,3,7,0,166.92853,0.99894031,0.99934112,0.99850992,0.99923205,0.99933845,1.0550501
-163.07999,0.95485509,0.10323106,2,7,0,167.37792,0.99951926,0.99827859,0.99847401,0.9982774,0.99800797,1.0648286
-163.45104,0.88269613,0.10323106,3,15,0,167.25485,0.99944462,0.99916395,0.99791833,0.99929045,0.99890391,1.1142452
-162.89694,0.95169272,0.10323106,3,15,0,165.66749,0.99948289,0.99808572,0.99839724,0.99850407,0.99804693,1.0712295
-165.86067,0.77438532,0.10323106,2,3,0,166.45435,0.99956908,0.99795378,0.99884679,0.99869956,0.99757477,1.0692971
-169.13303,0.79511499,0.10323106,2,7,0,171.8932,1.000067,0.99861662,0.99784929,0.99767994,0.99976883,1.0737652
-168.89198,0.98369533,0.10323106,3,7,0,173.77367,0.99979661,0.99985655,0.99747175,0.99987045,0.99770484,1.0708645
-168.03565,1,0.10323106,3,15,0,173.67643,0.99849909,0.99695418,0.99828116,0.9968947,0.99807438,1.0756528
-166.36726,0.99436754,0.10323106,4,23,0,170.74773,0.9997918,0.99929668,0.9970938,0.9996615,0.99814382,1.0303847
-164.48653,1,0.10323106,4,23,0,167.62,0.99977796,0.99779306,0.99870517,0.99826724,0.99871823,1.0925689
-162.92316,0.99911319,0.10323106,2,7,0,164.67001,0.99937056,0.99875439,0.99737082,0.99875072,0.99818314,1.0951168
-165.64232,0.81193877,0.10323106,3,7,0,166.44733,0.99980294,0.99840933,0.99860791,0.99757212,0.99818102,1.0475638
-163.86418,0.89877854,0.10323106,2,7,0,168.62575,0.99908725,0.99810289,0.99875826,0.99828692,0.99805857,1.0509853
-163.47664,0.79841975,0.10323106,3,15,0,169.61646,0.99875024,0.99799066,0.99740758,0.99825132,0.99720777,1.0846407
-163.5675,0.91790455,0.10323106,3,15,0,166.20148,0.99986548,0.99947713,0.99832888,0.9986383,0.99825564,1.0491254
-162.79011,0.98197826,0.10323106,3,7,0,164.5245,1.0004706,0.99892548,0.99874516,0.9997578,0.99925514,1.0671062
-164.5672,0.80542169,0.10323106,2,7,0,166.44612,1.0009359,1.0000163,0.99961785,0.99930244,0.99919001,1.0833082
-163.44251,0.9731821,0.10323106,2,3,0,165.36616,1.0006408,0.99989154,0.99927126,0.99979269,0.99897188,1.0863911
-165.06783,0.90815798,0.10323106,5,31,0,166.5709,0.99916394,0.99883342,0.99661565,0.99784266,0.997688,1.0657609
-164.80775,0.98115346,0.10323106,4,31,0,167.85701,0.99992628,0.9990663,0.99731098,0.998229,0.99813747,0.97169018
-163.7306,0.98780071,0.10323106,3,7,0,166.73855,0.99988713,0.99881033,0.99730688,0.9990407,0.99842633,0.95885357
-163.50264,0.93004716,0.10323106,3,15,0,165.76541,1.0009348,0.99912323,0.99888573,0.99975532,0.999079,0.97321944
-163.30542,0.96429847,0.10323106,4,31,0,165.3598,1.0005827,0.99859857,0.99833354,0.9991872,0.99862144,1.038912
-164.27217,0.97514133,0.10323106,4,31,0,166.20324,0.99906187,0.99958993,0.9983074,0.99907277,0.99892063,1.0821669
-166.87133,0.74442784,0.10323106,2,7,0,170.19966,1.00026,0.99740409,0.9982442,0.99874015,0.99919915,1.0975212
-163.36195,0.98894083,0.10323106,3,15,0,169.57089,0.99937079,0.99849216,0.99763778,0.9986651,0.997726,1.1173871
-163.67912,0.77672747,0.10323106,3,7,0,168.46793,0.99985236,0.99858943,0.99806147,0.99817676,0.99856848,1.135128
-164.63788,0.88813978,0.10323106,4,27,0,166.6191,1.0005402,0.99911162,0.998664,0.99988082,0.99835742,1.0787609
-164.90862,0.99848166,0.10323106,3,7,0,165.15941,1.0000851,0.99948384,0.99915452,0.99904698,1.0001108,1.0768796
-163.78097,0.98293655,0.10323106,3,15,0,167.16891,0.99966075,0.99935453,0.99744986,0.99877104,0.99839391,1.0896088
-165.14141,0.88516582,0.10323106,3,7,0,166.43226,1.0001468,0.99838942,0.99906713,0.99950147,0.99985768,1.0643236
-164.39891,1,0.10323106,3,7,0,166.24246,1.0001583,0.99974684,0.9981466,0.99902224,0.99825152,1.0611152
-163.74179,0.98621739,0.10323106,3,15,0,165.57301,1.0003013,0.99965339,0.99864783,0.99898662,0.99845928,1.0598647
-166.91173,0.8823424,0.10323106,3,15,0,169.51392,0.99876624,0.99645109,0.9969341,0.99799197,0.99674405,1.0342043
-165.65549,0.93780616,0.10323106,2,7,0,169.92528,0.99834054,0.99645872,0.99613773,0.99774258,0.99680644,1.048951
-167.89497,0.98641204,0.10323106,5,31,0,173.04302,0.99912598,0.99782891,0.99795104,0.99793809,0.99809205,1.3115134
-163.54059,0.9699384,0.10323106,4,23,0,169.37332,1.0006753,0.99941367,0.99956492,0.99923818,0.9993074,1.091781
-163.37366,0.84958756,0.10323106,3,15,0,167.95599,1.0001626,0.999566,0.99923644,0.99978843,0.99876,1.0813948
-163.52128,0.99528851,0.10323106,4,15,0,164.56246,0.99882271,0.99788142,0.99654398,0.99775109,0.99793782,1.0776771
-163.90081,0.90318752,0.10323106,4,31,0,168.05502,0.99960204,0.99863738,0.99812561,0.99817457,0.99894621,0.93096617
-163.79573,0.69230068,0.10323106,2,3,0,168.5487,0.99911024,0.99907633,0.99841747,0.99892673,0.99828182,0.92880327
-163.54897,0.94321456,0.10323106,2,3,0,165.07883,0.99954394,0.99893712,0.99813074,0.99913288,0.99809028,0.92424556
-163.63999,0.98588914,0.10323106,3,7,0,164.46699,0.99958663,0.99888475,0.99866156,0.99910365,0.99815234,0.93505894
-168.29303,0.7084605,0.10323106,3,7,0,169.02449,0.99958303,0.99975187,0.9991448,0.99958844,0.99812888,0.90559592
-168.86303,0.97304811,0.10323106,3,7,0,169.84873,1.0001464,0.9982,0.99771907,0.9986343,0.99966801,0.90657117
-168.80376,0.77400931,0.10323106,3,15,0,174.91756,1.0002069,1.000133,0.99935618,0.99970244,0.99823246,0.91935881
-167.34786,1,0.10323106,4,27,0,172.37148,1.0001678,1.0002669,0.99838794,1.0000688,1.0004466,1.0403811
-163.10278,0.99902443,0.10323106,2,7,0,168.08171,1.0003567,0.99983836,0.99838455,0.99973974,0.99954275,1.031449
-162.70666,0.87593673,0.10323106,3,15,0,166.34793,0.99925351,0.9979609,0.99842587,0.99838867,0.99830049,1.0212379
-163.08491,0.9076596,0.10323106,3,15,0,165.27293,0.99948758,0.99955514,0.99809491,0.99881,0.99879483,1.0061845
-163.25137,0.96386088,0.10323106,4,23,0,164.58664,0.99892012,0.99840243,0.997289,0.9989103,0.99805176,0.97079787
-162.86051,1,0.10323106,3,7,0,163.94949,0.99964836,0.9978967,0.99783174,0.99815281,0.99831671,0.96594262
-163.65407,0.82123182,0.10323106,3,7,0,165.67825,0.99905458,0.99766126,0.99788145,0.99856671,0.99758524,0.97731009
-163.06922,0.99577965,0.10323106,5,31,0,164.72987,1.0003989,0.99926662,0.9994265,0.99923755,0.99971934,1.0199127
-163.75037,0.95170708,0.10323106,4,15,0,166.34745,1.0012288,1.0002919,0.99951877,1.0005777,0.99967239,0.98412263
-163.35028,0.81247989,0.10323106,3,7,0,166.48053,1.0009803,0.99991554,0.9992969,1.0004239,0.99997464,0.96967988
-163.98233,0.82412589,0.10323106,3,7,0,165.79889,1.0013292,0.99991361,0.99953587,1.0001437,0.99940094,0.97473406
-164.41013,0.9623707,0.10323106,4,31,0,165.67783,1.0003268,0.99956395,0.99979555,0.99953237,1.0000558,0.96669785
-163.78862,0.99856999,0.10323106,4,15,0,165.71018,0.99917856,0.99771131,0.99749515,0.99794719,0.99748604,0.92341524
-162.51435,0.97049173,0.10323106,4,31,0,166.61136,1.0007775,0.99955811,0.99928015,0.99971309,0.99921835,1.0085683
-162.7275,0.82149026,0.10323106,2,3,0,164.83499,1.0005381,0.99982588,0.99867841,0.999748,0.99967167,1.0088381
-162.48245,0.93064398,0.10323106,3,15,0,165.13801,0.99976495,0.9987659,0.9985892,0.99889142,0.99818729,1.0167922
-163.3967,0.91857978,0.10323106,3,15,0,166.12621,1.0006865,0.99877731,0.99886886,0.99885696,0.99894702,1.0376085
-162.84345,1,0.10323106,4,23,0,164.60144,1.0001476,0.99980079,0.99912874,0.99932496,0.99897226,0.99149296
-163.63585,0.95787795,0.10323106,2,7,0,164.33001,1.0000091,1.0000129,0.99878937,0.99919044,0.99882088,0.98962264
-165.20378,0.95936523,0.10323106,4,15,0,166.16293,1.0007833,1.0005976,0.99980469,0.99959498,0.99950643,0.97653877
-163.81081,0.9969733,0.10323106,5,31,0,166.38507,0.99893749,0.99827224,0.99728248,0.99750902,0.99758395,0.94865771
-162.66334,0.99545164,0.10323106,4,31,0,164.99617,0.99917363,0.9978421,0.99770606,0.99877182,0.99807095,1.0039532
-163.69991,0.73027665,0.10323106,3,15,0,167.47265,1.0001292,0.99957818,0.99831781,0.9986549,0.99850826,0.99939548
-164.7369,0.97013058,0.10323106,4,15,0,167.77229,0.99897862,0.99746229,0.99632642,0.99781907,0.99690229,1.0119797
-165.26149,0.98487941,0.10323106,4,31,0,168.16256,0.99757362,0.99710201,0.99694522,0.99700587,0.99762343,1.0677169
-171.63038,0.78830549,0.10323106,5,31,0,176.20901,1.0013954,0.99988957,1.0013101,1.0007993,1.0016458,0.97668214
-167.40152,1,0.10323106,2,3,0,172.47127,1.0018144,0.99993666,1.001118,1.0008396,1.000926,0.9836622
-166.31991,0.97028866,0.10323106,5,31,0,169.92224,1.0003016,0.99938986,1.0006279,0.99988724,0.99962634,1.096456
-163.7352,0.9645578,0.10323106,3,7,0,168.55478,1.0001582,0.99971375,0.99904589,0.99963418,0.99991037,1.1092658
-164.508,0.95574651,0.10323106,3,7,0,165.4603,1.000946,1.000177,0.99869458,0.99957191,0.9998819,1.1045516
-163.2137,0.8978704,0.10323106,3,15,0,167.80967,1.0000747,0.99930648,0.99942315,0.99905337,0.99931115,1.0727484
-164.41481,0.91095951,0.10323106,2,7,0,165.28443,1.0001702,0.99931772,0.99930863,0.99879396,0.99977157,1.0777387
-163.62436,0.98622549,0.10323106,5,39,0,166.00313,0.99972223,0.99968587,0.99808557,0.99886307,0.99914481,0.99771054
-163.0115,0.96715055,0.10323106,3,15,0,166.20058,1.0000743,0.99832825,0.99877466,0.99876876,0.99860579,0.9779955
-163.83522,0.9334435,0.10323106,4,19,0,165.61203,1.0008252,0.99857927,0.99909485,0.99934762,0.99914347,1.0362602
-163.36978,0.9261462,0.10323106,4,23,0,166.99957,1.0005423,0.99916328,0.99953573,0.99951293,0.99982356,0.98193644
-162.47977,0.98942873,0.10323106,3,15,0,165.14664,0.99931018,0.99807079,0.99729974,0.9981414,0.99840613,1.0346658
-164.86254,0.83345529,0.10323106,4,23,0,168.86552,1.000463,1.0001778,0.99994065,1.0005722,0.9992281,1.0470646
-165.04245,0.99031748,0.10323106,3,7,0,166.27317,1.0013699,0.99964988,0.99935443,0.99958897,1.0004499,1.0503958
-163.10781,0.85659693,0.10323106,3,7,0,167.92492,1.000212,1.0000456,0.99938206,0.99959289,0.99954009,1.0591758
-163.95428,0.93012324,0.10323106,3,7,0,165.23659,1.0013447,0.99961476,0.99918012,1.0004303,0.9999479,1.0503149
-162.15998,0.9579419,0.10323106,4,23,0,165.73274,0.99944573,0.99882675,0.99834909,0.99905066,0.99832835,0.97818175
-163.38544,0.82651327,0.10323106,4,31,0,165.93116,1.0008002,0.99916032,0.99884755,1.0001134,0.99922446,1.0494946
-163.00048,0.96671403,0.10323106,2,7,0,164.63934,1.0005853,0.99953859,0.99852769,0.99918653,0.99954546,1.0474035
-164.02151,0.85734818,0.10323106,4,15,0,168.05395,1.0016457,1.0003027,0.99997233,1.0002512,0.99993159,1.0162169
-163.88957,0.92470934,0.10323106,3,15,0,167.76003,0.99857075,0.99858541,0.9981713,0.99815664,0.99769686,1.0464197
-165.33562,0.99474664,0.10323106,4,31,0,166.18604,0.99796045,0.99784109,0.99777426,0.99765409,0.99731877,1.1387972
-163.90129,0.99776353,0.10323106,4,31,0,167.37355,0.99883603,0.99835719,0.99788847,0.99800534,0.99808539,1.1561759
-164.7466,0.95249973,0.10323106,5,31,0,165.75565,1.0003067,0.99895362,0.99821043,0.9992056,0.99959515,1.1645135
-166.60931,0.83212767,0.10323106,2,7,0,168.91129,0.99975028,0.99901396,0.99882061,1.0003663,0.99846546,1.147379
-167.64636,0.96959258,0.10323106,4,19,0,169.48475,0.99948205,0.99865,0.99839241,1.0004016,0.99851365,1.1539622
-167.32698,0.99719137,0.10323106,3,15,0,170.8698,0.99899595,0.99893004,0.99853152,1.0001286,0.99890137,1.1655875
-163.61146,0.97623263,0.10323106,4,31,0,169.20396,0.99992602,0.99828901,0.99864227,0.99848398,0.99844579,1.1186827
-165.12111,0.78188078,0.10323106,3,7,0,167.5182,0.99942891,0.99913028,0.9976546,0.99924544,0.99773812,1.1321008
-164.82315,0.98185377,0.10323106,3,15,0,167.38528,0.99912807,0.99850993,0.99784618,0.9976199,0.99876384,1.103823
-167.04209,0.97315388,0.10323106,4,31,0,168.19723,1.0010447,0.998836,1.0002603,1.0005189,0.99963556,1.0267308
