# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-3.5341651,0.95312198,0.050816236,3,7,0,8.0817262,4.5083211,3.6332791,4.0887243,2.8331448,2.8821027,3.8922417,4.5672943,3.5462904,3.7241346,0.7081966
-3.0278792,0.98176465,0.050816236,4,15,0,6.2808047,3.588911,3.7221835,3.8434757,3.7674707,3.1447828,4.8316915,3.341775,3.8374663,3.8612344,0.78928771
-7.943138,0.85511576,0.050816236,3,7,0,11.540196,3.2887562,2.812977,2.5095884,4.5330603,5.4271019,3.0649528,4.1798461,2.486476,3.7416968,0.83188465
-11.145492,0.97232854,0.050816236,4,15,0,13.0207,3.5608259,4.0351962,4.6598159,1.7077583,-0.25008316,3.5030975,2.1723976,5.2389615,3.061589,1.4544021
-12.124488,0.99432836,0.050816236,5,31,0,16.232506,5.0441078,1.5574756,2.1759748,6.0993707,3.3198711,2.1410209,7.3046046,6.8821379,3.9736036,2.1619725
-11.113144,0.99247069,0.050816236,5,31,0,15.826454,7.2059008,3.3642323,5.6354381,4.2185829,3.3129684,5.3943175,4.0955688,2.7035217,5.3462651,2.2670851
-7.8690511,0.99825659,0.050816236,5,31,0,14.025494,5.7423955,6.7318434,4.2385522,6.4330206,5.3274274,4.7090376,6.4437536,6.1701835,6.4183752,1.3742526
-11.137595,0.98936579,0.050816236,4,15,0,13.250445,5.6490942,5.4805502,3.7168425,7.5964826,5.7358125,6.3502093,8.4552492,5.5384043,5.2948793,1.135232
-12.972981,0.99962275,0.050816236,4,15,0,18.071637,5.7910139,5.7552911,8.3624868,5.4651787,6.5898466,6.8759065,2.6629878,5.9717971,5.9604365,0.99884592
-8.3779191,0.9881889,0.050816236,4,15,0,19.070831,8.2573248,7.2466511,6.5532016,5.8728169,4.1282126,4.9064258,5.502303,6.2254858,5.9703632,1.1614824
-12.518908,0.95419277,0.050816236,5,63,0,15.390058,12.86387,7.7558553,9.9489938,7.7954613,10.838317,7.0168017,9.0735066,7.7132899,8.7337606,2.2452732
-12.956263,0.98978939,0.050816236,5,31,0,15.644974,12.809074,7.5038554,9.9919588,7.0219722,9.9694882,7.8008705,9.0276482,7.2797403,9.4889584,2.4477783
-15.096605,0.99647536,0.050816236,5,31,0,17.411812,10.765433,7.710928,4.4895768,9.2168424,11.429513,12.634109,9.0036455,9.2192807,8.6841632,3.3058414
-18.495509,0.99354023,0.050816236,6,111,0,22.935562,-2.6618489,2.6782625,4.6463145,-1.9230844,-5.8577089,-6.4686331,1.233242,-0.67486949,-1.605911,4.3437496
-19.475425,0.99408267,0.050816236,6,63,0,23.807971,-3.3458391,1.2939247,3.9468886,-2.2083424,-2.5044982,-7.2080161,-0.67643817,-3.9576734,0.549246,4.3421591
-15.398675,0.99978683,0.050816236,5,31,0,22.097773,2.566384,-3.6407818,-4.1913039,0.12027656,-2.6160005,-1.1900961,2.5872891,2.936872,-0.46600576,3.6561961
-15.786401,0.99904825,0.050816236,5,31,0,19.025084,0.96642908,-6.0159149,0.67559377,0.62790728,0.64338289,-2.6484962,-1.4179553,-4.1685618,-1.0706506,2.5887317
-15.813437,0.99727759,0.050816236,5,31,0,19.44835,0.23776793,0.60794323,0.93430601,1.1812894,-4.3466098,0.5528815,-4.1178051,1.1533046,-1.2739979,3.4864728
-14.778128,0.99344944,0.050816236,5,31,0,19.689259,0.43292987,-2.4373467,-1.1032185,-1.66482,1.6999352,1.1190808,4.127003,-1.3314457,1.4578296,2.0216925
-13.614906,1,0.050816236,5,63,0,19.796649,3.8508037,3.9917655,2.5647967,5.0264377,6.3389315,2.2851634,1.6361659,6.7133904,2.4181723,2.6288367
-12.985337,0.99782436,0.050816236,4,31,0,18.417809,5.5694928,5.076013,4.2332543,3.5439367,1.3546732,-1.346424,4.8492589,0.41334793,3.3915764,2.4312858
-10.476997,0.99992661,0.050816236,5,31,0,13.781019,3.0150478,2.4239128,2.4762057,2.2382824,2.831714,4.2150795,4.8410838,2.3198854,2.3076544,2.5107644
-9.4305777,0.99623669,0.050816236,5,31,0,12.296178,4.7813183,4.5542172,2.4077842,2.1266938,2.1033555,3.3982479,4.911544,5.0720775,4.2248685,1.9067675
-15.643021,0.9826691,0.050816236,4,15,0,17.361241,2.8354788,3.2363988,4.1955741,9.1642305,4.6732946,0.15664927,4.5001557,1.2589082,3.3866865,1.7638499
-11.669366,0.99842942,0.050816236,4,15,0,19.926994,1.6582479,3.6709409,3.5197766,4.1907831,0.9820924,3.9367149,4.9724733,7.6271043,3.9330434,2.1786174
-12.730535,0.99256093,0.050816236,6,95,0,17.479559,10.96594,7.6129451,8.7415625,6.1819191,9.5637812,7.3785066,6.7724382,11.840968,7.9327288,2.0251107
-11.399048,0.9992616,0.050816236,5,31,0,15.363019,10.761453,6.6766964,8.9078355,6.5036859,5.122775,8.4580599,7.7305616,7.9694714,8.3655076,2.1261437
-12.068427,0.99733159,0.050816236,5,31,0,14.629811,7.2426422,10.483876,5.2132386,7.9231701,10.208164,8.5292235,8.9631022,7.8569082,8.8048189,2.1926463
-11.889185,0.99307603,0.050816236,5,31,0,18.049734,11.461109,10.739723,11.814715,9.4482987,6.3728082,9.835949,10.62435,10.083019,9.620549,2.2776001
-11.315751,0.99302646,0.050816236,4,31,0,17.137835,10.062353,10.245941,10.932687,8.8731039,7.6114601,10.831861,11.717184,10.567689,10.349281,2.208853
-5.3601261,0.9898815,0.050816236,5,63,0,12.798837,9.5479045,10.26697,11.049642,9.3041915,9.1281359,9.7163027,9.2388179,9.1250633,9.5603207,0.60153294
-4.428729,0.89371045,0.050816236,6,87,0,9.5886718,3.8655138,4.0781114,1.8858697,2.9395335,3.5488585,3.6758226,3.9558454,3.8941763,3.4297791,0.66381866
-4.9722166,0.97023564,0.050816236,3,7,0,9.4773287,3.2951194,3.0327806,3.4854842,4.1257196,2.4376739,4.7144493,2.7539102,3.1249312,3.2818978,0.6149112
-4.258701,0.99717899,0.050816236,5,63,0,8.6253017,5.0144956,5.393117,5.7859538,6.2543382,5.366095,6.969206,5.1608484,5.4879334,5.7236841,0.51132053
-1.3558069,0.85654783,0.050816236,2,3,0,7.9393442,6.0174438,5.463146,5.6112816,5.8207666,5.5181328,6.3605166,4.7788771,5.7392095,5.6995985,0.48833066
-1.3997584,0.95572178,0.050816236,3,7,0,4.0288032,5.8518333,5.8697575,4.9455281,5.6823819,5.9330189,6.4360708,5.2788048,5.3340876,5.7129225,0.48020261
-0.3981092,0.94971474,0.050816236,5,55,0,6.3134708,3.3365687,3.2890624,4.0081591,2.9057079,3.1662563,3.1595534,3.3049081,3.1794356,3.2373536,0.57289148
-1.3479381,0.78216035,0.050816236,3,7,0,8.1500356,2.9503946,3.1202708,2.1376452,3.6361548,2.9875488,3.072962,2.5373587,3.0438355,2.7963108,0.47760697
0.64971868,0.65022569,0.050816236,3,15,0,4.9836291,2.6653393,3.3120487,3.0196879,3.2241533,2.756424,2.4467822,2.7044646,2.6177159,2.7735934,0.44730771
-1.0265104,0.79376269,0.050816236,5,55,0,4.6298622,5.1613935,5.8897943,4.7320695,5.4671958,4.6507042,5.1305565,5.6669352,5.337216,5.3614819,0.53629653
-0.52241244,0.7910692,0.050816236,3,7,0,8.3856114,5.6233442,5.5728365,5.7924228,5.9591295,6.1197741,5.9970428,5.2559546,5.2856021,5.6828391,0.57885843
-2.9194817,0.85964758,0.050816236,5,35,0,6.0247874,4.1525136,5.0101205,5.1484114,4.5915433,4.5657725,4.5643138,4.0966481,3.6647855,4.4494462,0.79450671
-8.704505,0.90571138,0.050816236,5,47,0,11.556944,-2.440732,0.69531703,-0.18404927,0.45772999,-0.40828775,0.23301812,0.3913909,-1.5857689,-0.26006796,1.2144626
-9.9963978,0.99005294,0.050816236,5,39,0,14.773185,0.12737931,0.3639478,0.38076685,3.2964149,0.37947618,0.089012954,-0.60520712,-1.4670441,0.38703917,1.546883
-5.4557646,0.97822107,0.050816236,6,79,0,13.470348,6.4465425,6.9468937,7.1130225,6.4691554,6.8726127,6.2801294,8.0311821,5.6021771,6.2896644,0.81378469
-6.8136579,0.99557376,0.050816236,5,63,0,10.784114,2.4705745,1.2784552,1.5966492,2.1359017,2.9613823,2.668002,0.71427412,3.6007213,2.0649478,0.97468984
-7.8044556,0.99253061,0.050816236,4,15,0,10.628521,2.8330927,4.3949882,3.339501,2.8982294,1.8749876,2.2943199,4.8430532,1.3264569,2.7829789,1.2319934
-10.690613,0.90826463,0.050816236,4,31,0,13.564241,3.3761023,0.073895416,1.4786661,2.6075576,2.5763648,2.5506227,2.210296,3.5082394,1.0686207,1.5511024
-8.1446745,0.99894167,0.050816236,4,31,0,13.386441,1.5184613,4.2507729,1.0542374,1.3680188,1.5305266,0.61895489,2.8758426,1.4935403,2.1258682,1.117285
-9.1963481,0.96635951,0.050816236,6,95,0,16.56213,5.7838782,8.7366723,5.4527163,3.9534051,5.0155038,5.0929511,6.9103546,5.749805,5.5173449,1.3894208
-8.2682297,0.9549157,0.050816236,5,63,0,13.201258,4.7415091,1.9305917,3.2735808,4.403751,3.6836753,3.82976,4.044454,4.5173894,4.6126557,1.1622037
-8.2189252,0.98208537,0.050816236,4,27,0,10.631206,3.3626076,4.0660186,5.6387574,4.2863282,5.6155947,4.2205271,5.6050585,4.8584252,3.8997065,1.453838
-8.5063107,0.97474276,0.050816236,4,31,0,11.105841,4.9397178,3.1914272,2.3339854,3.6748586,2.341612,3.0030906,2.6333054,3.3389511,2.2406501,1.1610288
-7.0674683,0.98916771,0.050816236,6,79,0,13.809297,9.1123746,7.4185998,8.1711322,8.1975026,7.1925891,7.6997602,6.3999619,8.5394044,8.0732209,1.2695866
-11.548404,0.93485813,0.050816236,4,15,0,14.487189,7.1653956,6.5140771,8.0593449,8.8704045,9.836165,11.583328,8.3381426,7.136794,8.2989417,1.4763952
-15.128314,0.94205565,0.050816236,5,31,0,20.38719,10.125271,5.3675877,9.4371909,6.3355224,9.6800096,11.144351,9.9768354,7.3826457,9.6690765,1.5918543
-16.935704,0.99940477,0.050816236,5,31,0,19.763163,12.121058,15.167857,9.409964,15.01928,10.622836,6.7106209,9.801956,13.146239,11.889094,3.083834
-18.63029,0.99555432,0.050816236,4,15,0,19.937677,15.332489,14.904638,8.0026911,16.007947,9.487673,6.5862786,10.356895,13.149007,12.053024,2.7144202
-17.214395,0.99995483,0.050816236,5,31,0,21.910347,7.9999781,10.504716,7.9176219,13.872819,4.4201274,11.794294,11.421315,11.75059,8.5028695,4.9807276
-18.369838,0.9993852,0.050816236,6,63,0,21.171995,14.787465,4.9866048,6.5529446,5.9871219,4.8281894,7.0995368,16.121839,7.6811978,10.224923,5.2568856
-16.131607,0.99495137,0.050816236,6,63,0,23.473432,11.646276,5.1483344,4.8259976,4.225496,1.1822896,7.817521,10.620841,9.7561514,8.043885,3.1576435
-15.962781,0.99866053,0.050816236,5,63,0,18.748292,5.1416422,8.9812507,7.5424539,9.9576853,7.8349468,6.1362924,4.9859291,12.704994,6.0563334,3.7407803
-13.364421,0.9998383,0.050816236,6,63,0,19.842799,5.41036,3.4100814,8.098142,3.8087143,6.0865441,7.7085134,2.4900115,3.5715986,5.7800151,2.4530055
-11.656772,0.99775574,0.050816236,4,31,0,16.78287,5.7452939,3.8543867,8.5235105,3.6309079,6.5991267,6.7182508,3.4943482,5.0548743,5.4411659,2.1618118
-12.467168,0.99969973,0.050816236,5,31,0,15.337208,7.6975558,5.0567673,8.1152291,10.262135,5.2851064,5.5106141,4.4254411,7.6615321,6.5105175,2.6568797
-13.877223,0.9944729,0.050816236,5,31,0,20.120044,9.6109936,3.4927993,7.9939517,9.4374534,5.0094629,5.448109,3.6298077,6.8943037,6.648348,3.1857536
-15.619974,0.9997094,0.050816236,5,31,0,17.233396,6.7189332,3.765649,6.7801397,9.8024756,-0.37266531,4.6282242,4.0308403,9.7368538,5.2940313,3.9707418
-15.909056,0.99719001,0.050816236,5,31,0,19.361931,12.11469,5.692146,10.006988,8.259978,5.0797816,3.2195825,5.0016134,1.7644976,5.5256716,4.1385585
-19.850323,0.99488924,0.050816236,6,63,0,24.052363,11.895292,13.283775,9.1906578,9.367313,9.6852604,13.817415,15.05004,15.852412,10.151343,6.7265737
-12.078635,0.99912445,0.050816236,6,63,0,22.329815,11.531296,8.240294,11.907799,10.998124,10.101116,8.5669769,11.025716,8.5437218,9.7255589,2.4338471
-13.581521,0.9897734,0.050816236,5,47,0,17.258897,10.981076,7.514127,11.752421,6.7537396,5.8763333,6.1980259,7.0091849,9.9462954,7.4157361,3.0467645
-12.923425,0.99298415,0.050816236,5,55,0,16.118188,8.9353029,12.528142,7.5474742,7.8876064,7.0163598,6.6360249,9.2442442,10.05833,8.8250731,2.9193297
-14.147806,0.99475742,0.050816236,5,63,0,18.505443,4.0007146,3.9249416,7.3713636,6.1519226,8.2979178,2.999646,9.4999554,9.2628228,6.5693768,3.255998
-16.201752,0.99821519,0.050816236,5,31,0,18.853934,9.5058585,5.9350294,10.028781,6.3177339,5.4352778,0.97841102,11.289996,11.229611,6.999821,2.6493242
-15.945458,0.99991556,0.050816236,5,31,0,20.229618,5.0063231,5.6975256,3.1329744,9.8209861,11.346853,6.855991,7.1376609,2.3548404,5.6867872,3.6969834
-18.907445,0.99999097,0.050816236,5,31,0,20.673648,7.8260747,9.7529832,-1.1503926,13.762643,9.298505,8.8795402,8.4907053,2.6442934,7.1885337,5.6097375
-15.963716,0.9998188,0.050816236,6,63,0,22.198279,14.907526,7.7114769,7.0017075,4.166608,5.6341991,7.6286596,7.2970309,12.023474,7.1199281,3.0320696
-15.824783,0.99941938,0.050816236,5,63,0,19.606954,9.943593,3.9722499,10.328914,5.2565915,5.8446314,6.6838345,10.561793,13.71183,8.6783475,3.6323183
-16.132054,0.99995597,0.050816236,5,63,0,18.833573,10.411242,4.2570132,7.2162933,4.5774538,5.1586565,7.0556963,12.104528,14.037075,7.9242906,4.304899
-23.953574,0.9939268,0.050816236,6,63,0,26.581946,2.9472485,8.9719342,5.4704427,19.98248,4.5360252,-2.724858,8.8510626,-1.8193715,4.0157748,11.581528
-19.86227,0.99722526,0.050816236,7,127,0,31.581692,1.5213949,-4.6380539,-2.0150798,-6.6044347,-3.2947226,1.8355386,0.045555411,0.48313726,1.5681291,3.7941808
-19.329507,0.9931617,0.050816236,5,63,0,24.178395,-1.6147222,-1.3630633,-0.20477675,-2.6556731,-2.9558743,-0.060453507,-2.0454747,-2.735115,-4.2252953,5.5912118
-11.176856,0.99729249,0.050816236,5,31,0,22.61557,0.74896942,-0.79978859,-1.3429358,0.21286003,-0.84780036,-2.8275547,0.97073795,0.012914798,-1.4917656,1.8068376
-14.641766,0.98762465,0.050816236,4,31,0,16.972881,-0.65407486,0.52872368,-3.7756783,1.7629553,1.3388206,-1.8535561,-0.87488374,-0.34128421,0.65533541,1.4722165
-16.290676,1,0.050816236,5,31,0,19.707657,1.933931,0.41961404,1.6110442,-2.9258558,-2.9547517,0.51139015,3.0630382,-4.7076168,-1.9066943,3.8964335
-14.195427,0.99811881,0.050816236,6,63,0,18.628619,1.3635245,0.94573502,0.29573427,-0.54245903,-2.5610441,-2.0970745,4.4257278,2.8010106,1.939103,2.4936048
-19.400036,0.98315046,0.050816236,5,31,0,20.414791,5.9474848,0.18953947,2.6036008,3.0977329,-0.072195847,1.2418095,-3.6617109,0.21986136,-2.5004515,4.384776
-20.153625,0.99119157,0.050816236,6,127,0,27.107383,-2.8126214,-3.1148747,-2.7471842,-0.35817096,2.2368945,0.72876473,9.6963843,1.3135698,1.1118096,7.7361949
-18.4712,0.99783182,0.050816236,4,31,0,25.033229,-0.012987359,0.20445098,-1.7994682,-0.15475376,-0.51762523,-0.23001218,6.9074203,2.087235,2.4920866,6.8555177
-19.551163,0.99770312,0.050816236,4,31,0,23.91308,-0.56197151,0.87604896,-4.4740481,2.0634589,1.7251163,3.9970392,3.0048086,1.3772722,4.917963,5.4524368
-18.968991,0.99840801,0.050816236,5,47,0,23.62749,-0.57517021,-1.6112334,-4.8011511,3.4513136,0.93548007,-0.51557805,2.4341687,6.0097239,3.772773,4.9888026
-19.348756,0.99893558,0.050816236,6,95,0,24.715858,5.0557701,7.9193106,9.7619117,1.8540627,4.3869374,7.1021116,7.9022278,-4.1474581,7.140894,4.3571809
-25.099968,0.98426512,0.050816236,6,63,0,27.45886,17.660224,5.5250935,11.411296,13.523099,-8.9529072,4.7280632,5.4162854,6.0548437,-1.303762,13.058443
-23.452061,0.99754191,0.050816236,6,63,0,28.897428,27.067252,8.8600798,7.5025929,5.2712112,-8.3102121,2.4028125,8.8501743,9.6392245,1.9738941,10.718653
-24.518262,0.99618319,0.050816236,7,127,0,29.828041,22.607621,7.2592808,-6.5183997,4.3372921,6.0051364,-2.7082793,18.629068,-4.8179793,7.0042672,13.743218
-25.752621,0.99939327,0.050816236,7,127,0,30.758766,21.878831,15.523779,-3.3674324,13.258859,5.6468813,19.028121,16.656017,18.972174,5.2934885,12.659757
-22.469656,0.99927945,0.050816236,6,63,0,27.918631,17.835991,8.879736,-0.49960136,2.1415708,6.7427107,5.7600007,10.962878,21.816564,10.583776,7.8549715
-22.324923,0.99913263,0.050816236,6,63,0,28.541309,10.634676,7.6915302,4.4902457,17.180135,10.104468,14.99059,16.827051,7.4087587,5.5096167,7.0057499
-23.620387,0.99567609,0.050816236,6,127,0,32.920176,12.766215,18.434542,1.4224668,-0.049380676,0.12287681,11.637928,19.971678,0.61555792,9.20329,7.4716548
-20.653074,0.99956504,0.050816236,6,127,0,30.015012,9.4201435,3.2707073,1.0861111,7.6440717,10.113594,6.74002,18.122832,16.589926,5.5575019,6.4027618
-12.753674,0.99792049,0.050816236,6,63,0,22.855863,4.3861536,5.9948079,5.7954344,6.3919372,4.3350137,2.9867625,3.8900773,-0.27713238,3.9126536,2.8345127
-12.7868,0.99888792,0.050816236,5,31,0,15.12853,5.3967375,6.5011318,2.9277714,4.9959839,6.6449306,0.85947948,4.9331682,1.1673602,3.3541021,2.4820274
-12.06419,0.99631127,0.050816236,4,31,0,13.667181,4.573648,6.3278149,2.2705645,4.7822643,5.5030354,1.4055007,3.3795736,2.7418084,4.4711793,2.7652355
-12.649998,0.99575451,0.050816236,4,31,0,17.026066,1.6947075,5.6007057,2.429892,4.7818972,6.3961172,1.8727489,4.8236111,4.2672309,4.6222843,2.9218314
-12.618577,0.98248028,0.050816236,5,63,0,19.465484,3.7373706,5.1659597,6.3055607,4.957807,6.9445359,7.4409652,8.3996912,5.3991203,4.3921084,2.3378515
-15.170865,0.99567192,0.050816236,4,31,0,19.788635,4.297648,5.2919029,5.9820881,3.2823699,5.9662276,8.3284102,13.646642,6.8873681,6.0279433,2.7812715
-17.793857,0.99811909,0.050816236,6,63,0,20.35872,12.286719,10.325235,6.5637091,11.47832,6.3370124,3.7042154,0.63710947,10.140476,6.5836028,4.3789509
-14.065684,0.99950134,0.050816236,6,63,0,20.411849,7.7931638,2.9401512,7.1554138,2.8635264,6.01853,4.4879339,6.0074322,0.81079615,5.4915139,3.3981874
-15.506393,0.99706779,0.050816236,6,63,0,20.45824,5.4831498,10.069731,1.4515487,3.5190882,5.7665577,1.4975384,7.2837519,10.014199,4.8317916,4.0898602
-17.380614,0.99613831,0.050816236,5,63,0,20.825241,2.8129192,8.6450716,-4.1950477,2.9250486,0.41886436,3.33805,5.9177799,10.333857,3.4861976,3.9048406
-17.198377,0.99878183,0.050816236,5,31,0,20.903377,6.5056133,-0.87713218,9.6679329,6.2527555,5.667478,4.8734968,4.7189109,-0.21759665,5.0605145,2.5833949
-17.017427,0.99583456,0.050816236,6,63,0,21.54407,3.7072101,7.3123727,0.32828617,1.2680025,-2.0228274,5.1317329,2.6763672,8.9359604,1.3325466,3.7354828
-16.975704,0.99826479,0.050816236,5,63,0,20.167924,2.5604678,4.6049361,-5.08761,-0.17201016,0.82266749,0.17712724,8.9950521,1.4146162,2.1954656,5.359926
-14.98754,0.99870645,0.050816236,6,127,0,21.223892,8.8864161,3.0654449,6.253068,7.5018708,6.9584178,6.9656753,5.0982359,12.121365,7.6047017,2.0339458
-11.428656,0.99996923,0.050816236,4,15,0,17.308711,7.5906027,4.3096155,8.2269948,7.1718571,8.2906929,7.4591104,6.4131835,8.7660302,8.0064672,2.1689992
-10.032763,0.99698352,0.050816236,4,15,0,12.744245,7.6731979,6.2137322,8.5398507,7.5118217,8.3395137,5.8195591,6.6208676,8.3311828,6.3243077,1.744908
-11.093595,0.98223746,0.050816236,4,15,0,15.065441,9.1412071,6.4872237,8.4605051,7.4838274,7.8794481,5.8998738,6.4899949,10.815186,7.2020644,1.4935482
-11.41968,0.99823569,0.050816236,5,31,0,15.690617,8.1458037,8.9132545,5.1303197,9.7273088,8.5056844,7.1600634,7.5006163,9.5309998,8.8126612,2.0513906
-11.788452,0.99769115,0.050816236,4,15,0,15.585133,10.566298,6.4607646,11.139195,6.057656,8.4324789,8.7135325,8.6265372,7.9380698,8.738847,1.4714644
-14.613213,0.99563283,0.050816236,5,31,0,16.346747,4.5985235,10.232335,1.6530222,10.475011,4.7583769,6.3736207,7.7504928,7.476464,6.4901404,3.2450744
-12.785895,0.99462162,0.050816236,5,31,0,18.347272,7.2504451,9.5713366,5.3368832,9.4618486,3.4522388,3.5689345,7.6082476,8.2530585,6.7929025,2.146773
-13.471902,0.99890327,0.050816236,5,31,0,16.989304,8.4008395,7.5666816,8.6014683,4.33215,10.36516,11.121915,7.6990012,6.120901,8.0334358,2.4272548
