# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep1/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
-21.308315,0.93505279,0.126357,4,15,0,24.768034,1.6239966,1.1720387,-0.4489527,-5.0601706,0.63365559,0.9930573,-0.40203672,3.182203,-2.3115679,1.9436046
-15.492892,1,0.126357,3,7,0,23.228095,1.7550403,2.2111476,-1.3320519,-6.1851459,0.13727361,1.0466369,0.078115194,1.9999916,-0.88075633,2.582934
-11.624014,0.99399994,0.126357,4,31,0,18.027377,3.5172084,0.59668307,3.6006873,6.7073277,3.1376517,2.1693307,5.9993435,1.8569501,3.3859205,1.9290444
-10.781851,0.90493378,0.126357,3,15,0,17.814976,2.8730605,3.7364754,1.0014745,5.0384498,2.7363855,2.6804102,6.7029511,3.2990168,2.9596544,2.3110501
-13.768546,0.9622954,0.126357,3,7,0,15.264827,1.1610832,2.6387366,8.0104876,3.482805,1.7588347,4.9326749,1.4851964,2.6427625,3.6695794,1.8642893
-15.748431,0.77066191,0.126357,4,15,0,26.164856,6.1543374,3.446949,-0.75740184,5.1004689,6.9064744,4.1382032,2.8938562,1.947218,5.0855927,1.9426902
-14.127605,0.99520786,0.126357,4,15,0,19.393511,4.9820769,7.2354716,8.9448122,4.7679968,4.8211071,1.7971029,7.6526237,5.293824,3.8939017,2.4105357
-13.775218,0.99662091,0.126357,3,15,0,16.291821,4.0339181,6.755109,7.2860243,3.1932968,4.4888993,4.1996004,8.0869833,6.5658444,7.2388528,2.9028914
-21.094368,0.95131543,0.126357,4,31,0,26.171161,0.86293243,-3.0439093,-3.6184915,5.1051884,3.4115951,3.1947426,-2.6648997,-9.8407768,-2.2873577,5.1586053
-22.882945,0.99329737,0.126357,5,31,0,27.828578,10.561319,-0.12441014,-4.4947724,14.353304,4.7765079,-8.0210437,-0.48552815,6.9680237,4.2972544,6.8882641
-23.390397,0.99540765,0.126357,5,31,0,27.47915,3.2389049,10.82275,2.9352169,-4.4897013,1.0193142,13.220107,17.229019,6.8060752,9.1237933,6.4142219
-20.33684,0.99483198,0.126357,5,31,0,27.100929,8.5446803,2.8853406,5.9532708,12.260211,6.6529618,-1.49361,0.44111985,4.7714664,7.6616832,5.4821032
-18.367507,0.99719013,0.126357,5,31,0,23.941002,5.2819454,7.1066156,6.6489431,14.134069,6.451754,6.5750267,13.026861,13.619621,6.3335594,5.5816918
-19.306367,0.95504055,0.126357,5,63,0,27.678364,14.35733,3.8166594,-2.6125563,8.1798332,-6.2988958,4.2508732,9.2307217,3.0576977,2.9429079,6.8811136
-17.371018,0.93072845,0.126357,4,31,0,26.787053,15.486796,2.5220718,2.0342426,6.6410834,-0.271108,6.6033671,7.195393,6.2566247,5.9284254,5.4885639
-18.317873,0.99524034,0.126357,5,31,0,22.532188,-2.0850707,7.9504117,10.839229,8.8578224,5.8118803,3.2004406,7.6107506,5.6862915,6.0028518,5.1433393
-14.29748,0.99692694,0.126357,4,31,0,21.356082,2.6350653,4.0201971,-0.17280523,2.2242131,2.4712273,6.9035492,4.7117475,8.343615,2.9691997,2.5000366
-15.285418,0.98934995,0.126357,5,47,0,21.206303,2.515306,-0.21544697,2.9555387,1.6416396,-0.21046353,-3.7811864,0.07877651,-3.9356396,-1.0697392,3.2535767
-21.622956,0.98047958,0.126357,5,31,0,23.507335,-0.89631092,-4.5720783,-9.8353231,-0.95652905,-11.092303,-1.6107749,5.6205204,-5.9231526,-2.1702648,6.2413255
-15.652619,0.97929016,0.126357,5,31,0,24.82668,5.0435832,4.1172524,2.723035,5.6251182,-2.0437198,4.1803266,2.9361672,5.9775409,3.9578549,4.9094732
-15.687431,0.97662325,0.126357,3,15,0,23.212699,5.84274,3.7295843,2.1811453,6.8022268,-2.6693803,3.7983213,2.064562,7.4900533,3.663208,4.3722276
-18.71795,0.98533919,0.126357,5,31,0,23.314394,-2.4288016,-0.2811324,-2.0428493,-7.1608484,4.4241864,-2.7320251,1.4437841,-1.0249198,-1.4270638,5.0179779
-13.816677,0.99209525,0.126357,4,15,0,20.538904,-0.58613168,1.4604795,-1.4881661,-3.6502204,-3.2398138,-0.94556128,0.21087089,1.843265,-0.21029372,2.8758079
-10.119841,0.9926213,0.126357,4,15,0,17.428872,-1.79431,-3.0179028,-1.4507085,0.63319814,-0.017260746,-1.5584226,-0.26474284,-2.342792,-0.95543736,1.3994197
-8.980541,0.95206883,0.126357,3,7,0,12.670215,-1.074114,-0.86902489,-1.6085536,-1.9195726,-2.0631273,-1.8677568,-1.4796165,0.71965468,-1.6823209,1.3789451
-10.625992,0.72991769,0.126357,3,7,0,14.058184,-1.895403,-2.2560041,-1.902397,-1.522678,-1.3069039,-1.6123156,-1.5181204,-3.7661895,-2.7702536,0.85618899
-6.7790547,0.15005755,0.126357,3,7,0,12.65012,-2.5668478,-2.0925301,-1.567189,-1.9376883,-1.9068338,-1.2134111,-0.8361729,-2.8435119,-2.2201316,0.78290224
-7.7582524,0.60467883,0.126357,3,15,0,11.38885,-1.5363219,-3.2089793,-2.3194715,-2.0116533,-3.3243973,-3.5539116,-3.047855,-1.8799821,-2.4105347,0.94721582
-3.6141712,1,0.126357,4,15,0,12.06309,1.8349951,1.4430829,1.5224668,2.1741592,0.67383824,0.47584553,2.0978013,1.3324825,1.3393515,0.61817599
-1.6838605,0.98551654,0.126357,2,3,0,4.0554408,1.2750544,1.6089864,1.8477201,0.96792336,1.5686478,2.0579545,1.4141018,2.1224133,1.5367407,0.61176889
-2.3250202,0.53199508,0.126357,3,11,0,4.7892756,2.4684886,2.3466163,3.5685204,3.0836071,2.2156168,2.9879325,2.5165353,3.3809894,2.8487168,0.62612047
-6.0225617,0.040579263,0.126357,2,3,0,8.2207337,2.1362942,2.1722002,2.8389102,2.5962584,2.4852927,4.3563873,2.9216318,3.2569974,2.4815492,0.62219112
-6.4907409,0.96897113,0.126357,2,3,0,8.8230666,3.1723388,3.2379051,2.4707452,2.7578777,2.7855061,0.82920961,2.7111864,1.8615966,2.8277559,0.65568986
-5.041252,0.22651468,0.126357,3,7,0,9.1118368,3.4189167,2.8894237,2.4923536,3.2911601,1.4782157,1.7676135,3.4237792,1.9953555,2.6400845,0.64617479
-2.7206023,0.38287467,0.126357,1,3,0,7.8712816,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,0.001075869,0.126357,2,3,0,6.1432258,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,0.010701349,0.126357,2,3,0,7.1371801,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,0.0078428452,0.126357,1,3,0,8.0892282,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,2.9276366e-06,0.126357,4,15,0,13.121118,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,0.0065365333,0.126357,3,7,0,7.0714444,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-2.7206023,0.031495938,0.126357,4,15,0,8.1663775,2.459784,3.0295192,3.0668131,3.1276574,2.9277991,1.8170288,2.466358,1.8126166,2.4708389,0.58349314
-4.3543575,0.11158696,0.126357,4,19,0,6.4446787,2.4097833,1.4211294,1.6073746,1.8725317,1.7984576,3.2063966,1.7172721,2.9861751,2.2031686,0.56812871
-4.3543575,0.0036048009,0.126357,2,3,0,7.2251674,2.4097833,1.4211294,1.6073746,1.8725317,1.7984576,3.2063966,1.7172721,2.9861751,2.2031686,0.56812871
-5.6121495,0.11477643,0.126357,4,23,0,9.6794514,6.5595951,7.3951722,6.939668,6.8050761,6.6330623,4.9577888,6.3188873,6.5050561,6.1138329,1.0232762
-4.3624009,0.47004723,0.126357,3,15,0,7.5604528,7.2558299,6.9649074,7.257592,7.1793179,6.1285803,7.5431578,8.1869605,7.4536333,6.8841319,0.85029492
-14.147998,0.51177898,0.126357,4,15,0,16.176733,10.351654,5.4368965,9.2263079,11.141308,8.1343246,10.211684,7.512761,9.1797293,8.1965064,3.4989942
-15.628139,0.96204564,0.126357,4,15,0,18.370193,9.4062002,5.8237001,7.5602582,8.7128634,9.1631982,3.9156826,6.1070414,7.7062937,9.2182261,3.6060304
-11.03198,0.98217858,0.126357,4,15,0,20.280488,6.1314523,10.761761,6.4553672,6.3855165,6.7140687,6.75261,5.6471113,5.9043419,6.1635562,1.7200881
-12.260716,0.99623206,0.126357,5,47,0,16.578162,3.9604584,-0.2308473,2.750816,4.4430965,0.33331338,3.4188588,5.8854477,5.2552306,2.6103545,2.4773416
-11.816039,0.89315313,0.126357,4,31,0,17.294117,5.9213558,9.6533355,5.7852002,5.1260487,7.8998462,5.4216031,5.1459156,5.4728632,6.6222867,2.5245173
-15.025244,0.93145543,0.126357,5,47,0,21.37432,3.7976632,-2.8736016,3.1795968,4.8898158,-1.7447136,-0.27308896,3.5824545,2.6769388,2.6166446,2.6529857
-13.619711,0.99854908,0.126357,4,31,0,19.052561,5.9714086,4.8760397,1.1237927,7.3077648,4.1525632,1.9220401,8.716705,4.1299596,3.3229569,3.2114844
-18.754134,0.96667115,0.126357,5,31,0,20.958216,12.852933,9.8791749,5.3675812,13.854105,10.769576,6.8397625,18.597336,8.5724714,8.8193259,3.7435298
-20.215407,0.97687966,0.126357,4,31,0,25.436808,15.688275,13.409852,7.0510447,14.563803,11.256412,14.365516,10.088909,13.693655,9.2662567,6.272537
-16.412228,0.98711731,0.126357,4,15,0,22.962387,11.349967,9.2626876,15.873031,13.789741,11.96627,11.824928,13.273593,9.5823312,11.118334,1.7543068
-15.349614,1,0.126357,4,15,0,21.601673,9.9873925,11.041956,3.6207637,4.9837327,8.8865452,6.1329471,6.5905099,12.502629,7.1760085,2.8951132
-13.47421,0.97346695,0.126357,3,15,0,18.914631,9.0707204,8.6275172,5.5334809,4.4398904,9.1226968,7.2826825,8.5294415,8.3842133,8.949584,2.7018781
-12.040745,0.99026227,0.126357,4,15,0,15.811681,6.4925353,9.2449022,6.7671061,8.4481978,6.1879583,7.0893625,8.942717,10.478054,6.5742941,2.3291878
-11.878981,0.96511779,0.126357,3,15,0,14.404158,6.6300234,6.0596555,5.4113023,10.233117,7.7107701,5.9679843,7.1846384,9.3523833,8.1292531,1.824557
-6.1056351,0.97394124,0.126357,3,7,0,13.731517,5.3109086,7.872678,6.7376009,5.4058078,6.2026033,7.0644421,6.4432782,6.0421392,6.1214208,0.97903633
-7.0075065,0.15451307,0.126357,3,7,0,14.085112,5.5167558,7.8273617,5.1810226,5.50151,6.0775833,6.9925189,7.6068988,6.0958968,6.5969608,1.0372301
-7.7619798,0.82887384,0.126357,3,7,0,10.058909,8.7217306,5.9481333,8.6159517,8.3165483,7.4156679,6.3975182,6.587313,7.8254606,7.6182464,1.2656229
-8.3051166,0.81130321,0.126357,3,7,0,13.867696,7.1300436,6.5893154,9.3771039,8.2632101,8.3449806,7.3665325,5.8727688,7.6212612,7.4321489,1.3030112
-11.397897,0.88751598,0.126357,3,7,0,13.724115,5.824453,6.1030819,10.649746,7.2136136,6.7273373,7.4686598,5.9368288,7.1483238,7.2816824,1.1330271
-8.3152905,1,0.126357,3,7,0,13.331449,8.2578731,8.5828482,5.4029969,7.7219611,5.9736992,6.4874879,8.6404826,6.6058184,7.4382963,1.3450643
-10.249963,0.960662,0.126357,3,15,0,12.34944,9.4494618,9.8750568,5.1808442,6.9686208,7.4026631,7.3369083,6.7682366,8.8133149,7.2817315,1.6831458
-9.5704252,0.99383514,0.126357,4,15,0,13.004738,6.6776365,3.4610083,7.8992859,7.3125034,5.9996265,6.1881833,7.8798495,5.8286522,6.7298613,1.4853837
-11.036497,0.97093804,0.126357,4,15,0,13.1561,5.4913852,9.7674129,8.225853,5.3280287,6.7586276,5.4592478,7.3774348,7.6756584,6.5278021,2.2426015
-17.564975,0.76678874,0.126357,3,7,0,20.083051,5.5065652,10.521823,6.8598524,4.8833093,8.0319824,4.0258114,7.2616393,5.7924985,8.7092083,1.9124261
-16.659972,1,0.126357,5,31,0,22.179071,7.6925307,-0.21670889,2.5538794,9.6735216,-0.15102194,6.2356702,9.1316265,8.2371269,3.9558722,3.6820719
-18.567483,0.95302474,0.126357,4,15,0,20.346046,3.9609037,2.0305963,4.7301568,9.6503358,1.5251753,4.4332076,4.9827916,5.7866297,3.389104,7.4532066
-17.375595,0.99147292,0.126357,4,15,0,24.937638,6.844612,-0.60685478,6.3222662,8.2192958,-2.6753841,4.4621067,-0.13428372,2.1733493,2.1725982,4.0847021
-14.537052,0.99871087,0.126357,4,15,0,21.535249,1.509488,-1.2523232,-0.30968277,-0.14897474,0.10552459,3.1778997,0.69872617,-5.020862,0.48642547,2.9659356
-15.984878,0.94948291,0.126357,3,15,0,18.611077,-0.46246973,-1.2550279,1.9727974,3.5560246,2.0073283,3.2945467,0.27205975,2.4920536,-0.17801956,4.2345603
-15.287838,0.97849816,0.126357,4,15,0,19.119792,-0.65244989,-0.40167683,1.3289509,2.3276068,1.6539453,3.9756736,-0.30137522,2.5617617,1.647384,4.1298229
-18.402557,0.97679408,0.126357,4,15,0,21.260483,9.2500399,7.5487503,0.73854186,4.477246,-2.6888145,4.6116456,12.113392,1.8789893,3.3509241,3.2742338
-15.943388,0.98909285,0.126357,5,31,0,22.361584,9.4689003,7.2960125,7.3370089,14.08108,9.4293551,4.3257051,6.9546578,8.2017308,7.9455701,1.9969606
-16.358304,0.95103406,0.126357,5,55,0,22.85067,1.0596874,4.1516985,3.3076436,-4.8740124,-0.15440849,5.0551094,6.840802,1.9214187,1.5858394,3.1688043
-19.162065,0.98142402,0.126357,5,31,0,22.616304,5.2611178,0.50329934,-2.5931369,12.791028,3.4764755,-3.000813,1.2118702,3.3328153,1.296949,5.3720174
-17.944272,0.99937347,0.126357,5,31,0,24.245877,10.107969,10.792785,11.661414,-0.44372572,5.4778643,11.846559,10.98105,8.0613463,7.5658792,3.8011814
-18.589146,0.98594397,0.126357,5,31,0,23.833428,7.4866969,10.365974,10.721897,0.45206406,4.7534602,14.396766,9.3260736,8.8319486,7.3419102,3.3423315
-17.501905,1,0.126357,4,15,0,20.405295,8.6171887,11.719395,10.259294,1.2215339,5.0064601,12.670347,7.0633613,5.2866346,6.936268,4.2924201
-18.361466,0.99776226,0.126357,4,31,0,21.041208,3.1107854,10.563272,3.2459438,2.7550924,9.9721379,13.032252,11.071138,5.5386549,6.411803,4.4649798
-22.488591,0.99093871,0.126357,5,31,0,24.982872,21.916986,-6.2886114,4.8605617,9.5716609,1.8246981,3.5525711,4.8706948,0.27803878,2.9717996,6.8214361
-20.780703,0.99595632,0.126357,5,31,0,25.331146,-3.6756555,9.3675264,1.5234554,-2.597149,2.9266383,-5.0627247,7.7740185,4.432314,1.8537338,3.5170796
-20.403894,0.9996207,0.126357,5,31,0,24.117138,17.012903,-1.9083978,-0.59359721,3.5294676,-4.7040332,7.8018314,3.7435541,1.7025018,1.9835037,6.7730064
-23.031856,0.98307945,0.126357,5,31,0,26.962575,11.124122,0.73479846,8.3676541,-9.8555331,-0.050710867,1.7137681,5.0230933,13.648085,0.040366879,6.9605107
-22.491361,0.99788157,0.126357,5,31,0,26.771872,9.4105423,-6.2260415,-4.0857286,-4.356598,-7.1307593,9.1936004,6.1495736,2.293568,2.414556,5.5276507
-19.20254,0.99811638,0.126357,5,63,0,27.702842,3.9058336,1.61192,1.1792142,6.8257321,-0.020810139,10.835325,14.051253,3.4949948,2.1029596,6.2299874
-22.600372,0.99396423,0.126357,5,31,0,25.821664,13.15105,13.934345,2.2790554,6.5577045,11.232776,-1.2549755,8.6565095,18.139305,10.653872,4.9025148
-21.408241,0.99157443,0.126357,5,31,0,27.842301,11.29412,10.173451,3.0957723,4.1375795,-5.1932657,4.119169,17.825619,-0.060252418,2.7388502,10.57298
-22.984981,0.99157634,0.126357,5,31,0,28.281537,3.6829765,0.29257934,3.6813145,8.9305409,-2.0591028,-2.8228632,-2.1972345,8.213023,-3.467912,6.845587
-19.010687,0.99280637,0.126357,4,31,0,25.343347,0.31553622,2.6942105,-0.65535789,11.1772,-1.3089502,-4.7172469,2.9081867,6.5977594,3.1215742,5.0117938
-16.1955,0.9875975,0.126357,5,31,0,24.110657,2.994748,3.8636842,2.3747116,3.8602276,-0.25290951,0.28669693,0.0033216512,-0.42367285,-1.1940899,3.1342027
-16.414176,0.99496409,0.126357,5,47,0,24.422973,6.3134407,4.0846259,4.9962441,3.847883,6.3054296,7.7971929,9.6992522,10.075932,3.5936566,4.6151654
-10.288479,0.977178,0.126357,4,15,0,18.809646,8.2970902,7.2594999,8.0476374,9.0678298,7.1035607,6.8257511,5.7504561,6.1527867,6.2024519,1.490176
-4.4193708,0.9505904,0.126357,4,31,0,11.131583,3.3017439,2.8435969,2.4108696,2.8736874,2.6411657,2.0724063,2.9587349,2.4650271,3.0878813,1.0192177
-9.4356384,0.26700907,0.126357,2,4,1,16.167391,3.5782876,3.5894819,2.5428521,4.2752017,2.4937765,2.2692534,1.4414788,3.3475999,2.5535195,0.59960799
-6.3048593,0.60150985,0.126357,3,7,0,11.234889,2.0837529,1.3779989,2.4162754,1.51786,3.1679875,3.41263,3.2528005,1.9215867,2.3898173,0.57623009
-6.3048593,0.00024309047,0.126357,3,9,0,10.992938,2.0837529,1.3779989,2.4162754,1.51786,3.1679875,3.41263,3.2528005,1.9215867,2.3898173,0.57623009
-6.3048593,0.22525042,0.126357,3,7,0,13.400696,2.0837529,1.3779989,2.4162754,1.51786,3.1679875,3.41263,3.2528005,1.9215867,2.3898173,0.57623009
-8.3988376,0.061010846,0.126357,4,15,0,17.837021,3.8800112,5.0263912,3.1735084,3.0928144,1.8832811,1.6449048,1.5239162,3.6864526,3.2416064,1.2295254
-7.6257933,0.91004014,0.126357,3,11,0,11.31809,4.0875857,4.1665903,2.7462449,3.2120103,2.4313626,2.1828976,0.97136561,3.99718,2.867254,1.1089488
-7.8202145,0.70064708,0.126357,3,7,0,13.478344,2.2817068,3.2889066,2.4490728,0.9078934,3.172076,1.7794857,3.8780556,1.6656113,2.9465321,1.3341828
-10.443496,0.92075257,0.126357,3,15,0,13.543968,5.480545,2.793909,0.73322069,2.9087437,3.4699927,2.038393,5.5439142,4.6001644,2.746582,1.7051359
-11.288335,0.87097719,0.126357,3,7,0,15.744359,5.5378502,2.5945189,3.7373345,1.2055019,3.6612898,2.3866727,4.2529004,5.1785605,2.2775604,1.9583318
-9.1540708,0.93739244,0.126357,3,15,0,15.008646,4.4579567,3.2336213,2.0923265,2.0201859,3.6575814,1.0255137,4.3236715,2.1441489,3.5574526,1.5755867
-10.707973,0.98788459,0.126357,3,7,0,13.09336,4.6088144,1.8306777,3.4770829,-0.056466013,2.3767425,4.4096377,4.1310072,2.1219542,2.1272179,1.6186795
-11.502763,0.97064416,0.126357,4,15,0,14.769618,2.5312129,-0.72468007,1.2826492,-1.5089438,0.027678536,3.5404253,2.0422975,0.25181122,0.38320053,1.6919915
-9.026484,0.99908177,0.126357,3,15,0,13.528762,-0.049496601,3.8282034,0.98618032,1.3567088,0.53002495,-0.029691816,0.30419748,1.6010646,1.1187296,1.2499718
-7.6805351,0.95755567,0.126357,3,7,0,11.512255,2.0483958,-0.47244482,0.45658768,0.48197896,0.73388927,-0.95871699,0.94491414,1.5690366,0.45968467,1.3034479
-6.4014248,0.7050083,0.126357,5,39,0,13.134954,1.6180483,3.58378,2.7022034,3.1652349,1.8082781,4.1525405,2.7507688,1.8307192,2.665131,1.074904
-6.919569,0.6303035,0.126357,3,7,0,12.893817,4.4473354,2.8239046,3.2108053,2.7341022,3.3490678,1.5237036,3.6208169,4.4054353,3.2926941,1.3616269
-4.1176203,0.58834821,0.126357,2,7,0,8.3575305,3.1603062,3.5820529,3.7552439,2.6187948,3.823289,3.4720052,3.3550719,2.1982863,3.399926,0.9108015
-5.3461263,0.65714629,0.126357,3,7,0,7.2952219,3.7705953,2.6416354,2.5479729,3.8581611,2.2437626,3.0881273,3.1753539,4.1712912,3.5103906,1.044904
-6.6050876,0.40911007,0.126357,3,7,0,11.127054,2.7513238,3.3621819,2.2877213,3.3955333,3.374333,5.3158127,2.5642244,3.7930727,3.3890652,1.0920084
-8.1654074,0.92558376,0.126357,3,7,0,9.5077626,4.1356269,2.6042014,5.2982121,2.5654062,3.6759565,1.3219852,4.1711907,3.4504781,3.5840905,1.1608396
-7.3957804,0.82144196,0.126357,3,7,0,13.798203,5.8247876,3.1730923,4.5478192,2.6550468,4.5192808,4.0710365,3.3060609,2.7021729,3.9589283,1.1630319
-8.292542,0.81031227,0.126357,3,7,0,11.896304,5.307219,2.8351378,2.9322187,2.7902135,4.9098727,3.6984217,6.2005382,4.0537287,4.3669095,1.257571
-10.694533,0.85650881,0.126357,4,31,0,15.123133,1.1320845,3.4009175,2.0908532,3.3950546,3.4250041,2.5030221,-0.087762741,2.2671309,2.8213363,2.0735769
-7.7182079,0.96695245,0.126357,3,15,0,14.191079,3.3797474,2.656749,2.3974152,3.238665,2.4475496,3.2389999,5.4865696,2.8002991,3.8251124,1.2320771
-11.535495,0.91129349,0.126357,3,7,0,14.375713,1.9359593,4.2905853,1.7242229,1.5920063,2.7118147,4.0463246,5.116395,5.8303069,3.000382,1.1526349
-8.6810618,1,0.126357,4,23,0,13.570662,7.5345091,5.0435189,6.5951279,7.0388809,5.7997877,3.9293323,5.5980798,4.3006084,5.6908761,1.6360766
-10.333168,0.96056261,0.126357,3,7,0,12.385523,5.3470025,8.7227073,6.2593489,4.1615636,5.8286887,7.2622759,7.6064858,8.6950744,6.8222874,1.4762511
