# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep1/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
-12.865066,0.96001266,0.10727262,5,31,0,16.981641,0.55131979,0.027686693,0.77971164,0.021393082,35.300195,6.0899927,0.23120085,0.21713582,51.39046,69.750188,73.615171,46.219847,22.870349,15.021803,13.977702,16.46515,22.179649,31.91918,46.674597,65.245357,75.687855,54.933648,27.134814,16.169916,13.852613,15.508656,20.323674,28.892524,6.9962346,11.769378,26.352095,45.121325,41.850187,28.259729,17.535634,11.074782,7.6297959,6.1889275,6.5167817,9.8718311,21.211908,41.666557,44.670406,31.795971,19.915284,12.430783,8.3132306,6.4039462,47.459406,7.596054,52.149847,84.719322,56.32573,53.746057,22.324593,13.501224,13.056166,16.07382,17.677968,28.6841,52.43793,61.175654,59.306035,62.132945,24.52884,19.893213,14.246709,14.939467,18.039765,23.235782,4.8607465,11.699123,27.42514,56.083004,46.747219,34.749544,17.961944,7.3517499,10.541964,6.768601,4.8447978,9.9530862,22.362756,38.855413,39.218295,37.160857,19.556541,11.530469,7.1263407,7.2386433
-14.640843,0.99989116,0.10727262,4,31,0,18.005307,0.55416088,0.029059997,0.73256346,0.022045034,37.435371,5.6862379,0.28628156,0.19413781,54.206438,70.126332,63.823916,34.037694,17.194746,12.258086,12.091822,14.716842,20.182232,29.360253,43.288943,61.060324,71.873097,52.954144,25.5742,14.473313,11.811695,12.77785,16.412825,23.150959,7.4517172,14.317941,32.151735,45.538301,37.291381,24.482449,15.300663,9.8359313,6.9057593,5.6854486,6.0308378,9.1315222,19.666511,39.725854,44.171334,32.23246,20.513556,12.864541,8.4875608,6.2688418,57.778173,6.7486846,44.431465,48.927546,88.382687,29.465033,14.697643,12.469329,13.708958,16.772131,20.732727,38.629939,40.165564,74.299829,83.255602,69.110454,23.201284,16.11741,10.257383,18.880259,18.508649,36.2206,10.951748,19.649513,17.410246,53.666779,45.065663,44.061072,15.859643,9.4966793,6.2875588,6.0051766,5.8914108,6.8436701,19.219144,49.689523,60.092993,48.87163,21.381747,13.663688,8.5069022,5.6206272
-14.047051,0.87165321,0.10727262,5,31,0,20.223473,0.60797099,0.03456671,0.73046275,0.022184768,32.192082,5.6040198,0.23814776,0.31521137,48.258805,66.304009,66.885631,38.087933,18.408363,12.460614,12.05036,14.754581,20.650941,30.816424,46.330134,64.697047,68.546833,41.272712,19.635108,12.742436,11.932355,14.329064,19.849964,29.49891,6.5255512,11.27568,25.303585,39.894942,34.712385,23.189403,14.562379,9.3929798,6.6566666,5.6222677,6.3093309,10.444743,23.32275,39.2724,35.862844,24.320057,15.293732,9.8056289,6.8562109,5.6585493,40.184221,4.1790957,78.325681,65.433731,66.666441,48.993739,18.844223,12.633064,18.908364,11.155333,16.283595,29.078152,36.134446,42.705842,60.311788,47.152576,17.217347,11.404935,11.285833,10.866377,20.685651,24.308185,7.313241,10.819763,36.094536,31.076793,34.441087,14.712362,12.616488,14.592391,6.7463574,5.4438248,7.5765865,6.4560623,10.459741,27.587252,52.717661,34.638463,10.116257,10.459149,5.588893,10.966023
-12.437606,0.99170862,0.10727262,5,31,0,16.578627,0.58617129,0.032827819,0.73736056,0.021466891,35.58232,5.2385261,0.22534965,0.24286829,53.144625,72.027354,69.660134,37.272236,17.835381,12.307513,12.103784,14.942091,20.951373,31.235835,47.0589,66.805988,74.746819,47.683997,21.822839,13.238439,11.803463,13.738725,18.664609,27.451425,6.4332522,11.908925,27.921351,42.595693,35.492819,23.131482,14.290574,9.0922495,6.3527374,5.27342,5.7850982,9.3886426,21.570241,40.355521,39.183395,26.767969,16.626714,10.409324,7.0096555,5.4562109,45.493847,4.9267226,68.679222,90.479139,105.59072,32.599165,17.798678,12.587738,10.660125,12.240289,14.658053,28.308437,40.862121,67.071246,70.237114,45.941906,21.041809,12.209656,12.92035,13.501024,18.758988,19.533609,5.4880226,14.337364,36.209348,51.228802,32.063496,30.430674,16.057633,9.0929762,5.5342697,4.9903741,7.1446888,13.161928,16.235039,57.515343,50.584569,24.269658,13.823959,9.2251748,5.9039364,7.9545228
-14.820182,0.79928201,0.10727262,5,31,0,17.537263,0.55808114,0.026250813,0.78339068,0.022175308,38.733438,5.1748099,0.26122797,0.25380403,58.178729,78.594502,71.699265,33.729842,15.685349,11.329509,11.723906,15.004071,21.490869,32.425084,49.301724,70.968704,80.625453,48.970939,20.644722,12.316701,11.174643,13.278502,18.307026,27.180247,6.8494436,14.448067,38.199477,55.841947,42.362015,25.769742,15.112856,9.2375657,6.280869,5.1663382,5.7720663,9.9789003,25.91647,52.978623,49.824614,32.105073,18.887116,11.258135,7.2567979,5.4433634,32.76197,4.1119333,82.948001,73.220436,56.650049,29.582988,20.666387,9.1374228,8.7104687,20.026089,20.746434,21.474442,52.822618,110.03978,64.351217,48.558648,16.218759,14.87037,11.874409,11.750992,19.419289,28.285619,6.3392978,14.401058,40.400258,48.65704,39.714314,20.703702,26.991221,14.216407,8.1186936,5.9528542,5.0437469,9.7530519,30.7748,47.229582,50.818591,21.501857,23.507483,8.7884334,5.8483155,5.6322849
-14.450637,0.971957,0.10727262,5,63,0,19.790122,0.66439745,0.03452351,0.69250875,0.019644785,29.425555,6.4308399,0.23107145,0.29494315,45.888783,67.674538,77.934726,49.749692,22.276813,13.296843,11.867829,14.070896,19.719802,30.088078,46.898924,68.734885,77.469879,47.876264,21.491967,13.103804,11.901784,14.265575,20.112017,30.76589,6.6652489,10.144254,22.26239,41.092146,40.172776,27.957996,17.778606,11.416659,7.9096006,6.3953786,6.738388,10.479161,23.215205,41.648525,39.648067,27.356573,17.373459,11.181599,7.7910014,6.3647475,25.456261,4.6176377,54.625435,56.203175,75.120258,42.156751,20.972907,12.739752,13.628195,13.976644,20.636402,25.325435,42.319198,83.804154,54.328367,90.598409,17.412885,12.183516,11.129222,18.13441,27.527236,32.869911,4.6430772,9.3024089,28.204337,29.92582,33.407163,26.745496,18.99697,8.7718223,13.011921,6.7813524,8.6312305,9.0161146,24.351269,59.794814,63.845394,47.813753,17.801547,11.870666,12.371588,4.3712615
-12.211598,0.82253721,0.10727262,5,31,0,19.395235,0.55172895,0.02866027,0.76442616,0.023051756,34.426516,6.7048184,0.2283881,0.27028765,48.665306,62.764022,61.217992,37.822174,20.528331,14.589871,14.052296,16.664913,22.280167,31.541789,44.9201,59.956538,64.122508,43.977486,23.42565,15.373605,13.857363,15.766371,20.608882,28.910722,8.0829087,13.736146,28.076646,41.636328,36.944601,25.404381,16.338677,10.779852,7.813485,6.7127178,7.4888332,11.721189,23.77342,39.873295,39.349626,28.13495,18.198214,11.855287,8.3448358,6.8247472,35.481386,8.5577301,45.371107,84.080025,51.433716,35.949062,20.459658,18.462992,12.281612,22.610905,27.648733,22.346744,41.760089,63.690575,87.040506,39.263126,23.400948,17.004293,8.7976651,10.917579,17.956785,39.65838,7.7767012,11.981174,24.879809,44.82989,26.159881,20.017752,16.47687,8.5448966,11.34509,6.8745207,6.2673066,7.8083303,22.782308,27.170092,30.394436,26.142524,18.503065,10.219592,9.1484123,5.2113323
-14.721845,0.84777507,0.10727262,5,31,0,17.518741,0.64121595,0.033874659,0.69974085,0.018693917,32.370278,5.944356,0.25563011,0.25249008,50.22543,73.445623,83.470553,52.128294,23.084285,13.797214,12.327798,14.572848,20.295925,30.74785,47.757621,70.770854,84.30918,56.920202,25.188677,14.327758,12.278877,14.141688,19.412526,29.217607,6.3175123,9.9477404,22.539654,41.804258,40.323513,27.735039,17.460224,11.096144,7.588822,6.0209318,6.1589802,9.2185994,20.355153,40.270157,41.519776,29.192317,18.447886,11.67095,7.8864539,6.1189785,35.982643,7.7713708,49.957299,57.742457,84.12825,50.348501,21.492063,16.100105,8.1988483,12.562955,17.362241,32.839413,34.851468,84.685259,122.02564,53.958228,14.930096,18.218562,12.002301,10.86941,17.099345,27.530575,7.1949545,9.0241492,33.694295,31.067344,47.462963,30.811063,15.461225,9.9612359,10.65998,5.1948471,7.2393787,8.1867417,20.503425,35.35994,48.68697,29.487755,18.177367,15.261697,5.9199169,6.5869587
-15.688446,0.96030537,0.10727262,5,31,0,20.744958,0.62093425,0.031372287,0.69637646,0.020189305,36.879415,6.4571156,0.34652979,0.28872266,55.061849,73.022071,66.528228,34.76531,17.397932,12.467691,12.512264,15.642861,22.163395,33.314642,50.224696,69.656394,71.817019,41.989413,20.015979,13.050085,12.198578,14.604162,20.212843,30.103972,8.0728825,14.871224,32.389964,44.880348,36.716368,24.437945,15.582846,10.267168,7.4460921,6.4381492,7.3856396,12.40707,27.307712,44.056485,39.680958,27.185723,17.368481,11.289771,7.9481362,6.527399,44.293834,10.3444,38.764439,79.700108,80.146606,37.995636,17.526434,14.826379,13.864775,11.802313,33.622657,20.357246,50.41377,74.340274,47.370541,44.323079,17.709739,5.6332673,15.218738,16.167739,16.251951,26.657928,6.1376973,21.364382,20.599642,49.807361,45.400374,14.870829,13.985985,5.9108433,9.2926653,6.9823202,5.9552161,8.171042,22.783974,59.120767,42.304052,30.054035,19.846155,7.6806995,3.5704627,4.8196435
-15.398194,0.98608857,0.10727262,5,31,0,19.407358,0.6026686,0.035462919,0.70386436,0.021499201,32.592016,6.6256031,0.20909742,0.30476031,46.558055,60.880989,60.886015,39.175254,21.465179,14.884364,13.944533,16.274327,21.687247,30.864832,44.283996,59.164281,62.529738,42.781187,23.251565,15.400079,13.853799,15.7439,20.668517,29.235972,7.6253166,12.070458,23.09724,34.156165,31.663064,22.820907,15.283903,10.407433,7.6962182,6.6478327,7.3240828,11.064557,21.056685,33.270061,32.729485,24.137358,16.229522,10.977341,7.9851431,6.7051308,22.287838,8.6012956,36.275735,89.369323,68.490735,40.445485,23.38018,18.005335,11.413619,13.954631,21.749701,20.489674,39.123472,40.901808,71.737371,39.025606,28.947694,17.435009,18.301734,11.946531,18.219476,29.400656,10.291914,8.6855759,24.520465,26.491678,21.38183,31.037209,21.959049,15.881285,6.0919739,5.3693297,10.759332,12.27119,17.029045,17.752544,33.34279,27.017735,9.3855167,12.292254,7.1012516,4.4114334
-15.276417,0.83299314,0.10727262,3,15,0,22.893313,0.62833399,0.033792963,0.71978393,0.020781948,31.964491,6.4653117,0.19418571,0.30079674,47.911964,66.590194,70.200831,43.079657,21.182244,13.976047,13.159744,15.841135,21.984889,32.674361,48.910387,67.428539,69.405148,41.446628,20.515399,13.816675,13.222441,16.075948,22.429723,33.401273,7.1497143,11.481527,24.409802,39.758531,36.528678,25.206826,16.153577,10.571895,7.5739948,6.4483754,7.2598749,11.903303,25.384945,40.098234,35.972369,24.631429,15.772361,10.354237,7.4698759,6.4367322,28.673356,10.670995,36.55385,61.92222,64.472193,47.51956,22.910737,20.019466,12.510173,16.53284,18.499338,22.481525,45.825358,79.603687,66.601291,66.339291,21.798078,11.941932,10.412012,13.146487,15.834057,23.421909,6.2435251,11.648827,19.77054,60.65244,37.581755,33.371083,19.132013,20.648904,10.129356,7.5839876,9.5935514,13.766848,19.93375,49.342111,57.19078,46.596845,22.374316,17.230629,8.9524364,8.2447133
-12.831867,1,0.10727262,5,31,0,16.46929,0.65758356,0.033108871,0.65661842,0.018150781,36.175368,6.288489,0.2947251,0.22005526,56.02324,78.399989,76.816372,40.287865,18.455952,12.186102,11.669075,14.34661,20.427069,31.341925,48.933954,71.956935,82.404856,52.258387,23.011832,13.297438,11.446337,13.159925,18.042067,27.204546,7.4510252,13.188097,29.92489,45.453594,38.793006,26.217444,16.788901,10.975235,7.7572703,6.3792303,6.7796502,10.506462,23.195149,42.905352,42.469457,30.047304,19.371665,12.503246,8.5607599,6.6419332,39.625417,5.4812808,54.658046,58.392268,78.625511,28.132069,25.446241,19.754717,9.1442168,10.416975,14.445721,24.590457,65.672075,126.54537,67.272794,31.623383,16.471547,7.4518758,10.103302,10.466494,11.538902,26.894634,6.3000436,10.136865,28.526129,36.960167,70.449559,18.382121,19.679822,11.069704,11.571474,3.8880933,4.2551535,7.635544,19.405718,44.310412,70.361236,20.874631,11.322811,16.357927,9.555764,7.2921215
-15.200825,0.71599589,0.10727262,5,31,0,19.145254,0.64146064,0.033426921,0.67705702,0.020887335,31.051429,6.1559557,0.36680862,0.20903885,47.6147,67.053997,69.248609,39.272045,18.130276,11.662792,10.890649,13.124514,18.37656,27.782261,42.817348,62.460681,72.237194,47.767132,21.651706,12.556317,10.763348,12.289108,16.693489,24.88741,7.0399541,11.899057,26.657798,43.136899,38.518922,26.312261,16.815378,10.927491,7.6698763,6.2564001,6.5747941,10.004607,21.684913,40.661884,41.210773,29.338272,18.876976,12.144208,8.3057739,6.464301,13.967804,6.4403815,35.102027,65.9208,51.298192,43.494461,17.685064,10.548047,8.2794944,13.539136,23.018113,22.179361,54.651638,74.244165,66.332899,51.11002,14.71061,10.508067,6.9996516,8.9763751,32.204538,18.542842,7.1041712,8.8232798,17.750316,45.263769,38.937172,28.78183,15.075683,11.646389,7.3403977,5.9120165,8.1750354,10.663936,20.127574,28.517952,50.282479,33.782659,16.632868,16.238133,8.6886214,6.1419092
-12.268405,0.99671393,0.10727262,5,31,0,17.081664,0.65595946,0.032237094,0.69058459,0.019255688,33.218312,6.3367697,0.24855334,0.24590099,51.869623,74.647584,78.157638,43.00249,19.174696,12.336069,11.740713,14.494933,20.778431,32.062439,50.152703,73.046351,79.55311,45.929343,20.223467,12.570794,11.655015,14.162005,20.127686,30.948145,7.1233408,12.10357,28.200732,46.636385,40.892822,27.336912,17.170386,11.024958,7.7107037,6.3670671,6.9614505,11.427281,26.425031,46.037429,41.907182,28.322266,17.809435,11.389919,7.8921355,6.4087846,48.63577,6.5356155,57.736363,58.350659,65.805897,40.53711,19.537356,12.226194,14.527954,14.930727,29.282835,42.542661,56.896129,72.656233,76.085543,42.132873,28.495543,8.4396452,12.311363,13.992562,25.674393,25.137398,6.7073309,10.947879,25.23824,36.848684,35.247678,24.040313,17.20243,13.027728,7.4663232,7.8349277,6.6089259,13.825614,22.179625,75.355427,58.842767,30.190134,14.542803,12.714892,8.5181648,8.4207003
-13.680238,0.94414328,0.10727262,3,15,0,16.333351,0.66951502,0.031864662,0.68831239,0.018840234,33.086374,6.2543359,0.24851769,0.24323831,52.702351,77.592157,82.462012,43.803183,18.614978,11.785772,11.26416,14.087542,20.530979,32.26213,51.446768,76.369804,83.518264,45.969966,19.333468,11.936841,11.199149,13.851579,20.067425,31.456302,6.9606566,11.940898,29.063031,49.402532,42.791776,28.18539,17.488309,11.101345,7.6763929,6.2778995,6.8510044,11.461346,27.728814,48.990546,43.561537,28.898691,17.941665,11.357402,7.8034575,6.3071472,40.596266,10.384442,58.113888,57.922307,94.839253,77.69655,21.149263,11.231631,9.2486038,17.372136,19.201201,29.263261,40.442435,72.033057,77.829177,34.804733,15.294882,10.679129,9.7998314,13.326694,18.797018,41.450718,5.2213916,12.487573,24.135544,51.424992,39.673027,33.574499,49.695546,14.698793,12.565348,6.935409,9.0939993,7.1405853,14.34865,45.940384,36.614858,62.306075,20.709105,10.912624,9.4937719,5.1006657
-13.447524,0.95048448,0.10727262,5,63,0,15.410211,0.59938419,0.033180735,0.67830197,0.020648452,36.425078,6.607595,0.26349682,0.26310464,52.175724,66.208227,59.978659,34.292849,18.506515,13.361061,13.028991,15.643763,21.258142,30.717981,44.756604,61.076128,66.51086,45.859508,23.764932,14.826542,12.766414,14.134218,18.336276,25.951388,8.3244059,14.56294,28.631858,38.571768,32.927266,22.948138,15.205028,10.32531,7.6255804,6.5686597,7.2103557,10.937039,21.534354,36.136901,36.753723,27.302042,18.283935,12.189796,8.6052591,6.8523877,44.941723,5.667273,47.890222,60.447234,58.837337,49.237149,18.749419,11.087137,11.742895,16.352623,15.565075,42.622886,41.723379,72.566381,57.681586,29.875375,18.245425,24.690183,9.0789263,10.873283,17.98292,24.160695,6.959545,13.673667,21.322396,50.099172,27.412623,13.004285,16.625545,12.195839,10.407578,4.0723314,5.0727825,12.135769,17.407669,73.500974,53.140819,25.166159,19.762255,12.367585,11.663119,4.5730934
