# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
-12.625195,0.95227537,0.10370225,5,31,0,18.244299,0.49929955,0.027200604,0.85062057,0.026282762,32.882947,6.0079081,0.23418859,0.27685992,45.543679,58.528435,59.232704,38.778073,21.370955,15.10462,14.420911,16.870583,22.118302,30.588029,42.587668,56.142353,61.068135,43.912101,23.99638,15.831455,14.266112,16.11281,20.735457,28.464028,7.1470071,12.082446,25.448988,40.491366,37.045591,25.112771,15.682109,10.045339,7.1158751,6.0293724,6.6883571,10.485653,21.731506,38.485901,39.143595,27.636051,17.367375,10.99027,7.571707,6.1275824,29.378294,4.2453817,39.076265,96.358968,76.775828,44.335973,30.197108,15.44325,15.881681,16.068307,26.29656,32.682305,52.344456,52.18314,59.229193,51.668413,16.494947,16.751622,14.175241,13.963461,17.509009,28.095695,7.8515296,9.6433925,25.609565,35.773369,26.104789,26.580471,18.176914,12.057833,5.4434874,5.087489,9.1348591,9.4155857,29.482195,35.334357,29.268638,29.516369,11.799934,10.336009,6.9305557,5.1419987
-11.986605,0.844716,0.10370225,5,47,0,17.552394,0.57468058,0.031901055,0.74830525,0.021486446,34.311828,5.6768136,0.25237198,0.22177321,50.402751,68.360212,70.209995,42.250163,20.848918,13.905211,13.115549,15.633374,21.31003,31.034981,45.834655,64.212255,72.915474,50.379489,24.53448,14.86976,12.956798,14.706404,19.518809,28.094233,6.6151046,11.277544,24.995018,40.693642,36.658541,24.783917,15.566123,9.9777589,6.9775457,5.7449133,6.1496895,9.481807,20.403481,38.213769,39.205046,27.73301,17.54664,11.115693,7.5522593,5.9139058,26.964134,5.7222452,42.842921,79.067792,61.359741,28.290138,21.271976,18.055867,13.003183,15.002122,18.909113,22.568665,50.340869,63.798182,64.927791,64.209493,35.877992,17.954492,15.918774,14.853361,20.154117,26.16536,6.0030991,12.571483,32.37022,39.058578,56.765437,25.615618,11.964183,8.4983143,8.8588321,4.9756103,6.5969752,6.7902199,13.952811,44.816357,40.529944,21.105816,26.019526,15.121177,8.102266,6.4485259
-12.435251,0.99873698,0.10370225,5,31,0,13.531997,0.59769556,0.030684345,0.71214322,0.02046402,33.985901,6.8011658,0.21867349,0.24873199,49.699579,66.987676,68.821205,42.943642,21.935355,14.607389,13.55044,15.900604,21.452006,31.056249,45.648471,63.423212,71.173891,49.875071,25.297606,15.551327,13.448452,15.084357,19.84153,28.402121,7.7926879,12.692947,26.253071,41.472978,38.385233,26.941725,17.507844,11.55002,8.255008,6.8754059,7.330128,10.980986,22.19111,39.251016,40.495949,29.593932,19.375452,12.661347,8.8295119,7.0438629,36.662476,8.932008,52.026091,61.887868,67.276777,56.348316,22.08078,15.871855,13.115243,20.847107,16.07049,23.942891,49.211655,46.322504,116.35324,56.788958,27.126146,13.808424,9.8211301,18.719875,18.021011,30.148018,15.333039,15.196982,22.836531,39.975528,29.281187,27.915838,19.332101,12.542259,8.9479444,7.2245319,6.5822627,11.727318,29.842738,20.832636,34.459633,30.460572,18.924041,13.186756,9.6036657,5.7243124
-12.92475,0.88570463,0.10370225,5,63,0,16.179734,0.49809734,0.025676527,0.89176589,0.026619576,34.620303,5.2518873,0.25040527,0.22436275,49.245519,64.66447,64.008288,37.099015,18.924391,13.6597,13.734568,16.870339,22.999592,32.81064,46.863933,62.775534,66.145074,41.278424,20.538926,13.992919,13.511338,16.228364,21.88254,31.096893,6.5182305,12.281315,29.808339,48.008717,39.866559,24.778122,14.511026,8.8842487,6.1457535,5.2470822,6.1552231,10.902857,26.321668,46.952624,42.089315,26.771989,15.691034,9.4967192,6.4185982,5.2788814,26.877454,4.4193212,45.669813,38.028296,47.328674,31.73448,19.127864,12.920842,15.55157,12.787788,16.515088,37.206361,66.581486,50.451109,77.657087,48.77941,20.662887,11.141498,13.109852,12.056059,28.964306,30.452399,6.7065265,11.929808,28.392679,49.986908,31.09923,31.394811,15.360797,9.4510535,6.2968972,5.1732356,11.116376,10.926412,21.505758,45.303389,26.338384,19.544633,14.675129,9.126918,7.9248295,5.9504188
-12.184532,0.98534044,0.10370225,5,31,0,13.879135,0.48969343,0.023991879,0.86786316,0.025829808,33.87016,5.5701708,0.21907689,0.2288583,47.948643,63.461761,66.094617,41.559447,20.964255,14.191174,13.47612,15.909017,21.140999,29.714288,42.323269,58.096225,68.242776,52.354161,26.506422,15.674363,13.303108,14.696517,18.863712,26.115052,6.6726357,11.874319,28.068595,49.123905,44.546163,28.879009,17.189085,10.486497,7.057734,5.6687812,5.980166,9.1585482,20.318939,43.262538,49.019181,34.516428,20.84121,12.483789,8.0353314,5.9862115,40.746844,5.5982939,47.976128,47.218995,105.57083,37.124988,15.008933,11.47388,14.348109,17.918327,16.916843,36.604189,39.667344,61.383303,66.920725,39.184426,32.670812,21.294386,8.2559883,11.718951,16.252813,26.52162,7.9539238,10.606799,22.62645,70.713649,49.134448,22.092751,15.408173,8.2206807,11.182131,4.7352406,4.3792834,9.8464966,18.599545,71.122114,57.502467,29.61172,28.168689,12.028269,8.181771,5.6087231
-11.756477,0.98840365,0.10370225,5,63,0,13.403515,0.56881278,0.028233309,0.79175084,0.022857969,33.785114,5.8843857,0.23672051,0.27207277,50.120945,68.724402,70.381803,40.375277,19.377035,13.207055,12.917348,15.894512,22.169651,32.763277,48.699912,67.507172,71.583675,42.820459,20.297077,13.406085,12.814179,15.559318,21.554533,31.773433,6.8858472,12.200757,28.897258,47.707258,41.13263,26.590389,16.120857,10.093512,7.0157708,5.8985029,6.7108102,11.508726,27.121206,47.132015,42.208911,27.598603,16.744991,10.432108,7.1738917,5.9228485,36.13995,6.0721613,47.912958,65.330848,61.228261,39.40031,21.147991,15.285862,10.728091,15.887574,23.037246,23.110348,51.651941,80.877419,75.02896,41.737421,22.423675,13.274988,17.328059,21.420943,25.088787,32.919483,6.7561905,9.0934599,41.044648,40.601026,32.348137,22.413826,16.09865,9.4579447,6.113942,9.0279518,6.1151299,14.144307,35.084194,56.599715,40.817636,34.596687,16.776966,10.534503,7.84173,8.1230189
-13.75382,0.986577,0.10370225,5,31,0,15.683255,0.62582457,0.033232917,0.69807633,0.021090912,31.845144,5.7986498,0.18566111,0.25563262,48.706545,68.52691,70.781369,39.776848,18.24029,11.802329,11.122035,13.488091,18.926505,28.582137,43.933635,63.94672,73.825626,48.326771,21.695019,12.653141,10.968801,12.631896,17.226564,25.681175,6.6755293,11.483648,26.426643,43.293496,38.253465,25.72349,16.195311,10.394462,7.2356132,5.8881916,6.2260518,9.6370814,21.458316,40.875524,41.019705,28.725077,18.196858,11.555301,7.8324395,6.0774044,42.047047,4.8839564,60.657554,73.266676,78.846409,58.653334,18.413096,11.059216,11.697451,13.401523,29.018334,35.85527,48.79341,53.298249,81.544205,35.580171,29.115651,11.033996,8.8997327,9.5178001,14.107721,24.803033,7.1054003,11.780355,27.366274,40.031585,23.040669,18.781898,12.525391,9.5527788,3.0249839,7.0268089,3.6189144,9.2104966,29.691336,31.613068,29.082229,26.073352,11.247138,7.230258,7.9052012,3.205987
-17.337045,0.99867691,0.10370225,5,31,0,18.234063,0.62959628,0.035614736,0.69306799,0.022203412,29.886096,6.0584962,0.16722151,0.28321616,44.842611,61.88181,63.752233,38.039999,18.584243,12.235784,11.453718,13.697337,18.924716,28.105671,42.318449,59.661473,65.510275,42.300138,20.41239,12.706043,11.354833,13.186979,17.925394,26.437685,6.8811514,11.311629,24.086618,38.238367,34.722334,24.071559,15.554114,10.230817,7.3028146,6.1030245,6.6058913,10.257348,21.566569,37.127753,36.09503,25.608946,16.604841,10.848245,7.6171297,6.182208,33.794349,5.6376086,35.385,73.215109,67.202796,30.870508,14.345473,12.070236,13.548684,10.442406,16.113476,28.022914,47.770851,61.588927,59.70525,39.216262,18.628132,11.841254,9.2369843,14.440566,20.290009,27.465513,7.1709146,22.886778,25.049596,37.672417,32.032018,20.721067,11.652624,7.1415407,10.286774,6.1951465,9.7910899,14.319225,17.790335,38.527951,48.212219,21.764099,16.538273,10.747014,8.4278282,8.0134428
-17.203935,0.5923595,0.10370225,5,31,0,26.808744,0.59003388,0.030225486,0.7815051,0.025018683,29.747953,5.7861776,0.39367015,0.25133958,44.74073,62.234007,64.239289,36.374739,17.167563,11.658811,11.470666,14.2727,20.180807,30.240504,45.432013,62.8084,63.580708,35.241089,16.768721,11.579102,11.527891,14.441609,20.490009,30.739868,6.652704,11.66072,27.730849,45.947368,39.460695,25.472729,15.459781,9.7076402,6.7875572,5.7789931,6.7443928,12.027408,28.640505,46.156854,38.9094,24.984031,15.161164,9.5468744,6.7145533,5.7743434,42.679736,4.8984263,24.904659,72.729238,58.837365,22.635008,21.961602,13.182251,17.995208,7.940932,19.603981,24.878264,15.851659,132.32108,41.334677,45.3276,14.927891,11.417653,16.103454,15.302737,9.9893569,19.337691,11.612072,10.184268,13.66809,44.447479,26.110037,25.699423,11.146316,13.629961,7.5107062,8.3632905,6.6969382,8.8804477,26.99406,29.248073,32.605884,28.079919,20.882185,8.9119387,8.8407096,9.3957782
-13.857807,0.92315872,0.10370225,5,31,0,22.842377,0.51692921,0.024460873,0.81816473,0.022621408,38.352061,6.2740818,0.19224681,0.25171754,54.427096,70.645107,68.551721,40.146784,20.869018,14.878697,14.611382,17.612953,23.762351,33.792964,48.412623,65.751242,73.03522,50.716507,25.55555,16.056985,14.281219,16.230054,21.228717,29.803011,7.8488653,14.406535,32.583942,50.011815,42.531671,27.677679,16.924991,10.691892,7.485194,6.2800882,6.9616498,11.183186,24.739758,46.532442,47.158074,32.590677,20.08602,12.443613,8.3364221,6.501887,37.920539,5.8814481,61.841408,89.208181,76.524602,35.414007,18.49406,20.346382,13.813472,17.278561,36.578784,43.296675,55.048371,41.637955,60.78163,57.851153,24.061373,11.889865,11.960657,18.604807,19.809396,26.650608,5.1985044,10.441162,29.678854,51.270682,28.957783,23.239174,11.957119,14.42354,8.4186529,6.9677566,8.833774,8.9988122,23.944852,40.253712,58.388302,29.278761,21.937845,8.878841,7.0379124,7.4510579
-12.341356,0.86610499,0.10370225,4,15,0,17.272197,0.52799173,0.027738042,0.79316427,0.023309359,36.546058,6.1356579,0.18278146,0.24221236,51.471785,65.813422,62.605838,37.123864,19.964216,14.448991,14.193773,17.037672,22.882775,32.39727,46.111919,61.807927,66.99483,46.112994,24.02243,15.500019,13.88946,15.765356,20.550675,28.740097,7.6943522,13.828331,29.548755,43.286746,36.961204,24.60837,15.436715,9.9948816,7.1553676,6.1164056,6.8549271,10.936739,23.16335,40.812083,40.655353,28.581033,18.057529,11.477453,7.8814741,6.2865936,51.575642,5.5842897,54.803376,57.704362,54.546106,32.769615,18.723153,11.444905,17.678822,12.918256,26.76898,28.339755,60.724263,52.446468,57.523996,37.082004,26.656839,14.434284,14.211724,16.051013,23.216759,23.353719,8.0567802,13.269451,24.497069,41.690995,42.379083,20.669476,19.781577,8.7082836,5.3644279,9.0233,9.8084314,9.7371465,30.448661,39.304466,31.131489,29.764972,22.842016,9.7660455,5.6239065,6.723659
-12.615992,0.99146094,0.10370225,5,31,0,19.825482,0.58192941,0.028400647,0.78115432,0.02306691,31.287266,5.756539,0.28406257,0.20263637,47.332274,67.040998,72.664456,42.826713,19.367038,12.446864,11.818654,14.420083,20.194162,30.198501,45.75172,65.484426,73.629651,45.797053,20.516399,12.704309,11.731729,14.084143,19.558288,29.14869,6.4537074,11.061764,26.967701,48.82298,43.845657,28.434571,17.09628,10.535159,7.1417206,5.7916249,6.2955621,10.382692,24.973845,47.837305,45.057246,29.643728,17.850636,10.94646,7.3395233,5.8381069,33.290688,5.9802109,49.075653,57.972734,78.132631,32.657616,20.044869,13.881516,8.6179949,18.376947,12.186794,34.112244,55.267881,54.868014,73.703883,65.867907,15.300571,13.891919,10.504373,10.974624,19.158605,35.95425,5.1275056,11.020501,26.600633,57.48607,44.575125,46.517974,17.804459,7.6410033,6.0307775,5.6718064,7.3815174,9.2745699,26.418891,45.051054,53.295991,26.366133,25.256616,10.271831,7.8741093,8.8036968
-14.719997,0.78164207,0.10370225,5,31,0,18.566215,0.5913158,0.028711822,0.73947503,0.020139102,38.864795,6.1174744,0.23097828,0.31702873,58.003198,77.736638,72.401132,37.469105,18.290221,13.047392,13.160969,16.520587,23.40616,35.084516,52.810566,73.78678,77.851842,45.660261,21.179922,13.662544,12.809532,15.400236,21.327583,31.68316,7.6736585,14.552173,33.848652,49.008125,39.600842,25.575538,15.799532,10.116032,7.1701473,6.1104801,6.9956536,11.986173,27.956014,47.871027,43.090853,28.716175,17.771208,11.211957,7.6995747,6.2127852,42.793993,4.3497869,54.078696,75.253654,63.120945,36.793584,21.381921,18.355771,12.670341,11.389256,18.446345,26.134205,55.054976,85.972667,73.450903,78.040829,24.470785,13.737149,12.792127,12.48632,20.162023,24.316389,6.5318272,11.559159,25.48256,48.993686,41.170462,32.796736,15.781644,18.235492,6.4864751,3.8297794,7.4984696,12.524968,36.068044,56.753359,31.659373,31.343731,19.926594,12.038232,10.270421,6.2106683
-15.06678,0.99816643,0.10370225,4,15,0,16.517407,0.56970466,0.029857935,0.74157717,0.019994253,41.012974,6.0354988,0.24615912,0.3182112,59.412006,76.603254,69.110782,37.130995,19.28396,14.127011,14.235251,17.603846,24.414239,35.725373,52.453295,71.758439,76.246448,48.079806,23.540598,15.120062,13.789542,16.055651,21.560547,31.137286,7.7911503,14.690019,32.016482,44.120514,35.824536,23.533493,14.795254,9.6390527,6.944477,5.9829276,6.8209692,11.287415,24.832294,42.490018,40.063029,27.590529,17.418186,11.124402,7.6729743,6.1419551,36.43786,5.2395851,76.892022,83.528181,63.718882,27.293857,18.657203,16.870643,15.344067,26.342396,25.153747,36.670308,68.297487,72.708629,87.883738,50.047822,23.10115,15.042797,19.47324,14.641453,18.356599,28.20125,7.451594,11.044237,23.180555,26.457371,48.640162,23.770445,21.176432,8.2894389,7.1509793,7.0147844,10.992067,11.971744,34.187725,55.950527,52.727044,12.627594,24.231531,11.914177,7.0799617,4.020393
-12.233101,0.9902069,0.10370225,5,31,0,16.980323,0.57833312,0.028947846,0.71442805,0.0214749,35.408732,6.4791048,0.22638611,0.27084383,51.53959,67.759982,64.717037,36.796958,18.690055,12.968128,12.476368,14.964316,20.403189,29.661598,43.71696,61.215652,70.184513,50.127511,24.773671,14.62175,12.271218,13.496918,17.529648,24.918014,8.0069438,14.270392,30.697573,45.210434,38.942585,26.412866,16.884758,11.042428,7.8554584,6.5300166,6.9654588,10.506553,21.879121,40.998984,43.679343,31.95324,20.701184,13.294812,9.0324135,6.9258854,33.769482,10.181335,48.783887,80.304599,53.508946,44.814123,19.256879,11.423293,13.188081,19.015843,27.610474,24.635923,33.956921,52.19751,64.318486,63.843175,17.487583,10.206543,13.696986,11.480468,16.243165,28.119044,9.0490904,15.791996,42.886867,44.785079,20.035484,22.655192,16.572438,12.968265,7.3833939,5.7627909,11.465845,10.39498,22.598895,43.141017,61.48253,27.441908,15.961485,14.733165,6.9242,9.6692127
-13.230191,0.98160036,0.10370225,5,31,0,15.915215,0.55120249,0.028631993,0.8117526,0.024198856,30.026914,5.789593,0.25153365,0.24023492,44.07789,61.414233,69.192082,46.690455,22.583292,14.136706,12.823822,14.987193,20.194893,29.163952,42.845179,60.152854,69.561727,49.073643,23.761963,14.444263,12.783535,14.72057,19.681065,28.327475,6.2403023,9.9250756,22.407491,42.674795,42.276523,28.638363,17.468625,10.796511,7.289943,5.8313146,6.1274003,9.4394266,20.979151,41.567455,43.092647,29.66923,18.14663,11.173155,7.4739193,5.8826602,33.555546,6.8417625,41.11992,46.976579,57.444608,40.578499,24.613665,10.083225,11.692395,18.798935,21.996672,36.958508,42.830132,62.846741,90.784227,50.403025,18.276584,16.011667,10.836872,14.739674,15.794596,38.614476,5.6995032,11.30354,19.049917,29.937056,63.50917,26.588308,20.970667,11.368543,6.5423878,4.8175237,6.1945145,6.4698915,15.992559,34.646093,46.691242,31.510264,24.105818,14.95719,4.5414049,7.7071113
