# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep2/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1478.1422,0.95458993,0.11200968,6,63,0,1481.8213,24.380259,0.62977181,18.172184
-1477.9414,0.96940464,0.11200968,4,31,0,1478.8315,27.833255,0.59085575,18.236051
-1477.9144,0.8309676,0.11200968,4,23,0,1479.5809,24.74084,0.61865938,18.159612
-1479.4225,0.97957468,0.11200968,4,31,0,1479.8906,16.741308,0.695387,17.785531
-1478.6877,0.99995068,0.11200968,4,15,0,1479.4946,20.082581,0.67041705,17.840887
-1478.9951,0.99808502,0.11200968,4,15,0,1479.1886,18.378424,0.68481991,17.774473
-1478.4633,0.97954877,0.11200968,4,19,0,1479.1226,19.929942,0.66964737,18.018484
-1478.5844,0.99541607,0.11200968,5,31,0,1478.807,20.830132,0.65893207,17.712516
-1477.967,0.99374799,0.11200968,5,31,0,1478.8061,25.08715,0.61583016,17.968707
-1477.9707,0.98642735,0.11200968,4,23,0,1478.751,25.871081,0.60876537,18.471861
-1478.7352,0.99499364,0.11200968,5,39,0,1478.7704,18.814676,0.68146031,17.975379
-1479.361,0.86891274,0.11200968,2,7,0,1479.9163,18.598994,0.6899621,17.948301
-1480.4987,0.88140985,0.11200968,5,31,0,1482.3951,23.35075,0.63762485,19.666522
-1478.3703,0.82061039,0.11200968,4,31,0,1484.1028,20.578153,0.65971956,17.961637
-1478.2584,0.99993865,0.11200968,3,15,0,1478.4583,21.224656,0.6572,18.045257
-1477.9972,0.96135186,0.11200968,5,31,0,1479.8717,23.427914,0.63230296,18.046672
-1478.0478,0.89157609,0.11200968,2,3,0,1478.7304,23.206392,0.6381336,18.08118
-1478.3762,0.95789342,0.11200968,5,63,0,1479.6093,30.431012,0.55956231,18.113203
-1478.2378,0.98818782,0.11200968,5,47,0,1479.2709,26.163446,0.61286183,17.969408
-1478.0588,0.98652374,0.11200968,4,19,0,1479.7444,25.85449,0.60784666,17.855752
-1479.9643,0.90792143,0.11200968,6,63,0,1482.0771,23.117221,0.64624197,17.278919
-1479.0777,0.98574543,0.11200968,4,31,0,1481.038,20.531877,0.65058694,18.333254
-1478.8187,1,0.11200968,2,3,0,1479.1798,21.391568,0.66303611,18.282812
-1478.5833,0.98283887,0.11200968,3,15,0,1479.5123,18.835869,0.67932709,18.241009
-1478.3905,0.88506449,0.11200968,3,15,0,1479.8299,20.005865,0.66591949,18.371482
-1481.227,0.72750959,0.11200968,4,27,0,1483.2012,27.10517,0.61375435,19.409911
-1482.1506,0.86598457,0.11200968,2,7,0,1483.2176,25.076783,0.59481136,19.249006
-1481.9636,0.98697223,0.11200968,2,3,0,1483.4377,28.24,0.60743501,19.239354
-1479.4355,0.98318719,0.11200968,5,35,0,1482.4325,21.518625,0.66437798,18.703222
-1478.3225,0.93018587,0.11200968,5,31,0,1480.3573,26.938921,0.59230508,18.550467
-1478.1421,0.9997587,0.11200968,4,27,0,1478.523,26.382537,0.61022305,18.080587
-1478.3592,0.92373025,0.11200968,4,19,0,1479.6222,30.694861,0.55838454,18.410924
-1478.8476,0.96800668,0.11200968,3,11,0,1479.2565,32.069466,0.54502868,18.735857
-1479.846,0.85086699,0.11200968,5,31,0,1480.64,29.321923,0.5881938,19.024859
-1478.3685,0.99570618,0.11200968,4,31,0,1481.0598,30.246268,0.57160298,18.381791
-1478.7809,0.81865315,0.11200968,4,23,0,1481.4624,28.927262,0.59003537,18.309559
-1478.6,0.96734921,0.11200968,4,23,0,1481.1547,25.762305,0.60032396,18.033725
-1479.5753,0.98456113,0.11200968,4,23,0,1480.912,25.411314,0.619522,17.201873
-1478.2859,0.99997562,0.11200968,5,31,0,1479.6442,27.247617,0.60151712,17.868975
-1478.6789,0.98745262,0.11200968,5,63,0,1479.4009,33.007164,0.54143736,18.083297
-1478.4521,0.98096859,0.11200968,5,31,0,1479.1927,27.90455,0.58548487,18.784166
-1478.062,0.9920998,0.11200968,4,31,0,1478.8447,25.929994,0.60508742,18.483515
-1478.5688,0.89316076,0.11200968,4,27,0,1479.3661,22.354985,0.63618579,18.567315
-1478.4896,0.96788902,0.11200968,4,23,0,1479.4029,26.663199,0.61067806,18.049081
-1477.9744,1,0.11200968,3,15,0,1478.6061,26.011637,0.60415082,18.253031
-1477.8991,0.99985256,0.11200968,4,19,0,1477.9878,26.866257,0.5992218,18.267476
-1479.1791,0.84427599,0.11200968,4,31,0,1480.7364,24.401689,0.61094486,17.869098
-1479.188,0.97032823,0.11200968,3,15,0,1480.3004,26.31234,0.61882284,18.12078
-1478.2218,0.88885999,0.11200968,2,3,0,1480.3562,24.9245,0.61158491,18.127578
-1478.3833,0.99495412,0.11200968,4,31,0,1479.9135,27.708714,0.58846001,17.669827
-1478.1941,0.96315118,0.11200968,2,7,0,1478.644,27.784363,0.591759,17.777726
-1478.3907,0.98973206,0.11200968,5,31,0,1478.5375,29.07976,0.58082132,18.703215
-1478.9322,0.82063392,0.11200968,2,3,0,1479.5918,29.427165,0.58458055,18.62515
-1479.3852,0.97492754,0.11200968,6,63,0,1480.9214,24.519467,0.6317967,17.427469
-1478.0779,0.92421373,0.11200968,4,23,0,1480.9671,22.59551,0.64057347,18.406746
-1479.2528,0.97117564,0.11200968,5,31,0,1479.8619,26.772009,0.59582399,17.287655
-1480.6984,0.79056183,0.11200968,2,7,0,1481.4238,25.887086,0.59364793,17.342652
-1479.8043,0.99979816,0.11200968,4,27,0,1481.0823,28.285197,0.56910145,18.197032
-1479.7552,0.99950057,0.11200968,4,19,0,1480.7355,32.110848,0.53759298,18.928179
-1478.6919,0.97156545,0.11200968,3,9,0,1480.0732,31.867288,0.55290151,18.67505
-1481.9248,0.64563868,0.11200968,2,7,0,1482.7856,31.460454,0.531909,18.737461
-1479.9094,1,0.11200968,1,1,0,1481.4567,31.910846,0.53666942,18.747677
-1478.1461,0.90990794,0.11200968,4,31,0,1482.1325,22.738237,0.64415303,18.320319
-1478.5117,0.99930709,0.11200968,5,31,0,1478.8865,28.776641,0.58081885,17.604441
-1478.1891,0.9642563,0.11200968,5,31,0,1478.8401,24.847384,0.62530713,18.424813
-1479.978,0.93056426,0.11200968,4,31,0,1480.7135,22.441707,0.65534329,19.113363
-1481.2301,0.75893479,0.11200968,4,31,0,1486.4838,32.689167,0.55996039,19.058427
-1480.2703,1,0.11200968,2,7,0,1481.2823,32.696426,0.55448102,19.062649
-1480.7678,0.99276052,0.11200968,5,31,0,1482.0458,37.817273,0.50305382,18.078786
-1480.2717,0.99303194,0.11200968,2,7,0,1481.467,37.850724,0.48684929,17.982858
-1480.2063,0.99955966,0.11200968,5,31,0,1480.6348,38.556809,0.48563226,18.273959
-1480.3173,0.95197414,0.11200968,4,15,0,1480.5507,38.586417,0.48884872,18.30534
-1478.0849,1,0.11200968,5,31,0,1480.6233,26.983776,0.59615332,18.554317
-1478.3471,0.94935382,0.11200968,5,31,0,1478.6679,29.649554,0.57742052,18.475352
-1479.2953,0.99253672,0.11200968,4,15,0,1479.5344,32.496226,0.53826821,18.88912
-1479.4174,0.99916482,0.11200968,2,3,0,1479.5158,33.371299,0.54054446,18.928418
-1479.4228,0.97201712,0.11200968,2,3,0,1479.7643,33.383689,0.53918194,18.966816
-1479.9371,0.82147581,0.11200968,2,7,0,1480.979,32.730609,0.53072469,18.903723
-1479.1015,0.99936681,0.11200968,5,31,0,1480.6299,19.975063,0.65802569,17.855643
-1479.8181,0.74588411,0.11200968,4,23,0,1482.4983,24.139596,0.61079964,17.789312
-1480.9827,0.89388095,0.11200968,3,11,0,1481.9599,26.519931,0.62381977,17.943278
-1479.413,1,0.11200968,2,3,0,1480.977,26.411156,0.61828143,17.907485
-1479.3691,1,0.11200968,4,27,0,1480.1745,20.357696,0.65168743,17.89055
-1478.4675,0.89783834,0.11200968,2,3,0,1480.0124,20.874133,0.65580441,17.831159
-1480.6923,0.58684657,0.11200968,1,3,0,1480.9418,20.141365,0.64766942,17.851281
-1478.4874,1,0.11200968,1,3,0,1480.2453,20.905537,0.65468011,17.837544
-1481.7023,0.99750872,0.11200968,5,31,0,1482.0753,23.428981,0.6341061,16.641516
-1482.2132,0.95042523,0.11200968,3,7,0,1482.4985,22.071108,0.64089614,16.616917
-1481.5221,0.78186998,0.11200968,2,3,0,1483.5445,22.737318,0.63893159,16.690062
-1482.7244,0.9559542,0.11200968,2,7,0,1483.1305,22.130455,0.6450062,16.480014
-1480.531,0.99982366,0.11200968,5,47,0,1485.0488,15.318446,0.71442148,19.209177
-1481.7206,0.768176,0.11200968,3,11,0,1484.1007,15.012964,0.70065667,19.10869
-1480.3078,0.99704947,0.11200968,2,3,0,1481.9393,15.829298,0.70755813,19.178433
-1479.8801,0.89934394,0.11200968,5,31,0,1483.8088,34.94531,0.52242758,17.508496
-1478.9863,0.9772463,0.11200968,5,31,0,1480.3648,34.031041,0.53391065,18.318551
-1481.1268,0.80121622,0.11200968,3,11,0,1481.4094,33.936479,0.51190737,18.501674
-1479.227,0.93959004,0.11200968,2,3,0,1481.6605,35.098736,0.51593467,18.449526
-1478.9937,0.8677177,0.11200968,4,23,0,1482.6772,23.569567,0.62119861,18.724637
-1478.3048,0.93645897,0.11200968,4,23,0,1479.9172,25.981323,0.60125142,17.938561
-1481.1998,0.77017509,0.11200968,4,23,0,1481.9546,27.533016,0.61255919,19.094095
-1479.3306,1,0.11200968,2,3,0,1480.8732,26.492406,0.59398483,19.079001
-1479.8993,0.94510594,0.11200968,2,3,0,1480.0592,27.520785,0.60681209,19.033541
-1478.6189,0.89223363,0.11200968,3,15,0,1483.418,23.598223,0.62260379,17.903874
-1478.0172,1,0.11200968,2,3,0,1478.6293,24.342158,0.62593153,17.946453
-1479.7007,0.96857263,0.11200968,4,15,0,1480.2652,25.372273,0.61067591,17.113703
-1478.7183,0.83083068,0.11200968,4,31,0,1481.7549,26.562815,0.60207285,17.436262
-1480.1338,0.97509099,0.11200968,4,31,0,1481.0527,28.773762,0.58448047,19.536083
-1479.4192,0.99921433,0.11200968,5,31,0,1481.8864,35.681519,0.51312057,18.598261
-1479.2713,0.99758145,0.11200968,4,31,0,1481.5167,27.631892,0.59193337,17.238156
-1478.6723,0.89356521,0.11200968,4,15,0,1480.1716,28.904048,0.57069134,17.927145
-1478.4659,0.99992227,0.11200968,5,31,0,1478.9623,27.125977,0.60073104,18.824582
-1478.273,0.99607227,0.11200968,4,31,0,1479.9002,26.517526,0.59831752,17.786545
-1478.4664,0.98955758,0.11200968,4,23,0,1479.7392,25.504184,0.61919149,18.720929
-1482.1597,0.98838555,0.11200968,4,31,0,1483.3235,23.377334,0.62874392,20.120106
-1479.9695,0.96248616,0.11200968,5,31,0,1484.011,30.475321,0.55835742,19.37002
-1479.4945,0.97282043,0.11200968,5,31,0,1480.9017,33.260329,0.54507124,17.725191
-1480.6209,0.96261254,0.11200968,4,15,0,1480.951,30.561612,0.55132219,17.25441
-1479.2283,1,0.11200968,6,63,0,1481.5928,23.19796,0.64613718,18.867796
-1481.4056,0.99216706,0.11200968,4,31,0,1482.5938,17.244391,0.68874658,19.672946
-1478.1351,0.92076581,0.11200968,4,31,0,1482.5961,25.776076,0.61012612,18.656518
-1480.5031,0.94835403,0.11200968,6,63,0,1480.797,34.368613,0.53299478,17.31956
-1480.5216,0.99011435,0.11200968,3,7,0,1480.6749,34.474992,0.53184773,17.319535
-1480.5616,0.90957058,0.11200968,2,7,0,1481.521,34.083951,0.52172415,17.286946
-1479.9844,0.99897893,0.11200968,5,31,0,1480.8741,32.243294,0.54221274,17.260605
-1479.2383,0.96496593,0.11200968,4,15,0,1480.3622,30.545865,0.56995114,17.490453
-1479.1339,0.81964734,0.11200968,4,31,0,1482.1647,26.004921,0.62046219,17.850295
-1480.7897,0.98256442,0.11200968,4,31,0,1483.3644,19.529542,0.65942852,19.357969
-1480.3483,1,0.11200968,2,3,0,1480.7799,19.60507,0.66261702,19.370387
-1481.4653,0.94504094,0.11200968,3,11,0,1483.291,19.675982,0.6773561,19.771926
-1479.478,0.99333957,0.11200968,5,31,0,1482.3431,16.323754,0.69595949,18.381121
-1478.8148,0.9780522,0.11200968,5,31,0,1479.8621,17.846269,0.68920838,18.130756
-1478.6086,0.96657315,0.11200968,5,47,0,1480.0455,29.866025,0.57544012,18.719679
-1479.3182,0.98817836,0.11200968,4,31,0,1480.0396,29.236052,0.57989711,17.302327
-1480.014,0.94317288,0.11200968,4,15,0,1480.2171,30.552271,0.57039804,17.212308
-1481.9005,0.8206918,0.11200968,2,7,0,1482.371,29.456064,0.55834458,17.067665
-1480.6029,1,0.11200968,1,1,0,1481.5566,29.820249,0.561702,17.077479
-1478.4603,0.99935239,0.11200968,3,15,0,1481.7379,28.3262,0.57811408,17.889087
-1480.7159,0.96346496,0.11200968,4,23,0,1483.063,32.571197,0.55022239,19.518921
-1480.7409,0.95706961,0.11200968,5,31,0,1482.936,38.464978,0.49535426,18.27064
-1478.3635,0.9980556,0.11200968,4,31,0,1482.0263,28.495019,0.57909464,17.789561
-1479.0607,0.98150195,0.11200968,5,31,0,1479.185,31.859578,0.55662776,18.819167
-1478.694,0.99875163,0.11200968,5,31,0,1480.6303,25.081007,0.61242791,17.518239
-1478.3279,0.95849208,0.11200968,3,15,0,1482.7719,25.945315,0.61666282,18.312881
-1478.5673,0.99762053,0.11200968,4,31,0,1479.049,29.719219,0.57224113,18.82679
-1478.7985,0.99875805,0.11200968,5,47,0,1481.2707,18.182791,0.68507932,18.49918
-1480.4303,0.99539153,0.11200968,3,13,0,1482.1293,15.135621,0.71514489,19.145695
-1478.2745,0.94327619,0.11200968,5,31,0,1483.2993,30.754461,0.56093243,18.039679
-1478.3482,0.93888046,0.11200968,4,23,0,1479.1631,27.6801,0.59940839,18.131346
-1478.7344,0.89959739,0.11200968,4,23,0,1480.2831,26.660343,0.60762107,18.913062
-1478.4163,0.89604758,0.11200968,4,23,0,1484.718,24.405614,0.63196353,18.040956
-1479.417,0.93732774,0.11200968,4,23,0,1480.2241,20.338403,0.67560381,17.967849
-1478.5185,0.94130807,0.11200968,2,7,0,1479.9533,19.808207,0.66559944,18.003942
-1479.0058,0.89543786,0.11200968,3,15,0,1480.3035,19.11384,0.66914892,17.830555
-1478.4039,0.9975589,0.11200968,6,63,0,1479.3374,22.65506,0.63449734,18.533949
-1478.4529,0.92919093,0.11200968,5,39,0,1479.5008,28.949546,0.58564624,18.568483
-1478.7818,0.99283993,0.11200968,3,11,0,1478.941,29.21918,0.5830611,18.826255
-1478.6189,0.53152617,0.11200968,2,7,0,1484.664,29.809165,0.56357736,18.590047
-1479.3993,0.9367679,0.11200968,5,43,0,1479.8083,25.912309,0.59613824,18.844648
-1478.8088,1,0.11200968,2,3,0,1479.3479,26.666436,0.60934251,18.863412
-1478.637,0.99564161,0.11200968,3,15,0,1480.3531,26.530719,0.61071996,18.739676
-1478.5028,0.99862855,0.11200968,5,63,0,1478.8876,27.05886,0.59152129,18.745274
-1478.6973,0.93571599,0.11200968,3,11,0,1479.5415,27.009828,0.6037404,18.905113
-1478.3552,0.98755682,0.11200968,4,31,0,1479.7227,31.330162,0.55748328,18.094099
-1478.0182,0.99998929,0.11200968,5,31,0,1478.4806,25.256277,0.61731063,18.498146
-1478.1184,0.97408935,0.11200968,4,25,0,1478.3572,27.71788,0.59649592,18.17394
-1478.7185,0.97316085,0.11200968,5,63,0,1479.1969,22.557081,0.65012333,17.83202
-1479.3155,1,0.11200968,4,31,0,1480.357,15.872258,0.70620976,18.392056
-1479.5503,0.96955873,0.11200968,5,31,0,1480.5647,19.812231,0.66815729,19.207628
-1479.4144,0.98951657,0.11200968,5,31,0,1481.05,25.17894,0.61937198,17.20181
-1479.1373,0.99966961,0.11200968,3,7,0,1479.43,25.333024,0.61307667,17.273106
-1479.147,0.86899612,0.11200968,5,31,0,1482.7558,34.828972,0.52148516,17.978195
-1480.3727,0.90122632,0.11200968,3,15,0,1482.6578,36.110385,0.49892769,17.840917
-1480.221,0.98957099,0.11200968,5,31,0,1481.0919,38.028006,0.49584615,18.373868
-1479.3077,0.99625191,0.11200968,5,31,0,1480.607,34.2022,0.52231368,17.853462
-1478.432,0.94656705,0.11200968,5,39,0,1480.3514,21.280367,0.64795857,18.277601
-1480.3484,0.99999051,0.11200968,4,19,0,1481.8616,16.43958,0.70462381,19.240412
-1481.2613,0.72233347,0.11200968,4,19,0,1483.5098,18.193218,0.66557277,17.94141
-1479.0223,1,0.11200968,3,11,0,1481.4998,19.51463,0.68056079,18.115593
-1480.3136,0.93158278,0.11200968,5,31,0,1481.5102,24.123807,0.61692188,17.117754
-1479.7114,0.9757807,0.11200968,2,3,0,1480.4173,24.73152,0.62247694,17.097455
-1479.3366,0.99765514,0.11200968,4,15,0,1480.4807,21.489157,0.65532462,17.329302
-1478.7472,0.95483668,0.11200968,3,11,0,1480.4244,22.25278,0.63783302,17.700485
-1478.8836,0.97889017,0.11200968,5,31,0,1479.8511,24.04033,0.63151187,19.03981
-1478.6278,0.86770029,0.11200968,4,27,0,1480.7778,28.058187,0.59786544,18.331565
-1478.2739,0.90716299,0.11200968,2,3,0,1479.7128,26.855919,0.59226711,18.333817
-1477.932,1,0.11200968,2,3,0,1478.2496,27.133128,0.59607168,18.342786
-1478.0562,0.94236259,0.11200968,4,27,0,1478.433,25.232244,0.61364177,18.549463
-1477.9214,0.99994905,0.11200968,4,31,0,1478.1688,26.814341,0.59842051,18.110118
-1477.9308,0.78453594,0.11200968,2,3,0,1479.4996,26.604053,0.60146007,18.027309
-1478.0708,0.96103486,0.11200968,2,3,0,1478.1328,26.875069,0.60378857,18.012914
-1478.18,1,0.11200968,4,27,0,1478.4566,22.702148,0.64475078,18.370097
-1480.8288,0.96996326,0.11200968,4,19,0,1481.184,21.938534,0.64220701,19.705452
-1481.087,0.85163346,0.11200968,5,31,0,1483.4356,19.10075,0.66264828,17.264731
-1479.2473,0.92315452,0.11200968,5,31,0,1482.1712,22.911895,0.62743495,17.655575
-1478.7616,0.80821716,0.11200968,2,3,0,1480.7519,22.676717,0.63447762,17.618934
-1478.5107,0.99647466,0.11200968,2,3,0,1478.7453,23.203014,0.63759579,17.606666
-1480.6396,0.77885467,0.11200968,5,39,0,1482.0363,32.794943,0.52542777,17.812472
-1482.624,0.85571052,0.11200968,2,3,0,1483.0989,32.06845,0.52491018,17.810626
-1478.857,0.95482089,0.11200968,2,3,0,1482.789,32.497365,0.54833528,17.817919
-1480.1873,0.95201978,0.11200968,4,31,0,1481.8686,34.463547,0.51519734,18.954981
-1478.3188,0.86749299,0.11200968,6,63,0,1482.253,27.671319,0.58811351,18.704115
-1479.213,0.84844507,0.11200968,3,15,0,1480.4441,29.14495,0.5721599,19.128197
-1479.2536,0.87489786,0.11200968,2,3,0,1480.2227,29.862595,0.57565237,19.104718
-1479.5217,0.99172251,0.11200968,4,15,0,1480.217,31.589218,0.55608955,19.188506
-1479.1859,0.99998518,0.11200968,4,15,0,1479.6241,31.709121,0.54921465,19.010523
-1477.9542,0.98417848,0.11200968,4,19,0,1479.5162,27.353014,0.59260214,18.116085
-1478.9847,0.86575076,0.11200968,3,15,0,1479.1587,27.209724,0.58367112,18.410224
-1478.2987,1,0.11200968,2,7,0,1478.951,28.593553,0.58874763,18.436785
-1478.5111,0.99915499,0.11200968,4,27,0,1479.2851,32.063943,0.55163058,18.127598
-1479.4904,0.95071225,0.11200968,3,15,0,1479.9366,34.804904,0.52906995,17.981877
-1478.9615,1,0.11200968,5,31,0,1479.8521,32.358347,0.55100543,18.716853
-1479.7612,0.99921703,0.11200968,5,31,0,1480.3824,36.211797,0.51081255,17.813956
-1480.765,0.98467357,0.11200968,4,15,0,1480.9346,36.967011,0.50479624,17.442851
-1479.0483,0.91350966,0.11200968,4,19,0,1482.5268,31.047228,0.56790078,18.647673
-1478.6827,0.99119668,0.11200968,3,15,0,1480.9749,28.394454,0.57436332,18.153385
-1478.7122,0.99643368,0.11200968,4,23,0,1480.6092,30.75963,0.56932623,18.008147
-1479.4165,0.86677537,0.11200968,4,27,0,1480.5131,25.828888,0.62355725,17.823548
-1479.5989,0.99996123,0.11200968,4,31,0,1480.0415,27.531845,0.57990754,17.635585
-1480.3888,0.68036543,0.11200968,2,3,0,1483.2116,28.394097,0.60194933,17.744222
-1479.7479,0.95072372,0.11200968,2,3,0,1481.1191,25.811987,0.59460933,17.784031
-1479.6498,0.90882313,0.11200968,5,31,0,1482.2386,36.347911,0.50988026,17.978211
-1478.3962,0.99961231,0.11200968,5,47,0,1482.2071,24.736292,0.61950764,17.605642
-1479.5537,0.89838842,0.11200968,5,63,0,1480.5347,35.009025,0.52816064,18.198206
-1479.5715,0.99880021,0.11200968,5,35,0,1480.0442,16.453285,0.69323274,18.280601
-1479.4286,0.88552456,0.11200968,3,15,0,1481.0623,18.645116,0.69077304,18.436755
-1478.245,0.98351847,0.11200968,4,19,0,1480.1633,20.778139,0.65993847,18.191032
-1478.1423,0.99997252,0.11200968,4,15,0,1478.3016,21.565005,0.65184446,18.28453
-1478.6386,0.9936485,0.11200968,5,31,0,1479.4194,31.685251,0.55019845,17.813416
-1478.5821,0.99684172,0.11200968,4,31,0,1479.9973,27.905919,0.59143058,18.913297
-1478.574,0.97556752,0.11200968,4,31,0,1479.4005,27.076749,0.598796,17.517407
-1478.7123,0.98652517,0.11200968,4,15,0,1478.8399,26.274354,0.60150047,17.485003
-1478.4285,0.96352545,0.11200968,4,31,0,1480.2479,29.05675,0.58395032,18.587947
-1478.2659,0.99506422,0.11200968,5,31,0,1478.6347,29.178669,0.57977687,17.858062
-1479.6654,0.91475062,0.11200968,4,23,0,1481.3907,34.475258,0.53478842,18.537938
-1479.6936,0.99911762,0.11200968,5,31,0,1480.6017,35.988682,0.50798403,17.803656
-1478.905,0.86675694,0.11200968,5,31,0,1483.1897,19.798781,0.67049367,17.632115
-1478.905,0.44478719,0.11200968,1,3,0,1481.9461,19.798781,0.67049367,17.632115
-1478.9943,0.95712862,0.11200968,5,31,0,1479.7809,22.094919,0.63983706,18.950466
-1478.4991,0.99961695,0.11200968,4,23,0,1479.8655,24.153999,0.62019746,17.708594
-1479.5731,0.99936204,0.11200968,5,31,0,1481.3411,18.109892,0.6873667,19.060126
-1481.0405,0.98558548,0.11200968,5,31,0,1481.8212,17.223203,0.69681692,17.065726
-1481.7217,0.90348732,0.11200968,5,31,0,1482.2021,16.408228,0.71252772,17.166712
-1481.2239,0.98301144,0.11200968,5,31,0,1482.3314,17.81905,0.69451544,17.041219
-1481.9369,0.97405152,0.11200968,4,15,0,1483.3182,16.46191,0.70281954,16.885766
-1485.31,0.91838603,0.11200968,4,15,0,1485.544,13.06244,0.72866415,16.529547
-1486.5948,0.99973572,0.11200968,5,31,0,1486.9236,11.308508,0.74592494,16.455449
-1480.4477,0.9992791,0.11200968,3,15,0,1490.321,16.491274,0.69500815,17.388942
-1480.2936,0.66037031,0.11200968,4,31,0,1484.4669,20.956299,0.6417735,17.703953
-1480.0424,0.96463583,0.11200968,4,27,0,1482.5765,20.124652,0.68037843,17.877039
-1478.9514,0.99788486,0.11200968,5,47,0,1480.2863,26.215998,0.61400755,18.940018
-1479.0591,0.99116053,0.11200968,4,31,0,1480.381,33.199203,0.54530676,18.283364
-1478.3138,0.99845334,0.11200968,4,27,0,1482.255,25.876201,0.6172999,18.248804
-1477.9414,1,0.11200968,3,15,0,1478.3753,27.102811,0.5985864,18.352076
