# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1479.0408,0.9725998,0.10072149,5,63,0,1480.0054,33.559819,0.53947784,18.536162
-1478.5391,0.98492091,0.10072149,3,11,0,1479.1899,31.670163,0.55520712,18.53417
-1478.3539,0.93983251,0.10072149,5,47,0,1480.1034,20.045393,0.66595591,18.249791
-1478.6626,0.9982331,0.10072149,5,31,0,1478.8198,20.047037,0.66596882,18.721248
-1478.2201,0.97475479,0.10072149,5,31,0,1479.1894,23.215039,0.63674232,18.637559
-1480.4147,0.98032254,0.10072149,5,31,0,1481.1438,12.915822,0.73591695,18.664927
-1478.3453,0.85016331,0.10072149,5,31,0,1481.649,29.70941,0.56571233,18.154666
-1478.0867,0.87676847,0.10072149,3,15,0,1479.4595,29.304327,0.57723604,18.327956
-1478.5926,0.81654891,0.10072149,3,11,0,1479.5134,27.824145,0.59983191,18.393597
-1478.798,0.99692342,0.10072149,4,23,0,1479.5317,30.745422,0.57082582,18.282366
-1479.0553,0.7343388,0.10072149,3,11,0,1482.1899,34.460554,0.52280314,18.47097
-1480.1584,0.82201287,0.10072149,5,63,0,1481.9894,20.120552,0.65138412,17.683866
-1478.0968,0.91287344,0.10072149,5,31,0,1481.0865,26.953017,0.59625262,17.861703
-1480.1077,0.68457142,0.10072149,4,19,0,1481.211,26.940116,0.61624314,18.678067
-1480.963,0.9971022,0.10072149,5,31,0,1481.5622,34.591454,0.50672991,18.379021
-1480.1756,0.99888172,0.10072149,3,15,0,1482.8839,37.576348,0.50123596,18.472865
-1478.0031,0.81585346,0.10072149,4,19,0,1482.1314,24.154197,0.62264119,18.127718
-1478.143,0.9068461,0.10072149,4,23,0,1479.1045,25.875747,0.60882356,18.662545
-1479.1191,0.89724478,0.10072149,4,31,0,1480.5545,19.295563,0.66865286,18.85384
-1478.5438,0.99813157,0.10072149,5,31,0,1479.5142,19.381814,0.67452146,18.027321
-1478.4837,0.93869563,0.10072149,3,15,0,1479.0641,22.031647,0.65458948,18.213737
-1480.5942,0.99988984,0.10072149,4,19,0,1481.8832,12.317228,0.73822547,18.47727
-1482.5576,0.75702846,0.10072149,2,3,0,1483.0389,13.474687,0.74989147,18.563512
-1482.3573,0.99333879,0.10072149,4,31,0,1489.2103,22.390361,0.63148396,19.984461
-1478.2592,0.96233293,0.10072149,4,31,0,1482.7336,28.384995,0.59092335,18.077786
-1479.402,0.79649734,0.10072149,4,19,0,1480.3835,29.699724,0.58543769,18.502014
-1480.8761,0.99927648,0.10072149,4,19,0,1481.0675,36.045147,0.49541402,18.013044
-1479.836,0.98405963,0.10072149,2,3,0,1480.7686,36.710357,0.50761236,17.970466
-1480.4508,0.75433699,0.10072149,2,3,0,1481.5444,35.95773,0.49843145,18.021242
-1478.1925,0.9949464,0.10072149,4,23,0,1482.0205,26.57313,0.60282167,18.697862
-1478.7645,0.92692584,0.10072149,4,31,0,1480.0761,28.471426,0.57631222,17.681289
-1478.8743,0.99583403,0.10072149,6,63,0,1479.3725,20.196131,0.66577936,17.599376
-1479.2357,0.88758357,0.10072149,2,3,0,1479.6045,20.765808,0.66655956,17.559607
-1478.3693,0.97867903,0.10072149,5,35,0,1479.8491,28.79394,0.58761594,18.043092
-1478.1274,0.88545681,0.10072149,2,3,0,1479.1774,28.322585,0.58972325,18.067405
-1478.5232,0.987849,0.10072149,4,27,0,1479.1197,26.072066,0.60415625,18.891413
-1478.4131,0.95844034,0.10072149,5,31,0,1479.0049,29.166627,0.57922394,17.713302
-1478.9793,0.97766802,0.10072149,3,11,0,1479.1893,30.086506,0.5725552,17.512052
-1479.1038,0.97665764,0.10072149,5,63,0,1480.6406,17.054237,0.69168749,18.096441
-1478.5718,0.98660332,0.10072149,5,31,0,1480.0374,20.197448,0.66219915,18.622474
-1478.6732,0.98910683,0.10072149,4,15,0,1478.7627,20.554997,0.65738884,18.714301
-1479.1035,0.99945187,0.10072149,5,47,0,1481.9481,32.756558,0.54129833,18.887936
-1478.5768,0.99152999,0.10072149,5,31,0,1479.3038,32.397663,0.5425331,18.351659
-1478.3024,0.98437028,0.10072149,5,31,0,1479.0147,28.497159,0.58157132,18.692836
-1478.4817,0.96677138,0.10072149,4,31,0,1479.0533,29.273365,0.58065411,17.759265
-1477.9107,0.98488679,0.10072149,3,15,0,1479.0052,27.182573,0.59709838,18.153476
-1478.0567,0.9981348,0.10072149,4,27,0,1478.7137,25.171028,0.61632032,18.574186
-1478.1016,0.999982,0.10072149,5,31,0,1478.1551,28.463257,0.58373805,17.906709
-1480.3483,0.55560522,0.10072149,1,3,0,1480.6417,27.563191,0.57447707,17.905386
-1478.5733,1,0.10072149,4,19,0,1480.299,27.738687,0.59996393,18.517564
-1477.952,0.94570917,0.10072149,4,23,0,1479.7976,26.189117,0.60862082,18.048956
-1478.5059,0.84737664,0.10072149,4,19,0,1479.2199,26.785772,0.609759,18.356142
-1478.8322,0.94721808,0.10072149,4,23,0,1479.7763,20.906374,0.6657587,18.625685
-1478.6284,0.99824685,0.10072149,3,7,0,1478.841,20.430771,0.66741896,18.599707
-1479.5227,0.86012883,0.10072149,5,31,0,1481.002,27.596968,0.5959579,17.185448
-1479.0624,0.93735159,0.10072149,5,31,0,1483.1337,17.042407,0.69700461,18.01648
-1480.5876,0.94260967,0.10072149,3,15,0,1481.6955,13.825902,0.72592179,17.605282
-1480.5918,0.79940098,0.10072149,2,3,0,1481.784,14.115217,0.72143578,17.574197
-1481.4026,0.96518938,0.10072149,3,7,0,1481.6037,13.695905,0.72417182,17.335458
-1480.5804,0.76208267,0.10072149,4,17,0,1483.3475,20.149845,0.68259977,17.886017
-1478.3181,0.9331911,0.10072149,3,11,0,1482.427,20.757239,0.65750993,18.017451
-1479.0309,0.93155289,0.10072149,5,31,0,1480.0853,33.067921,0.54235486,18.741533
-1479.8801,0.76713725,0.10072149,2,7,0,1480.8885,33.866194,0.54138367,18.813686
-1480.0331,0.98660553,0.10072149,5,31,0,1481.1483,16.039131,0.70908184,17.554617
-1480.6303,0.97828886,0.10072149,5,31,0,1481.3503,38.021677,0.4867748,18.953281
-1479.6557,0.97870164,0.10072149,4,15,0,1480.8998,36.669107,0.50156222,18.48811
-1479.06,0.95412647,0.10072149,5,31,0,1481.0506,32.057931,0.55516014,17.734778
-1480.2934,0.7160502,0.10072149,2,3,0,1481.4431,31.863317,0.53605927,17.702191
-1479.3416,0.83432299,0.10072149,5,31,0,1482.1163,28.742515,0.57604548,19.200554
-1479.4091,0.89281568,0.10072149,4,31,0,1481.1927,29.888102,0.55729661,18.674728
-1479.572,0.9874562,0.10072149,5,31,0,1480.6547,36.631778,0.5038968,18.168851
-1479.2209,0.97165253,0.10072149,3,11,0,1480.0161,34.451183,0.51900346,18.225772
-1481.2342,0.96386586,0.10072149,5,31,0,1482.3129,10.787891,0.76126361,18.431329
-1480.2051,0.99968062,0.10072149,5,63,0,1483.0879,38.149139,0.48591635,18.059843
-1478.9031,0.97453405,0.10072149,4,31,0,1481.3541,32.784517,0.53589777,18.528741
-1478.1408,0.90987983,0.10072149,4,27,0,1480.7936,22.948559,0.63365545,18.066568
-1478.3729,0.91944938,0.10072149,2,3,0,1478.7426,23.982969,0.63536981,18.01082
-1478.4831,0.6456593,0.10072149,4,31,0,1483.3788,20.959145,0.65902058,17.790272
-1478.4563,0.9794823,0.10072149,5,31,0,1479.0665,22.627259,0.64589772,18.684032
-1478.3104,0.99871427,0.10072149,5,31,0,1478.7223,20.554346,0.66348146,18.154792
-1478.0352,0.99169447,0.10072149,5,47,0,1478.6741,28.170027,0.58940705,18.365951
-1478.5156,0.85844547,0.10072149,3,11,0,1479.2093,26.940732,0.60842675,18.273779
-1480.2145,0.92213339,0.10072149,4,19,0,1480.493,29.957062,0.55542207,19.081735
-1479.998,0.97142161,0.10072149,5,47,0,1482.5443,18.95119,0.66221876,18.339243
-1480.9433,0.76816909,0.10072149,1,1,0,1481.3336,18.639287,0.66127465,18.366077
-1479.9976,0.94622152,0.10072149,2,3,0,1481.6056,20.509581,0.67774886,18.217313
-1480.9112,0.99565255,0.10072149,4,21,0,1483.2279,12.095661,0.73797985,18.037877
-1480.4389,0.78493642,0.10072149,5,39,0,1483.5336,26.383685,0.5861886,18.850174
-1479.4335,0.98290389,0.10072149,5,31,0,1481.5948,34.607254,0.51566799,18.289202
-1480.1471,0.93611064,0.10072149,5,35,0,1480.4214,16.86127,0.71033495,18.200465
-1481.081,0.94383147,0.10072149,4,19,0,1482.2653,12.504182,0.74850976,17.943842
-1480.3325,0.83203221,0.10072149,4,15,0,1482.2758,13.34673,0.73166242,17.877645
-1480.8025,0.97641433,0.10072149,5,31,0,1481.5262,14.777676,0.71461132,17.389997
-1479.7328,0.75316787,0.10072149,5,31,0,1483.2342,24.662109,0.60494347,18.008715
-1480.8413,0.90251173,0.10072149,2,7,0,1481.5702,26.264454,0.6250938,17.778566
-1478.4441,0.9168817,0.10072149,3,15,0,1481.6914,22.628405,0.64877351,18.110534
-1478.1054,0.99194273,0.10072149,5,47,0,1479.6086,28.973368,0.57836898,17.963325
-1478.73,0.81962867,0.10072149,4,23,0,1480.0723,27.336839,0.59196242,18.995975
-1478.7087,0.95662866,0.10072149,4,27,0,1480.3888,26.850042,0.60734886,18.805512
-1481.3817,1,0.10072149,4,15,0,1481.7808,22.789611,0.6333385,19.88086
-1484.0517,0.73566988,0.10072149,5,31,0,1484.8583,19.874644,0.64626918,19.859292
-1483.637,1,0.10072149,2,3,0,1485.127,21.330634,0.67575836,19.751531
-1480.9043,0.93345403,0.10072149,2,3,0,1484.0487,19.983098,0.66582486,19.709197
-1479.3689,0.99996489,0.10072149,4,15,0,1481.1367,20.113006,0.66448802,19.142702
-1478.9243,0.53047504,0.10072149,2,3,0,1484.4617,20.006106,0.66478553,18.887959
-1477.9204,0.98109716,0.10072149,4,31,0,1479.4962,24.200229,0.62474642,18.241124
-1479.396,0.80035901,0.10072149,3,11,0,1479.6378,23.568093,0.64653135,18.278209
-1479.4235,1,0.10072149,2,3,0,1479.5126,21.64063,0.63671078,18.229657
-1478.3138,1,0.10072149,2,7,0,1479.3549,21.95516,0.64183107,18.276158
-1478.3862,0.93904655,0.10072149,5,31,0,1479.1086,25.551705,0.60497813,17.89737
-1478.1724,0.79324526,0.10072149,3,15,0,1480.3657,24.507644,0.62366654,17.765617
-1478.3981,0.94961484,0.10072149,5,31,0,1478.6311,23.137215,0.62942245,18.538057
-1478.2404,0.98284602,0.10072149,4,23,0,1480.6295,24.589109,0.62809903,17.974004
-1478.1867,0.99927178,0.10072149,3,11,0,1478.4179,24.489532,0.61656642,18.07559
-1477.9776,0.98589294,0.10072149,4,19,0,1478.7369,25.0745,0.61785649,17.946997
-1478.507,0.95820176,0.10072149,5,63,0,1479.5169,30.525594,0.56275471,17.747406
-1478.4397,0.98263238,0.10072149,5,31,0,1478.7493,31.092752,0.55427245,18.018307
-1479.2781,0.66417319,0.10072149,2,7,0,1481.2122,30.271222,0.55338376,18.169478
-1478.2148,0.84022192,0.10072149,3,11,0,1480.9906,29.527222,0.56897158,18.209968
-1478.1147,0.99993162,0.10072149,5,63,0,1478.592,27.071816,0.60114833,18.524263
-1478.5033,0.97991184,0.10072149,5,31,0,1478.822,31.073652,0.55256606,18.238639
-1478.9165,0.99952339,0.10072149,5,63,0,1480.1382,23.499415,0.62738217,19.019017
-1478.6256,1,0.10072149,3,15,0,1479.086,24.254962,0.6305639,18.857788
-1479.0585,0.9988066,0.10072149,5,31,0,1480.2367,34.612372,0.52606541,18.093352
-1479.6501,0.99995543,0.10072149,5,31,0,1480.2366,34.106543,0.52984623,19.043798
-1481.1154,0.83164452,0.10072149,2,7,0,1481.8466,34.001,0.51560287,19.185593
-1479.8142,0.99542814,0.10072149,3,11,0,1481.398,33.228504,0.54538431,19.01927
-1478.5926,0.93064877,0.10072149,5,31,0,1480.5163,28.426844,0.58025883,18.853253
-1478.6216,0.99987019,0.10072149,5,31,0,1479.319,23.658123,0.63496286,18.890493
-1479.7124,0.94726241,0.10072149,4,15,0,1480.0861,24.836804,0.61247976,19.343223
-1479.8563,0.82395567,0.10072149,2,3,0,1481.5212,24.574338,0.62801015,19.420617
-1479.8744,0.9922512,0.10072149,2,3,0,1480.0359,23.570909,0.62585843,19.414582
-1478.4859,0.97112827,0.10072149,4,31,0,1483.388,25.870855,0.60028935,18.457589
-1478.8044,0.99539359,0.10072149,5,31,0,1479.1136,19.675157,0.66268356,18.425157
-1478.6325,0.97679415,0.10072149,3,15,0,1479.5787,22.722688,0.63044462,18.215425
-1479.1243,0.8962136,0.10072149,3,15,0,1480.0186,25.44711,0.62674925,18.041163
-1480.2967,1,0.10072149,4,19,0,1480.4261,23.019581,0.62427721,19.257301
-1481.1275,0.69579402,0.10072149,4,27,0,1484.7669,18.642803,0.66219609,18.904962
-1481.2788,0.97065691,0.10072149,2,3,0,1481.9944,21.090942,0.67650091,18.825834
-1481.2788,0.37026387,0.10072149,1,1,0,1484.1071,21.090942,0.67650091,18.825834
-1480.9435,1,0.10072149,2,3,0,1481.6695,19.297312,0.65525875,18.754198
-1478.3973,0.99293908,0.10072149,4,27,0,1482.8815,24.635493,0.62250394,18.834979
-1478.1188,0.99652372,0.10072149,5,31,0,1479.7216,22.313627,0.64630734,18.053058
-1478.884,0.87759329,0.10072149,4,23,0,1481.4004,34.016802,0.53038412,18.408369
-1479.3385,0.97267813,0.10072149,5,31,0,1480.5525,24.945738,0.61368663,19.255967
-1479.0663,0.99908917,0.10072149,5,31,0,1481.2006,34.25052,0.53147192,18.449764
-1478.6621,0.95813382,0.10072149,5,31,0,1479.375,32.565781,0.54419956,18.547341
-1478.4905,0.98081728,0.10072149,5,31,0,1479.2739,27.551378,0.59226332,17.567572
-1479.8394,0.81134307,0.10072149,5,31,0,1481.5303,36.427342,0.50238767,17.840417
-1477.9176,0.9501105,0.10072149,5,39,0,1480.7499,27.186196,0.59563378,18.122337
-1480.8614,0.70650124,0.10072149,4,19,0,1481.5188,24.522716,0.63993622,17.47713
-1478.9481,0.56844719,0.10072149,2,3,0,1483.5144,23.054618,0.64033871,17.422261
-1479.1527,0.99983168,0.10072149,5,31,0,1479.4021,31.969184,0.54850978,18.994997
-1479.944,0.764895,0.10072149,2,3,0,1480.4066,32.496518,0.55595164,18.93453
-1480.2048,0.95128637,0.10072149,2,3,0,1480.53,31.617113,0.53892654,18.923148
-1484.7967,0.98153223,0.10072149,5,31,0,1486.0241,47.50502,0.40178865,18.827184
-1483.1757,0.99587576,0.10072149,4,15,0,1485.3248,43.646122,0.43849209,19.163732
-1479.7298,0.99643185,0.10072149,4,15,0,1483.4257,37.086954,0.50165969,18.267995
-1480.5962,0.89648334,0.10072149,5,31,0,1481.3229,35.005599,0.50793685,17.664548
-1479.8242,0.74657741,0.10072149,2,3,0,1482.0581,34.859595,0.51670118,17.58801
-1478.1189,0.76778247,0.10072149,5,31,0,1481.5294,26.608307,0.60248956,17.792285
-1479.074,0.74893597,0.10072149,3,11,0,1480.1935,27.884691,0.60012187,17.703093
-1478.7415,0.98733337,0.10072149,5,31,0,1479.4584,28.827726,0.58716107,18.806052
-1478.9134,0.99017158,0.10072149,5,63,0,1479.8507,18.571624,0.67440503,18.108677
-1479.4245,0.93278007,0.10072149,5,31,0,1479.9599,21.10563,0.66834515,18.654695
-1483.4715,0.89427323,0.10072149,5,31,0,1484.3278,24.610556,0.6031081,20.016489
-1480.5945,0.98292998,0.10072149,4,19,0,1484.3351,25.36439,0.63350033,18.749488
-1481.2144,0.97954231,0.10072149,3,15,0,1484.7321,23.51155,0.61473643,19.295908
-1480.2438,0.98783706,0.10072149,5,31,0,1482.7604,15.789833,0.69856663,18.823607
-1479.2633,0.99990427,0.10072149,5,31,0,1481.6427,30.949485,0.54905349,18.708356
-1478.5296,0.99208054,0.10072149,5,47,0,1481.2854,20.853756,0.65286109,18.506996
-1479.6919,0.67867188,0.10072149,3,11,0,1482.3575,18.934816,0.68804327,18.790804
-1479.2747,0.99885769,0.10072149,3,11,0,1479.7531,20.00464,0.6774831,18.581279
-1478.5982,0.98947941,0.10072149,5,31,0,1480.3158,21.074766,0.650237,17.878858
-1478.5496,0.98969017,0.10072149,5,31,0,1479.2614,27.097822,0.5901555,17.74398
-1478.0595,0.99927379,0.10072149,4,27,0,1479.3697,27.434243,0.58967096,18.333167
-1478.042,1,0.10072149,3,15,0,1478.2374,27.94092,0.58920565,18.484835
-1478.3518,0.64106976,0.10072149,2,3,0,1481.0643,27.057027,0.59205623,18.650672
-1480.015,0.690875,0.10072149,4,23,0,1481.5031,24.397314,0.63995885,18.806435
-1478.7979,0.97741683,0.10072149,5,63,0,1480.9413,31.623336,0.54530438,18.074058
-1479.2848,0.91256193,0.10072149,5,31,0,1480.2049,32.009274,0.56041648,18.392986
-1478.4255,0.85879977,0.10072149,5,39,0,1480.774,24.437435,0.62761449,17.673362
-1479.7601,0.56921865,0.10072149,2,7,0,1482.6129,25.617202,0.62464954,17.507063
-1479.2686,0.99755589,0.10072149,5,31,0,1480.4795,31.139464,0.56841759,17.847073
-1478.3899,0.99926788,0.10072149,5,51,0,1479.3091,27.784953,0.58655107,18.738829
-1478.0977,0.99981445,0.10072149,4,31,0,1478.5179,26.889015,0.59603783,18.528885
-1478.0146,0.99984885,0.10072149,4,31,0,1479.0748,24.783418,0.62005275,17.902766
-1477.8855,0.9646026,0.10072149,4,23,0,1478.3322,26.048923,0.60850244,18.238005
-1477.9034,0.93825195,0.10072149,3,15,0,1478.2606,26.173275,0.60756378,18.308827
-1478.7416,0.86482194,0.10072149,3,11,0,1478.8964,26.114831,0.61805444,18.086241
-1479.9282,0.62924417,0.10072149,3,11,0,1482.5392,23.825458,0.61199057,18.33465
-1478.2672,0.99324478,0.10072149,3,15,0,1480.2588,24.686812,0.62738165,18.4787
-1479.39,0.9979831,0.10072149,4,19,0,1479.516,20.044256,0.66068422,17.464386
-1480.6878,0.96402464,0.10072149,5,31,0,1481.3442,16.275782,0.7129882,17.499803
-1479.3636,0.98820035,0.10072149,5,31,0,1480.9553,19.292981,0.66752988,17.565892
-1479.3636,0.31412753,0.10072149,2,3,0,1483.468,19.292981,0.66752988,17.565892
-1479.0485,0.82029546,0.10072149,5,31,0,1480.9902,19.571929,0.67591033,18.834131
-1479.1526,0.99098917,0.10072149,2,3,0,1479.1642,19.037867,0.67093515,18.835129
-1479.0258,0.88320328,0.10072149,2,3,0,1479.9966,19.693521,0.67397829,18.861552
-1478.5195,0.97370737,0.10072149,5,31,0,1479.6393,20.459339,0.65942239,17.857375
-1479.5081,0.78064416,0.10072149,3,11,0,1480.9964,19.844722,0.67819829,17.676607
-1479.8413,0.99506331,0.10072149,5,31,0,1481.035,17.146778,0.69240188,19.091822
-1479.1535,0.98400466,0.10072149,5,31,0,1480.6806,19.044232,0.68258399,17.747348
-1479.1246,0.99997416,0.10072149,5,31,0,1480.1232,26.681939,0.60641692,19.150894
-1480.831,0.99935581,0.10072149,5,31,0,1481.5595,12.36433,0.73846073,17.830264
-1480.3675,0.99857818,0.10072149,4,15,0,1480.9584,13.153003,0.73728331,18.00785
-1482.8254,0.58967994,0.10072149,5,31,0,1484.5989,15.995916,0.72828382,18.852775
-1479.9956,0.99202929,0.10072149,2,7,0,1482.8936,15.599762,0.70289565,18.784298
-1480.6154,0.99780161,0.10072149,3,11,0,1481.0744,13.401072,0.72860792,18.932157
-1481.0402,0.95568298,0.10072149,5,63,0,1483.3739,27.752109,0.58211626,16.905479
-1480.5711,1,0.10072149,1,1,0,1480.9063,27.954225,0.58447367,16.914958
-1479.7592,0.9912945,0.10072149,4,15,0,1480.9259,26.14565,0.61214042,17.138351
-1479.998,0.96607289,0.10072149,4,15,0,1480.2213,24.735942,0.61237012,17.14735
-1481.6133,0.72331195,0.10072149,5,31,0,1485.0517,37.309094,0.48158756,17.980668
-1480.4704,0.96271575,0.10072149,5,31,0,1482.7178,33.44903,0.54912485,17.715894
-1479.6811,0.98255009,0.10072149,5,31,0,1482.3543,30.08144,0.56200516,19.26575
-1478.8901,0.95334722,0.10072149,5,31,0,1480.2921,30.315468,0.57567442,18.013539
-1479.5392,0.98606709,0.10072149,4,19,0,1480.5938,34.364696,0.51689275,18.432482
-1480.0951,0.9045229,0.10072149,5,31,0,1481.0257,35.74468,0.52248657,18.653043
-1479.5233,0.84220266,0.10072149,5,63,0,1482.0399,25.41548,0.62835926,17.863509
-1479.6655,0.99646012,0.10072149,4,23,0,1480.9439,24.378137,0.6102912,18.911149
-1478.8752,0.98843296,0.10072149,4,23,0,1481.5426,19.596297,0.67754856,17.931908
-1478.2174,0.99870995,0.10072149,4,31,0,1479.4382,23.947863,0.62179737,18.075529
-1478.9825,1,0.10072149,4,19,0,1479.277,20.68834,0.6542382,18.871829
-1480.2955,0.94865484,0.10072149,4,31,0,1482.5858,33.594819,0.52342706,19.102898
-1480.4584,0.95037091,0.10072149,2,7,0,1481.2327,33.844908,0.54342926,19.027148
-1480.4584,0.59208164,0.10072149,2,3,0,1484.882,33.844908,0.54342926,19.027148
-1483.6303,0.74073342,0.10072149,5,31,0,1486.5005,33.285441,0.5514641,16.769155
-1478.6162,1,0.10072149,4,31,0,1483.7822,27.007806,0.60414764,17.626941
-1480.3566,0.61467847,0.10072149,2,3,0,1481.3419,26.058352,0.59056987,17.635476
-1478.2216,0.84078181,0.10072149,2,3,0,1481.9022,27.310859,0.59367518,17.740662
-1478.1102,0.81226754,0.10072149,4,23,0,1479.6673,26.671671,0.60093803,18.622176
-1478.6584,0.90421572,0.10072149,3,11,0,1479.0431,27.657608,0.6001725,18.683606
-1478.4176,0.95101487,0.10072149,4,27,0,1479.975,31.742679,0.55145043,18.068768
-1478.5227,0.98767004,0.10072149,2,7,0,1478.6065,32.087361,0.55092633,18.059713
-1478.4427,0.92942599,0.10072149,3,15,0,1479.3586,30.364092,0.55908246,18.163329
-1479.8652,0.74156748,0.10072149,5,63,0,1481.9486,15.345282,0.7191607,18.005123
-1478.4408,0.9973477,0.10072149,5,31,0,1480.8932,31.219412,0.55655008,17.898397
-1478.0949,0.99901021,0.10072149,5,47,0,1479.2052,22.231828,0.64555979,18.0566
-1478.9109,0.97999544,0.10072149,4,31,0,1482.6535,18.686104,0.68141587,17.778611
-1479.9171,0.81069068,0.10072149,2,3,0,1480.4628,17.570468,0.68037436,17.738012
-1481.6085,0.83375234,0.10072149,5,31,0,1485.7523,13.534547,0.74086635,19.136278
-1484.1334,0.86379142,0.10072149,5,31,0,1486.9342,18.153546,0.66851799,16.751954
-1482.244,1,0.10072149,1,1,0,1483.5489,18.674252,0.67258756,16.76641
