# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep2/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1480.9402,0.97323608,0.12487555,5,31,0,1483.3436,13.563307,0.73980038,18.760904
-1479.7641,0.79922265,0.12487555,5,47,0,1484.174,29.185446,0.57332907,17.150852
-1478.8329,0.99875896,0.12487555,5,31,0,1480.6749,18.578518,0.67951976,18.633359
-1478.0253,0.9671951,0.12487555,4,23,0,1479.1884,24.249081,0.62299501,17.957854
-1478.5862,0.99929767,0.12487555,5,31,0,1479.9649,31.603064,0.5518063,18.63492
-1482.0162,0.65607514,0.12487555,3,11,0,1482.2755,33.65456,0.55429044,18.853918
-1479.7995,0.93093541,0.12487555,5,31,0,1482.8384,20.438183,0.65251615,17.467911
-1479.2439,0.83685792,0.12487555,2,3,0,1481.1791,21.319708,0.65492935,17.348794
-1479.3703,0.91746205,0.12487555,4,15,0,1480.0561,19.604203,0.66713696,17.447105
-1479.2798,1,0.12487555,2,3,0,1479.3535,19.743769,0.6675428,17.446222
-1479.6629,0.91483267,0.12487555,5,31,0,1480.6958,17.237001,0.70384273,18.48011
-1479.055,0.98757391,0.12487555,2,3,0,1479.7906,17.079443,0.69551885,18.510927
-1479.1698,0.79943028,0.12487555,5,31,0,1480.6904,30.928125,0.54878838,17.975332
-1478.4762,0.98319225,0.12487555,2,3,0,1479.2788,31.793256,0.5521633,17.982493
-1478.4979,0.97145869,0.12487555,5,31,0,1478.9572,31.93617,0.54845353,18.452509
-1478.3781,0.975657,0.12487555,5,63,0,1478.8063,22.430103,0.64848413,17.906545
-1481.0696,0.720935,0.12487555,3,11,0,1481.4721,21.122579,0.67398452,17.619732
-1478.8036,0.97837039,0.12487555,4,27,0,1481.761,28.386588,0.59581921,18.269278
-1478.1902,0.75562305,0.12487555,3,15,0,1481.042,27.057972,0.60412363,18.311925
-1480.2745,0.74319213,0.12487555,2,3,0,1480.4031,27.574285,0.61140758,18.344379
-1478.2554,0.75719443,0.12487555,2,3,0,1483.0731,26.629799,0.60888671,18.38976
-1478.8134,0.94900583,0.12487555,2,3,0,1478.8477,26.846966,0.6113029,18.384933
-1480.0931,0.75647573,0.12487555,4,23,0,1482.0717,22.140587,0.66315093,18.38756
-1478.9633,0.99823691,0.12487555,3,15,0,1480.4009,20.556979,0.65107793,18.221827
-1479.6518,0.82538547,0.12487555,2,3,0,1480.2763,22.172312,0.66086972,18.313783
-1478.7098,1,0.12487555,3,15,0,1480.7137,18.479737,0.68146783,18.459299
-1477.8871,0.99235785,0.12487555,4,23,0,1481.283,25.613715,0.61262472,18.266582
-1479.2952,0.99560873,0.12487555,4,31,0,1479.7718,30.3746,0.56355621,19.172611
-1478.3136,0.99985164,0.12487555,4,15,0,1479.4584,31.08902,0.5583824,18.384699
-1478.2007,0.96124659,0.12487555,5,31,0,1478.6784,25.836332,0.60328035,18.011779
-1480.762,0.70296855,0.12487555,4,23,0,1483.3291,19.366536,0.65553051,18.793478
-1478.8366,1,0.12487555,3,11,0,1480.921,20.005141,0.66118512,18.703351
-1479.5033,0.9641387,0.12487555,4,27,0,1483.3971,25.721192,0.61127252,19.375643
-1479.3845,0.99998851,0.12487555,4,15,0,1479.6831,24.634025,0.62173602,19.323317
-1479.4964,0.77168023,0.12487555,2,3,0,1481.056,24.375936,0.62607335,19.353053
-1480.1152,0.78319181,0.12487555,5,31,0,1481.9713,18.503871,0.68605202,17.279458
-1479.9562,0.92618481,0.12487555,5,31,0,1481.0195,27.701809,0.58553302,19.452924
-1480.0309,0.94858958,0.12487555,5,31,0,1480.5551,28.752739,0.58897897,17.17048
-1482.2162,0.93677244,0.12487555,5,31,0,1482.5003,25.889521,0.59719957,16.743405
-1480.0538,0.9871496,0.12487555,4,19,0,1482.8497,22.979619,0.62511053,19.176692
-1479.2723,0.9769878,0.12487555,2,3,0,1480.3932,23.831847,0.62988812,19.264133
-1478.3079,0.95658188,0.12487555,4,15,0,1479.6299,22.6953,0.63654836,18.607684
-1478.8596,0.98775932,0.12487555,3,15,0,1482.495,19.391537,0.67125215,17.703149
-1478.0622,0.99940175,0.12487555,5,31,0,1480.5612,29.390188,0.57492162,18.207006
-1480.4837,0.72958146,0.12487555,3,15,0,1481.8049,27.918124,0.57164818,17.703752
-1479.2938,0.99784493,0.12487555,4,21,0,1482.0188,30.477631,0.56078748,19.141206
-1478.9593,0.83836878,0.12487555,3,11,0,1480.6744,31.017288,0.56387739,18.881518
-1479.2653,0.98514818,0.12487555,5,31,0,1480.9366,23.667577,0.63667901,19.169321
-1478.7301,0.99996303,0.12487555,5,31,0,1479.339,22.232165,0.64535944,18.949616
-1479.9518,0.80441088,0.12487555,2,3,0,1480.5044,21.11981,0.64306031,19.012403
-1478.3651,1,0.12487555,3,11,0,1480.081,23.22816,0.63833656,18.719381
-1478.3807,0.94949164,0.12487555,5,31,0,1479.0977,28.535156,0.57570089,18.107164
-1479.6727,0.97887009,0.12487555,5,31,0,1480.1033,26.559236,0.59366198,19.252855
-1479.3274,0.96659849,0.12487555,4,23,0,1481.0476,18.95104,0.68698312,17.976819
-1480.5107,0.82617853,0.12487555,5,31,0,1481.7672,22.246959,0.62661004,18.767551
-1479.4611,0.97836686,0.12487555,4,19,0,1481.3294,26.211924,0.60097958,17.218898
-1479.3038,0.96886645,0.12487555,5,31,0,1481.4409,34.934414,0.52147469,17.845906
-1478.0617,0.92889738,0.12487555,4,31,0,1480.0009,25.78284,0.60506339,18.308422
-1479.9207,0.79927852,0.12487555,4,23,0,1481.2268,23.809448,0.64100502,19.198032
-1480.5084,0.9095657,0.12487555,4,15,0,1482.1157,24.86359,0.62695956,19.601311
-1480.6959,0.99879714,0.12487555,4,15,0,1481.045,25.165334,0.60828239,19.662293
-1479.5891,0.93884842,0.12487555,4,31,0,1482.1379,30.027929,0.58081202,17.675853
-1479.2,0.93379047,0.12487555,5,39,0,1483.3036,25.011644,0.62975565,17.746131
-1478.9966,0.99684417,0.12487555,3,15,0,1479.5396,26.557313,0.61490034,17.980089
-1478.1174,1,0.12487555,4,27,0,1479.0833,22.330939,0.64124948,18.088325
-1479.2497,0.66262915,0.12487555,4,27,0,1481.7926,28.776668,0.58510033,17.325677
-1478.1027,0.99977992,0.12487555,4,19,0,1480.2695,27.190548,0.59171504,18.413654
-1479.0064,0.99312118,0.12487555,3,15,0,1479.5909,28.849466,0.5740503,19.001875
-1479.9144,0.91720325,0.12487555,2,3,0,1480.0534,28.526106,0.57006175,19.047558
-1479.3781,0.86524484,0.12487555,4,31,0,1481.4831,28.071141,0.59748853,19.041303
-1479.6702,0.98690414,0.12487555,3,11,0,1480.392,28.808466,0.58271845,19.38549
-1480.0058,0.99291436,0.12487555,5,31,0,1481.0529,16.273991,0.70541841,17.506674
-1479.8306,0.90403945,0.12487555,5,31,0,1481.1957,15.192276,0.72089707,18.289878
-1480.0624,0.99947474,0.12487555,2,7,0,1480.093,13.891857,0.72158713,18.280932
-1479.9946,0.96947391,0.12487555,2,7,0,1480.4422,13.64277,0.72957143,18.293232
-1482.4241,0.95861011,0.12487555,5,63,0,1484.5436,24.005761,0.63189104,20.201622
-1482.4909,0.93308847,0.12487555,2,3,0,1482.7751,23.442955,0.62798591,20.20294
-1482.2921,0.8929507,0.12487555,4,15,0,1484.796,20.095767,0.67372511,20.014911
-1482.1712,0.85778538,0.12487555,2,3,0,1483.5693,19.340866,0.66653448,19.981817
-1478.9367,0.9219468,0.12487555,4,19,0,1483.3586,22.260588,0.63340765,18.433511
-1478.3301,0.99753473,0.12487555,4,23,0,1479.5665,20.462727,0.66116662,18.39144
-1480.679,0.83391144,0.12487555,4,19,0,1481.1316,15.712261,0.72248918,18.08647
-1478.9439,0.97811698,0.12487555,5,31,0,1480.9996,18.412038,0.68413022,17.800896
-1479.4837,0.91274167,0.12487555,2,7,0,1480.1248,17.559203,0.69434352,17.62524
-1478.0913,0.99989981,0.12487555,5,31,0,1480.0037,26.220632,0.6086541,17.862836
-1478.3761,0.97539871,0.12487555,3,15,0,1479.3351,26.328484,0.61047234,17.760347
-1478.3894,0.92690643,0.12487555,4,27,0,1479.0166,23.926753,0.63586095,17.978983
-1484.3472,0.86804605,0.12487555,4,15,0,1484.8844,30.1983,0.5800494,16.459428
-1479.7772,1,0.12487555,4,15,0,1484.6745,29.938151,0.55513172,17.819426
-1478.6965,0.90150681,0.12487555,3,11,0,1480.7377,30.625913,0.55433186,18.154023
-1478.0793,0.98249411,0.12487555,4,31,0,1481.2787,24.524688,0.61980747,18.529202
-1478.7452,0.90345047,0.12487555,4,31,0,1479.0271,26.571217,0.61317934,18.498167
-1480.6442,0.97935904,0.12487555,5,31,0,1481.4689,15.826655,0.72147158,18.516949
-1479.9944,0.96947908,0.12487555,5,47,0,1481.6519,21.921927,0.63377362,17.626534
-1479.6718,1,0.12487555,2,3,0,1480.0199,23.268596,0.64730043,17.569441
-1478.5891,0.99646213,0.12487555,2,3,0,1479.7507,22.722086,0.6369214,17.606336
-1478.9078,0.99856005,0.12487555,4,31,0,1481.7007,26.024988,0.6112595,19.091839
-1478.1125,0.93260618,0.12487555,4,31,0,1479.543,23.581666,0.63317523,18.550446
-1478.9394,0.97907031,0.12487555,5,31,0,1478.9644,24.165161,0.63110487,19.047094
-1478.7831,0.99997632,0.12487555,5,31,0,1479.3793,25.067977,0.61236321,18.991659
-1478.8187,0.99832193,0.12487555,5,31,0,1480.4272,18.019527,0.68738931,18.460089
-1479.5905,0.97853318,0.12487555,5,31,0,1479.9458,16.311872,0.70257549,17.703008
-1479.5422,0.99909945,0.12487555,2,3,0,1479.617,16.579527,0.70177172,17.696935
-1479.9073,0.73637361,0.12487555,4,15,0,1482.3019,17.891497,0.69210055,17.414397
-1479.0528,0.97141973,0.12487555,3,15,0,1480.5226,18.989042,0.67220701,17.709644
-1478.6333,0.99192396,0.12487555,5,31,0,1479.3404,19.800819,0.67463464,18.220346
-1480.1961,0.99461527,0.12487555,4,31,0,1481.6524,20.120909,0.66068452,17.14682
-1478.5411,0.99615694,0.12487555,4,15,0,1480.8976,23.634534,0.62634382,17.647455
-1480.2935,0.60780036,0.12487555,5,31,0,1482.7987,17.992427,0.6991781,17.717021
-1478.8945,0.90784785,0.12487555,3,11,0,1482.1065,18.49792,0.67575827,18.069097
-1479.7629,0.96854278,0.12487555,5,31,0,1480.3002,36.542272,0.51082129,18.254789
-1478.4888,0.8928501,0.12487555,3,13,0,1481.3494,32.132486,0.54773652,18.39398
-1479.8649,0.68743756,0.12487555,2,3,0,1481.1034,32.368281,0.56006448,18.319688
-1479.4829,0.78325042,0.12487555,3,11,0,1483.0044,33.981578,0.53613417,17.720667
-1480.3903,0.75010944,0.12487555,5,31,0,1481.8373,31.274393,0.54022518,18.815069
-1478.6971,0.91826443,0.12487555,2,3,0,1481.1273,31.470265,0.55222257,18.732992
-1477.8973,0.87659985,0.12487555,4,19,0,1479.7166,25.695116,0.6092619,18.195352
-1478.0964,0.99981317,0.12487555,4,23,0,1478.3837,24.843745,0.61824657,17.822512
-1478.5346,0.88437727,0.12487555,4,27,0,1478.9832,23.007561,0.62883069,18.002821
-1478.863,0.99959377,0.12487555,4,23,0,1480.5323,18.107514,0.68081275,18.324553
-1478.2579,0.99456622,0.12487555,5,31,0,1480.8328,26.164993,0.61087794,17.785709
-1479.3223,0.84225726,0.12487555,2,7,0,1479.8038,26.709986,0.61455396,17.85212
-1479.4396,0.95699678,0.12487555,5,31,0,1480.584,32.332439,0.53453304,18.051954
-1479.3927,0.97745232,0.12487555,5,31,0,1480.4963,22.545969,0.62922301,18.751265
-1478.559,1,0.12487555,2,7,0,1479.3048,23.145248,0.64251038,18.702489
-1481.1212,0.99918709,0.12487555,5,31,0,1481.8968,30.247522,0.57209018,19.775271
-1478.5713,0.99991145,0.12487555,4,15,0,1481.4484,26.714108,0.59582789,18.848018
-1479.025,0.97370597,0.12487555,2,7,0,1479.2128,27.172099,0.60493866,18.952906
-1479.2275,0.82225977,0.12487555,2,7,0,1480.5275,26.001912,0.59704064,18.904233
-1479.3468,0.9987792,0.12487555,5,31,0,1479.8357,23.738592,0.64062801,18.97875
-1479.1356,0.99933003,0.12487555,4,31,0,1480.3528,28.430033,0.57597538,17.518879
-1480.1174,0.97330517,0.12487555,5,31,0,1480.811,22.767423,0.63550276,19.520591
-1479.25,0.9355604,0.12487555,3,11,0,1481.0367,23.716664,0.63386193,19.222022
-1478.1529,0.9990617,0.12487555,4,31,0,1480.1749,21.772755,0.65120847,18.339265
-1478.9677,0.80068102,0.12487555,3,15,0,1480.5594,21.566795,0.66174506,18.545988
-1478.463,0.98381892,0.12487555,2,7,0,1479.1764,20.626454,0.65940316,18.610489
-1480.5487,0.5951403,0.12487555,2,3,0,1480.9448,19.563465,0.65351906,18.578
-1479.2526,1,0.12487555,2,3,0,1480.2615,20.681896,0.67138916,18.586551
-1479.1713,0.98727137,0.12487555,5,31,0,1481.4836,25.503837,0.60156613,18.835114
-1478.8578,0.99691194,0.12487555,5,31,0,1479.6665,23.594583,0.62537208,18.948639
-1478.4604,0.92788749,0.12487555,2,7,0,1479.6653,23.668652,0.62705247,18.793737
-1478.7468,0.836734,0.12487555,4,25,0,1480.8131,23.170199,0.62502796,18.149994
-1481.117,0.8645725,0.12487555,5,31,0,1482.4348,33.756626,0.51959246,19.325535
-1482.0448,0.87576126,0.12487555,5,31,0,1484.5682,34.724883,0.53072922,16.944604
-1482.2526,0.7023503,0.12487555,5,47,0,1487.4363,28.426392,0.56996206,16.867889
-1482.6768,0.90618004,0.12487555,4,15,0,1483.9558,30.887163,0.54577653,16.850247
-1481.9921,0.92733946,0.12487555,2,7,0,1483.6473,32.248864,0.55146453,16.73835
-1479.7022,0.99976268,0.12487555,4,15,0,1483.2238,32.512618,0.54542726,17.324983
-1477.8934,0.99974305,0.12487555,4,31,0,1481.091,25.031484,0.61770695,18.281461
-1479.3293,0.96626116,0.12487555,4,31,0,1479.777,29.272857,0.57019696,19.155294
-1479.5979,0.98636167,0.12487555,2,7,0,1479.8766,29.310973,0.56814261,19.21414
-1479.8162,0.9978737,0.12487555,5,31,0,1482.2933,16.106224,0.69852948,18.788315
-1480.4448,0.93410382,0.12487555,5,31,0,1481.8216,14.368321,0.71160583,18.218396
-1479.4409,0.99493302,0.12487555,4,31,0,1483.4324,26.775721,0.58857308,17.580625
-1478.4431,0.84141743,0.12487555,4,27,0,1481.4262,23.479585,0.63871166,17.793768
-1479.392,0.85892045,0.12487555,3,11,0,1480.3434,24.506294,0.63097759,17.374416
-1479.9639,0.74627588,0.12487555,3,11,0,1482.5408,23.401291,0.61783218,17.747127
-1478.3264,0.92616223,0.12487555,2,3,0,1480.2335,23.812489,0.63384888,17.774545
-1478.4413,0.95518579,0.12487555,4,23,0,1480.181,31.753782,0.54906132,18.302541
-1478.9046,0.83000871,0.12487555,2,7,0,1479.8421,33.352496,0.5413499,18.387212
-1481.0827,0.9775854,0.12487555,6,63,0,1481.4361,36.247584,0.51504025,17.330736
-1482.1903,0.83598124,0.12487555,4,15,0,1483.7825,33.477192,0.52444723,16.909799
-1482.5509,0.74992494,0.12487555,5,31,0,1484.9023,16.976278,0.6776084,19.37674
-1478.915,0.99698103,0.12487555,5,31,0,1483.2598,27.54532,0.58782798,19.034219
-1478.8852,0.99998579,0.12487555,5,31,0,1479.512,31.469031,0.55779572,18.845655
-1478.0021,0.99687035,0.12487555,5,31,0,1479.2262,27.108219,0.60060236,18.338825
-1478.3367,0.96593041,0.12487555,4,27,0,1478.5557,23.18592,0.63129845,17.792227
-1478.149,0.99982707,0.12487555,3,11,0,1478.3528,23.803975,0.62575617,17.910084
-1478.7997,0.86127736,0.12487555,4,19,0,1480.2313,21.532187,0.65158187,17.527116
-1478.5594,0.9795639,0.12487555,5,31,0,1479.1718,22.767611,0.6366232,18.840571
-1478.5987,0.96169492,0.12487555,2,3,0,1478.829,22.619971,0.63781905,18.851889
-1478.0312,0.99379249,0.12487555,4,31,0,1479.2424,27.975989,0.58892404,18.465616
-1478.4646,0.97600443,0.12487555,5,31,0,1478.7327,19.977292,0.66597928,17.958382
-1478.2536,0.99363151,0.12487555,6,63,0,1480.119,23.121982,0.6336059,18.636723
-1479.3318,0.81142917,0.12487555,3,15,0,1481.2246,22.653582,0.65451245,18.456936
-1480.111,0.94981646,0.12487555,3,15,0,1481.1554,19.531497,0.6562974,18.664051
-1482.6088,0.9789807,0.12487555,4,31,0,1483.7734,32.692635,0.52627398,17.055173
-1479.4256,1,0.12487555,5,31,0,1482.8541,29.0787,0.5894985,17.648143
-1479.1464,0.9879741,0.12487555,4,27,0,1479.938,25.074429,0.63046808,18.036493
-1479.1464,0.37636471,0.12487555,1,1,0,1481.5579,25.074429,0.63046808,18.036493
-1478.2706,0.88400366,0.12487555,4,23,0,1481.478,28.019184,0.5906866,18.68356
-1479.3869,0.86321316,0.12487555,4,31,0,1479.9468,25.23751,0.60236731,18.788777
-1479.2135,0.99034252,0.12487555,4,19,0,1480.6314,18.757769,0.67214602,17.758409
-1480.7257,0.99968735,0.12487555,4,15,0,1481.2421,14.763324,0.72377114,17.495136
-1481.2797,0.86709771,0.12487555,2,3,0,1481.4077,15.029822,0.72682099,17.524209
-1480.3008,1,0.12487555,2,7,0,1481.6028,15.275051,0.70529247,17.712703
-1479.74,1,0.12487555,2,3,0,1480.2123,15.717604,0.70673427,17.736343
-1479.7426,0.79555675,0.12487555,5,31,0,1484.0359,23.642147,0.62200412,17.294969
-1478.9172,0.99186618,0.12487555,3,11,0,1479.9563,24.378386,0.62848686,17.426357
-1478.7703,0.95005967,0.12487555,5,31,0,1481.1972,31.071058,0.55024884,18.047874
-1478.9171,0.99585522,0.12487555,5,31,0,1479.3472,29.915037,0.57577696,18.89328
-1479.0057,0.92592256,0.12487555,2,7,0,1479.8043,30.02872,0.57296905,19.000739
-1479.344,0.87580399,0.12487555,5,63,0,1481.5917,18.064789,0.67875523,18.737978
-1480.1276,0.9717739,0.12487555,4,15,0,1480.4201,15.223612,0.70417533,18.548728
-1478.6016,0.97392313,0.12487555,5,31,0,1480.9069,22.12083,0.63938059,17.8032
-1478.2575,0.8959326,0.12487555,4,23,0,1480.2366,29.102034,0.581694,18.516458
-1478.5658,0.9667449,0.12487555,3,15,0,1479.636,29.002029,0.57570528,18.836762
-1478.6707,0.87702645,0.12487555,5,31,0,1479.6619,26.055953,0.60280062,18.935479
-1478.1018,0.99954419,0.12487555,4,31,0,1479.213,28.503431,0.58775313,18.190723
-1479.2165,0.77027829,0.12487555,2,3,0,1479.4048,28.707206,0.59499622,18.173869
-1478.6235,0.99954323,0.12487555,4,19,0,1480.1288,29.14422,0.57732174,18.899865
-1478.5607,0.99545991,0.12487555,2,7,0,1478.8418,29.159416,0.57878513,18.848606
-1478.8732,0.98132731,0.12487555,5,63,0,1479.618,20.585606,0.65717719,17.617745
-1478.8799,0.88024641,0.12487555,5,31,0,1480.8136,21.430528,0.65579289,18.954196
-1478.9249,0.83351425,0.12487555,4,23,0,1480.5164,23.870307,0.61705945,18.021366
-1479.467,0.98730071,0.12487555,4,19,0,1480.035,20.717623,0.67182015,17.843039
-1479.15,0.98352179,0.12487555,5,31,0,1480.4742,21.305678,0.66459021,17.841145
-1478.4374,0.99042092,0.12487555,3,11,0,1479.4129,23.068919,0.62856875,18.12693
-1478.5166,0.99424395,0.12487555,2,3,0,1478.607,23.622467,0.64041188,18.131354
-1479.4263,0.91023477,0.12487555,5,31,0,1479.8279,28.327329,0.57140961,17.897386
-1480.1031,0.92363281,0.12487555,2,7,0,1480.6209,29.422681,0.59157907,18.013166
-1478.5084,0.99950628,0.12487555,3,15,0,1481.5895,32.150464,0.55066604,18.228428
-1479.8533,0.84009847,0.12487555,5,31,0,1480.4997,29.761294,0.5586473,19.012178
-1478.7437,0.92014117,0.12487555,5,31,0,1480.6254,30.799224,0.56181966,17.615921
-1479.5724,0.99575806,0.12487555,4,23,0,1481.9036,25.760607,0.61001104,19.401988
-1479.0489,0.95424868,0.12487555,4,15,0,1480.0344,24.501554,0.62829015,19.092606
-1477.973,0.99897159,0.12487555,4,31,0,1479.035,23.966829,0.63018218,18.307483
-1478.2583,0.94847942,0.12487555,4,31,0,1479.3765,21.596109,0.64719363,18.360813
-1478.9014,0.83340465,0.12487555,3,11,0,1480.392,20.709269,0.66852567,18.57261
-1482.4026,0.96856638,0.12487555,4,15,0,1482.7189,11.374305,0.74352315,19.342591
-1480.3905,0.69356427,0.12487555,4,15,0,1485.1863,13.040996,0.72947502,18.286381
-1479.5064,0.85441916,0.12487555,5,63,0,1482.266,30.599235,0.57536,18.737885
-1479.1816,1,0.12487555,1,1,0,1479.5904,30.606219,0.57296363,18.740179
-1478.8464,0.76815659,0.12487555,4,19,0,1482.4351,24.12844,0.6369513,17.878093
-1478.328,0.7893528,0.12487555,2,3,0,1480.4815,23.250588,0.64027906,17.867018
-1478.4033,0.81559339,0.12487555,4,23,0,1480.2661,24.17139,0.62778868,17.627284
-1478.894,0.95799774,0.12487555,5,31,0,1479.4909,27.346435,0.59876082,17.420115
-1479.4842,0.78586999,0.12487555,2,3,0,1480.2021,27.10904,0.58631796,17.484678
-1479.0183,0.9283616,0.12487555,5,63,0,1481.1568,18.379291,0.67630885,17.986223
-1478.2498,0.85931255,0.12487555,4,27,0,1480.6974,25.119494,0.62359196,18.040366
-1478.6618,0.99330057,0.12487555,4,19,0,1479.4158,24.830066,0.62089271,17.470798
-1478.6673,0.99491079,0.12487555,4,15,0,1479.026,22.631889,0.63925655,17.540651
-1478.5134,0.82324117,0.12487555,4,25,0,1480.4228,31.29085,0.56120858,18.406104
-1479.7652,0.90886482,0.12487555,5,31,0,1480.0667,18.648274,0.69209718,17.923698
-1479.0424,0.99552962,0.12487555,5,31,0,1480.0624,17.504439,0.69612057,18.161036
-1478.8981,0.99085737,0.12487555,5,31,0,1479.6473,19.590324,0.66952533,18.835402
-1478.5094,0.98742769,0.12487555,5,31,0,1479.5775,22.949487,0.64221705,17.683087
-1478.6952,0.94616064,0.12487555,1,1,0,1478.7148,23.063951,0.64341923,17.674283
-1479.5293,0.99602528,0.12487555,3,15,0,1479.844,21.657459,0.65671008,17.327643
-1478.4477,0.91819683,0.12487555,4,31,0,1480.3688,25.507667,0.61121561,17.574743
-1480.254,0.99975545,0.12487555,5,63,0,1480.6089,37.987083,0.49117297,18.741428
-1478.4954,0.99840024,0.12487555,4,31,0,1480.7965,31.259795,0.55735812,17.851272
-1479.3987,0.85338495,0.12487555,5,31,0,1480.2165,19.189301,0.68518762,18.607224
-1479.3726,1,0.12487555,2,3,0,1479.4775,18.428579,0.67349257,18.681092
-1479.0395,0.99993016,0.12487555,3,15,0,1480.2131,18.199484,0.68219305,18.732694
-1478.478,0.9193571,0.12487555,4,23,0,1481.5487,24.055937,0.61840554,18.014363
-1478.1134,0.94587748,0.12487555,3,15,0,1479.457,23.842323,0.63431582,18.238855
-1478.4746,0.98095786,0.12487555,5,31,0,1479.6622,24.705562,0.62023189,17.559951
-1478.4746,0.42338122,0.12487555,1,3,0,1481.2298,24.705562,0.62023189,17.559951
-1479.4674,0.99842762,0.12487555,5,31,0,1480.021,29.708994,0.57206279,17.236718
-1481.17,0.82117525,0.12487555,4,15,0,1481.4603,29.242362,0.58774078,17.009965
-1478.8001,0.99495056,0.12487555,3,15,0,1482.4898,29.357545,0.58101749,17.612519
