# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = kidscore_momiq_model
# start_datetime = 2026-08-20 13:55:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/kidscore_momiq.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/kidscore_momiq/rep2/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/kidscore_momiq__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1478.9982,0.80628353,0.1175735,1,3,0,1479.4174,22.268616,0.63376042,18.610687
-1478.5961,1,0.1175735,1,1,0,1478.9613,22.518797,0.63446189,18.601665
-1481.2283,0.98201617,0.1175735,4,15,0,1481.6536,17.259096,0.68888834,19.620549
-1482.3708,0.7925501,0.1175735,2,7,0,1484.0983,17.763648,0.70220926,19.720044
-1481.3055,1,0.1175735,2,7,0,1482.7615,17.770128,0.69483785,19.645207
-1481.0362,0.90306615,0.1175735,3,11,0,1482.5643,17.825094,0.67500775,19.261982
-1481.4063,0.9870186,0.1175735,5,31,0,1482.5369,21.752993,0.63597818,17.075495
-1480.4658,1,0.1175735,1,3,0,1481.4121,21.98684,0.64076706,17.028518
-1478.0482,0.9229314,0.1175735,4,15,0,1480.9673,25.516049,0.61018006,17.900167
-1478.1356,0.9966054,0.1175735,4,31,0,1481.6836,29.503371,0.57510521,18.020223
-1479.4541,0.90733136,0.1175735,4,27,0,1482.8377,16.836993,0.68963929,18.267055
-1479.1345,1,0.1175735,1,1,0,1479.3958,16.939207,0.69218833,18.266792
-1479.2315,0.97273541,0.1175735,5,31,0,1479.8462,18.088031,0.67816781,18.601772
-1480.2049,0.99842902,0.1175735,5,43,0,1481.1341,24.058179,0.62011767,17.059247
-1479.1269,0.99978371,0.1175735,5,31,0,1482.4111,18.508595,0.68947906,18.081571
-1478.7191,0.78520241,0.1175735,2,3,0,1480.5564,18.399351,0.6821489,18.031821
-1478.2066,0.98728765,0.1175735,3,15,0,1479.5666,21.312237,0.65526005,18.362018
-1478.7055,0.99845106,0.1175735,3,15,0,1479.0943,20.091515,0.6666587,18.757513
-1478.478,0.94895869,0.1175735,5,63,0,1479.7035,30.56184,0.55809701,17.969842
-1478.6665,0.98420326,0.1175735,4,15,0,1478.9639,32.992128,0.53722023,18.156376
-1478.282,0.98896011,0.1175735,4,27,0,1481.2172,24.689309,0.62124968,18.760863
-1478.433,0.92965927,0.1175735,4,31,0,1478.9651,22.124963,0.64157028,18.649716
-1478.7059,0.91912745,0.1175735,4,19,0,1479.1957,21.573138,0.64206032,18.259744
-1479.9195,0.99719717,0.1175735,4,31,0,1480.5204,14.756142,0.72053876,17.846808
-1480.0023,0.98237978,0.1175735,5,31,0,1480.3619,15.335436,0.70919866,17.674596
-1480.0158,0.99651888,0.1175735,3,7,0,1480.1466,15.374162,0.71029553,17.631289
-1480.7666,0.87393161,0.1175735,2,3,0,1480.8142,14.859674,0.70763117,17.642589
-1481.6677,0.878723,0.1175735,2,7,0,1482.0604,16.316581,0.72017786,17.747703
-1479.9626,0.98365905,0.1175735,5,31,0,1482.8728,21.671773,0.63432805,17.972712
-1478.6975,1,0.1175735,2,3,0,1479.659,22.768478,0.64919543,17.996265
-1481.4769,0.95017465,0.1175735,4,31,0,1483.0363,33.980084,0.51844816,19.507566
-1485.1891,0.7168991,0.1175735,3,11,0,1487.7111,37.814335,0.5074573,20.201497
-1484.5097,0.91246884,0.1175735,2,7,0,1486.9502,38.345319,0.4938886,20.240775
-1478.4263,0.99733572,0.1175735,4,31,0,1485.1728,30.168273,0.56292116,18.564196
-1478.3059,0.98789549,0.1175735,5,31,0,1478.7245,24.100301,0.62382653,17.713037
-1478.1523,0.74359569,0.1175735,3,11,0,1480.0034,23.30349,0.6312259,17.913393
-1478.2989,0.9530557,0.1175735,4,31,0,1480.2739,26.481854,0.60908514,17.837747
-1478.8336,0.9482836,0.1175735,2,3,0,1478.8631,26.651623,0.61206529,17.831828
-1479.6878,0.97088023,0.1175735,5,35,0,1480.0077,31.731433,0.53845241,18.542425
-1479.0041,0.99891732,0.1175735,2,7,0,1479.7276,33.089733,0.54409402,18.609307
-1478.6417,0.94971884,0.1175735,5,31,0,1480.1741,25.865733,0.59906484,18.45035
-1478.3638,0.95974684,0.1175735,4,27,0,1479.4392,22.968571,0.64512131,18.227234
-1478.4335,0.99231623,0.1175735,3,15,0,1478.8285,22.614852,0.63344002,18.115946
-1478.0883,1,0.1175735,1,1,0,1478.3343,22.857119,0.63538621,18.120861
-1478.3391,0.85546696,0.1175735,4,31,0,1480.327,25.73489,0.61840832,18.017216
-1478.6975,0.99965167,0.1175735,4,31,0,1479.3249,22.131031,0.6425556,17.583575
-1478.1789,0.88061751,0.1175735,4,31,0,1479.805,27.556871,0.5951153,17.803974
-1478.2315,0.96328339,0.1175735,4,31,0,1478.8768,25.381898,0.6078312,17.952444
-1478.8812,0.86989558,0.1175735,3,15,0,1480.0818,24.092864,0.61507533,18.467746
-1477.9548,0.98837573,0.1175735,2,3,0,1479.0252,24.685289,0.62217759,18.399361
-1478.1637,0.99772226,0.1175735,4,31,0,1478.5957,30.221752,0.56740241,18.169467
-1479.2322,0.78339632,0.1175735,4,23,0,1480.2977,29.312165,0.56283002,18.003067
-1481.3287,0.99074627,0.1175735,5,31,0,1484.0048,11.61872,0.75526023,17.870731
-1478.8676,0.75593533,0.1175735,4,19,0,1483.5584,18.564636,0.67491588,18.143689
-1481.1498,0.51866214,0.1175735,2,3,0,1483.0056,20.310869,0.684036,18.087189
-1481.6101,1,0.1175735,3,15,0,1483.2069,16.20286,0.72292828,18.387542
-1480.6452,1,0.1175735,2,3,0,1481.4034,14.646791,0.70685279,18.342429
-1480.1538,1,0.1175735,3,11,0,1480.9483,17.271368,0.70688163,18.433752
-1478.6627,0.97450481,0.1175735,5,31,0,1481.1071,23.241192,0.62537414,18.000466
-1478.5199,0.7095999,0.1175735,4,23,0,1483.9204,20.318066,0.66596688,17.86533
-1477.8897,0.99948418,0.1175735,4,31,0,1478.7821,25.095816,0.6171349,18.140971
-1478.1932,0.67536785,0.1175735,2,7,0,1480.0597,26.154237,0.61264573,17.998327
-1477.9294,0.95152468,0.1175735,2,7,0,1478.5061,26.278878,0.60665847,18.038515
-1478.0468,0.95222097,0.1175735,5,63,0,1478.4997,25.709829,0.61495423,18.001495
-1479.1377,0.86574388,0.1175735,3,11,0,1479.4469,24.743719,0.63189104,17.738234
-1479.5566,0.98738783,0.1175735,3,15,0,1481.4916,23.205234,0.63291222,17.176484
-1480.1217,0.91013388,0.1175735,5,31,0,1481.7167,33.837304,0.53082032,19.294035
-1479.4117,0.98283192,0.1175735,4,15,0,1480.5647,30.437555,0.55951778,19.158404
-1479.372,0.98472624,0.1175735,5,31,0,1480.3733,27.153721,0.60008095,19.289405
-1481.8694,0.75001006,0.1175735,5,35,0,1483.9288,40.342965,0.47190804,17.550405
-1481.6095,0.98795011,0.1175735,2,3,0,1481.9045,39.972522,0.46814478,17.570488
-1480.9893,0.87692679,0.1175735,5,47,0,1483.4455,11.486029,0.75528065,18.318407
-1480.9057,0.78138152,0.1175735,2,3,0,1482.5409,11.441899,0.75346375,18.197248
-1478.5197,0.80226113,0.1175735,5,35,0,1483.6505,27.866504,0.58833748,18.885115
-1478.0804,0.99786393,0.1175735,5,31,0,1479.0009,22.367379,0.64447911,18.359183
-1478.0396,0.99734583,0.1175735,4,23,0,1479.0772,22.866136,0.63811156,18.042411
-1479.232,0.81192433,0.1175735,4,31,0,1480.314,19.996488,0.67639289,17.822036
-1478.9433,0.99922353,0.1175735,4,23,0,1479.8721,26.450935,0.59407369,18.833862
-1478.7066,0.99873003,0.1175735,5,63,0,1480.0503,25.474283,0.62268216,18.648745
-1477.8812,0.99843079,0.1175735,4,23,0,1479.5817,26.239374,0.60521651,18.215912
-1478.2611,0.87932314,0.1175735,3,15,0,1479.0083,27.741965,0.59671443,18.508828
-1478.139,0.93875615,0.1175735,2,7,0,1478.7213,27.332309,0.59782171,18.578428
-1478.8336,0.75936267,0.1175735,4,31,0,1482.116,26.424799,0.61573626,18.327166
-1478.625,0.99991629,0.1175735,4,31,0,1479.3156,23.374485,0.64365362,18.260774
-1479.636,0.96546364,0.1175735,3,15,0,1480.2803,21.181663,0.66803831,18.788643
-1479.8847,0.99934321,0.1175735,5,31,0,1480.4571,17.20931,0.70471685,17.910081
-1479.1004,0.98530057,0.1175735,5,31,0,1482.6009,29.323132,0.57546719,17.353812
-1480.1226,0.84038073,0.1175735,4,15,0,1481.2575,31.030552,0.56072227,17.100843
-1480.4484,0.8603247,0.1175735,2,3,0,1480.9272,31.406207,0.55881177,17.048833
-1479.615,0.99593783,0.1175735,4,15,0,1480.548,29.971597,0.56674441,17.213205
-1478.5599,0.99947747,0.1175735,5,43,0,1480.6894,20.32205,0.66420999,18.666954
-1478.654,0.99638871,0.1175735,5,31,0,1479.1806,23.464513,0.63205978,18.959969
-1478.3029,0.99591264,0.1175735,5,31,0,1479.0555,20.391064,0.66199415,18.245299
-1478.4364,0.83594857,0.1175735,5,63,0,1479.7591,25.544674,0.61463487,18.8578
-1478.3168,0.97259714,0.1175735,4,23,0,1481.0116,23.373164,0.63866517,17.839232
-1478.0892,0.99993061,0.1175735,5,39,0,1478.6808,28.258561,0.58976641,18.069654
-1482.1053,0.27784339,0.1175735,2,3,0,1483.3375,26.987676,0.57349101,18.091526
-1478.8884,0.97030678,0.1175735,3,11,0,1482.7563,27.149217,0.58808134,17.637077
-1479.4575,0.82550437,0.1175735,2,3,0,1480.0554,27.861649,0.60291977,17.733427
-1479.5563,0.98610981,0.1175735,4,23,0,1481.0714,21.593946,0.63760291,18.672953
-1479.3159,0.91060454,0.1175735,2,3,0,1480.6044,22.560461,0.65311354,18.822934
-1478.7221,0.99906996,0.1175735,5,63,0,1480.2949,31.00139,0.56652548,18.498582
-1479.5601,0.9983021,0.1175735,5,31,0,1480.1861,16.273582,0.70456691,17.739753
-1479.6966,0.99535039,0.1175735,5,31,0,1481.9748,21.162859,0.65460979,17.194926
-1478.747,0.98968645,0.1175735,3,11,0,1480.1435,22.23837,0.64810988,17.550525
-1478.9519,0.99647537,0.1175735,5,31,0,1479.9141,23.923736,0.62521822,17.385617
-1478.06,0.9915872,0.1175735,3,15,0,1480.4081,23.307188,0.63276246,18.453117
-1478.7404,0.90200116,0.1175735,4,23,0,1479.7325,22.657558,0.63076139,18.023964
-1478.2782,0.99167407,0.1175735,3,11,0,1478.8794,22.304437,0.64051859,17.896254
-1478.2015,0.99891475,0.1175735,4,15,0,1478.3687,23.633862,0.63456736,17.846197
-1478.4344,0.99982826,0.1175735,5,47,0,1478.5202,30.129023,0.57041467,18.650459
-1479.1386,0.90584747,0.1175735,2,3,0,1479.2286,29.427489,0.5632629,18.675165
-1478.7374,1,0.1175735,2,3,0,1479.1958,29.99135,0.57693955,18.614355
-1478.1623,0.99956489,0.1175735,5,47,0,1478.7002,23.508001,0.63631681,17.929742
-1478.2719,0.86919499,0.1175735,2,3,0,1478.9401,23.866216,0.63514626,17.974032
-1478.2719,0.50674492,0.1175735,1,3,0,1480.4456,23.866216,0.63514626,17.974032
-1478.185,1,0.1175735,2,3,0,1478.285,23.53128,0.62749094,17.95671
-1478.7634,0.65776566,0.1175735,3,15,0,1481.3917,24.437172,0.63461505,18.300492
-1478.2295,0.98056277,0.1175735,3,15,0,1479.0385,24.899252,0.62548367,18.04239
-1479.5986,0.93960705,0.1175735,4,23,0,1481.6646,17.134517,0.68556831,18.533926
-1480.9975,0.85840089,0.1175735,2,7,0,1481.091,18.521979,0.69962642,18.606195
-1479.8329,0.93759692,0.1175735,4,31,0,1482.3701,26.046837,0.62462182,18.180723
-1478.7914,0.86842967,0.1175735,2,3,0,1480.9494,24.076137,0.61544147,18.303692
-1478.1113,1,0.1175735,1,3,0,1478.6532,24.265315,0.61971675,18.320729
-1478.2653,0.99406174,0.1175735,5,39,0,1478.6972,26.874183,0.59288798,18.470138
-1477.9282,0.998172,0.1175735,4,19,0,1478.2755,25.087835,0.61925195,18.126849
-1478.825,0.99970068,0.1175735,5,31,0,1479.0475,31.106659,0.55590046,17.61427
-1478.825,0.45909763,0.1175735,2,7,0,1483.1253,31.106659,0.55590046,17.61427
-1478.0869,0.94645191,0.1175735,5,31,0,1479.2958,25.086115,0.62153496,18.430133
-1478.9006,0.83243034,0.1175735,4,23,0,1479.9803,27.925451,0.60081644,18.041071
-1478.8441,0.61122569,0.1175735,2,3,0,1482.3707,28.208366,0.59734756,17.987553
-1478.5159,0.99594478,0.1175735,4,17,0,1479.6893,28.77846,0.58787099,18.601259
-1478.5228,0.99736641,0.1175735,4,31,0,1479.821,28.872139,0.58668103,17.833593
-1478.4575,1,0.1175735,2,3,0,1478.561,28.036724,0.58171862,17.801391
-1478.265,0.99745342,0.1175735,2,7,0,1478.7152,28.563699,0.58269773,17.757663
-1478.1725,0.99948834,0.1175735,5,31,0,1478.4056,29.814901,0.57019296,17.997892
-1479.161,0.89698988,0.1175735,5,31,0,1480.3238,17.700814,0.68444359,17.871503
-1479.481,0.99490062,0.1175735,4,15,0,1479.8315,18.027834,0.68564456,17.514497
-1478.3913,0.99118244,0.1175735,4,23,0,1482.8232,20.548593,0.66175301,18.523615
-1477.9033,0.98093625,0.1175735,4,31,0,1479.2459,25.994696,0.60973196,18.279867
-1478.6029,0.99595239,0.1175735,4,31,0,1479.0831,29.251005,0.57518895,18.87713
-1480.4373,0.99139829,0.1175735,5,63,0,1482.6073,13.697802,0.73019887,18.891568
-1480.3874,0.97786541,0.1175735,5,31,0,1481.1483,13.319693,0.73856362,18.290121
-1480.3874,0.59009838,0.1175735,2,7,0,1483.8388,13.319693,0.73856362,18.290121
-1478.5364,0.99810221,0.1175735,5,31,0,1480.8179,20.716369,0.65852214,17.767714
-1478.6217,0.97469536,0.1175735,4,15,0,1478.9608,19.353526,0.67599726,17.973327
-1479.7488,0.77363171,0.1175735,4,19,0,1481.919,23.503241,0.64877802,18.171557
-1478.3496,0.99108387,0.1175735,3,15,0,1480.1408,23.19904,0.63021152,17.836817
-1480.064,0.84852081,0.1175735,4,27,0,1481.5484,26.501248,0.59547643,17.111318
-1478.974,0.96596788,0.1175735,4,31,0,1483.0199,23.112117,0.64269676,17.504679
-1478.7778,0.66160165,0.1175735,4,19,0,1483.7858,23.926487,0.62769523,19.040452
-1478.4619,1,0.1175735,3,7,0,1478.8072,24.617181,0.62077546,18.878673
-1478.5646,0.79093406,0.1175735,4,31,0,1480.0838,26.438043,0.59701807,18.768876
-1478.5486,1,0.1175735,2,3,0,1478.6524,27.380769,0.60028812,18.790348
-1479.6826,0.99983745,0.1175735,5,31,0,1480.2777,35.853733,0.50456979,18.417646
-1480.2627,0.93006535,0.1175735,5,47,0,1483.6342,29.003068,0.5890418,17.214068
-1480.9012,0.91932686,0.1175735,2,3,0,1480.9551,27.663359,0.5777434,17.186565
-1481.1479,0.94091601,0.1175735,2,3,0,1481.6744,29.101846,0.59381945,17.300392
-1482.2788,0.92987096,0.1175735,2,3,0,1482.5903,27.188086,0.577125,17.161634
-1481.6417,0.99484673,0.1175735,4,15,0,1483.0302,30.058437,0.54786056,17.609365
-1478.9847,0.63446592,0.1175735,2,3,0,1483.3709,30.897261,0.55986447,17.495848
-1479.4964,0.94348819,0.1175735,5,31,0,1480.5878,35.491263,0.51924905,18.624868
-1479.1767,0.85165913,0.1175735,5,31,0,1481.1473,26.478547,0.59369145,17.536715
-1481.5471,0.82306596,0.1175735,4,19,0,1481.9424,25.831386,0.62824475,19.377862
-1479.6687,0.99952534,0.1175735,4,19,0,1481.8519,23.864809,0.61275382,18.271657
-1478.7665,0.60796957,0.1175735,2,7,0,1484.3129,24.9452,0.6072752,18.458555
-1478.7312,0.90154007,0.1175735,4,31,0,1480.5507,30.254215,0.56971552,18.851825
-1479.097,0.78376603,0.1175735,2,3,0,1480.4369,30.337791,0.55838189,18.915457
