# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:56:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-268.58897,0.99667555,0.33961816,3,15,0,269.19008,5.2223245,1.5860573,0.75104346,0.15305637
-267.56219,0.99156568,0.33961816,4,15,0,270.01139,5.0751473,1.6523715,0.71321755,0.16531902
-273.15678,0.33980825,0.33961816,3,15,0,277.90581,4.9858421,0.47891041,0.6222594,0.34375761
-268.13825,0.82991607,0.33961816,3,7,0,275.89964,5.114593,0.9247417,0.47939223,0.46384662
-269.83913,0.81601221,0.33961816,3,7,0,271.07253,5.1711306,0.60142844,0.55321003,0.37854055
-271.58986,0.82966189,0.33961816,4,15,0,273.19915,5.0481618,0.76918435,0.58851314,0.41055271
-271.59274,0.98046273,0.33961816,4,15,0,272.8691,4.9936854,0.78187527,0.55212153,0.44669137
-273.20562,0.93342796,0.33961816,3,7,0,274.21926,4.8650646,0.59298877,0.46624988,0.53223992
-267.91959,0.92362134,0.33961816,3,15,0,275.363,4.9139162,1.2415552,0.54470422,0.38160164
-267.82805,0.92649369,0.33961816,3,7,0,268.9,4.9709972,0.94698555,0.58614684,0.32530348
-270.07659,0.94519674,0.33961816,3,7,0,271.31914,4.7818736,1.2864761,0.49363592,0.28550071
-268.70283,1,0.33961816,2,3,0,270.30574,4.8483053,1.5099826,0.44885018,0.40734362
-272.33314,0.84190524,0.33961816,3,7,0,273.71701,4.7452496,0.88840872,0.40897317,0.55419009
-270.96616,0.9561147,0.33961816,3,7,0,273.65186,4.8709083,0.64948958,0.48680031,0.39544863
-272.24826,1,0.33961816,3,15,0,274.80247,5.2881951,2.4656266,0.68546627,0.025559753
-270.62577,0.97698836,0.33961816,3,7,0,273.10003,5.2605647,2.824033,0.62379913,0.14283268
-272.66815,0.84122337,0.33961816,4,15,0,274.52206,4.8018227,0.93242819,0.57163303,0.42549699
-272.33293,0.90032108,0.33961816,4,15,0,275.41406,5.3679011,1.8146048,0.40281055,0.2407449
-268.76887,1,0.33961816,3,7,0,272.24591,5.2628199,1.6046687,0.47423387,0.31915254
-268.77223,0.90378051,0.33961816,3,7,0,270.33297,5.2604811,1.6534819,0.56529092,0.19007952
-270.34931,0.8039461,0.33961816,2,3,0,270.75935,5.2493466,1.9304503,0.54208709,0.32575078
-268.71592,0.90870075,0.33961816,3,7,0,273.29394,5.1894059,1.5667256,0.77729154,0.13697332
-267.44797,0.9253765,0.33961816,4,15,0,269.44453,5.0833056,1.8398961,0.49470009,0.20668213
-268.33754,0.96200593,0.33961816,3,7,0,269.08103,4.9275178,2.2272109,0.49315455,0.15602461
-268.52605,0.90585266,0.33961816,3,7,0,269.43289,4.9058253,2.3851299,0.59880664,0.14778918
-270.91617,0.82263066,0.33961816,4,15,0,273.0968,4.9749635,1.1538746,0.61732288,0.37952496
-267.8271,0.96172581,0.33961816,4,15,0,271.04572,5.0934403,1.6414953,0.47620043,0.22418373
-267.04086,1,0.33961816,3,15,0,268.1732,5.1052798,1.062921,0.56111868,0.33010694
-268.82078,0.86685913,0.33961816,3,7,0,269.88928,5.2479456,1.4706848,0.690493,0.16352477
-268.28837,0.91524269,0.33961816,4,15,0,270.43144,5.0139586,1.5377584,0.73385794,0.1540773
-268.72275,0.9773877,0.33961816,4,15,0,269.86025,5.0197823,1.7218776,0.73327564,0.11558952
-267.08344,0.91146904,0.33961816,2,7,0,271.07561,5.1226999,1.3539139,0.62042999,0.24313306
-267.68117,0.93435579,0.33961816,3,11,0,268.22687,5.1393839,1.8772263,0.66870994,0.20640141
-267.15267,0.95129147,0.33961816,4,15,0,268.35537,4.9264842,1.2040776,0.48949285,0.35157361
-269.519,0.35440319,0.33961816,3,11,0,272.79733,4.7760679,1.2722,0.53820658,0.37924213
-269.78272,0.99126029,0.33961816,1,1,0,269.81959,4.7643146,1.2928206,0.54209265,0.37735011
-269.1013,1,0.33961816,4,15,0,271.40083,5.1024958,2.4540396,0.43711348,0.12864047
-269.69549,0.99118196,0.33961816,3,7,0,270.35857,5.1700156,2.9300986,0.46165873,0.12882382
-271.63122,0.77456086,0.33961816,4,15,0,273.7827,4.9435265,3.7971115,0.43460501,0.082612735
-267.98651,1,0.33961816,3,15,0,272.54607,4.946374,1.0816241,0.6065022,0.3492374
-270.9435,0.74866686,0.33961816,3,15,0,273.0521,5.0967617,2.8567451,0.66082562,0.022049672
-267.52111,0.98671429,0.33961816,3,7,0,271.24885,5.0405804,2.1246608,0.62368151,0.18692983
-268.87353,0.79308045,0.33961816,3,7,0,270.14055,5.1620695,2.1315131,0.7395369,0.16916449
-270.23543,0.98671493,0.33961816,2,7,0,272.091,5.2404629,1.8564086,0.83162026,0.1386751
-268.34774,0.98625482,0.33961816,4,15,0,272.33137,5.0107827,2.647597,0.53379981,0.1488107
-268.52528,0.95147,0.33961816,4,15,0,269.47719,5.0955168,2.0259583,0.43305895,0.18632793
-268.12924,0.99242158,0.33961816,4,15,0,269.16485,5.1828128,0.85643415,0.46158154,0.41762112
-267.71285,0.84784158,0.33961816,4,15,0,270.55395,4.9656339,2.1012338,0.57863407,0.15651099
-269.64781,0.95650889,0.33961816,3,7,0,270.1492,4.8060881,2.5630452,0.47868742,0.19994447
-268.96935,0.9697594,0.33961816,3,15,0,270.97079,4.9761468,2.6412485,0.41124404,0.15681761
-267.15653,0.97440226,0.33961816,3,7,0,270.08782,5.0062414,1.6026815,0.46284576,0.27434216
-267.42323,0.98795483,0.33961816,3,7,0,267.64938,4.9665426,1.9579487,0.53591631,0.25765864
-268.06985,0.99796997,0.33961816,3,7,0,268.46606,4.9400304,1.9731026,0.63842194,0.14825635
-268.52135,0.8402807,0.33961816,3,15,0,270.12565,5.2085623,0.79981279,0.52762454,0.38754394
-269.45531,0.95506719,0.33961816,3,7,0,270.7686,5.2541471,0.76295297,0.5554631,0.39753927
-269.88296,0.9267992,0.33961816,4,15,0,270.66332,5.2716268,0.88847997,0.51996483,0.438242
-269.33137,0.99609145,0.33961816,4,15,0,270.82218,4.8569968,2.3766885,0.40089883,0.27787051
-269.33137,0.53294848,0.33961816,2,3,0,272.47787,4.8569968,2.3766885,0.40089883,0.27787051
-269.42148,0.98698447,0.33961816,3,15,0,270.43195,4.8577895,2.3455994,0.51974748,0.12288557
-268.63759,1,0.33961816,3,15,0,270.0606,4.9588624,2.4570496,0.4097205,0.18927121
-267.52792,0.90238391,0.33961816,3,15,0,271.39813,5.1679111,1.8889689,0.63852111,0.1875088
-267.02488,0.84099609,0.33961816,4,15,0,269.13219,5.0875192,1.0634949,0.54813012,0.36863947
-267.65856,0.95726265,0.33961816,3,7,0,267.94579,4.9926944,0.90310388,0.58151672,0.3622905
-270.85314,0.878946,0.33961816,2,7,0,272.53829,5.0553276,0.83124071,0.73111344,0.25759308
-268.94149,0.94601666,0.33961816,2,7,0,272.75372,5.1137865,0.92066668,0.64761909,0.33883781
-268.23803,0.99161168,0.33961816,4,15,0,270.33808,5.1001322,0.93740078,0.66037586,0.30285975
-269.96813,0.90028868,0.33961816,3,7,0,270.5067,5.1524206,1.6108714,0.6397599,0.32842082
-269.5479,0.99078164,0.33961816,3,11,0,271.28268,4.9000837,0.88097037,0.60826999,0.30669443
-268.91948,0.99095762,0.33961816,4,15,0,270.56505,5.1757358,0.80601699,0.63033272,0.33711397
-270.37664,0.90604887,0.33961816,3,15,0,272.35051,5.2737807,0.81146634,0.41091742,0.50918247
-268.09969,1,0.33961816,4,15,0,271.37617,4.8829059,2.1228565,0.54831028,0.20469523
-268.16731,0.98535906,0.33961816,3,7,0,269.70975,4.9742278,2.3271821,0.42769547,0.23142703
-267.09359,0.99124542,0.33961816,3,7,0,268.92333,5.0412421,1.9435906,0.58878367,0.21010474
-267.6892,0.98106913,0.33961816,2,7,0,269.23906,5.035585,1.4367965,0.71461835,0.19757896
-268.77902,0.99798006,0.33961816,3,7,0,269.18405,5.1156252,1.8711532,0.80038664,0.14632044
-267.71891,1,0.33961816,3,7,0,269.16882,5.0803623,1.5092217,0.73332029,0.1927934
-267.93923,0.95458839,0.33961816,4,15,0,268.82348,5.1646368,2.1258049,0.53130191,0.16472686
-267.76742,0.79779587,0.33961816,3,7,0,269.29707,5.1713241,1.6524805,0.58245797,0.18243607
-268.30397,0.93252686,0.33961816,3,15,0,270.36297,5.0066509,0.91031588,0.56053314,0.41455619
-268.49441,0.95762664,0.33961816,3,15,0,269.27325,5.0662664,0.95676686,0.67531113,0.2981896
-268.10788,0.99679559,0.33961816,4,15,0,270.23659,4.90466,2.1379849,0.59620958,0.17320489
-271.72068,0.55789303,0.33961816,4,15,0,273.58315,5.0535113,2.0497876,0.42494856,0.10024601
-271.60021,0.96099915,0.33961816,3,7,0,273.22654,5.117539,3.4662094,0.63866256,0.099689523
-268.89372,1,0.33961816,3,15,0,273.46455,5.0299907,1.2975339,0.77150375,0.1819355
-268.88922,0.98074269,0.33961816,4,15,0,270.37221,5.0938251,1.4406447,0.38541304,0.29960496
-269.22852,1,0.33961816,4,15,0,270.45834,5.1056594,2.3556313,0.78014485,0.11936631
-268.08143,0.99559841,0.33961816,3,7,0,269.69834,5.1614965,1.516806,0.74713476,0.16793785
-268.84931,0.81616035,0.33961816,4,15,0,270.72553,4.8474047,0.94403857,0.34797539,0.49103216
-270.22167,0.57168174,0.33961816,4,15,0,272.87727,5.2412926,1.292305,0.79648882,0.18469461
-271.64247,0.98781495,0.33961816,4,15,0,272.22837,5.3341942,1.6470214,0.80337339,0.1779904
-269.06805,0.92804932,0.33961816,3,15,0,274.3505,5.2425607,2.0300501,0.49371422,0.17149145
-268.91771,0.99918133,0.33961816,4,15,0,270.83448,4.806651,1.2377822,0.52034359,0.39075734
-268.30756,0.99359688,0.33961816,4,15,0,270.32253,5.1346547,1.7266773,0.77058993,0.16878403
-270.40733,0.70358429,0.33961816,4,15,0,275.27533,5.0153298,0.9329181,0.6729967,0.32341636
-270.0772,0.96575048,0.33961816,3,15,0,272.33453,5.0304323,0.83244179,0.58767154,0.40826569
-271.24663,0.90391332,0.33961816,4,15,0,273.13106,5.1274418,3.2043013,0.55268789,0.021992108
-270.86692,0.99106253,0.33961816,2,3,0,271.33221,5.1135386,3.0014225,0.5557732,0.025676498
-271.65717,0.92990692,0.33961816,2,3,0,271.88368,5.1236019,2.5757543,0.585956,0.018925762
-270.94451,0.99700539,0.33961816,3,7,0,272.38633,5.1973225,3.3660527,0.54110144,0.078515765
-270.61929,0.96101835,0.33961816,3,7,0,272.01235,5.1593322,2.1201538,0.63702058,0.04912805
-270.71727,0.98883709,0.33961816,4,15,0,275.97976,5.0929085,2.0377152,0.85341863,0.13233397
-268.6209,0.99163167,0.33961816,3,7,0,271.98226,4.9329032,1.2967369,0.69906539,0.2168611
-268.07425,0.91650846,0.33961816,4,15,0,271.09662,5.1649042,0.79067624,0.52392876,0.41315365
-266.86446,0.96603466,0.33961816,2,7,0,270.18161,5.0184222,1.1240005,0.50874019,0.38577566
-267.54536,0.98656671,0.33961816,3,15,0,268.29593,4.910277,1.4820224,0.40699434,0.36428503
-267.76495,0.14608325,0.33961816,3,7,0,272.79909,4.9355267,1.9160468,0.42508555,0.30564507
-269.05963,0.77750643,0.33961816,3,7,0,269.63751,4.8239887,1.9679543,0.54086964,0.28740252
-270.93016,0.98118956,0.33961816,4,15,0,272.89131,5.186849,1.4274144,0.62254492,0.36337741
-268.31286,0.97124924,0.33961816,3,15,0,272.12016,4.8884846,1.0481131,0.58133835,0.36427785
-271.21774,0.97142942,0.33961816,3,7,0,272.13895,4.8648741,0.68678772,0.48592684,0.50659566
-271.66485,0.98170813,0.33961816,3,7,0,273.16691,4.8231705,0.61099192,0.45051145,0.53743728
-270.13269,0.99836847,0.33961816,3,7,0,272.82105,4.8622891,0.64603162,0.47954276,0.49822618
-266.83372,0.99664503,0.33961816,3,7,0,271.17752,5.0530725,1.3555714,0.60151382,0.26063445
-267.47304,0.99443952,0.33961816,3,15,0,267.80573,5.0135664,0.85861582,0.51366908,0.42718673
-267.5222,0.98321776,0.33961816,4,15,0,268.97778,5.0708919,1.3398601,0.7005889,0.22520962
-270.5867,0.95473994,0.33961816,3,7,0,271.23884,5.0522665,2.3983682,0.85952603,0.081272262
-270.83548,1,0.33961816,3,7,0,271.00156,5.0308082,2.4358793,0.86353537,0.074765856
-273.33695,0.92286236,0.33961816,4,15,0,278.91837,4.7152034,3.4312494,0.46111699,0.048899976
-271.5633,0.94970025,0.33961816,2,3,0,274.07267,4.7400098,3.0128341,0.40577383,0.13556152
-272.01034,0.96987158,0.33961816,2,3,0,272.71285,4.73894,3.1599012,0.37462899,0.13375787
-273.23472,0.93055674,0.33961816,3,15,0,274.90924,4.761261,3.7638152,0.51535556,0.054351706
-269.00662,0.83073166,0.33961816,3,7,0,275.02838,5.1811945,1.1169812,0.52627878,0.26436112
-271.16974,0.4478044,0.33961816,1,1,0,271.77085,5.2065691,1.0612564,0.51524846,0.24075886
-270.94264,1,0.33961816,3,7,0,273.13755,5.3493468,1.5196006,0.66745441,0.27851446
-277.25842,0.75488426,0.33961816,3,7,0,279.07634,4.8753158,1.2428023,0.88246872,0.11470548
-270.97341,0.91369867,0.33961816,2,7,0,278.11174,5.0119406,1.6595812,0.73640691,0.2581776
-271.7483,0.94733849,0.33961816,2,7,0,273.54634,4.9529042,1.6100868,0.76476729,0.23245166
-272.55769,0.98972548,0.33961816,2,3,0,272.89487,4.9236689,1.5280894,0.79722173,0.20097282
-270.56711,0.99903273,0.33961816,3,15,0,274.6527,5.3165959,1.6520601,0.81200636,0.13316009
-270.42334,0.99919839,0.33961816,2,3,0,270.72509,5.3179216,1.7483881,0.79844445,0.1446272
-270.59588,0.9868874,0.33961816,3,15,0,272.50065,5.3668213,1.4227794,0.68498581,0.19921468
-267.62009,0.9496221,0.33961816,3,7,0,271.56047,5.1725387,1.9128215,0.64710405,0.18307772
-267.50832,0.99335233,0.33961816,3,15,0,268.4278,4.9475155,0.92590973,0.41297044,0.45162156
-268.27603,0.85236503,0.33961816,3,15,0,271.05013,5.2072236,1.9384661,0.58934648,0.14432236
-267.26283,0.99912398,0.33961816,4,15,0,268.39342,5.1151986,1.7240785,0.64483127,0.22860825
-269.09114,0.98679455,0.33961816,3,7,0,269.70157,5.20841,0.98688574,0.69202135,0.27150877
-270.48763,0.90601047,0.33961816,4,15,0,272.00742,5.3313495,1.5888547,0.59644914,0.31232252
-268.04483,0.99179429,0.33961816,4,15,0,272.14061,5.1095548,0.79080082,0.40556837,0.49010165
-268.18623,0.9737971,0.33961816,3,15,0,269.70101,5.1281899,1.32039,0.40976339,0.44132149
-267.9995,0.91571166,0.33961816,3,15,0,269.25408,5.1494499,1.3381464,0.50404891,0.25741466
-268.29234,1,0.33961816,3,7,0,269.97198,5.2318628,1.3854251,0.63142428,0.20811857
-267.16223,0.9966619,0.33961816,3,11,0,268.6839,4.9593241,1.2273773,0.47285134,0.40340835
-268.86394,0.94179547,0.33961816,4,15,0,269.61698,4.8502144,1.2387814,0.61117852,0.33253248
-267.88178,0.99566202,0.33961816,4,15,0,269.03625,5.1249202,1.5734049,0.74475201,0.16534228
-267.62588,0.99645714,0.33961816,3,7,0,268.18574,5.0825046,1.4850374,0.71493691,0.21966389
-266.7855,0.99840686,0.33961816,3,7,0,267.73454,5.0556652,1.6134069,0.59457491,0.2438479
-269.35513,0.70410435,0.33961816,3,11,0,269.86979,5.0626409,1.5700754,0.69999675,0.28048013
-272.8655,0.77672212,0.33961816,3,15,0,274.34468,5.0793803,1.2483452,0.85519828,0.088305968
-270.11453,0.97587483,0.33961816,4,15,0,274.42466,5.0938517,1.5398211,0.8362055,0.15192683
-268.19977,0.92680409,0.33961816,3,7,0,271.58657,5.2112979,1.2697658,0.67091185,0.26830462
-267.89451,0.98865756,0.33961816,4,15,0,269.13241,4.9841843,1.0836461,0.38377523,0.48833876
-267.51537,0.99203428,0.33961816,4,15,0,268.45555,4.9548997,1.3110797,0.49365112,0.39855434
-267.41333,0.9153413,0.33961816,4,15,0,268.46026,5.0706888,1.0864999,0.5100576,0.41585033
-271.13933,0.92646257,0.33961816,3,7,0,271.94259,4.8861034,0.4912226,0.34684327,0.60272175
-270.19378,0.90048705,0.33961816,4,15,0,273.80478,4.9166618,1.9021693,0.58050169,0.33839555
-270.47519,1,0.33961816,2,3,0,271.25624,4.8510875,1.247372,0.62156337,0.20980397
-268.48054,0.88708851,0.33961816,3,7,0,271.40999,5.0996481,1.5548892,0.35856565,0.42045011
-268.83906,0.96767602,0.33961816,3,7,0,269.26338,5.0984574,1.4531994,0.32151619,0.44423524
-269.03643,1,0.33961816,4,15,0,269.9768,5.1117496,1.367572,0.77445503,0.2067726
-270.05807,0.97818818,0.33961816,4,15,0,271.15708,5.2247197,1.0410568,0.64787155,0.34147997
-268.90777,0.94579486,0.33961816,4,15,0,273.40949,4.8347274,1.5176987,0.61435486,0.3002174
-269.73846,0.93093554,0.33961816,2,3,0,270.10053,4.8225401,1.7037694,0.62810415,0.29641395
-267.7577,0.99689695,0.33961816,3,7,0,270.53932,5.0103776,1.5563011,0.62620016,0.17555622
-270.00862,0.6699079,0.33961816,3,11,0,272.02478,5.2063267,2.0476359,0.50558295,0.32638266
-270.19691,0.97890061,0.33961816,3,15,0,271.25995,5.2212227,2.2462679,0.52576332,0.28695044
-268.51005,0.93967325,0.33961816,3,15,0,273.9676,4.8501078,0.89503618,0.48897271,0.40660891
-267.50314,0.98662321,0.33961816,3,15,0,272.07667,5.0737882,0.86027379,0.52547502,0.41873634
-268.75737,0.85119644,0.33961816,2,3,0,269.57334,5.1245563,0.73253319,0.48167416,0.4840757
-267.15468,0.99886377,0.33961816,2,7,0,269.30823,5.0622667,0.88654903,0.49694603,0.41291512
-267.71686,0.95047053,0.33961816,3,7,0,269.7546,5.0139311,0.82637574,0.55964941,0.39079337
-268.02684,0.99384263,0.33961816,3,7,0,268.3112,4.9820434,0.82207611,0.57071819,0.38690689
-267.28874,0.95728423,0.33961816,3,15,0,268.78068,5.1401936,1.691064,0.51048237,0.24082045
-268.06021,0.89058686,0.33961816,4,15,0,268.6478,5.1986694,1.0561561,0.46166889,0.4245857
-267.37969,0.98699856,0.33961816,4,15,0,270.57502,5.0288043,1.3799908,0.39448048,0.36618832
-267.94685,0.88442967,0.33961816,4,15,0,268.27238,5.0968684,1.4744753,0.69778398,0.25542268
-267.74212,0.95797622,0.33961816,3,15,0,269.85059,5.0143796,0.74579164,0.49132509,0.4491401
-268.48759,0.98643983,0.33961816,3,15,0,268.84641,5.1247344,0.65559241,0.43692115,0.47722501
-272.05985,0.79268523,0.33961816,3,15,0,274.43707,5.1860799,2.0431856,0.90934992,0.079936337
-267.83287,0.99924553,0.33961816,4,15,0,273.25433,4.9764691,0.89122139,0.48044398,0.46190382
-268.02791,0.85286991,0.33961816,2,7,0,269.65344,4.9460507,0.80613593,0.45333542,0.41942394
-268.02791,0.10171189,0.33961816,1,1,0,270.80781,4.9460507,0.80613593,0.45333542,0.41942394
-268.77179,0.66685361,0.33961816,2,5,0,274.27605,4.9551448,0.93425862,0.60741084,0.29041024
-267.59326,0.97683776,0.33961816,4,15,0,270.27643,5.1763142,1.513648,0.53617942,0.23834406
-267.55418,0.89955435,0.33961816,4,15,0,268.44076,4.9170854,1.2558985,0.57356176,0.33788632
-268.13073,0.94163223,0.33961816,3,15,0,269.25315,5.1103932,1.3889904,0.74063164,0.17011806
-268.21429,0.95350079,0.33961816,3,7,0,269.20906,5.1732354,1.1613191,0.6492224,0.22611585
-270.57429,0.97484372,0.33961816,3,7,0,272.61076,5.0569763,0.53259698,0.3316343,0.55016952
-270.02382,0.87787493,0.33961816,4,15,0,273.13409,4.9030289,0.58003157,0.39637407,0.56314843
-269.94477,0.96673964,0.33961816,3,7,0,271.59378,4.9092556,0.51650499,0.45601419,0.50698757
-269.95373,0.87254656,0.33961816,3,7,0,272.04373,4.8769974,0.66587224,0.36275289,0.57373585
