# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = garch11_model
# start_datetime = 2026-08-20 13:56:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/garch11.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/garch11/rep2/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/garch11__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-267.67818,0.94157478,0.34455286,3,7,0,268.05198,5.1449973,2.0280778,0.66572607,0.16485414
-268.52428,0.86515163,0.34455286,2,3,0,268.79489,5.1489456,2.1422586,0.6644519,0.20575843
-267.24382,0.98934885,0.34455286,4,15,0,268.8709,5.0045533,1.0723809,0.49903939,0.41822144
-267.27417,0.86011779,0.34455286,2,7,0,269.0824,5.0155714,1.0260376,0.58658112,0.31811891
-268.18137,0.98692933,0.34455286,2,7,0,269.32329,4.9220828,0.91123398,0.47036408,0.46955907
-269.06654,0.81902013,0.34455286,2,3,0,270.14393,4.8991938,0.75223102,0.34245203,0.52122923
-268.0853,0.95497181,0.34455286,3,7,0,269.73737,4.9688962,0.72072126,0.46941519,0.47458151
-267.24707,0.98684701,0.34455286,3,15,0,268.92138,5.137575,1.2413277,0.60880187,0.30799533
-267.70638,0.98253668,0.34455286,3,15,0,268.4462,5.1016533,0.79332288,0.49089845,0.40325226
-268.38477,0.9954436,0.34455286,3,7,0,269.48286,4.9993296,0.6674278,0.3999857,0.51994221
-267.6119,0.9020738,0.34455286,3,7,0,269.87612,5.0899674,1.1232912,0.62268623,0.33313082
-269.52924,0.77154454,0.34455286,2,7,0,271.64818,5.0838612,1.2582991,0.51081677,0.44567349
-268.44556,0.97067626,0.34455286,2,7,0,270.49199,5.0058029,1.297634,0.71876923,0.18820835
-268.9586,1,0.34455286,3,7,0,269.28616,5.1617695,1.8441113,0.73383089,0.21478283
-267.0035,0.96398352,0.34455286,2,7,0,270.56906,5.1262719,1.1510377,0.56087134,0.33089072
-269.20926,0.96149801,0.34455286,3,7,0,269.65947,5.1573255,0.83855161,0.34006079,0.50512651
-266.74577,0.78655981,0.34455286,3,7,0,269.95859,5.0477927,1.319347,0.5512135,0.32822577
-267.18266,0.90551493,0.34455286,2,7,0,267.80607,5.1115448,1.5397074,0.53443309,0.32198368
-270.101,0.90314054,0.34455286,3,7,0,273.15416,5.2178552,0.72593935,0.59137478,0.39536568
-270.27714,0.97678161,0.34455286,4,15,0,271.0104,5.1707635,0.77249476,0.62537736,0.36849415
-269.34457,1,0.34455286,3,7,0,270.82388,4.9534482,0.76513791,0.5354134,0.45100345
-268.7468,0.94224753,0.34455286,3,15,0,273.77713,5.1782013,1.1718075,0.66591406,0.20031443
-267.57195,0.93759764,0.34455286,2,3,0,269.35058,5.1503483,1.317541,0.66386681,0.21733312
-267.74083,0.95465277,0.34455286,3,15,0,268.79239,5.0227123,1.6089919,0.41842599,0.38820188
-268.13458,0.87331624,0.34455286,4,15,0,269.84047,5.0467582,1.6379555,0.72218238,0.22698262
-267.01428,0.89513279,0.34455286,3,11,0,269.57434,5.0750573,1.1279592,0.47437045,0.40804865
-268.58119,0.95839067,0.34455286,3,7,0,269.68019,4.8747839,1.4083592,0.33535027,0.41252583
-268.7167,0.59074524,0.34455286,3,7,0,271.24234,4.9294624,0.82200964,0.39107398,0.44098021
-269.22164,0.99724013,0.34455286,3,7,0,270.77873,4.9207887,0.74808001,0.32716634,0.56032475
-270.91935,0.68900934,0.34455286,4,15,0,273.25765,5.0889861,1.7355431,0.79991194,0.19518396
-267.8037,0.9997535,0.34455286,3,7,0,271.83233,5.1484372,1.5940862,0.67790262,0.15699462
-267.71516,0.92237953,0.34455286,3,15,0,269.71039,5.1055199,2.024235,0.69203879,0.1654197
-267.42802,0.98277568,0.34455286,3,15,0,268.32958,5.0963284,1.2872659,0.61367791,0.32276954
-267.67051,0.92491041,0.34455286,2,7,0,268.6514,5.0370684,0.99594525,0.53906142,0.3130928
-266.96889,0.99406327,0.34455286,3,15,0,267.79555,4.9957173,1.5924917,0.51811087,0.25208054
-267.54162,0.68347958,0.34455286,3,15,0,269.0716,4.9915812,1.6720708,0.61031295,0.17848304
-267.03046,0.98896781,0.34455286,4,15,0,267.82962,5.1246667,1.7446841,0.59062203,0.21945107
-267.36873,0.92465062,0.34455286,4,15,0,267.76741,5.1312703,1.6235442,0.59998,0.27840233
-267.03892,0.91084417,0.34455286,2,7,0,269.09113,5.0545517,1.470951,0.62457254,0.21754886
-270.40766,0.91521529,0.34455286,4,15,0,270.97705,4.889525,0.59397457,0.38221384,0.48993203
-270.03539,1,0.34455286,4,15,0,273.46863,5.2987245,0.90122824,0.52607175,0.34413375
-269.41913,0.73799081,0.34455286,3,11,0,272.63305,4.9761318,0.88458605,0.4550674,0.51338747
-268.99824,0.9559822,0.34455286,2,7,0,271.85455,4.8889092,1.1151076,0.63483333,0.33347829
-267.57689,0.88942816,0.34455286,3,7,0,270.03874,5.043412,0.91189429,0.42069499,0.41863912
-268.14753,0.97581396,0.34455286,4,15,0,269.35137,5.1036485,1.249977,0.69621393,0.27303436
-273.02394,0.82616049,0.34455286,3,7,0,273.83207,4.8079892,1.2710902,0.74673755,0.24811651
-268.64076,0.88512502,0.34455286,3,7,0,272.94872,5.242795,1.2245969,0.43677713,0.40388547
-267.4753,0.97695167,0.34455286,3,15,0,269.81164,5.0548254,0.91533613,0.41364703,0.47279825
-267.01295,0.95394115,0.34455286,2,7,0,269.62457,4.9958557,0.97339844,0.49880627,0.39087596
-268.88569,0.80258985,0.34455286,2,7,0,269.19685,4.9661048,0.89122592,0.42508153,0.52015915
-267.87577,0.98873425,0.34455286,3,7,0,270.10369,5.0584406,1.4821622,0.55589827,0.3575541
-266.87887,0.98473481,0.34455286,2,7,0,267.70402,5.0832511,1.2848714,0.57961818,0.27316108
-268.29877,0.9942585,0.34455286,3,15,0,269.17325,5.1330466,2.1764912,0.71914845,0.14878887
-267.66957,0.95642766,0.34455286,2,3,0,268.92683,5.0835463,2.0119939,0.66406563,0.13119837
-267.77314,0.88341535,0.34455286,4,15,0,269.26512,4.9630929,1.4157359,0.43168527,0.41991015
-269.26285,0.88224469,0.34455286,4,15,0,269.59009,5.1589047,1.2003809,0.73515273,0.25052231
-270.25837,0.93374699,0.34455286,4,15,0,271.38411,5.0680155,1.779184,0.72365675,0.26047525
-269.75091,0.9982864,0.34455286,4,15,0,271.4661,4.9829816,2.3768729,0.35381346,0.17988092
-269.2049,0.54654199,0.34455286,3,7,0,273.66449,4.9754076,2.7122101,0.64305822,0.082286613
-268.08861,0.98008056,0.34455286,3,15,0,271.59535,4.9198293,1.1637721,0.63683463,0.29292287
-267.56089,0.99553463,0.34455286,3,15,0,269.09079,4.9060779,1.4440943,0.58618006,0.26291083
-268.62586,0.94491125,0.34455286,3,7,0,269.32879,5.0766621,1.2132839,0.31576022,0.47537832
-267.87623,0.76624921,0.34455286,4,15,0,270.06232,4.9933472,0.9172616,0.3609388,0.48746122
-269.73026,0.9092075,0.34455286,3,7,0,270.44699,4.8412943,0.6308226,0.41632406,0.50130875
-270.70064,0.99104173,0.34455286,3,7,0,271.53807,4.8472714,0.54693399,0.44173224,0.53058383
-268.91777,0.97649253,0.34455286,4,15,0,271.26975,4.86551,2.2667559,0.5724515,0.1377492
-269.20401,0.68660685,0.34455286,3,7,0,272.65229,4.924264,2.0153215,0.37317782,0.3724528
-269.4633,0.89755545,0.34455286,3,15,0,272.54577,4.9120208,2.1067622,0.75014204,0.16344532
-270.84861,0.77591714,0.34455286,3,11,0,272.77633,5.1230947,1.8958041,0.54706806,0.081176751
-272.40552,0.98365876,0.34455286,3,7,0,275.08096,5.3247491,2.3146481,0.47346695,0.31468239
-273.72949,0.99201747,0.34455286,2,3,0,275.01819,5.3802424,2.0446673,0.45061375,0.12390481
-271.5283,0.99917179,0.34455286,3,7,0,273.81511,5.3662152,2.5321365,0.48013144,0.1605247
-268.45814,0.99992355,0.34455286,4,15,0,272.05568,4.8845563,2.0809516,0.63430447,0.16928135
-269.54587,0.72566826,0.34455286,2,3,0,270.13555,4.907648,2.4565336,0.62092803,0.21024495
-268.15113,0.99483556,0.34455286,3,15,0,270.2443,4.8635225,1.6987523,0.60387677,0.23142191
-267.40666,0.92692999,0.34455286,2,7,0,271.7875,5.1243532,1.802687,0.61074977,0.1646841
-268.07552,0.62780671,0.34455286,4,15,0,272.95033,5.057217,2.0352277,0.48729241,0.30098332
-268.76812,0.97679081,0.34455286,3,7,0,270.16171,5.0405062,1.816988,0.61917361,0.11220648
-267.21836,1,0.34455286,3,7,0,268.79666,5.1288454,1.7787675,0.63321354,0.18225138
-267.4693,0.98101743,0.34455286,4,15,0,268.89532,5.1595282,0.96612473,0.52485176,0.37971089
-266.90836,0.99779145,0.34455286,3,7,0,267.58714,5.0915955,1.0926427,0.4793327,0.38333023
-267.52449,0.91459225,0.34455286,3,15,0,268.56495,5.1541716,1.5610103,0.67654423,0.181218
-268.08506,0.8751393,0.34455286,3,7,0,271.48755,5.1416124,0.90839713,0.40247818,0.48044902
-271.27144,0.95580067,0.34455286,3,7,0,272.58698,4.8097686,0.54437712,0.44841737,0.52425066
-270.15337,0.99686137,0.34455286,3,7,0,271.74386,4.8338739,0.59536278,0.45301223,0.48597726
-267.99455,0.9944989,0.34455286,3,7,0,270.66586,5.0356354,0.97280769,0.5502801,0.41531087
-268.20174,0.98887596,0.34455286,3,7,0,268.9,4.9423525,1.0733363,0.63936856,0.31491679
-268.70708,0.79239979,0.34455286,3,7,0,271.34817,5.2444634,1.1147197,0.44494622,0.37628104
-269.36603,0.86298519,0.34455286,2,3,0,269.63142,5.2554604,1.1948405,0.4169525,0.44581721
-268.66686,0.88600602,0.34455286,4,15,0,271.69102,5.1951032,0.7619565,0.56412398,0.37275849
-268.46769,0.91063547,0.34455286,4,15,0,270.5991,5.0700416,1.6940943,0.43775384,0.2202406
-267.56693,1,0.34455286,3,7,0,268.38444,5.022374,2.0022519,0.51795886,0.27353333
-267.87236,0.9993585,0.34455286,3,7,0,268.35074,5.1621775,1.929414,0.54301995,0.26482174
-268.30478,0.95118292,0.34455286,3,7,0,270.4002,5.0056567,1.4786774,0.67251421,0.16188064
-267.34224,1,0.34455286,2,3,0,268.13502,5.030082,1.7656275,0.65014563,0.23075279
-267.20047,0.96288847,0.34455286,3,15,0,268.44823,5.0846965,1.0237613,0.46118191,0.43226922
-268.71753,0.93732927,0.34455286,3,7,0,269.8172,4.8638643,1.2060262,0.63428796,0.2928078
-267.18637,0.99167692,0.34455286,3,15,0,269.68473,4.9330916,1.5326256,0.56129196,0.26202805
-266.96035,0.95302372,0.34455286,3,15,0,267.91456,5.1057608,1.509714,0.51720574,0.31866086
-266.92188,0.99222665,0.34455286,3,11,0,267.88554,4.9973098,1.7131132,0.53528409,0.23923531
-267.79938,0.98537418,0.34455286,3,7,0,268.14422,5.0475891,1.9382133,0.72022876,0.15300557
-268.68104,0.98926265,0.34455286,3,7,0,269.00639,5.0147853,1.8849766,0.78485493,0.14304924
-266.80131,0.99392577,0.34455286,3,7,0,269.0372,5.0741923,1.6022255,0.51046146,0.27845283
-269.02824,0.95180444,0.34455286,3,7,0,269.23389,5.2901477,1.9196798,0.54760678,0.20016971
-268.44875,0.83889809,0.34455286,1,3,0,270.67185,5.2109728,2.0439941,0.56123497,0.24200118
-268.25523,0.99956802,0.34455286,4,15,0,270.05941,5.0394404,0.64756647,0.51065701,0.43667279
-268.25361,0.99505021,0.34455286,3,7,0,268.96599,5.0763866,0.67054882,0.41850168,0.48728569
-267.1115,0.94013147,0.34455286,3,7,0,269.19035,5.0919183,1.1016703,0.54048864,0.37801082
-267.25565,0.98259012,0.34455286,4,15,0,267.50474,5.0830633,1.5272277,0.60651278,0.1977649
-268.1312,0.92722031,0.34455286,3,7,0,268.71549,5.018305,2.3346674,0.51583714,0.23448803
-269.78232,0.43778998,0.34455286,3,15,0,274.49761,5.2927079,1.2910885,0.65898606,0.19005105
-271.94702,1,0.34455286,3,11,0,273.34378,4.8677924,0.77856758,0.50941796,0.48750339
-268.86729,0.93968488,0.34455286,4,15,0,276.90142,5.0561189,1.8065428,0.74473281,0.098566241
-268.96853,0.918436,0.34455286,4,15,0,271.64142,5.159632,1.4012955,0.7805001,0.14112442
-268.28248,1,0.34455286,2,3,0,269.06106,5.1811961,1.6700743,0.76021613,0.15986434
-267.78856,0.99731525,0.34455286,3,7,0,268.49621,5.0916879,1.6263226,0.73259206,0.19831251
-270.36581,0.81737742,0.34455286,3,7,0,271.51932,5.2299338,2.2789711,0.72408452,0.19228463
-268.35307,0.99865365,0.34455286,2,7,0,271.82216,5.0612209,1.5407171,0.77559526,0.15725525
-268.01828,0.8960064,0.34455286,4,15,0,270.11442,5.0910394,0.89884331,0.37008888,0.47946751
-268.53173,0.75794205,0.34455286,3,7,0,269.94928,5.0248455,0.68666261,0.38352406,0.4916
-268.40802,0.96735003,0.34455286,3,7,0,269.75358,4.8800856,0.896544,0.53495651,0.37535513
-268.97745,0.99237325,0.34455286,3,15,0,269.77667,5.2379863,1.4823656,0.40863645,0.33485237
-267.84906,0.99801799,0.34455286,3,7,0,270.35291,5.1470263,1.395649,0.71381348,0.18610316
-267.48115,0.98685382,0.34455286,3,15,0,268.34841,5.0249357,1.8203807,0.42159039,0.28025604
-269.41898,0.80455269,0.34455286,3,7,0,271.03277,5.0846481,2.0144849,0.34817099,0.37300918
-271.82739,0.27721606,0.34455286,4,15,0,275.65556,5.160285,0.95067045,0.49616351,0.26046216
-270.02099,1,0.34455286,3,7,0,272.49996,4.8913801,1.4308384,0.59539568,0.37424989
-269.91059,0.99100651,0.34455286,3,15,0,271.05324,4.8826473,0.95907962,0.55493822,0.29367484
-266.95328,0.37397251,0.34455286,3,7,0,274.18464,5.0301505,1.2515793,0.46524042,0.39706977
-266.93138,0.89678819,0.34455286,3,15,0,267.8408,4.9592647,1.3579866,0.52853284,0.33524629
-267.49055,0.89900367,0.34455286,4,15,0,268.91373,5.1986299,1.4731615,0.54918469,0.27456751
-267.52799,0.99707765,0.34455286,3,7,0,267.68141,5.2000178,1.5342761,0.56270132,0.27521696
-268.33518,0.94873934,0.34455286,3,15,0,269.71216,5.1998661,0.86854462,0.49106423,0.38514861
-269.97906,0.98625972,0.34455286,3,7,0,270.21845,5.3038964,0.87474356,0.49336795,0.43404865
-270.53535,0.95912323,0.34455286,2,3,0,270.75928,5.2998385,0.8843212,0.47288819,0.47053407
-269.53654,0.99064982,0.34455286,4,15,0,271.90943,4.9959865,0.55879349,0.53214275,0.41472595
-269.13962,0.92847977,0.34455286,3,7,0,270.73088,5.127463,1.0321314,0.44501615,0.49369678
-269.00261,0.87688427,0.34455286,2,7,0,272.15384,5.0003266,1.2193183,0.33935233,0.3833959
-272.89374,0.79276724,0.34455286,3,7,0,273.29177,4.7380934,0.7678247,0.59022626,0.3614637
-270.62867,0.98697,0.34455286,3,15,0,273.02007,5.3728222,1.525015,0.5282385,0.25956922
-267.78657,0.93988542,0.34455286,3,7,0,273.21191,4.9938344,0.95451838,0.58910239,0.31430144
-267.23783,0.95395008,0.34455286,3,7,0,268.60452,5.0577879,1.3557277,0.59293654,0.23030502
-267.2202,0.95029677,0.34455286,3,11,0,268.62041,4.9867147,1.1628317,0.60565157,0.29774254
-267.35122,0.99378311,0.34455286,4,15,0,267.83194,5.1546429,1.5761566,0.64406709,0.19457613
-267.13375,0.96682546,0.34455286,4,15,0,267.89475,4.9421173,1.3784664,0.48064601,0.36946049
-267.76413,0.79761149,0.34455286,3,15,0,269.64016,5.077993,1.263,0.44071994,0.3153025
-267.58538,1,0.34455286,2,3,0,268.01777,5.0763078,1.3146681,0.42140245,0.3327599
-268.10332,1,0.34455286,3,7,0,268.75764,5.2091879,1.5666778,0.48111289,0.33683108
-267.50342,0.88562266,0.34455286,2,3,0,269.45831,5.1267267,1.7598433,0.48744553,0.30743527
-267.79713,0.95538144,0.34455286,4,15,0,268.83769,5.0891514,1.5064411,0.73118577,0.20913472
-267.05037,0.9949488,0.34455286,3,15,0,268.4139,5.0412214,1.7374209,0.60942148,0.1915444
-271.42419,0.49469105,0.34455286,3,7,0,275.21376,5.0704231,2.3262489,0.88755492,0.045800556
-268.75508,0.99872453,0.34455286,4,15,0,272.54919,5.1447551,1.4672611,0.77206837,0.19933792
-268.20346,0.98973628,0.34455286,4,15,0,270.22504,5.0985708,1.8835414,0.38223907,0.30384057
-268.22321,0.41283002,0.34455286,4,15,0,271.87305,5.0755482,1.7745902,0.72147287,0.21791035
-270.62591,0.83858687,0.34455286,3,15,0,273.19239,4.7990459,1.0964095,0.64882479,0.31936168
-267.23135,0.98385842,0.34455286,4,15,0,270.69382,5.0293909,1.276264,0.57985688,0.34481482
-270.14445,0.76371232,0.34455286,3,7,0,273.0006,5.2731482,1.4838422,0.73817987,0.23713417
-273.40786,0.91598986,0.34455286,4,15,0,276.91245,4.8496853,2.6420845,0.35576645,0.067218096
-272.1685,1,0.34455286,2,3,0,273.51392,4.8651119,3.5060558,0.39868555,0.18578977
-268.51874,0.88436692,0.34455286,4,15,0,273.8963,5.2465841,1.7902643,0.70999807,0.16934232
-267.11848,0.99311519,0.34455286,4,15,0,269.79316,5.050029,0.89845008,0.47469416,0.42342196
-268.22991,0.9709454,0.34455286,2,7,0,269.02743,4.9371543,0.71814024,0.42287084,0.49582182
-269.99358,0.90800796,0.34455286,2,3,0,270.30934,4.8149306,0.68159524,0.4489897,0.50278122
-271.6538,0.96090593,0.34455286,2,3,0,271.6955,4.7513907,0.60220403,0.43967917,0.51903555
-271.20855,0.99999685,0.34455286,2,3,0,271.77856,4.7602623,0.63067815,0.44886888,0.50223081
-268.2143,0.97667298,0.34455286,3,7,0,273.50079,5.0497085,1.0870403,0.33139105,0.47527114
-267.84995,0.99997563,0.34455286,3,11,0,269.03061,5.0871038,1.933855,0.72596495,0.13645736
-267.4373,0.97813103,0.34455286,3,7,0,268.43391,5.1682085,1.4054037,0.56802803,0.24267508
-268.96591,0.67460523,0.34455286,3,7,0,270.73913,5.1363848,1.2165327,0.70985258,0.17005546
-268.4928,0.99296754,0.34455286,4,15,0,269.75044,4.9469141,1.0907865,0.59641329,0.3749258
-269.7127,0.98736358,0.34455286,3,7,0,271.12473,4.7965638,0.76567734,0.46040763,0.45341352
-267.47792,0.98728819,0.34455286,4,15,0,271.41441,5.1291862,1.4930498,0.65120029,0.1863264
-268.65493,0.96355486,0.34455286,4,15,0,269.71592,5.1724559,0.97301647,0.54485546,0.4195947
-267.25096,0.89212839,0.34455286,3,11,0,270.11145,5.1457621,1.1378092,0.46954799,0.37802931
-266.84609,0.97846448,0.34455286,3,7,0,267.75872,5.0920089,1.189701,0.55987826,0.33406923
-268.17237,0.92649171,0.34455286,3,7,0,268.91524,5.1051436,1.2884303,0.74323684,0.19877729
-267.5779,0.99749673,0.34455286,3,7,0,268.68443,5.1893625,1.6279918,0.6155958,0.25006001
-271.17306,0.68645367,0.34455286,2,7,0,273.71673,5.1464283,1.8756567,0.60747997,0.063494391
-268.34976,0.99326776,0.34455286,3,7,0,271.26526,5.156875,2.2411645,0.67357083,0.16729668
-267.84632,0.83680338,0.34455286,4,15,0,271.22763,4.9361857,1.2378409,0.37623282,0.45842315
-271.4764,0.95009366,0.34455286,3,15,0,273.52835,4.8867153,0.45014362,0.33958565,0.60396698
-271.35523,0.90370365,0.34455286,4,15,0,274.36799,5.1448346,0.53472414,0.598979,0.39428231
-269.87602,1,0.34455286,4,15,0,272.8038,4.9861277,1.2439599,0.74259322,0.2484235
-267.67707,0.98379716,0.34455286,4,15,0,270.56924,5.0112979,0.97715595,0.40210232,0.48712817
-267.91284,0.87756407,0.34455286,3,15,0,269.39727,4.9069526,1.8000297,0.54647616,0.29626354
-269.12343,0.95607721,0.34455286,3,7,0,270.34005,4.8559283,2.1402394,0.66490997,0.1720349
-269.73587,0.97410737,0.34455286,3,7,0,271.52137,5.2613583,1.6569589,0.40830229,0.28252912
-269.63868,0.70642311,0.34455286,4,15,0,274.02107,4.9086886,2.4271082,0.70176998,0.16288635
-272.15877,0.9005014,0.34455286,3,7,0,274.0644,4.8550838,2.4471321,0.81730179,0.13604796
-271.24475,1,0.34455286,2,3,0,272.43069,4.8972318,2.2718368,0.82653687,0.12920441
-268.98546,0.99998162,0.34455286,3,7,0,272.0019,5.2329674,1.4752156,0.75604616,0.14829503
-268.68062,0.80632325,0.34455286,4,15,0,271.53451,4.8197229,1.7652027,0.40553788,0.3504498
-272.09196,0.51088345,0.34455286,4,15,0,273.80553,4.916964,2.0300133,0.74107102,0.24645283
-272.75558,0.96055962,0.34455286,2,3,0,273.87088,4.8943573,1.9882879,0.7493793,0.24389882
-269.63647,0.92139747,0.34455286,2,3,0,273.8718,5.0081929,1.5347848,0.74012925,0.24711905
-270.23605,0.95354043,0.34455286,4,31,0,272.17799,5.0056797,1.3113906,0.75601262,0.23816777
-269.24378,0.9734788,0.34455286,3,15,0,272.08425,5.0520321,2.3467129,0.40328705,0.30525912
-268.34237,0.99521991,0.34455286,3,7,0,270.52694,4.8856693,2.2493855,0.50284604,0.23386867
-267.75333,0.89716403,0.34455286,3,7,0,269.54329,5.0671954,1.2620982,0.50580827,0.26733331
-266.66613,0.99956207,0.34455286,3,15,0,268.07904,5.0216082,1.3916033,0.51323696,0.3244375
-267.4015,0.94832594,0.34455286,3,7,0,267.49644,5.0097211,1.3718712,0.41680156,0.41588766
-270.3505,0.93072465,0.34455286,3,11,0,271.75818,4.9480402,1.1173699,0.24694881,0.55539242
-272.15725,0.26439318,0.34455286,4,15,0,275.5986,5.1795947,1.344048,0.56030337,0.428672
-270.11832,0.97540755,0.34455286,2,3,0,272.89799,5.0969518,1.189549,0.59477116,0.39594882
-270.2806,0.98405036,0.34455286,2,7,0,273.38577,5.0212137,1.2147076,0.65881469,0.33687376
-272.22174,0.93267073,0.34455286,4,15,0,274.04773,5.0420722,0.40581624,0.41472231,0.48316761
-275.24707,0.34993784,0.34455286,2,3,0,276.46577,4.9942346,0.3770256,0.40671325,0.4620335
-272.24135,1,0.34455286,2,3,0,275.33027,4.9448268,0.38083324,0.44647715,0.48414966
