# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2039.1583,0.98684385,0.53163257,2,3,0,2039.9537,0.52116743,-0.4960773
-2039.5384,0.9674885,0.53163257,2,3,0,2039.8877,0.51547419,-0.46168153
-2038.2068,0.90779575,0.53163257,3,7,0,2040.2021,0.58071143,-0.58879814
-2039.0133,0.92225662,0.53163257,2,7,0,2040.8001,0.52761862,-0.54033152
-2039.3901,0.99003371,0.53163257,1,3,0,2039.9759,0.51078794,-0.48951307
-2038.8558,0.9964054,0.53163257,2,3,0,2039.4369,0.55192108,-0.50436003
-2038.6257,0.97489251,0.53163257,2,3,0,2039.1515,0.5456326,-0.55070155
-2038.8637,0.98206408,0.53163257,2,3,0,2039.0374,0.53286103,-0.52202992
-2038.613,0.75202014,0.53163257,3,11,0,2040.5355,0.66224701,-0.71457823
-2039.5126,0.84960606,0.53163257,2,3,0,2039.747,0.65299493,-0.77079086
-2041.182,0.64844445,0.53163257,1,1,0,2041.2204,0.63140808,-0.80117465
-2039.8401,1,0.53163257,1,1,0,2041.0713,0.63246262,-0.76410087
-2039.6928,0.87044459,0.53163257,2,3,0,2041.8059,0.67702149,-0.79270369
-2041.6106,0.71849684,0.53163257,3,9,0,2042.753,0.50858381,-0.62263935
-2040.1127,1,0.53163257,2,7,0,2042.4188,0.65914624,-0.58224098
-2040.1127,0.58664997,0.53163257,1,1,0,2041.8596,0.65914624,-0.58224098
-2039.0563,1,0.53163257,1,1,0,2039.9277,0.64978421,-0.60813103
-2039.1209,0.99317734,0.53163257,2,3,0,2039.3286,0.59672754,-0.69450938
-2040.284,0.9750412,0.53163257,3,7,0,2041.1941,0.66284773,-0.80633985
-2039.8181,1,0.53163257,2,3,0,2040.8086,0.71335246,-0.78936011
-2039.8624,0.99844106,0.53163257,2,3,0,2039.9004,0.7161838,-0.78781086
-2038.7156,0.87557827,0.53163257,2,7,0,2042.3726,0.63930238,-0.6078903
-2038.9727,0.97746029,0.53163257,2,3,0,2039.1483,0.57384605,-0.65239675
-2039.4278,0.98099038,0.53163257,2,7,0,2039.859,0.57140057,-0.48761447
-2039.5272,0.75424532,0.53163257,2,3,0,2042.1158,0.59934584,-0.51339364
-2038.149,0.99218427,0.53163257,2,7,0,2040.5564,0.60693693,-0.60846623
-2039.863,0.75156666,0.53163257,2,7,0,2040.4075,0.52920558,-0.60564159
-2039.1826,1,0.53163257,1,1,0,2039.8109,0.53434432,-0.5810512
-2039.0937,0.96978821,0.53163257,2,7,0,2043.6603,0.69031364,-0.73392294
-2038.929,0.99950349,0.53163257,2,3,0,2039.2889,0.66715523,-0.74639458
-2038.5597,0.99899806,0.53163257,3,9,0,2038.9835,0.54955078,-0.55356629
-2038.2888,0.98972162,0.53163257,3,7,0,2038.6451,0.57087294,-0.57865018
-2039.212,0.88429793,0.53163257,3,7,0,2040.36,0.56399451,-0.4906643
-2039.3287,0.72016995,0.53163257,2,3,0,2041.5854,0.60628554,-0.52930864
-2039.4758,0.97097398,0.53163257,1,1,0,2039.738,0.60359659,-0.5204415
-2039.1057,1,0.53163257,2,3,0,2039.5432,0.5383062,-0.586064
-2039.1057,0.62340849,0.53163257,2,7,0,2043.3803,0.5383062,-0.586064
-2039.4804,0.96144959,0.53163257,2,3,0,2039.6493,0.60014615,-0.51604066
-2039.4409,1,0.53163257,1,1,0,2039.7586,0.59931784,-0.51648317
-2041.7766,0.5362866,0.53163257,1,1,0,2041.9058,0.62957519,-0.4919376
-2042.663,0.98938896,0.53163257,2,7,0,2043.6937,0.63791304,-0.84157542
-2038.567,0.98794687,0.53163257,2,7,0,2043.191,0.63051608,-0.60196814
-2038.4103,0.99122546,0.53163257,2,7,0,2039.996,0.65199363,-0.67789228
-2038.7372,0.97106334,0.53163257,2,3,0,2038.7531,0.63673478,-0.72051054
-2039.0355,0.81845287,0.53163257,2,3,0,2040.5256,0.59731784,-0.69159931
-2038.1686,0.98836583,0.53163257,1,3,0,2039.0782,0.62497704,-0.64600453
-2038.2303,0.90112358,0.53163257,2,3,0,2038.8508,0.63221007,-0.66636306
-2038.3702,0.99645388,0.53163257,3,7,0,2038.4327,0.64824137,-0.68251003
-2038.1301,0.94369585,0.53163257,2,5,0,2038.6869,0.61196701,-0.63620022
-2038.7971,0.85451496,0.53163257,2,3,0,2038.965,0.64947644,-0.62248863
-2039.2634,0.97165664,0.53163257,2,7,0,2040.1579,0.52295458,-0.55323003
-2038.7974,0.99716676,0.53163257,2,3,0,2039.4325,0.60291008,-0.54841165
-2038.6839,0.86381262,0.53163257,2,3,0,2040.1827,0.61547591,-0.57109846
-2039.7375,0.9874018,0.53163257,2,7,0,2040.9304,0.50083084,-0.51323173
-2039.0589,0.75825985,0.53163257,2,7,0,2042.5383,0.56389975,-0.63890913
-2039.1549,0.97460949,0.53163257,3,9,0,2040.2303,0.68309315,-0.76053237
-2039.3874,0.88716038,0.53163257,3,7,0,2039.9281,0.6568973,-0.76822377
-2038.8945,1,0.53163257,2,3,0,2039.3262,0.68015728,-0.70369815
-2038.7085,0.90958083,0.53163257,2,3,0,2039.6806,0.64907319,-0.72607087
-2038.4384,0.98826907,0.53163257,3,7,0,2039.4596,0.62592257,-0.69100914
-2038.3396,0.99384046,0.53163257,2,7,0,2038.986,0.60503721,-0.58096681
-2038.4549,0.98887117,0.53163257,2,3,0,2038.5266,0.61425516,-0.58408285
-2038.4703,0.94379774,0.53163257,2,7,0,2039.5448,0.65309702,-0.66358649
-2039.069,0.89873259,0.53163257,2,7,0,2039.4799,0.58281783,-0.67170931
-2039.1056,0.99805956,0.53163257,2,3,0,2039.3895,0.58905461,-0.68284037
-2039.6375,0.94508778,0.53163257,3,7,0,2040.7974,0.50719708,-0.46169884
-2039.1775,0.89951808,0.53163257,1,3,0,2040.973,0.52262477,-0.5423239
-2038.728,0.95973636,0.53163257,2,3,0,2039.5101,0.53956714,-0.53908097
-2040.3389,0.81969828,0.53163257,2,3,0,2040.5279,0.57378068,-0.45933145
-2038.5074,0.9196296,0.53163257,2,3,0,2040.8888,0.55292774,-0.55611706
-2039.5988,0.88762141,0.53163257,2,7,0,2041.2489,0.53666848,-0.45757973
-2039.4557,0.83118714,0.53163257,2,3,0,2040.4599,0.51110045,-0.52675297
-2039.2794,0.99658018,0.53163257,3,11,0,2040.1629,0.6847351,-0.77005648
-2039.469,0.82343795,0.53163257,1,3,0,2041.0634,0.63255174,-0.75097508
-2039.0243,0.93548086,0.53163257,2,3,0,2040.264,0.67202476,-0.75346489
-2039.0243,0.89028821,0.53163257,1,3,0,2039.6565,0.67202476,-0.75346489
-2040.1867,0.80041501,0.53163257,3,7,0,2040.8607,0.70144231,-0.66656867
-2038.7621,0.89885875,0.53163257,2,3,0,2041.1141,0.64164437,-0.72557375
-2038.6122,0.98623531,0.53163257,3,7,0,2039.7264,0.63436533,-0.71064253
-2040.6066,0.94109151,0.53163257,2,7,0,2041.3657,0.74001717,-0.77575624
-2040.4141,0.73347806,0.53163257,2,3,0,2043.5519,0.68993744,-0.82762375
-2039.7591,1,0.53163257,2,3,0,2040.5852,0.71058685,-0.72281748
-2040.2131,0.9143236,0.53163257,1,1,0,2040.2989,0.72060936,-0.7214178
-2039.471,1,0.53163257,2,3,0,2040.0484,0.70503295,-0.73883097
-2039.1502,1,0.53163257,2,3,0,2039.497,0.67972006,-0.7616919
-2039.0907,0.78872014,0.53163257,4,15,0,2040.8486,0.52589888,-0.49533916
-2040.2799,0.921369,0.53163257,2,3,0,2040.3737,0.51468691,-0.42128074
-2038.8666,1,0.53163257,2,3,0,2040.3467,0.54036885,-0.57148551
-2038.1963,0.97623151,0.53163257,3,9,0,2039.0552,0.60595302,-0.64544038
-2038.2169,0.97148957,0.53163257,2,7,0,2038.3973,0.61854014,-0.61451886
-2038.1945,0.97408442,0.53163257,2,7,0,2038.4294,0.59596984,-0.63021682
-2039.8588,0.69224136,0.53163257,1,3,0,2039.9896,0.56444929,-0.67280029
-2038.2715,1,0.53163257,2,3,0,2040.4578,0.57268634,-0.57988424
-2038.7378,0.88273715,0.53163257,2,7,0,2040.0446,0.67144053,-0.72070089
-2038.7904,0.97413849,0.53163257,2,3,0,2038.874,0.65936281,-0.73510034
-2039.368,0.99579886,0.53163257,3,7,0,2039.4451,0.70136941,-0.75051203
-2038.8688,0.96864753,0.53163257,3,7,0,2039.8292,0.63338875,-0.7251917
-2038.5079,0.99912173,0.53163257,2,3,0,2038.8864,0.65881947,-0.69610205
-2039.1776,0.98452207,0.53163257,3,11,0,2039.3866,0.52125848,-0.49235603
-2039.7636,0.74229157,0.53163257,2,5,0,2041.576,0.61599473,-0.52666819
-2040.3041,0.87242916,0.53163257,1,1,0,2040.599,0.61928276,-0.51454973
-2040.3442,0.99616646,0.53163257,2,7,0,2041.346,0.61136134,-0.7554196
-2038.5595,1,0.53163257,2,3,0,2040.3271,0.66236739,-0.69985814
-2038.3336,0.97004897,0.53163257,2,3,0,2038.7721,0.63555415,-0.6857277
-2038.9031,0.82155497,0.53163257,2,7,0,2040.014,0.64102135,-0.60007904
-2041.2181,0.45725778,0.53163257,2,3,0,2044.8337,0.54188741,-0.67496932
-2039.2488,1,0.53163257,2,7,0,2041.5795,0.56280798,-0.48812444
-2038.3663,0.99994245,0.53163257,3,11,0,2039.3757,0.62671795,-0.68516469
-2039.4451,0.96757327,0.53163257,2,7,0,2040.5305,0.52747728,-0.46399021
-2041.6373,0.75993314,0.53163257,2,3,0,2041.9916,0.47308836,-0.54003383
-2042.8041,0.99753581,0.53163257,3,7,0,2043.088,0.51870322,-0.35062515
-2041.6306,1,0.53163257,2,3,0,2042.7758,0.5191708,-0.37928532
-2041.6265,0.89684824,0.53163257,2,3,0,2042.5226,0.47020789,-0.53139498
-2040.3159,1,0.53163257,2,7,0,2042.1838,0.64193939,-0.54740659
-2038.4071,0.97040417,0.53163257,2,7,0,2041.2323,0.64976887,-0.69123991
-2038.531,0.94642386,0.53163257,1,3,0,2038.7158,0.65410145,-0.65717424
-2038.2408,0.94755803,0.53163257,2,7,0,2039.2715,0.60791073,-0.59487712
-2039.5386,0.96501528,0.53163257,4,15,0,2040.3509,0.52020504,-0.45934967
-2040.3095,0.97136464,0.53163257,2,3,0,2040.476,0.49463408,-0.42242835
-2040.3258,0.99176474,0.53163257,4,15,0,2040.7366,0.7155929,-0.82631432
-2038.9998,0.99030977,0.53163257,3,11,0,2040.8251,0.53585457,-0.49478566
-2038.2979,0.75957268,0.53163257,2,3,0,2040.8017,0.5720867,-0.59097199
-2038.1517,0.75073951,0.53163257,2,3,0,2040.2175,0.61678862,-0.62472698
-2038.2749,0.8317103,0.53163257,2,3,0,2039.4334,0.63438372,-0.67616066
-2038.4405,0.66615304,0.53163257,2,3,0,2041.0782,0.65440994,-0.68335776
-2038.8378,0.98487334,0.53163257,2,5,0,2039.3205,0.67812868,-0.72091623
-2038.4238,0.97705912,0.53163257,2,7,0,2039.3368,0.61340306,-0.67761237
-2038.3634,0.99931837,0.53163257,3,7,0,2038.5391,0.64791428,-0.67053466
-2038.3491,0.9989254,0.53163257,2,3,0,2038.4134,0.64491869,-0.68418259
-2038.4388,0.98589075,0.53163257,3,11,0,2038.7623,0.55827491,-0.56789344
-2038.5801,0.9961921,0.53163257,3,7,0,2038.6647,0.66360651,-0.70216582
-2038.5801,0.52366237,0.53163257,2,3,0,2041.4291,0.66360651,-0.70216582
-2040.6227,0.96624187,0.53163257,4,15,0,2041.3559,0.73839629,-0.82025129
-2041.2679,0.99485947,0.53163257,3,7,0,2041.3858,0.74140877,-0.86413566
-2041.0942,0.93649675,0.53163257,2,3,0,2041.6266,0.75357093,-0.8201332
-2041.2554,1,0.53163257,2,3,0,2041.4587,0.74963689,-0.85462462
-2041.7513,0.79883745,0.53163257,2,3,0,2043.8148,0.76077078,-0.87232616
-2041.9448,0.8799678,0.53163257,3,7,0,2042.9775,0.77179128,-0.80795124
-2041.3592,1,0.53163257,2,3,0,2041.9443,0.7597533,-0.80472964
-2041.7033,0.62890848,0.53163257,1,3,0,2044.8502,0.6761543,-0.8572045
-2040.0757,0.98908726,0.53163257,2,3,0,2041.906,0.72046004,-0.80331907
-2038.8523,0.94561345,0.53163257,4,15,0,2042.9897,0.56966059,-0.51296597
-2039.7317,0.93317542,0.53163257,2,3,0,2039.7785,0.5224124,-0.58349765
-2039.5295,0.99268831,0.53163257,2,5,0,2040.5195,0.5093566,-0.52811104
-2038.6444,0.99998062,0.53163257,3,7,0,2039.6296,0.61704492,-0.69653729
-2038.7803,0.99699798,0.53163257,2,3,0,2038.8646,0.66376051,-0.65724947
-2038.5607,0.99871718,0.53163257,4,15,0,2039.0636,0.55689855,-0.53145784
-2038.3688,0.99248595,0.53163257,1,3,0,2038.8117,0.57624605,-0.55378861
-2038.4821,0.9142114,0.53163257,2,3,0,2038.8673,0.59704751,-0.56033783
-2038.3386,0.87300776,0.53163257,2,3,0,2039.4952,0.58180011,-0.6226973
-2038.1275,0.99023969,0.53163257,2,7,0,2038.6454,0.61195689,-0.62439145
-2038.1569,0.92368998,0.53163257,2,3,0,2038.6183,0.61412118,-0.64666732
-2039.641,0.94557584,0.53163257,2,7,0,2041.1552,0.70293062,-0.78737658
-2039.7253,0.83755925,0.53163257,1,3,0,2040.9281,0.65605631,-0.78149644
-2038.5005,1,0.53163257,3,7,0,2039.878,0.64834022,-0.64469972
-2039.305,0.81472095,0.53163257,1,1,0,2039.3054,0.66417369,-0.62400501
-2038.4317,1,0.53163257,2,3,0,2039.2363,0.6525073,-0.67053156
-2038.5411,0.99117469,0.53163257,2,3,0,2038.5525,0.6569573,-0.66511607
-2039.0512,0.57711214,0.53163257,2,3,0,2043.1188,0.6698908,-0.75546747
-2038.2641,0.99984591,0.53163257,2,7,0,2039.1612,0.6289494,-0.62834335
-2038.4451,0.95671757,0.53163257,2,7,0,2039.3688,0.63681163,-0.69878118
-2038.2906,0.71411173,0.53163257,2,3,0,2040.7489,0.62662776,-0.61973281
-2038.3897,0.93089724,0.53163257,2,3,0,2038.8564,0.629217,-0.61395428
-2039.4574,0.92265166,0.53163257,2,3,0,2039.584,0.61204626,-0.72769672
-2039.0872,0.95137775,0.53163257,3,7,0,2040.4508,0.67562531,-0.7577817
-2039.073,1,0.53163257,2,3,0,2039.1208,0.67636273,-0.75648692
-2040.4821,0.64421455,0.53163257,1,3,0,2041.3593,0.71093211,-0.67695539
-2040.4821,0.75863225,0.53163257,1,1,0,2041.5085,0.71093211,-0.67695539
-2046.4622,0.71758914,0.53163257,2,3,0,2047.0456,0.77630302,-0.6605147
-2042.7127,1,0.53163257,1,1,0,2045.7949,0.7543882,-0.70366161
-2042.4224,1,0.53163257,2,3,0,2043.0147,0.64392454,-0.84312792
-2038.2695,0.98470065,0.53163257,3,9,0,2043.5162,0.61747804,-0.6057419
-2039.5129,0.90522168,0.53163257,2,5,0,2040.36,0.68749105,-0.78538221
-2038.9899,0.97493151,0.53163257,1,3,0,2039.952,0.6857798,-0.72489067
-2038.3722,0.99828038,0.53163257,3,7,0,2039.0217,0.62963255,-0.68771031
-2039.6629,0.94396617,0.53163257,4,15,0,2039.9555,0.50036264,-0.4864682
-2039.2135,0.93096806,0.53163257,2,3,0,2040.2003,0.51808806,-0.52387792
-2038.902,0.96431286,0.53163257,2,3,0,2039.3551,0.54303343,-0.50080238
-2038.7404,0.9771932,0.53163257,2,3,0,2039.1994,0.53887933,-0.53599072
-2038.9697,0.99443984,0.53163257,2,3,0,2039.1117,0.54111023,-0.49554186
-2038.5639,0.94842167,0.53163257,3,7,0,2039.413,0.58457469,-0.54242335
-2039.0481,0.99247624,0.53163257,3,7,0,2039.3735,0.68482284,-0.74649141
-2038.5408,0.91787053,0.53163257,3,11,0,2040.7674,0.58862089,-0.65203877
-2038.2604,1,0.53163257,2,3,0,2038.518,0.60388918,-0.58747512
-2038.7235,0.97061042,0.53163257,3,7,0,2039.2089,0.65046473,-0.72772836
-2039.8243,0.88364215,0.53163257,3,11,0,2040.4672,0.57538482,-0.47700095
-2038.5521,0.99364816,0.53163257,2,3,0,2039.8756,0.55265673,-0.5369089
-2038.6654,0.87947402,0.53163257,2,7,0,2040.3869,0.64359672,-0.61953679
-2038.5213,0.9169362,0.53163257,1,3,0,2039.4632,0.61009327,-0.68079533
-2038.3473,0.99785542,0.53163257,3,9,0,2038.8803,0.60055378,-0.5749259
-2038.9014,0.82097224,0.53163257,2,7,0,2040.2827,0.66058195,-0.6396376
-2040.228,0.66651696,0.53163257,2,3,0,2042.4167,0.70806832,-0.68170551
-2038.7778,0.99842412,0.53163257,3,7,0,2040.438,0.66718739,-0.6675445
-2038.5454,0.93369676,0.53163257,2,3,0,2039.5136,0.62311111,-0.69649312
-2038.5454,0.82105907,0.53163257,2,3,0,2039.9503,0.62311111,-0.69649312
-2039.048,0.9194143,0.53163257,2,3,0,2039.0723,0.66205223,-0.63350218
-2038.2033,0.94036727,0.53163257,2,3,0,2039.5826,0.61884196,-0.61726748
-2038.8943,0.95897134,0.53163257,2,7,0,2039.2868,0.66697372,-0.74362356
-2038.5848,0.99969019,0.53163257,3,11,0,2038.9549,0.54801965,-0.55237457
-2038.2919,0.98007015,0.53163257,3,7,0,2038.7628,0.57173464,-0.58739911
-2038.9955,0.7944539,0.53163257,1,3,0,2039.5576,0.61261417,-0.55143198
-2038.3199,0.96620964,0.53163257,2,3,0,2039.311,0.57374316,-0.56050633
-2038.9681,0.86745654,0.53163257,2,7,0,2040.0272,0.60140146,-0.69410384
-2038.6993,0.99927484,0.53163257,3,7,0,2039.4119,0.66832459,-0.72011156
-2039.2782,0.79530278,0.53163257,2,3,0,2039.8222,0.62070049,-0.73095654
-2038.2971,0.92545881,0.53163257,2,7,0,2040.563,0.58429878,-0.62281687
-2038.273,0.99893542,0.53163257,2,5,0,2038.4202,0.58204096,-0.56822288
-2038.3691,0.9786935,0.53163257,1,1,0,2038.3693,0.58491066,-0.55830595
-2040.6698,0.88820678,0.53163257,3,7,0,2040.7008,0.47488624,-0.48976492
-2038.7977,0.75932158,0.53163257,3,7,0,2044.595,0.54432694,-0.57660808
-2038.5874,1,0.53163257,1,1,0,2038.7788,0.55205387,-0.57521142
-2038.4067,0.94429801,0.53163257,2,3,0,2039.0826,0.56886192,-0.60112603
-2039.7197,0.83344239,0.53163257,2,5,0,2040.5832,0.66990803,-0.61684065
-2038.5994,0.99394443,0.53163257,2,7,0,2040.3858,0.56073284,-0.60194844
-2039.4782,0.8698431,0.53163257,2,3,0,2039.4835,0.60378748,-0.52059171
-2039.5952,0.99297268,0.53163257,2,7,0,2040.531,0.62549923,-0.7482262
-2038.9536,0.89779094,0.53163257,2,3,0,2040.7202,0.65434381,-0.74460157
-2039.3142,0.91634158,0.53163257,1,1,0,2039.3373,0.64794182,-0.75853072
-2038.729,0.91899679,0.53163257,4,15,0,2040.8803,0.62004248,-0.70464343
-2038.1471,0.99983706,0.53163257,2,7,0,2038.7516,0.61960561,-0.63490809
-2038.6137,0.86303954,0.53163257,2,3,0,2038.8915,0.58874286,-0.65701983
-2038.1342,0.98755165,0.53163257,1,3,0,2038.6902,0.61458169,-0.62680597
-2038.2926,0.98310028,0.53163257,3,9,0,2039.0283,0.64154406,-0.66771156
-2038.279,1,0.53163257,4,15,0,2038.2966,0.63876813,-0.67318101
-2038.2714,0.99192298,0.53163257,2,3,0,2038.3231,0.62813929,-0.67489123
-2038.3731,0.72618608,0.53163257,2,7,0,2040.6688,0.56856735,-0.55332388
