# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep0/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2038.9057,0.98093877,0.44458136,4,15,0,2039.536,0.6801199,-0.70065333
-2038.3659,0.76729057,0.44458136,2,3,0,2041.047,0.64789018,-0.6819644
-2038.7198,0.97742241,0.44458136,3,7,0,2038.7697,0.67160541,-0.69660111
-2041.3389,0.59508356,0.44458136,1,3,0,2042.2962,0.69695269,-0.61518498
-2042.3473,0.87244488,0.44458136,3,7,0,2044.9705,0.4438813,-0.4798273
-2040.9729,1,0.44458136,2,3,0,2042.4555,0.52361245,-0.40063424
-2039.5914,0.9403393,0.44458136,3,7,0,2041.6008,0.50510327,-0.51501652
-2041.0458,0.87591679,0.44458136,2,3,0,2041.871,0.46431699,-0.47360524
-2040.7431,0.94943104,0.44458136,2,3,0,2041.626,0.53936257,-0.4177039
-2040.8374,1,0.44458136,1,1,0,2041.0824,0.53516807,-0.41196715
-2040.7863,0.87346132,0.44458136,4,15,0,2043.7638,0.47499241,-0.41024831
-2040.5438,0.95907476,0.44458136,3,11,0,2041.7987,0.736323,-0.81693496
-2040.5438,0.784881,0.44458136,2,3,0,2042.158,0.736323,-0.81693496
-2038.4918,0.97043952,0.44458136,3,7,0,2040.9213,0.61383564,-0.68312608
-2038.1573,0.97315579,0.44458136,2,7,0,2038.9345,0.62058017,-0.63244362
-2038.2933,0.99369622,0.44458136,2,7,0,2038.4886,0.57087698,-0.58304884
-2038.3294,0.98190542,0.44458136,3,11,0,2039.8683,0.64476802,-0.67674125
-2038.6914,0.98545001,0.44458136,2,3,0,2038.7303,0.65294981,-0.72600352
-2038.5151,0.94712479,0.44458136,3,15,0,2040.0389,0.59468787,-0.55549312
-2038.6198,0.88948603,0.44458136,1,3,0,2039.5778,0.55841986,-0.59811559
-2038.2789,0.97049603,0.44458136,2,3,0,2038.8064,0.57790223,-0.5669638
-2040.0013,0.64601936,0.44458136,1,3,0,2040.9873,0.53998476,-0.63358662
-2042.8642,0.56060898,0.44458136,1,1,0,2042.9047,0.5101541,-0.65750971
-2040.8812,0.77039348,0.44458136,2,3,0,2047.0776,0.53459528,-0.65236429
-2038.3535,1,0.44458136,2,3,0,2040.9411,0.56727252,-0.58684571
-2038.3718,0.98406456,0.44458136,4,15,0,2038.8566,0.57411244,-0.60977972
-2038.2425,0.99661099,0.44458136,2,7,0,2038.5166,0.62498473,-0.62309302
-2039.9049,0.74678009,0.44458136,2,3,0,2040.3968,0.66547656,-0.60101544
-2040.6893,0.88821933,0.44458136,2,3,0,2041.3392,0.57225261,-0.71065204
-2040.0784,1,0.44458136,2,3,0,2041.2529,0.68905999,-0.64226324
-2038.6975,0.96948513,0.44458136,1,3,0,2040.5323,0.67073654,-0.71018213
-2038.2285,0.99517865,0.44458136,2,7,0,2039.1229,0.61668683,-0.66152305
-2041.2101,0.54702585,0.44458136,1,3,0,2042.281,0.55890319,-0.70336293
-2038.9965,1,0.44458136,2,3,0,2040.9446,0.59367811,-0.68470813
-2038.9012,0.92278623,0.44458136,2,3,0,2040.1211,0.61186012,-0.70423736
-2038.3336,0.92831381,0.44458136,2,3,0,2039.7452,0.63469486,-0.63151345
-2038.405,0.93236535,0.44458136,2,7,0,2039.4818,0.56064594,-0.55962587
-2039.7359,0.93752977,0.44458136,3,7,0,2040.024,0.49891675,-0.47106781
-2038.4006,0.99521748,0.44458136,4,15,0,2039.9659,0.57119695,-0.6063084
-2038.5526,0.98495366,0.44458136,3,7,0,2039.3091,0.55050365,-0.55943391
-2038.2792,0.940306,0.44458136,2,3,0,2039.0352,0.57575772,-0.56769289
-2038.3658,0.98041543,0.44458136,3,7,0,2038.4995,0.56853247,-0.55462976
-2038.4231,0.98863207,0.44458136,2,3,0,2038.5267,0.55908392,-0.55933162
-2038.9628,0.94278119,0.44458136,2,3,0,2038.9915,0.58432625,-0.51976202
-2038.1847,0.9943036,0.44458136,2,7,0,2040.2373,0.62515504,-0.65682292
-2038.3443,0.96764239,0.44458136,2,3,0,2038.3981,0.61369275,-0.67125759
-2038.4596,0.99344986,0.44458136,4,15,0,2038.5821,0.61270753,-0.67953515
-2038.1745,1,0.44458136,2,3,0,2038.4476,0.62232473,-0.65437581
-2039.4082,0.91061078,0.44458136,3,11,0,2039.7868,0.68856235,-0.67648315
-2039.4924,0.99041713,0.44458136,2,3,0,2039.6816,0.68698869,-0.66660601
-2038.6329,0.90619056,0.44458136,2,3,0,2040.6727,0.63755689,-0.71434809
-2038.5693,0.98116132,0.44458136,4,15,0,2040.5505,0.62178992,-0.69680499
-2038.7278,0.96541024,0.44458136,2,7,0,2039.3694,0.60567671,-0.55552474
-2040.5551,0.82397193,0.44458136,2,7,0,2041.968,0.6037271,-0.7516101
-2039.6468,1,0.44458136,2,5,0,2041.1455,0.63915262,-0.76404332
-2038.6991,0.97457297,0.44458136,2,3,0,2039.9786,0.65297924,-0.63715521
-2038.7446,0.99963072,0.44458136,3,9,0,2039.2303,0.54705485,-0.51460037
-2038.3191,0.99429946,0.44458136,4,15,0,2038.9269,0.57192248,-0.59557013
-2039.3779,0.89096127,0.44458136,2,7,0,2039.8288,0.52831931,-0.57816579
-2038.8352,0.97484694,0.44458136,2,3,0,2039.7886,0.5343323,-0.53806441
-2038.3276,0.99757166,0.44458136,3,11,0,2039.7234,0.64137374,-0.65076715
-2038.9953,0.96134715,0.44458136,2,7,0,2039.483,0.6841906,-0.70473543
-2040.996,0.94091623,0.44458136,3,7,0,2041.7642,0.7511581,-0.79891773
-2039.0384,0.96723034,0.44458136,4,15,0,2041.6916,0.61442141,-0.71363817
-2038.3646,0.9986972,0.44458136,2,7,0,2039.2589,0.62268812,-0.60463988
-2040.1125,0.88705881,0.44458136,4,15,0,2040.2836,0.64390677,-0.78438944
-2039.9632,0.9032214,0.44458136,3,11,0,2041.7325,0.51781286,-0.58376053
-2038.6596,1,0.44458136,2,3,0,2039.9892,0.54429401,-0.53280198
-2038.8047,0.92121777,0.44458136,1,3,0,2039.4918,0.54646105,-0.58365011
-2038.5674,0.99637771,0.44458136,3,9,0,2039.0154,0.64257019,-0.71229271
-2038.3168,0.98431838,0.44458136,3,7,0,2038.9746,0.64375109,-0.66618391
-2038.2188,0.92501779,0.44458136,3,11,0,2039.2751,0.58339119,-0.57854092
-2039.4872,0.85888148,0.44458136,2,7,0,2043.9013,0.50855333,-0.517807
-2038.576,0.99152235,0.44458136,4,15,0,2042.2922,0.65611693,-0.65737811
-2038.1718,1,0.44458136,2,3,0,2038.5779,0.62191081,-0.6535641
-2038.8485,0.75604073,0.44458136,2,3,0,2040.6348,0.67371016,-0.68121339
-2039.5415,0.99259632,0.44458136,3,7,0,2040.5747,0.70797646,-0.74786845
-2038.8466,0.99940957,0.44458136,2,7,0,2040.0857,0.6788316,-0.71821043
-2038.1699,0.99513118,0.44458136,2,7,0,2039.4463,0.58952213,-0.61087422
-2039.3264,0.8559482,0.44458136,2,5,0,2039.6785,0.54048521,-0.60482302
-2038.5784,0.98362998,0.44458136,3,7,0,2039.9665,0.66025299,-0.67105717
-2039.8697,0.80206005,0.44458136,2,7,0,2041.3644,0.64068303,-0.55950396
-2038.2756,1,0.44458136,2,3,0,2039.7533,0.6155548,-0.66629644
-2038.3229,0.92095556,0.44458136,2,7,0,2040.6815,0.60048139,-0.57708027
-2038.1811,0.98917049,0.44458136,2,3,0,2038.4686,0.60023799,-0.63493205
-2038.5933,0.96540151,0.44458136,2,7,0,2038.9041,0.59212795,-0.54768243
-2039.0066,0.96738184,0.44458136,2,3,0,2039.1336,0.53721064,-0.57529872
-2039.4459,0.83565299,0.44458136,2,3,0,2040.9803,0.63407545,-0.56424125
-2038.1609,0.92900434,0.44458136,2,3,0,2040.4777,0.61444134,-0.64787205
-2038.805,0.9350822,0.44458136,2,7,0,2039.9239,0.54393246,-0.57616451
-2038.5874,1,0.44458136,1,1,0,2038.7913,0.5525022,-0.57684219
-2038.3611,0.98852485,0.44458136,4,15,0,2040.0997,0.57332504,-0.6064461
-2039.4733,0.8769189,0.44458136,2,7,0,2039.5631,0.63170899,-0.55953407
-2039.3013,0.90736514,0.44458136,2,5,0,2041.913,0.55856506,-0.48276831
-2040.3826,0.99067933,0.44458136,2,7,0,2040.9162,0.47825031,-0.45540519
-2039.505,0.82214244,0.44458136,3,15,0,2045.9954,0.69389823,-0.68525724
-2038.4479,0.92396932,0.44458136,3,11,0,2040.9437,0.57142804,-0.61223136
-2038.1933,0.87115364,0.44458136,2,7,0,2039.8164,0.62919429,-0.65014157
-2040.5767,0.59076884,0.44458136,2,3,0,2041.8534,0.65489913,-0.5606143
-2038.9178,1,0.44458136,2,3,0,2040.5731,0.64889805,-0.61395481
-2040.6287,0.88413835,0.44458136,3,9,0,2042.2441,0.4876207,-0.53494418
-2039.4836,1,0.44458136,2,3,0,2040.8175,0.51023013,-0.4739398
-2038.3209,0.99457775,0.44458136,3,7,0,2039.5984,0.56770742,-0.57469808
-2039.131,0.90006339,0.44458136,2,7,0,2039.4076,0.62373465,-0.56122472
-2038.9201,1,0.44458136,1,1,0,2039.1965,0.62118592,-0.56704257
-2038.5871,0.85053358,0.44458136,1,3,0,2040.5749,0.57344093,-0.62851655
-2039.7884,0.96315346,0.44458136,3,7,0,2040.1947,0.55200961,-0.45830611
-2038.5107,1,0.44458136,2,3,0,2039.7818,0.55283781,-0.55845352
-2039.273,0.9204507,0.44458136,2,3,0,2039.6707,0.54446159,-0.47661201
-2039.9212,0.74995127,0.44458136,2,3,0,2041.3429,0.50353413,-0.54146391
-2039.5013,0.99162695,0.44458136,2,3,0,2040.1496,0.56613516,-0.48018162
-2038.9518,0.87698715,0.44458136,1,3,0,2040.9003,0.53301462,-0.55543734
-2038.5054,1,0.44458136,4,15,0,2038.9454,0.6171089,-0.68766348
-2038.6717,0.84663802,0.44458136,1,3,0,2039.887,0.64511408,-0.62216233
-2038.2627,0.99940656,0.44458136,2,7,0,2038.6832,0.59811082,-0.64303554
-2038.2727,0.98831215,0.44458136,2,7,0,2038.5256,0.58822117,-0.57118717
-2038.306,0.95030364,0.44458136,2,5,0,2038.6678,0.59109288,-0.63646168
-2038.3,0.99880283,0.44458136,3,15,0,2038.814,0.64216382,-0.67116257
-2038.3583,0.99718736,0.44458136,1,3,0,2038.4095,0.6440437,-0.68754305
-2038.4644,0.95508124,0.44458136,1,3,0,2038.6843,0.65071337,-0.65633133
-2038.3563,1,0.44458136,2,3,0,2038.452,0.64674763,-0.66568617
-2038.5211,0.98399576,0.44458136,2,3,0,2038.6312,0.65920237,-0.67974822
-2039.6244,0.95967236,0.44458136,3,7,0,2040.0204,0.50557363,-0.46619359
-2039.0915,0.94532525,0.44458136,1,3,0,2040.7016,0.54745736,-0.48779807
-2040.5737,0.8693583,0.44458136,3,7,0,2041.083,0.52826695,-0.41588151
-2039.7118,1,0.44458136,2,3,0,2040.5585,0.49937421,-0.49819791
-2039.666,0.97096305,0.44458136,3,11,0,2040.319,0.66461951,-0.78511654
-2040.0979,0.73575523,0.44458136,2,3,0,2042.2594,0.71593033,-0.71336422
-2038.9763,0.97650631,0.44458136,2,3,0,2040.3278,0.68487957,-0.71594691
-2039.0313,0.98234922,0.44458136,2,3,0,2039.4279,0.67484704,-0.75348699
-2039.1049,0.89585675,0.44458136,1,3,0,2039.8798,0.68665193,-0.69848373
-2039.7886,0.97043497,0.44458136,2,3,0,2039.9133,0.70702775,-0.70618236
-2039.8332,0.91511042,0.44458136,4,15,0,2041.4237,0.50687367,-0.54609991
-2041.1817,0.87450692,0.44458136,3,15,0,2042.7626,0.66555797,-0.83490385
-2040.5303,1,0.44458136,1,1,0,2041.1461,0.67430293,-0.82270368
-2040.2418,0.7983965,0.44458136,2,5,0,2043.0288,0.66630864,-0.59073843
-2040.7846,0.97610285,0.44458136,3,7,0,2042.5665,0.46998163,-0.47571546
-2038.9528,1,0.44458136,3,7,0,2041.1318,0.63649759,-0.58962187
-2039.4436,0.98373078,0.44458136,3,7,0,2039.5745,0.59317175,-0.5091977
-2038.3718,0.99146311,0.44458136,2,7,0,2041.6792,0.64186884,-0.69110539
-2039.1898,0.96420392,0.44458136,3,7,0,2039.4403,0.52059443,-0.53448033
-2039.0889,0.99058502,0.44458136,3,7,0,2039.4436,0.57019997,-0.50115963
-2038.224,0.87449178,0.44458136,2,3,0,2040.3741,0.5829648,-0.60779031
-2038.3927,0.97320997,0.44458136,2,3,0,2038.5356,0.56940857,-0.60065643
-2038.8863,0.99407492,0.44458136,2,7,0,2039.5167,0.53628702,-0.5069793
-2041.6234,0.84667136,0.44458136,3,15,0,2042.5087,0.76622492,-0.81612312
-2041.0454,0.96188123,0.44458136,3,11,0,2042.5523,0.52247988,-0.39779916
-2040.4457,0.90467948,0.44458136,2,7,0,2047.0117,0.59571117,-0.48041393
-2038.1577,0.99213306,0.44458136,3,9,0,2041.6046,0.62089055,-0.64857134
-2038.1577,0.70219517,0.44458136,2,3,0,2040.3509,0.62089055,-0.64857134
-2038.8814,0.97182734,0.44458136,2,5,0,2039.5997,0.66889595,-0.74214688
-2039.5741,0.88240405,0.44458136,3,7,0,2040.3175,0.56899314,-0.67011061
-2039.7977,1,0.44458136,2,7,0,2040.0703,0.68547531,-0.64664102
-2038.9976,1,0.44458136,4,15,0,2040.0864,0.66708055,-0.64836811
-2038.6704,1,0.44458136,1,1,0,2038.9566,0.65820789,-0.65273673
-2038.6968,0.96158995,0.44458136,2,3,0,2039.2165,0.66397349,-0.66681061
-2038.386,0.99940847,0.44458136,2,3,0,2038.794,0.61538039,-0.67671566
-2038.7401,0.99012317,0.44458136,3,7,0,2038.7784,0.54361033,-0.56706362
-2039.0625,0.99160948,0.44458136,2,7,0,2040.2796,0.52417964,-0.5061823
-2040.5357,0.85807025,0.44458136,2,3,0,2040.7567,0.47917329,-0.49718717
-2040.0882,1,0.44458136,3,7,0,2040.768,0.50237161,-0.43163196
-2038.7622,0.99819651,0.44458136,3,11,0,2040.686,0.66968777,-0.72837637
-2038.4848,0.99630679,0.44458136,1,3,0,2039.0187,0.65428958,-0.7017265
-2039.5835,0.97054994,0.44458136,3,11,0,2039.9476,0.5238352,-0.45596904
-2039.3283,0.98016199,0.44458136,2,3,0,2039.7198,0.51444655,-0.48646475
-2039.7873,0.80993965,0.44458136,1,3,0,2041.2211,0.51339755,-0.56274771
-2038.955,1,0.44458136,2,3,0,2039.8781,0.60091576,-0.53831759
-2039.4903,0.90345292,0.44458136,1,1,0,2039.553,0.60343345,-0.51971568
-2038.1406,0.97780493,0.44458136,2,7,0,2040.5477,0.60086553,-0.60400299
-2038.738,0.95128263,0.44458136,2,5,0,2039.249,0.5704902,-0.5203574
-2038.1633,0.9967438,0.44458136,3,9,0,2039.7118,0.60834067,-0.64260711
-2038.2462,0.99174333,0.44458136,3,11,0,2038.3534,0.60687545,-0.59286486
-2038.2891,0.99917029,0.44458136,3,9,0,2038.3942,0.64102594,-0.66995665
-2038.6267,0.9369866,0.44458136,2,3,0,2038.7369,0.65310384,-0.64374091
-2038.2236,1,0.44458136,2,3,0,2038.6461,0.63357478,-0.6563138
-2038.6373,0.92951511,0.44458136,2,7,0,2039.3197,0.6324488,-0.60059417
-2038.4376,0.95761668,0.44458136,2,3,0,2039.1574,0.61931186,-0.59297116
-2038.5341,0.99536048,0.44458136,3,11,0,2039.2754,0.63451918,-0.70507365
-2038.484,1,0.44458136,1,1,0,2038.5467,0.63406617,-0.70074572
-2038.8477,0.98807911,0.44458136,3,7,0,2038.9472,0.53758764,-0.55920896
-2038.9425,0.9582833,0.44458136,3,7,0,2039.6051,0.57906291,-0.51578534
-2039.0166,0.88144018,0.44458136,1,3,0,2040.4917,0.52789363,-0.54240675
-2039.0027,0.91736864,0.44458136,3,7,0,2039.8291,0.64064358,-0.5942439
-2039.0626,1,0.44458136,2,7,0,2039.1861,0.55633128,-0.6244077
-2038.1378,0.95061864,0.44458136,2,7,0,2040.153,0.60930439,-0.61499497
-2038.2057,0.9501061,0.44458136,2,5,0,2038.5741,0.58498022,-0.58148607
-2040.2244,0.80247389,0.44458136,2,3,0,2040.5318,0.59662253,-0.48778517
-2039.6722,0.6581441,0.44458136,2,3,0,2044.6265,0.53250578,-0.60430976
-2039.9145,0.95917608,0.44458136,3,11,0,2043.8509,0.69681772,-0.6683133
-2041.1149,0.85671893,0.44458136,2,3,0,2041.715,0.5997686,-0.76091769
-2042.6499,0.78998076,0.44458136,2,3,0,2044.0864,0.66714458,-0.53002989
-2038.8468,1,0.44458136,2,3,0,2042.3077,0.61768239,-0.56555588
-2038.4682,0.94511872,0.44458136,4,15,0,2039.7317,0.56547052,-0.54068438
-2038.4248,0.98083599,0.44458136,3,7,0,2038.6352,0.58246091,-0.5514432
-2038.2588,0.99308562,0.44458136,2,3,0,2038.4992,0.58734472,-0.57250014
-2039.5733,0.6860492,0.44458136,1,3,0,2040.6871,0.55406419,-0.64382958
-2041.021,0.97736909,0.44458136,3,15,0,2041.3729,0.72971355,-0.70294526
-2038.3672,1,0.44458136,2,7,0,2042.0868,0.60450867,-0.66224221
-2038.3094,0.98209441,0.44458136,2,3,0,2038.6129,0.61609197,-0.67041487
-2038.4065,0.96357076,0.44458136,2,7,0,2038.7172,0.6156481,-0.589854
-2038.4515,0.99946382,0.44458136,2,7,0,2038.5044,0.60519971,-0.6698007
-2038.2789,0.99735939,0.44458136,2,7,0,2038.8552,0.597041,-0.57786406
-2038.2789,0.79597891,0.44458136,2,7,0,2041.1272,0.597041,-0.57786406
-2039.6076,0.73882254,0.44458136,2,3,0,2041.4822,0.50997495,-0.53876351
-2039.1071,0.92252942,0.44458136,2,3,0,2040.7281,0.53799444,-0.58535113
-2038.6431,1,0.44458136,2,3,0,2039.2694,0.54700535,-0.52905536
-2038.7428,0.99105736,0.44458136,2,3,0,2038.7899,0.55517651,-0.51355582
-2038.8427,0.76960681,0.44458136,3,7,0,2040.6177,0.54427335,-0.5058028
-2039.1783,0.97769847,0.44458136,3,7,0,2040.6382,0.52756429,-0.48352781
-2038.4667,0.93723658,0.44458136,3,7,0,2039.7217,0.5644473,-0.54100506
-2039.7017,0.92362158,0.44458136,3,15,0,2040.0546,0.70560377,-0.70844399
-2038.2714,0.97537,0.44458136,4,15,0,2042.6016,0.62721297,-0.67450066
-2038.1235,0.99808068,0.44458136,3,9,0,2038.588,0.60021028,-0.61510775
-2038.262,0.98540256,0.44458136,2,7,0,2038.4562,0.63392787,-0.64148647
-2038.2271,0.97553099,0.44458136,1,3,0,2038.4891,0.614888,-0.65969478
-2038.4483,0.98081239,0.44458136,3,11,0,2038.8045,0.55899084,-0.54868917
-2038.7329,0.91475178,0.44458136,1,3,0,2039.0707,0.55099905,-0.5894318
-2038.2957,0.9953155,0.44458136,3,7,0,2038.9845,0.63835848,-0.64781175
-2038.1534,0.94891159,0.44458136,2,7,0,2038.9015,0.59018011,-0.60059559
-2038.7278,0.88195122,0.44458136,2,7,0,2041.0684,0.60832236,-0.69104732
-2038.961,0.90953878,0.44458136,2,7,0,2040.7286,0.55399453,-0.61364529
-2038.4658,1,0.44458136,2,5,0,2039.0493,0.56743894,-0.5409756
-2038.6119,0.99167415,0.44458136,3,11,0,2038.9495,0.64850193,-0.71820923
-2039.4971,0.90741589,0.44458136,2,3,0,2039.7569,0.64834798,-0.76650509
-2038.7615,0.99705826,0.44458136,2,7,0,2040.3915,0.60474179,-0.55254801
-2039.0912,0.92128133,0.44458136,2,3,0,2040.0541,0.58245585,-0.51200525
-2038.6943,1,0.44458136,3,7,0,2039.2253,0.59860331,-0.67639439
-2039.0923,0.9229473,0.44458136,1,1,0,2039.1272,0.59343642,-0.68863898
-2040.6788,0.90967681,0.44458136,2,3,0,2040.748,0.5832433,-0.72677898
-2038.4217,0.96407383,0.44458136,1,3,0,2040.9516,0.63245029,-0.69424399
-2038.5724,0.94999923,0.44458136,3,7,0,2038.8899,0.58816593,-0.65344152
-2038.275,0.94414438,0.44458136,2,7,0,2040.3863,0.58139123,-0.5677591
-2038.9662,0.94429934,0.44458136,3,7,0,2039.1175,0.62982091,-0.72682508
-2038.7592,0.9973481,0.44458136,3,7,0,2039.7667,0.62124778,-0.70758279
-2038.4342,0.95443646,0.44458136,1,3,0,2039.2345,0.6539329,-0.68315152
-2038.636,0.96908933,0.44458136,1,3,0,2038.8967,0.64994973,-0.72065586
-2039.769,0.87519783,0.44458136,2,3,0,2040.0703,0.65464129,-0.78203818
-2038.9666,1,0.44458136,3,7,0,2040.3855,0.68345529,-0.73469891
-2039.6433,0.87932056,0.44458136,2,3,0,2039.9113,0.70141345,-0.69863734
-2038.89,0.76972736,0.44458136,2,7,0,2043.1268,0.6192976,-0.71225016
-2038.9147,0.98732455,0.44458136,2,3,0,2039.1702,0.66787939,-0.65664118
-2040.2526,0.98932001,0.44458136,3,7,0,2040.2772,0.68059976,-0.81710068
-2040.8138,0.92889299,0.44458136,2,3,0,2041.2061,0.73406116,-0.72764752
-2039.1668,0.73740785,0.44458136,3,9,0,2044.0624,0.51920054,-0.50444286
-2039.1668,0.76932883,0.44458136,1,3,0,2040.6582,0.51920054,-0.50444286
-2038.2377,0.99317044,0.44458136,2,7,0,2040.0034,0.62809585,-0.6308538
-2038.3004,0.9954119,0.44458136,3,11,0,2038.4467,0.57867762,-0.61091202
-2038.2946,0.96085448,0.44458136,1,3,0,2038.7137,0.59206837,-0.57152671
-2041.4455,0.53718513,0.44458136,1,3,0,2042.3798,0.64723698,-0.52559474
-2038.2888,0.95868787,0.44458136,1,3,0,2041.3604,0.60832311,-0.59008908
-2040.0495,0.65468224,0.44458136,2,3,0,2042.6078,0.57905167,-0.70230784
-2038.41,0.98859196,0.44458136,2,3,0,2040.4134,0.63136348,-0.69247664
-2038.2164,1,0.44458136,2,3,0,2038.4358,0.63121138,-0.64557988
-2038.4683,0.98731344,0.44458136,3,15,0,2038.6561,0.55791285,-0.57558443
-2038.6841,0.95715398,0.44458136,3,11,0,2040.162,0.65029679,-0.63227357
-2038.2545,0.99322439,0.44458136,1,3,0,2038.7053,0.63736159,-0.66040846
-2038.1865,0.99613261,0.44458136,3,7,0,2038.3421,0.59123633,-0.6195683
-2039.3018,0.72618335,0.44458136,2,3,0,2040.2531,0.62597222,-0.55749263
-2039.1192,0.9687994,0.44458136,3,11,0,2040.3378,0.63198367,-0.73602871
-2039.2439,0.99701878,0.44458136,2,7,0,2039.5302,0.64552682,-0.75352206
-2038.8121,0.99425314,0.44458136,2,3,0,2039.3956,0.66524129,-0.73671321
-2039.0417,0.81289555,0.44458136,2,3,0,2040.6648,0.67174063,-0.75479744
-2038.848,0.99727409,0.44458136,2,3,0,2039.1802,0.67849007,-0.72284026
-2039.8517,0.90309985,0.44458136,2,3,0,2040.334,0.69045549,-0.80400802
-2038.5704,0.99209549,0.44458136,3,11,0,2040.3972,0.60713079,-0.56654029
-2038.7517,0.80156918,0.44458136,2,7,0,2040.1913,0.56667073,-0.62667186
-2039.0897,0.99871335,0.44458136,3,7,0,2039.6024,0.52688141,-0.49377269
-2038.2187,0.90712901,0.44458136,3,11,0,2040.5638,0.61299132,-0.65669757
-2039.636,0.90006405,0.44458136,2,7,0,2040.8679,0.65996216,-0.78083496
-2038.3393,0.88816498,0.44458136,3,7,0,2040.4977,0.6440191,-0.68294218
-2038.2051,0.95907687,0.44458136,2,7,0,2038.6838,0.61524064,-0.65682184
