# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep0/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2038.3982,1,0.47418336,1,1,0,2038.7235,0.56442237,-0.58620114
-2038.824,0.80320694,0.47418336,2,3,0,2039.2623,0.59778256,-0.54094646
-2038.9116,0.99798818,0.47418336,3,7,0,2039.3753,0.56833558,-0.50873594
-2038.8555,0.97301989,0.47418336,3,9,0,2039.9319,0.62945648,-0.72090053
-2038.1681,0.94370546,0.47418336,2,7,0,2039.764,0.58815096,-0.60548073
-2038.4658,0.97328652,0.47418336,2,7,0,2038.5264,0.58178438,-0.54748113
-2038.2607,0.99953713,0.47418336,3,7,0,2038.6156,0.61031361,-0.59584221
-2038.9374,0.94239952,0.47418336,4,15,0,2039.4122,0.68044943,-0.6961234
-2038.2062,0.98944267,0.47418336,2,7,0,2039.1332,0.63051191,-0.65891891
-2038.9093,0.96880192,0.47418336,3,7,0,2039.209,0.6817592,-0.72458686
-2040.2321,0.83863962,0.47418336,2,3,0,2040.74,0.72802207,-0.75316179
-2039.6247,0.92448659,0.47418336,2,3,0,2040.5031,0.69238166,-0.79164875
-2038.9474,0.96619114,0.47418336,2,3,0,2039.8915,0.66740773,-0.74781339
-2039.4255,0.93573563,0.47418336,3,7,0,2039.4948,0.65059788,-0.76535325
-2039.8315,1,0.47418336,2,3,0,2039.9821,0.71445566,-0.73250695
-2038.8573,0.97270692,0.47418336,4,15,0,2040.608,0.61711513,-0.56422555
-2038.2641,0.94504342,0.47418336,2,3,0,2039.1932,0.5763693,-0.57093712
-2038.1304,0.99761808,0.47418336,3,7,0,2038.4082,0.60099411,-0.60792493
-2038.351,0.94533846,0.47418336,2,7,0,2038.9422,0.60981018,-0.66745192
-2038.351,0.67953135,0.47418336,1,3,0,2039.7061,0.60981018,-0.66745192
-2038.7584,0.7350042,0.47418336,2,3,0,2040.3833,0.61087594,-0.56066901
-2038.2298,0.94333283,0.47418336,2,7,0,2039.3131,0.5980914,-0.63896001
-2038.7596,0.96064324,0.47418336,3,7,0,2038.7955,0.57728722,-0.52403978
-2038.6068,0.98261342,0.47418336,3,7,0,2039.2976,0.66514718,-0.68959127
-2039.2736,0.84043294,0.47418336,3,7,0,2040.545,0.6356023,-0.57353458
-2038.831,1,0.47418336,2,7,0,2039.9371,0.53981127,-0.56540878
-2039.2338,0.90357417,0.47418336,1,1,0,2039.2716,0.52969866,-0.57191581
-2040.033,0.79897085,0.47418336,1,1,0,2040.1197,0.51853436,-0.58877794
-2039.3756,0.84449297,0.47418336,2,3,0,2041.4432,0.51212877,-0.48597739
-2039.5699,0.94811915,0.47418336,2,3,0,2040.2159,0.50954118,-0.46508553
-2039.4847,0.86524257,0.47418336,1,3,0,2040.5743,0.55396205,-0.47169256
-2038.317,0.99801363,0.47418336,2,7,0,2040.4566,0.59838123,-0.64917086
-2038.4242,0.94221115,0.47418336,2,7,0,2040.4976,0.57639433,-0.54790897
-2038.3637,0.98312914,0.47418336,2,7,0,2038.684,0.58423818,-0.63010605
-2038.4408,0.99762614,0.47418336,2,7,0,2038.7667,0.64578978,-0.64525588
-2039.0588,0.8775661,0.47418336,1,3,0,2039.1643,0.65069748,-0.6097389
-2038.7792,0.98626755,0.47418336,2,3,0,2039.2937,0.57211272,-0.63875921
-2039.2997,0.95483431,0.47418336,2,7,0,2039.7524,0.66497487,-0.62593275
-2039.2116,0.87979596,0.47418336,3,7,0,2041.8104,0.65514138,-0.75889033
-2040.0688,0.89587155,0.47418336,2,7,0,2041.0471,0.70296856,-0.81541004
-2039.9888,1,0.47418336,2,3,0,2040.3477,0.71933505,-0.79596423
-2040.2965,0.77885745,0.47418336,1,3,0,2041.4324,0.72037961,-0.71457475
-2039.6169,0.79858002,0.47418336,2,3,0,2041.1504,0.67526662,-0.78850824
-2038.8581,1,0.47418336,2,3,0,2039.6971,0.67572852,-0.73398222
-2038.1423,0.93682021,0.47418336,3,9,0,2039.4122,0.59768674,-0.62134291
-2039.2388,0.95938607,0.47418336,2,7,0,2039.6732,0.69365522,-0.75627732
-2039.3574,0.95787384,0.47418336,2,3,0,2039.4664,0.67958509,-0.77595371
-2038.4317,0.99959993,0.47418336,4,15,0,2039.4467,0.56420422,-0.59146112
-2039.257,0.83787356,0.47418336,1,3,0,2039.2921,0.55157291,-0.62487478
-2039.3189,0.98397765,0.47418336,2,7,0,2040.0907,0.65697789,-0.60904006
-2038.4567,0.99075596,0.47418336,3,9,0,2039.4808,0.56622591,-0.54202485
-2039.3506,0.83502718,0.47418336,2,3,0,2039.781,0.5477846,-0.62173718
-2038.6244,1,0.47418336,1,3,0,2039.7548,0.54587011,-0.55251506
-2038.9177,0.97166587,0.47418336,2,3,0,2039.1027,0.53089546,-0.51438129
-2038.8655,0.92350635,0.47418336,3,7,0,2039.4914,0.65168998,-0.73790819
-2038.1607,0.77999964,0.47418336,2,5,0,2040.2363,0.61929134,-0.62768785
-2039.2344,0.73746385,0.47418336,2,3,0,2039.6417,0.56047761,-0.64105305
-2038.2877,1,0.47418336,1,3,0,2039.1973,0.57142578,-0.58356388
-2038.3318,0.97762648,0.47418336,3,15,0,2038.545,0.6453203,-0.67404303
-2038.3839,0.97500879,0.47418336,2,7,0,2039.8531,0.56303359,-0.55840602
-2038.3797,0.98290574,0.47418336,2,3,0,2038.467,0.57621103,-0.55251007
-2038.7544,0.98472623,0.47418336,2,7,0,2039.4533,0.54092382,-0.51998214
-2038.4205,0.78501667,0.47418336,2,3,0,2040.1442,0.56040706,-0.57439189
-2038.3068,0.95797529,0.47418336,2,3,0,2038.7118,0.57331502,-0.59745108
-2038.3851,0.98296361,0.47418336,3,7,0,2038.5375,0.57415931,-0.55129545
-2038.1636,0.99702697,0.47418336,2,7,0,2038.7513,0.5886898,-0.59479974
-2038.2901,0.97387191,0.47418336,2,3,0,2038.3229,0.58867448,-0.56937319
-2038.1893,0.97316968,0.47418336,4,15,0,2038.4714,0.62620537,-0.65776796
-2039.3078,0.95782955,0.47418336,4,15,0,2039.3341,0.6989048,-0.73227792
-2041.6013,0.94505549,0.47418336,2,3,0,2041.8428,0.73374227,-0.8812741
-2041.3073,1,0.47418336,1,1,0,2041.6152,0.73733779,-0.86818774
-2041.5051,0.69470158,0.47418336,2,3,0,2042.9991,0.75745863,-0.7713982
-2041.269,1,0.47418336,1,1,0,2041.702,0.75457721,-0.77903342
-2039.7243,0.85474678,0.47418336,2,3,0,2042.6562,0.61617003,-0.74206803
-2038.7449,0.91951497,0.47418336,2,3,0,2040.338,0.66939455,-0.72617713
-2039.7306,0.87162653,0.47418336,2,3,0,2039.9173,0.67914766,-0.79525017
-2040.0721,1,0.47418336,2,3,0,2040.3317,0.72446785,-0.7901955
-2039.6841,0.99067426,0.47418336,2,3,0,2040.2242,0.70990921,-0.78036573
-2039.7361,0.89647441,0.47418336,3,7,0,2040.4706,0.66430756,-0.78775424
-2038.8994,1,0.47418336,2,3,0,2039.7602,0.65760741,-0.74259454
-2041.0153,0.83319348,0.47418336,2,3,0,2041.1624,0.73596797,-0.72215303
-2041.0153,0.42813301,0.47418336,1,1,0,2043.4765,0.73596797,-0.72215303
-2038.4626,0.87673939,0.47418336,2,7,0,2046.0972,0.56808701,-0.5413927
-2040.8238,0.89828767,0.47418336,2,7,0,2042.9912,0.72849451,-0.84790684
-2038.6484,0.70345327,0.47418336,2,7,0,2044.1597,0.59627716,-0.54878404
-2038.3962,1,0.47418336,1,1,0,2038.6027,0.58626374,-0.55680126
-2038.3467,1,0.47418336,1,1,0,2038.4176,0.5882461,-0.5630017
-2039.0288,0.68161742,0.47418336,2,3,0,2040.3537,0.63649895,-0.58589565
-2041.072,0.9721915,0.47418336,4,15,0,2042.8116,0.50419029,-0.38881393
-2042.1338,0.95656788,0.47418336,2,3,0,2042.9421,0.44611757,-0.36155155
-2039.3993,1,0.47418336,3,7,0,2042.1244,0.51428353,-0.47636624
-2041.36,0.61283086,0.47418336,2,3,0,2043.1391,0.58421685,-0.44383309
-2039.8014,1,0.47418336,1,3,0,2041.4936,0.54094181,-0.4508344
-2038.6371,1,0.47418336,2,3,0,2039.8098,0.54980293,-0.57472486
-2038.5676,0.99929547,0.47418336,3,7,0,2038.7217,0.56025295,-0.52986609
-2038.1797,0.99917271,0.47418336,2,7,0,2038.8326,0.59060418,-0.61655928
-2038.4204,0.99000465,0.47418336,4,15,0,2038.7581,0.65278096,-0.67871742
-2038.8882,0.99790622,0.47418336,4,15,0,2038.9057,0.66953143,-0.74258345
-2040.4911,0.80361641,0.47418336,2,3,0,2040.8012,0.71985064,-0.70110558
-2038.4327,0.86255899,0.47418336,2,7,0,2045.2012,0.60905188,-0.6732257
-2038.2462,0.93715577,0.47418336,2,7,0,2039.0899,0.58321341,-0.61294921
-2038.9803,0.91708379,0.47418336,2,5,0,2039.7771,0.54191708,-0.58623946
-2039.2951,0.98424902,0.47418336,2,3,0,2039.8086,0.52895564,-0.47358903
-2040.1466,0.87287997,0.47418336,2,3,0,2040.2014,0.54750613,-0.44238388
-2040.1466,0.36355772,0.47418336,1,1,0,2042.9537,0.54750613,-0.44238388
-2039.8596,0.74913659,0.47418336,4,15,0,2043.6292,0.71834385,-0.77708452
-2039.9011,1,0.47418336,2,3,0,2039.9582,0.7191223,-0.78268872
-2039.6294,1,0.47418336,3,7,0,2040.0078,0.69925279,-0.78941896
-2040.3178,0.88081495,0.47418336,2,3,0,2040.717,0.72583442,-0.73313501
-2041.0842,0.67004596,0.47418336,2,3,0,2043.9087,0.74476602,-0.74917811
-2039.1938,0.98504677,0.47418336,2,3,0,2041.492,0.68573406,-0.76229704
-2038.6477,0.98170396,0.47418336,1,3,0,2039.8671,0.65285185,-0.72225511
-2039.7374,0.79452572,0.47418336,3,7,0,2041.4508,0.71388132,-0.74492777
-2039.4864,0.95702196,0.47418336,2,3,0,2039.9374,0.69169824,-0.78273531
-2038.4934,0.99727096,0.47418336,2,3,0,2039.6341,0.65292031,-0.7046411
-2038.4612,0.9947664,0.47418336,2,3,0,2038.5231,0.65578523,-0.68946001
-2038.1529,0.99909977,0.47418336,2,7,0,2038.6153,0.59344503,-0.61538683
-2038.152,0.98854805,0.47418336,2,7,0,2038.5089,0.6186937,-0.62929926
-2038.296,0.9550829,0.47418336,2,7,0,2038.4571,0.59590713,-0.64328856
-2042.1522,0.40984586,0.47418336,1,3,0,2042.4037,0.56108473,-0.72903538
-2039.433,1,0.47418336,2,3,0,2041.4002,0.64322801,-0.57957536
-2039.7536,0.91439382,0.47418336,1,1,0,2040.0607,0.64822442,-0.57586139
-2039.0483,0.98813964,0.47418336,3,9,0,2040.3794,0.53386698,-0.49140217
-2038.4075,0.77906939,0.47418336,2,7,0,2041.2882,0.65164044,-0.68452821
-2039.6588,0.65199272,0.47418336,2,3,0,2041.96,0.71123539,-0.77060342
-2039.4791,0.95449746,0.47418336,2,7,0,2043.1455,0.50738783,-0.48600281
-2040.0761,0.60481712,0.47418336,2,3,0,2041.7431,0.50831442,-0.56500968
-2039.0113,1,0.47418336,2,3,0,2039.8394,0.53071049,-0.55410437
-2038.5932,0.9961727,0.47418336,3,7,0,2039.1255,0.59487094,-0.66506107
-2040.6919,0.6637324,0.47418336,1,3,0,2040.7083,0.5745319,-0.71420415
-2038.7396,1,0.47418336,2,3,0,2040.2245,0.58798605,-0.66329081
-2039.1692,0.9985331,0.47418336,2,7,0,2039.4467,0.56636655,-0.49441392
-2039.2814,0.91859128,0.47418336,2,3,0,2040.2873,0.53167782,-0.47407329
-2038.3422,1,0.47418336,2,7,0,2039.4451,0.56572165,-0.57145555
-2038.2104,0.99791582,0.47418336,2,3,0,2038.3561,0.58066798,-0.58471557
-2038.2022,1,0.47418336,2,3,0,2038.2107,0.58272438,-0.58429051
-2038.4651,0.97111985,0.47418336,3,7,0,2038.5226,0.55729412,-0.57174249
-2040.035,0.83878651,0.47418336,2,7,0,2043.5452,0.52252364,-0.43353645
-2038.567,0.82994727,0.47418336,3,7,0,2041.093,0.65988216,-0.70966425
-2038.3052,0.98321355,0.47418336,4,15,0,2038.7209,0.63204329,-0.6292864
-2038.6923,0.94687376,0.47418336,2,7,0,2038.7757,0.58607552,-0.65757009
-2038.3745,0.93471176,0.47418336,2,7,0,2040.0518,0.58489099,-0.55777697
-2038.2028,0.96128959,0.47418336,2,7,0,2039.5374,0.59955227,-0.63740969
-2039.2053,0.9671807,0.47418336,2,7,0,2040.5787,0.52546176,-0.48267356
-2038.8093,0.89738886,0.47418336,2,7,0,2041.1589,0.5461611,-0.58323009
-2038.7122,0.98377154,0.47418336,2,7,0,2039.7203,0.64210608,-0.61340153
-2040.3392,0.94507076,0.47418336,2,7,0,2041.1484,0.70193597,-0.82826223
-2038.2336,0.79113458,0.47418336,2,5,0,2042.4747,0.59787502,-0.58407701
-2038.7669,0.85775919,0.47418336,2,7,0,2039.6269,0.64562021,-0.72836679
-2038.3037,0.98577177,0.47418336,3,7,0,2038.8441,0.63892301,-0.67996149
-2039.0245,0.87875754,0.47418336,2,3,0,2039.2572,0.66843252,-0.64980524
-2039.2383,0.99612885,0.47418336,4,15,0,2039.75,0.6822831,-0.67095117
-2038.4122,1,0.47418336,2,3,0,2039.1883,0.65211244,-0.6775058
-2038.2423,0.98733753,0.47418336,2,7,0,2038.9027,0.5909052,-0.62841279
-2038.3044,0.99878455,0.47418336,2,7,0,2038.5237,0.63889819,-0.64761928
-2038.1917,0.97124078,0.47418336,2,7,0,2038.9069,0.60153959,-0.63867695
-2038.8551,0.90013695,0.47418336,2,7,0,2039.0584,0.57209713,-0.64310905
-2041.9282,0.56372352,0.47418336,1,3,0,2042.0312,0.531719,-0.67506319
-2039.0727,1,0.47418336,1,3,0,2041.2221,0.55117954,-0.61423685
-2038.162,0.96428951,0.47418336,2,7,0,2040.0382,0.61073989,-0.61104286
-2038.4539,0.97219767,0.47418336,4,15,0,2038.8062,0.55916883,-0.54696574
-2038.1829,0.99350167,0.47418336,2,7,0,2038.6372,0.59723939,-0.59120057
-2038.7674,0.79095468,0.47418336,3,9,0,2040.1767,0.6729034,-0.72332029
-2038.6009,0.91804269,0.47418336,2,7,0,2040.9162,0.64527822,-0.62793732
-2038.6772,0.99393528,0.47418336,2,7,0,2039.4794,0.55551581,-0.5961295
-2038.3143,1,0.47418336,2,3,0,2038.6155,0.57126367,-0.59221865
