# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = wells_dist100_model_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/wells_dist100_model.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/wells_dist100_model/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/wells_dist100_model__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1
-2038.6556,0.91802735,0.45989829,2,7,0,2038.9754,0.57225253,-0.63112093
-2038.1563,0.99729914,0.45989829,1,3,0,2038.6805,0.59025029,-0.59688748
-2038.1214,0.99752665,0.45989829,2,7,0,2038.3137,0.60176256,-0.61613083
-2038.273,0.98190448,0.45989829,2,7,0,2039.1793,0.57503768,-0.56985488
-2038.9094,0.94354338,0.45989829,2,3,0,2039.0145,0.53531506,-0.55881048
-2039.1571,0.95340223,0.45989829,3,7,0,2039.8575,0.69291523,-0.73910959
-2040.8224,0.80380206,0.45989829,2,3,0,2041.1832,0.63497355,-0.79585619
-2039.5771,0.8033826,0.45989829,1,3,0,2042.9935,0.70267225,-0.7090706
-2039.1632,1,0.45989829,2,3,0,2039.615,0.63553046,-0.74132874
-2038.3538,0.95411449,0.45989829,3,7,0,2039.8929,0.56559434,-0.57906863
-2038.4161,0.94438834,0.45989829,1,3,0,2038.76,0.59274987,-0.56086368
-2042.1755,0.73208692,0.45989829,2,7,0,2043.0093,0.46909826,-0.54955852
-2041.8649,0.99737196,0.45989829,2,7,0,2043.4176,0.45421519,-0.49129238
-2040.4212,1,0.45989829,3,11,0,2041.8473,0.63540504,-0.78520604
-2038.7122,1,0.45989829,2,3,0,2040.2694,0.67068858,-0.71650867
-2039.0119,0.89883223,0.45989829,2,3,0,2039.751,0.68050198,-0.74810154
-2038.5558,0.93034281,0.45989829,3,7,0,2040.6437,0.65295154,-0.71298115
-2038.9947,0.9514125,0.45989829,3,7,0,2039.2919,0.68541456,-0.73299053
-2039.0185,0.96188503,0.45989829,3,7,0,2039.514,0.67665577,-0.75168871
-2038.656,1,0.45989829,2,3,0,2039.0111,0.66440345,-0.71886102
-2039.5934,0.77293298,0.45989829,2,5,0,2040.7397,0.58722546,-0.69927052
-2040.0657,0.99336084,0.45989829,2,3,0,2040.1298,0.69649672,-0.66007799
-2039.4704,0.77245835,0.45989829,2,7,0,2042.3412,0.65429231,-0.77000545
-2039.0596,0.96102262,0.45989829,3,7,0,2039.8891,0.67209301,-0.75609499
-2039.304,0.84864918,0.45989829,1,3,0,2040.108,0.69071296,-0.69165118
-2038.9085,0.99677046,0.45989829,3,7,0,2039.9858,0.68163179,-0.71148627
-2038.4317,0.99829852,0.45989829,2,7,0,2039.3816,0.65372414,-0.68149683
-2040.0526,0.62688849,0.45989829,1,3,0,2040.962,0.60384358,-0.73725018
-2041.1339,0.78720874,0.45989829,1,1,0,2041.3871,0.6016579,-0.76387991
-2038.909,0.99662274,0.45989829,2,7,0,2041.0997,0.63189298,-0.58418141
-2038.9108,0.99397227,0.45989829,3,11,0,2039.7072,0.63227875,-0.72637591
-2038.1952,0.99908247,0.45989829,2,7,0,2039.0314,0.62445944,-0.63094212
-2038.4919,0.96743559,0.45989829,2,3,0,2038.5127,0.6386744,-0.62326433
-2038.9861,0.94496983,0.45989829,2,7,0,2039.3758,0.56119237,-0.62989126
-2038.318,0.90518783,0.45989829,2,5,0,2041.6225,0.63760833,-0.64116773
-2038.2642,1,0.45989829,1,1,0,2038.315,0.6354174,-0.64570595
-2038.752,0.85116111,0.45989829,3,11,0,2040.3229,0.53848207,-0.53049226
-2038.7194,0.89298201,0.45989829,2,5,0,2039.6962,0.56107113,-0.61275352
-2039.4685,0.93649493,0.45989829,2,7,0,2041.026,0.68320518,-0.65833977
-2038.8579,0.87236785,0.45989829,2,7,0,2041.9097,0.62090562,-0.56969041
-2040.5396,0.98926247,0.45989829,3,7,0,2040.9755,0.73712673,-0.76554718
-2039.0965,0.91884948,0.45989829,4,15,0,2042.1639,0.6281225,-0.56935281
-2039.4967,0.9369638,0.45989829,2,7,0,2040.4165,0.63764853,-0.75701339
-2038.6215,0.96813923,0.45989829,3,7,0,2039.7206,0.65413643,-0.71986898
-2039.3888,0.95564418,0.45989829,2,7,0,2040.719,0.70118236,-0.75872135
-2039.4641,0.9806073,0.45989829,1,1,0,2039.5026,0.70518791,-0.7518095
-2040.2635,0.99048513,0.45989829,2,3,0,2040.3786,0.72320241,-0.81615197
-2039.5629,0.96975137,0.45989829,1,3,0,2040.887,0.7087006,-0.75832668
-2038.7889,0.99585917,0.45989829,3,11,0,2039.9358,0.55931655,-0.51118384
-2038.9336,0.98626515,0.45989829,2,3,0,2038.9773,0.5663998,-0.50620477
-2038.7983,0.8995736,0.45989829,2,3,0,2039.4457,0.53710669,-0.54748803
-2038.8615,0.99073757,0.45989829,3,7,0,2039.7201,0.53824686,-0.50783476
-2038.3628,0.93764523,0.45989829,2,3,0,2039.2724,0.56613566,-0.55775309
-2039.3248,0.84890687,0.45989829,2,3,0,2039.7007,0.54917923,-0.62334
-2038.4321,0.9917442,0.45989829,1,3,0,2039.6937,0.5585645,-0.55666228
-2038.1825,0.98157861,0.45989829,2,7,0,2038.8667,0.59478677,-0.6258837
-2038.3174,0.99843107,0.45989829,2,7,0,2038.4026,0.64273874,-0.6590855
-2038.4913,0.99092405,0.45989829,4,15,0,2038.9118,0.65422383,-0.70306627
-2038.2373,0.99013756,0.45989829,3,11,0,2039.0934,0.5796213,-0.57556294
-2038.2373,0.86057885,0.45989829,1,3,0,2038.9498,0.5796213,-0.57556294
-2039.984,0.86803771,0.45989829,2,7,0,2040.785,0.54177561,-0.44429035
-2039.4055,1,0.45989829,2,3,0,2040.0765,0.52025026,-0.55672897
-2038.9143,0.99671353,0.45989829,3,15,0,2039.7829,0.65621318,-0.6290826
-2040.0232,0.48927651,0.45989829,2,3,0,2042.6415,0.58304165,-0.70745368
-2039.8692,0.96352625,0.45989829,2,3,0,2040.8257,0.62646281,-0.53792276
-2039.612,1,0.45989829,2,3,0,2040.1999,0.54165489,-0.62118396
-2038.8241,1,0.45989829,2,3,0,2039.4678,0.55065984,-0.59644608
-2038.7703,0.89102549,0.45989829,2,7,0,2039.955,0.57256329,-0.51979804
-2040.7524,0.86049155,0.45989829,3,7,0,2041.3195,0.5548203,-0.42975736
-2038.564,1,0.45989829,2,7,0,2040.9252,0.55950999,-0.59520374
-2039.0777,0.7655445,0.45989829,1,3,0,2040.5761,0.61840521,-0.55580745
-2038.5616,0.93373748,0.45989829,2,3,0,2039.9789,0.57786697,-0.53729022
-2038.3022,0.96298599,0.45989829,3,7,0,2038.9072,0.57923419,-0.61249958
-2038.1567,0.99922994,0.45989829,2,7,0,2038.444,0.61936983,-0.62927832
-2038.6961,0.92134055,0.45989829,2,7,0,2038.9461,0.6486148,-0.62770327
-2039.1151,0.99911952,0.45989829,3,7,0,2039.1607,0.56750795,-0.49781246
-2038.8487,0.99203226,0.45989829,4,15,0,2040.6023,0.62007096,-0.71103379
-2038.2359,0.95549711,0.45989829,2,5,0,2039.2257,0.60949445,-0.65517001
-2038.7379,0.96976741,0.45989829,3,7,0,2038.7867,0.63016155,-0.71507727
-2039.3908,0.72012461,0.45989829,1,3,0,2041.0771,0.66471986,-0.6209541
-2038.2418,0.86382165,0.45989829,4,15,0,2041.6272,0.61268569,-0.60153302
-2038.3047,0.98548773,0.45989829,1,1,0,2038.3259,0.61284459,-0.59480913
-2038.7042,0.95683021,0.45989829,2,7,0,2040.2007,0.65468505,-0.64074084
-2038.6233,0.91385124,0.45989829,2,7,0,2039.7147,0.63979468,-0.71511207
-2038.9442,0.88646452,0.45989829,2,3,0,2039.6475,0.62011501,-0.71577083
-2039.7977,0.96692582,0.45989829,3,11,0,2041.3822,0.54371377,-0.45255205
-2040.0278,0.99690671,0.45989829,2,3,0,2040.3231,0.49217027,-0.50575951
-2038.2411,0.99606139,0.45989829,2,7,0,2040.9471,0.59522778,-0.58062119
-2040.0122,0.62858246,0.45989829,2,3,0,2041.1738,0.66208207,-0.59090383
-2038.26,1,0.45989829,2,3,0,2039.7057,0.59801126,-0.64257282
-2039.8438,0.90882388,0.45989829,4,15,0,2040.8616,0.70322802,-0.80228637
-2040.4196,0.77342529,0.45989829,3,7,0,2042.0842,0.73520267,-0.80085002
-2039.6788,0.86669629,0.45989829,2,3,0,2041.6712,0.68631518,-0.79465592
-2041.3533,0.73372424,0.45989829,2,3,0,2041.5729,0.73744723,-0.7098118
-2039.3599,0.99968638,0.45989829,3,15,0,2041.6507,0.54177109,-0.4711064
-2039.4934,0.98712561,0.45989829,2,3,0,2039.8347,0.51606009,-0.46486539
-2038.4613,0.98186487,0.45989829,2,7,0,2041.344,0.64842315,-0.70225951
-2040.8453,0.66967717,0.45989829,2,3,0,2041.1479,0.72058491,-0.68587562
-2044.508,0.76868818,0.45989829,3,7,0,2044.8763,0.76653849,-0.68211998
-2044.6499,0.9985561,0.45989829,1,1,0,2045.8327,0.77146245,-0.69027232
-2043.6223,0.99652139,0.45989829,2,7,0,2045.0858,0.58420121,-0.79236129
-2038.5034,1,0.45989829,2,3,0,2042.7196,0.64753913,-0.64230655
-2038.6872,0.69293198,0.45989829,2,5,0,2041.3313,0.55471641,-0.59500127
-2038.1868,0.99526296,0.45989829,2,7,0,2039.5049,0.62711265,-0.65566651
-2038.1529,0.99580607,0.45989829,3,7,0,2038.2212,0.61846259,-0.62835476
-2039.2921,0.97269916,0.45989829,2,5,0,2039.8812,0.51561699,-0.48923076
-2039.4119,0.95392114,0.45989829,2,3,0,2039.9908,0.51935781,-0.4691179
-2040.0193,0.77563229,0.45989829,1,3,0,2041.0044,0.56630815,-0.46197361
-2038.9367,0.92258759,0.45989829,3,7,0,2040.9842,0.54272124,-0.49794535
-2040.5992,0.88704092,0.45989829,2,3,0,2040.6698,0.47809844,-0.49820463
-2040.6579,0.95960251,0.45989829,2,3,0,2041.7466,0.47329737,-0.42692437
-2041.5147,0.98238908,0.45989829,2,3,0,2041.5935,0.47054362,-0.3722408
-2041.3263,1,0.45989829,2,3,0,2041.5471,0.47235556,-0.38022039
-2042.7347,0.54680382,0.45989829,3,11,0,2048.7167,0.75740346,-0.71093495
-2040.388,1,0.45989829,1,1,0,2042.2272,0.7273802,-0.73343757
-2039.6567,1,0.45989829,1,1,0,2040.2869,0.71016549,-0.73469653
-2039.9107,0.82574794,0.45989829,2,3,0,2040.9008,0.68313455,-0.80473906
-2039.9923,0.98201023,0.45989829,3,7,0,2043.3779,0.68636638,-0.80941493
-2040.2725,0.92067832,0.45989829,1,1,0,2040.3883,0.67685661,-0.81567486
-2040.2704,0.98281654,0.45989829,4,15,0,2041.4058,0.54736871,-0.43818701
-2039.7174,1,0.45989829,3,7,0,2040.8052,0.51137221,-0.55218879
-2039.8239,0.90777767,0.45989829,2,7,0,2041.667,0.64288154,-0.56458029
-2039.659,1,0.45989829,1,1,0,2040.1233,0.64357598,-0.571542
-2038.1416,0.96199884,0.45989829,1,3,0,2039.9328,0.60842459,-0.63754488
-2038.2346,0.99240851,0.45989829,2,7,0,2038.2771,0.60968907,-0.65522197
-2038.1259,0.99815778,0.45989829,4,15,0,2038.3133,0.61130226,-0.6333956
-2038.3787,0.95876649,0.45989829,2,3,0,2038.468,0.59010783,-0.64187161
-2038.937,0.99413083,0.45989829,3,7,0,2039.1857,0.53271108,-0.50531651
-2040.2319,0.9091621,0.45989829,3,7,0,2041.1175,0.4839487,-0.485516
-2039.3372,0.98316592,0.45989829,2,5,0,2041.652,0.51920566,-0.54704408
-2038.6312,1,0.45989829,3,7,0,2039.4299,0.56776941,-0.52615865
-2038.2997,0.97170684,0.45989829,2,7,0,2039.3513,0.61705801,-0.67035709
-2038.853,0.87339003,0.45989829,2,3,0,2039.3118,0.62153617,-0.7128234
-2038.6207,1,0.45989829,2,3,0,2038.962,0.63135799,-0.59979037
-2038.9822,0.83679316,0.45989829,2,3,0,2040.3441,0.61406665,-0.55401572
-2038.3435,0.99472377,0.45989829,2,7,0,2039.9508,0.64266908,-0.68563329
-2038.5795,0.92224385,0.45989829,1,3,0,2038.8545,0.61633478,-0.69176501
-2038.8147,0.97594197,0.45989829,2,7,0,2041.5415,0.53960071,-0.51246365
-2039.7144,0.80001246,0.45989829,2,3,0,2039.993,0.56846783,-0.47427584
-2039.8096,0.99936991,0.45989829,4,15,0,2040.365,0.65093585,-0.78049364
-2038.9206,1,0.45989829,3,7,0,2039.8823,0.6775314,-0.74030004
-2038.5746,0.98790519,0.45989829,1,3,0,2039.301,0.66354327,-0.69888873
-2038.2017,0.96380526,0.45989829,2,7,0,2040.473,0.61215911,-0.65338785
-2038.2985,0.94200278,0.45989829,2,7,0,2038.91,0.61370078,-0.59669292
-2038.5434,0.99687643,0.45989829,3,15,0,2038.7481,0.65634553,-0.70970177
-2038.5672,0.97733145,0.45989829,2,3,0,2038.8169,0.66070941,-0.70825335
-2038.1194,0.99274466,0.45989829,2,5,0,2038.7558,0.60668536,-0.62442877
-2039.8638,0.65460236,0.45989829,2,3,0,2040.3605,0.56388976,-0.6720344
-2040.9922,0.97933655,0.45989829,2,7,0,2041.7402,0.72654348,-0.6953956
-2040.8228,1,0.45989829,1,1,0,2041.3967,0.72100669,-0.68799354
-2040.5396,0.99149036,0.45989829,2,3,0,2041.3478,0.61995763,-0.77130166
-2038.7565,0.99384211,0.45989829,2,3,0,2040.3395,0.65519173,-0.73170047
-2038.9423,0.93271593,0.45989829,2,7,0,2039.8812,0.61741819,-0.71268023
-2038.769,0.75817561,0.45989829,2,7,0,2041.4658,0.59407065,-0.53961895
-2038.3199,0.95357378,0.45989829,2,7,0,2043.8927,0.64381642,-0.66442984
-2038.3051,0.9854334,0.45989829,2,7,0,2038.5865,0.59972722,-0.64997461
-2038.4273,0.96883479,0.45989829,2,3,0,2038.687,0.64398528,-0.64221372
-2038.4273,0.37838804,0.45989829,1,3,0,2042.5442,0.64398528,-0.64221372
-2038.7688,0.95675076,0.45989829,2,7,0,2038.9842,0.58468856,-0.6597102
-2038.3961,0.90968504,0.45989829,1,3,0,2039.6261,0.62811262,-0.61130705
-2038.4773,0.93219635,0.45989829,2,7,0,2040.2952,0.63774598,-0.70223896
-2038.569,0.99233546,0.45989829,2,3,0,2038.5869,0.63358216,-0.7070186
-2038.1691,0.99702531,0.45989829,2,7,0,2038.6653,0.6213136,-0.65277163
-2038.8072,0.95990003,0.45989829,3,11,0,2038.8422,0.53852327,-0.55677371
-2038.8474,0.99873827,0.45989829,2,3,0,2038.9971,0.54654868,-0.50484728
-2039.5992,0.90560136,0.45989829,3,7,0,2040.4997,0.56099958,-0.4722083
-2038.691,1,0.45989829,2,3,0,2039.5504,0.5546776,-0.51800424
-2038.7038,0.91034128,0.45989829,2,3,0,2039.4668,0.54088959,-0.54032131
-2039.0251,0.98645617,0.45989829,1,3,0,2039.3914,0.53014273,-0.49722789
-2039.1405,0.99608773,0.45989829,2,3,0,2039.213,0.52261464,-0.49500051
-2039.7184,0.92699435,0.45989829,2,3,0,2040.2569,0.50677783,-0.45467352
-2038.1999,0.99749111,0.45989829,2,7,0,2039.894,0.58194669,-0.58794712
-2038.3573,0.97644068,0.45989829,2,3,0,2038.3883,0.56864266,-0.5925822
-2038.1346,0.99621516,0.45989829,2,7,0,2039.0244,0.59938937,-0.62187112
-2039.8221,0.69489168,0.45989829,2,7,0,2041.4903,0.60811211,-0.51432756
-2040.2333,0.94414409,0.45989829,3,9,0,2042.3586,0.61158052,-0.75247967
-2040.0351,1,0.45989829,2,3,0,2040.5509,0.61948518,-0.75601912
-2038.6907,0.9003142,0.45989829,1,3,0,2040.8834,0.66908989,-0.6886096
-2039.2927,0.9561744,0.45989829,3,11,0,2039.7176,0.53245233,-0.47328424
-2039.4175,0.98773762,0.45989829,3,7,0,2040.8681,0.52353632,-0.4665347
-2041.5931,0.88617595,0.45989829,3,7,0,2043.6936,0.44796512,-0.41433087
-2040.0911,1,0.45989829,2,3,0,2041.7908,0.51877339,-0.43020604
-2040.6604,0.82800146,0.45989829,3,9,0,2042.1592,0.69640684,-0.83933131
-2038.7552,1,0.45989829,2,7,0,2041.3155,0.63383843,-0.5957555
-2038.8013,0.98962019,0.45989829,1,1,0,2038.9451,0.63624328,-0.59726914
-2038.1217,0.98133289,0.45989829,2,3,0,2038.93,0.60447438,-0.62423014
-2038.8779,0.90931885,0.45989829,2,5,0,2039.3553,0.58402784,-0.52364841
-2038.7607,0.99064012,0.45989829,1,3,0,2039.6408,0.54508998,-0.51396895
-2038.9917,0.84917701,0.45989829,4,15,0,2040.3114,0.61014452,-0.54830253
-2038.6107,0.99423478,0.45989829,2,7,0,2039.7461,0.57163828,-0.52971412
-2038.6579,0.99717521,0.45989829,2,3,0,2038.6941,0.57180067,-0.52645912
-2038.4123,0.99802137,0.45989829,2,7,0,2039.1605,0.61802226,-0.68161723
-2038.4177,0.99435473,0.45989829,2,5,0,2038.5533,0.60875832,-0.67171536
-2038.2909,1,0.45989829,2,3,0,2038.4038,0.61559943,-0.66800975
-2038.7769,0.86456328,0.45989829,2,7,0,2039.435,0.5808071,-0.65382072
-2038.5551,0.9963712,0.45989829,2,7,0,2039.0048,0.64728571,-0.63643844
-2038.4771,0.9357938,0.45989829,2,7,0,2039.5433,0.56797521,-0.60726318
-2039.5544,0.78170315,0.45989829,2,5,0,2041.1186,0.53057819,-0.45804965
-2038.162,0.98598322,0.45989829,2,7,0,2040.7722,0.59654222,-0.59502364
-2039.133,0.9339493,0.45989829,2,7,0,2039.643,0.52524926,-0.54762642
-2038.6336,0.93857874,0.45989829,3,7,0,2039.8889,0.57813791,-0.6405175
-2038.3894,0.92291174,0.45989829,1,3,0,2039.4045,0.605134,-0.57683382
-2038.3667,0.9383793,0.45989829,2,7,0,2038.9334,0.57130963,-0.60202363
-2038.4071,0.96676689,0.45989829,3,7,0,2038.8046,0.58289737,-0.5533342
-2038.546,0.9738696,0.45989829,1,1,0,2038.5582,0.58341893,-0.54268326
-2039.293,0.99359242,0.45989829,3,7,0,2039.616,0.69147758,-0.7667096
-2038.191,1,0.45989829,3,7,0,2039.2625,0.62799033,-0.65622357
-2038.5051,0.93743259,0.45989829,2,3,0,2038.5952,0.64816229,-0.64371547
-2038.2104,0.98224222,0.45989829,2,3,0,2038.6548,0.62926995,-0.64058373
-2038.1999,0.99377691,0.45989829,1,3,0,2038.2866,0.62370649,-0.66098835
-2038.355,0.93323421,0.45989829,2,7,0,2039.0938,0.61985903,-0.60082114
-2042.0452,0.71340275,0.45989829,2,7,0,2044.4852,0.6624388,-0.8534237
-2044.6703,0.57564932,0.45989829,1,1,0,2044.8587,0.65425057,-0.89684093
-2039.9175,1,0.45989829,2,3,0,2044.6072,0.70929445,-0.80376095
-2040.3909,0.89426903,0.45989829,2,3,0,2040.9333,0.72703205,-0.73181195
-2038.809,0.99976639,0.45989829,3,7,0,2040.4665,0.65544548,-0.73566769
-2040.025,0.71888091,0.45989829,3,7,0,2043.4455,0.68650217,-0.810861
-2040.0686,1,0.45989829,1,1,0,2040.1869,0.68939831,-0.81368366
-2038.695,1,0.45989829,2,3,0,2040.1134,0.66969807,-0.71528216
-2038.853,0.97270552,0.45989829,4,15,0,2039.2465,0.64834964,-0.73534777
-2039.881,0.90728162,0.45989829,2,3,0,2039.9666,0.69237597,-0.6589275
-2038.6523,0.99037423,0.45989829,2,7,0,2041.3998,0.56153995,-0.60853917
-2040.1951,0.86708013,0.45989829,3,9,0,2040.7811,0.6640765,-0.5882565
-2039.9165,0.99117521,0.45989829,2,7,0,2042.0916,0.51741471,-0.58048425
-2038.4025,0.9998146,0.45989829,3,7,0,2039.7389,0.5699315,-0.54867457
-2039.4441,0.94233854,0.45989829,3,7,0,2039.9814,0.50817395,-0.50128692
-2039.251,0.94060462,0.45989829,2,7,0,2042.7636,0.69649341,-0.72781203
-2039.3284,0.85569082,0.45989829,1,3,0,2040.399,0.65022975,-0.76090567
-2039.2166,1,0.45989829,2,3,0,2039.3997,0.6560858,-0.75971741
-2038.8882,1,0.45989829,2,3,0,2039.1628,0.65821412,-0.74203974
-2038.7335,0.99557495,0.45989829,2,3,0,2038.9828,0.66656149,-0.72766963
-2038.5603,0.94553287,0.45989829,3,7,0,2041.4527,0.66273752,-0.69473474
-2039.4971,0.70945188,0.45989829,2,3,0,2040.3016,0.61652174,-0.73451415
-2038.9528,1,0.45989829,2,3,0,2039.4338,0.62935303,-0.72571829
-2038.9052,0.89393388,0.45989829,2,5,0,2040.0745,0.67766491,-0.68885956
-2038.5322,0.9890933,0.45989829,2,3,0,2039.0016,0.66048552,-0.69810673
-2038.296,0.98456808,0.45989829,2,7,0,2039.2835,0.57014327,-0.57764861
-2038.296,0.82792545,0.45989829,1,3,0,2039.2075,0.57014327,-0.57764861
-2038.7611,0.90644344,0.45989829,2,7,0,2040.4132,0.6264038,-0.71289146
-2038.2447,0.99552916,0.45989829,3,15,0,2038.9872,0.57895867,-0.57404175
-2038.4005,0.98784125,0.45989829,3,7,0,2038.4074,0.56162561,-0.57413042
-2038.4264,0.9936364,0.45989829,1,1,0,2038.4448,0.56038464,-0.57612987
-2039.1406,0.90503094,0.45989829,3,7,0,2039.8849,0.64361243,-0.59279642
-2038.3112,0.99994396,0.45989829,2,7,0,2039.1649,0.57770253,-0.6101684
-2038.359,0.95127245,0.45989829,2,7,0,2038.7504,0.59249205,-0.56551112
-2038.4249,0.99785453,0.45989829,2,5,0,2038.7299,0.57297819,-0.546508
-2038.7573,0.98007711,0.45989829,2,3,0,2038.825,0.57049894,-0.51915973
-2038.4813,0.95410984,0.45989829,2,3,0,2039.2356,0.5880975,-0.55143331
-2038.9759,0.9635734,0.45989829,3,11,0,2039.2209,0.62154497,-0.71882422
-2040.3079,0.90841665,0.45989829,2,3,0,2040.3226,0.60330539,-0.74412798
-2038.9727,1,0.45989829,2,3,0,2040.0235,0.62511357,-0.72244271
-2038.7167,0.99217072,0.45989829,1,3,0,2039.5192,0.66085769,-0.72851619
-2040.159,0.80916864,0.45989829,4,15,0,2040.8859,0.60462962,-0.74148418
-2040.2991,1,0.45989829,2,3,0,2040.6679,0.6993457,-0.65647565
-2039.7214,1,0.45989829,3,9,0,2041.0421,0.51732671,-0.56971326
-2039.7214,0.59033996,0.45989829,1,3,0,2042.8277,0.51732671,-0.56971326
-2039.2754,0.99439947,0.45989829,2,3,0,2039.9907,0.60138759,-0.52527297
-2041.3763,0.60390405,0.45989829,1,1,0,2041.3847,0.62136593,-0.48969664
-2046.3732,0.63575297,0.45989829,2,7,0,2049.4282,0.59169248,-0.84793716
-2038.6846,1,0.45989829,2,3,0,2045.5276,0.63882674,-0.60900847
-2038.5389,0.98248065,0.45989829,2,5,0,2039.4427,0.66040699,-0.70141401
-2039.6939,0.91570018,0.45989829,3,7,0,2040.0879,0.71219433,-0.74146334
-2039.8558,1,0.45989829,2,3,0,2040.0441,0.69098652,-0.8042869
-2041.105,0.83652689,0.45989829,2,7,0,2042.4315,0.7532346,-0.79369345
-2041.3645,0.99994777,0.45989829,4,15,0,2041.8196,0.74266196,-0.86837914
-2041.1927,0.78416805,0.45989829,2,3,0,2042.79,0.74398475,-0.7389983
-2039.6993,1,0.45989829,2,3,0,2041.2308,0.71012219,-0.72789971
-2039.8382,0.89463725,0.45989829,3,7,0,2040.9703,0.65845541,-0.59059281
-2039.9341,0.98478468,0.45989829,2,7,0,2042.0527,0.67693149,-0.80297411
-2040.5303,0.87309827,0.45989829,3,9,0,2041.7307,0.5376305,-0.64728181
-2040.3511,0.98857031,0.45989829,2,3,0,2041.285,0.65122282,-0.56122458
-2040.4763,0.97741639,0.45989829,2,7,0,2042.2236,0.63623856,-0.78766435
