# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:53:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-169.15978,0.88843966,0.10746623,3,15,0,171.24454,1.0009021,1.0012326,1.0011614,0.99998576,1.0003327,1.1461068
-165.41168,1,0.10746623,2,3,0,169.26095,1.0014314,1.0003126,1.0004518,1.0008509,1.000698,1.1532351
-163.09461,0.86527164,0.10746623,4,23,0,168.6353,0.99943679,0.99808876,0.99854356,0.99812799,0.9984715,1.0182694
-164.38081,0.93040051,0.10746623,3,7,0,165.10815,0.99916772,0.99821064,0.99896401,0.99820873,0.99821602,1.0154375
-165.0298,0.9813116,0.10746623,3,15,0,167.92748,1.0011025,1.0002203,0.99836658,1.0001931,0.99973465,1.0191748
-164.16553,0.95495054,0.10746623,2,7,0,167.23558,1.0012111,0.99985887,1.0000726,0.99962993,0.99975031,1.0089411
-163.61463,0.98528944,0.10746623,5,31,0,167.12759,1.0001892,0.9995723,0.99837836,0.99929366,0.99885662,1.144642
-164.47355,0.94951144,0.10746623,2,7,0,165.4342,0.99996771,0.99943603,0.99872602,0.99950418,0.99963357,1.1727445
-168.12106,0.77004264,0.10746623,4,23,0,170.82156,0.99892735,0.9973517,0.9958306,0.99639399,0.99661031,1.0766463
-164.75901,0.91546337,0.10746623,2,3,0,170.34941,0.99792622,0.99660652,0.99621353,0.99752208,0.99698161,1.096873
-163.44791,0.93673224,0.10746623,4,15,0,166.06552,0.99847241,0.99745984,0.99708077,0.99817982,0.99730477,1.0850126
-163.68232,0.78680809,0.10746623,2,3,0,166.6033,0.99882809,0.99751929,0.99652265,0.9977134,0.99787482,1.0882952
-162.637,0.92206116,0.10746623,4,23,0,165.61446,1.0007291,0.99973052,0.99969384,1.0000226,0.99965966,1.0040911
-163.1006,0.98423319,0.10746623,3,7,0,163.38317,1.0007539,1.000185,0.99962092,1.0002026,1.0001308,1.0000681
-165.66491,0.83867011,0.10746623,2,3,0,166.16453,1.0012129,0.99987524,1.0007845,1.000071,1.0000167,0.99014843
-164.17108,0.98104284,0.10746623,4,15,0,166.95372,1.0005481,1.0000444,0.99823744,0.99982669,0.99943022,0.97428128
-164.08958,1,0.10746623,2,3,0,164.62894,1.0003081,0.99995993,0.99822048,0.99992007,0.99941668,0.97294114
-162.66669,0.98666757,0.10746623,2,3,0,164.48977,1.0001317,0.99980433,0.99882915,0.99972596,0.99949241,0.97716719
-162.07078,0.96955106,0.10746623,2,7,0,163.82976,1.0003973,0.99943894,0.9986285,0.99943634,0.99922735,0.98165288
-163.42127,0.76365225,0.10746623,3,15,0,165.9828,1.0011654,0.99928395,0.99940167,0.99997631,0.9996698,0.99931683
-165.2298,0.92986297,0.10746623,4,27,0,166.51793,0.99985854,1.0002198,0.99934039,0.99996126,0.99970969,0.94231343
-163.82672,0.99729353,0.10746623,4,31,0,166.67268,1.0010213,0.99983059,0.99976785,1.0002166,0.99937826,0.96104375
-165.42881,0.9064799,0.10746623,2,3,0,165.90439,1.0003184,1.000105,0.99996347,1.0003769,1.0003291,0.95764952
-162.13621,0.99949479,0.10746623,3,11,0,165.77482,0.99944844,0.99861384,0.9981858,0.99892627,0.99893172,0.99341736
-162.2826,0.87119203,0.10746623,2,3,0,164.01785,0.99972147,0.99836961,0.99846459,0.99843437,0.99852929,0.99299841
-164.69531,0.83355955,0.10746623,3,7,0,165.3681,0.99973094,1.0003309,0.99879885,0.99943223,0.99925475,1.0012664
-165.63385,0.90733182,0.10746623,2,7,0,167.83116,0.99976073,0.99969439,0.99872627,1.0001799,0.99835077,1.0061051
-165.54931,0.99891384,0.10746623,4,15,0,168.58635,1.0004926,0.99884818,0.99872556,0.99912446,0.999838,0.90852462
-163.55604,1,0.10746623,2,7,0,167.77744,0.99982829,0.99855631,0.998889,0.99935814,0.99865434,0.93196109
-162.81406,0.97097392,0.10746623,3,7,0,165.28022,1.0000291,0.99929017,0.99882451,0.9992928,0.99875998,0.92689515
-166.53006,0.52469059,0.10746623,3,7,0,168.49611,0.99964775,0.99904096,0.99753739,0.99912455,0.99949069,0.91987256
-162.45629,1,0.10746623,2,3,0,166.64933,0.99992638,0.9986709,0.99853168,0.99913594,0.99874361,0.93377497
-163.98989,0.76576176,0.10746623,2,3,0,164.5115,0.99994624,0.99866913,0.99840429,0.99948478,0.99826304,0.93341255
-167.00466,0.99769738,0.10746623,5,31,0,170.04514,1.0018512,1.0015642,1.0004841,1.0008582,1.0013798,1.1070867
-170.18482,0.76541902,0.10746623,3,7,0,174.12332,1.0026884,1.0007503,1.0021577,1.0021399,1.0012726,1.1363407
-171.88999,0.8845588,0.10746623,2,3,0,173.56841,1.0030584,1.0002671,1.0020081,1.0017278,1.0019253,1.1331707
-172.72487,1,0.10746623,3,7,0,175.06639,1.0025663,1.0031735,1.0010816,1.0026446,1.0012616,1.2048095
-169.42016,0.9041517,0.10746623,2,3,0,175.16965,1.0025204,1.0022211,1.0013864,1.0024537,1.0015746,1.1979779
-169.42016,0.71508478,0.10746623,2,7,0,175.07256,1.0025204,1.0022211,1.0013864,1.0024537,1.0015746,1.1979779
-168.08273,0.98618759,0.10746623,4,15,0,172.63983,1.0001892,0.99993208,0.99879301,1.0001859,0.99934362,1.3029466
-168.00606,0.98694069,0.10746623,4,15,0,169.08858,1.0002015,0.99919719,0.99901861,0.99978732,0.99890367,1.315411
-167.5963,0.93557683,0.10746623,3,7,0,170.54097,0.99947967,0.99856852,0.99806833,0.99871433,0.99820228,1.3160095
-167.92828,0.96365853,0.10746623,3,7,0,168.75162,1.0001629,0.99860306,0.99809327,0.99904739,0.99893103,1.3163716
-165.75031,0.90702513,0.10746623,5,31,0,171.44019,0.9985592,0.99652014,0.99676578,0.99700871,0.99704268,1.1611679
-163.65807,0.94831503,0.10746623,3,15,0,169.30778,0.99896573,0.99919675,0.99778929,0.99872767,0.9981009,1.0930919
-164.54553,0.99858508,0.10746623,3,15,0,165.41473,0.99897875,0.99695735,0.99714182,0.99739156,0.99750805,1.1234111
-163.84701,0.95161562,0.10746623,4,31,0,165.96158,0.99998963,0.99813842,0.99838304,0.99847657,0.99842867,1.1349511
-165.75552,0.8184709,0.10746623,3,7,0,167.12413,0.99859707,0.99855362,0.99822622,0.99939917,0.99852725,1.1332221
-163.63264,0.91818513,0.10746623,3,7,0,168.40508,0.99904028,0.9988898,0.99801482,0.99934462,0.99880983,1.0714427
-163.75461,0.96812178,0.10746623,4,31,0,165.12979,1.0001818,0.99988264,0.99882637,0.99976431,0.99883026,1.1198831
-165.01529,0.93895232,0.10746623,4,31,0,167.31623,1.0001215,1.0003902,0.99915706,1.0002551,0.99891163,1.0219359
-165.97382,0.87703084,0.10746623,4,23,0,170.00509,0.99986707,0.99956178,1.0000478,0.99913916,0.99895597,1.1159663
-165.38022,1,0.10746623,3,7,0,167.42663,1.0010631,0.99907957,0.99842979,0.99998368,0.9998921,1.1087348
-167.58765,0.90360692,0.10746623,3,7,0,168.41874,1.0005989,1.0006999,1.0001615,0.9993184,0.99920518,1.1086438
-164.68065,0.98852689,0.10746623,3,11,0,169.42103,0.99986931,0.99937942,0.99893854,1.0001437,0.9998892,1.0848775
-164.13749,0.99972583,0.10746623,3,7,0,164.88947,0.99986497,0.99937673,0.99904463,1.0001083,0.99970064,1.0880203
-165.04837,0.99407033,0.10746623,3,7,0,165.82672,1.0009064,1.0005461,0.99895511,0.99965224,0.99920696,1.1029712
-167.12899,0.92602845,0.10746623,3,7,0,168.77157,1.0005171,0.99892646,1.0003696,1.0001973,1.0001916,1.1271976
-166.56613,0.996945,0.10746623,3,7,0,169.32752,1.0011235,0.9990955,1.0001048,0.99916166,1.0000934,1.1158301
-166.94753,0.97519453,0.10746623,4,23,0,169.17888,0.99910771,0.99650771,0.99774449,0.99799696,0.998009,0.99925212
-165.49015,1,0.10746623,4,15,0,169.01899,0.99922792,0.99712964,0.99720289,0.99841167,0.99818791,0.94256189
-165.98604,0.95004241,0.10746623,5,31,0,169.0723,1.0014056,1.0006794,1.0002655,0.99981337,1.0004373,0.968173
-162.74146,0.99750178,0.10746623,4,31,0,167.93186,1.0006886,0.99936565,0.99917997,0.99945922,0.99946551,1.0863998
-162.26764,0.81986128,0.10746623,3,11,0,165.11989,0.99973608,0.99914636,0.99830214,0.99922908,0.99849561,1.0662993
-162.79611,0.9335489,0.10746623,5,31,0,164.36933,0.99896507,0.99823047,0.99795255,0.998669,0.99840417,0.94372415
-162.79611,0.73508701,0.10746623,2,7,0,166.29149,0.99896507,0.99823047,0.99795255,0.998669,0.99840417,0.94372415
-162.82299,0.97018863,0.10746623,4,23,0,164.79804,0.99896583,0.99859574,0.99840841,0.99893175,0.99856015,1.0366622
-163.03684,0.9915696,0.10746623,4,31,0,164.09393,0.9991282,0.99846779,0.99864865,0.99890631,0.99860746,0.97559826
-163.66231,0.77634532,0.10746623,3,7,0,167.34182,0.99894393,0.9976269,0.99647769,0.9973917,0.99734153,1.0026253
-162.98724,0.83157994,0.10746623,3,11,0,166.47211,0.9997072,0.99818943,0.99796868,0.99843743,0.99901213,1.0155942
-163.92223,0.84366945,0.10746623,3,15,0,166.29448,0.9986812,0.99886265,0.99785504,0.99811674,0.99764851,1.0103689
-163.911,0.98860876,0.10746623,3,15,0,165.9931,0.99989424,0.9985328,0.999236,0.9985105,0.99891524,1.0028986
-163.89783,0.92502564,0.10746623,3,7,0,165.68302,0.9999787,0.99955985,0.99763341,0.9994352,0.99867994,1.0004562
-163.84677,0.87437989,0.10746623,3,11,0,168.2667,0.99868659,0.99691654,0.99718921,0.99779983,0.99730275,0.99390653
-164.26919,0.77075572,0.10746623,4,19,0,168.59247,0.99979067,0.99847158,0.99741916,0.99918535,0.998825,0.94225013
-164.36022,0.92282769,0.10746623,3,7,0,166.76724,0.99944562,0.9989386,0.99733864,0.99944107,0.99847958,0.96940313
-163.09245,0.94080089,0.10746623,3,15,0,167.43885,0.99846416,0.99856021,0.99740182,0.99817029,0.99803102,1.0240962
-168.85997,0.57131422,0.10746623,2,3,0,170.21838,0.9992859,0.99761576,0.99810712,0.99760005,0.99657964,1.0274349
-163.83384,1,0.10746623,2,3,0,169.91264,0.99815051,0.99719483,0.99745273,0.99774801,0.99718642,1.0194487
-162.92748,0.97250372,0.10746623,3,7,0,164.97304,0.9984455,0.99788499,0.99703092,0.99735451,0.99749126,1.0313042
-165.20146,0.63823857,0.10746623,2,3,0,166.91616,0.99886148,0.99805179,0.99680166,0.99742464,0.99671107,1.0341453
-166.32077,0.97903002,0.10746623,3,7,0,167.63754,0.99778167,0.99696168,0.99715563,0.9972379,0.99811334,1.053935
-163.78285,0.89819132,0.10746623,2,3,0,168.93308,0.99820755,0.99714965,0.99740576,0.99788065,0.99731776,1.0568239
-163.35959,0.88116471,0.10746623,3,7,0,166.96313,0.99885401,0.99761176,0.99691084,0.99732893,0.99778819,1.0786621
-163.90128,0.85926198,0.10746623,4,23,0,167.67142,0.99938262,0.99782382,0.99749762,0.9980758,0.99730935,0.97020279
-164.37978,0.96820846,0.10746623,3,7,0,165.6777,0.99809867,0.99781884,0.99702151,0.99784083,0.99812482,0.97121858
-163.83297,0.97567466,0.10746623,4,27,0,166.70406,0.99856501,0.99730777,0.99667225,0.99812635,0.99707362,1.0105009
-162.94468,0.99753789,0.10746623,4,31,0,164.67807,0.99941482,0.99851855,0.99760117,0.99909694,0.99800064,1.0647125
-163.77874,0.93683624,0.10746623,4,23,0,165.64787,0.99978277,0.99787463,0.99740646,0.99885483,0.99809465,0.98423038
-164.05442,0.98179038,0.10746623,4,23,0,166.2973,0.99907976,0.99871633,0.99714371,0.99843676,0.99870975,0.96595875
-163.4569,0.94898261,0.10746623,3,15,0,167.12185,1.0000983,0.9986978,0.99920483,0.99963959,0.99876533,0.99419702
-163.75752,0.94299346,0.10746623,5,31,0,167.78347,1.0005458,0.99926385,0.99836737,0.99977124,0.99983863,1.0267934
-163.03053,0.95912561,0.10746623,5,31,0,166.23379,0.9987425,0.99743429,0.99715148,0.99798736,0.99785389,1.0917724
-164.32418,0.82131242,0.10746623,4,19,0,166.58104,1.0009502,0.99984635,0.9995997,1.0003203,1.0006044,1.0605688
-169.87711,0.60841707,0.10746623,2,3,0,170.90008,1.0015999,1.0001803,0.99972233,1.0011595,0.99874577,1.0731987
-166.23143,0.98630594,0.10746623,2,3,0,172.15499,1.0002944,1.0000737,1.0002614,0.99994742,1.0005718,1.0953964
-169.56552,0.72839336,0.10746623,3,15,0,174.98211,1.0011252,0.99807158,0.99915735,1.0002523,0.99871357,1.0787118
-165.28512,1,0.10746623,2,3,0,170.12545,1.0001476,0.99991262,0.99865893,0.99863245,0.99966385,1.0633443
-164.04154,0.99674607,0.10746623,4,23,0,166.96262,0.99907624,0.99745766,0.9969638,0.99831382,0.99738418,0.96004475
-163.53929,0.9946539,0.10746623,4,31,0,165.30547,0.99833777,0.99797587,0.99741865,0.99748116,0.99798326,0.99540046
-163.00721,0.96816022,0.10746623,3,7,0,164.49185,0.99943456,0.99792691,0.99757613,0.99854048,0.99762442,0.996322
-162.23114,0.96949098,0.10746623,3,11,0,163.70873,0.99980575,0.99837173,0.99783383,0.99886279,0.99836784,0.97377967
-162.91369,0.5451738,0.10746623,2,3,0,168.29967,0.99970496,0.99802465,0.99851169,0.99854276,0.99837771,0.98215013
-163.32031,0.87281933,0.10746623,2,3,0,164.66522,0.99988627,0.99827417,0.99859487,0.99890815,0.998133,0.98257731
-165.81601,0.7843176,0.10746623,4,23,0,170.14242,0.99859514,0.9976314,0.99795137,0.9989306,0.9983661,1.1486454
-166.17242,0.89263631,0.10746623,3,15,0,170.61563,1.0002738,0.99986061,0.99828619,0.9983318,0.999172,1.121595
-163.45838,0.97254649,0.10746623,3,7,0,167.10999,0.99967602,0.99922007,0.99823302,0.99963975,0.99878227,1.1208002
-164.76574,0.90011946,0.10746623,2,7,0,166.02801,0.99977617,0.99963029,0.9976344,0.99957426,0.99873686,1.1214537
-165.94523,0.94461941,0.10746623,3,7,0,167.49288,1.0000287,0.9991808,0.99764768,0.99992796,0.99829738,1.138666
-165.9204,0.99867699,0.10746623,4,31,0,169.69252,0.99941857,0.99812267,0.99872845,0.99816059,0.99838558,0.8845985
-163.9766,0.81354247,0.10746623,2,3,0,168.63062,0.99972411,0.99910713,0.99786339,0.99926977,0.99875888,0.89700838
-166.15412,0.65973949,0.10746623,2,7,0,170.58579,0.99975108,0.99898734,0.99861321,1.0000564,0.99849617,0.90821526
-164.61731,0.96457783,0.10746623,4,23,0,169.28514,1.0005384,1.0007934,0.99924549,0.99993134,0.99978671,1.0055826
-164.5717,0.97452814,0.10746623,3,7,0,166.48038,1.0004112,1.0006852,0.99892382,0.99987145,0.99969877,1.0180262
-164.80227,0.98768121,0.10746623,3,15,0,167.7016,1.0007285,0.9984766,0.99905021,0.99915493,0.99930972,0.94207432
-164.36408,0.72034719,0.10746623,4,31,0,170.16201,1.0014416,0.99938187,0.99884849,0.99987147,0.99951719,1.0451247
-163.9337,0.9345007,0.10746623,3,7,0,166.27591,1.0003011,0.99864336,0.99870692,0.99963668,0.99835273,1.0387732
-162.69685,0.98883304,0.10746623,3,11,0,164.97458,1.0006998,1.0000177,0.99968481,1.0000221,0.99964135,1.0291986
-162.39868,0.93467781,0.10746623,3,7,0,163.75218,1.0007715,0.99969641,0.99914163,0.99990245,0.99968319,1.0433864
-166.5892,0.88831366,0.10746623,4,23,0,167.21289,0.99755789,0.99770361,0.99672219,0.99744419,0.99688419,1.208832
-162.47313,0.97350141,0.10746623,4,31,0,169.11145,0.99905136,0.99808059,0.99702456,0.99826801,0.99764842,0.99971288
-162.34538,0.95667391,0.10746623,3,11,0,164.19446,1.0003139,0.99882895,0.99895066,0.99939822,0.9988756,1.0127952
-162.86623,0.87871102,0.10746623,3,15,0,167.28164,0.99849294,0.99821985,0.99692747,0.99797573,0.99781617,1.0511615
-164.57516,0.60653765,0.10746623,2,3,0,167.1232,0.9990415,0.99821843,0.99700807,0.99778419,0.99693041,1.0537523
-165.47928,0.93941762,0.10746623,3,15,0,168.68544,1.0006646,0.99817829,0.99945175,0.99931443,0.99906049,1.0576021
-166.32831,0.92494104,0.10746623,3,15,0,170.59751,0.99880855,0.99933847,0.9973053,0.99849943,0.99750152,0.96395365
-165.73375,0.97379781,0.10746623,2,7,0,167.74504,0.99832805,0.99902698,0.99718374,0.99860462,0.99783871,0.96566125
-162.80486,0.72313997,0.10746623,2,3,0,170.09452,0.99900098,0.99758694,0.9971142,0.99816852,0.99770006,0.96360242
-163.53924,0.94981738,0.10746623,2,7,0,164.42917,0.99883901,0.99764913,0.99672699,0.99762765,0.99717691,0.95612347
-163.95995,0.91951944,0.10746623,3,7,0,165.13128,0.99829679,0.9977438,0.99771022,0.9976838,0.99798837,0.96018656
-163.59019,0.78125183,0.10746623,3,7,0,167.64556,0.9983473,0.99727045,0.9967582,0.99745749,0.99698821,0.95046012
-162.72726,0.98939673,0.10746623,5,31,0,164.98983,0.99997035,0.99961927,0.99876843,0.99945401,0.99930242,1.0915349
-167.32042,0.64965308,0.10746623,2,3,0,168.81805,1.000501,0.99786601,0.99940481,0.99938764,0.99855987,1.1150032
-165.36631,0.97258903,0.10746623,3,15,0,170.11457,1.0005224,0.99799475,0.99881792,0.99882806,0.99911588,1.1244156
-163.6873,0.99669866,0.10746623,3,15,0,166.04356,0.99891781,0.99920054,0.99770853,0.9984172,0.99823561,1.0816624
-164.01467,0.95496239,0.10746623,3,11,0,165.79455,0.99898101,0.99759873,0.99738098,0.99875159,0.99758057,1.0854481
-165.00253,0.94074605,0.10746623,3,11,0,168.31518,0.99787964,0.99764018,0.99718884,0.99683674,0.99732339,1.0895049
-165.54807,0.99174962,0.10746623,5,31,0,167.15883,1.001537,0.99944638,1.0003233,1.0007288,1.0002179,1.0598266
-165.36262,0.85907703,0.10746623,3,7,0,168.63447,1.0016479,1.0007429,0.99923109,1.0000107,0.99999116,1.0492522
-163.8278,0.98980289,0.10746623,4,15,0,166.59931,1.0007749,0.99921731,0.99869243,0.9987206,0.99920692,1.0486947
-162.96047,0.98781511,0.10746623,4,23,0,166.03673,0.99990689,0.99960876,0.9985745,0.99992817,0.99924034,0.99833439
-163.79823,0.8752335,0.10746623,2,3,0,165.24553,1.0003154,0.99939634,0.99822145,0.99999452,0.99952615,0.98655721
-164.56559,0.81757489,0.10746623,4,23,0,168.49089,0.99917552,0.99841836,0.99672427,0.99805794,0.9985892,1.0704683
-167.62993,0.82003822,0.10746623,3,7,0,168.68479,0.99876864,0.99816343,0.99649844,0.99773644,0.99896444,1.0658773
-166.20147,1,0.10746623,3,7,0,169.12304,0.99909131,0.99808264,0.99743455,0.99874758,0.99682897,1.0400676
-162.49304,1,0.10746623,3,7,0,166.14496,0.99852508,0.99814116,0.99763733,0.99817964,0.99787394,1.0320218
-162.76685,0.98575526,0.10746623,4,23,0,163.77285,0.99923805,0.99856812,0.99848255,0.99878292,0.99839947,1.0982293
-163.10779,0.89835718,0.10746623,4,23,0,165.40033,0.99986143,0.99876548,0.99881885,0.99891818,0.99817536,0.99810565
-164.10859,0.92791021,0.10746623,3,15,0,166.15286,1.0002585,0.99858833,0.99817354,0.99972875,0.9991749,0.9625327
-163.7511,0.95909008,0.10746623,3,15,0,167.704,1.0000198,0.99801949,0.9977648,0.99847815,0.9987071,0.9537957
-163.29034,0.96667388,0.10746623,3,7,0,165.28471,0.99946584,0.9988558,0.99743018,0.99899179,0.99874548,0.95981678
-162.7405,0.97742284,0.10746623,3,15,0,164.32229,1.0003166,0.99967114,0.99846698,0.99976133,0.99933406,0.9718835
-165.63221,0.91966742,0.10746623,4,15,0,167.04376,0.99760837,0.99724372,0.99543132,0.99714134,0.99684201,0.9970809
-164.00063,0.83486529,0.10746623,5,31,0,169.59331,1.0001956,0.99998352,0.99882806,0.99966735,0.99953362,1.1464654
-165.18855,0.70198091,0.10746623,2,3,0,168.80093,1.0006682,0.99935645,0.99826557,1.0002042,0.99962241,1.1399709
-163.42681,0.97468302,0.10746623,4,23,0,167.80467,1.0002174,0.99857246,0.99843659,0.99826792,0.99871826,0.99334486
-164.07273,0.98369454,0.10746623,4,31,0,166.04877,0.99926314,0.9972252,0.99719821,0.99767767,0.99798287,1.1003665
-162.34944,0.99266263,0.10746623,5,31,0,164.6395,0.99991769,0.99930803,0.99800583,0.99919296,0.9988636,0.98019297
-161.84544,0.79443273,0.10746623,4,23,0,167.07591,0.99972902,0.99882522,0.9986144,0.99914351,0.99893594,1.029676
-166.08246,0.88528123,0.10746623,5,31,0,166.83087,1.0019495,0.99996432,0.99955651,1.0003736,1.0002609,0.94005295
-163.14679,0.99708254,0.10746623,3,11,0,168.39277,0.99877326,0.9984536,0.99821313,0.99836252,0.99810109,0.95687684
-165.65385,0.95990033,0.10746623,4,15,0,167.96766,1.0022162,1.0006682,1.0001669,1.0013653,1.0008455,1.0386935
-164.51964,0.96243997,0.10746623,4,23,0,168.33185,0.99952714,0.99839367,0.99733032,0.99849461,0.99883016,1.1593823
-164.65233,0.99764518,0.10746623,3,7,0,165.39475,0.99903554,0.99818765,0.99816282,0.9985814,0.99767804,1.1711506
-164.52084,0.99007889,0.10746623,3,15,0,165.98232,0.99911281,0.99794897,0.99826933,0.99838255,0.99806879,1.1800008
-164.16806,0.92290594,0.10746623,4,15,0,166.8625,0.99905754,0.99764627,0.99740437,0.99781846,0.99797385,1.170382
-164.31098,0.91014907,0.10746623,3,7,0,165.65315,0.99922216,0.99907077,0.99809807,0.99917476,0.99803384,1.1449804
-162.43279,0.96685972,0.10746623,5,31,0,165.78872,1.0004333,0.99926407,0.9993737,0.99950212,0.99913579,1.0268804
