# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:53:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-163.85737,0.91520394,0.1090048,3,11,0,165.69721,1.0003162,0.99838019,0.99771619,0.99905106,0.99868031,0.96439637
-166.10688,0.91018737,0.1090048,3,11,0,167.74305,0.99974065,0.99742806,0.99732829,0.99791497,0.99768576,0.91283637
-163.75018,1,0.1090048,2,3,0,166.78864,0.99927983,0.99767472,0.99756441,0.99842179,0.99792457,0.91394095
-163.77787,0.71661582,0.1090048,3,7,0,168.19778,0.99958991,0.99916627,0.99748189,0.99857558,0.9985627,0.93854956
-163.30558,0.97139657,0.1090048,2,7,0,165.21417,0.99978885,0.99879542,0.99754498,0.99858372,0.99808364,0.94417181
-163.75432,0.82199357,0.1090048,4,23,0,166.97182,0.99918103,0.99890751,0.99756915,0.99899121,0.99899296,1.0736251
-163.62062,0.99840782,0.1090048,4,31,0,164.87254,0.99912796,0.9981732,0.99831828,0.99842904,0.99884752,0.95038873
-163.45028,0.86240811,0.1090048,3,15,0,169.28723,1.0008065,0.99957287,0.999545,0.99990875,0.99918199,0.9565808
-162.88296,0.98204307,0.1090048,4,15,0,164.79237,1.0002444,0.9989096,0.99897087,0.99965774,0.99922437,0.94598258
-161.85233,0.85006746,0.1090048,4,31,0,165.59022,0.99915299,0.99809872,0.99751761,0.99828653,0.99818646,0.99484726
-165.20624,0.70313912,0.1090048,5,31,0,168.77205,1.0016191,0.99927921,0.99945305,0.99998609,0.99988109,0.97582545
-163.9309,0.66500612,0.1090048,2,7,0,171.5845,1.0001613,1.0000058,0.99869905,0.99986454,0.99977365,0.95993776
-163.57336,0.94970672,0.1090048,2,3,0,165.25217,1.000754,0.99948619,0.99878502,1.0001829,0.99974079,0.96368211
-164.97114,0.727086,0.1090048,3,7,0,167.80062,1.0015212,0.99968932,0.99972934,0.9995221,0.99962514,0.98958084
-163.24906,1,0.1090048,4,15,0,166.63453,0.99976071,0.99918452,0.9980191,0.99854593,0.99811901,1.0754018
-163.5375,0.93565467,0.1090048,3,15,0,165.58943,0.99918518,0.99806124,0.9981206,0.9988833,0.99897226,1.036396
-163.49536,0.98713046,0.1090048,4,31,0,166.19209,0.99955736,0.99843669,0.99799042,0.9984248,0.99803549,0.90091782
-164.74402,0.82264402,0.1090048,3,7,0,165.82022,0.99950771,0.9985243,0.99783368,0.99901818,0.99906054,0.8938391
-165.81888,0.93102679,0.1090048,3,7,0,167.50604,1.0001904,0.9993604,0.99782785,0.99958478,0.9985301,0.89258255
-166.62883,0.72774217,0.1090048,4,31,0,172.49524,0.99867517,0.99669436,0.99718463,0.9965406,0.99675037,1.043007
-167.15797,0.81623757,0.1090048,3,7,0,170.45721,0.99836829,0.9986324,0.9970065,0.99877504,0.99893932,1.0505314
-167.85689,0.96729852,0.1090048,3,7,0,170.88771,0.99847896,0.99953262,0.99707231,0.99869701,0.9987831,1.050684
-162.7452,1,0.1090048,3,7,0,167.88196,0.99902785,0.99869908,0.99823861,0.99875604,0.99800516,1.0539041
-162.07203,0.99655195,0.1090048,4,23,0,163.25792,1.000083,0.99947114,0.99881979,0.99959827,0.99937394,1.0081271
-163.45531,0.92733325,0.1090048,3,15,0,164.35696,1.000744,0.99960278,0.99985459,1.0000168,0.99925443,1.0141493
-166.27189,0.8003277,0.1090048,2,3,0,167.05621,1.0008692,0.99988423,1.0000843,1.0004601,0.99886296,1.0173442
-164.81864,0.99624342,0.1090048,3,7,0,169.56984,1.0005704,0.99972146,0.99859837,0.99939365,1.0002318,1.0249269
-165.95368,1,0.1090048,3,7,0,167.1961,1.0011689,1.0002242,1.0005216,1.0010938,0.99963312,1.0302939
-164.75421,0.99739809,0.1090048,4,31,0,167.57584,1.0012419,1.0007104,0.99970547,1.0005918,0.99948453,1.0727279
-166.55924,0.68603175,0.1090048,3,7,0,173.02506,1.0006266,0.99848999,0.99858104,0.99891438,1.0000843,1.1100802
-166.37664,1,0.1090048,3,15,0,169.23832,0.99937015,0.99887742,0.99928857,0.99880022,0.99785042,1.1306152
-165.19839,0.99763637,0.1090048,3,7,0,167.59143,1.0002757,0.99925252,0.99763229,0.99889421,0.99949322,1.112707
-163.11187,0.96011507,0.1090048,4,19,0,167.29246,1.0001707,0.9986118,0.99768465,0.9985401,0.99882722,1.0271555
-162.46317,0.99552327,0.1090048,3,7,0,163.628,1.0002115,0.99887858,0.99803128,0.99887888,0.9989422,1.0564739
-162.82256,0.97649165,0.1090048,4,31,0,163.89415,0.99944511,0.99781059,0.99782437,0.99787295,0.99827555,1.0122873
-165.03795,0.88393685,0.1090048,4,19,0,166.21091,1.0008455,0.99870014,0.9996286,0.99895903,0.99934175,1.0600089
-162.08946,0.91686536,0.1090048,3,7,0,167.01497,1.0001633,0.99954394,0.99903873,0.99944413,0.99924202,1.0410986
-163.44981,0.82840257,0.1090048,2,3,0,163.98514,1.000284,0.99990101,0.99940919,0.99923337,0.99905957,1.0399045
-162.98053,0.84076275,0.1090048,3,7,0,165.69044,1.0004656,0.99922066,0.99862381,0.99877772,0.99873605,1.0302581
-162.26249,0.96254616,0.1090048,3,7,0,164.01309,0.99914059,0.99848815,0.99802029,0.99898363,0.99844366,1.0421322
-163.01866,0.92866294,0.1090048,4,19,0,163.93934,0.99959402,0.99883296,0.99912577,0.99938509,0.99909191,1.0071686
-161.98626,0.98209942,0.1090048,3,15,0,164.03815,0.99988009,0.99856775,0.99784321,0.99865595,0.99841448,1.0093961
-164.39524,0.82814978,0.1090048,3,7,0,164.97397,1.0001185,0.99811567,0.99836437,0.99801917,0.9986596,0.98436288
-164.28711,0.97608714,0.1090048,4,23,0,166.511,1.0000141,0.9987254,0.99950072,0.99943103,0.99971926,1.0314879
-166.9251,0.97265609,0.1090048,4,23,0,168.63717,1.0013848,1.00109,1.0000698,1.0013704,1.0013488,1.0800082
-165.54628,0.99551089,0.1090048,3,7,0,167.87679,1.0021869,1.0006133,1.0006914,1.0006236,1.0004564,1.0723494
-165.07638,0.88579711,0.1090048,3,15,0,168.89381,0.99995145,0.99942662,0.99802587,0.99816076,0.99821744,1.0941919
-165.60497,0.99477742,0.1090048,3,7,0,167.33439,0.99959149,0.9973753,0.99754078,0.99877985,0.99880898,1.0964044
-162.34502,1,0.1090048,2,3,0,165.35165,0.99946184,0.99818901,0.99784239,0.99856988,0.99814681,1.0884339
-162.74524,0.9478701,0.1090048,2,3,0,163.0663,0.99951517,0.99880208,0.99765624,0.99835984,0.99858322,1.0873537
-163.48835,0.86979377,0.1090048,3,15,0,166.14428,0.99846677,0.9975097,0.99713584,0.99805835,0.99708756,1.0737547
-163.20729,0.92558949,0.1090048,4,31,0,169.2418,0.99941398,0.99842381,0.99754615,0.99827268,0.99893343,1.0189755
-163.82689,0.96128344,0.1090048,3,7,0,164.73101,0.99894979,0.99791943,0.99761959,0.99836018,0.99886868,1.0446105
-164.17407,0.97336675,0.1090048,4,15,0,166.96532,0.99868725,0.99719769,0.9968011,0.99704085,0.99763708,1.1024854
-164.37083,0.95294371,0.1090048,4,31,0,166.57701,0.99929538,0.9984472,0.99712651,0.99882971,0.99849604,1.1517394
-162.62662,0.92203693,0.1090048,4,23,0,167.26599,0.99865551,0.99795107,0.99721713,0.99764645,0.9979302,1.0543188
-163.4199,0.94289219,0.1090048,3,7,0,163.83459,0.99881501,0.99767054,0.9979678,0.9980589,0.99743542,1.0517144
-162.46886,0.96126249,0.1090048,3,15,0,165.63742,0.99987426,0.99911701,0.99814917,0.99938321,0.9987793,1.0855327
-162.62696,0.97744462,0.1090048,5,31,0,163.50206,0.99879481,0.99789763,0.99698984,0.99806318,0.99779752,1.0825143
-164.95134,0.7468368,0.1090048,3,11,0,168.94564,0.99911898,0.99907662,0.99922972,0.99849515,0.99864952,1.0617468
-163.07387,0.9895888,0.1090048,4,23,0,166.49036,0.99993207,0.99885154,0.99756196,0.99833702,0.99850911,1.0007108
-161.7228,1,0.1090048,2,3,0,162.98469,0.9993963,0.9986258,0.99801343,0.99879256,0.9986371,1.0038187
-164.52026,0.76114676,0.1090048,2,3,0,164.76163,1.0001297,0.99845598,0.99723888,0.99923626,0.99847439,1.0095578
-164.73038,0.94633312,0.1090048,3,7,0,167.06518,0.99886259,0.99861259,0.99897751,0.99859506,0.99873538,0.9902223
-162.77748,0.99784006,0.1090048,4,23,0,165.78825,0.99998814,0.99914235,0.99793305,0.9995061,0.99910712,1.0293979
-162.94328,0.99922099,0.1090048,3,15,0,163.67032,0.99920353,0.99815211,0.99832958,0.9980544,0.99792346,1.0365515
-169.85865,0.53790047,0.1090048,2,3,0,171.23398,0.9978816,0.99891395,0.99861899,0.99883679,0.99750743,1.0247207
-172.50311,0.80580594,0.1090048,3,7,0,177.27466,1.001409,0.99842932,0.99745797,0.99814596,0.99882407,0.98127076
-163.70339,1,0.1090048,3,7,0,173.19862,1.0000286,0.99822309,0.99885762,0.99942514,0.99873297,0.99366972
-163.0924,0.7788591,0.1090048,2,7,0,166.78804,1.000175,0.99886303,0.99905064,0.99862226,0.99890731,0.99907428
-165.02793,0.86695918,0.1090048,2,7,0,166.35131,0.99962687,0.99871655,0.99947684,0.99848275,0.99902005,0.99328179
-163.64438,0.8205659,0.1090048,3,7,0,168.75114,1.0005637,0.99860192,0.99787452,0.99898799,0.99878539,1.0042648
-163.84073,0.93827604,0.1090048,2,7,0,165.73273,0.99969735,0.99870157,0.99782862,0.99969378,0.99836424,1.0039935
-164.17743,0.99536621,0.1090048,5,31,0,165.73725,0.99872416,0.99781218,0.99778362,0.99871471,0.99763764,1.1198644
-163.50157,0.96226755,0.1090048,4,23,0,166.16529,1.0006352,0.9996454,0.99931887,1.0001097,1.000194,1.0671042
-162.66343,0.88108966,0.1090048,3,7,0,165.95406,1.0005763,0.99954287,0.99932352,0.99938393,0.99912152,1.0466166
-163.46532,0.82684824,0.1090048,3,15,0,165.76986,1.0003652,0.99865911,0.99843815,0.99872497,0.99844823,1.0993351
-165.82369,0.89072979,0.1090048,3,15,0,166.86088,0.99951393,0.99859784,0.99638396,0.99845244,0.99757093,1.0764538
-162.80427,0.99845338,0.1090048,2,7,0,166.33257,0.99869163,0.99822409,0.99742483,0.99787943,0.99767566,1.0876428
-162.88211,0.77642211,0.1090048,3,7,0,166.73693,0.99902952,0.99768886,0.99781525,0.9981986,0.99809607,1.0943412
-162.95436,0.93154068,0.1090048,2,7,0,164.93535,0.99899035,0.99807818,0.99783854,0.99840839,0.99860314,1.0878005
-162.60416,0.81549219,0.1090048,4,27,0,166.51794,0.99920609,0.99835004,0.99728084,0.99805879,0.9976771,1.0556464
-163.86968,0.8729882,0.1090048,2,3,0,164.67183,0.99918775,0.99854355,0.99686934,0.99769586,0.99793616,1.0579637
-163.72109,0.99431905,0.1090048,4,31,0,164.49246,0.99865862,0.99763454,0.99749519,0.99870459,0.99774227,1.0694703
-163.13406,0.98982516,0.1090048,3,15,0,165.70263,0.99956876,0.99935387,0.99848611,0.99981061,0.99890666,1.0166245
-164.63045,0.86701412,0.1090048,2,3,0,165.90646,0.99983861,0.99971871,0.99800449,0.99970154,0.99827478,1.0232062
-165.49385,0.98163985,0.1090048,3,7,0,166.56204,0.99960394,0.99762876,0.99898553,0.99829746,0.99813944,1.0466043
-165.68978,0.96137267,0.1090048,3,15,0,168.43771,1.0001723,1.0001728,0.99803643,0.99999286,0.99978994,1.0431381
-165.69706,0.87650738,0.1090048,3,7,0,169.55755,1.0010689,0.99940589,1.0000714,0.99954928,0.99895839,1.0721819
-163.44183,1,0.1090048,2,3,0,165.9959,1.0008881,0.99958201,0.99973742,0.99959293,0.99930945,1.0653286
-164.26861,0.89968113,0.1090048,3,15,0,167.13151,0.99885309,0.99773748,0.99770136,0.99844041,0.99718062,1.0899221
-166.32044,0.93028323,0.1090048,4,31,0,168.63873,0.99839503,0.99756308,0.9957514,0.99719015,0.99789599,1.0217965
-164.70936,0.98651369,0.1090048,4,27,0,168.33535,0.99922575,0.99820831,0.9963381,0.99806778,0.99785828,0.97841649
-163.23384,1,0.1090048,3,7,0,165.68182,0.99938446,0.99766007,0.99750802,0.99787167,0.99840888,0.99826029
-163.65567,0.81409381,0.1090048,2,7,0,167.23916,0.99956612,0.99809386,0.99678063,0.99833537,0.99799111,1.0037663
-162.61011,0.99494707,0.1090048,3,7,0,164.44672,0.99874278,0.99840874,0.99770621,0.99872761,0.99813297,0.99872575
-162.38145,0.83357009,0.1090048,3,7,0,165.14142,0.99939149,0.99790993,0.99781361,0.99830098,0.99781643,1.0149904
-164.24556,0.9300893,0.1090048,5,31,0,165.07689,1.0007686,1.0002014,0.99916376,1.0005183,0.99917188,1.0731253
-163.69357,0.98644441,0.1090048,4,31,0,167.19173,1.0007688,0.99967136,0.99906829,1.0002701,0.99909222,0.96975553
-165.15896,0.87060309,0.1090048,3,15,0,169.30867,0.99921659,0.99748636,0.99697047,0.99716692,0.9971207,0.97613266
-162.94823,0.82533397,0.1090048,3,15,0,168.13598,0.99904252,0.9986374,0.99795573,0.99894721,0.99792322,0.9742405
-163.48439,0.90157111,0.1090048,3,15,0,165.31465,0.99943083,0.99779384,0.9980399,0.99791418,0.99838203,0.95770242
-163.23795,0.96749576,0.1090048,4,19,0,165.30744,1.0002527,0.99889263,0.9990084,0.99859332,0.99912068,1.0489346
-162.55392,0.97012593,0.1090048,3,15,0,165.10396,0.99966987,0.9988121,0.99852107,0.9987371,0.99921567,1.043908
-162.55071,0.99865155,0.1090048,3,11,0,163.08207,0.99893482,0.99873874,0.99775811,0.99865469,0.99844805,1.0586563
-163.36641,0.91405998,0.1090048,4,31,0,165.30819,0.99912912,0.99772072,0.99770068,0.99801276,0.998645,1.0065088
-165.08369,0.91818899,0.1090048,2,3,0,165.56642,0.99903506,0.9972898,0.99750373,0.99798655,0.99873192,1.0041984
-166.42143,0.89647565,0.1090048,3,7,0,169.03117,0.99957067,0.9988309,0.99664324,0.99805484,0.99742024,0.99467978
-165.62149,1,0.1090048,3,7,0,168.46885,0.99875766,0.99748414,0.99861886,0.99861805,0.99840841,1.015821
-165.39145,0.97558066,0.1090048,4,31,0,169.77496,0.99872196,0.99674743,0.99753102,0.99786974,0.99810789,1.0958819
-165.13222,0.92333597,0.1090048,3,15,0,169.14371,0.99941105,0.99949636,0.99770646,0.99851968,0.99791207,1.1303265
-165.72708,0.73709815,0.1090048,3,7,0,171.25045,0.99884474,0.99897963,0.9973661,0.99824489,0.99902516,1.1120538
-163.83671,1,0.1090048,3,7,0,166.01973,0.9989758,0.99773351,0.99796339,0.99788328,0.99832097,1.1268025
-162.62875,0.88909096,0.1090048,4,23,0,166.31808,0.99984883,0.99937648,0.99897256,0.9993801,0.99937008,1.0724021
-163.01806,0.88277291,0.1090048,4,23,0,166.9258,1.0009212,0.99971742,0.99882822,1.0000863,0.9993209,1.0182305
-163.0688,0.94184517,0.1090048,3,15,0,165.16872,0.99911094,0.99888498,0.99837699,0.99821011,0.9982529,1.0184811
-165.05423,0.89536753,0.1090048,5,31,0,168.95461,0.99926572,0.99735503,0.9971872,0.99804161,0.99773152,1.1850554
-165.25575,0.93477317,0.1090048,3,7,0,166.73817,0.99897454,0.99866315,0.99696248,0.99817768,0.99747818,1.178198
-163.20829,0.88493126,0.1090048,3,15,0,168.73398,0.99917449,0.99845619,0.99814794,0.99878969,0.99861368,1.1326475
-162.56066,0.98244426,0.1090048,4,31,0,164.89204,0.99977527,0.99944037,0.9988652,0.9991678,0.99862877,1.0033494
-163.00909,0.92587947,0.1090048,3,15,0,164.1919,1.0003851,0.99883127,0.99793733,0.99934751,0.99905931,1.0179388
-162.18505,0.99580602,0.1090048,3,15,0,163.79991,0.99953489,0.99910275,0.99834492,0.99926609,0.99847561,1.0075865
-169.23408,0.69278032,0.1090048,5,31,0,172.03466,0.99938696,0.99934932,0.99763496,0.99873481,0.99916987,1.3204133
-166.23568,0.99208034,0.1090048,5,31,0,173.06387,1.0010933,1.0000691,1.0006684,1.0006453,1.0007234,1.1605591
-162.45249,0.97519246,0.1090048,4,15,0,167.58258,0.99988857,0.99936964,0.9985658,0.99955499,0.99917771,1.0762274
-163.81844,0.73971172,0.1090048,2,3,0,165.74534,1.0004563,0.99865091,0.99811521,0.99910179,0.99825884,1.073745
-163.1666,0.99126308,0.1090048,4,19,0,166.0665,1.0000102,0.99815227,0.99839976,0.99899399,0.99909025,1.0499521
-166.26977,0.80751565,0.1090048,3,11,0,168.01039,0.99933583,0.99975832,0.99855277,1.0001707,0.99955458,1.0069305
-166.43574,0.9380082,0.1090048,3,15,0,169.44008,1.000555,0.99890697,0.99872082,0.99792108,0.99914557,1.0462765
-162.50096,1,0.1090048,2,3,0,166.90302,0.99929625,0.99881484,0.99844225,0.99913359,0.99894355,1.0334578
-163.44756,0.94668807,0.1090048,3,7,0,163.87276,0.99996334,0.99855427,0.99858788,0.99904864,0.99956725,1.0465306
-165.34344,0.84172377,0.1090048,3,15,0,168.52276,1.0008218,0.99853833,0.99805273,0.99956517,0.99932333,0.98398746
-166.56805,0.98210328,0.1090048,3,7,0,167.61035,1.0000355,1.0006181,0.99997903,0.99971163,0.9993904,0.98175305
-165.06788,1,0.1090048,2,7,0,168.39804,1.0003211,1.0004944,0.99937056,0.99965713,0.99898142,0.98623473
-163.85936,0.99243137,0.1090048,4,23,0,166.63529,1.0007352,0.99910745,0.9987437,1.0001218,0.99980156,1.0166604
-163.70253,0.84315644,0.1090048,3,7,0,166.77276,1.000627,0.99992296,0.99868283,0.99937767,0.99876549,1.0153287
-163.98558,0.96812687,0.1090048,3,7,0,164.89446,1.0003698,0.99995648,0.99895373,0.99930064,0.99860516,1.0214272
-163.04516,0.95612836,0.1090048,3,7,0,165.61958,1.0005518,1.0001458,0.99885091,0.99990679,0.99921409,1.0225671
-163.54865,0.91306566,0.1090048,3,15,0,164.78622,0.99977619,0.99898903,0.99877886,0.9982153,0.99864192,1.0206117
-164.56415,0.94364473,0.1090048,5,31,0,166.03248,0.99896636,0.9987709,0.99715041,0.99794113,0.9985543,1.1107444
-164.22598,0.99314,0.1090048,2,7,0,165.05422,0.99905093,0.99881096,0.9969582,0.99821676,0.99836382,1.1110258
-162.93617,0.99601333,0.1090048,3,15,0,166.12,1.0001171,0.99894576,0.99856643,0.99947942,0.99852164,1.0942035
-162.86729,0.89418907,0.1090048,4,31,0,168.17897,1.0004179,0.99935597,0.99917041,0.99935627,0.99983468,1.0291994
-163.21717,0.79897611,0.1090048,4,19,0,166.40501,0.99995423,0.99917028,0.99847465,0.99992073,0.99866423,0.9975072
-162.68124,0.99788593,0.1090048,3,15,0,165.00335,0.99962194,0.99840389,0.99774464,0.99801581,0.99854379,1.0119949
-165.61659,0.66798584,0.1090048,2,3,0,167.7537,0.99935604,0.99859758,0.99736715,0.99723305,0.9977431,1.0100251
-165.61659,0.30120051,0.1090048,2,3,0,176.46317,0.99935604,0.99859758,0.99736715,0.99723305,0.9977431,1.0100251
-163.36834,0.97077627,0.1090048,2,7,0,168.87057,0.99943626,0.99851264,0.99791805,0.99825544,0.99753524,1.0108651
-162.09794,0.97163774,0.1090048,3,15,0,165.34822,1.0002973,0.9995976,0.99864295,0.99943893,0.99904794,1.0276258
-163.03126,0.88272378,0.1090048,4,31,0,164.24841,0.99937958,0.99933995,0.99873516,0.99919056,0.9987232,1.0786253
-162.53298,0.90006527,0.1090048,3,7,0,165.6342,0.99948636,0.99821974,0.99791457,0.99836385,0.99839262,1.1029328
-166.53719,0.95512552,0.1090048,4,15,0,167.17418,0.99826952,0.99673006,0.99633099,0.99712666,0.99721897,1.2290381
-165.47816,0.93600139,0.1090048,5,31,0,168.98068,1.0022589,1.0006553,1.00039,1.0008697,1.0003001,1.0445005
-167.22305,0.71075383,0.1090048,4,23,0,171.89443,0.99759595,0.99719487,0.99659668,0.9961176,0.99724157,0.98774311
-163.76118,1,0.1090048,2,3,0,167.01986,0.99787112,0.99720649,0.99616234,0.99733702,0.9969367,0.99045598
-163.23864,0.78698207,0.1090048,4,23,0,167.61256,0.99829692,0.99728532,0.99718805,0.99770259,0.99707804,1.027169
-162.32404,0.99001355,0.1090048,3,15,0,165.45587,0.99986015,0.99908395,0.99784555,0.99888904,0.99892842,1.0222819
-161.96052,0.98586689,0.1090048,2,3,0,162.66374,0.99967821,0.99862318,0.99854256,0.99912961,0.99857915,1.0272921
-166.05952,0.60235935,0.1090048,4,23,0,170.0942,0.9991656,0.99875874,0.99800241,0.99760691,0.99876317,1.1649588
-165.60305,0.99525064,0.1090048,3,15,0,167.60843,0.99994426,0.99779141,0.998401,0.99937658,0.99859093,1.1515906
-165.7703,0.91106597,0.1090048,3,15,0,170.81137,1.0005953,1.0000511,0.99889802,0.99914254,0.99956478,1.2003144
-165.06523,1,0.1090048,3,7,0,166.31957,1.0000865,0.99874712,0.99884324,0.99972735,0.99859153,1.1824329
-164.40736,0.91503633,0.1090048,3,7,0,166.90789,0.99944775,0.99921604,0.99806596,0.99854197,0.99890463,1.165662
-164.19178,0.98788229,0.1090048,3,7,0,165.04034,0.99963897,0.99882837,0.99795032,0.99856892,0.99896235,1.1731664
-162.93786,0.9940799,0.1090048,4,31,0,165.55582,0.9988705,0.9982883,0.99780079,0.99798461,0.99848904,0.97916792
-162.3971,0.97975689,0.1090048,4,27,0,165.16222,0.99923171,0.99850427,0.99733773,0.99809554,0.99790097,1.0399432
-162.80171,0.90483204,0.1090048,4,23,0,164.7732,0.99868009,0.99780725,0.99761566,0.99841423,0.99823704,1.0092266
-162.92216,0.82655698,0.1090048,4,31,0,166.52066,0.99950764,0.99859984,0.99770444,0.99793357,0.9982093,0.97789431
-162.35537,0.9378519,0.1090048,2,3,0,164.11946,0.99881242,0.99809734,0.99733123,0.99850824,0.99793955,0.98702294
-166.43614,0.68164804,0.1090048,2,3,0,167.05914,0.99808238,0.99868806,0.9970711,0.99876587,0.99745023,0.98383747
-165.86502,0.99636823,0.1090048,5,31,0,169.65465,1.0018665,1.000004,0.99949259,1.0009166,1.0005038,1.118445
-167.12649,0.83873078,0.1090048,3,11,0,170.90797,1.0024563,1.0009888,1.0006206,1.0003887,1.0009491,1.1001862
-167.48668,0.9553622,0.1090048,4,23,0,171.90382,1.0011834,0.99970817,1.0006398,0.99920049,1.0000102,1.0136894
-166.20314,0.83971254,0.1090048,3,7,0,171.1044,1.0009013,1.0002437,1.0004856,0.99950138,0.99947052,1.0258212
-165.94691,0.97911015,0.1090048,4,31,0,168.52344,1.0007336,0.99982376,1.0007412,0.99998519,0.99955535,1.017877
-165.54029,0.78321014,0.1090048,4,19,0,172.90267,1.0007491,0.99856236,0.99953188,0.99951204,1.0000584,1.0449933
-166.47932,0.88224153,0.1090048,3,7,0,168.84205,0.9999909,0.99885174,0.99944918,0.99964815,1.0003406,1.0469118
-163.83127,0.99982704,0.1090048,3,7,0,167.69343,1.0013349,1.0002063,0.99951856,0.99979915,0.9995777,1.0440451
-163.93398,0.69357578,0.1090048,1,3,0,168.05428,1.0005021,1.0003086,0.99932002,1.0004898,1.0001396,1.0430144
-168.68161,0.78108858,0.1090048,4,31,0,171.56441,0.99921174,0.99946521,0.9968955,0.9989133,0.99738427,1.200219
-169.88891,0.94761291,0.1090048,3,15,0,173.80155,0.99991243,1.0003055,0.9970393,0.99886358,0.99876007,1.2049655
-165.03119,0.99778959,0.1090048,4,23,0,171.84655,1.001498,0.9993149,0.99972708,0.99978432,0.99987582,1.1197414
