# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:53:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep0/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-162.25867,0.78293873,0.11999902,2,3,0,163.77952,0.99998389,0.99875624,0.99787422,0.99900556,0.99843965,0.98325471
-162.77329,0.89189906,0.11999902,2,3,0,163.71967,0.9996879,0.9993398,0.99785423,0.99875915,0.99847028,0.9856425
-162.96557,1,0.11999902,3,7,0,163.75984,0.99978297,0.99798461,0.99828516,0.9987558,0.99865298,0.96665612
-165.10865,0.70607375,0.11999902,2,3,0,166.11038,1.0003755,0.99804763,0.99816545,0.99920386,0.99827043,0.96768
-163.06698,0.99194782,0.11999902,2,7,0,165.82091,0.99946932,0.99934014,0.99809918,0.99897128,0.99892713,0.94884728
-164.26927,0.84117803,0.11999902,3,15,0,166.00725,1.0001263,1.0004259,0.9987741,0.99977417,0.9995593,0.99418589
-173.46823,0.62190821,0.11999902,4,23,0,175.4827,0.99644576,0.99714837,0.99465618,0.9951253,0.99642566,1.0601444
-170.16226,1,0.11999902,3,7,0,175.52351,0.99842723,0.99583386,0.99600397,0.99785808,0.99621059,1.0879145
-167.94677,0.98920477,0.11999902,4,23,0,172.70033,1.0000976,1.0000388,0.99895117,0.99848712,0.99966438,1.2083004
-165.12979,0.93171513,0.11999902,4,23,0,171.75876,1.0007059,0.99919713,0.99850642,1.0003022,0.99929103,1.1490034
-164.15249,0.91220792,0.11999902,3,7,0,168.26591,1.0006974,0.99989948,0.99897528,0.99905697,0.99919791,1.1095306
-164.41102,0.77681892,0.11999902,2,3,0,167.71247,1.0002439,0.99969332,0.99946956,0.99987649,0.99872965,1.1159373
-164.52293,0.67868129,0.11999902,3,7,0,170.01313,1.0002199,0.99890004,0.99810726,0.99847967,0.99935625,1.125992
-165.0196,0.94319059,0.11999902,3,15,0,167.04236,0.99872666,0.99770611,0.99766214,0.99892407,0.99812266,1.1481434
-165.01689,0.93445041,0.11999902,4,23,0,168.30399,0.99972765,0.99959968,0.99764921,0.99914339,0.99937964,0.98057223
-168.16221,0.62658459,0.11999902,3,15,0,174.04423,1.0011242,0.99919991,0.99992914,0.9989999,0.99853458,1.0551127
-164.18779,1,0.11999902,2,3,0,170.09593,1.0008158,0.99873577,0.99846124,0.99890398,0.99945898,1.0580454
-164.34846,0.98272781,0.11999902,3,7,0,166.0961,1.000042,0.99854577,0.99926822,0.99991196,0.99920678,1.0603524
-165.66792,0.87355843,0.11999902,2,7,0,167.77375,1.0010988,1.0001146,0.99984224,0.99926827,0.99915521,1.0650792
-164.58932,0.8921527,0.11999902,2,3,0,168.23183,1.0007886,1.0001466,1.0002115,1.0003824,0.9993492,1.0643902
-163.92135,0.92993416,0.11999902,4,31,0,167.26364,0.99833239,0.99754899,0.99692839,0.9972904,0.99748695,0.92401885
-165.49061,0.51184887,0.11999902,2,3,0,166.90551,0.99851459,0.99705943,0.99711166,0.9980276,0.99699538,0.92470558
-166.33413,0.79021466,0.11999902,2,7,0,169.79606,0.99768715,0.99793122,0.99676057,0.99805774,0.99707407,0.93057134
-163.5803,1,0.11999902,3,7,0,166.21739,0.99892881,0.9975676,0.99696386,0.99771211,0.99743292,0.92630159
-162.85639,0.72346046,0.11999902,2,7,0,166.20522,0.99891458,0.9983811,0.99788048,0.99853886,0.99852906,0.94656282
-163.86782,0.90077713,0.11999902,2,7,0,165.13062,0.99915049,0.9978566,0.99709893,0.99781996,0.99733014,0.93433653
-163.61083,0.93806084,0.11999902,5,31,0,165.55467,0.99982459,0.99886623,0.99799762,0.9989684,0.99840561,1.1614422
-163.65987,0.89057807,0.11999902,4,31,0,166.22176,1.0008275,0.99921391,0.99891415,0.99974224,0.99891802,1.1046632
-162.61715,0.97215809,0.11999902,4,31,0,165.48944,1.000412,0.99946087,0.99942033,0.99948342,0.99904411,1.0147069
-163.58582,0.80121359,0.11999902,3,11,0,165.32207,0.99964724,0.99924716,0.99836441,0.99841533,0.99920088,1.0511617
-163.18348,0.98477411,0.11999902,2,7,0,164.75718,0.99929505,0.99904584,0.9984106,0.99959064,0.99865568,1.0405377
-164.17766,0.9192006,0.11999902,3,7,0,164.7435,0.9986189,0.99845744,0.99793403,0.99915123,0.99809137,1.0712414
-163.44904,0.99872134,0.11999902,4,23,0,165.40537,0.99973387,0.99846518,0.99803589,0.99795457,0.99852971,0.95746722
-163.2582,0.94743468,0.11999902,2,7,0,164.90077,0.99959969,0.99821671,0.99806143,0.99879079,0.99788805,0.94565943
-164.01648,0.63769174,0.11999902,3,11,0,170.78579,0.9991377,0.99924457,0.99776833,0.99899177,0.99892463,0.96069499
-162.83797,0.9969529,0.11999902,4,23,0,165.01945,0.99882574,0.99846674,0.99769291,0.99853827,0.99863696,1.0188106
-162.87481,0.98821267,0.11999902,4,23,0,164.44282,0.99934924,0.99818434,0.99766771,0.99814523,0.99828806,1.1189883
-162.35658,0.87582021,0.11999902,4,27,0,165.78891,0.99907781,0.99803108,0.99773072,0.99864724,0.99786017,0.99345918
-162.78955,0.75210923,0.11999902,2,3,0,164.99266,0.99887994,0.99854659,0.99767564,0.99788365,0.99820021,0.99703578
-162.38957,0.88975942,0.11999902,2,3,0,164.14566,0.99912152,0.99820264,0.9976183,0.99834614,0.99759582,1.0004541
-162.38957,0.398183,0.11999902,2,3,0,167.7587,0.99912152,0.99820264,0.9976183,0.99834614,0.99759582,1.0004541
-163.37136,0.83125937,0.11999902,3,11,0,165.66372,0.99968353,0.99830749,0.99820466,0.99795615,0.99797558,1.0048763
-164.34052,0.86853529,0.11999902,3,15,0,167.29188,1.0007244,0.99916278,0.99945387,0.99912184,0.99910172,0.93858966
-164.28349,0.96708847,0.11999902,4,31,0,165.90504,1.0008235,1.0006006,0.99917292,1.0001107,0.99953485,0.96302068
-164.84126,0.85101778,0.11999902,4,31,0,168.90477,0.99939474,0.99926563,0.99795693,0.99902802,0.9984309,0.87916565
-163.68098,0.99983145,0.11999902,4,15,0,165.0483,1.00008,0.99883912,0.99853029,0.99912017,0.9988035,0.88323288
-164.32547,0.8381755,0.11999902,2,3,0,164.7164,0.99950603,0.99898688,0.99870178,0.99919408,0.99860759,0.88259114
