# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep1/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-168.56589,0.94235382,0.11029089,4,23,0,171.91578,1.0003305,0.9991496,0.99673476,0.99940821,0.99931444,1.0621221
-162.93269,1,0.11029089,2,3,0,169.25494,0.99929069,0.99941663,0.99822834,0.99901225,0.99845337,1.0432385
-163.63725,0.90675239,0.11029089,3,15,0,166.77151,1.0004743,0.99893219,0.99881748,0.99856091,0.99886449,1.0774731
-165.04523,0.9003139,0.11029089,2,7,0,166.50221,1.0000588,0.99835875,0.99949395,0.99973749,0.99927037,1.0642713
-165.79584,0.82885993,0.11029089,2,7,0,168.94297,1.0006007,0.99987318,0.99791041,0.99874681,0.9986561,1.0699658
-165.3633,0.9577364,0.11029089,3,15,0,168.82647,0.99941132,1.0001417,0.99881802,0.99954858,0.99855749,1.062082
-166.81427,0.84347631,0.11029089,3,7,0,170.53004,0.99998586,0.99726928,0.99784952,0.99809476,0.99901954,1.0315915
-165.00317,0.98524993,0.11029089,3,7,0,169.009,1.000549,0.99868676,0.99951972,0.99929485,0.9999802,1.0774538
-165.01927,0.93981828,0.11029089,3,15,0,167.7881,1.0008951,0.99887303,0.99876174,1.0003511,0.99956683,1.0620672
-164.09933,0.93375836,0.11029089,4,23,0,168.89306,0.99929804,0.99822024,0.99731939,0.99918395,0.99794747,0.96909199
-164.81444,0.89559557,0.11029089,2,3,0,166.12646,0.99899151,0.99854011,0.99767665,0.99736446,0.99825074,0.98017855
-165.0938,0.96096488,0.11029089,3,15,0,167.32219,0.99984717,0.99788031,0.99809777,0.999456,0.99818763,0.98998668
-164.04457,0.99089995,0.11029089,3,7,0,167.30966,0.99860392,0.99884617,0.99747953,0.99872478,0.99850715,0.99461666
-162.70383,0.99220423,0.11029089,3,11,0,164.7439,0.99978444,0.9990118,0.99811346,0.99879204,0.99805918,0.99499143
-161.98491,0.94780559,0.11029089,3,15,0,163.99667,1.0000831,0.99896441,0.99878866,0.9991178,0.99924763,1.012121
-163.52124,0.84121722,0.11029089,4,23,0,165.23166,0.9983135,0.99740296,0.99698979,0.99753288,0.99738291,1.1229625
-162.07522,0.9600025,0.11029089,5,31,0,165.73603,0.99973752,0.9987341,0.99778422,0.99874507,0.99861986,0.96728927
-163.10025,0.91337796,0.11029089,3,7,0,163.57299,0.99935437,0.99885052,0.99728227,0.9987956,0.99844769,0.96544212
-166.34864,0.82356406,0.11029089,5,31,0,168.84856,0.9987888,0.99703798,0.99721607,0.99679299,0.99796395,1.1503184
-167.34603,0.99608593,0.11029089,4,15,0,169.24228,0.99771489,0.99615333,0.99646084,0.99581707,0.99690832,1.0872463
-166.47011,0.93021308,0.11029089,4,15,0,169.91591,0.99769517,0.99803458,0.99574734,0.99709908,0.99667224,1.096243
-164.39065,0.9857548,0.11029089,4,15,0,167.76068,0.99814497,0.99831053,0.99641227,0.99790529,0.99739846,1.0231653
-164.5154,0.93051338,0.11029089,3,15,0,167.10247,0.99970569,0.99834219,0.99909242,0.99817173,0.9988549,1.0555151
-165.64061,0.99167907,0.11029089,3,11,0,167.05315,1.0003013,0.999788,0.9981094,1.0004031,0.99942238,1.1260572
-163.16256,0.83946596,0.11029089,3,7,0,168.89121,0.99951089,0.99930595,0.99838699,0.99910485,0.99899824,1.1179234
-165.06548,0.71998407,0.11029089,3,7,0,168.94639,1.0010951,0.99942676,0.99888706,0.99947162,1.0000854,1.1416599
-167.73433,0.88722495,0.11029089,4,15,0,169.41012,1.001701,1.0014516,0.9999068,1.0002402,1.0010278,1.1252756
-162.27139,0.97449106,0.11029089,4,23,0,169.11807,0.99925577,0.9990429,0.99790634,0.99890821,0.99852033,0.99390418
-162.282,0.93228115,0.11029089,3,15,0,163.61996,0.99960984,0.99839317,0.99855301,0.99856536,0.99832074,1.0151437
-165.50995,0.68877356,0.11029089,2,3,0,166.68104,0.9999682,0.99874952,0.99732533,0.99953921,0.99794065,1.0225963
-162.72113,1,0.11029089,3,7,0,166.07091,0.99923498,0.99909278,0.99817564,0.99876196,0.99894256,1.0072167
-162.61052,0.74162429,0.11029089,3,7,0,166.22538,1.0004661,0.99883717,0.99868496,0.99893986,0.99888039,0.98386344
-162.57969,0.92983182,0.11029089,4,23,0,165.83779,0.99973917,0.99934417,0.99876542,0.9996992,0.99902045,1.0520966
-163.17707,0.6774573,0.11029089,2,3,0,167.33426,1.0006174,0.99865016,0.99888394,0.99919979,0.99889051,1.0561815
-162.30158,1,0.11029089,2,7,0,163.44441,1.0004028,0.99893688,0.99880133,0.99934988,0.99898428,1.061979
-166.53475,0.73392712,0.11029089,3,7,0,167.22981,1.000516,0.99863645,0.99701998,0.99919018,0.9983744,1.0172352
-162.08103,0.88416029,0.11029089,3,7,0,168.73406,0.99916456,0.99855363,0.99819591,0.99848131,0.99855484,0.99290228
-164.05443,0.84604521,0.11029089,2,7,0,164.30811,0.99998906,0.99773049,0.99809929,0.99855488,0.99808607,0.98705786
-164.08418,0.68971103,0.11029089,3,15,0,169.32709,0.99954769,0.99975878,0.99825992,0.998636,0.99845552,1.0435876
-164.34842,0.98087931,0.11029089,3,7,0,165.42944,1.000233,0.99822201,0.99827959,0.999712,0.99891826,1.0352278
-163.94537,0.99059917,0.11029089,4,23,0,166.85726,1.0005611,0.99926772,0.99813211,0.9990797,0.99922641,1.1284042
-162.90996,0.98700147,0.11029089,4,23,0,165.39951,0.99961966,0.99878553,0.99762757,0.99846468,0.99892064,0.99183741
-162.31369,0.92418906,0.11029089,3,11,0,165.05492,0.99902321,0.99776186,0.99763092,0.99821239,0.99768164,1.0071058
-165.12509,0.7546809,0.11029089,2,7,0,166.22138,0.99874978,0.99776035,0.99778334,0.99729479,0.99699474,1.0137239
-164.43631,0.98996556,0.11029089,3,7,0,166.93508,0.99994999,0.99875993,0.99702296,0.99837758,0.99860156,1.0147632
-162.45166,0.98011212,0.11029089,3,7,0,165.30733,0.99956313,0.99853296,0.99817541,0.99813978,0.99861416,1.0089762
-168.0232,0.55207738,0.11029089,3,7,0,170.37091,0.99940238,0.99944158,0.99891008,1.0005552,0.99835108,1.0497228
-163.99756,0.98110979,0.11029089,3,15,0,170.88783,0.99940023,0.99974905,0.9984979,0.99971385,0.99888027,1.065984
-164.63563,1,0.11029089,3,15,0,165.98733,1.0012971,0.99928575,0.9998621,0.99979187,0.99980084,1.1123471
-167.43797,0.86137311,0.11029089,4,19,0,168.73299,0.99815982,0.99819216,0.99564684,0.99776936,0.99665766,1.0031802
-164.28475,0.95846293,0.11029089,3,7,0,169.47799,0.99808393,0.99676637,0.99713432,0.99743468,0.99735015,0.98541761
-163.68286,0.79312404,0.11029089,4,15,0,168.29168,1.000358,0.99906874,0.99904,0.99885651,0.99955647,0.95660923
-166.1476,0.74372533,0.11029089,4,15,0,168.4373,0.99874774,0.99786234,0.99706869,0.99746301,0.99861803,0.9376675
-166.53404,0.95080751,0.11029089,2,3,0,168.38765,0.99918423,0.99765126,0.99735507,0.99856642,0.99696608,0.94105496
-164.3318,0.99345113,0.11029089,3,7,0,166.80298,0.99920632,0.99756453,0.99723989,0.99859553,0.99760642,0.94192907
-165.51408,0.89839386,0.11029089,4,31,0,168.04629,1.0011925,0.99973071,0.99931061,1.0006064,1.0006511,0.99107647
-163.04953,1,0.11029089,3,15,0,167.59643,1.0006934,0.99944736,0.99934958,0.99922759,0.99920418,0.98272487
-162.49538,0.98368151,0.11029089,4,31,0,164.46036,0.99924472,0.99863762,0.99767332,0.99828669,0.99818258,0.94177498
-163.15181,0.84251974,0.11029089,3,15,0,165.92985,0.99969926,0.99880923,0.99721181,0.99864062,0.99812877,1.0431033
-165.40907,0.89463671,0.11029089,4,23,0,166.97503,1.0015674,0.99985001,0.99864291,0.99990857,0.99970017,1.1093432
-164.5339,0.99155717,0.11029089,3,7,0,166.58407,0.99964535,0.99987752,0.99939676,0.99963312,0.99903603,1.1117642
-163.11315,0.93460918,0.11029089,3,15,0,169.2232,0.99987646,0.99945907,0.99859847,0.99899736,0.99941364,0.96013817
-163.24452,0.99916714,0.11029089,4,19,0,165.41002,0.99912394,0.99882946,0.99773788,0.99831731,0.99872617,1.0909196
-164.16742,0.99881758,0.11029089,3,15,0,167.358,0.99973955,0.99894768,0.99812945,0.99922352,0.99817468,1.1645754
-163.13048,0.97944173,0.11029089,4,31,0,165.93403,1.0004397,0.99915086,0.99931526,0.99901404,0.99930678,0.97271944
-163.45816,0.82888607,0.11029089,3,7,0,165.45442,0.99957916,0.99927224,0.99838507,0.99943797,0.99952391,1.0195811
-165.18448,0.80036691,0.11029089,3,15,0,169.19812,0.99860569,0.99839094,0.99828019,0.99769218,0.99765612,0.96483944
-164.33639,0.9575483,0.11029089,4,27,0,168.08446,0.99824429,0.99741074,0.99747993,0.99700512,0.99715972,1.0275921
-164.97759,0.98354872,0.11029089,4,23,0,165.58094,1.0012703,1.0007428,0.99919975,0.99994835,0.99990287,0.98121756
-163.54583,1,0.11029089,3,7,0,165.73735,1.0011586,0.99937085,0.99966846,0.99994051,0.99995958,1.0010796
-164.77596,0.92304846,0.11029089,4,15,0,168.28897,1.0014159,0.99983579,0.99940807,1.0004883,0.99998463,0.92862832
-163.18542,0.98978991,0.11029089,5,31,0,165.78774,0.99852889,0.99712942,0.99660303,0.99731329,0.99743881,1.0027849
-164.12477,0.80557167,0.11029089,5,31,0,166.53529,1.0012779,0.99986034,0.99962457,0.99982429,0.99955967,1.1217361
-163.39026,0.96843474,0.11029089,4,15,0,165.54497,0.99932254,0.99807566,0.99706819,0.99806145,0.9974798,1.0891903
-164.49123,0.90388513,0.11029089,2,7,0,165.88931,0.99849967,0.99774097,0.99821125,0.99760981,0.99760834,1.0761697
-165.77121,0.9069695,0.11029089,2,7,0,166.87451,0.99835867,0.99807833,0.99814664,0.99718838,0.99787966,1.0833183
-163.6743,0.93313203,0.11029089,2,3,0,167.74476,0.99874248,0.99825391,0.99785724,0.99791801,0.99738838,1.0862288
-163.70743,0.90630056,0.11029089,4,31,0,166.48631,1.0013956,0.99955851,0.99933352,0.99978831,0.99970702,1.0006616
-163.87162,0.97335018,0.11029089,4,19,0,164.91692,0.99818225,0.99813677,0.997101,0.99840845,0.99759677,0.98642845
-164.67859,0.76535399,0.11029089,2,3,0,167.75436,0.99823146,0.99815626,0.99733091,0.99868441,0.99807552,0.9693144
-164.74623,0.86775192,0.11029089,3,7,0,168.33343,0.99770471,0.99776389,0.99644582,0.99769421,0.99716669,0.96515523
-163.3299,0.91769158,0.11029089,4,23,0,166.7298,1.0000359,0.99958055,0.99807179,0.99950377,0.99858187,1.0756468
-165.21557,0.63928972,0.11029089,3,7,0,169.9472,1.0000657,0.99883062,0.99771417,0.99951478,0.99963075,1.086089
-165.10757,0.99316242,0.11029089,3,15,0,167.32313,0.99975163,0.99904945,0.99935299,0.99857943,0.99821314,1.0332823
-163.29248,1,0.11029089,3,15,0,165.89538,0.99931845,0.99799558,0.99735996,0.99780459,0.99740561,0.99838165
-163.71931,0.61207288,0.11029089,3,7,0,170.76567,0.99954852,0.99869433,0.99831754,0.99956547,0.99929391,0.98604403
-162.54314,0.92082101,0.11029089,2,3,0,165.36702,0.99941021,0.9986562,0.99804168,0.99931775,0.99844077,0.98310706
-163.36999,0.88042122,0.11029089,3,7,0,164.38303,1.0004217,0.9986401,0.99855569,0.99869964,0.99841589,1.0124934
-163.26407,0.98909704,0.11029089,3,15,0,166.50023,0.99995234,0.99955739,0.99882961,1.0001373,0.99917246,0.99508618
-164.08767,0.69198263,0.11029089,4,23,0,168.81772,1.0009872,0.99930885,0.99895334,0.99947672,0.99896286,1.1204411
-165.48003,0.93348301,0.11029089,4,23,0,170.46622,0.99976365,0.99958275,0.99901267,1.0000719,0.9996035,1.1813886
-164.32116,0.79050383,0.11029089,3,11,0,170.24874,1.0003325,0.99926037,0.9990266,0.99882036,0.99858349,1.1349171
-164.77301,0.97252323,0.11029089,4,15,0,166.8902,0.99903138,0.99777801,0.99719342,0.99726344,0.99796358,1.1550438
-164.54327,0.8976788,0.11029089,4,23,0,169.42393,1.00078,0.99984393,0.99862889,1.0002965,0.99885424,1.0544913
-162.62711,0.86373877,0.11029089,3,11,0,167.52203,1.0001421,0.99915368,0.99842346,0.99971121,0.99868237,0.99269312
-162.0395,0.83465745,0.11029089,2,3,0,164.54299,0.99993889,0.99910996,0.99838466,0.99916483,0.99924381,0.99832499
-162.55132,0.94091564,0.11029089,5,31,0,163.75285,0.99887498,0.99836194,0.99736553,0.99835014,0.9980706,1.0876385
-165.58963,0.7733779,0.11029089,2,3,0,166.15591,0.99817127,0.99835154,0.99779859,0.99795626,0.99700342,1.0843826
-162.80238,0.97359206,0.11029089,2,7,0,166.84111,0.99905137,0.99793043,0.99746119,0.99788614,0.99840972,1.058628
-165.38074,0.85774229,0.11029089,3,7,0,166.27529,0.99843573,0.9982783,0.99678722,0.99857204,0.99695361,1.0356509
-163.61077,1,0.11029089,3,15,0,166.24505,1.0001174,0.99811024,0.99872376,0.99890389,0.99861162,1.0872633
-162.08895,0.77936418,0.11029089,2,3,0,166.4609,0.9996996,0.99869446,0.99838624,0.99901371,0.99840832,1.0655384
-163.23925,0.79425782,0.11029089,3,7,0,165.19858,0.99921734,0.99839232,0.99773719,0.99917136,0.99787655,1.0201907
-162.87357,0.92422469,0.11029089,4,23,0,166.21339,1.0002258,0.99915192,0.99890125,0.99917804,0.99967806,0.98455975
-163.16057,0.88799148,0.11029089,2,3,0,164.90847,1.0000729,0.9991643,0.99928685,0.99930807,0.99865128,0.97904061
-161.85583,0.96889519,0.11029089,3,15,0,164.60663,1.0002707,0.9990675,0.99869456,0.99916696,0.99893215,1.0231065
-163.31611,0.85785608,0.11029089,3,15,0,164.88038,1.0006271,1.0000437,0.99893555,1.0004236,0.99957483,1.0341896
-163.56755,0.97349618,0.11029089,4,31,0,164.85875,0.99976733,0.99835044,0.99815326,0.99807732,0.99817261,1.115893
-163.85414,0.92570034,0.11029089,4,23,0,166.18754,0.99958551,0.99897288,0.99731067,0.99812449,0.99827696,1.0886883
-165.75012,0.80604492,0.11029089,3,15,0,169.85439,1.0001105,0.99835335,0.99971683,0.99978514,0.9991776,1.0765456
-164.35808,0.95350612,0.11029089,2,7,0,168.86656,1.0002716,0.99896325,0.99904603,1.0003133,0.99907911,1.0825378
-163.05155,0.92685677,0.11029089,3,15,0,168.04203,0.99860839,0.99845866,0.99754278,0.99800705,0.99754004,1.0507071
-162.70586,0.96768542,0.11029089,4,23,0,165.54126,0.99877985,0.99750514,0.99749606,0.99811878,0.99806306,1.0010339
-163.73683,0.93528012,0.11029089,3,7,0,164.31557,0.99874194,0.99797644,0.99685847,0.99760369,0.99695366,1.0170455
-164.25095,0.79274158,0.11029089,2,3,0,166.88563,0.99818357,0.9972544,0.99668756,0.99822866,0.99764167,1.0289616
-164.36653,0.92813736,0.11029089,3,11,0,167.63715,0.99791329,0.99788379,0.99730284,0.99831244,0.99746448,1.0381558
-165.71448,0.86490721,0.11029089,2,7,0,168.32188,0.99779526,0.9971683,0.9969507,0.99702989,0.99799689,1.0361977
-168.10958,0.86509295,0.11029089,3,15,0,171.33439,1.0001861,1.0000196,0.99751715,0.99903262,0.99989215,1.0922751
-170.13601,0.90901491,0.11029089,3,11,0,173.17453,0.99934313,0.99793888,0.99922395,0.99943239,0.99738792,1.0513492
-167.37163,1,0.11029089,3,7,0,172.53116,0.99913111,0.9982178,0.99739296,0.99770274,0.99937234,1.0445643
-163.45426,0.99000269,0.11029089,2,7,0,168.43104,0.9987256,0.99778962,0.99792604,0.99803571,0.99733587,1.0303097
-162.17027,0.97705347,0.11029089,3,15,0,164.5374,0.99994319,0.99909649,0.99863381,0.99937211,0.99855747,0.99142353
-164.3721,0.56861175,0.11029089,3,11,0,170.46499,0.99910917,0.9987591,0.99922701,0.99872665,0.99870973,1.0438381
-163.23589,0.9765596,0.11029089,3,11,0,167.11624,0.99978517,0.9995988,0.99877589,0.99981444,0.99867303,1.0222197
-163.41422,0.99772817,0.11029089,4,15,0,164.85292,1.0007383,1.0005113,0.9992446,1.0000547,0.99966184,1.0130537
-166.23502,0.76260111,0.11029089,4,23,0,169.34398,0.99991546,1.000466,0.99993799,0.9997746,0.99930438,1.1272389
-166.45214,0.71630534,0.11029089,3,15,0,173.48269,1.0008371,0.99844091,0.99794369,0.99970962,0.99958449,1.0735416
-164.75493,0.97338086,0.11029089,3,15,0,169.74236,0.99777606,0.99757421,0.99716715,0.99690686,0.99723217,1.0679302
-164.25864,0.89446742,0.11029089,3,7,0,167.5467,0.99857391,0.99815695,0.99672674,0.99843983,0.99712343,1.0329087
-163.79776,0.93340141,0.11029089,3,7,0,166.23993,0.99920755,0.99771238,0.99772098,0.99735429,0.99796924,1.0035963
-163.42257,0.95794544,0.11029089,4,15,0,166.14697,0.99954003,0.99826429,0.99799614,0.9979613,0.99851473,0.93757273
-163.58122,0.93323303,0.11029089,2,7,0,165.84177,0.99993618,0.99806988,0.99865627,0.9986099,0.99853878,0.95593606
-161.90701,0.79197027,0.11029089,3,7,0,166.32956,0.99958847,0.99845387,0.99784026,0.99877802,0.99858166,0.97427508
-162.78888,0.80363733,0.11029089,3,7,0,164.23613,0.99951045,0.99943984,0.99848717,0.99891175,0.99863791,0.97210207
-163.5382,0.89898416,0.11029089,3,7,0,164.9911,1.0001286,0.9983702,0.9984601,0.9994424,0.99871952,0.94914356
-163.40716,1,0.11029089,4,15,0,164.44789,1.0008038,0.99935989,0.99921,1.0002401,0.9994368,0.96448008
-163.40716,0.78044476,0.11029089,2,3,0,166.60125,1.0008038,0.99935989,0.99921,1.0002401,0.9994368,0.96448008
-165.4211,0.82017389,0.11029089,2,3,0,166.12402,1.0014708,0.99965037,0.99918361,0.99928883,0.99977556,0.9686115
-166.13846,0.97243093,0.11029089,4,23,0,170.02971,0.99793819,0.99670693,0.99565361,0.99646971,0.99631275,1.1583107
-162.06369,0.99441977,0.11029089,4,23,0,166.75543,0.99968796,0.99861064,0.99777265,0.998902,0.99875787,1.0306571
-162.46919,0.93683081,0.11029089,3,7,0,163.38066,0.99959411,0.99806442,0.99822236,0.99821292,0.99828126,1.0264095
-164.74162,0.84907574,0.11029089,2,7,0,165.35072,0.99888809,0.99746552,0.99858248,0.99829788,0.99812661,1.0328497
-164.87139,0.99114232,0.11029089,3,7,0,166.06234,0.99992601,0.99907003,0.99719135,0.99916064,0.9980349,0.99774412
-164.87378,0.9426731,0.11029089,3,15,0,168.21458,0.99863897,0.99910714,0.99754654,0.99861863,0.99879596,1.0245945
-162.46308,0.9811563,0.11029089,2,7,0,166.1594,0.99891406,0.99793248,0.99781265,0.99856993,0.99825582,1.0404614
-163.01813,0.85135359,0.11029089,3,15,0,165.46043,0.99970729,0.99944659,0.99886515,0.99887451,0.99856872,1.0485535
-162.23159,0.94604927,0.11029089,2,3,0,164.18012,0.99984892,0.99905991,0.99803512,0.99927707,0.99883468,1.0624428
-162.27103,0.87766534,0.11029089,3,11,0,164.08246,0.9995536,0.99852491,0.99850568,0.99842834,0.99872252,1.0287459
-163.09214,0.86587105,0.11029089,3,15,0,164.78482,0.9992055,0.99860041,0.99880882,0.99911923,0.99875738,1.0289403
-162.62609,0.92086551,0.11029089,3,7,0,164.68321,1.0002109,0.99908775,0.99811281,0.99914853,0.99842239,1.0407905
-162.87402,0.95221138,0.11029089,3,7,0,164.63131,1.0004511,0.9996497,0.99966844,0.9996504,0.99976952,1.0383822
-164.64219,0.86907182,0.11029089,3,15,0,167.53537,1.0000001,0.99791226,0.99770062,0.99852661,0.99880888,1.141723
-164.99952,0.92831365,0.11029089,4,23,0,168.08013,0.99833184,0.99879515,0.99707627,0.99810368,0.99727883,1.0023475
-164.15898,1,0.11029089,3,7,0,165.60106,0.99991251,0.99752714,0.99803119,0.99841811,0.9985785,1.0286422
-163.50699,0.96185778,0.11029089,2,7,0,165.81627,0.99975784,0.9982731,0.99863786,0.99859644,0.9979512,1.0194642
-163.24764,0.95755097,0.11029089,3,15,0,165.27184,1.0001787,0.99986348,0.99885679,0.99978506,0.99874794,0.99790456
-162.76403,0.95059062,0.11029089,4,23,0,165.47293,0.99968862,0.99793834,0.99798651,0.9981308,0.99846516,1.0080464
-167.59863,0.64400517,0.11029089,2,3,0,168.65533,0.99817228,0.99899861,0.9986115,0.99832993,0.997814,0.99698694
-165.19714,0.97729852,0.11029089,4,23,0,171.3608,0.99858939,0.99692884,0.99738419,0.99681477,0.99763647,1.0776911
-163.54972,0.99118833,0.11029089,4,23,0,167.51309,0.99895464,0.99793705,0.99803724,0.99767593,0.99820847,0.96456092
-164.00285,0.78664303,0.11029089,3,7,0,167.18298,0.99934094,0.99743515,0.99757514,0.9983962,0.99848202,0.96920532
-164.52282,0.93348422,0.11029089,3,15,0,167.20199,0.99823347,0.9984538,0.99718485,0.99784455,0.9975148,0.94072454
-163.65139,0.74100338,0.11029089,5,31,0,170.20278,0.99987537,0.99994751,0.99934498,0.99999618,0.99922412,1.0084065
-165.06096,0.93654897,0.11029089,2,3,0,165.31021,0.99989635,1.0001319,0.99963188,1.0001515,0.99901872,1.0075476
-162.53603,0.98027373,0.11029089,3,15,0,167.09074,0.99943258,0.99880083,0.99736603,0.99857852,0.99845371,1.0467162
-163.75794,0.91523462,0.11029089,3,15,0,166.10909,0.99928604,0.99798111,0.99847192,0.99830543,0.99806847,1.1217921
-162.87447,1,0.11029089,3,7,0,164.04519,0.99925557,0.99852418,0.99719771,0.99845777,0.9982819,1.0926565
-164.84097,0.88837067,0.11029089,3,11,0,166.91975,0.99860887,0.99877367,0.99749647,0.99862435,0.99754292,1.1415999
-167.98423,0.67656092,0.11029089,2,3,0,170.68934,0.99805785,0.99932622,0.99684648,0.9982152,0.99788763,1.1429143
-167.01072,1,0.11029089,3,7,0,169.59107,1.0005341,0.99740015,0.99839892,0.99868545,0.99847024,1.1017591
-163.69801,0.99099004,0.11029089,4,23,0,169.59442,0.99826585,0.99798727,0.99693961,0.99744348,0.99699079,1.0057649
-164.9994,0.73146089,0.11029089,2,7,0,169.58464,0.99773451,0.99704566,0.9964454,0.99786361,0.99670783,1.0102113
-162.97129,0.93135782,0.11029089,4,23,0,167.02242,0.99994152,0.99882384,0.99852476,0.99973518,0.99861204,1.0520687
-164.22229,0.76292659,0.11029089,3,7,0,167.99947,1.0005376,0.99951429,0.99941445,0.99916938,1.0001003,1.0623915
-163.91847,0.9958971,0.11029089,2,7,0,165.21442,1.0009059,0.99969843,0.99922393,0.9994458,1.0001874,1.0609661
-164.26675,0.98097096,0.11029089,4,27,0,165.5916,1.0004244,0.99988913,0.99943038,0.99999456,1.0002338,1.119443
-164.18765,0.99458542,0.11029089,4,23,0,165.87856,0.99803944,0.99712851,0.9960363,0.99728123,0.99665052,0.98328313
-163.2659,0.94563624,0.11029089,4,15,0,165.62732,1.0000923,0.9994262,0.9978276,0.99930923,0.99913511,1.0660521
-162.7767,0.74087744,0.11029089,3,7,0,168.23837,0.99905652,0.99845419,0.99839681,0.99862118,0.99825464,1.0841207
-162.05305,0.86553169,0.11029089,3,7,0,165.43135,0.99973249,0.99909161,0.99839218,0.99871129,0.99871126,1.0499994
-163.55846,0.84427197,0.11029089,2,3,0,164.37523,0.99979376,0.99773082,0.99794885,0.99888027,0.9986023,1.0406691
-164.6318,0.95094775,0.11029089,3,15,0,168.31727,0.99919831,0.99723693,0.99771917,0.99878252,0.99799479,1.0344217
