# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.39663,0.66437975,0.11268826,2,3,0,167.0148,1.0006449,0.99957168,0.99791773,0.99915548,0.99862073,1.0370399
-163.04638,1,0.11268826,2,3,0,164.74006,0.99929514,0.99864426,0.9984453,0.99928167,0.9990366,1.0479487
-162.76501,0.98561724,0.11268826,3,7,0,164.37489,0.99989323,0.99885711,0.99782604,0.99834267,0.9982391,1.0258619
-162.27907,0.8002175,0.11268826,2,3,0,165.10181,0.99948292,0.998531,0.99787423,0.9991992,0.99850122,1.0289054
-163.12067,0.94395538,0.11268826,3,15,0,164.17036,1.0001217,0.99964071,0.99907792,0.9988705,0.99915193,1.0322207
-162.87661,0.96057724,0.11268826,3,15,0,166.55949,1.0001433,0.99896004,0.99878032,0.99870584,0.99845078,1.0354106
-165.28258,0.75635933,0.11268826,3,15,0,167.22346,0.99859817,0.99897738,0.99772269,0.99756838,0.99799363,1.0655873
-164.66771,0.96237913,0.11268826,3,15,0,167.25449,0.99977191,0.99742835,0.99802349,0.99884833,0.99858664,1.0433249
-167.94645,0.72087316,0.11268826,4,23,0,174.69388,0.99713599,0.99713551,0.99490006,0.99706571,0.99635101,1.1432401
-168.54482,0.98456901,0.11268826,4,31,0,170.52623,0.99774678,0.9958761,0.99693107,0.99664588,0.9968406,1.218512
-171.90481,0.87837665,0.11268826,3,11,0,175.40711,0.99796643,0.99558541,0.99571088,0.99531915,0.99547256,1.2292166
-168.97635,0.98724912,0.11268826,4,15,0,173.40519,0.99660006,0.99643377,0.99467431,0.9967105,0.99602772,1.1836728
-166.19809,0.96586538,0.11268826,4,15,0,171.08626,0.99861062,0.99692069,0.99751366,0.99746518,0.99756827,1.21068
-164.26635,0.97579217,0.11268826,5,31,0,168.71346,1.0009015,1.000355,0.99939068,0.9998914,0.99990521,0.9247778
-166.34034,0.44810275,0.11268826,2,7,0,171.52424,1.0007017,0.99930301,0.99881121,1.0007038,0.99955824,0.93240069
-166.15148,0.97859004,0.11268826,4,31,0,169.50992,1.001135,1.0005701,1.0002484,0.99962386,1.0003909,0.97358298
-163.61882,0.88443384,0.11268826,2,7,0,169.09172,1.0002134,0.99948677,0.99919889,1.0003303,0.99913578,0.99599774
-164.84264,0.90646017,0.11268826,4,23,0,166.88728,1.0011098,0.99910318,0.99861593,0.99906007,0.99972655,1.0770451
-163.86769,0.96911063,0.11268826,3,15,0,166.98268,0.99935235,0.99866274,0.99709527,0.99822517,0.99832522,1.1279996
-164.71153,0.99957129,0.11268826,4,23,0,166.44961,1.0005576,0.99970515,0.99963288,0.99953451,0.99977402,0.89708313
-164.32437,0.99278759,0.11268826,5,31,0,165.50938,0.9983605,0.99735907,0.99724034,0.99787637,0.99774089,1.1568741
-164.37178,0.94996354,0.11268826,4,15,0,165.97446,0.99865521,0.99737071,0.99682499,0.99719227,0.99719027,1.1476066
-166.55595,0.83486028,0.11268826,2,3,0,167.19936,0.99772271,0.99691004,0.9961181,0.99809157,0.99707514,1.1383337
-164.67132,0.98291451,0.11268826,4,23,0,171.30264,0.99811445,0.99681948,0.99623766,0.99768695,0.99723361,1.1086275
-166.34767,0.92156067,0.11268826,3,7,0,167.54649,0.99744256,0.99703764,0.99665555,0.99723474,0.99616111,1.1387275
-164.84716,1,0.11268826,2,3,0,166.42641,0.99774868,0.99734321,0.99625623,0.99696929,0.99671345,1.1388531
-163.74945,0.86039008,0.11268826,4,23,0,168.32809,0.99933916,0.99812436,0.99733719,0.99919267,0.99804975,1.0465168
-165.6072,0.88019291,0.11268826,3,15,0,167.36491,0.99908341,0.99949607,0.99731021,0.99855565,0.998936,1.0369532
-164.30051,1,0.11268826,3,15,0,166.82455,0.99797607,0.99722283,0.99689212,0.99719801,0.99784105,1.0404215
-165.2342,0.98964421,0.11268826,5,31,0,167.176,1.0015,1.0007695,1.0000283,1.0010217,0.99977541,0.9931681
-165.83245,0.99249957,0.11268826,2,3,0,166.85291,1.0016547,1.0012445,0.99991851,1.0005361,1.0007676,0.99222821
-163.57163,0.98410615,0.11268826,4,15,0,166.32967,1.0007162,0.9995046,0.99989648,1.0001535,0.99937667,1.0043735
-164.9342,0.90296244,0.11268826,4,23,0,166.67682,1.0002226,0.99984146,0.9977719,0.99975029,0.99862259,1.0712594
-166.30436,0.8154964,0.11268826,3,7,0,169.21628,0.99996966,0.99845056,0.99996054,0.99954859,0.99958273,1.0614416
-162.50686,0.93170637,0.11268826,3,7,0,169.56443,1.0005845,0.9992792,0.99894807,0.99916259,0.99896811,1.0171822
-162.9419,0.86787539,0.11268826,4,23,0,165.96581,0.99883003,0.99803748,0.99690064,0.99806591,0.99780198,1.0985974
-163.46377,0.87956067,0.11268826,4,27,0,166.17195,0.99835628,0.99714126,0.99733144,0.9972707,0.99740936,1.0090223
-163.27614,0.95682017,0.11268826,4,15,0,165.56786,1.0002345,0.9992623,0.99893831,0.99950609,0.99886603,0.91096984
-163.27614,0.75556208,0.11268826,2,7,0,166.22872,1.0002345,0.9992623,0.99893831,0.99950609,0.99886603,0.91096984
-165.32365,0.63940708,0.11268826,2,3,0,166.80205,1.0009165,0.99874595,0.99907317,0.99928721,0.99906535,0.91396092
-163.54282,0.46510433,0.11268826,4,15,0,173.2085,0.99816499,0.99771308,0.99672057,0.9978422,0.99779587,0.979697
-163.04566,0.98249959,0.11268826,3,7,0,164.79676,0.99882591,0.99730496,0.99699533,0.99749075,0.99730424,0.99523952
-162.64282,0.99860609,0.11268826,3,7,0,163.33582,0.99856153,0.99757803,0.99732056,0.99749893,0.9975823,1.0001737
-169.41906,0.48488334,0.11268826,3,7,0,170.66902,0.9969717,0.99748237,0.99585522,0.99777115,0.99741293,0.98515083
-171.90689,0.92970603,0.11268826,2,3,0,174.55387,0.99716859,0.99832584,0.99536338,0.99763887,0.99737162,0.98550272
-171.38073,0.98863024,0.11268826,4,15,0,175.28899,0.99795506,0.9990403,0.9958926,0.99742723,0.9972176,0.95490496
-163.65203,0.81681371,0.11268826,2,3,0,174.81869,0.99854097,0.99770401,0.99653016,0.99805074,0.9974684,0.95082814
-166.25842,0.86322753,0.11268826,2,7,0,167.94161,0.99834211,0.99784562,0.99593382,0.99804355,0.99706053,0.93991616
-167.10968,0.6946748,0.11268826,3,15,0,173.30442,0.99969767,0.99879345,0.99923104,0.99786603,0.99906369,0.97380666
-163.94166,0.96010729,0.11268826,2,7,0,169.68819,1.0004668,0.99959995,0.99824992,0.9997242,0.99872704,0.95252882
-163.83783,0.97675248,0.11268826,4,31,0,165.26655,0.99946155,0.99838918,0.99704051,0.99909685,0.99822468,1.0102148
-164.2761,0.90236423,0.11268826,3,15,0,167.08488,0.99980802,0.99775074,0.9979025,0.99905029,0.99863069,1.1019286
-163.44997,0.73412577,0.11268826,3,15,0,171.4157,0.9997596,0.99855451,0.99779528,0.99807311,0.99791144,1.08273
-163.65004,0.9911343,0.11268826,3,7,0,164.17548,0.99927317,0.99843483,0.99814119,0.99821178,0.99754409,1.0788275
-164.72793,0.92844821,0.11268826,5,31,0,167.73327,1.0016919,1.0005447,0.99995683,1.0007097,0.99974187,1.0196822
-162.22918,0.98300152,0.11268826,3,11,0,166.42799,0.99985563,0.99916727,0.99867224,0.99912618,0.99934762,1.0262834
-172.77143,0.37026102,0.11268826,4,23,0,178.33659,1.0024808,1.0001014,0.99999303,1.0024175,1.001227,1.2050541
-166.3852,1,0.11268826,2,3,0,172.78181,1.0017678,1.0010838,1.0002625,1.0010763,1.0003538,1.1904533
-164.87828,0.94222294,0.11268826,3,11,0,169.07484,1.0005465,0.99952152,0.99901158,0.99984108,1.0001476,1.1637221
-165.20118,0.82032144,0.11268826,4,23,0,169.76158,0.99941086,0.99783617,0.9969232,0.99781628,0.99855801,0.94651307
-162.17211,0.64847055,0.11268826,3,15,0,171.76902,0.9994617,0.99913126,0.99862365,0.99892828,0.998729,1.0102885
-163.68382,0.84130346,0.11268826,2,3,0,164.39617,0.99969365,0.99987369,0.99834242,0.99906717,0.99856697,1.0084444
-167.50719,0.7853831,0.11268826,4,15,0,169.80459,0.99813543,0.9974097,0.99510605,0.99744591,0.99730278,1.1173956
-171.14251,0.89873143,0.11268826,3,7,0,173.30415,0.9974052,0.99550195,0.99644486,0.99534841,0.99560995,1.1860412
-168.9673,0.95154204,0.11268826,3,7,0,173.88161,0.99689231,0.99708036,0.99515128,0.9972543,0.99682003,1.1903288
-166.28906,0.81833994,0.11268826,4,15,0,174.3054,0.99918952,0.99764661,0.99784323,0.99753697,0.99735377,1.2079137
-163.69301,0.97884113,0.11268826,4,15,0,167.84477,1.0002238,0.99985076,0.99852577,0.99919175,0.99955116,1.0985146
-164.15258,0.98002299,0.11268826,3,7,0,164.62554,1.0004252,0.99895192,0.99942724,1.00003,0.99907587,1.1068246
-164.94349,0.94984973,0.11268826,5,31,0,165.87364,1.0002182,0.99867253,0.99861558,0.99816137,0.99909304,0.9496911
-163.93803,1,0.11268826,3,7,0,166.2606,1.0002722,0.99864168,0.99791461,0.99944906,0.99847339,0.95546017
-164.77365,0.91783265,0.11268826,4,15,0,167.60244,0.99811119,0.99700328,0.99593155,0.99715347,0.99755582,1.0253015
-163.49901,0.98246671,0.11268826,4,31,0,166.61208,0.99879847,0.99761279,0.99722631,0.99799947,0.99835872,0.96647302
-165.32371,0.48399872,0.11268826,2,3,0,168.6238,0.9992256,0.99728509,0.99781002,0.99859711,0.9975062,0.96389035
-164.32327,0.88451311,0.11268826,3,15,0,168.81185,0.99786362,0.9977782,0.9962787,0.99750324,0.99751167,1.0072142
-164.26126,0.89073953,0.11268826,4,31,0,167.55155,0.99848885,0.99864583,0.99670797,0.99783867,0.99759782,1.0679097
-164.39617,0.98604529,0.11268826,3,7,0,165.82268,0.99867544,0.99672762,0.99726957,0.99742494,0.99735809,1.0823008
-164.65902,0.85517803,0.11268826,3,15,0,168.23061,0.99995609,0.99945734,0.99849334,1.0001648,0.99968593,1.1080146
-164.13549,0.94775118,0.11268826,2,7,0,166.61937,1.0006035,0.99941271,0.99925169,1.0003853,0.99984757,1.1197411
-163.99504,0.91972573,0.11268826,4,23,0,167.58857,0.9978608,0.99730085,0.99655924,0.99765981,0.99717453,1.1038833
-163.97357,0.83757352,0.11268826,4,23,0,168.06153,0.99922431,0.99757217,0.99835935,0.99789784,0.99827235,1.0033314
-166.30925,0.79852076,0.11268826,3,11,0,168.79549,0.99779523,0.99769075,0.99563954,0.9978694,0.99733424,1.0349785
-164.45939,0.89887136,0.11268826,3,15,0,169.83627,0.99966516,0.99813002,0.99683113,0.99813943,0.9985502,1.0702367
-168.39716,0.8312526,0.11268826,3,15,0,170.50345,0.99789598,0.99889719,0.99768371,0.99831699,0.99688217,1.107885
-171.69216,0.85712812,0.11268826,3,7,0,174.08269,1.0006122,0.99714706,0.99755655,0.99756273,0.99915929,1.1346439
-163.86725,1,0.11268826,2,3,0,171.73223,0.99907183,0.9978006,0.99717726,0.99828297,0.99835839,1.137866
-163.60818,0.74430189,0.11268826,4,23,0,169.18699,0.99975427,0.99802535,0.99856035,0.99919117,0.99900238,1.0373254
-164.86433,0.87173451,0.11268826,3,15,0,167.66693,0.99924772,0.99818802,0.9984908,0.99966658,0.9987058,1.0523372
-164.0249,0.99099264,0.11268826,2,7,0,166.22258,0.99996823,0.99891255,0.99747101,0.99814601,0.99813556,1.0409673
-164.60936,0.99561243,0.11268826,3,15,0,165.87922,0.99981025,0.9989542,0.99947865,1.0000412,0.999521,1.0483583
-163.31159,0.80779983,0.11268826,4,23,0,168.82874,1.0005949,0.99970085,0.998217,0.99945295,0.99943078,1.0148584
-163.10868,0.90111261,0.11268826,3,15,0,165.58238,0.9999767,0.99817828,0.99820576,0.99817526,0.99857326,1.0042586
-165.99617,0.77868381,0.11268826,4,23,0,170.6793,0.99903624,0.99847758,0.99658055,0.99761411,0.99770384,1.1888718
-166.48733,0.81709326,0.11268826,3,7,0,170.26204,0.99792481,0.99847384,0.99692565,0.99764537,0.99769706,1.1907427
-165.28478,0.96129318,0.11268826,3,15,0,169.58664,1.0005504,0.99813304,0.99847837,0.99926178,0.99940834,1.1211472
-164.79064,0.99544272,0.11268826,4,15,0,167.53219,1.0002579,1.0004698,1.0000297,1.0003356,1.0000474,1.0572533
-166.7931,0.83717482,0.11268826,4,31,0,169.54719,0.99900853,0.99943364,0.99867357,0.99797764,0.99823202,1.1405427
-163.8778,1,0.11268826,2,3,0,167.56202,0.99948782,0.99871075,0.99879917,0.99837762,0.99878512,1.1286963
-162.97327,0.96066083,0.11268826,4,23,0,164.96106,0.99941779,0.99853354,0.99742285,0.998889,0.99882189,1.0358881
-162.87893,0.82214652,0.11268826,3,7,0,167.04306,0.99944231,0.99827812,0.99865798,0.99857442,0.99815662,0.99813966
-164.45877,0.9712232,0.11268826,5,31,0,166.15262,1.0013351,1.0007322,0.99940064,1.0004203,0.99974536,1.0845868
-165.56905,0.94001492,0.11268826,3,7,0,166.42162,1.0011306,0.99980653,1.0002969,1.0009737,1.0006755,1.0739966
-167.88881,0.88421271,0.11268826,4,27,0,171.09834,1.0003499,0.99807591,0.99776167,0.99983708,0.99921959,1.181701
-164.46015,1,0.11268826,2,3,0,167.97425,1.0000017,0.99908892,0.99789314,0.99912871,0.99845492,1.1829722
-164.49907,0.91636637,0.11268826,3,15,0,166.76573,0.99953704,0.99900951,0.99912772,0.99964691,0.99885999,1.1474026
-163.85134,0.9897655,0.11268826,3,15,0,165.92831,1.0004328,0.9987679,0.99806136,0.9985324,0.99894073,1.1025033
-164.46779,0.96030263,0.11268826,3,15,0,165.82443,0.99962969,0.99937246,0.99933198,0.99998321,0.99893517,1.0991553
-162.59875,0.98544041,0.11268826,4,23,0,165.97455,0.99856879,0.99802048,0.99727591,0.99770982,0.99792062,0.98992463
-162.23453,0.92354441,0.11268826,3,7,0,163.84285,0.99908824,0.99795011,0.9975207,0.99861752,0.998027,1.0092696
-162.5783,0.95356628,0.11268826,4,31,0,164.02717,0.99946933,0.9982318,0.99781772,0.99871252,0.99858252,1.0969145
-162.03477,0.781092,0.11268826,3,7,0,165.36805,0.99932405,0.99860718,0.99792697,0.99857473,0.99831785,1.0756015
-162.03477,0.72035379,0.11268826,2,3,0,164.78538,0.99932405,0.99860718,0.99792697,0.99857473,0.99831785,1.0756015
-163.00471,0.91208339,0.11268826,2,7,0,163.24797,0.999319,0.99888707,0.99747029,0.99827406,0.9985562,1.0660809
-163.49501,0.99779005,0.11268826,4,23,0,164.45896,1.0001497,0.99968165,0.99905578,0.99921031,0.99950489,1.1209016
-164.11118,0.92306281,0.11268826,5,31,0,166.8624,0.99914491,0.99879647,0.99731019,0.9992311,0.99851497,0.96911251
-164.15992,0.81187977,0.11268826,4,19,0,167.91495,0.99930703,0.99846151,0.99757048,0.99752008,0.99775657,1.0920585
-163.40371,0.69042389,0.11268826,3,7,0,169.59729,0.99894094,0.99917706,0.99776201,0.99890748,0.99839009,1.0679985
-163.66664,0.97821116,0.11268826,3,11,0,165.77968,1.0010924,0.99919978,0.99927278,0.99987693,0.99975186,1.0900056
-165.85863,0.5730898,0.11268826,3,7,0,171.11911,1.0004597,1.0010428,0.99975281,1.0003306,1.0000416,1.1223619
-166.33589,0.96678368,0.11268826,4,15,0,167.51797,1.0013989,0.99871272,0.99908203,1.0000947,0.99970609,1.1256372
-166.15474,0.97568054,0.11268826,3,15,0,169.37597,0.99964659,1.0004918,0.9992193,1.0001739,0.99981087,1.0381456
-164.1169,1,0.11268826,3,15,0,168.82088,1.0004526,0.99831759,0.99795066,0.99849006,0.99829224,1.0199592
-166.35517,0.76871844,0.11268826,3,15,0,169.91878,0.99893103,0.99936646,0.99801628,0.99933599,0.99948787,1.0976922
-165.37929,1,0.11268826,3,15,0,168.41536,1.0006163,0.99836971,0.99878001,0.99856255,0.99823644,1.0359619
-163.45508,0.9583565,0.11268826,3,7,0,166.88326,0.99954096,0.99869752,0.99771812,0.99890948,0.99765459,1.0444635
-163.1554,0.92357501,0.11268826,2,3,0,165.53052,0.99883053,0.99848707,0.99834848,0.99848946,0.9986446,1.0459728
-163.03542,0.97226612,0.11268826,3,7,0,164.37051,0.99933092,0.99799679,0.99682605,0.99814655,0.99783721,1.04974
-162.80926,0.95694569,0.11268826,4,23,0,164.49294,0.99960206,0.99853653,0.9972801,0.99818478,0.99820798,0.98726275
-162.25908,1,0.11268826,3,7,0,163.10922,0.99990022,0.99851396,0.99786598,0.99842391,0.99852566,0.99193184
-162.69701,0.87426261,0.11268826,3,15,0,164.17039,0.99953307,0.99774202,0.99742868,0.99839716,0.99813305,1.0235193
-164.13779,0.90419265,0.11268826,4,31,0,165.89569,1.0004711,0.99906725,0.99893447,1.0000557,0.99972419,0.94064479
-165.05802,0.96097719,0.11268826,4,27,0,166.20929,1.0006812,0.99886868,0.99956241,1.0002014,0.99996307,0.98640946
-165.62942,0.95329602,0.11268826,4,15,0,168.48595,1.00049,1.000598,0.9990658,0.99996432,1.0000433,0.92966208
-170.62772,0.79539226,0.11268826,4,15,0,174.29701,0.99853952,0.99700458,0.99649788,0.99672055,0.9979375,0.85632077
-168.89772,1,0.11268826,2,3,0,172.45939,0.99839599,0.997734,0.99733874,0.99824573,0.99688661,0.85058042
-168.08586,0.84133989,0.11268826,3,7,0,172.27664,0.9984552,0.9981016,0.99677513,0.99844476,0.99824669,0.85932483
-166.6589,1,0.11268826,3,7,0,168.81712,0.99979717,0.99831983,0.99859151,0.9982204,0.99804211,0.87166795
-162.89102,0.99938052,0.11268826,4,31,0,167.53713,1.0000651,0.99962464,0.9986281,0.99928369,0.99900042,1.1087856
-164.29466,0.61935294,0.11268826,2,3,0,167.90176,1.0001375,0.99860225,0.99893024,0.99995129,0.99905617,1.110397
-164.18153,0.96882722,0.11268826,3,7,0,165.56884,0.99992837,0.99943535,0.99829265,0.998362,0.99897134,1.1064245
-165.51658,0.93608973,0.11268826,3,15,0,167.5369,1.0003572,0.99895043,0.99727903,0.99915136,0.99908156,1.1286628
-164.25686,0.9970497,0.11268826,4,19,0,168.00038,0.99954657,0.99865848,0.99692922,0.99878569,0.99844725,0.95918643
-163.63706,0.88236081,0.11268826,2,7,0,166.26073,0.9991075,0.99900006,0.99749105,0.99836735,0.99863904,0.96232578
-162.96498,0.99325585,0.11268826,2,7,0,165.09052,0.99985334,0.99818364,0.99809392,0.9985014,0.99827587,0.93945281
-163.88708,0.90815409,0.11268826,4,31,0,164.97423,0.99997508,0.99976807,0.99888264,0.99995397,0.99861093,1.0613813
-166.18381,0.85953364,0.11268826,3,15,0,168.60446,0.99986694,1.0007416,0.99926396,0.99986186,0.99906059,1.085085
-165.0981,0.92561939,0.11268826,3,15,0,170.20266,1.0008518,0.99844912,0.99842804,0.99963532,0.99956451,1.0452639
-162.71392,1,0.11268826,2,3,0,165.72514,0.99984126,0.9995015,0.9983743,0.99913749,0.99934259,1.0444684
-165.61115,0.99251508,0.11268826,4,15,0,167.63126,1.0018579,1.00117,1.0005073,1.0016492,1.0006653,1.0545532
-163.83537,0.93398492,0.11268826,4,15,0,167.84668,1.0005567,1.0001733,0.99987187,1.0005274,0.9996017,0.99771932
-164.34689,0.94560172,0.11268826,4,23,0,165.50128,1.0013087,0.9998485,0.99979463,1.0009314,1.0001529,1.0180244
-165.39367,0.87081603,0.11268826,3,7,0,167.25852,1.0006306,1.0004132,1.0001926,0.99999345,1.0006397,1.0510464
-163.44224,1,0.11268826,2,3,0,165.30495,1.0013248,1.0003789,0.99978586,1.0006779,1.0001193,1.0480619
-163.64899,0.99181296,0.11268826,3,7,0,163.89486,1.0014202,1.0002733,1.0001692,1.0005019,1.0003872,1.0542496
-165.11113,0.66410622,0.11268826,1,3,0,167.86108,1.001086,1.0011201,0.99964086,1.0002049,1.0002821,1.051046
-166.59392,0.97396083,0.11268826,4,27,0,169.8021,0.99913609,0.99902616,0.99735297,0.99872216,0.99795464,1.2483362
-165.68318,0.99637686,0.11268826,4,15,0,167.26664,1.00012,0.99845649,0.99897128,0.99887603,0.99940294,1.2032486
-166.2157,0.80380733,0.11268826,3,7,0,170.06791,0.99896336,0.99862554,0.99716234,0.99918114,0.99797123,1.2055554
-167.44491,0.91029177,0.11268826,4,15,0,169.85676,0.99801241,0.99825879,0.99603552,0.99838593,0.9970542,1.1595446
-165.29514,0.96715875,0.11268826,4,23,0,170.63705,1.0002508,0.99847218,0.99882942,0.99854309,0.99950693,0.94173078
-164.02029,0.96326008,0.11268826,4,31,0,167.9929,0.9989684,0.99845725,0.99794362,0.99882114,0.99762677,0.94094377
-164.48991,0.91989495,0.11268826,3,7,0,165.59189,0.99857182,0.99798938,0.99744747,0.99853951,0.99714266,0.97200485
-163.40592,1,0.11268826,2,3,0,164.99632,0.99888418,0.99775431,0.9975775,0.99815846,0.99726115,0.97182569
-163.34144,0.96594786,0.11268826,5,31,0,164.60016,0.99959936,0.99851363,0.99795311,0.99833165,0.99915689,1.044868
-164.04793,0.97727542,0.11268826,3,7,0,165.32038,0.99978414,0.99935985,0.99782093,0.99955222,0.99816714,1.0392319
-164.57783,0.79687406,0.11268826,3,11,0,167.74388,0.99894192,0.99935727,0.9978795,0.9993354,0.99890865,1.0419625
-162.45252,0.77641623,0.11268826,2,3,0,167.73204,1.000043,0.99887054,0.99777795,0.99904684,0.99849719,1.0407867
-163.99813,0.82014262,0.11268826,3,11,0,167.23612,1.0015295,0.99993017,0.99975314,1.0002384,1.0002218,0.97071444
-163.75178,0.94699923,0.11268826,3,15,0,167.95856,0.99967788,0.99967693,0.99859028,0.99959133,0.99887574,0.93031804
-164.45111,0.81352804,0.11268826,2,7,0,165.76805,0.99949585,0.9994393,0.99837196,0.99928627,0.99943971,0.93360263
-164.37967,0.99822864,0.11268826,4,15,0,165.46211,0.99998305,0.99965455,0.99925575,0.99951533,1.0000006,0.9634016
-166.67966,0.63777756,0.11268826,3,15,0,171.64629,0.99987739,0.99885123,0.99736693,0.99739425,0.99809223,1.0357208
-163.9858,0.91892841,0.11268826,3,11,0,171.02237,1.000024,0.99939701,0.99969763,0.99921069,0.99929876,1.101099
-163.98558,0.9647791,0.11268826,3,7,0,165.49177,1.0000212,1.0000717,0.9984953,0.99929123,0.99914831,1.1108006
-164.37322,0.98400176,0.11268826,4,15,0,165.41102,0.99898757,0.99839684,0.9970567,0.99901191,0.99819307,1.122786
-164.20157,0.92973392,0.11268826,3,15,0,167.01768,0.99927773,0.998189,0.99821792,0.99810098,0.99853975,1.1652228
-163.87453,0.93948426,0.11268826,3,7,0,165.95658,0.99955868,0.99819932,0.99859468,0.99840088,0.99842134,1.144782
-166.90315,0.76329151,0.11268826,3,15,0,170.97226,0.99924424,0.99699102,0.99609725,0.99810628,0.99738646,1.1359229
-163.44534,0.98693162,0.11268826,3,7,0,167.80809,0.99933868,0.99836021,0.99769256,0.99875042,0.99811836,1.1527199
-163.67282,0.88536125,0.11268826,4,31,0,166.37193,0.99870211,0.99796512,0.99647756,0.9982816,0.9978004,1.0604643
-163.1468,0.97265381,0.11268826,4,23,0,165.76225,0.99949507,0.9985347,0.99875559,0.99841979,0.99849708,1.0918612
-164.8402,0.896312,0.11268826,5,31,0,166.42627,0.99936732,0.9988354,0.99699184,0.99836138,0.99760885,0.9482688
-166.05636,0.97965381,0.11268826,3,11,0,167.80861,0.99955826,0.99838693,0.99891758,0.99820602,0.9984734,0.88879591
