# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = blr_model
# start_datetime = 2026-08-20 13:54:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/blr.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/blr/rep1/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/blr__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.32146,0.86982746,0.11986285,3,7,0,166.40808,0.99876721,0.99753973,0.99667323,0.9971003,0.99723103,1.1229693
-166.09845,0.90073284,0.11986285,4,15,0,167.16225,0.99815117,0.99629931,0.99715504,0.99736468,0.99746278,1.1231323
-163.34761,1,0.11986285,2,3,0,166.02945,0.99842082,0.99745997,0.99707405,0.99759227,0.99733545,1.1153974
-164.65206,0.88217537,0.11986285,5,31,0,166.3271,0.99982253,0.99830066,0.99836734,0.9985264,0.9991141,1.1729977
-163.08066,0.95738682,0.11986285,5,31,0,166.76766,1.0002782,0.99851862,0.99869904,0.99961234,0.99886458,1.0253591
-164.05864,0.96208807,0.11986285,5,31,0,166.64744,0.99798657,0.99734913,0.99747367,0.99755683,0.9972364,0.98956387
-164.22433,0.88693251,0.11986285,3,15,0,166.88861,1.0000786,0.99888648,0.99734624,0.99853693,0.99898018,1.0090602
-164.70348,0.68097765,0.11986285,2,3,0,168.76331,0.99983753,0.99952125,0.99814589,0.99828894,0.99821601,1.0025103
-165.52412,0.9779465,0.11986285,4,23,0,167.71382,0.99926638,0.9975941,0.99818143,0.99930437,0.99875004,1.0474979
-162.14593,1,0.11986285,3,11,0,165.24486,0.9993303,0.99900467,0.99791446,0.99888995,0.99868544,1.010575
-162.48976,0.92658586,0.11986285,3,15,0,163.80506,0.99987364,0.99813394,0.99794764,0.99858882,0.99826204,0.98620521
-162.83066,0.78649497,0.11986285,3,7,0,165.93446,0.9994746,0.99884441,0.99897018,0.99883071,0.99899454,1.0050447
-162.01606,0.76116284,0.11986285,2,3,0,165.87042,0.99970057,0.99893081,0.99817667,0.99915041,0.99835181,1.0222756
-162.49929,0.81031639,0.11986285,3,7,0,165.07656,1.0006436,0.99924352,0.99919925,0.99975536,0.99914039,1.0101645
-162.79605,0.68774496,0.11986285,3,15,0,166.38862,1.0001835,0.99931676,0.99871886,1.0000365,0.99929769,1.0510525
-163.42813,0.88374136,0.11986285,5,31,0,166.11933,0.99858242,0.99820976,0.99731248,0.99799795,0.99750212,1.1219513
-163.56137,0.98943173,0.11986285,4,15,0,164.1812,0.9993187,0.99919153,0.99800443,0.99893126,0.99833799,1.1359118
-165.86093,0.98345759,0.11986285,3,11,0,167.10836,0.99785126,0.996921,0.99619819,0.99647768,0.99684513,1.1777805
-164.57576,0.96359297,0.11986285,4,15,0,167.65664,1.0010076,0.99969625,0.99981591,1.0000364,0.99951062,1.1620589
-164.32449,0.85254872,0.11986285,4,31,0,167.32543,0.99816279,0.99742734,0.9978032,0.99817396,0.99767939,1.060531
-164.1937,0.95453122,0.11986285,3,15,0,166.47336,0.99971812,0.99808119,0.99721324,0.99899601,0.99872021,1.0066879
-163.71657,0.99762848,0.11986285,3,15,0,165.01487,0.99934816,0.99892312,0.99882402,0.99859934,0.99804052,1.0367968
-164.73098,0.98035321,0.11986285,4,21,0,167.1993,0.99921666,0.9990578,0.99888343,0.99885422,0.99891079,0.91023665
-166.99905,0.84864419,0.11986285,2,7,0,168.43201,1.000177,0.99954847,0.99749596,0.99914929,0.99839143,0.8957285
-165.8859,0.69655995,0.11986285,2,7,0,171.07061,0.99984233,0.99928536,0.99942038,0.99919875,0.99867853,0.88540576
-163.73543,0.63192358,0.11986285,4,19,0,172.23807,0.99958919,0.99897475,0.99901798,0.9994577,0.99946133,1.0931189
-164.42172,0.87611307,0.11986285,3,7,0,166.88732,1.0003105,0.9993439,0.99784032,0.9987913,0.99835404,1.1144303
-165.22849,0.99550156,0.11986285,3,15,0,167.87763,0.99870571,0.99727292,0.99752966,0.99817264,0.99841602,1.1495255
-166.01403,0.96545327,0.11986285,3,7,0,166.77853,0.9984277,0.99696748,0.99755605,0.99826871,0.9980851,1.1498557
-164.15946,0.99781287,0.11986285,4,31,0,167.47641,1.0010025,0.99976756,0.99995691,1.0008221,1.0000021,1.0480977
-163.6954,0.97281131,0.11986285,5,31,0,168.19782,0.99924447,0.99813816,0.99764861,0.998736,0.99819158,1.159436
-163.96229,0.89998291,0.11986285,4,23,0,166.29724,1.0006105,1.0004002,0.99931711,0.99951938,0.99932839,1.0031463
-162.42597,0.64867838,0.11986285,3,15,0,169.89568,0.99958029,0.99853001,0.99831202,0.99859153,0.99899777,1.0543086
-162.49425,0.45923285,0.11986285,3,15,0,170.17174,0.9995056,0.9989338,0.99796486,0.99849451,0.99801429,1.0124906
-165.27399,0.77083613,0.11986285,3,11,0,166.50021,0.99958183,0.99737695,0.99740221,0.99893875,0.99789196,1.0097777
-163.08191,0.95582667,0.11986285,3,11,0,167.95126,0.99910603,0.99757757,0.99709813,0.99788001,0.99824166,1.0044259
-164.42776,0.93958747,0.11986285,3,7,0,165.40639,0.99797073,0.99793128,0.9968502,0.99757027,0.99678208,0.99760897
-164.9828,0.71009457,0.11986285,5,31,0,168.5918,0.99964119,0.99867821,0.9986758,0.99987831,0.99835808,1.1224109
-164.04984,0.98431593,0.11986285,3,7,0,167.54204,1.0004472,0.99893513,0.99890945,0.99905475,0.99972426,1.1211761
-164.46688,0.7992255,0.11986285,2,7,0,167.81762,0.99959664,0.99984878,0.99824318,0.99906282,0.99832168,1.0981277
-164.27561,0.96751672,0.11986285,2,7,0,165.98304,0.99913228,0.99890748,0.99867594,0.99927844,0.9992032,1.1065627
-166.84692,0.75674505,0.11986285,2,7,0,167.9395,1.0008388,0.9997361,0.99873021,0.99839977,0.99872294,1.105414
-164.81699,0.92172704,0.11986285,3,11,0,169.63698,0.99991105,0.99893564,0.99929062,1.0000251,0.99982983,1.0704284
-164.70029,0.90749939,0.11986285,3,7,0,168.40831,1.0005877,0.9994355,0.99851825,0.9990943,0.99829571,1.104782
-163.31483,0.93663681,0.11986285,3,15,0,167.39567,1.0001071,0.99844443,0.99844399,0.99858123,0.99812242,0.99721623
-164.56278,0.98354559,0.11986285,3,15,0,166.84604,1.0014415,1.0007889,0.99940848,1.0008385,1.0000819,1.0232473
-166.99539,0.64649348,0.11986285,4,15,0,172.0736,1.0017051,1.0009173,1.0015815,1.0008594,1.0010027,1.0697556
-164.0359,0.99937459,0.11986285,4,15,0,168.41586,0.99902979,0.99830473,0.99858354,0.99814416,0.99835147,1.1233799
-166.35176,0.85189842,0.11986285,4,15,0,168.85211,0.99682093,0.99662318,0.99626458,0.99636472,0.99643132,1.093588
-165.07478,0.77239245,0.11986285,3,15,0,172.0289,0.99828991,0.99671182,0.99599591,0.99773448,0.99722776,1.0230539
-163.85815,0.97870688,0.11986285,4,19,0,166.81047,1.0007258,0.99925861,0.9994566,1.0001377,0.99957216,0.93559766
-163.57329,0.79134293,0.11986285,3,7,0,165.74748,1.0004863,0.99987925,0.9989364,0.99944633,0.99965331,0.9296749
-162.18141,0.97976457,0.11986285,4,15,0,164.32273,0.99967994,0.99880456,0.99829613,0.9994309,0.99866789,0.99825553
-167.85042,0.25446893,0.11986285,2,3,0,169.99654,1.0005359,0.99879625,0.9982036,0.99931515,0.99757181,0.99271186
-169.03879,0.93750515,0.11986285,2,7,0,169.83006,0.99852518,0.99826257,0.99826902,0.99801441,0.99944845,0.9867073
-166.43554,1,0.11986285,3,15,0,171.10815,0.99775907,0.99789633,0.99683249,0.99739397,0.99828037,1.0500064
-165.17502,1,0.11986285,2,3,0,167.86055,0.9994729,0.99799282,0.99718698,0.99810901,0.9969733,1.0615869
-163.09338,0.93418003,0.11986285,2,3,0,166.23015,0.99899443,0.99761125,0.99710065,0.99846302,0.99771179,1.063132
-162.27179,0.90824223,0.11986285,3,15,0,165.90568,0.99950065,0.99842164,0.9974798,0.99873104,0.99829511,0.9677781
-163.24917,0.88155887,0.11986285,2,3,0,163.85163,0.99945883,0.99764846,0.99813822,0.99838756,0.99821792,0.96981694
-163.94595,0.73383166,0.11986285,3,7,0,166.87448,0.99842147,0.9987651,0.99743682,0.99810084,0.99776841,0.98268279
-163.51768,0.94405005,0.11986285,4,31,0,166.53896,0.99884088,0.99746942,0.99675332,0.99752079,0.9969847,1.0363135
-162.59229,0.83264461,0.11986285,3,15,0,166.79777,1.000521,0.99949012,0.99927871,0.999395,0.99902662,1.0382126
-163.87154,0.86666717,0.11986285,5,31,0,164.90455,0.99849532,0.99779343,0.9978195,0.99801358,0.99837758,1.0902427
-163.65208,0.87232323,0.11986285,2,7,0,165.59135,0.9989114,0.99745151,0.99784815,0.99842325,0.99777723,1.0902984
-161.86042,0.99026023,0.11986285,4,23,0,165.04673,1.0000767,0.99920124,0.99845515,0.99901361,0.99891258,1.0357753
-162.75618,0.91381801,0.11986285,2,3,0,162.95985,0.99955184,0.99851449,0.99884817,0.99913568,0.9989998,1.030162
-163.6139,0.75155878,0.11986285,3,11,0,166.05984,1.0003674,0.99943148,0.99798964,0.99872257,0.99879919,1.0570623
-165.21185,0.80770807,0.11986285,3,7,0,167.91205,0.99986797,1.0005216,0.99925291,0.9995252,0.99936937,1.0869688
-164.48519,0.99176242,0.11986285,3,15,0,166.5426,1.000591,0.9980944,0.99845089,0.99928751,0.99896248,1.044384
-164.12208,0.9143705,0.11986285,4,19,0,169.21013,0.99975309,0.99916916,0.99820149,0.99831834,0.99795591,1.0814224
-164.38711,0.98097874,0.11986285,2,7,0,165.38593,0.99952376,0.9991637,0.99855897,0.99849063,0.9978755,1.0871596
-163.44939,0.68571553,0.11986285,2,3,0,170.14863,0.99986964,0.99800106,0.99839504,0.99912039,0.99875368,1.079146
-164.12538,0.8178924,0.11986285,3,15,0,170.62334,0.99886191,0.99810897,0.99841536,0.99849452,0.99877067,1.1011445
-165.97758,0.74873763,0.11986285,3,15,0,169.53948,0.99932189,0.99825276,0.99669954,0.99756275,0.99692516,1.0739958
-165.04365,0.89792568,0.11986285,2,3,0,168.51935,0.99770108,0.99751536,0.99710781,0.99765845,0.99790096,1.0835011
-166.20843,0.92283846,0.11986285,2,3,0,167.42147,0.99836596,0.99772578,0.99764565,0.99757777,0.99652003,1.0909057
-164.9119,0.96830373,0.11986285,3,7,0,167.87567,0.99909294,0.9974914,0.99685293,0.99855506,0.99715768,1.0673631
-163.93633,0.99364871,0.11986285,4,27,0,167.14447,0.99928655,0.99884247,0.99807006,0.99799383,0.99786682,0.96125818
-162.52875,0.99958707,0.11986285,4,23,0,165.2624,0.99950519,0.99910812,0.9986538,0.99905809,0.99848636,1.0686497
-164.3908,0.73412906,0.11986285,2,3,0,165.85204,1.0003281,0.99828185,0.99796778,0.99842635,0.99915944,1.0749911
-166.13997,0.90868851,0.11986285,4,15,0,168.90417,1.0000881,1.0004981,0.9988681,0.99938375,0.99976098,1.1617619
-165.36657,0.92242368,0.11986285,2,3,0,167.82903,1.0006594,1.0001984,0.9991541,0.99913347,0.99975258,1.1534191
-164.0948,0.80238636,0.11986285,2,3,0,168.43747,1.0006103,0.9994985,0.99983756,0.99991357,0.99982476,1.1366601
-164.69662,0.88157925,0.11986285,5,31,0,166.62446,1.0010053,0.99915806,0.99917487,1.000405,1.000028,1.0846148
-165.09054,0.79770258,0.11986285,4,23,0,169.68548,1.0006773,0.99925112,1.0002043,1.0001889,0.99938423,1.0965275
-164.02318,0.99920447,0.11986285,3,11,0,166.71187,0.99945817,0.99900334,0.99718107,0.99855509,0.99876331,1.0864562
-164.32194,0.82565518,0.11986285,3,15,0,169.0137,0.99979095,0.99850063,0.99690889,0.99807454,0.99830122,1.003788
-164.00436,0.98225731,0.11986285,2,3,0,165.56001,0.9984676,0.99797231,0.99827692,0.99839274,0.997869,1.0010154
-162.1342,0.99075464,0.11986285,2,7,0,164.84582,0.99916594,0.99808189,0.99801509,0.99854936,0.99798765,1.0076432
-163.34411,0.8938841,0.11986285,3,15,0,165.73423,0.99980683,0.99929937,0.99762028,0.99889595,0.99883332,0.96622674
-164.08389,0.92715532,0.11986285,3,7,0,165.86583,0.99948888,0.99816769,0.99691386,0.99798772,0.99812763,0.93774408
-166.77084,0.8043898,0.11986285,2,7,0,168.00953,0.99762852,0.99777885,0.99743579,0.99803966,0.997322,0.92794191
-166.1257,1,0.11986285,2,3,0,167.46622,0.99918405,0.99720995,0.99644844,0.99709778,0.99742222,0.93962428
-165.5769,1,0.11986285,4,31,0,168.01826,0.99858698,0.99824485,0.99771539,0.99853235,0.99735982,0.90186169
-168.04906,0.94392286,0.11986285,4,15,0,168.95525,0.99930691,0.99900403,0.99829811,0.9988957,0.9976557,0.85701567
-164.74277,1,0.11986285,3,11,0,169.49164,0.99931863,0.99869737,0.99858567,0.99853669,0.9977747,0.93214301
-165.63105,0.99706949,0.11986285,4,15,0,168.53903,1.0019179,1.0005278,1.0002635,1.0009969,1.001122,0.99018503
-168.46709,0.77659469,0.11986285,2,3,0,169.31785,1.0015346,1.0003928,1.0017258,1.0008357,1.0006529,0.99827215
-167.23359,0.9083269,0.11986285,3,7,0,172.3221,1.0008142,1.0000848,0.99763841,0.99936311,0.99962028,1.0140293
-164.48709,0.99436232,0.11986285,2,3,0,169.05681,0.99976052,0.99960735,0.99968843,0.99990998,0.99971503,1.015839
-162.99528,0.9776615,0.11986285,3,15,0,167.05175,0.99879153,0.99817516,0.99787538,0.99820508,0.99850111,0.96684444
-163.20855,0.93358292,0.11986285,5,31,0,164.26527,0.99978571,0.99963012,0.99900164,0.99923947,0.99950501,0.9867522
-161.97248,0.99330564,0.11986285,5,31,0,164.32907,0.99943593,0.99833654,0.99772551,0.99871807,0.99860261,1.0155131
-161.98601,0.87438787,0.11986285,2,7,0,163.16816,0.99932687,0.998505,0.99831188,0.99858894,0.99819349,1.0164305
-164.10946,0.77853517,0.11986285,5,31,0,166.95736,1.0001169,0.99917758,0.99916769,0.99993069,0.99892088,1.1436259
-163.27833,0.97974042,0.11986285,3,15,0,165.69413,0.99970251,0.99876637,0.99778306,0.99825967,0.99860403,1.1169365
-163.27923,0.8933552,0.11986285,3,15,0,165.38529,0.99964048,0.9988814,0.99792601,0.99814673,0.99868407,1.0915416
-165.79589,0.85185253,0.11986285,4,31,0,168.74247,0.99892153,0.99762423,0.9974128,0.99677589,0.99764098,0.9708963
-165.59511,0.98245782,0.11986285,3,7,0,168.20822,0.99900033,0.99676514,0.99709389,0.99707967,0.99762348,0.96663981
-165.7672,0.99969171,0.11986285,4,15,0,167.54697,1.0005292,1.0007174,0.99968615,1.0002252,0.99988285,0.91454167
-164.88549,0.66312708,0.11986285,3,11,0,170.73313,0.99843662,0.99787048,0.99726471,0.99828183,0.9968231,0.99208897
-164.50989,0.99476591,0.11986285,4,15,0,165.98832,1.0005731,0.99983939,0.99841576,0.99942638,0.99993665,0.97436181
-164.34335,0.99899057,0.11986285,4,15,0,166.31155,0.99969905,0.99847944,0.99729241,0.99785842,0.99821838,0.94128316
-164.62484,0.9298695,0.11986285,4,23,0,166.53758,0.99841971,0.99791696,0.99796029,0.9987696,0.99846117,1.0369519
-164.6404,0.99098206,0.11986285,3,15,0,166.23952,1.0005954,0.99902828,0.99793894,0.99868389,0.99826204,1.0590637
-163.21904,0.99856286,0.11986285,3,15,0,165.90785,0.99988468,0.99881693,0.99878819,0.9986003,0.99936048,1.0475323
-162.98147,0.82173178,0.11986285,4,19,0,166.26505,1.0003412,0.9999912,0.99957817,0.99982885,0.99977564,1.0020568
-162.83157,0.86637262,0.11986285,4,31,0,165.16296,0.99871603,0.99831854,0.99780496,0.99866069,0.99819721,0.96773992
-163.06901,0.90221619,0.11986285,5,31,0,164.75726,1.0006777,0.99952613,0.99895433,0.99943131,0.99984234,1.0718069
-165.87763,0.8894264,0.11986285,2,7,0,167.54003,1.0010261,1.0008255,1.0004118,1.0013005,0.99993909,1.0848048
-163.73675,1,0.11986285,4,15,0,166.64122,1.0007104,0.9996078,1.0000149,1.0003537,0.99955551,1.0298704
-163.56372,0.93467458,0.11986285,2,3,0,165.12283,1.0002507,0.99979715,0.99992245,0.99990218,0.99942344,1.0347241
-163.48732,0.96953114,0.11986285,4,15,0,165.20374,1.0001077,0.99919558,0.99954075,0.99950963,0.99899228,1.0975955
-162.64809,0.93084728,0.11986285,4,31,0,165.76669,0.99986078,0.99896989,0.99902462,0.99933942,0.99943162,1.0025597
-162.21262,0.82210791,0.11986285,3,11,0,165.10706,0.99992144,0.99864407,0.99830018,0.99870982,0.99824778,1.0120354
-162.24657,0.64807841,0.11986285,3,7,0,167.01483,0.99904121,0.99830578,0.99760575,0.9985809,0.99775736,1.0113455
-163.27601,0.9300532,0.11986285,4,19,0,164.89069,1.0002594,0.99897864,0.99921592,0.99894714,0.99883499,0.95838437
-164.73155,0.7564868,0.11986285,4,31,0,166.58514,1.0000343,0.99927528,0.99915513,1.0000341,0.99845817,0.98746043
-164.74613,1,0.11986285,3,15,0,167.21313,0.99916149,0.99778118,0.99767204,0.99874286,0.99751593,0.9277273
-163.55308,0.91010303,0.11986285,4,19,0,167.32514,1.0001332,0.99900174,0.99929084,0.99965119,0.9997576,1.0776988
-164.16045,0.95494552,0.11986285,4,23,0,165.6759,1.0004476,1.0001177,0.99908277,1.0002273,0.99887236,1.0600715
-162.61255,1,0.11986285,3,7,0,164.13911,1.0002242,0.99965291,0.99874567,0.99965838,0.99959232,1.062894
-163.3597,0.93467156,0.11986285,4,15,0,163.96354,0.9989805,0.99846697,0.99745615,0.99824389,0.99865949,1.0951291
-163.97393,0.89356922,0.11986285,3,11,0,166.66146,0.99989196,0.99825732,0.9988676,0.99849819,0.99813355,1.0580554
-161.96276,0.82890904,0.11986285,2,3,0,166.318,0.9996969,0.99869283,0.99806104,0.99897124,0.99878583,1.0609427
-162.96042,0.83852794,0.11986285,3,11,0,163.70515,1.000315,0.99944881,0.99888503,0.99898482,0.99868059,1.0527231
-167.68615,0.65072902,0.11986285,2,7,0,168.20129,0.99990907,0.99811318,0.99907723,0.99975046,0.99999956,1.0681739
-166.95751,0.97907739,0.11986285,2,7,0,171.29971,1.0010569,0.99837737,0.99871038,0.99831084,0.99881289,1.0537114
-166.74316,1,0.11986285,3,7,0,168.18888,0.99905524,0.99976739,0.99845156,1.0001178,0.9991591,1.0250983
-165.1616,0.97072795,0.11986285,3,7,0,169.13191,0.99918882,0.9990224,0.9985959,1.0000114,0.99884957,1.0814401
-165.16535,0.95735154,0.11986285,2,7,0,167.93475,1.0002365,1.0000754,0.99813109,0.99900427,0.99958891,1.0670463
-166.32509,0.67025989,0.11986285,3,11,0,171.56774,0.99871107,0.99923089,0.99835944,0.99858606,0.99933727,1.0766604
-162.78675,1,0.11986285,2,3,0,167.06156,0.99938631,0.99926946,0.99805152,0.9990725,0.9987515,1.08047
-163.4989,0.93612786,0.11986285,4,23,0,165.73929,0.99949006,0.99930472,0.99864377,0.99920366,0.99844036,0.93420044
-165.74056,0.57165285,0.11986285,2,3,0,167.30418,0.99975656,0.99798539,0.99875527,0.99942958,0.99910286,0.93684873
-165.47529,0.94216764,0.11986285,4,19,0,168.6104,0.99965275,0.99930399,0.9977114,0.99826706,0.99811922,0.91470188
-168.68504,0.61266529,0.11986285,2,3,0,173.59751,0.99909948,0.99683349,0.99828248,0.9983148,0.99827713,0.91807349
-164.33577,1,0.11986285,2,3,0,168.25943,0.99898542,0.99751635,0.99795959,0.99786621,0.99808467,0.91870047
-162.22127,0.82496875,0.11986285,4,23,0,169.65931,0.99955677,0.99863567,0.99768999,0.99891563,0.99857051,1.0654254
-163.45228,0.71472843,0.11986285,3,15,0,166.4849,0.99927898,0.99850592,0.99839381,0.99814141,0.99870059,1.1051438
-165.7465,0.68927573,0.11986285,2,3,0,167.6935,1.0001458,0.99851974,0.99868081,0.99792618,0.99809208,1.1057829
