# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = logmesquite_logvash_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/logmesquite_logvash.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/logmesquite_logvash/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/logmesquite_logvash__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma
27.810259,0.98404649,0.068588119,5,63,0,-23.965551,5.5250317,0.69821048,0.049082092,-0.47693381,0.20600077,-0.53805679,0.3670461
29.409939,0.99423906,0.068588119,5,63,0,-25.60496,5.4363906,0.4704961,0.33046386,-0.50724723,0.3944385,-0.63761683,0.31561179
29.627989,0.99781847,0.068588119,4,31,0,-28.127695,5.3426428,0.55855748,0.21493834,-0.37040874,0.4085928,-0.58067539,0.31991507
28.462034,0.99654658,0.068588119,4,31,0,-26.075047,5.4678661,0.4628902,0.36663671,-0.5545351,0.11856762,-0.54396802,0.34528714
25.983975,0.91811715,0.068588119,6,63,0,-23.526889,5.2587757,0.062155112,0.66801382,-0.3323035,1.1117114,-0.615261,0.33543973
24.580403,0.98027933,0.068588119,5,31,0,-19.36536,5.4306267,-0.06014098,0.90377702,-0.53922809,0.57635315,-0.64583262,0.30794118
26.100854,0.99794083,0.068588119,4,15,0,-23.862275,5.4089822,-0.026671275,0.82675596,-0.53964861,0.55476935,-0.63700144,0.31226014
24.108825,0.95854554,0.068588119,5,63,0,-20.716621,5.1822611,0.60417674,0.058563678,-0.21408332,0.76860463,-0.51448371,0.31170558
23.392561,0.99789678,0.068588119,5,63,0,-19.163653,5.3659235,0.42877933,0.18950965,-0.19263664,0.8200171,-0.49251416,0.28059113
25.116367,1,0.068588119,5,63,0,-19.868327,5.1276301,0.51738663,0.20297671,-0.12743092,0.80312621,-0.51861127,0.30014003
28.821742,0.99332542,0.068588119,5,31,0,-24.024529,5.2351507,0.32177355,0.50276268,-0.09053058,0.39761976,-0.52377297,0.35243695
26.951377,0.97998541,0.068588119,5,31,0,-24.828058,5.5571318,0.37062342,0.29598046,-0.68025237,0.48728539,-0.48871225,0.29308452
27.674531,0.89523349,0.068588119,5,63,0,-25.210282,5.4177396,0.33236269,0.48324056,-0.64438969,0.55351371,-0.6118833,0.33602598
24.649131,0.99992916,0.068588119,5,31,0,-23.432461,5.4643366,0.12032122,0.49387628,-0.56420272,0.85685799,-0.39426058,0.39545473
26.088446,0.94526379,0.068588119,6,63,0,-20.99097,5.0586304,0.17328683,0.77236407,0.13297597,0.35706089,-0.53229226,0.28893728
29.25196,1,0.068588119,5,31,0,-25.281755,5.1460955,0.15896264,0.66285275,-0.22137513,0.67999964,-0.53703916,0.30149329
27.760582,0.99287986,0.068588119,6,63,0,-26.558231,5.0278678,0.39226388,0.49421631,0.07579426,0.39195618,-0.46078774,0.31935794
25.621516,0.95516152,0.068588119,6,63,0,-22.03138,5.4996437,0.13380269,0.47287379,-0.67221169,0.88947877,-0.59031092,0.38411948
26.882096,0.92887105,0.068588119,5,31,0,-23.271816,5.4223438,0.22135694,0.45573921,-0.5914635,0.67406568,-0.62261378,0.30928686
26.641546,0.99681797,0.068588119,6,63,0,-24.98509,5.4597549,0.27025622,0.52437127,-0.71964294,0.53805815,-0.52019,0.32528972
24.661234,0.99767293,0.068588119,5,63,0,-22.915177,5.593546,0.16487144,0.41156585,-0.82709294,0.78569906,-0.58069569,0.35282379
25.485257,0.97690484,0.068588119,5,31,0,-22.832388,5.3988639,0.25531486,0.47604221,-0.66779209,0.93386038,-0.6062703,0.34895422
27.879294,0.99752403,0.068588119,5,63,0,-22.679142,5.3785302,0.50253493,0.16845155,-0.25164137,0.41600739,-0.49734295,0.34450937
28.782868,0.9984595,0.068588119,6,63,0,-26.487067,5.3720088,0.4841653,0.23992485,-0.25280336,0.440401,-0.50084618,0.34684528
26.819468,0.9924464,0.068588119,6,63,0,-25.249174,5.1318058,0.032851911,0.75220643,0.042958535,0.65969992,-0.45925272,0.29870734
23.267944,0.92521588,0.068588119,6,63,0,-20.933816,5.3798031,-0.25314731,0.87600265,-0.48717577,1.1122283,-0.59582628,0.39363836
25.474813,0.97220536,0.068588119,6,63,0,-20.320487,5.2019014,0.43024615,0.53862753,-0.035376451,0.020410967,-0.43569331,0.2996472
27.053827,0.99568301,0.068588119,5,31,0,-20.321123,5.2634437,0.34553155,0.51504278,-0.43308701,0.21784958,-0.46791694,0.37832874
26.681276,0.97701647,0.068588119,5,31,0,-24.646547,5.3470959,0.51711663,0.23529282,-0.3788345,0.71424869,-0.72807008,0.30453096
26.560943,0.83465935,0.068588119,5,63,0,-23.219404,5.4630514,0.37778533,0.40250249,-0.42653899,0.33501417,-0.43619498,0.33614209
26.033993,0.95962414,0.068588119,6,63,0,-23.053139,5.4601325,0.87106494,0.072458461,-0.48309306,-0.13279287,-0.69412465,0.31151047
26.630619,0.99904073,0.068588119,6,63,0,-23.919273,5.3526201,0.097719365,0.72735901,-0.31373749,0.42047283,-0.44598785,0.3491524
25.428643,0.96987754,0.068588119,5,63,0,-23.348979,5.0815036,0.59277927,0.24036988,-0.068667018,0.36088407,-0.52735511,0.37868133
24.076701,0.91724255,0.068588119,6,63,0,-21.650439,5.3299113,0.59820022,0.13009659,0.0080793897,0.22524642,-0.62334693,0.3119893
27.893606,0.99464956,0.068588119,5,63,0,-22.158467,5.4585642,0.17413598,0.60062188,-0.627602,0.44862658,-0.51795362,0.33946129
28.275559,0.99970521,0.068588119,6,63,0,-26.009737,5.2989936,0.72877575,0.041433823,-0.18061736,0.24350377,-0.46052434,0.32945641
25.605393,0.95172017,0.068588119,6,63,0,-23.082328,5.4234554,0.47057926,0.42283806,-0.39218068,0.39016007,-0.86090855,0.33372774
25.305129,0.96653327,0.068588119,5,31,0,-20.941222,5.4362406,0.66161842,0.040838286,-0.36379615,0.5502834,-0.79509177,0.37977277
25.456601,0.99707166,0.068588119,5,31,0,-23.794933,5.4426017,0.65993371,0.04508203,-0.36394765,0.53290786,-0.79720082,0.37544887
23.983223,0.99907701,0.068588119,5,31,0,-22.336979,5.39744,0.73835493,0.052706131,-0.41373774,0.33973609,-0.80323845,0.42483486
22.672793,0.99907147,0.068588119,5,31,0,-18.749553,5.6629303,0.90986317,-0.23133653,-0.32284469,0.15876768,-0.84248002,0.3763802
21.014078,0.99660397,0.068588119,5,31,0,-18.531618,5.5612169,1.0357705,-0.20809585,-0.57765414,0.13238476,-0.79426019,0.48063652
20.330386,0.98281485,0.068588119,6,63,0,-15.80084,5.5195812,0.95088017,-0.30283312,-0.31389945,0.57546933,-0.73391706,0.47216858
19.776919,0.93485981,0.068588119,6,63,0,-15.883721,5.6101645,0.14180882,0.62966575,-0.82454014,0.24341611,-0.63575279,0.27693908
19.788484,0.99772987,0.068588119,6,63,0,-15.631273,4.7864727,0.22346449,0.59150791,0.5791857,0.63438479,-0.348176,0.45559228
24.744277,0.94368917,0.068588119,6,63,0,-16.136586,5.2030944,0.40874158,0.57138811,0.067387155,0.22273162,-0.60298959,0.35186599
20.575533,0.9991229,0.068588119,6,63,0,-16.379146,4.7069128,-0.34954551,1.1527825,0.38276657,1.0081814,-0.30497344,0.4267694
27.914131,0.94684571,0.068588119,6,63,0,-18.289547,5.2131731,-0.13015112,0.8986215,-0.42538644,0.81720645,-0.45398934,0.32167013
26.373053,0.94785527,0.068588119,5,63,0,-22.794518,5.2699068,-0.1053087,0.85274016,-0.46207358,0.61105231,-0.36663423,0.34219055
25.709334,0.98198589,0.068588119,4,15,0,-24.037796,5.1537933,-0.074499083,0.91229505,-0.46035601,0.54711727,-0.3601887,0.35436136
27.380688,0.88964967,0.068588119,5,31,0,-23.634029,5.2531798,0.10736538,0.68991314,-0.29332728,0.83968233,-0.53654978,0.32422963
27.191407,0.94011333,0.068588119,6,127,0,-23.692095,5.4416104,0.94722684,-0.12410401,-0.46710576,0.0072449423,-0.58084884,0.33215638
28.078701,0.98105933,0.068588119,5,47,0,-24.088235,5.4712413,0.87420027,-0.11505438,-0.43132877,0.045429277,-0.58195834,0.33167377
29.178534,0.98474526,0.068588119,5,31,0,-25.679235,5.3807899,0.50205826,0.31774884,-0.38280881,0.13050399,-0.55941011,0.30601387
27.900161,0.99979972,0.068588119,6,63,0,-25.456687,5.1614867,0.11439813,0.8080304,-0.26447995,0.31925532,-0.49909004,0.33011148
26.594964,0.85304615,0.068588119,5,31,0,-24.136263,5.1303965,0.32882664,0.52198089,-0.24598976,0.59175964,-0.39324008,0.36593174
23.561161,0.95914306,0.068588119,4,15,0,-21.707429,5.2437918,0.18113778,0.56119759,0.069562965,0.57013533,-0.35440461,0.36611704
23.648772,0.99994001,0.068588119,5,31,0,-22.59762,5.2517972,0.13819022,0.5553889,0.063406303,0.58781458,-0.3562009,0.36287994
24.895649,0.99943648,0.068588119,5,47,0,-22.083279,5.1637146,0.32061666,0.49781171,-0.53222681,0.60019027,-0.43102087,0.3513878
25.420807,0.92996122,0.068588119,5,63,0,-20.643902,5.1364947,0.54222254,0.43451861,-0.11935673,0.29840719,-0.63057895,0.39177307
25.654727,0.99917785,0.068588119,5,31,0,-22.98301,5.2074151,0.41085171,0.38128608,0.097126628,0.36333607,-0.49397683,0.40420366
26.950067,0.99913775,0.068588119,6,63,0,-24.682397,5.52303,0.52350952,0.22898654,-0.46131081,0.20549373,-0.56728104,0.26500827
25.766911,0.85664071,0.068588119,6,63,0,-22.783572,5.2631168,0.32964128,0.40133843,0.028058121,0.52040436,-0.56384133,0.38309589
28.629698,0.99913774,0.068588119,6,63,0,-24.384621,5.2016302,0.40098884,0.41760994,-0.2111094,0.54997173,-0.63057387,0.3411618
27.23008,0.99862071,0.068588119,5,63,0,-23.996998,5.4733785,0.72005312,0.051900866,-0.2567189,0.15270869,-0.69059332,0.36993196
25.34713,0.81845558,0.068588119,6,63,0,-22.562934,5.3323919,0.35961886,0.48753549,-0.21709819,0.37481386,-0.44292342,0.3081336
24.549705,0.99476186,0.068588119,5,59,0,-23.701603,5.3099517,0.38376454,0.32860043,-0.5067434,0.42449174,-0.48374242,0.28809519
24.873771,0.93118461,0.068588119,5,63,0,-20.544936,5.3048648,0.48244597,0.30260046,-0.095435225,0.43297351,-0.39831115,0.32047619
24.515277,0.99018383,0.068588119,6,63,0,-22.746246,5.2877512,0.0048678997,0.88429108,-0.25307724,0.69759377,-0.624769,0.36645911
25.679156,0.99719058,0.068588119,5,31,0,-22.974685,5.1612873,-0.054110128,1.0247748,-0.31398355,0.6253294,-0.63780857,0.34236608
25.158455,0.99731102,0.068588119,6,63,0,-20.235537,5.3201239,0.52788747,0.47563322,-0.11948695,-0.15662821,-0.71766312,0.37846386
26.412736,0.99409563,0.068588119,5,63,0,-22.399557,5.3142649,0.65134792,0.27913056,-0.10911577,-0.037018581,-0.72242326,0.37429265
26.216059,0.8694254,0.068588119,6,63,0,-18.717139,5.7069914,0.61815275,0.050934524,-0.81917877,0.34012595,-0.69695823,0.36279719
27.44725,0.88167061,0.068588119,6,63,0,-24.033809,5.1043249,0.40617812,0.46697415,-0.014203691,0.49325763,-0.47517237,0.29461539
25.215166,0.99993679,0.068588119,6,63,0,-23.192217,5.1146095,0.60348553,0.15963335,0.14336623,0.52198073,-0.40480731,0.32902187
26.997372,0.98805837,0.068588119,6,63,0,-21.995127,5.2292767,0.3989378,0.49268804,-0.046555779,0.23261248,-0.66345957,0.37594731
25.473611,0.90254139,0.068588119,5,31,0,-23.958426,5.1377085,0.37969885,0.439228,-0.10324643,0.53246668,-0.66723697,0.39493299
25.424307,0.99372348,0.068588119,6,63,0,-21.281126,5.451065,0.12566204,0.67971614,-0.75791031,0.40202053,-0.4775394,0.30085749
27.360334,0.98581922,0.068588119,4,15,0,-24.005798,5.4871917,0.19691682,0.5672515,-0.73364887,0.53842795,-0.55276962,0.3138479
26.225349,0.99987663,0.068588119,6,127,0,-24.301661,5.5864657,0.26755321,0.51426102,-0.76414806,0.31986447,-0.65209979,0.3143398
26.442805,0.99013973,0.068588119,6,63,0,-22.474362,5.4409297,0.94244787,-0.1707736,-0.28029752,0.18344493,-0.66641195,0.38069818
23.137966,0.99631197,0.068588119,5,31,0,-20.868331,5.5623548,1.169159,-0.44056291,-0.35142097,0.09170742,-0.74789761,0.42713418
24.538147,0.96179051,0.068588119,6,63,0,-20.958932,5.3933329,1.0941906,-0.25424617,-0.17296884,0.014781336,-0.62167682,0.39276512
27.295587,0.97542384,0.068588119,6,63,0,-21.367663,5.2983441,0.21769362,0.69849665,-0.47889206,0.49114375,-0.65066365,0.3287369
27.028645,0.96174434,0.068588119,5,31,0,-22.083511,5.2898402,0.2655428,0.52150062,-0.32592065,0.50709518,-0.55149697,0.24638903
28.019647,0.79628824,0.068588119,5,31,0,-24.137002,5.2915295,0.42367007,0.29028221,-0.2740709,0.35490936,-0.39686955,0.33661417
25.268635,0.98069591,0.068588119,5,31,0,-23.062557,5.4125512,0.53815618,0.34956189,-0.25583389,0.084985582,-0.59417155,0.26223984
27.66177,0.87437912,0.068588119,4,15,0,-23.595383,5.3467273,0.54827396,0.24788845,-0.42946187,0.29076744,-0.576251,0.26635435
28.00697,0.99195908,0.068588119,5,63,0,-25.795174,5.3510019,0.3803466,0.40861316,-0.27190635,0.31437993,-0.50083072,0.26366925
28.646806,0.93674855,0.068588119,5,31,0,-26.483359,5.3351437,0.36821108,0.39866291,-0.20941254,0.48354813,-0.63389812,0.34471937
26.205267,0.85405101,0.068588119,6,63,0,-24.751007,5.2922075,0.65771186,0.24064522,-0.051607752,0.12361461,-0.51699761,0.35722635
25.002299,0.99095975,0.068588119,6,63,0,-20.609017,5.3763662,0.11863487,0.73577276,-0.62345564,0.24305756,-0.56665621,0.3180106
24.150744,0.99321481,0.068588119,4,15,0,-22.086931,5.3172266,0.11634994,0.77139804,-0.63413953,0.29309914,-0.55742103,0.29714622
25.833961,1,0.068588119,5,31,0,-23.633957,5.2501649,0.56096743,0.14611863,-0.38732267,0.79920212,-0.56480529,0.34258008
24.472687,0.81762759,0.068588119,5,31,0,-19.625149,5.396919,0.22515177,0.49842337,-0.29325543,0.82479389,-0.54359342,0.34482002
25.196257,0.95268423,0.068588119,5,63,0,-21.14701,5.3061624,0.49952001,0.35282747,-0.35616576,-0.11047878,-0.44930603,0.34016115
24.240613,0.99968337,0.068588119,5,63,0,-20.454794,5.5153147,1.0069827,-0.29031174,-0.45500463,0.067235125,-0.7463545,0.3539618
23.569564,0.99623121,0.068588119,6,63,0,-18.836549,5.7365863,1.2356234,-0.44405454,-0.55456145,-0.13779477,-0.83549431,0.36116592
24.908156,0.97667269,0.068588119,5,31,0,-22.105734,5.6201011,1.1579588,-0.28634612,-0.41209507,-0.38317276,-0.69145826,0.38321658
24.037567,0.99253042,0.068588119,5,31,0,-22.909934,5.6685868,1.3018741,-0.58622925,-0.46385086,-0.2542327,-0.69474878,0.3605825
27.44109,0.97172345,0.068588119,6,127,0,-19.597879,5.2576757,0.015222267,0.75039895,-0.15437663,0.61292898,-0.47076138,0.31736656
28.595118,0.97226232,0.068588119,4,31,0,-25.018954,5.2268467,0.073352676,0.78244247,-0.28875513,0.51861066,-0.45727824,0.30479922
27.236641,0.99376361,0.068588119,5,31,0,-25.271609,5.2978895,0.019108223,0.79032077,-0.4776281,0.7622338,-0.58182705,0.28154607
27.667203,0.99793343,0.068588119,6,63,0,-24.389553,5.0909005,0.19264117,0.67084252,0.0087892073,0.44642994,-0.39265543,0.36710156
26.892815,0.91712492,0.068588119,6,63,0,-24.889816,5.3893788,0.27218779,0.50387964,-0.60650017,0.42634835,-0.61481787,0.30016347
25.775329,0.9678395,0.068588119,6,79,0,-22.877463,5.3360813,0.80325252,0.0042867773,-0.44607294,0.15471271,-0.5820409,0.38450693
24.911483,0.99734033,0.068588119,5,31,0,-24.238601,5.5048398,0.72236304,0.024895916,-0.18028527,0.003593406,-0.61337149,0.40071746
26.757193,0.9947186,0.068588119,6,63,0,-21.233505,5.6430659,0.74336979,-0.059556266,-0.63505889,0.21574061,-0.68177344,0.29464642
29.068725,0.99977579,0.068588119,6,63,0,-26.00177,5.3185649,0.29914741,0.53557027,-0.27056446,0.39660395,-0.53536139,0.34583391
25.205724,0.99689937,0.068588119,5,31,0,-23.118838,5.3803623,0.30602426,0.55839393,-0.12101941,0.076993423,-0.58950139,0.37476314
23.86935,0.87036121,0.068588119,6,63,0,-17.617884,5.3711507,-0.092508649,0.69752266,-0.35038503,0.95206823,-0.43319269,0.30597072
26.347696,0.93498805,0.068588119,5,63,0,-21.321904,5.2465899,0.34700622,0.45061273,-0.57568459,0.5823272,-0.51838361,0.35076502
26.997029,0.99201216,0.068588119,5,31,0,-23.23562,5.2993856,0.043137423,0.69615901,-0.31849336,0.72143818,-0.46401114,0.27118232
28.29318,0.99892674,0.068588119,5,31,0,-24.801102,5.2603706,0.1189208,0.73470481,-0.47012195,0.46215456,-0.51705276,0.33746583
27.309631,0.85142729,0.068588119,5,31,0,-23.6781,5.1835983,0.081582571,0.7636093,-0.30285166,0.82433916,-0.67426118,0.35485085
23.401735,0.92570821,0.068588119,5,31,0,-22.422873,5.1525406,0.034473791,0.7534586,-0.34282181,1.0062036,-0.77851931,0.34262368
24.181674,0.92374565,0.068588119,6,63,0,-18.438218,5.1712759,0.075543037,0.5440763,-0.19255216,0.73313271,-0.21192862,0.34015641
22.298296,0.99274611,0.068588119,6,63,0,-19.128493,5.577688,0.32298746,0.52014384,-0.3953802,0.29022527,-0.85698082,0.33689212
21.626767,0.98935726,0.068588119,6,63,0,-17.143606,5.5552927,0.37053654,0.4922718,-1.0334467,0.36186117,-0.7448118,0.33647054
24.777465,0.9799071,0.068588119,5,63,0,-19.553796,5.6888709,0.37786284,0.2117968,-0.75596346,0.56559646,-0.55862419,0.31892207
24.233312,0.97182856,0.068588119,5,47,0,-19.762225,5.3153257,0.80241921,0.044832934,-0.44803631,0.32574,-0.7567149,0.33498409
23.939421,0.81142969,0.068588119,6,127,0,-19.123215,5.1902312,-0.00077319884,0.70518872,-0.11763145,0.48465238,-0.30171378,0.36666689
23.796846,0.99795308,0.068588119,6,63,0,-19.984324,5.2495555,0.071732343,0.57213999,-0.36556338,0.5625251,-0.22833857,0.3579964
23.705912,0.96877395,0.068588119,6,63,0,-19.335051,5.3150852,0.041987432,0.80705092,-0.13053478,0.66237171,-0.75930925,0.33360743
26.188579,0.99840463,0.068588119,4,15,0,-22.555969,5.2464021,0.12905654,0.73354962,-0.12888112,0.62955291,-0.75036013,0.34833216
27.122911,0.99806342,0.068588119,6,63,0,-23.277294,5.4347984,0.75912158,-0.043455076,-0.50801791,0.27602049,-0.46489447,0.29439876
25.889489,0.91801428,0.068588119,4,15,0,-24.250275,5.5474409,0.73280273,-0.069594888,-0.35250346,0.24015748,-0.4661494,0.31179101
26.807205,0.88425396,0.068588119,6,63,0,-20.976296,5.2256979,0.044256896,0.81164282,-0.057567696,0.4843788,-0.575326,0.33689927
25.900673,0.99890839,0.068588119,5,31,0,-24.729778,5.0954673,0.39820456,0.32225601,-0.21561336,0.84929815,-0.433005,0.34163022
22.79261,0.98221475,0.068588119,3,7,0,-22.338003,5.0365673,0.43329289,0.30339104,-0.23902211,0.93742533,-0.46579157,0.34068957
23.605509,0.99349967,0.068588119,5,31,0,-20.747232,5.2838352,-0.045134621,0.74558961,-0.082379451,0.73729415,-0.48152752,0.41352445
28.609102,0.90171154,0.068588119,5,63,0,-18.68464,5.3463052,0.44017525,0.35858734,-0.3301751,0.43763537,-0.52625768,0.2751251
27.116415,0.99812456,0.068588119,5,31,0,-25.781495,5.2208447,0.33032055,0.60202376,-0.29114157,0.38736101,-0.63460685,0.276956
25.628563,0.85895826,0.068588119,5,63,0,-21.794202,5.3060864,0.15660752,0.77205312,-0.20859994,0.29539747,-0.61655879,0.28995371
29.351063,1,0.068588119,6,127,0,-24.269054,5.4225723,0.47452875,0.23270993,-0.50526934,0.52982689,-0.55253879,0.30902355
28.696154,0.99948645,0.068588119,5,31,0,-28.096893,5.4867032,0.45486225,0.37094702,-0.49776831,0.20780268,-0.6658635,0.30475468
28.056997,0.94645422,0.068588119,5,31,0,-25.802979,5.4577915,0.76331746,-0.035417107,-0.45678096,0.34624997,-0.54569635,0.34115142
28.703377,0.97638921,0.068588119,6,63,0,-24.938062,5.4596759,0.37732963,0.43816126,-0.44243181,0.19896883,-0.60142672,0.32718947
28.836944,0.96449095,0.068588119,4,31,0,-26.546925,5.4456361,0.45197757,0.25015605,-0.46373227,0.48463246,-0.61080965,0.34224233
28.215741,0.99834173,0.068588119,5,31,0,-27.238556,5.5296637,0.56941729,0.27324132,-0.62013111,0.050078544,-0.60407184,0.32192822
