# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = logmesquite_logvash_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/logmesquite_logvash.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/logmesquite_logvash/rep0/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/logmesquite_logvash__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma
27.499991,0.92399909,0.079451896,5,31,0,-24.568273,5.2898729,0.57529732,0.28377833,-0.20028121,0.32547892,-0.60507943,0.3863737
27.575643,0.97444154,0.079451896,4,31,0,-24.386584,5.3228311,0.49714409,0.28123358,-0.1823521,0.29252059,-0.59907308,0.38135012
26.643817,0.7532477,0.079451896,6,127,0,-20.02277,5.2339468,0.22520908,0.76143359,-0.2292044,0.24230136,-0.65888362,0.36629266
26.516631,0.98996804,0.079451896,5,31,0,-23.438227,5.3324388,0.40258969,0.31234254,-0.63914055,0.66967197,-0.52472939,0.31651117
25.80285,0.79696798,0.079451896,6,63,0,-21.297473,5.2836727,0.43351766,0.24010707,-0.060384207,0.36342138,-0.3602604,0.35184038
25.74812,0.9993843,0.079451896,5,47,0,-21.739032,5.3205653,0.59460294,0.22437502,-0.53913911,0.47720472,-0.64766942,0.38723811
27.619728,0.87947757,0.079451896,6,63,0,-22.201615,5.4666071,0.80056014,0.051730801,-0.34666359,-0.10585402,-0.5349018,0.29740418
26.371997,0.94711914,0.079451896,5,63,0,-20.290728,5.2816927,0.37607867,0.25540128,-0.40823231,0.80658664,-0.37187774,0.37127181
25.51703,0.91813911,0.079451896,4,15,0,-24.396626,5.2188827,0.41043907,0.22440226,-0.37551801,0.76918163,-0.37118309,0.36775669
24.03751,0.9308278,0.079451896,5,31,0,-21.567906,5.2260975,0.34755139,0.35804854,-0.38112086,0.83562034,-0.29315129,0.33832624
24.817324,0.88987142,0.079451896,5,31,0,-21.145348,5.3070501,0.26598395,0.51924486,-0.33303442,0.58470964,-0.33779299,0.3208463
27.308485,0.94835531,0.079451896,6,63,0,-22.291373,5.1569502,0.10360711,0.76743424,-0.045371968,0.66424847,-0.64236618,0.30825561
27.781585,0.84667253,0.079451896,6,63,0,-23.750227,5.1972435,0.13761465,0.76105208,-0.40426467,0.53642063,-0.60373986,0.31458187
27.414307,0.86157039,0.079451896,6,63,0,-24.159496,5.3735507,0.50318602,0.29490388,-0.51772324,0.48228744,-0.50428764,0.35487407
28.445222,0.98611787,0.079451896,5,47,0,-25.261147,5.3763964,0.50396997,0.22637968,-0.51192109,0.40277709,-0.51450254,0.34959772
25.512203,0.96803872,0.079451896,6,63,0,-24.306582,5.3568762,0.48202014,0.12293362,-0.29228983,0.81618398,-0.44349876,0.38265533
28.308312,0.96066345,0.079451896,5,31,0,-24.219292,5.2185916,0.26965252,0.56665937,-0.29438629,0.41604432,-0.58023514,0.35184234
27.882336,0.9791118,0.079451896,4,31,0,-24.847878,5.2158206,0.39593872,0.34411561,-0.2268769,0.81559496,-0.56244169,0.32146315
28.986747,0.99998326,0.079451896,5,63,0,-26.660623,5.3216517,0.39746002,0.345144,-0.2788517,0.55789737,-0.53089684,0.35877246
27.971016,0.99550593,0.079451896,5,63,0,-26.077468,5.2425227,0.39440754,0.41733216,-0.29446415,0.30088975,-0.35717807,0.36081735
28.418963,0.98520156,0.079451896,6,63,0,-24.99955,5.2495117,0.67827115,0.13166319,-0.14259811,0.24040739,-0.45644869,0.32534917
23.354295,0.99478638,0.079451896,5,63,0,-20.316272,5.0490563,0.28911873,0.72950667,0.12173433,0.097447737,-0.50940231,0.27096864
24.75282,0.89078984,0.079451896,4,15,0,-21.985273,5.0621762,0.26693416,0.72357776,0.077968847,0.074700855,-0.50093772,0.28576468
27.464943,0.9988483,0.079451896,5,31,0,-22.989865,5.155432,0.43451769,0.35111063,-0.038557904,0.56446384,-0.47146156,0.27664414
27.550861,0.94100732,0.079451896,5,31,0,-25.370057,5.2369544,0.17987397,0.7157422,-0.32523095,0.39826674,-0.64185497,0.36620681
26.850047,0.98850274,0.079451896,5,63,0,-23.006842,5.3640464,0.4044213,0.45936401,-0.40335553,0.18529068,-0.6446933,0.3983869
22.714262,0.99792516,0.079451896,5,31,0,-21.273622,5.2222741,0.62219911,0.0054076526,-0.32064175,0.62324067,-0.29007868,0.31281169
25.027578,0.99526097,0.079451896,5,31,0,-18.905853,5.3330378,0.67745519,0.28639983,0.028239793,-0.16644351,-0.70654765,0.35588185
25.196709,0.96034726,0.079451896,5,31,0,-19.421882,5.419729,0.63458888,0.1584512,-0.070468619,0.19446018,-0.65393901,0.39918055
25.857394,0.97176195,0.079451896,5,63,0,-20.177932,5.1518236,-0.14074049,0.89966108,-0.09086055,0.8537921,-0.49939324,0.28474468
27.841181,0.99280869,0.079451896,5,63,0,-24.324907,5.2756446,0.31302694,0.48266458,-0.11766798,0.38853389,-0.4091703,0.34116405
27.274568,0.98257109,0.079451896,5,63,0,-23.500718,5.2722326,0.24757956,0.58719669,-0.46958742,0.34652996,-0.49921228,0.28475965
28.136073,0.99941824,0.079451896,4,31,0,-24.741092,5.3514315,0.35985045,0.30240266,-0.26383534,0.73077064,-0.52236062,0.33300788
28.137974,0.99588577,0.079451896,4,31,0,-26.861283,5.2247008,0.28376912,0.51854143,-0.45565255,0.64540112,-0.55594314,0.33165939
29.260896,0.93971256,0.079451896,6,95,0,-25.658698,5.3662296,0.25941942,0.47589766,-0.40063516,0.50983908,-0.55375521,0.31574217
24.332828,0.79244736,0.079451896,4,31,0,-23.165369,5.2265743,0.33966528,0.48551936,-0.45554259,0.41691557,-0.6503941,0.33623181
26.045191,0.99672822,0.079451896,5,63,0,-19.465791,5.2919246,0.53841052,0.338142,0.037556356,-0.076232895,-0.48001795,0.34743529
26.182662,0.91513893,0.079451896,5,31,0,-23.111966,5.2304826,0.69506872,0.012620272,-0.045675341,0.39650706,-0.52497244,0.33009024
28.022834,0.97752032,0.079451896,5,31,0,-24.893902,5.2119867,0.62687252,0.28729867,-0.0058641392,0.081139723,-0.54688633,0.31594853
27.967066,0.99985415,0.079451896,5,63,0,-24.896826,5.4057055,0.6545798,0.22633846,-0.27440349,0.074804009,-0.74507754,0.32137422
25.710067,0.9854109,0.079451896,5,63,0,-21.877691,5.4465979,0.43169695,0.37206282,-0.21158556,0.34357934,-0.76130957,0.31040038
27.720355,0.86022925,0.079451896,5,63,0,-22.127993,5.2066323,0.1420877,0.54458169,-0.37819179,0.79659267,-0.42909539,0.33588432
26.108215,0.98754674,0.079451896,4,31,0,-22.853389,5.3391718,0.049958064,0.65075687,-0.44020194,0.49690652,-0.34880457,0.32455294
27.498806,1,0.079451896,5,31,0,-24.880314,5.1858568,0.21124464,0.68660296,-0.33626434,0.35562299,-0.40406272,0.35912342
23.646564,0.92466386,0.079451896,5,47,0,-18.112732,5.4517649,0.22443424,0.59968827,-0.6154989,-0.0013653638,-0.36481257,0.38352707
20.309098,0.90400577,0.079451896,5,31,0,-18.873066,5.4918734,0.29218816,0.53632014,-0.76411732,-0.17861331,-0.38166912,0.37735905
22.718011,0.99868304,0.079451896,5,63,0,-15.27271,5.4852986,0.71579549,0.14733197,-0.5316553,-0.32514184,-0.31932732,0.41192391
21.516886,0.99879973,0.079451896,5,63,0,-18.69861,5.4613236,0.57938286,0.22875573,-0.30549972,-0.1864783,-0.30632607,0.45768336
22.83386,0.94428556,0.079451896,5,63,0,-18.977875,5.272944,0.58661344,0.29171743,-0.19612443,0.14563246,-0.38347168,0.46138931
19.143788,0.8503901,0.079451896,3,11,0,-17.961336,5.2240221,0.49677373,0.22885378,-0.20253073,0.048608486,-0.36403547,0.46864827
23.722717,0.94344396,0.079451896,5,31,0,-16.124231,5.1973509,0.64303962,0.19034456,-0.071078964,0.19601927,-0.25081605,0.36059185
23.409534,0.9212588,0.079451896,6,63,0,-17.20476,5.2502667,0.2133791,0.58444182,-0.29595639,0.11651594,-0.34416853,0.304823
25.22417,0.99995541,0.079451896,5,63,0,-20.742425,5.4285681,0.43490949,0.11990368,-0.49281613,0.91460766,-0.56782249,0.37984105
23.326921,0.78317416,0.079451896,3,7,0,-21.405485,5.4275115,0.49443171,0.22881221,-0.51798584,0.85751701,-0.59603061,0.380951
20.558629,0.96204413,0.079451896,6,63,0,-18.492929,5.018211,0.11315087,0.56835591,0.051457531,1.0828023,-0.64614449,0.44348796
19.03213,0.98906046,0.079451896,5,63,0,-10.72515,5.4715246,0.14066153,0.87068347,-0.48503848,-0.06040452,-0.81781212,0.46548792
20.143085,0.99544219,0.079451896,5,31,0,-18.026687,5.4918208,0.14112308,0.82191575,-0.49761699,0.063796842,-0.79555587,0.46457163
21.387254,0.98172193,0.079451896,5,63,0,-18.116429,5.3898976,0.12506729,0.8321846,-0.40793002,0.21179743,-0.66821457,0.47800903
22.772255,0.94537749,0.079451896,3,15,0,-19.820319,5.3282829,0.12498648,0.78688873,-0.39051315,0.22463876,-0.66619661,0.45788964
24.094437,0.99422036,0.079451896,5,63,0,-19.549751,5.3420771,0.26934568,0.39524727,-0.36063898,1.1363904,-0.73963758,0.36414713
28.741345,0.99416523,0.079451896,5,31,0,-21.707805,5.2624676,0.4106954,0.43749835,-0.17097375,0.25832673,-0.43488894,0.3396605
27.978853,0.96182849,0.079451896,5,63,0,-26.472965,5.4000636,0.25663696,0.5003969,-0.45117097,0.69366233,-0.58573339,0.29900568
28.925643,1,0.079451896,5,63,0,-26.927772,5.2003476,0.3831658,0.39570065,-0.19501942,0.41955854,-0.48327599,0.3145265
29.929368,0.91434684,0.079451896,6,127,0,-25.153059,5.2898695,0.48160831,0.34128391,-0.27916167,0.33563696,-0.57170807,0.32122357
26.485585,0.99654222,0.079451896,5,63,0,-25.188613,5.4661583,0.72043942,-0.039026005,-0.36285216,0.55819782,-0.72982958,0.3429086
27.215375,0.99958866,0.079451896,5,31,0,-25.470583,5.5459217,0.69906037,0.15392475,-0.63770171,-0.13332829,-0.55710957,0.32141884
27.789723,0.99855397,0.079451896,6,127,0,-23.100426,5.0950484,0.26375276,0.6108355,0.11044226,0.44156886,-0.53364803,0.34781617
27.182663,0.92143188,0.079451896,5,31,0,-24.831251,5.160114,0.23935069,0.51451564,-0.092131539,0.47433278,-0.3223958,0.29056731
26.519392,0.99994609,0.079451896,6,63,0,-24.799431,5.6235865,0.69471382,-0.013882835,-0.65487426,0.38981107,-0.75864089,0.3603197
27.694789,0.96042399,0.079451896,6,63,0,-23.876027,5.222457,0.61525629,0.24343736,-0.10520181,0.11538026,-0.59579429,0.33190947
26.070654,0.99658207,0.079451896,6,63,0,-22.77133,5.3970634,0.084356966,0.66613649,-0.39531617,0.43121759,-0.49469526,0.38969055
27.13505,0.95552496,0.079451896,5,63,0,-24.865276,5.3503871,0.30587503,0.38224803,-0.27619868,0.67765727,-0.58856244,0.2731688
27.571168,0.99956822,0.079451896,5,63,0,-25.674143,5.3332257,0.36217029,0.38474127,-0.41820098,0.64026993,-0.62754857,0.26476604
25.48584,0.963595,0.079451896,6,63,0,-24.282815,4.985754,0.14838516,0.75852659,0.080338016,0.36067867,-0.30010841,0.39284885
25.134672,0.96213296,0.079451896,5,31,0,-23.961772,4.9916095,0.18512408,0.68670194,-0.019022255,0.36263494,-0.34268321,0.39839813
27.703303,0.97719899,0.079451896,5,31,0,-23.355694,5.0465728,0.066440745,0.6730354,-0.13254896,0.86933051,-0.36077039,0.33090167
23.088554,0.96965342,0.079451896,6,63,0,-21.140051,5.033017,0.094418778,0.80474404,0.018737014,0.41598746,-0.38824036,0.24487558
29.08585,0.99805082,0.079451896,5,31,0,-21.10558,5.13233,0.07558069,0.73581333,-0.16073081,0.76505557,-0.51775436,0.30247404
25.523701,0.93213182,0.079451896,6,63,0,-23.464168,5.7223527,0.78149824,-0.083032545,-0.58720577,0.16961493,-0.77072972,0.32752308
27.310002,0.97013274,0.079451896,6,127,0,-20.872492,4.9630163,-0.010764348,0.82992162,-0.038959542,0.76453111,-0.35820705,0.3202829
23.675267,0.96839973,0.079451896,5,31,0,-22.947028,4.901806,-0.074163459,0.99572158,-0.13950666,0.78195773,-0.50320035,0.41066231
26.208471,0.98571581,0.079451896,5,63,0,-19.768743,5.2500498,-0.026289249,0.71753182,-0.54079787,0.8375517,-0.38623161,0.29891198
20.038256,0.5726344,0.079451896,6,63,0,-17.177317,5.1476971,-0.028461557,0.97335997,-0.39834755,1.0544675,-0.70245403,0.39706933
18.951316,1,0.079451896,4,15,0,-16.775915,5.3105831,-0.20620579,1.1401392,-0.27924784,0.84208981,-0.73140006,0.3847418
19.338847,0.99878447,0.079451896,3,7,0,-18.173798,5.3085375,-0.20306904,1.1340119,-0.28557434,0.84409957,-0.73245519,0.38210407
23.554115,0.98690703,0.079451896,6,63,0,-15.133565,5.0931551,-0.31455125,1.228267,-0.4485206,0.96255988,-0.51015863,0.32531243
25.562864,0.99312131,0.079451896,6,63,0,-18.842287,5.1580986,0.20386306,0.66258186,-0.12903274,0.68106668,-0.74738797,0.39419889
26.460598,0.99775872,0.079451896,5,31,0,-24.565756,5.2203236,0.15308393,0.67163826,-0.15834929,0.73901447,-0.71768614,0.38042187
23.520554,0.93929221,0.079451896,5,31,0,-22.555419,5.2513337,0.19437965,0.49372982,-0.36690762,1.0578535,-0.76570088,0.39562387
22.970338,0.85278454,0.079451896,6,63,0,-19.299049,5.2416282,0.67354256,0.12212362,-0.13350727,0.4514723,-0.34624728,0.36080712
23.248054,0.9804856,0.079451896,6,63,0,-15.177633,5.2918725,0.069709917,0.66284402,-0.3171951,1.1880341,-0.69987169,0.33533632
22.168668,0.99433116,0.079451896,5,63,0,-13.317145,5.3545226,0.74832424,0.24396068,-0.27941709,-0.5352073,-0.61106842,0.32173935
25.526832,0.98319917,0.079451896,5,63,0,-19.978606,5.3129485,0.66681142,0.30207809,-0.20250325,-0.34673936,-0.57031599,0.36160469
26.32089,0.99819126,0.079451896,5,63,0,-21.794768,5.4209223,0.78140107,-0.083153977,-0.35988367,0.083036652,-0.38091196,0.36176606
25.142519,0.83785178,0.079451896,6,63,0,-20.376916,5.5049536,0.7732689,-0.033540396,-0.58233451,0.15272665,-0.40034629,0.39808149
24.128492,0.98962468,0.079451896,5,47,0,-19.467561,5.4212476,0.22453686,0.63123528,-0.23070068,0.42637611,-0.76742866,0.31348831
24.819655,0.89900148,0.079451896,5,63,0,-21.519558,5.2962369,0.267133,0.626466,-0.54754822,0.66328449,-0.7191006,0.30485854
26.402391,0.98475597,0.079451896,5,63,0,-22.716099,5.3855134,0.28319387,0.49184007,-0.45543917,0.78730501,-0.67156156,0.29717551
28.74831,0.99758551,0.079451896,5,63,0,-21.653117,5.2508047,0.59854764,0.29332257,-0.19326835,0.23800461,-0.56878245,0.31496654
26.370649,0.97091611,0.079451896,5,47,0,-25.148235,5.3930641,0.44118752,0.32156264,-0.33638825,0.48654702,-0.79332597,0.34653996
27.187559,0.86263376,0.079451896,6,63,0,-21.488505,5.1739603,0.59560833,0.2500114,-0.14542007,0.34416472,-0.53778945,0.38322992
25.468537,0.86764481,0.079451896,5,31,0,-21.26169,5.3321661,0.39180199,0.50060594,-0.25073911,0.05167457,-0.4381758,0.26907619
27.549573,1,0.079451896,6,127,0,-21.785169,5.3040408,0.6686807,0.28780943,-0.23194286,-0.017878183,-0.64892837,0.30024853
27.280852,0.93457984,0.079451896,5,31,0,-25.19048,5.3143349,0.51817038,0.21067811,-0.065008245,0.29960776,-0.51920297,0.31386004
25.865776,0.98184292,0.079451896,5,63,0,-23.873125,5.0942902,0.72592639,0.23471132,0.031995619,0.0052427404,-0.51533713,0.34947667
25.978513,0.85764017,0.079451896,6,63,0,-21.659141,5.2290923,0.45589543,0.33283081,-0.12141025,0.67299206,-0.50526477,0.37615211
27.661731,0.99032359,0.079451896,6,63,0,-24.496905,5.2694365,0.41553479,0.50256985,-0.13957859,0.06745861,-0.47296513,0.30233659
20.406629,0.80505121,0.079451896,6,63,0,-17.643136,5.8563485,0.85144554,-0.32959097,-0.93690251,0.35748689,-0.78587605,0.42621121
22.817613,0.98386473,0.079451896,5,31,0,-18.06005,5.8305704,0.85501845,-0.17829501,-0.73896687,0.21771015,-0.8072796,0.41267336
25.439185,0.99966128,0.079451896,5,31,0,-21.444218,5.6902565,0.82185937,-0.090373082,-0.81963254,-0.00084735695,-0.62400907,0.39505268
29.404836,0.99531114,0.079451896,6,63,0,-23.205911,5.4696304,0.50149002,0.26828173,-0.43457043,0.28509988,-0.62763759,0.31186113
27.31418,0.88037015,0.079451896,5,63,0,-23.795894,5.5868893,0.70343021,0.099465296,-0.48330948,-0.087360967,-0.63780306,0.35994758
26.976637,0.98123706,0.079451896,4,23,0,-24.528032,5.6046504,0.67495959,0.080221184,-0.43436904,0.11883828,-0.61198631,0.34379499
19.895232,0.99885028,0.079451896,5,63,0,-17.500579,5.6580873,1.4430719,-0.55861158,-0.64908598,-0.50610679,-0.89352281,0.40747451
21.568302,0.96501455,0.079451896,6,63,0,-16.805738,5.9361386,1.0216467,-0.42855257,-1.0025095,0.014436646,-0.7751484,0.35689583
24.380147,0.97887426,0.079451896,6,63,0,-16.639999,5.6635773,1.2576065,-0.51052769,-0.5013246,-0.11400025,-0.78144412,0.33682631
24.077391,0.97511979,0.079451896,6,127,0,-20.48924,4.9989522,-0.32787969,0.98873716,-0.11991296,1.2871675,-0.2791632,0.31338537
26.369334,0.98065949,0.079451896,6,63,0,-21.778195,5.0217786,-0.15128883,0.97139967,-0.21681794,1.0751488,-0.48071132,0.30360419
22.420641,0.98240823,0.079451896,6,127,0,-21.262003,5.5468339,1.4329785,-0.60840585,-0.36835895,-0.37025185,-0.59487267,0.39739795
23.63861,0.97012542,0.079451896,6,63,0,-20.007212,5.4564963,1.0145092,-0.24488239,-0.22667831,-0.35122161,-0.44888528,0.40088025
24.565043,0.99306832,0.079451896,6,127,0,-19.558417,5.4779743,0.36431126,0.25025075,-0.41110093,0.764765,-0.69886762,0.29459107
26.558045,0.99857264,0.079451896,5,63,0,-22.03911,5.5033033,0.65232237,0.1205089,-0.71682127,0.143108,-0.62333024,0.33333337
27.082864,0.99594438,0.079451896,5,63,0,-24.161418,5.5834531,0.68771935,0.035708059,-0.4852411,0.22919794,-0.57919282,0.28928631
27.242039,0.83663983,0.079451896,5,31,0,-24.391681,5.4672149,0.6455145,0.11429571,-0.58298575,0.33378436,-0.69845896,0.29164523
28.501603,0.98700536,0.079451896,6,63,0,-24.6389,5.4212216,0.75329408,0.04140877,-0.40811129,0.28500859,-0.63264274,0.30479901
28.739787,0.99831464,0.079451896,5,31,0,-27.335117,5.485549,0.64824038,0.1314064,-0.34878642,0.097012039,-0.57064539,0.33775834
27.596569,0.99745293,0.079451896,6,79,0,-24.934577,5.1746452,0.010412531,0.89593809,-0.25830555,0.37041222,-0.44208043,0.32870627
26.497613,0.98482381,0.079451896,5,63,0,-21.817962,5.0531384,0.39720596,0.49204983,0.0037746946,0.28042866,-0.36521776,0.28705193
26.943766,0.97120844,0.079451896,5,31,0,-22.541083,5.1476607,0.22984553,0.65777366,-0.19293366,0.2045201,-0.35720087,0.29855485
26.400715,0.98769059,0.079451896,5,63,0,-24.233181,5.1888048,0.51992001,0.20533751,0.0024385155,0.67643455,-0.57674677,0.30469499
27.706395,0.98588699,0.079451896,5,31,0,-24.359879,5.1528736,0.51711499,0.23999465,-0.067538913,0.61643693,-0.52226178,0.31527382
27.641063,0.93455722,0.079451896,5,31,0,-25.150819,5.3560043,0.21103612,0.63263247,-0.52670871,0.27918829,-0.53661469,0.3000878
27.632616,0.98574622,0.079451896,5,31,0,-25.556691,5.3584577,0.12341977,0.52336818,-0.52296159,0.97035707,-0.50156274,0.32301596
27.562009,0.96069996,0.079451896,6,63,0,-24.637321,5.1974122,0.52941296,0.40939141,-0.095891223,0.0091886603,-0.54091343,0.29281556
28.210968,0.99999578,0.079451896,5,63,0,-26.037478,5.1481924,0.44586412,0.36830559,0.047764824,0.32586116,-0.43025021,0.32871917
26.581734,0.89704353,0.079451896,6,63,0,-23.199478,5.6660029,0.57953204,0.1744362,-0.64980873,0.096067764,-0.69591482,0.31226525
26.892752,0.99835709,0.079451896,6,63,0,-23.339145,5.3583482,0.89677145,-0.10546785,-0.1988042,-0.014061415,-0.48642472,0.37068466
28.573945,0.99136711,0.079451896,5,31,0,-25.940052,5.3588112,0.61289367,0.25796615,-0.28950456,-0.059790958,-0.54250854,0.31242875
27.959905,0.98584506,0.079451896,5,31,0,-26.654289,5.3636359,0.66204537,0.26627088,-0.31622148,-0.10420653,-0.54704136,0.30875456
28.365769,0.99899125,0.079451896,6,63,0,-24.733184,5.3120512,0.61916802,0.2601885,-0.36376936,0.11338374,-0.55347772,0.28966165
28.82163,0.91588963,0.079451896,6,127,0,-26.005693,5.257585,0.18976906,0.58261232,-0.24387462,0.56679592,-0.48045923,0.3629575
25.819227,0.93134826,0.079451896,5,63,0,-24.064283,5.4345212,0.52294151,0.24380962,-0.71983285,0.39961937,-0.42323847,0.33317591
23.823273,0.89474933,0.079451896,6,63,0,-21.765357,5.2111038,0.037863431,0.74103597,0.026820057,0.57469577,-0.6452876,0.34645604
28.704052,0.99586496,0.079451896,5,63,0,-22.941768,5.2543023,0.41497671,0.34392312,-0.40157853,0.55512638,-0.45381498,0.30856719
28.548004,0.97495365,0.079451896,6,63,0,-25.665524,5.2352288,0.028526329,0.78995655,-0.39196398,0.66191878,-0.57687709,0.33313336
25.3959,0.91984363,0.079451896,6,63,0,-22.445072,5.1825242,0.5806704,0.16772186,0.0032884496,0.48033674,-0.37565346,0.39769177
25.491507,0.99814717,0.079451896,6,95,0,-23.144263,5.6180355,0.68452899,0.049449761,-0.64380266,0.23107412,-0.74803457,0.27148376
27.708919,0.82754937,0.079451896,5,31,0,-20.575712,5.4186742,0.46136366,0.34775414,-0.44271014,0.19945995,-0.6299432,0.27318354
24.780543,0.99769798,0.079451896,5,31,0,-23.901012,5.5043725,0.41143585,0.45119669,-0.59816519,0.2603108,-0.6815815,0.25977396
21.769107,0.99902923,0.079451896,6,63,0,-18.637737,5.7002077,0.88745534,-0.24066827,-0.78329548,0.2952643,-0.60140044,0.47473227
19.848413,0.98444697,0.079451896,5,31,0,-16.756368,5.8073189,0.92885818,-0.058742435,-0.84314085,-0.7657053,-0.59256337,0.39857151
21.749834,0.92941757,0.079451896,5,31,0,-18.115167,5.7809007,1.0129449,-0.12190962,-0.82812168,-0.63501813,-0.57102202,0.37746805
25.457533,0.99233179,0.079451896,6,63,0,-19.194719,5.4744669,0.59212537,0.10178153,-0.48276943,0.65944391,-0.81977895,0.35245228
27.306382,0.87169388,0.079451896,6,63,0,-21.410868,5.3372444,0.60881152,0.25713946,-0.33409575,-0.11682865,-0.44551755,0.34548814
27.301139,0.99844774,0.079451896,5,63,0,-23.767506,5.0075801,0.014970748,0.80357839,-0.019534757,0.97165451,-0.49453196,0.33571744
25.520919,0.99110037,0.079451896,5,31,0,-24.354815,5.1459805,-0.23104977,1.044546,-0.38710099,0.77140361,-0.28905909,0.34762514
24.116224,0.99019676,0.079451896,6,95,0,-18.55696,5.3246036,0.56428484,0.44588985,-0.093675224,-0.32901991,-0.69318203,0.35200282
22.31017,0.95968618,0.079451896,5,31,0,-18.201939,5.2282915,0.6510507,0.093796832,-0.41758564,0.56356636,-0.37067701,0.29223192
28.013419,0.90808937,0.079451896,4,15,0,-20.014265,5.4015733,0.5404821,0.17457416,-0.18994225,0.3353843,-0.49633381,0.32758998
