# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = logmesquite_logvash_model
# start_datetime = 2026-08-20 13:53:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/logmesquite_logvash.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/logmesquite_logvash/rep0/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/logmesquite_logvash__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma
28.489241,0.99124665,0.091286194,5,47,0,-23.664034,5.2091712,0.31855984,0.40298914,-0.31856268,0.69012495,-0.42909875,0.29962925
27.204994,0.99196366,0.091286194,4,15,0,-26.459136,5.289061,0.29038297,0.34527145,-0.27870133,0.72680319,-0.35482119,0.3063791
23.274048,0.81691348,0.091286194,5,31,0,-20.650575,5.3569772,0.36482115,0.18824992,-0.37592516,0.85606356,-0.27677086,0.31295252
24.715012,0.65120036,0.091286194,5,31,0,-19.099456,5.220405,0.46162844,0.32696526,-0.28650755,0.50297616,-0.27864136,0.3642945
28.035958,0.97387781,0.091286194,5,31,0,-23.615812,5.35334,0.49620467,0.36974677,-0.24628862,0.15237437,-0.70713982,0.31393203
28.618296,0.98732526,0.091286194,4,23,0,-26.024727,5.3617411,0.51919491,0.15435476,-0.34406048,0.55441856,-0.54475882,0.31539765
24.371515,0.70670676,0.091286194,5,31,0,-20.801811,5.2735654,-0.041949639,0.95270301,-0.41348929,0.6665123,-0.58123198,0.29687765
24.119491,1,0.091286194,5,31,0,-21.961053,5.3391797,0.014128748,0.76078504,-0.51556726,1.03726,-0.63233639,0.31142516
24.718748,0.99676207,0.091286194,5,63,0,-20.909583,5.2418127,0.18537977,0.57177915,-0.49619476,0.86490639,-0.68830919,0.29411079
27.147011,0.99838552,0.091286194,5,63,0,-22.909393,5.1256554,-0.019481001,0.85373297,-0.2332395,0.49704094,-0.40703754,0.35603164
29.156836,0.96702088,0.091286194,5,31,0,-26.395065,5.1987241,0.25820478,0.49742159,-0.2416895,0.68827938,-0.54861873,0.31867862
23.996105,0.99837325,0.091286194,6,63,0,-21.985277,5.6866407,1.0993087,-0.4495767,-0.61885574,-0.0929385,-0.45815201,0.38072613
24.893864,0.79115335,0.091286194,5,31,0,-20.279085,5.6427501,1.0001249,-0.20545907,-0.48876734,-0.3902592,-0.66639488,0.371663
27.336702,0.98265262,0.091286194,5,63,0,-22.824023,5.5088143,0.43725942,0.28717988,-0.53906401,0.55773051,-0.5555437,0.31985975
25.801503,0.77907758,0.091286194,5,63,0,-19.431124,5.699324,0.7544164,0.060510102,-0.84008607,0.023617686,-0.69346658,0.33243071
24.167698,0.83494184,0.091286194,5,63,0,-19.512501,5.5074614,0.35741667,0.23729035,-0.53328348,0.57614417,-0.35563714,0.4175421
23.555943,0.9591991,0.091286194,5,63,0,-18.92552,5.3833149,0.61095256,0.15747537,-0.53230237,0.66193157,-0.83387507,0.40254153
21.500401,0.89381625,0.091286194,6,127,0,-17.039523,5.4182851,0.1131318,0.79628872,-0.30061287,0.47391045,-0.89640703,0.3395918
25.102736,0.96076443,0.091286194,5,31,0,-14.342519,5.4413714,0.92656043,-0.11117064,-0.55548137,0.052343178,-0.58703505,0.2867089
27.012986,0.96211388,0.091286194,6,63,0,-22.278795,5.2797354,0.17814024,0.5484442,-0.22913864,0.7393245,-0.4608029,0.3903178
29.357018,0.97710716,0.091286194,5,63,0,-25.27655,5.2242891,0.4363453,0.44825817,-0.24341734,0.24641808,-0.54679682,0.31254572
27.864969,0.77911261,0.091286194,5,31,0,-26.519829,5.2104251,0.41304956,0.44418203,-0.23129928,0.20383975,-0.54638814,0.31437281
26.898329,0.87617903,0.091286194,5,63,0,-23.766593,5.127732,0.32912985,0.51128266,-0.19878129,0.56121019,-0.58542742,0.38865561
29.144164,0.9981896,0.091286194,4,31,0,-17.94056,5.2281197,0.28666784,0.52386555,-0.1881735,0.56703578,-0.51971483,0.35194011
29.950609,0.86206354,0.091286194,6,63,0,-26.227869,5.3450739,0.40817421,0.35252376,-0.41241382,0.44479509,-0.50371637,0.3067148
27.340012,0.81573946,0.091286194,5,63,0,-25.326563,5.3652425,0.24267314,0.37611213,-0.46724772,0.70412658,-0.40633241,0.31745764
27.696323,0.99461881,0.091286194,5,63,0,-25.478361,5.5522531,0.77660355,0.082911513,-0.43039015,-0.076109735,-0.71043795,0.31989214
28.959833,0.99994677,0.091286194,5,63,0,-26.314686,5.3118603,0.3829664,0.35225391,-0.45382861,0.65683054,-0.56407034,0.33082997
27.843751,0.91554402,0.091286194,4,31,0,-26.806329,5.3712241,0.35897347,0.52006287,-0.27434772,0.35251278,-0.70742358,0.32811153
27.64828,0.99998213,0.091286194,5,31,0,-26.0855,5.399495,0.17597532,0.47087846,-0.56361343,0.73425553,-0.40477322,0.33281504
27.902403,0.99656539,0.091286194,5,63,0,-24.864549,5.459624,0.6332997,0.23398494,-0.56781372,0.050555891,-0.67878888,0.33037775
25.918854,0.99630089,0.091286194,4,31,0,-24.11709,5.4677918,0.44272645,0.51249775,-0.52325186,-0.067038351,-0.68649264,0.31181557
25.54928,0.6645934,0.091286194,4,15,0,-22.57155,5.4979457,0.3805333,0.49089015,-0.4679276,-0.035139771,-0.69155499,0.34160698
26.964272,0.9190518,0.091286194,4,31,0,-22.625621,5.6076557,0.5668811,0.28168693,-0.59881462,0.04988173,-0.7094646,0.33585837
28.218618,0.99385724,0.091286194,5,63,0,-23.040388,5.3975998,0.53556771,0.17178212,-0.53005267,0.45607471,-0.52247486,0.35553545
29.087023,0.9445195,0.091286194,4,31,0,-27.083349,5.4142189,0.37444417,0.41432148,-0.41697493,0.27089139,-0.57536343,0.33818019
28.990091,0.5406423,0.091286194,5,33,0,-24.696153,5.3880289,0.48995423,0.33727649,-0.52341288,0.2688821,-0.58359252,0.34069674
27.75284,0.81641023,0.091286194,4,31,0,-26.136627,5.3173461,0.58955539,0.28414434,-0.4868834,0.23200358,-0.59010158,0.33750292
27.667508,0.91003371,0.091286194,4,31,0,-26.2156,5.3146044,0.58392669,0.27268156,-0.42246091,0.12411515,-0.59601015,0.33471314
27.759668,0.78880201,0.091286194,4,31,0,-24.070165,5.3203677,0.6278777,0.26625231,-0.27980588,-0.026926514,-0.63785071,0.32503666
28.21021,0.993588,0.091286194,5,63,0,-24.219912,5.2413292,0.336918,0.51184826,-0.15295571,0.15814262,-0.48383399,0.30924985
28.577128,0.99650107,0.091286194,5,31,0,-26.759016,5.195358,0.52716607,0.39015948,-0.10972749,0.23211641,-0.54908832,0.31565146
27.052611,0.55042141,0.091286194,5,63,0,-23.847801,5.3011205,0.27012398,0.56490929,-0.43153573,0.71877367,-0.59868667,0.32783931
24.666792,0.97454785,0.091286194,5,31,0,-19.979838,5.2468751,0.55337472,0.31568322,-0.049098463,-0.15318926,-0.2820703,0.35621425
26.101745,0.99923192,0.091286194,5,63,0,-21.91259,5.3985272,0.45427075,0.29557201,-0.43851337,0.69743617,-0.78751417,0.37914251
24.424299,0.89487143,0.091286194,5,63,0,-22.286523,5.2843473,0.34818971,0.56625769,-0.16356231,0.16734728,-0.74480845,0.41835071
20.230719,0.99780787,0.091286194,4,15,0,-19.474115,5.412843,0.23156781,0.79106838,-0.17082429,-0.052791313,-0.75566135,0.43389138
18.71026,0.94711183,0.091286194,5,31,0,-14.471687,5.4411968,0.79451358,-0.2137811,-0.55540576,1.0475728,-0.62500934,0.35575091
24.803311,0.99462884,0.091286194,5,31,0,-16.479569,5.4045146,0.68834909,0.15641522,-0.16146884,-0.17662075,-0.61143627,0.41011954
28.653298,0.99774565,0.091286194,5,31,0,-24.035854,5.4145832,0.50369228,0.180192,-0.45732802,0.50949559,-0.45643874,0.33796566
28.11924,0.92249663,0.091286194,5,47,0,-26.823315,5.2277944,0.3915038,0.55628165,-0.30433559,0.20701279,-0.53542981,0.33748588
27.634667,0.98553641,0.091286194,5,63,0,-24.808626,5.2323723,0.23495028,0.66062527,-0.25809089,0.17496868,-0.53796121,0.34184462
26.250947,0.75425581,0.091286194,4,27,0,-20.684432,5.3008016,0.22229724,0.71135232,-0.27245419,0.067377999,-0.57929354,0.29899436
26.976933,0.52439237,0.091286194,5,31,0,-20.959727,5.2181711,0.36448413,0.57642665,-0.13283397,0.30136463,-0.58359234,0.28096618
24.313175,0.99571703,0.091286194,5,31,0,-23.377416,5.2834079,0.19138671,0.61783297,-0.063122507,0.34321297,-0.61946682,0.28767543
25.467943,0.99944486,0.091286194,6,63,0,-22.252559,5.2705355,0.44524111,0.23925282,-0.17612278,0.61953084,-0.32554281,0.39088568
27.663065,0.9935612,0.091286194,5,31,0,-24.936935,5.2166576,0.50722786,0.24974265,-0.12245224,0.39870456,-0.39629986,0.37274339
25.280335,0.99726035,0.091286194,5,63,0,-22.641123,5.3086612,0.75749111,0.16779828,-0.039031522,0.069187768,-0.81149191,0.33113299
22.312065,0.96675971,0.091286194,3,7,0,-21.529726,5.3785461,0.75919517,0.16287961,0.066576769,-0.020387564,-0.84105343,0.33017751
24.315297,0.99294415,0.091286194,5,31,0,-20.117391,5.1724168,0.95751586,-0.050414121,0.010057186,-0.022721626,-0.63625677,0.36714802
25.52589,0.97553911,0.091286194,5,31,0,-23.226499,5.3468847,0.82235154,-0.072754943,0.040666436,0.075128176,-0.5407035,0.33308306
23.370526,0.89163717,0.091286194,6,63,0,-18.499679,5.0276382,0.23013003,0.77457241,-0.016962698,0.25545891,-0.70044564,0.33042614
21.963552,0.7403693,0.091286194,5,31,0,-18.754408,5.0288415,0.23062435,0.85745485,-0.034637406,0.40153094,-0.75485018,0.32408568
25.956115,1,0.091286194,4,15,0,-19.978313,5.2670165,0.1066956,0.70064452,-0.10398826,0.56298074,-0.69433266,0.34686206
25.412654,0.65815464,0.091286194,5,63,0,-18.944834,5.3689883,0.6801868,0.092456501,-0.13233171,0.055515715,-0.65452852,0.36583383
26.362752,0.9855895,0.091286194,4,31,0,-23.22754,5.452874,0.70239998,0.14358195,-0.14714183,0.030291942,-0.60888337,0.35163287
27.667794,0.92483889,0.091286194,4,15,0,-25.239912,5.2906509,0.7177182,0.084798688,-0.25523019,0.22516841,-0.60119256,0.35830449
25.604181,0.89273719,0.091286194,5,39,0,-23.587457,5.6735852,0.70916034,0.068209286,-0.92341686,0.073514427,-0.6346133,0.32666622
25.838731,0.97459793,0.091286194,4,15,0,-24.364983,5.7463227,0.72357999,0.0083561525,-0.75519586,0.058413102,-0.65905648,0.30882703
24.340488,0.96585844,0.091286194,6,63,0,-22.77695,5.5961848,1.0413436,-0.24652194,-0.65338685,0.04625693,-0.7675813,0.29371478
25.230606,0.9904462,0.091286194,4,15,0,-23.032821,5.6456263,0.98809647,-0.23465833,-0.60866657,-0.027625969,-0.72725542,0.27968632
25.865824,0.70929476,0.091286194,5,31,0,-22.355394,5.5842296,0.92164697,-0.22522696,-0.50485426,0.16760873,-0.7487703,0.31561821
27.047379,0.96454213,0.091286194,5,63,0,-23.224488,5.5491253,0.38267311,0.34815467,-0.50221268,0.23025171,-0.49332703,0.34272984
26.397327,0.83652508,0.091286194,5,31,0,-22.811427,5.4432418,0.10107114,0.49992194,-0.52256981,0.86556835,-0.51998765,0.31552912
23.758025,0.6071557,0.091286194,5,47,0,-20.465804,5.3979991,0.66126747,0.31702641,-0.046223407,-0.2173586,-0.67593832,0.39473777
25.207923,0.83077761,0.091286194,4,15,0,-21.056918,5.2923298,0.73416444,0.30654552,-0.17540982,-0.19078501,-0.67649158,0.3720221
26.453686,0.99359004,0.091286194,4,15,0,-24.498674,5.2867962,0.72084039,0.26027308,-0.20138553,-0.02820089,-0.70653892,0.36600449
19.959162,0.80958679,0.091286194,5,63,0,-16.95653,5.2585415,0.44585541,0.40879411,-0.61141165,0.64673203,-0.55410497,0.27517841
28.554487,0.98931663,0.091286194,3,7,0,-19.428338,5.335355,0.41319382,0.3937254,-0.45092674,0.44477106,-0.53923003,0.27057155
27.337237,0.67120453,0.091286194,5,63,0,-22.884202,5.5539101,0.62450974,0.16455199,-0.68789849,0.2466204,-0.73446243,0.35745941
26.505889,0.96873415,0.091286194,5,31,0,-24.568909,5.2216346,0.55852744,0.10612321,-0.16975749,0.64803117,-0.44082586,0.30668486
24.753624,0.99762289,0.091286194,4,15,0,-22.872673,5.3231139,0.43535478,0.1743792,-0.17544486,0.79930483,-0.3850734,0.31873771
26.037003,0.7472818,0.091286194,4,15,0,-20.95518,5.193767,0.51501107,0.34692465,-0.39510944,0.53728678,-0.55190459,0.35417668
25.162266,0.68433411,0.091286194,4,23,0,-21.137732,5.2702987,0.25034691,0.50932879,-0.20437734,0.36375886,-0.57536742,0.39154245
24.114781,0.64065773,0.091286194,3,15,0,-18.007906,5.2852691,0.2854017,0.62217252,-0.21861654,0.54121479,-0.59652781,0.40185567
28.144066,0.98051195,0.091286194,5,31,0,-24.087457,5.2414034,0.29542504,0.55086301,-0.15492068,0.52514498,-0.57240774,0.36806135
23.738477,0.83506758,0.091286194,5,31,0,-20.577685,5.2136928,1.0744113,-0.16862306,-0.03702289,-0.10835427,-0.51442305,0.38338903
24.106634,0.97661019,0.091286194,5,63,0,-18.700754,5.4249267,0.95654616,-0.060473556,-0.10877986,-0.42613517,-0.44782312,0.38100013
25.162398,0.91019307,0.091286194,5,31,0,-21.794805,5.3936252,1.0984914,-0.19369235,-0.24098635,-0.25876173,-0.54322537,0.36228321
28.79331,0.99506376,0.091286194,6,63,0,-24.255916,5.4193076,0.20876211,0.53565708,-0.59242936,0.58536318,-0.51683536,0.31452789
28.342771,0.99734442,0.091286194,5,63,0,-25.733247,5.0710087,0.22072913,0.6208179,0.0287228,0.50759195,-0.39224024,0.30903042
27.431036,0.9987952,0.091286194,6,63,0,-25.304706,5.3358762,0.20648084,0.47655537,-0.52117754,0.94840275,-0.58193746,0.35738025
26.790314,0.98176419,0.091286194,5,31,0,-22.903437,5.5384957,0.29481299,0.52394799,-0.76318035,0.30291176,-0.59974694,0.31986631
24.958066,0.98637534,0.091286194,5,63,0,-20.569605,5.3481039,-0.091863477,0.70000611,-0.42358306,1.1886711,-0.48804758,0.33250278
26.934587,0.50349269,0.091286194,3,7,0,-21.524736,5.3159187,-0.077891779,0.75890451,-0.4213919,1.0460958,-0.51919677,0.3300977
27.166945,0.98625941,0.091286194,5,63,0,-25.158073,5.2532149,0.69183147,0.18540186,-0.0017611783,-0.072539056,-0.50914365,0.30637983
29.273452,0.98125262,0.091286194,4,15,0,-26.329032,5.2697753,0.56614593,0.24902997,-0.1603571,0.2316877,-0.53896259,0.29963832
29.178063,0.95490431,0.091286194,5,31,0,-26.772763,5.2739824,0.41923565,0.38659086,-0.39960268,0.40856766,-0.45118149,0.3181555
27.613183,0.64186425,0.091286194,6,63,0,-25.023364,5.34878,0.51850157,0.35550806,-0.33419582,0.14078299,-0.44076795,0.31250619
26.637327,1,0.091286194,5,63,0,-23.06055,5.2632023,0.43462246,0.34323094,-0.049985877,0.42505515,-0.66385521,0.37130424
28.05989,0.9325752,0.091286194,6,95,0,-23.787701,5.2131583,0.32513676,0.54008286,-0.18643967,0.38977411,-0.4160201,0.34852352
28.104376,0.96583652,0.091286194,5,31,0,-27.079476,5.2322055,0.24730768,0.42907875,-0.30954723,0.69424155,-0.40583765,0.33404155
26.714301,0.92197369,0.091286194,5,63,0,-25.335419,5.3479209,0.18423316,0.45107111,-0.54448765,0.72600265,-0.44020767,0.35831148
29.080177,0.9433995,0.091286194,6,63,0,-26.226395,5.3686576,0.34294058,0.45551392,-0.43500692,0.36889171,-0.61040764,0.29296314
29.308502,0.99970319,0.091286194,5,63,0,-27.664526,5.4273536,0.6514063,0.14366634,-0.37680411,0.120832,-0.5263533,0.33406338
28.17877,0.97245305,0.091286194,6,63,0,-27.511667,5.1234141,-0.063506184,0.86380658,-0.21534029,0.77664057,-0.47997977,0.29043177
29.27898,0.81823007,0.091286194,5,63,0,-26.109068,5.3131076,0.28301141,0.52152391,-0.31409272,0.45302066,-0.46202036,0.32503646
28.443309,0.99353126,0.091286194,5,63,0,-26.571686,5.3973674,0.66749194,0.24170579,-0.34855234,0.0036980913,-0.61573852,0.33716872
28.962657,0.98967897,0.091286194,5,47,0,-26.240883,5.1812884,0.10345489,0.63730902,-0.24020216,0.82822207,-0.52058434,0.30755412
29.009134,0.99958812,0.091286194,5,63,0,-28.213393,5.1897048,0.42415456,0.45294206,-0.12131161,0.19167988,-0.50233098,0.32001892
27.527932,0.96749464,0.091286194,5,47,0,-26.713291,5.2414377,0.25964953,0.60771337,-0.053208715,0.28871227,-0.458174,0.32924404
28.544902,0.98482364,0.091286194,6,63,0,-26.128801,5.438498,0.61313076,0.1281064,-0.25868109,0.34214027,-0.59465373,0.32017513
26.306478,0.99999896,0.091286194,5,31,0,-25.253608,5.3446401,0.56959544,0.32217578,-0.36317737,0.35189452,-0.81937155,0.36099511
25.861951,0.89323166,0.091286194,5,31,0,-23.846397,5.3998819,0.4173864,0.47614264,-0.28410361,0.20051873,-0.82405305,0.35132057
29.182474,0.59332827,0.091286194,5,31,0,-22.513002,5.3432574,0.6705496,0.16409125,-0.30942949,0.24279308,-0.61094445,0.33130351
28.771266,0.98896147,0.091286194,5,63,0,-27.042675,5.1607547,0.45369432,0.38948794,-0.10866469,0.31901642,-0.47511511,0.34826533
28.885223,0.91513184,0.091286194,6,63,0,-26.580049,5.2987211,0.51983277,0.27278866,-0.41589684,0.43795172,-0.57287965,0.30670964
26.842378,0.87830626,0.091286194,4,15,0,-26.06716,5.3966892,0.3515416,0.48047655,-0.31084266,0.36267445,-0.59975417,0.26721879
26.462377,0.98892073,0.091286194,5,47,0,-24.591888,5.2364539,0.026414194,0.75551725,-0.20349975,0.76638747,-0.447281,0.38382502
22.619061,0.96113103,0.091286194,4,31,0,-19.43692,5.3514618,-0.092416692,0.68184045,-0.27720062,1.0698453,-0.49408305,0.4290989
24.995934,0.99353601,0.091286194,4,31,0,-18.42477,5.2726726,0.0049094791,0.62694691,-0.22780587,1.0481365,-0.42488356,0.39541295
28.679396,0.99623606,0.091286194,5,63,0,-22.671705,5.2486663,0.30434417,0.4156861,-0.30393046,0.61404419,-0.40030056,0.35195622
26.716222,0.89529079,0.091286194,5,31,0,-24.865743,5.055921,-0.15929008,1.0390258,-0.16935514,0.57577342,-0.41870809,0.32429277
28.624213,0.98279324,0.091286194,6,63,0,-22.59941,5.4193236,0.5824419,0.26746968,-0.40793698,0.062854862,-0.5052207,0.34414561
27.153977,0.994906,0.091286194,5,31,0,-24.517891,5.5733286,0.68714803,0.098518299,-0.67032461,-0.062035978,-0.52100837,0.31375168
27.252993,0.87190125,0.091286194,5,63,0,-23.309634,5.0718117,0.45632429,0.38477621,0.00057465387,0.53597111,-0.58212419,0.32318188
27.039149,0.9298444,0.091286194,5,31,0,-24.621488,5.2643566,0.20841817,0.59292448,-0.19428468,0.51166313,-0.42129221,0.38676297
26.65321,0.97243977,0.091286194,5,63,0,-25.033823,5.4664322,0.49158252,0.15737373,-0.43721663,0.58293099,-0.64763031,0.28478865
27.706987,0.97182542,0.091286194,4,15,0,-25.187413,5.4395736,0.45196109,0.41309406,-0.45854297,0.25001639,-0.61570818,0.28319586
25.534903,0.9968809,0.091286194,5,31,0,-23.857747,5.3290863,0.28984517,0.41252614,-0.47288418,0.74428257,-0.51847135,0.43299036
24.402636,0.97995892,0.091286194,6,63,0,-18.53645,5.1313275,0.79201614,-0.026313746,-0.02605478,0.46005918,-0.48001969,0.38583583
25.869827,1,0.091286194,4,15,0,-23.581435,5.2521729,0.6405553,0.16002508,0.013841902,0.22876646,-0.51059245,0.41082577
24.481121,0.97997756,0.091286194,5,31,0,-22.757645,5.2271818,0.87759431,-0.098477607,0.085436144,0.1962733,-0.46241194,0.39709928
22.936615,0.97833287,0.091286194,4,15,0,-22.086592,5.1735528,0.95363829,-0.18425013,-0.062143408,0.2121152,-0.39904665,0.40699022
21.326852,0.98432876,0.091286194,5,31,0,-18.999762,5.2075971,0.95085946,-0.14610311,-0.26795768,0.17481187,-0.38026876,0.44265432
20.970357,0.97866334,0.091286194,5,31,0,-17.977651,5.516173,0.66696321,0.15808142,-0.28370595,-0.19626135,-0.38674291,0.47062584
26.498761,0.92977555,0.091286194,5,63,0,-17.451225,5.0996308,-0.03906843,0.78383111,-0.31046555,1.0054327,-0.55198885,0.32642582
26.953399,0.99796097,0.091286194,5,63,0,-24.558046,5.2713006,0.15533472,0.73190132,-0.17407324,0.39014843,-0.67665133,0.36398661
27.550702,0.88796369,0.091286194,4,15,0,-25.032877,5.2285585,0.22832253,0.67888151,-0.22795779,0.42413581,-0.67957484,0.3698632
26.438133,0.95539366,0.091286194,5,31,0,-24.404481,5.3354918,0.25926564,0.41463224,-0.48484547,0.73544903,-0.32336879,0.36148956
25.097164,0.93917809,0.091286194,4,15,0,-24.130779,5.2914756,0.2206219,0.39998165,-0.47759594,0.98491445,-0.31458596,0.35053011
25.749053,0.95763269,0.091286194,5,31,0,-22.133696,5.0805803,0.022237128,0.97627631,-0.13301484,0.40486768,-0.55214363,0.29360508
24.589776,0.97230258,0.091286194,4,15,0,-23.19993,5.0696426,-0.049913807,1.0106251,-0.054083239,0.41090559,-0.53901821,0.27669151
28.143438,0.9391388,0.091286194,5,63,0,-19.35949,5.2382564,0.34426875,0.53871694,-0.14524307,0.43794456,-0.65696166,0.28710088
28.053056,0.94737764,0.091286194,5,63,0,-25.369026,5.3700796,0.61030044,0.24756483,-0.29055579,0.32008702,-0.71249337,0.30016093
